,Concept_ID,hi,hi
1403,dünn::A,महीन,महीन
1404,dünn::A,महीन,बारीक
1405,dünn::A,बारीक,महीन
1406,dünn::A,बारीक,बारीक
1407,fein::A,कोमल,कोमल
1408,fein::A,कोमल,सूक्ष्म
1409,fein::A,सूक्ष्म,कोमल
1410,fein::A,सूक्ष्म,सूक्ष्म
1411,fest::A,दृढ़,दृढ़
1412,fest::A,दृढ़,मज़बूत
1413,fest::A,मज़बूत,दृढ़
1414,fest::A,मज़बूत,मज़बूत
1415,flach::A,चपटा,चपटा
1416,glatt::A,चौरस,चौरस
1417,glatt::A,चौरस,चिकना
1418,glatt::A,चिकना,चौरस
1419,glatt::A,चिकना,चिकना
1420,hart::A,कठोर,कठोर
1421,hart::A,कठोर,सख़्त
1422,hart::A,सख़्त,कठोर
1423,hart::A,सख़्त,सख़्त
1424,weich::A,नरम,नरम
1425,weich::A,नरम,मुलायम
1426,weich::A,मुलायम,नरम
1427,weich::A,मुलायम,मुलायम
1428,rund::A,गोल,गोल
1429,rund::A,गोल,वर्तुल
1430,rund::A,वर्तुल,गोल
1431,rund::A,वर्तुल,वर्तुल
1432,spitz::A,नुकीला,नुकीला
1433,scharf::A,पैना,पैना
1434,stumpf::A,भोथरा,भोथरा
1435,schwer::A,भारी,भारी
1436,schwer::A,भारी,वज़नी
1437,schwer::A,वज़नी,भारी
1438,schwer::A,वज़नी,वज़नी
1439,schön::A,सुंदर,सुंदर
1440,heiß::A,उष्ण,उष्ण
1441,warm::A,गरम,गरम
1442,kalt::A,सर्द,सर्द
1443,kühl::A,ठंडा,ठंडा
1444,frisch::A,तर,तर
1445,frisch::A,तर,ताज़ा
1446,frisch::A,ताज़ा,तर
1447,frisch::A,ताज़ा,ताज़ा
1448,feucht::A,नम,नम
1449,feucht::A,नम,भीगा
1450,feucht::A,भीगा,नम
1451,feucht::A,भीगा,भीगा
1452,nass::A,गीला,गीला
1453,trocken::A,सूखा,सूखा
1454,trocken::A,सूखा,ख़ुश्क
1455,trocken::A,ख़ुश्क,सूखा
1456,trocken::A,ख़ुश्क,ख़ुश्क
1457,voll::A,भरा,भरा
1458,voll::A,भरा,पूरा
1459,voll::A,पूरा,भरा
1460,voll::A,पूरा,पूरा
1461,leer::A,ख़ाली,ख़ाली
1462,offen::A,खुला,खुला
1463,geschlossen::A,बंद,बंद
1464,sauber::A,साफ़,साफ़
1465,sauber::A,साफ़,सुथरा
1466,sauber::A,सुथरा,साफ़
1467,sauber::A,सुथरा,सुथरा
1468,schmutzig::A,गंदा,गंदा
1469,roh::A,कच्चा,कच्चा
1470,reif::A,पक्व,पक्व
1471,reif::A,पक्व,पक्का
1472,reif::A,पक्का,पक्व
1473,reif::A,पक्का,पक्का
1474,lecker::A,मज़ेदार,मज़ेदार
1475,lecker::A,मज़ेदार,स्वादिष्ट
1476,lecker::A,स्वादिष्ट,मज़ेदार
1477,lecker::A,स्वादिष्ट,स्वादिष्ट
1478,süß::A,मीठा,मीठा
1479,bitter::A,कटु,कटु
1480,bitter::A,कटु,कड़वा
1481,bitter::A,कड़वा,कटु
1482,bitter::A,कड़वा,कड़वा
1483,sauer::A,खट्टा,खट्टा
1484,hell::A,रोशन,रोशन
1485,dunkel::A,अँधेरा,अँधेरा
1486,schwarz::A,काला,काला
1487,schwarz::A,काला,स्याह
1488,schwarz::A,स्याह,काला
1489,schwarz::A,स्याह,स्याह
1490,weiß::A,सफ़ेद,सफ़ेद
1491,rot::A,लाल,लाल
1492,rot::A,लाल,सुर्ख़
1493,rot::A,सुर्ख़,लाल
1494,rot::A,सुर्ख़,सुर्ख़
1495,gelb::A,पीला,पीला
1496,gelb::A,पीला,ज़र्द
1497,gelb::A,ज़र्द,पीला
1498,gelb::A,ज़र्द,ज़र्द
1499,blau::A,नीला,नीला
1500,blau::A,नीला,आसमानी
1501,blau::A,आसमानी,नीला
1502,blau::A,आसमानी,आसमानी
1503,grün::A,हरा,हरा
1504,grau::A,धूसर,धूसर
1505,bunt::A,रंगीन,रंगीन
1506,bunt::A,रंगीन,बहुरंगा
1507,bunt::A,बहुरंगा,रंगीन
1508,bunt::A,बहुरंगा,बहुरंगा
1509,billig::A,सस्ता,सस्ता
1510,teuer::A,महँगा,महँगा
1511,wertvoll::A,क़ीमती,क़ीमती
1512,wertvoll::A,क़ीमती,मूल्यवान्
1513,wertvoll::A,मूल्यवान्,क़ीमती
1514,wertvoll::A,मूल्यवान्,मूल्यवान्
1515,blind::A,अंधा,अंधा
1516,taub::A,बहरा,बहरा
1517,kräftig::A,ताक़तवर,ताक़तवर
1518,kräftig::A,ताक़तवर,शक्तिशाली
1519,kräftig::A,शक्तिशाली,ताक़तवर
1520,kräftig::A,शक्तिशाली,शक्तिशाली
1521,stark::A,प्रबल,प्रबल
1522,stark::A,प्रबल,बलवान्
1523,stark::A,बलवान्,प्रबल
1524,stark::A,बलवान्,बलवान्
1525,schwach::A,कमज़ोर,कमज़ोर
1526,fett::A,मोटा,मोटा
1527,fett::A,मोटा,मांसल
1528,fett::A,मांसल,मोटा
1529,fett::A,मांसल,मांसल
1530,schlank::A,पतला,पतला
1531,schlank::A,पतला,छरहरा
1532,schlank::A,छरहरा,पतला
1533,schlank::A,छरहरा,छरहरा
1534,hübsch::A,सुंदर,सुंदर
1535,hübsch::A,सुंदर,ख़ूबसूरत
1536,hübsch::A,ख़ूबसूरत,सुंदर
1537,hübsch::A,ख़ूबसूरत,ख़ूबसूरत
1538,böse::A,पापी,पापी
1539,böse::A,पापी,दुष्ट
1540,böse::A,दुष्ट,पापी
1541,böse::A,दुष्ट,दुष्ट
1542,dumm::A,मूर्ख,मूर्ख
1543,dumm::A,मूर्ख,बुद्धू
1544,dumm::A,बुद्धू,मूर्ख
1545,dumm::A,बुद्धू,बुद्धू
1546,faul::A,आलसी,आलसी
1547,faul::A,आलसी,सुस्त
1548,faul::A,सुस्त,आलसी
1549,faul::A,सुस्त,सुस्त
1550,fleißig::A,मेहनती,मेहनती
1551,fleißig::A,मेहनती,परिश्रमी
1552,fleißig::A,परिश्रमी,मेहनती
1553,fleißig::A,परिश्रमी,परिश्रमी
1554,geizig::A,कृपण,कृपण
1555,geizig::A,कृपण,कंजूस
1556,geizig::A,कंजूस,कृपण
1557,geizig::A,कंजूस,कंजूस
1558,klug::A,समझदार,समझदार
1559,klug::A,समझदार,होशियार
1560,klug::A,समझदार,अक़्लमंद
1561,klug::A,होशियार,समझदार
1562,klug::A,होशियार,होशियार
1563,klug::A,होशियार,अक़्लमंद
1564,klug::A,अक़्लमंद,समझदार
1565,klug::A,अक़्लमंद,होशियार
1566,klug::A,अक़्लमंद,अक़्लमंद
1567,geschickt::A,किशल,किशल
1568,lieb::A,प्रिय,प्रिय
1569,lieb::A,प्रिय,प्यारा
1570,lieb::A,प्यारा,प्रिय
1571,lieb::A,प्यारा,प्यारा
1572,lustig::A,हँसमुख,हँसमुख
1573,lustig::A,हँसमुख,ख़ुशदिल
1574,lustig::A,ख़ुशदिल,हँसमुख
1575,lustig::A,ख़ुशदिल,ख़ुशदिल
1576,sanft::A,नम्र,नम्र
1577,hungrig::A,भूखा,भूखा
1578,krank::A,बीमार,बीमार
1579,krank::A,बीमार,अस्वस्थ
1580,krank::A,अस्वस्थ,बीमार
1581,krank::A,अस्वस्थ,अस्वस्थ
1582,nackt::A,नग्न,नग्न
1583,traurig::A,उदास,उदास
1584,traurig::A,उदास,रंजीदा
1585,traurig::A,रंजीदा,उदास
1586,traurig::A,रंजीदा,रंजीदा
1587,lebendig::A,जीता,जीता
1588,lebendig::A,जीता,ज़िंदा
1589,lebendig::A,ज़िंदा,जीता
1590,lebendig::A,ज़िंदा,ज़िंदा
1591,gut::A,अच्छा,अच्छा
1592,schlecht::A,बुरा,बुरा
1593,schlecht::A,बुरा,ख़राब
1594,schlecht::A,ख़राब,बुरा
1595,schlecht::A,ख़राब,ख़राब
1596,richtig::A,ठीक,ठीक
1597,schlimm::A,बुरा,बुरा
1598,schlimm::A,बुरा,अप्रिय
1599,schlimm::A,अप्रिय,बुरा
1600,schlimm::A,अप्रिय,अप्रिय
1601,wahr::A,सच,सच
1602,alt::A,पुराना,पुराना
1603,neu::A,नया,नया
1604,ehemalig::A,भूतपूर्व,भूतपूर्व
1605,alt[Lebewesen]::A,बूढ़ा,बूढ़ा
1606,alt[Lebewesen]::A,बूढ़ा,वृद्ध
1607,alt[Lebewesen]::A,वृद्ध,बूढ़ा
1608,alt[Lebewesen]::A,वृद्ध,वृद्ध
1609,jung::A,जवान,जवान
1610,arm::A,ग़रीब,ग़रीब
1611,reich::A,धनी,धनी
1612,reich::A,धनी,अमीर
1613,reich::A,अमीर,धनी
1614,reich::A,अमीर,अमीर
1615,bekannt::A,मालूम,मालूम
1616,berühmt::A,मशहूर,मशहूर
1617,berühmt::A,मशहूर,प्रसिद्ध
1618,berühmt::A,प्रसिद्ध,मशहूर
1619,berühmt::A,प्रसिद्ध,प्रसिद्ध
1620,fremd::A,विदेशी,विदेशी
1621,fremd::A,विदेशी,अपरिचित
1622,fremd::A,अपरिचित,विदेशी
1623,fremd::A,अपरिचित,अपरिचित
1624,verschieden::A,अलग,अलग
1625,verschieden::A,अलग,भिन्न
1626,verschieden::A,भिन्न,अलग
1627,verschieden::A,भिन्न,भिन्न
1628,nah::A,नज़दीकी,नज़दीकी
1629,fern::A,दूर,दूर
1630,fern::A,दूर,दूरस्थ
1631,fern::A,दूरस्थ,दूर
1632,fern::A,दूरस्थ,दूरस्थ
1633,linker::A,बायाँ,बायाँ
1634,rechter::A,दायाँ,दायाँ
1635,rechter::A,दायाँ,दाहिना
1636,rechter::A,दाहिना,दायाँ
1637,rechter::A,दाहिना,दाहिना
1638,anderer::A,अन्य,अन्य
1639,anderer::A,अन्य,दूसरा
1640,anderer::A,दूसरा,अन्य
1641,anderer::A,दूसरा,दूसरा
1642,erster::A,पहला,पहला
1643,erster::A,पहला,प्रथम
1644,erster::A,प्रथम,पहला
1645,erster::A,प्रथम,प्रथम
1646,zweiter::A,दूसरा,दूसरा
1647,zweiter::A,दूसरा,द्वितीय
1648,zweiter::A,द्वितीय,दूसरा
1649,zweiter::A,द्वितीय,द्वितीय
1650,dritter::A,तीसरा,तीसरा
1651,letzter::A,अंतिम,अंतिम
1652,letzter::A,अंतिम,आख़िरी
1653,letzter::A,आख़िरी,अंतिम
1654,letzter::A,आख़िरी,आख़िरी
1655,allein::ADV,तनहा,तनहा
1656,allein::ADV,तनहा,अकेले
1657,allein::ADV,अकेले,तनहा
1658,allein::ADV,अकेले,अकेले
1659,auf einmal::ADV,वक़्त में,वक़्त में
1660,zusammen::ADV,एक साथ,एक साथ
1661,zusammen::ADV,एक साथ,साथ साथ
1662,zusammen::ADV,साथ साथ,एक साथ
1663,zusammen::ADV,साथ साथ,साथ साथ
1664,lange::ADV,देर तक,देर तक
1665,plötzlich::ADV,सहसा,सहसा
1666,plötzlich::ADV,सहसा,अचानक
1667,plötzlich::ADV,अचानक,सहसा
1668,plötzlich::ADV,अचानक,अचानक
1669,sofort::ADV,तुरंत,तुरंत
1670,später::ADV,बाद को,बाद को
1671,später::ADV,बाद को,बाद में
1672,später::ADV,बाद में,बाद को
1673,später::ADV,बाद में,बाद में
1674,jetzt::ADV,अब,अब
1675,jetzt::ADV,अब,अभी
1676,jetzt::ADV,अभी,अब
1677,jetzt::ADV,अभी,अभी
1678,heute::ADV,आज,आज
1679,morgen::ADV,कल,कल
1680,bald::ADV,जल्दी,जल्दी
1681,dann::ADV,तब,तब
1682,gestern::ADV,कल,कल
1683,einst::ADV,एक दिन,एक दिन
1684,einst::ADV,एक दिन,पहले कभी
1685,einst::ADV,पहले कभी,एक दिन
1686,einst::ADV,पहले कभी,पहले कभी
1687,damals::ADV,उस समय,उस समय
1688,damals::ADV,उस समय,उन दिनों
1689,damals::ADV,उन दिनों,उस समय
1690,damals::ADV,उन दिनों,उन दिनों
1691,danach::ADV,इसके बाद,इसके बाद
1692,danach::ADV,इसके बाद,इसके पश्चात्
1693,danach::ADV,इसके पश्चात्,इसके बाद
1694,danach::ADV,इसके पश्चात्,इसके पश्चात्
1695,vorher::ADV,पहले,पहले
1696,vorher::ADV,पहले,पेशतर
1697,vorher::ADV,पेशतर,पहले
1698,vorher::ADV,पेशतर,पेशतर
1699,zuerst::ADV,पहले,पहले
1700,einmal::ADV,एक बार,एक बार
1701,einmal::ADV,एक बार,एक दफ़ा
1702,einmal::ADV,एक दफ़ा,एक बार
1703,einmal::ADV,एक दफ़ा,एक दफ़ा
1704,manchmal::ADV,कभी कभी,कभी कभी
1705,oft::ADV,अक्सर,अक्सर
1706,immer::ADV,सदा,सदा
1707,immer::ADV,सदा,हमेशा
1708,immer::ADV,हमेशा,सदा
1709,immer::ADV,हमेशा,हमेशा
1710,niemals::ADV,कभी नहीं,कभी नहीं
1711,niemals::ADV,कभी नहीं,कदापि नहीं
1712,niemals::ADV,कदापि नहीं,कभी नहीं
1713,niemals::ADV,कदापि नहीं,कदापि नहीं
1714,hier::ADV,इधर,इधर
1715,hier::ADV,इधर,यहाँ
1716,hier::ADV,यहाँ,इधर
1717,hier::ADV,यहाँ,यहाँ
1718,hierhin::ADV,इधर को,इधर को
1719,hierhin::ADV,इधर को,यहाँ को
1720,hierhin::ADV,यहाँ को,इधर को
1721,hierhin::ADV,यहाँ को,यहाँ को
1722,von hier::ADV,यहाँ से,यहाँ से
1723,dort::ADV,उधर,उधर
1724,dort::ADV,उधर,वहाँ
1725,dort::ADV,वहाँ,उधर
1726,dort::ADV,वहाँ,वहाँ
1727,dorthin::ADV,उधर को,उधर को
1728,dorthin::ADV,उधर को,वहाँ को
1729,dorthin::ADV,वहाँ को,उधर को
1730,dorthin::ADV,वहाँ को,वहाँ को
1731,geradeaus::ADV,सीधे,सीधे
1732,vorwärts::ADV,आगे,आगे
1733,vorwärts::ADV,आगे,आगे को
1734,vorwärts::ADV,आगे को,आगे
1735,vorwärts::ADV,आगे को,आगे को
1736,rückwärts::ADV,पीछे को,पीछे को
1737,zurück::ADV,वापस,वापस
1738,unten::ADV,नीचे,नीचे
1739,hinab::ADV,नीचे को,नीचे को
1740,oben::ADV,ऊपर,ऊपर
1741,hinauf::ADV,ऊपर को,ऊपर को
1742,überall::ADV,हर जगह,हर जगह
1743,überall::ADV,हर जगह,हर स्थान
1744,überall::ADV,हर स्थान,हर जगह
1745,überall::ADV,हर स्थान,हर स्थान
1746,nicht::ADV,न,न
1747,nicht::ADV,न,नहीं
1748,nicht::ADV,नहीं,न
1749,nicht::ADV,नहीं,नहीं
1750,ein wenig::ADV,कुछ,कुछ
1751,ein wenig::ADV,कुछ,ज़रा
1752,ein wenig::ADV,कुछ,थोड़ा
1753,ein wenig::ADV,ज़रा,कुछ
1754,ein wenig::ADV,ज़रा,ज़रा
1755,ein wenig::ADV,ज़रा,थोड़ा
1756,ein wenig::ADV,थोड़ा,कुछ
1757,ein wenig::ADV,थोड़ा,ज़रा
1758,ein wenig::ADV,थोड़ा,थोड़ा
1759,kaum::ADV,लगभग नहीं,लगभग नहीं
1760,kaum::ADV,लगभग नहीं,बराबर नहीं
1761,kaum::ADV,बराबर नहीं,लगभग नहीं
1762,kaum::ADV,बराबर नहीं,बराबर नहीं
1763,sehr::ADV,बहुत,बहुत
1764,so::ADV,ऐसा,ऐसा
1765,noch::ADV,अभी तक,अभी तक
1766,nur::ADV,केवल,केवल
1767,nur::ADV,केवल,सिर्फ़
1768,nur::ADV,सिर्फ़,केवल
1769,nur::ADV,सिर्फ़,सिर्फ़
1770,schon::ADV,चुकना,चुकना
1771,wieder::ADV,फिर,फिर
1772,wieder::ADV,फिर,दुबारा
1773,wieder::ADV,दुबारा,फिर
1774,wieder::ADV,दुबारा,दुबारा
1775,vergebens::ADV,व्यर्थ,व्यर्थ
1776,vor::PRP,के आगे,के आगे
1777,vor::PRP,के आगे,के सामने
1778,vor::PRP,के सामने,के आगे
1779,vor::PRP,के सामने,के सामने
1780,hinter::PRP,के पीछे,के पीछे
1781,unter::PRP,के तले,के तले
1782,unter::PRP,के तले,के नीचे
1783,unter::PRP,के नीचे,के तले
1784,unter::PRP,के नीचे,के नीचे
1785,durch::PRP,के पार,के पार
1786,neben::PRP,के पास,के पास
1787,neben::PRP,के पास,की बग़ल में
1788,neben::PRP,की बग़ल में,के पास
1789,neben::PRP,की बग़ल में,की बग़ल में
1790,zwischen::PRP,के बीच,के बीच
1791,wegen::PRP,के कारण,के कारण
1792,wegen::PRP,के कारण,की वजह से
1793,wegen::PRP,की वजह से,के कारण
1794,wegen::PRP,की वजह से,की वजह से
1795,dies::PRN,यह,यह
1796,das::PRN,वह,वह
1797,alles::PRN,सब,सब
1798,alles::PRN,सब,सब कुछ
1799,alles::PRN,सब कुछ,सब
1800,alles::PRN,सब कुछ,सब कुछ
1801,ich::PRN,मैं,मैं
1802,du::PRN,तू,तू
1803,er::PRN,यह,यह
1804,wir::PRN,हम,हम
1805,ihr::PRN,तुम,तुम
1806,sie::PRN,ये,ये
1807,was::FPRN,क्या,क्या
1808,wer::FPRN,कौन,कौन
1809,wo::FADV,किधर,किधर
1810,wohin::FADV,किधर,किधर
1811,wie::FADV,कैसे,कैसे
1812,warum::FADV,क्यों,क्यों
1813,wieviel::FNUM,कितना,कितना
1814,eins::NUM,एक,एक
1815,zwei::NUM,दो,दो
1816,drei::NUM,तीन,तीन
1817,vier::NUM,चार,चार
1818,fünf::NUM,पाँच,पाँच
1819,sechs::NUM,छह,छह
1820,sieben::NUM,सात,सात
1821,acht::NUM,आठ,आठ
1822,neun::NUM,नौ,नौ
1823,zehn::NUM,दस,दस
1824,elf::NUM,ग्यारह,ग्यारह
1825,zwölf::NUM,बारह,बारह
1826,zwanzig::NUM,बीस,बीस
1827,dreißig::NUM,तीस,तीस
1828,vierzig::NUM,चालीस,चालीस
1829,fünfzig::NUM,पचास,पचास
1830,sechzig::NUM,साठ,साठ
1831,siebzig::NUM,सत्तर,सत्तर
1832,achtzig::NUM,अस्सी,अस्सी
1833,neunzig::NUM,नव्वे,नव्वे
1834,hundert::NUM,सौ,सौ
1835,tausend::NUM,हज़ार,हज़ार
1836,und::CNJ,और,और
1837,oder::CNJ,या,या
1838,stehen::V,खड़ा होना,खड़ा होना
1839,sitzen::V,बैठना,बैठना
1840,liegen::V,लेटना,लेटना
1841,hängen::V,लटकना,लटकना
1842,werden::V,बनना,बनना
1843,passieren::V,होना,होना
1844,beginnen::V,आरंभ होना,आरंभ होना
1845,beginnen::V,आरंभ होना,प्रारंभ होना
1846,beginnen::V,प्रारंभ होना,आरंभ होना
1847,beginnen::V,प्रारंभ होना,प्रारंभ होना
1848,enden::V,अंत होना,अंत होना
1849,enden::V,अंत होना,ख़तम होना
1850,enden::V,ख़तम होना,अंत होना
1851,enden::V,ख़तम होना,ख़तम होना
1852,wechseln::V,बदलना,बदलना
1853,aufgehen[Sonne]::V,चढ़ना,चढ़ना
1854,aufgehen[Sonne]::V,चढ़ना,उदित होना
1855,aufgehen[Sonne]::V,उदित होना,चढ़ना
1856,aufgehen[Sonne]::V,उदित होना,उदित होना
1857,untergehen[Sonne]::V,अस्त हो जाना,अस्त हो जाना
1858,scheinen[Sonne]::V,रोशनी देना,रोशनी देना
1859,donnern::V,गरजना,गरजना
1860,wehen::V,चलना,चलना
1861,strömen::V,बहना,बहना
1862,strömen::V,बहना,प्रवाहित होना
1863,strömen::V,प्रवाहित होना,बहना
1864,strömen::V,प्रवाहित होना,प्रवाहित होना
1865,fließen::V,बहना,बहना
1866,fließen::V,बहना,प्रवाहित होना
1867,fließen::V,प्रवाहित होना,बहना
1868,fließen::V,प्रवाहित होना,प्रवाहित होना
1869,sich drehen::V,घूमना,घूमना
1870,schwanken::V,हिलना,हिलना
1871,schwingen::V,हिलना,हिलना
1872,fallen::V,गिरना,गिरना
1873,brennen::V,जलना,जलना
1874,rauchen::V,धुआँ उड़ाना,धुआँ उड़ाना
1875,regnen::V,बरसना,बरसना
1876,gefrieren::V,जमना,जमना
1877,tauen::V,गलना,गलना
1878,tauen::V,गलना,पिघलना
1879,tauen::V,पिघलना,गलना
1880,tauen::V,पिघलना,पिघलना
1881,schmelzen::V,गलना,गलना
1882,schmelzen::V,गलना,पिघलना
1883,schmelzen::V,पिघलना,गलना
1884,schmelzen::V,पिघलना,पिघलना
1885,trocknen::V,सूखना,सूखना
1886,sieden::V,उबलना,उबलना
1887,faulen::V,गलना,गलना
1888,faulen::V,गलना,सड़ना
1889,faulen::V,सड़ना,गलना
1890,faulen::V,सड़ना,सड़ना
1891,verfaulen::V,गलना,गलना
1892,verfaulen::V,गलना,सड़ना
1893,verfaulen::V,सड़ना,गलना
1894,verfaulen::V,सड़ना,सड़ना
1895,reißen::V,फटना,फटना
1896,versinken::V,डूबना,डूबना
1897,vergehen::V,बीतना,बीतना
1898,vergehen::V,बीतना,गुज़रना
1899,vergehen::V,गुज़रना,बीतना
1900,vergehen::V,गुज़रना,गुज़रना
1901,erscheinen::V,दिखाई देना,दिखाई देना
1902,verschwinden::V,ग़ायब होना,ग़ायब होना
1903,sinken::V,घटना,घटना
1904,sinken::V,घटना,उतरना
1905,sinken::V,उतरना,घटना
1906,sinken::V,उतरना,उतरना
1907,abnehmen::V,घटना,घटना
1908,zunehmen::V,बढ़ना,बढ़ना
1909,steigen::V,बढ़ना,बढ़ना
1910,wachsen::V,उगना,उगना
1911,glänzen::V,चमकना,चमकना
1912,funkeln::V,जगमगाना,जगमगाना
1913,funkeln::V,जगमगाना,टिमटिमाना
1914,funkeln::V,टिमटिमाना,जगमगाना
1915,funkeln::V,टिमटिमाना,टिमटिमाना
1916,lärmen::V,शोर मचाना,शोर मचाना
1917,läuten::V,बजना,बजना
1918,klingeln::V,बजना,बजना
1919,klirren::V,झनझनाना,झनझनाना
1920,brausen::V,साँय-साँय करना,साँय-साँय करना
1921,rauschen::V,सरसराना,सरसराना
1922,klingen::V,बजना,बजना
1923,bellen::V,भौंकना,भौंकना
1924,heulen::V,गुर्राना,गुर्राना
1925,blasen::V,फूँकना,फूँकना
1926,pfeifen::V,सीटी देना,सीटी देना
1927,schreien::V,चिल्लाना,चिल्लाना
1928,stöhnen::V,कराहना,कराहना
1929,stöhnen::V,कराहना,आहें भरना
1930,stöhnen::V,आहें भरना,कराहना
1931,stöhnen::V,आहें भरना,आहें भरना
1932,zittern::V,काँपना,काँपना
1933,leben::V,जीना,जीना
1934,geboren werden::V,पैदा होना,पैदा होना
1935,atmen::V,साँस लेना,साँस लेना
1936,trinken::V,पीना,पीना
1937,essen::V,खाना,खाना
1938,schlucken::V,निगलना,निगलना
1939,müde werden::V,थकना,थकना
1940,müde werden::V,थकना,उकताना
1941,müde werden::V,उकताना,थकना
1942,müde werden::V,उकताना,उकताना
1943,einschlafen::V,सो जाना,सो जाना
1944,schlafen::V,सोना,सोना
1945,aufwachen::V,जागना,जागना
1946,aufstehen::V,उठना,उठना
1947,sich erholen::V,सुस्ताना,सुस्ताना
1948,sich erholen::V,सुस्ताना,आराम करना
1949,sich erholen::V,आराम करना,सुस्ताना
1950,sich erholen::V,आराम करना,आराम करना
1951,krank werden::V,बीमार पड़ना,बीमार पड़ना
1952,krank sein::V,बीमार होना,बीमार होना
1953,schmerzen::V,दुखना,दुखना
1954,schmerzen::V,दुखना,दर्द करना
1955,schmerzen::V,दर्द करना,दुखना
1956,schmerzen::V,दर्द करना,दर्द करना
1957,husten::V,खाँसना,खाँसना
1958,genesen::V,ठीक हो जाना,ठीक हो जाना
1959,genesen::V,ठीक हो जाना,स्वस्थ हो जाना
1960,genesen::V,स्वस्थ हो जाना,ठीक हो जाना
1961,genesen::V,स्वस्थ हो जाना,स्वस्थ हो जाना
1962,sterben::V,मरना,मरना
1963,umkommen::V,मरना,मरना
1964,sich bewegen::V,चलना,चलना
1965,sich bewegen::V,चलना,हिलना
1966,sich bewegen::V,हिलना,चलना
1967,sich bewegen::V,हिलना,हिलना
1968,sich rühren::V,हिलना,हिलना
1969,sich erheben::V,उठना,उठना
1970,sich setzen::V,बैठना,बैठना
1971,hinfallen::V,गिरना,गिरना
1972,laufen::V,चलना,चलना
1973,schreiten::V,क़दम जाना,क़दम जाना
1974,spazierengehen::V,सैर करना,सैर करना
1975,eilen::V,तेज़ी से जाना,तेज़ी से जाना
1976,eilen::V,तेज़ी से जाना,शीघ्रता से चलना
1977,eilen::V,शीघ्रता से चलना,तेज़ी से जाना
1978,eilen::V,शीघ्रता से चलना,शीघ्रता से चलना
1979,sich beeilen::V,जल्दी करना,जल्दी करना
1980,sich beeilen::V,जल्दी करना,शीघ्रता करना
1981,sich beeilen::V,शीघ्रता करना,जल्दी करना
1982,sich beeilen::V,शीघ्रता करना,शीघ्रता करना
1983,sausen::V,बड़ी तेज़ी से चलना,बड़ी तेज़ी से चलना
1984,rennen::V,भागना,भागना
1985,rennen::V,भागना,दौड़ना
1986,rennen::V,दौड़ना,भागना
1987,rennen::V,दौड़ना,दौड़ना
1988,springen::V,उछलना,उछलना
1989,klettern::V,चढ़ना,चढ़ना
1990,schaukeln::V,झूलना,झूलना
1991,kriechen::V,रेंगना,रेंगना
1992,schwimmen::V,तैरना,तैरना
1993,tauchen::V,डूबना,डूबना
1994,rudern::V,खेना,खेना
1995,rudern::V,खेना,चप्पू चलाना
1996,rudern::V,चप्पू चलाना,खेना
1997,rudern::V,चप्पू चलाना,चप्पू चलाना
1998,fahren::V,चलना,चलना
1999,fahren::V,चलना,यात्रा करना
2000,fahren::V,यात्रा करना,चलना
2001,fahren::V,यात्रा करना,यात्रा करना
2002,fliegen::V,उड़ना,उड़ना
2003,gehen::V,जाना,जाना
2004,weggehen::V,चला जाना,चला जाना
2005,weggehen::V,चला जाना,बाहर जाना
2006,weggehen::V,बाहर जाना,चला जाना
2007,weggehen::V,बाहर जाना,बाहर जाना
2008,abfahren::V,छूटना,छूटना
2009,abfahren::V,छूटना,रवाना होना
2010,abfahren::V,रवाना होना,छूटना
2011,abfahren::V,रवाना होना,रवाना होना
2012,anhalten::V,रुकना,रुकना
2013,anhalten::V,रुकना,खड़ा होना
2014,anhalten::V,खड़ा होना,रुकना
2015,anhalten::V,खड़ा होना,खड़ा होना
2016,hineingehen::V,घुसना,घुसना
2017,hineingehen::V,घुसना,अंदर जाना
2018,hineingehen::V,अंदर जाना,घुसना
2019,hineingehen::V,अंदर जाना,अंदर जाना
2020,eintreten::V,प्रवेश करना,प्रवेश करना
2021,kommen::V,आना,आना
2022,ankommen::V,पहुँचना,पहुँचना
2023,zurückkommen::V,लौटना,लौटना
2024,zurückkommen::V,लौटना,वापस आना
2025,zurückkommen::V,वापस आना,लौटना
2026,zurückkommen::V,वापस आना,वापस आना
2027,bleiben::V,रहना,रहना
2028,bleiben::V,रहना,रुकना
2029,bleiben::V,रुकना,रहना
2030,bleiben::V,रुकना,रुकना
2031,warten::V,इंतज़ार करना,इंतज़ार करना
2032,erwarten::V,प्रतीक्षा करना,प्रतीक्षा करना
2033,suchen::V,ढूँढ़ना,ढूँढ़ना
2034,finden::V,पाना,पाना
2035,finden::V,पाना,ढूँढ़ निकालना
2036,finden::V,ढूँढ़ निकालना,पाना
2037,finden::V,ढूँढ़ निकालना,ढूँढ़ निकालना
2038,versuchen::V,कोशिश करना,कोशिश करना
2039,vorbereiten::V,तैयार करना,तैयार करना
2040,lieben::V,प्यार करना,प्यार करना
2041,mögen::V,पसंद होना,पसंद होना
2042,lachen::V,हँसना,हँसना
2043,rühren::V,छूना,छूना
2044,weinen::V,रोना,रोना
2045,schimpfen::V,गाली देना,गाली देना
2046,sich ärgern::V,चिढ़ना,चिढ़ना
2047,sich ärgern::V,चिढ़ना,नाराज़ होना
2048,sich ärgern::V,नाराज़ होना,चिढ़ना
