,Concept_ID,be,hi
1460,siegen::V,перамагчы,जीतना
1461,siegen::V,перамагчы,विजय पाना
1462,ärgern::V,злаваць,चिढ़ाना
1463,schlagen::V,ударыць,मारना
1464,treten::V,штурхаць,ठोकर मारना
1465,stechen::V,укалоць,भेदना
1466,stechen::V,укалоць,भोंकना
1467,stoßen::V,папхнуць,धक्का देना
1468,stoßen::V,папхнуць,झटका देना
1469,stehlen::V,украсці,चोरी करना
1470,stören::V,перашкодзіць,बुरा लगना
1471,belästigen::V,дакучаць,तंग करना
1472,verbergen::V,скрыць,लुकाना
1473,verbergen::V,схаваць,लुकाना
1474,täuschen::V,падмануць,धोखा देना
1475,betrügen::V,змахляваць,धोखा देना
1476,töten::V,забіць,मारना
1477,töten::V,забіць,मार डालना
1478,wohnen::V,жыць,रहना
1479,arbeiten::V,працаваць,काम करना
1480,sammeln::V,сабраць,जमा करना
1481,pflücken::V,зрываць,चुनना
1482,pflücken::V,зрываць,तोड़ना
1483,jagen::V,паляваць,आखेट करना
1484,jagen::V,паляваць,शिकार करना
1485,fischen::V,рыбачыць,मछली पकड़ना
1486,fassen::V,злавіць,पकड़ना
1487,hüten::V,пасвіць,चराना
1488,treiben::V,гнаць,हाँकना
1489,anbinden::V,прывязаць,बाँधना
1490,füttern::V,карміць,खिलाना
1491,melken::V,даіць,दुहना
1492,hacken::V,сячы,काटना
1493,gießen::V,паліць,सींचना
1494,reifen::V,паспець,पकना
1495,zubereiten::V,зварыць,पकाना
1496,zubereiten::V,згатаваць,पकाना
1497,kochen::V,варыць,पकाना
1498,kochen::V,варыць,राँधना
1499,backen::V,пячы,पकाना
1500,braten::V,смажыць,तलना
1501,braten::V,смажыць,भूनना
1502,umrühren::V,перамяшаць,फेंटना
1503,stricken::V,вязаць,बुनना
1504,nähen::V,шыць,सीना
1505,färben::V,пафарбаваць,रँगना
1506,reinigen::V,ачысціць,साफ़ करना
1507,reinigen::V,ачысціць,शुद्ध करना
1508,waschen::V,мыць,धोना
1509,abwischen::V,выцерці,पोंछ्ना
1510,spülen::V,паласкаць,माँजना
1511,spülen::V,паласкаць,खँगालना
1512,fegen::V,падмятаць,बुहारना
1513,kehren::V,месці,झाड़ना
1514,baden::V,купацца,स्नान करना
1515,sich waschen::V,мыцца,नहाना
1516,sich waschen::V,мыцца,हाथ-मुँह धोना
1517,ausziehen::V,зняць,उतारना
1518,anziehen::V,надзець,पहनना
1519,sich anziehen::V,адзецца,कपड़े पहनना
1520,kämmen::V,прычасаць,कंघी करना
1521,schmücken::V,аздобіць,सजाना
1522,schmücken::V,аздобіць,सँवारना
1523,sagen::V,сказаць,कहना
1524,sagen::V,сказаць,बताना
1525,sprechen::V,гаварыць,बोलना
1526,reden::V,размаўляць,बोलना
1527,reden::V,размаўляць,बात करना
1528,sich unterhalten::V,гутарыць,बात करना
1529,sich unterhalten::V,гутарыць,बातचीत करना
1530,fragen::V,спытаць,पूछ्ना
1531,fragen::V,спытаць,प्रश्न करना
1532,bitten::V,прасіць,माँगना से
1533,erzählen::V,расказаць,बताना
1534,mitteilen::V,паведаміць,ख़बर देना
1535,mitteilen::V,паведаміць,सूचना देना
1536,nennen::V,назваць,नाम देना
1537,rufen::V,зваць,बुलाना
1538,prahlen::V,хваліцца,शेख़ी बघारना
1539,übersetzen::V,перакласці,अनुवाद करना
1540,denken::V,думаць,सोचना
1541,glauben::V,верыць,विश्वास करना
1542,bemerken::V,заўважыць,ध्यान देना पर
1543,erkennen::V,пазнаць,पहचानना
1544,begreifen::V,спасцігнуць,समझना
1545,verstehen::V,пачуць,सुनना
1546,lernen::V,вучыцца,पढ़ना
1547,wissen::V,знаць,जानना
1548,wissen::V,знаць,मालूम होना
1549,sich erinnern an::V,памятаць,याद करना
1550,vergessen::V,забыць,भूलना
1551,vergessen::V,забыць,बिसारना
1552,messen::V,мераць,नापना
1553,zählen::V,лічыць,गिनना
1554,rechnen::V,лічыць,गणना करना
1555,rechnen::V,лічыць,हिसाब करना
1556,lesen::V,чытаць,पढ़ना
1557,malen::V,маляваць,कींचना
1558,zeichnen::V,рысаваць,चित्र कींचना
1559,schreiben::V,пісаць,लिखना
1560,besitzen::V,мець,मालिक होना
1561,besitzen::V,мець,स्वामी होना
1562,kaufen::V,купіць,ख़रीदना
1563,verkaufen::V,прадаць,बेचना
1564,bezahlen::V,заплаціць,चुकाना
1565,bezahlen::V,заплаціць,अदा करना
1566,zahlen::V,плаціць,अदा करना
1567,beherrschen::V,уладаць,शासन करना पर
1568,beherrschen::V,валодаць,शासन करना पर
1569,ertragen::V,выцерпець,सहना
