,Concept_ID,br,hi
1449,reinigen::V,naetañ,शुद्ध करना
1450,waschen::V,gwalc'hiñ,धोना
1451,abwischen::V,torchañ,पोंछ्ना
1452,spülen::V,disgwalc'hiñ,माँजना
1453,spülen::V,disgwalc'hiñ,खँगालना
1454,fegen::V,skubañ,बुहारना
1455,kehren::V,skubañ,झाड़ना
1456,baden::V,kouronkañ,स्नान करना
1457,sich waschen::V,en em walc'hiñ,नहाना
1458,sich waschen::V,en em walc'hiñ,हाथ-मुँह धोना
1459,sich anziehen::V,gwiskañ,कपड़े पहनना
1460,kämmen::V,kribat,कंघी करना
1461,schmücken::V,kinklañ,सजाना
1462,schmücken::V,kinklañ,सँवारना
1463,sagen::V,larêt,कहना
1464,sagen::V,larêt,बताना
1465,sagen::V,lavaret,कहना
1466,sagen::V,lavaret,बताना
1467,sprechen::V,komz,बोलना
1468,reden::V,kaozeal,बोलना
1469,reden::V,kaozeal,बात करना
1470,sich unterhalten::V,balbotal,बात करना
1471,sich unterhalten::V,balbotal,बातचीत करना
1472,fragen::V,goulenn,पूछ्ना
1473,fragen::V,goulenn,प्रश्न करना
1474,bitten::V,goulenn,माँगना से
1475,erzählen::V,kontañ,बताना
1476,mitteilen::V,kemenn,ख़बर देना
1477,mitteilen::V,kemenn,सूचना देना
1478,nennen::V,anviñ,नाम देना
1479,rufen::V,gelver,बुलाना
1480,prahlen::V,fougeal,शेख़ी बघारना
1481,übersetzen::V,treiñ,अनुवाद करना
1482,denken::V,soñjal,सोचना
1483,glauben::V,krediñ,विश्वास करना
1484,bemerken::V,apresevañ,ध्यान देना पर
1485,erkennen::V,anavout,पहचानना
1486,begreifen::V,meizañ,समझना
1487,verstehen::V,kompren,सुनना
1488,lernen::V,deskiñ,पढ़ना
1489,wissen::V,gouzout,जानना
1490,wissen::V,gouzout,मालूम होना
1491,sich erinnern an::V,kaout soñj e,याद करना
1492,vergessen::V,ankouaat,भूलना
1493,vergessen::V,ankouaat,बिसारना
1494,messen::V,muzuliañ,नापना
1495,zählen::V,kontañ,गिनना
1496,rechnen::V,jedañ,गणना करना
1497,rechnen::V,jedañ,हिसाब करना
1498,lesen::V,lenn,पढ़ना
1499,malen::V,livañ,कींचना
1500,zeichnen::V,tresañ,चित्र कींचना
1501,schreiben::V,skrivañ,लिखना
1502,besitzen::V,kaout,मालिक होना
1503,besitzen::V,kaout,स्वामी होना
1504,kaufen::V,prenañ,ख़रीदना
1505,verkaufen::V,gwerzhañ,बेचना
1506,bezahlen::V,paeañ,चुकाना
1507,bezahlen::V,paeañ,अदा करना
1508,zahlen::V,paeañ,अदा करना
1509,beherrschen::V,mestroniañ,शासन करना पर
1510,ertragen::V,anduriñ,सहना
1511,Grube::N,,गड्ढा
1512,Spur::N,,सुराग़
1513,Spur::N,,पद-चिह्न
1514,Lehm::N,,चिकनी मिट्टी
1515,Laut::N,,स्वर
1516,Laut::N,,ध्वनि
1517,Winkel::N,,कोण
1518,Winkel::N,,कोना
1519,Lagerfeuer::N,,अलाव
1520,Lagerfeuer::N,,कैंप-फ़ायर
1521,vergebens::ADV,,व्यर्थ
1522,untergehen[Sonne]::V,,अस्त हो जाना
1523,läuten::V,,बजना
1524,klingeln::V,,बजना
1525,sich fürchten::V,,डरना
1526,sich fürchten::V,,भय खाना
1527,fürchten::V,,डरना से
1528,fürchten::V,,भय खाना से
1529,gelingen::V,,बनना
1530,gelingen::V,,अच्छा होना
1531,geraten::V,,बन पड़ना
1532,schwenken::V,,घुमाना
1533,reichen::V,,थमाना
1534,aufziehen::V,,पालना
1535,schießen::V,,गोली मारना
1536,treiben::V,,हाँकना
1537,umrühren::V,,फेंटना
1538,ausziehen::V,,उतारना
1539,anziehen::V,,पहनना
