,Concept_ID,hi,sl
1459,auswählen::V,चुनना,izbráti
1460,bewahren::V,बनाए रखना,ohraníti
1461,behindern::V,रोकना,ovírati
1462,verderben::V,ख़राब करना,pokváriti
1463,beschädigen::V,नुक़सान पहुँचाना,poškodováti
1464,zerbrechen::V,तोड़ना,razlomíti
1465,zerreißen::V,तोड़ना,raztŕgati
1466,zerstören::V,नष्ट करना,razrúšiti
1467,zerstören::V,बरबाद करना,razrúšiti
1468,verbrennen::V,जलाना,sežgáti
1469,geben::V,देना,dáti
1470,reichen::V,थमाना,séči
1471,reichen::V,थमाना,molíti
1472,schenken::V,भेंट देना,podáriti
1473,versprechen::V,वादा करना,obljubíti
1474,wünschen::V,कामना करना,vóščiti
1475,loben::V,तारीफ़ करना,hváliti
1476,küssen::V,चूमना,poljubováti
1477,wiegen::V,झुलाना,zíbati
1478,zudecken::V,ढकना,pokríti
1479,wecken::V,जगाना,zbudíti
1480,zeigen::V,दिखाना,pokázati
1481,führen::V,रास्ता दिखाना,vêsti
1482,lehren::V,पढ़ाना,učíti
1483,unterrichten::V,सिखाना,poučeváti
1484,aufziehen::V,पालना,vzgojíti
1485,leiten::V,संचालन करना,uprávljati
1486,antreiben::V,हड़बड़ाना,goníti
1487,lassen::V,-आना,povzročíti
1488,lassen::V,कराना,povzročíti
1489,einladen::V,बुलाना,povábiti
1490,vereinigen::V,मिलाना,zdrúžiti
1491,vereinigen::V,संयुक्त करना,zdrúžiti
1492,besuchen::V,मिलना से,obiskáti
1493,besuchen::V,मिलने जाना से,obiskáti
1494,treffen::V,मिलना,pogodíti
1495,sich versammeln::V,इकट्ठा होना,zbráti se
1496,spielen::V,खेलना,igráti se
1497,singen::V,गाना,péti
1498,tanzen::V,नाचना,plésati
1499,sich trennen::V,अलग होना,ločíti se
1500,verlassen::V,छोड़ना,zapustíti
1501,retten::V,बचाना,réšiti
1502,bewachen::V,आँख रखना पर,strážiti
1503,schützen::V,रक्षा करना,sčítiti
1504,verteidigen::V,रक्षा करना,braníti
1505,sich schlagen::V,हाथापाई करना,têpsti se
1506,schießen::V,गोली मारना,stréljati
1507,siegen::V,जीतना,zmágati
1508,siegen::V,विजय पाना,zmágati
1509,ärgern::V,चिढ़ाना,jezíti
1510,ärgern::V,चिढ़ाना,razbúriti
1511,schlagen::V,मारना,têpsti
1512,schlagen::V,मारना,udáriti
1513,treten::V,ठोकर मारना,teptáti
1514,stechen::V,भेदना,ubôsti
1515,stechen::V,भोंकना,ubôsti
1516,stoßen::V,धक्का देना,peháti
1517,stoßen::V,धक्का देना,drégniti
1518,stoßen::V,झटका देना,peháti
1519,stoßen::V,झटका देना,drégniti
1520,stehlen::V,चोरी करना,ukrásti
1521,stehlen::V,चोरी करना,pokrásti
1522,stören::V,बुरा लगना,motíti
1523,belästigen::V,तंग करना,nadlegováti
1524,verbergen::V,लुकाना,skríti
1525,täuschen::V,धोखा देना,slepíti
1526,betrügen::V,धोखा देना,várati
1527,betrügen::V,धोखा देना,ogoljufáti
1528,töten::V,मारना,ubíti
1529,töten::V,मार डालना,ubíti
1530,wohnen::V,रहना,prebívati
1531,arbeiten::V,काम करना,délati
1532,sammeln::V,जमा करना,zbráti
1533,pflücken::V,चुनना,obráti
1534,pflücken::V,तोड़ना,obráti
1535,jagen::V,आखेट करना,lovíti
1536,jagen::V,शिकार करना,lovíti
1537,fischen::V,मछली पकड़ना,ribáriti
1538,fassen::V,पकड़ना,zajéti
1539,hüten::V,चराना,pásti
1540,treiben::V,हाँकना,pogánjati
1541,anbinden::V,बाँधना,privézati
1542,füttern::V,खिलाना,kŕmiti
1543,melken::V,दुहना,mólsti
1544,hacken::V,काटना,sékati
1545,gießen::V,सींचना,ulíti
1546,reifen::V,पकना,zoréti
1547,zubereiten::V,पकाना,pripráviti
1548,kochen::V,पकाना,kúhati
1549,kochen::V,राँधना,kúhati
1550,backen::V,पकाना,cvréti
1551,braten::V,तलना,pêči
1552,braten::V,भूनना,pêči
1553,umrühren::V,फेंटना,preméšati
1554,stricken::V,बुनना,plêsti
1555,nähen::V,सीना,šívati
1556,färben::V,रँगना,bárvati
1557,reinigen::V,साफ़ करना,očístiti
1558,reinigen::V,शुद्ध करना,očístiti
1559,waschen::V,धोना,opráti
1560,abwischen::V,पोंछ्ना,obrísati
1561,spülen::V,माँजना,splakováti
1562,spülen::V,खँगालना,splakováti
1563,fegen::V,बुहारना,pométati
1564,kehren::V,झाड़ना,mésti
1565,baden::V,स्नान करना,kópati se
1566,sich waschen::V,नहाना,umíti se
1567,sich waschen::V,हाथ-मुँह धोना,umíti se
1568,ausziehen::V,उतारना,izvléči
1569,anziehen::V,पहनना,obléči
1570,sich anziehen::V,कपड़े पहनना,obléči se
1571,kämmen::V,कंघी करना,česáti
1572,schmücken::V,सजाना,okrasíti
1573,schmücken::V,सँवारना,okrasíti
1574,sagen::V,कहना,dejáti
1575,sagen::V,बताना,dejáti
1576,sprechen::V,बोलना,govoríti
1577,reden::V,बोलना,rêči
1578,reden::V,बात करना,rêči
1579,sich unterhalten::V,बात करना,razgovárjati se
1580,sich unterhalten::V,बातचीत करना,razgovárjati se
1581,fragen::V,पूछ्ना,vprášati
1582,fragen::V,प्रश्न करना,vprášati
1583,bitten::V,माँगना से,prosíti
1584,erzählen::V,बताना,práviti
1585,mitteilen::V,ख़बर देना,naznániti
1586,mitteilen::V,सूचना देना,naznániti
1587,nennen::V,नाम देना,imenováti
1588,rufen::V,बुलाना,klícati
1589,prahlen::V,शेख़ी बघारना,baháti se
1590,übersetzen::V,अनुवाद करना,prevêsti
1591,denken::V,सोचना,mísliti
1592,glauben::V,विश्वास करना,verjéti
1593,bemerken::V,ध्यान देना पर,opáziti
1594,erkennen::V,पहचानना,spoznáti
1595,begreifen::V,समझना,pôjmiti
1596,verstehen::V,सुनना,razuméti
1597,lernen::V,पढ़ना,učíti se
1598,wissen::V,जानना,znáti
1599,wissen::V,जानना,védeti
1600,wissen::V,मालूम होना,znáti
1601,wissen::V,मालूम होना,védeti
1602,sich erinnern an::V,याद करना,spómniti se
1603,vergessen::V,भूलना,pozábiti
1604,vergessen::V,बिसारना,pozábiti
1605,messen::V,नापना,mériti
1606,zählen::V,गिनना,štéti
1607,rechnen::V,गणना करना,račúnati
1608,rechnen::V,हिसाब करना,račúnati
1609,lesen::V,पढ़ना,bráti
1610,lesen::V,पढ़ना,čítati
1611,malen::V,कींचना,slíkati
1612,zeichnen::V,चित्र कींचना,rísati
1613,schreiben::V,लिखना,písati
1614,besitzen::V,मालिक होना,iméti
1615,besitzen::V,स्वामी होना,iméti
1616,kaufen::V,ख़रीदना,kupíti
1617,verkaufen::V,बेचना,prodáti
1618,bezahlen::V,चुकाना,pláčati
1619,bezahlen::V,अदा करना,pláčati
1620,zahlen::V,अदा करना,plačeváti
1621,beherrschen::V,शासन करना पर,obvládati
1622,ertragen::V,सहना,prenêsti
