,Concept_ID,mhr,se
6337,hören::V,кола́ш,gullat
6338,hören::V,кола́ш,gullat
6339,hören::V,кола́ш,kuullâđ
6340,hören::V,кола́ш,kuullâd
6341,hören::V,кола́ш,куллэ
6342,zuhören::V,колышта́ш,goltelidh
6343,zuhören::V,колышта́ш,gullut
6344,zuhören::V,колышта́ш,liehket
6345,zuhören::V,колышта́ш,guldalit
6346,zuhören::V,колышта́ш,kuldâliđ
6347,zuhören::V,колышта́ш,kuvddled
6348,zuhören::V,колышта́ш,куллэ
6349,probieren::V,тамла́ш,damtedh
6350,probieren::V,тамла́ш,smååhkedh
6351,probieren::V,тамла́ш,smáhkkut
6352,probieren::V,тамла́ш,geahččalit
6353,probieren::V,тамла́ш,njaddeđ
6354,probieren::V,тамла́ш,keččalistiđ
6355,probieren::V,тамла́ш,njâ´dded
6356,probieren::V,тамла́ш,кӣхчле
6357,riechen::V,ӱпшынча́ш,hepsedh
6358,riechen::V,ӱпшынча́ш,hapsijdit
6359,riechen::V,ӱпшынча́ш,háisut
6360,riechen::V,ӱпшынча́ш,apseđ
6361,riechen::V,ӱпшынча́ш,â´ppsed
6362,riechen::V,ӱпшынча́ш,аппьсе
6363,fühlen::V,шижа́ш,damtedh
6364,fühlen::V,шижа́ш,dåbddåt
6365,fühlen::V,шижа́ш,dovdat
6366,fühlen::V,шижа́ш,tubdâđ
6367,fühlen::V,шижа́ш,tobddâd
6368,fühlen::V,шижа́ш,куллэ
6369,fühlen::V,шижа́ш,туссвэ
6370,fühlen::V,шижа́ш,то̄ммтэ
6371,scheinen::V,чуча́ш,vååjnedh
6372,scheinen::V,чуча́ш,lijkkut
6373,scheinen::V,чуча́ш,oidnot
6374,scheinen::V,чуча́ш,dovdot
6375,scheinen::V,чуча́ш,va'ikkutiđ
6376,scheinen::V,чуча́ш,vaikkted
6377,scheinen::V,чуча́ш,ыдтӭ
6378,zu sehen sein::V,коя́ш,vååjnedh
6379,zu sehen sein::V,коя́ш,vuojnnut
6380,zu sehen sein::V,коя́ш,oidnot
6381,zu sehen sein::V,коя́ш,oinuđ
6382,zu sehen sein::V,коя́ш,kue´stted
6383,zu sehen sein::V,коя́ш,кӯсстъе
6384,zu sehen sein::V,коя́ш,кӯссьтэ
6385,vernehmen::V,кола́ш,govledh
6386,vernehmen::V,кола́ш,gullat
6387,vernehmen::V,кола́ш,gullat
6388,vernehmen::V,кола́ш,kuullâđ
6389,vernehmen::V,кола́ш,kuullâd
6390,vernehmen::V,кола́ш,кулсэ
6391,frieren::V,кылма́ш,gåalodh
6392,frieren::V,кылма́ш,goallot
6393,frieren::V,кылма́ш,goallut
6394,frieren::V,кылма́ш,kolmuđ
6395,frieren::V,кылма́ш,kõlmmstõõllâd
6396,frieren::V,кылма́ш,калльме
6397,tun::V,ышта́ш,darjodh
6398,tun::V,ышта́ш,barggat
6399,tun::V,ышта́ш,dahkat
6400,tun::V,ышта́ш,porgâđ
6401,tun::V,ышта́ш,raajjâd
6402,tun::V,ышта́ш,лыххкэ
6403,können::V,мошта́ш,maehtedh
6404,können::V,мошта́ш,ååjmedidh
6405,können::V,мошта́ш,buktet
6406,können::V,мошта́ш,veadjit
6407,können::V,мошта́ш,vaijeeđ
6408,können::V,мошта́ш,mä´tted
6409,können::V,мошта́ш,vuei´tted
6410,können::V,мошта́ш,вуэййе
6411,können::V,мошта́ш,ма̄ххьтэ
6412,wollen::V,тӱна́ш,sïjhtedh
6413,wollen::V,тӱна́ш,sihtat
6414,wollen::V,тӱна́ш,hálijdit
6415,wollen::V,тӱна́ш,dáhttut
6416,wollen::V,тӱна́ш,háliidit
6417,wollen::V,тӱна́ш,halijdiđ
6418,wollen::V,тӱна́ш,tättad
6419,wollen::V,тӱна́ш,туввэ
6420,wollen::V,тӱна́ш,та̄ххтэ
6421,anfangen::V,тӱҥала́ш,aelkedh
6422,anfangen::V,тӱҥала́ш,álgadit
6423,anfangen::V,тӱҥала́ш,-goahtet
6424,anfangen::V,тӱҥала́ш,álgit
6425,anfangen::V,тӱҥала́ш,älgiđ
6426,anfangen::V,тӱҥала́ш,a'lgâttiđ
6427,anfangen::V,тӱҥала́ш,aalǥted
6428,anfangen::V,тӱҥала́ш,олкхэ
6429,anfangen::V,тӱҥала́ш,о̄а̄лкхэ
6430,beenden::V,пытара́ш,orrijidh
6431,beenden::V,пытара́ш,låhpadit
6432,beenden::V,пытара́ш,hiejttet
6433,beenden::V,пытара́ш,loahpahit
6434,beenden::V,пытара́ш,luoppâđ
6435,beenden::V,пытара́ш,looppted
6436,beenden::V,пытара́ш,луэппьтэ
6437,aufhören::V,чарна́ш,sluvhtedh
6438,aufhören::V,чарна́ш,hiejttet
6439,aufhören::V,чарна́ш,heaitit
6440,aufhören::V,чарна́ш,šluhttet
6441,aufhören::V,чарна́ш,joskâđ
6442,aufhören::V,чарна́ш,jõskkâd
6443,aufhören::V,чарна́ш,puu´tted
6444,aufhören::V,чарна́ш,е̄сскэ
6445,gelingen::V,сай лекта́ш,lyhkestidh
6446,gelingen::V,сай лекта́ш,vuorbástuvvat
6447,gelingen::V,сай лекта́ш,lihkustuvvat
6448,gelingen::V,сай лекта́ш,lukkuđ
6449,gelingen::V,сай лекта́ш,o´nnsted
6450,gelingen::V,сай лекта́ш,выййтэ
6451,geraten::V,лекта́ш,sååjhtedh
6452,geraten::V,лекта́ш,gevvat
6453,geraten::V,лекта́ш,gártat
6454,geraten::V,лекта́ш,šaddat
6455,geraten::V,лекта́ш,latkiitiiđ
6456,geraten::V,лекта́ш,suuijâđ
6457,geraten::V,лекта́ш,šõddâd
6458,geraten::V,лекта́ш,оччтэдтэ
6459,geraten::V,лекта́ш,очендэдтэ
6460,öffnen::V,поча́ш,rïhpestidh
6461,öffnen::V,поча́ш,rahpat
6462,öffnen::V,поча́ш,rabádit
6463,öffnen::V,поча́ш,rahpat
6464,öffnen::V,поча́ш,ávustiđ
6465,öffnen::V,поча́ш,čuáv'diđ
6466,öffnen::V,поча́ш,riččâd
6467,öffnen::V,поча́ш,ää´veed
6468,öffnen::V,поча́ш,čåu´dded
6469,öffnen::V,поча́ш,а̄вьдэ
6470,schließen::V,петыра́ш,steegkedh
6471,schließen::V,петыра́ш,dahppat
6472,schließen::V,петыра́ш,gokčat
6473,schließen::V,петыра́ш,kiddiđ
6474,schließen::V,петыра́ш,toppâđ
6475,schließen::V,петыра́ш,kä´tted
6476,schließen::V,петыра́ш,тэ̄ффкэ
6477,schließen::V,петыра́ш,ка̄ххьтэ
6478,stellen::V,шында́ш,bïejedh
6479,stellen::V,шында́ш,biejadit
6480,stellen::V,шында́ш,bidjat
6481,stellen::V,шында́ш,asâttiđ
6482,stellen::V,шында́ш,piijjâd
6483,stellen::V,шында́ш,cää´ǩǩed
6484,stellen::V,шында́ш,пыййе
6485,setzen::V,шында́ш,bïejedh
6486,setzen::V,шында́ш,biejadit
6487,setzen::V,шында́ш,bidjat
6488,setzen::V,шында́ш,i'štâttiđ
6489,setzen::V,шында́ш,piijjâd
6490,setzen::V,шында́ш,пыййе
6491,legen::V,опта́ш,bïejedh
6492,legen::V,опта́ш,biedjat
6493,legen::V,опта́ш,biejadit
6494,legen::V,опта́ш,bidjat
6495,legen::V,опта́ш,asâttiđ
6496,legen::V,опта́ш,piijjâd
6497,legen::V,опта́ш,пыййе
6498,legen::V,пышта́ш,bïejedh
6499,legen::V,пышта́ш,biedjat
6500,legen::V,пышта́ш,biejadit
6501,legen::V,пышта́ш,bidjat
6502,legen::V,пышта́ш,asâttiđ
6503,legen::V,пышта́ш,piijjâd
6504,legen::V,пышта́ш,пыййе
6505,berühren::V,тӱка́ш,gaajesjidh
6506,berühren::V,тӱка́ш,duohttat
6507,berühren::V,тӱка́ш,giehtadit
6508,berühren::V,тӱка́ш,guoskat
6509,berühren::V,тӱка́ш,guoskkahit
6510,berühren::V,тӱка́ш,kuos'kâđ
6511,berühren::V,тӱка́ш,kuo'skâttiđ
6512,berühren::V,тӱка́ш,nja'vhâstiđ
6513,berühren::V,тӱка́ш,kuõskted
6514,berühren::V,тӱка́ш,njaauksted
6515,berühren::V,тӱка́ш,кӯсскэ
6516,berühren::V,тӱка́ш,лыксаххьтэ
6517,verbinden::V,пида́ш,ektiedidh
6518,verbinden::V,пида́ш,gårredidh
6519,verbinden::V,пида́ш,tjadnat
6520,verbinden::V,пида́ш,ovttastahttit
6521,verbinden::V,пида́ш,o'vtâstittiđ
6522,verbinden::V,пида́ш,lahteđ
6523,verbinden::V,пида́ш,lâ´htted
6524,verbinden::V,пида́ш,чӯллмдэ
6525,bedecken::V,леведа́ш,gaptjedh
6526,bedecken::V,леведа́ш,jávvet
6527,bedecken::V,леведа́ш,gåbttjåt
6528,bedecken::V,леведа́ш,gokčat
6529,bedecken::V,леведа́ш,luáv'diđ
6530,bedecken::V,леведа́ш,kä´tted
6531,bedecken::V,леведа́ш,tu´vdded
6532,bedecken::V,леведа́ш,аййдэ
6533,bedecken::V,леведа́ш,тэ̄ффкэ
6534,bedecken::V,леведа́ш,ка̄ххьтэ
6535,aufhängen::V,сака́ш,gævnjodh
6536,aufhängen::V,сака́ш,gæhtsasjidh
6537,aufhängen::V,сака́ш,gahtsot
6538,aufhängen::V,сака́ш,gatsostit
6539,aufhängen::V,сака́ш,heŋget
6540,aufhängen::V,сака́ш,heŋgiđ
6541,aufhängen::V,сака́ш,he'ŋgâstiđ
6542,aufhängen::V,сака́ш,kååccad
6543,aufhängen::V,сака́ш,коадсэ
6544,anzünden::V,чӱкта́ш,tsïhkijehtedh
6545,anzünden::V,чӱкта́ш,buollidit
6546,anzünden::V,чӱкта́ш,tsahkkidit
6547,anzünden::V,чӱкта́ш,cahkkedit
6548,anzünden::V,чӱкта́ш,cokkiittiđ
6549,anzünden::V,чӱкта́ш,cõ´ǩǩted
6550,anzünden::V,чӱкта́ш,puâl'lted
6551,anzünden::V,чӱкта́ш,пуэллхэ
6552,aufheben::V,нӧлтала́ш,bijjiedidh
6553,aufheben::V,нӧлтала́ш,låpptit
6554,aufheben::V,нӧлтала́ш,bajidit
6555,aufheben::V,нӧлтала́ш,pajediđ
6556,aufheben::V,нӧлтала́ш,pââi´ded
6557,aufheben::V,нӧлтала́ш,пайнэ
6558,zurücklassen::V,кода́ш,laehpedh
6559,zurücklassen::V,кода́ш,guodet
6560,zurücklassen::V,кода́ш,guođđit
6561,zurücklassen::V,кода́ш,kyeđđiḋ
6562,zurücklassen::V,кода́ш,kue´đđed
6563,zurücklassen::V,кода́ш,кӯдтӭ
6564,verlieren::V,йомдара́ш,dassedh
6565,verlieren::V,йомдара́ш,biestedh
6566,verlieren::V,йомдара́ш,masset
6567,verlieren::V,йомдара́ш,láhppet
6568,verlieren::V,йомдара́ш,láhppit
6569,verlieren::V,йомдара́ш,läppiđ
6570,verlieren::V,йомдара́ш,monâttiđ
6571,verlieren::V,йомдара́ш,lä´pped
6572,verlieren::V,йомдара́ш,rââ´ppted
6573,verlieren::V,йомдара́ш,ка̄дхэ
6574,verlieren::V,йомдара́ш,кӯдтъе
6575,fallen lassen::V,воза́ш,gahtjehtidh
6576,fallen lassen::V,воза́ш,luojttet
6577,fallen lassen::V,воза́ш,luojttalit
6578,fallen lassen::V,воза́ш,gahčahit
6579,fallen lassen::V,воза́ш,lyeš'tiđ
6580,fallen lassen::V,воза́ш,kočâttiđ
6581,fallen lassen::V,воза́ш,rõpsted
6582,fallen lassen::V,воза́ш,kõõččted
6583,fallen lassen::V,воза́ш,ёҏтэ
6584,fallen lassen::V,воза́ш,кэчхэ
6585,machen::V,ышта́ш,daajhtodh
6586,machen::V,ышта́ш,dahkat
6587,machen::V,ышта́ш,dahkat
6588,machen::V,ышта́ш,rähtiđ
6589,machen::V,ышта́ш,raajjâd
6590,machen::V,ышта́ш,tue´j'jeed
6591,machen::V,ышта́ш,тӯййше
6592,machen::V,ышта́ш,ӣллькье
6593,herstellen::V,ямдыла́ш,skaepiedidh
6594,herstellen::V,ямдыла́ш,buvtadit
6595,herstellen::V,ямдыла́ш,dudjot
6596,herstellen::V,ямдыла́ш,a'mnâstiđ
6597,herstellen::V,ямдыла́ш,va'lmâštiđ
6598,herstellen::V,ямдыла́ш,vaalmšted
6599,herstellen::V,ямдыла́ш,лыххкэ
6600,herstellen::V,ямдыла́ш,ӣллькье
6601,bauen::V,чоҥа́ш,bigkedh
6602,bauen::V,чоҥа́ш,biggit
6603,bauen::V,чоҥа́ш,ráhkadit
6604,bauen::V,чоҥа́ш,huksiđ
6605,bauen::V,чоҥа́ш,raajjâd
6606,bauen::V,чоҥа́ш,тӯййше
6607,reparieren::V,ачала́ш,davvodh
6608,reparieren::V,ачала́ш,divvot
6609,reparieren::V,ачала́ш,divvut
6610,reparieren::V,ачала́ш,tivvoođ
6611,reparieren::V,ачала́ш,čihtâđ
6612,reparieren::V,ачала́ш,teevvad
6613,reparieren::V,ачала́ш,чиннэ
6614,verbessern::V,саемда́ш,bueriedidh
6615,verbessern::V,саемда́ш,báredit
6616,verbessern::V,саемда́ш,buoredit
6617,verbessern::V,саемда́ш,buoridit
6618,verbessern::V,саемда́ш,pye'rediđ
6619,verbessern::V,саемда́ш,pue´reed
6620,verbessern::V,саемда́ш,шӣгнэ
6621,ändern::V,весемда́ш,jeatjahtehtedh
6622,ändern::V,весемда́ш,rievddadit
6623,ändern::V,весемда́ш,muhttit
6624,ändern::V,весемда́ш,molsut
6625,ändern::V,весемда́ш,mutteđ
6626,ändern::V,весемда́ш,mu´tted
6627,ändern::V,весемда́ш,вуайхе
6628,ändern::V,весемда́ш,ка̄вьсе
6629,graben::V,кӱнча́ш,berkedh
6630,graben::V,кӱнча́ш,kroehkedh
6631,graben::V,кӱнча́ш,bállet
6632,graben::V,кӱнча́ш,goaivut
6633,graben::V,кӱнча́ш,roggat
6634,graben::V,кӱнча́ш,kuái'vuđ
6635,graben::V,кӱнча́ш,rääppad
6636,graben::V,кӱнча́ш,kuäivvad
6637,graben::V,кӱнча́ш,ра̄бпэ
6638,graben::V,кӱнча́ш,куаййве
6639,beugen::V,пӱгырта́ш,sojjedidh
6640,beugen::V,пӱгырта́ш,såjådit
6641,beugen::V,пӱгырта́ш,sojahit
6642,beugen::V,пӱгырта́ш,sujâttiđ
6643,beugen::V,пӱгырта́ш,kå´mrded
6644,beugen::V,пӱгырта́ш,njikklõõttâd
6645,beugen::V,пӱгырта́ш,сойхьтэ
6646,beugen::V,пӱгырта́ш,то̄а̄ххкэ
6647,beugen::V,пӱгырта́ш,нигклаххьтэ
6648,biegen::V,лывырта́ш,sojjehtidh
6649,biegen::V,лывырта́ш,såjådit
6650,biegen::V,лывырта́ш,niejddet
6651,biegen::V,лывырта́ш,sojahit
6652,biegen::V,лывырта́ш,čipteđ
6653,biegen::V,лывырта́ш,soojted
6654,biegen::V,лывырта́ш,сойхьтэ
6655,drehen::V,пӱтыра́ш,jårrehtidh
6656,drehen::V,пӱтыра́ш,bådnjåt
6657,drehen::V,пӱтыра́ш,botnjat
6658,drehen::V,пӱтыра́ш,jurâttiđ
6659,drehen::V,пӱтыра́ш,jåårǥlâ´tted
6660,drehen::V,пӱтыра́ш,чоӊӊтэ
6661,wenden::V,ирала́ш,jarkelidh
6662,wenden::V,ирала́ш,jårggålit
6663,wenden::V,ирала́ш,jorgalit
6664,wenden::V,ирала́ш,jurgâliđ
6665,wenden::V,ирала́ш,jåårǥlâ´tted
6666,wenden::V,ирала́ш,вӣррлаххътэ
6667,wenden::V,ирала́ш,ка̄вьсе
6668,umdrehen::V,савырала́ш,jarkedh
6669,umdrehen::V,савырала́ш,måttsåstit
6670,umdrehen::V,савырала́ш,botnjat
6671,umdrehen::V,савырала́ш,jorgođ
6672,umdrehen::V,савырала́ш,jårǥsted
6673,umdrehen::V,савырала́ш,коамьхе
6674,umdrehen::V,савырала́ш,калльтлэ
6675,heben::V,нӧлта́ш,luknjedh
6676,heben::V,нӧлта́ш,baavhkestidh
6677,heben::V,нӧлта́ш,bajedit
6678,heben::V,нӧлта́ш,loktet
6679,heben::V,нӧлта́ш,bajidit
6680,heben::V,нӧлта́ш,pajediđ
6681,heben::V,нӧлта́ш,kokkiđ
6682,heben::V,нӧлта́ш,kaggâd
6683,heben::V,нӧлта́ш,pââ´jeed
6684,heben::V,нӧлта́ш,пайнэ
6685,heben::V,нӧлта́ш,пайнэллэ
6686,hochheben::V,нӧлта́ш,lutnjedh
6687,hochheben::V,нӧлта́ш,låggŋit
6688,hochheben::V,нӧлта́ш,loktet
6689,hochheben::V,нӧлта́ш,pajediđ
6690,hochheben::V,нӧлта́ш,kuåstteed
6691,hochheben::V,нӧлта́ш,пайнэ
6692,ergreifen::V,руалта́ш,fihkelidh
6693,ergreifen::V,руалта́ш,sårjjot
6694,ergreifen::V,руалта́ш,doahppit
6695,ergreifen::V,руалта́ш,fáhtet
6696,ergreifen::V,руалта́ш,tuáppuđ
6697,ergreifen::V,руалта́ш,poppâ´tted
6698,ergreifen::V,руалта́ш,каццсе
6699,ergreifen::V,руалта́ш,туэрркэ
6700,ergreifen::V,руалта́ш,ро̄а̄ппчье
6701,halten::V,куча́ш,steeredh
6702,halten::V,куча́ш,utniedidh
6703,halten::V,куча́ш,anedit
6704,halten::V,куча́ш,adnalit
6705,halten::V,куча́ш,doallat
6706,halten::V,куча́ш,toollâd
6707,halten::V,куча́ш,tue´rjjeed
6708,halten::V,куча́ш,туаррье
6709,drücken::V,иша́ш,dïelkestidh
6710,drücken::V,иша́ш,dieddet
6711,drücken::V,иша́ш,deaddit
6712,drücken::V,иша́ш,čárvet
6713,drücken::V,иша́ш,čárvuđ
6714,drücken::V,иша́ш,čärvvad
6715,drücken::V,иша́ш,teä´d'ded
6716,drücken::V,иша́ш,пе̄ррэ
6717,drücken::V,иша́ш,ра̄ппче
6718,drücken::V,темда́ш,dïelkestidh
6719,drücken::V,темда́ш,dieddet
6720,drücken::V,темда́ш,deaddit
6721,drücken::V,темда́ш,čárvet
6722,drücken::V,темда́ш,čárvuđ
6723,drücken::V,темда́ш,čärvvad
6724,drücken::V,темда́ш,teä´d'ded
6725,drücken::V,темда́ш,пе̄ррэ
6726,drücken::V,темда́ш,ра̄ппче
6727,schieben::V,шӱкала́ш,vuetjedh
6728,schieben::V,шӱкала́ш,sjáhtjat
6729,schieben::V,шӱкала́ш,cáhkit
6730,schieben::V,шӱкала́ш,cuggâđ
6731,schieben::V,шӱкала́ш,oi´ǧǧeed
6732,schieben::V,шӱкала́ш,оййкье
6733,kratzen::V,удыра́ш,våhtsodh
6734,kratzen::V,удыра́ш,skreepedh
6735,kratzen::V,удыра́ш,ruohkkat
6736,kratzen::V,удыра́ш,ruohkastit
6737,kratzen::V,удыра́ш,gazzut
6738,kratzen::V,удыра́ш,kazzođ
6739,kratzen::V,удыра́ш,võckkâd
6740,kratzen::V,удыра́ш,кышшкэ
6741,kratzen::V,удыра́ш,каххьце
6742,lecken::V,нула́ш,njåalodh
6743,lecken::V,нула́ш,njoallot
6744,lecken::V,нула́ш,njolodit
6745,lecken::V,нула́ш,njuálluđ
6746,lecken::V,нула́ш,njuällad
6747,lecken::V,нула́ш,нюаллэ
6748,beißen::V,пура́ш,gaektjedh
6749,beißen::V,пура́ш,gássket
6750,beißen::V,пура́ш,gáskestit
6751,beißen::V,пура́ш,gáskit
6752,beißen::V,пура́ш,käskiđ
6753,beißen::V,пура́ш,kä´cǩǩed
6754,beißen::V,пура́ш,ка̄ццьке
6755,abreißen::V,кӱрла́ш,bïhkedh
6756,abreißen::V,кӱрла́ш,gajkkot
6757,abreißen::V,кӱрла́ш,gaikkihit
6758,abreißen::V,кӱрла́ш,roottâđ
6759,abreißen::V,кӱрла́ш,ra´šǩǩeed
6760,abreißen::V,кӱрла́ш,rååttad
6761,abreißen::V,кӱрла́ш,ро̄дтҍе
6762,abreißen::V,кӱрла́ш,пӯттҍкье
6763,abschneiden::V,пӱчка́ш,tjoehpestidh
6764,abschneiden::V,пӱчка́ш,jallat
6765,abschneiden::V,пӱчка́ш,čuohppat
6766,abschneiden::V,пӱчка́ш,jogâldiđ
6767,abschneiden::V,пӱчка́ш,geerelidh
6768,abschneiden::V,пӱчка́ш,е̄дтэ
6769,abschneiden::V,пӱчка́ш,е̄дтлэ
6770,binden::V,кылда́ш,gårredidh
6771,binden::V,кылда́ш,tjadnat
6772,binden::V,кылда́ш,gárrat
6773,binden::V,кылда́ш,čoonnâđ
6774,binden::V,кылда́ш,čõõnnâd
6775,binden::V,кылда́ш,čuõlmmâd
6776,binden::V,кылда́ш,ко̄ррэ
6777,binden::V,кылда́ш,чӯллмдэ
6778,binden::V,кылда́ш,ко̄а̄ррэ
6779,stecken::V,шуралта́ш,rïjtedh
6780,stecken::V,шуралта́ш,tsævkkat
6781,stecken::V,шуралта́ш,cáhkit
6782,stecken::V,шуралта́ш,cuggâđ
6783,stecken::V,шуралта́ш,čuõ´ǧ'ǧeed
6784,stecken::V,шуралта́ш,чогксэ
6785,stecken::V,шуралта́ш,це̄ӈькхэ
6786,brechen::V,тодышта́ш,dåajodh
6787,brechen::V,тодышта́ш,tsåapkodh
6788,brechen::V,тодышта́ш,doaddjut
6789,brechen::V,тодышта́ш,cuvket
6790,brechen::V,тодышта́ш,moorrâđ
6791,brechen::V,тодышта́ш,mu´rdded
6792,brechen::V,тодышта́ш,муррьтэ
6793,klopfen::V,кыра́ш,beenghkedh
6794,klopfen::V,кыра́ш,goalkkalit
6795,klopfen::V,кыра́ш,tsábbmet
6796,klopfen::V,кыра́ш,goalkit
6797,klopfen::V,кыра́ш,skoalkit
6798,klopfen::V,кыра́ш,skuá'lkuttiđ
6799,klopfen::V,кыра́ш,kuälkted
6800,klopfen::V,кыра́ш,та̄гкэ
6801,hauen::V,тӱя́ш,beenghkedh
6802,hauen::V,тӱя́ш,tjuollat
6803,hauen::V,тӱя́ш,čuollat
6804,hauen::V,тӱя́ш,čurmâđ
6805,hauen::V,тӱя́ш,čâ´cǩǩed
6806,hauen::V,тӱя́ш,та̄гкэ
6807,hauen::V,тӱя́ш,ва̄сстэ
6808,kleben::V,клеитла́ш,njamkedh
6809,kleben::V,клеитла́ш,dædnjodit
6810,kleben::V,клеитла́ш,liibmet
6811,kleben::V,клеитла́ш,taṃadiđ
6812,kleben::V,клеитла́ш,li´jmmjed
6813,kleben::V,клеитла́ш,нямхэ
6814,reiben::V,йыга́ш,daanjedh
6815,reiben::V,йыга́ш,ruvvit
6816,reiben::V,йыга́ш,ruvvet
6817,reiben::V,йыга́ш,fiärruđ
6818,reiben::V,йыга́ш,heârrad
6819,reiben::V,йыга́ш,ru´vvjed
6820,reiben::V,йыга́ш,е̄ррэ
6821,reiben::V,туржала́ш,daanjedh
6822,reiben::V,туржала́ш,ruvvit
6823,reiben::V,туржала́ш,ruvvet
6824,reiben::V,туржала́ш,fiärruđ
6825,reiben::V,туржала́ш,heârrad
6826,reiben::V,туржала́ш,ru´vvjed
6827,reiben::V,туржала́ш,е̄ррэ
6828,streichen::V,шӱра́ш,daejdedh
6829,streichen::V,шӱра́ш,badtjadidh
6830,streichen::V,шӱра́ш,vuojddat
6831,streichen::V,шӱра́ш,málet
6832,streichen::V,шӱра́ш,njuohtat
6833,streichen::V,шӱра́ш,njuottâđ
6834,streichen::V,шӱра́ш,puák'suđ
6835,streichen::V,шӱра́ш,påhssad
6836,streichen::V,шӱра́ш,мо̄а̄шшэ
6837,schleifen::V,шума́ш,slijhpedh
6838,schleifen::V,шума́ш,sadjet
6839,schleifen::V,шума́ш,sadjit
6840,schleifen::V,шума́ш,šliipet
6841,schleifen::V,шума́ш,saijeeđ
6842,schleifen::V,шума́ш,sââjjad
6843,schleifen::V,шума́ш,tabǯsted
6844,schleifen::V,шума́ш,то̄а̄мчсе
6845,schleifen::V,яна́ш,slijhpedh
6846,schleifen::V,яна́ш,sadjet
6847,schleifen::V,яна́ш,sadjit
6848,schleifen::V,яна́ш,šliipet
6849,schleifen::V,яна́ш,saijeeđ
6850,schleifen::V,яна́ш,sââjjad
6851,schleifen::V,яна́ш,tabǯsted
6852,schleifen::V,яна́ш,то̄а̄мчсе
6853,schneiden::V,пӱчка́ш,bietskedh
6854,schneiden::V,пӱчка́ш,suoddat
6855,schneiden::V,пӱчка́ш,tjuohppat
6856,schneiden::V,пӱчка́ш,biesskedit
6857,schneiden::V,пӱчка́ш,čuohppat
6858,schneiden::V,пӱчка́ш,čuop'pâđ
6859,schneiden::V,пӱчка́ш,čuõp'pâd
6860,schneiden::V,пӱчка́ш,е̄дтэ
6861,schneiden::V,пӱчка́ш,пе̄ррэ
6862,schneiden::V,пӱчка́ш,чӯххпэ
6863,rütteln::V,рӱза́ш,firredh
6864,rütteln::V,рӱза́ш,doargestit
6865,rütteln::V,рӱза́ш,šluvgit
6866,rütteln::V,рӱза́ш,pušteđ
6867,rütteln::V,рӱза́ш,pu´štted
6868,rütteln::V,рӱза́ш,пушшьтэ
6869,schütteln::V,почка́ш,firredh
6870,schütteln::V,почка́ш,sjavnnjet
6871,schütteln::V,почка́ш,sillnat
6872,schütteln::V,почка́ш,skullhet
6873,schütteln::V,почка́ш,salkalit
6874,schütteln::V,почка́ш,pušteđ
6875,schütteln::V,почка́ш,pu´štted
6876,schütteln::V,почка́ш,пушшьтэ
6877,schwenken::V,рӱза́ш,svinhtedh
6878,schwenken::V,рӱза́ш,svikkastit
6879,schwenken::V,рӱза́ш,šlivgut
6880,schwenken::V,рӱза́ш,hiä'iluttiđ
6881,schwenken::V,рӱза́ш,heeilted
6882,schwenken::V,рӱза́ш,маххъе
6883,schütten::V,опта́ш,gurhkedh
6884,schütten::V,опта́ш,hállit
6885,schütten::V,опта́ш,liejkkit
6886,schütten::V,опта́ш,leškiđ
6887,schütten::V,опта́ш,virâttiđ
6888,schütten::V,опта́ш,väällad
6889,schütten::V,опта́ш,ва̄ллэ
6890,füllen::V,тема́ш,dievhtedh
6891,füllen::V,тема́ш,dievddet
6892,füllen::V,тема́ш,deavdit
6893,füllen::V,тема́ш,tevdiđ
6894,füllen::V,тема́ш,tiudded
6895,füllen::V,тема́ш,тӣввтэ
6896,einwickeln::V,вӱдыла́ш,gïesedh
6897,einwickeln::V,вӱдыла́ш,giessat
6898,einwickeln::V,вӱдыла́ш,gárrat
6899,einwickeln::V,вӱдыла́ш,giessat
6900,einwickeln::V,вӱдыла́ш,gurpat
6901,einwickeln::V,вӱдыла́ш,kiessâđ
6902,einwickeln::V,вӱдыла́ш,ǩiõssâd
6903,einwickeln::V,вӱдыла́ш,кӣссэ
6904,tragen::V,нумала́ш,guedtedh
6905,tragen::V,нумала́ш,guoddet
6906,tragen::V,нумала́ш,guoddit
6907,tragen::V,нумала́ш,kyed'diđ
6908,tragen::V,нумала́ш,kue´d'ded
6909,tragen::V,нумала́ш,кӯннҌтэ
6910,schleppen::V,шӱдыра́ш,fatnehtidh
6911,schleppen::V,шӱдыра́ш,sliehpit
6912,schleppen::V,шӱдыра́ш,feastit
6913,schleppen::V,шӱдыра́ш,vie'šidiđ
6914,schleppen::V,шӱдыра́ш,hinnađ
6915,schleppen::V,шӱдыра́ш,nje´ʒʒed
6916,schleppen::V,шӱдыра́ш,чуввкэ
6917,ziehen::V,шупша́ш,giesedh
6918,ziehen::V,шупша́ш,giesset
6919,ziehen::V,шупша́ш,geassit
6920,ziehen::V,шупша́ш,keessiđ
6921,ziehen::V,шупша́ш,ǩie´ssed
6922,ziehen::V,шупша́ш,ке̄ссе
6923,aufbewahren::V,арала́ш,vöörhkedh
6924,aufbewahren::V,арала́ш,vuorkkit
6925,aufbewahren::V,арала́ш,seailluhit
6926,aufbewahren::V,арала́ш,siä'iluttiđ
6927,aufbewahren::V,арала́ш,seeilted
6928,aufbewahren::V,арала́ш,рӯкнэ
