,Concept_ID,os,mdf
1363,reinigen::V,ныссæрфын,ва́ткамс
1364,reinigen::V,ныссæрфын,а́роптомс
1365,waschen::V,ӕхсын,муськомс
1366,abwischen::V,сӕрфын,нардамс
1367,spülen::V,æнхъæвзын,оргалдомс
1368,fegen::V,мӕрзын,тяемс
1369,kehren::V,мӕрзын,тяемс
1370,baden::V,хи найын,э́шелямс
1371,sich waschen::V,хи æхсын,штамс
1372,ausziehen::V,ласын,кайсефтемс
1373,anziehen::V,скæнын,ща́фтомс
1374,sich anziehen::V,дзаума скæнын,щамс
1375,sich anziehen::V,дарæс скæнын,щамс
1376,kämmen::V,ныффасын,се́ендемс
1377,kämmen::V,æрфасын,се́ендемс
1378,schmücken::V,фӕлындын,на́ряжамс
1379,schmücken::V,фӕлындын,ма́зоптомс
1380,sagen::V,зæгъын,азомс
1381,sagen::V,зæгъын,мярьгомс
1382,sprechen::V,дзурын,корхтамс
1383,reden::V,ныхас кӕнын,корхнемс
1384,sich unterhalten::V,ныхас кæнын,корхнемс
1385,fragen::V,фӕрсын,ки́зефтемс
1386,bitten::V,курын,а́намс
1387,bitten::V,курын,ве́шемс
1388,erzählen::V,радзурын,а́зондомс
1389,erzählen::V,ратаурæгъ кæнын,а́зондомс
1390,mitteilen::V,фехъусын кæнын,азомс
1391,nennen::V,хонын,лемдемс
1392,nennen::V,хонын,путомс лем
1393,rufen::V,сидын,серьгядемс
1394,prahlen::V,ӕппӕлын,шна́фтомс пря́
1395,übersetzen::V,ратæлмац кæнын,ётафтомс
1396,denken::V,ӕнхъӕлын,арьсемс
1397,denken::V,хъуыды кӕнын,арьсемс
1398,glauben::V,уырнын,кемамс
1399,bemerken::V,фенын,ня́емс
1400,erkennen::V,базонын,содамс
1401,begreifen::V,ӕмбарын,сатомс
1402,begreifen::V,бамбарын,сатомс
1403,lernen::V,ахуыр кӕнын,тонафнемс
1404,wissen::V,зонын,со́дамс
1405,sich erinnern an::V,зæрдыл æрлæууын,лятфтамс
1406,sich erinnern an::V,æрымысын,лятфтамс
1407,sich erinnern an::V,æрбаймысын,лятфтамс
1408,sich erinnern an::V,æрхъуыды кæнын,лятфтамс
1409,vergessen::V,ферох кæнын,юкстамс
1410,vergessen::V,айрох кæнын,юкстамс
1411,messen::V,барын,ункснемс
1412,zählen::V,нымайын,лу́вомс
1413,zählen::V,нымайын,а́рьсемс
1414,rechnen::V,хынцын,лувомс
1415,lesen::V,кӕсын,лувомс
1416,lesen::V,кӕсын,морафтомс
1417,lesen::V,фӕрсын,лувомс
1418,lesen::V,фӕрсын,морафтомс
1419,malen::V,ныв кӕнын,рисова́ндамс
1420,zeichnen::V,ныв кӕнын,рисова́ндамс
1421,schreiben::V,фыссын,сёрмадомс
1422,besitzen::V,хицау уын,улемс азоркс
1423,kaufen::V,балхӕнын,рамамс
1424,verkaufen::V,уӕй кӕнын,мимс
1425,bezahlen::V,бафидын,пандомс
1426,zahlen::V,фидын,па́ндомс
1427,beherrschen::V,æлдариуæг кæнын,азорондамс
1428,ertragen::V,бавзарын,кирдемс
1429,Leine::N,,вядьме
1430,rauschen::V,,вжнамс
1431,rauschen::V,,гамнамс
1432,treten::V,,тапамс
1433,verstehen::V,,шарьхкодемс
