,Concept_ID,lv,no
2339,werfen::V,чӧвтны,kaste
2340,werfen::V,шыбитны,kaste
2341,werfen::V,mest,kaste
2342,werfen::V,sviest,kaste
2343,fangen::V,кутны,fange
2344,fangen::V,ķert,fange
2345,fangen::V,uzķert,fange
2346,packen::V,босьтны,gripe
2347,packen::V,босьтны,gripe tak i
2348,packen::V,paķert,gripe
2349,packen::V,paķert,gripe tak i
2350,packen::V,satvert,gripe
2351,packen::V,satvert,gripe tak i
2352,verstecken::V,дзебны,gjemme
2353,verstecken::V,slēpt,gjemme
2354,verstecken::V,noglabāt,gjemme
2355,teilen::V,юкны,dele
2356,teilen::V,dalīt,dele
2357,schicken::V,ыстыны,sende
2358,schicken::V,sūtīt,sende
2359,schicken::V,atsūtīt,sende
2360,bringen::V,вайны,bringe
2361,bringen::V,atvest,bringe
2362,hinzufügen::V,содтыны,tilføye
2363,hinzufügen::V,pievienot,tilføye
2364,bekommen::V,босьтны,få
2365,bekommen::V,dabūt,få
2366,erhalten::V,босьтны,få
2367,erhalten::V,saņemt,få
2368,nehmen::V,босьтны,ta
2369,nehmen::V,ņemt,ta
2370,nehmen::V,paņemt,ta
2371,wählen::V,бӧрйыны,velge
2372,wählen::V,ievēlēt,velge
2373,auswählen::V,бӧрйыны,velge ut
2374,auswählen::V,izvēlēt,velge ut
2375,bewahren::V,видзны,bevare
2376,bewahren::V,saglabāt,bevare
2377,behindern::V,конйӧдлыны,hindre
2378,behindern::V,конйӧдлыны,forhindre
2379,behindern::V,джӧмдӧдны,hindre
2380,behindern::V,джӧмдӧдны,forhindre
2381,behindern::V,kavēt,hindre
2382,behindern::V,kavēt,forhindre
2383,behindern::V,aizkavēt,hindre
2384,behindern::V,aizkavēt,forhindre
2385,verderben::V,тшыкӧдны,ødelegge
2386,verderben::V,sabojāt,ødelegge
2387,beschädigen::V,тшыкӧдны,skade
2388,beschädigen::V,bojāt,skade
2389,beschädigen::V,maitāt,skade
2390,zerbrechen::V,жуглыны,brekke i stykker
2391,zerbrechen::V,salauzt,brekke i stykker
2392,zerbrechen::V,sadauzīt,brekke i stykker
2393,zerreißen::V,орӧдны,rive i stykker
2394,zerreißen::V,pārraut,rive i stykker
2395,zerstören::V,жугӧдны,ødelegge
2396,zerstören::V,кисьтны,ødelegge
2397,zerstören::V,косявны,ødelegge
2398,zerstören::V,graut,ødelegge
2399,zerstören::V,sagraut,ødelegge
2400,verbrennen::V,сотны,brenne
2401,verbrennen::V,сотны,brenne opp
2402,verbrennen::V,сотчыны,brenne
2403,verbrennen::V,сотчыны,brenne opp
2404,verbrennen::V,dedzināt,brenne
2405,verbrennen::V,dedzināt,brenne opp
2406,verbrennen::V,sadedzināt,brenne
2407,verbrennen::V,sadedzināt,brenne opp
2408,geben::V,сетны,gi
2409,geben::V,dot,gi
2410,geben::V,padot,gi
2411,reichen::V,сетны,rekke
2412,reichen::V,padot,rekke
2413,reichen::V,sniegt,rekke
2414,schenken::V,козьнавны,forære
2415,schenken::V,козьнавны,skjenke
2416,schenken::V,dāvāt,forære
2417,schenken::V,dāvāt,skjenke
2418,schenken::V,dāvināt,forære
2419,schenken::V,dāvināt,skjenke
2420,versprechen::V,кыв сетны,love
2421,versprechen::V,solīt,love
2422,versprechen::V,apsolīt,love
2423,wünschen::V,кӧсйыны,ønske
2424,wünschen::V,vēlēt,ønske
2425,wünschen::V,novēlēt,ønske
2426,loben::V,ошкыны,rose
2427,loben::V,lielīt,rose
2428,küssen::V,окавны,kysse
2429,küssen::V,bučot,kysse
2430,küssen::V,skūpstīt,kysse
2431,wiegen::V,гудрӧдлыны,vogge
2432,wiegen::V,šūpot,vogge
2433,zudecken::V,веввттьыны,dekke til
2434,zudecken::V,apklāt,dekke til
2435,zudecken::V,aizsegt,dekke til
2436,wecken::V,садьмӧдны,vekke
2437,wecken::V,чуксавны,vekke
2438,wecken::V,modināt,vekke
2439,zeigen::V,петкӧдлыны,vise
2440,zeigen::V,rādīt,vise
2441,führen::V,нуӧдны,føre
2442,führen::V,vadīt,føre
2443,lehren::V,велӧдны,lære
2444,lehren::V,mācīt,lære
2445,lehren::V,iemācīt,lære
2446,unterrichten::V,велӧдны,undervise
2447,unterrichten::V,apmācīt,undervise
2448,aufziehen::V,быдтыны,oppdra
2449,aufziehen::V,uzaudzināt,oppdra
2450,leiten::V,веськӧдлыны,lede
2451,leiten::V,vadīt,lede
2452,leiten::V,pārzināt,lede
2453,antreiben::V,тэрмӧдны,drive på
2454,antreiben::V,urdīt,drive på
2455,antreiben::V,mudināt,drive på
2456,lassen::V,тшӧктыны,få til å
2457,lassen::V,ļaut,få til å
2458,einladen::V,корны,be
2459,einladen::V,корны,invitere
2460,einladen::V,ielūgt,be
2461,einladen::V,ielūgt,invitere
2462,einladen::V,aicināt,be
2463,einladen::V,aicināt,invitere
2464,vereinigen::V,ӧтувтны,forene
2465,vereinigen::V,котыртны,forene
2466,vereinigen::V,vienot,forene
2467,vereinigen::V,apvienot,forene
2468,besuchen::V,волыны,besøke
2469,besuchen::V,ветлыны,besøke
2470,besuchen::V,apciemot,besøke
2471,treffen::V,вочаӧдны,møte
2472,treffen::V,вочаӧдны,treffe
2473,treffen::V,паныдавны,møte
2474,treffen::V,паныдавны,treffe
2475,treffen::V,satikt,møte
2476,treffen::V,satikt,treffe
2477,treffen::V,sastapt,møte
2478,treffen::V,sastapt,treffe
2479,sich versammeln::V,лӧсьӧдчыны,forsamles
2480,sich versammeln::V,salasīties,forsamles
2481,sich versammeln::V,sapulcēties,forsamles
2482,spielen::V,ворсны,leke
2483,spielen::V,ворсны,spille
2484,spielen::V,spēlēt,leke
2485,spielen::V,spēlēt,spille
2486,spielen::V,spēlēties,leke
2487,spielen::V,spēlēties,spille
2488,singen::V,сьывны,synge
2489,singen::V,dziedāt,synge
2490,tanzen::V,йӧктыны,danse
2491,tanzen::V,diet,danse
2492,tanzen::V,dejot,danse
2493,tanzen::V,dancot,danse
2494,sich trennen::V,торйӧдчыны,skilles
2495,sich trennen::V,šķirties,skilles
2496,sich trennen::V,izšķirties,skilles
2497,verlassen::V,эновтны,forlate
2498,verlassen::V,atstāt,forlate
2499,retten::V,видзны,redde
2500,retten::V,мездыны,redde
2501,retten::V,glābt,redde
2502,bewachen::V,видзны,bevokte
2503,bewachen::V,sargāt,bevokte
2504,schützen::V,видзны,verne
2505,schützen::V,видзны,beskytte
2506,schützen::V,pasargāt,verne
2507,schützen::V,pasargāt,beskytte
2508,schützen::V,aizsargāt,verne
2509,schützen::V,aizsargāt,beskytte
2510,verteidigen::V,дорйыны,forsvare
2511,verteidigen::V,aizstāvēt,forsvare
2512,sich schlagen::V,косясьны,slåss
2513,sich schlagen::V,kauties,slåss
2514,sich schlagen::V,izkauties,slåss
2515,schießen::V,лыйны,skyte
2516,schießen::V,šaut,skyte
2517,schießen::V,šaudīt,skyte
2518,siegen::V,вермыны,seire
2519,siegen::V,uzvarēt,seire
2520,ärgern::V,лӧгӧдны,ergre
2521,ärgern::V,лёкмӧдны,ergre
2522,ärgern::V,скӧрмӧдны,ergre
2523,ärgern::V,sadusmot,ergre
2524,schlagen::V,вартны,
2525,schlagen::V,sist,
2526,schlagen::V,triekt,
2527,treten::V,лёгны,sparke
2528,treten::V,майкны,sparke
2529,treten::V,mīt,sparke
2530,treten::V,paspert,sparke
2531,stechen::V,бышткыны,stikke
2532,stechen::V,durt,stikke
2533,stoßen::V,тойлыны,støte
2534,stoßen::V,йӧткавны,støte
2535,stoßen::V,grūst,støte
2536,stehlen::V,гусявны,stjele
2537,stehlen::V,zagt,stjele
2538,stören::V,падмӧдны,forstyrre
2539,stören::V,traucēt,forstyrre
2540,belästigen::V,дӧзмӧдны,plage
2541,belästigen::V,дӧзмӧдны,sjenere
2542,belästigen::V,apgrūtināt,plage
2543,belästigen::V,apgrūtināt,sjenere
2544,verbergen::V,дзебны,gjemme
2545,verbergen::V,сайӧдны,gjemme
2546,verbergen::V,slēpt,gjemme
2547,verbergen::V,paslēpt,gjemme
2548,täuschen::V,пӧръявны,villede
2549,täuschen::V,ылӧдны,villede
2550,täuschen::V,mānīt,villede
2551,täuschen::V,maldināt,villede
2552,betrügen::V,сӧрны,bedra
2553,betrügen::V,krāpt,bedra
2554,betrügen::V,apkrāpt,bedra
2555,töten::V,вины,drepe
2556,töten::V,nāvēt,drepe
2557,töten::V,nogalināt,drepe
2558,wohnen::V,овны,bo
2559,wohnen::V,dzīvot,bo
2560,arbeiten::V,уджавны,arbeide
2561,arbeiten::V,strādāt,arbeide
2562,arbeiten::V,darboties,arbeide
2563,sammeln::V,чукӧртны,samle
2564,sammeln::V,vākt,samle
2565,pflücken::V,вотны,plukke
2566,pflücken::V,ӧктыны,plukke
2567,pflücken::V,raut,plukke
2568,pflücken::V,plūkt,plukke
2569,jagen::V,кыйсьыны,jage
2570,jagen::V,medīt,jage
2571,fischen::V,чери кыйны,fiske
2572,fischen::V,zvejot,fiske
2573,fassen::V,кутны,fange
2574,fassen::V,saķert,fange
2575,hüten::V,видзны,vokte
2576,hüten::V,йирӧдны,vokte
2577,hüten::V,ganīt,vokte
2578,treiben::V,вӧтлыны,drive
2579,treiben::V,dzīt,drive
2580,anbinden::V,домавны,feste
2581,anbinden::V,piesiet,feste
2582,anbinden::V,piesaistīt,feste
2583,füttern::V,вердны,fore
2584,füttern::V,barot,fore
2585,melken::V,лысьтыны,melke
2586,melken::V,slaukt,melke
2587,hacken::V,керавны,hakke
2588,hacken::V,kapāt,hakke
2589,gießen::V,киськавны,helle
2590,gießen::V,liet,helle
2591,gießen::V,laistīt,helle
2592,reifen::V,кисьмыны,modne
2593,reifen::V,briest,modne
2594,zubereiten::V,дасьтыны,lage
2595,zubereiten::V,дасьтыны,tilberede
2596,zubereiten::V,taisīt,lage
2597,zubereiten::V,taisīt,tilberede
2598,zubereiten::V,gatavot,lage
2599,zubereiten::V,gatavot,tilberede
2600,kochen::V,пуны,koke
2601,kochen::V,vārīt,koke
2602,backen::V,пӧжавны,bake
2603,backen::V,cept,bake
2604,braten::V,пражитны,steke
2605,braten::V,cept,steke
2606,braten::V,cepināt,steke
2607,umrühren::V,сорлавны,røre om
2608,umrühren::V,maisīt,røre om
2609,umrühren::V,apmaisīt,røre om
2610,stricken::V,кӧртны,strikke
2611,stricken::V,adīt,strikke
2612,nähen::V,вурны,sy
2613,nähen::V,šūt,sy
2614,färben::V,мичӧдны,farge
2615,färben::V,краситны,farge
2616,färben::V,krāsot,farge
2617,färben::V,nokrāsot,farge
2618,reinigen::V,весавны,rense
2619,reinigen::V,весавны,gjøre ren
2620,reinigen::V,tīrīt,rense
2621,reinigen::V,tīrīt,gjøre ren
2622,reinigen::V,attīrīt,rense
2623,reinigen::V,attīrīt,gjøre ren
2624,waschen::V,мыськыны,vaske
2625,waschen::V,mazgāt,vaske
2626,abwischen::V,чышкыны,tørke av
2627,abwischen::V,noslaucīt,tørke av
2628,spülen::V,пожъявны,spyle
2629,spülen::V,пожъявны,skylle
2630,spülen::V,skalot,spyle
2631,spülen::V,skalot,skylle
2632,fegen::V,чышкыны,feie
2633,fegen::V,slaucīt,feie
2634,kehren::V,чышкыны,koste
2635,kehren::V,mēzt,koste
2636,baden::V,купайтчыны,bade
2637,baden::V,peldēties,bade
2638,sich waschen::V,мыссьыны,vaske seg
2639,sich waschen::V,mazgāties,vaske seg
2640,ausziehen::V,пӧрччӧдны,ta av
2641,ausziehen::V,noģērbt,ta av
2642,anziehen::V,кӧмавны,ta på
2643,anziehen::V,пасьтавны,ta på
2644,anziehen::V,uzvilkt,ta på
2645,sich anziehen::V,пасьтасьны,kle på seg
2646,sich anziehen::V,apģērbties,kle på seg
2647,kämmen::V,сынавны,gre
2648,kämmen::V,сынавны,kjemme
2649,kämmen::V,sukāt,gre
2650,kämmen::V,sukāt,kjemme
2651,schmücken::V,мичмӧдны,pynte
2652,schmücken::V,мичмӧдны,smykke
2653,schmücken::V,rotāt,pynte
2654,schmücken::V,rotāt,smykke
2655,schmücken::V,greznot,pynte
2656,schmücken::V,greznot,smykke
2657,sagen::V,шуны,si
2658,sagen::V,висьтавны,si
2659,sagen::V,teikt,si
2660,sprechen::V,сёрнитны,snakke
2661,sprechen::V,runāt,snakke
2662,reden::V,сёрнитны,tale
2663,reden::V,сёрнитны,snakke
2664,reden::V,norunāt,tale
2665,reden::V,norunāt,snakke
2666,sich unterhalten::V,сёрнитны,samtale
2667,sich unterhalten::V,варовитны,samtale
2668,sich unterhalten::V,sarunāties,samtale
2669,fragen::V,юавны,spørre
2670,fragen::V,jautāt,spørre
2671,bitten::V,корны,be
2672,bitten::V,lūgt,be
2673,bitten::V,prasīt,be
2674,erzählen::V,висьтавны,fortelle
2675,erzählen::V,stāstīt,fortelle
2676,mitteilen::V,юӧртны,meddele
2677,mitteilen::V,висьтавны,meddele
2678,mitteilen::V,pavēstīt,meddele
2679,nennen::V,шуны,kalle
2680,nennen::V,ним сетны,kalle
2681,nennen::V,saukt,kalle
2682,rufen::V,корны,rope
2683,rufen::V,saukt,rope
2684,prahlen::V,ошйысьны,skryte
2685,prahlen::V,lielīties,skryte
2686,übersetzen::V,вуджӧдны,oversette
2687,übersetzen::V,tulkot,oversette
2688,übersetzen::V,pārtulkot,oversette
2689,denken::V,мӧвпавны,tenke
2690,denken::V,domāt,tenke
2691,glauben::V,эскыны,tro
2692,glauben::V,ticēt,tro
2693,bemerken::V,казявны,bemerke
2694,bemerken::V,казявны,legge merke til
2695,bemerken::V,ievērot,bemerke
2696,bemerken::V,ievērot,legge merke til
2697,bemerken::V,ieraudzīt,bemerke
2698,bemerken::V,ieraudzīt,legge merke til
2699,erkennen::V,тӧдмавны,gjenkjenne
2700,erkennen::V,pazīt,gjenkjenne
2701,erkennen::V,atpazīt,gjenkjenne
2702,begreifen::V,вежӧртны,begripe
2703,begreifen::V,гӧгӧрвоны,begripe
2704,begreifen::V,jēgt,begripe
2705,begreifen::V,apjēgt,begripe
2706,verstehen::V,вежӧртны,forstå
2707,verstehen::V,вежӧртны,skjønne
2708,verstehen::V,гӧгӧрвоны,forstå
2709,verstehen::V,гӧгӧрвоны,skjønne
2710,verstehen::V,saprast,forstå
2711,verstehen::V,saprast,skjønne
2712,lernen::V,вeлöдчыны,lære
2713,lernen::V,mācīties,lære
2714,wissen::V,тӧдны,vite
2715,wissen::V,zināt,vite
2716,sich erinnern an::V,казьтывны,huske på
2717,sich erinnern an::V,дум вылӧ уськӧдны,huske på
2718,sich erinnern an::V,atminēties,huske på
2719,vergessen::V,вунӧдны,glemme
2720,vergessen::V,mirst,glemme
2721,vergessen::V,aizmirst,glemme
2722,messen::V,муртавны,måle
2723,messen::V,mērīt,måle
2724,zählen::V,лыддьыны,telle
2725,zählen::V,skaitīt,telle
2726,rechnen::V,лыддьыны,regne
2727,rechnen::V,rēķināt,regne
2728,lesen::V,лыддьыны,lese
2729,lesen::V,lasīt,lese
2730,malen::V,серпасавны,male
2731,malen::V,gleznot,male
2732,zeichnen::V,серпасавны,tegne
2733,zeichnen::V,zīmēt,tegne
2734,schreiben::V,гижны,skrive
2735,schreiben::V,rakstīt,skrive
2736,besitzen::V,лоны,eie
2737,besitzen::V,лоны,inneha
2738,besitzen::V,piederēt,eie
2739,besitzen::V,piederēt,inneha
2740,kaufen::V,ньӧбны,kjøpe
2741,kaufen::V,pirkt,kjøpe
2742,verkaufen::V,вузавны,selge
2743,verkaufen::V,pārdot,selge
2744,bezahlen::V,мынтыны,betale
2745,bezahlen::V,мынтысьны,betale
2746,bezahlen::V,apmaksāt,betale
2747,zahlen::V,мынтыны,betale
2748,zahlen::V,maksāt,betale
2749,beherrschen::V,ас улын кутны,beherske
2750,beherrschen::V,valdīt,beherske
2751,ertragen::V,пыкны,orke
2752,ertragen::V,лэптыны,orke
2753,ertragen::V,panest,orke
2754,ertragen::V,paciest,orke
