,Concept_ID,hi,ml
1176,eilen::V,शीघ्रता से चलना,പാഞ്ഞെത്തുക
1177,sich beeilen::V,जल्दी करना,തിരിക്കുകൂട്ടുക
1178,sich beeilen::V,जल्दी करना,തിടുക്കം_കാട്ടുക
1179,sich beeilen::V,शीघ्रता करना,തിരിക്കുകൂട്ടുക
1180,sich beeilen::V,शीघ्रता करना,തിടുക്കം_കാട്ടുക
1181,sausen::V,बड़ी तेज़ी से चलना,കുതിക്കുക
1182,rennen::V,भागना,ഓടുക
1183,rennen::V,दौड़ना,ഓടുക
1184,springen::V,उछलना,ചാടുക
1185,klettern::V,चढ़ना,കയറുക
1186,schaukeln::V,झूलना,ഇളകുക
1187,kriechen::V,रेंगना,പതുങ്ങികയറുക
1188,schwimmen::V,तैरना,നീന്തുക
1189,tauchen::V,डूबना,വെള്ളത്തിലേക്ക് ചാടുക
1190,rudern::V,खेना,തുഴയുക
1191,rudern::V,चप्पू चलाना,തുഴയുക
1192,fahren::V,चलना,വാഹനം ഓടിക്കുക
1193,fahren::V,यात्रा करना,വാഹനം ഓടിക്കുക
1194,fliegen::V,उड़ना,പറക്കുക
1195,gehen::V,जाना,പോകുക
1196,weggehen::V,चला जाना,വിടുക
1197,weggehen::V,बाहर जाना,വിടുക
1198,abfahren::V,छूटना,പുറപ്പെടുക
1199,abfahren::V,रवाना होना,പുറപ്പെടുക
1200,anhalten::V,रुकना,നിർത്തുക
1201,anhalten::V,खड़ा होना,നിർത്തുക
1202,hineingehen::V,घुसना,പ്രവേശിക്കുക
1203,hineingehen::V,अंदर जाना,പ്രവേശിക്കുക
1204,eintreten::V,प्रवेश करना,പ്രവേശിക്കുക
1205,kommen::V,आना,വരുക
1206,ankommen::V,पहुँचना,എത്തിച്ചേരുക
1207,zurückkommen::V,लौटना,തിരിച്ചു വരുക
1208,zurückkommen::V,वापस आना,തിരിച്ചു വരുക
1209,bleiben::V,रहना,തുടരുക
1210,bleiben::V,रुकना,തുടരുക
1211,warten::V,इंतज़ार करना,കാത്തിരിക്കുക
1212,erwarten::V,प्रतीक्षा करना,പ്രതീക്ഷിക്കുക
1213,suchen::V,ढूँढ़ना,തിരയുക
1214,finden::V,पाना,കണ്ടെത്തുക
1215,finden::V,ढूँढ़ निकालना,കണ്ടെത്തുക
1216,versuchen::V,कोशिश करना,ശ്രമിക്കുക
1217,vorbereiten::V,तैयार करना,തയ്യാറെടുക്കുക
1218,lieben::V,प्यार करना,സ്നേഹിക്കുക
1219,mögen::V,पसंद होना,ഇഷ്ടപ്പെടുക
1220,lachen::V,हँसना,ചിരിക്കുക
1221,rühren::V,छूना,ഹൃദയം സ്പർശിക്കുക
1222,weinen::V,रोना,തേങ്ങുക
1223,schimpfen::V,गाली देना,പിറുപിറുക്കുക
1224,sich ärgern::V,चिढ़ना,കോപിക്കുക
1225,sich ärgern::V,नाराज़ होना,കോപിക്കുക
1226,sich fürchten::V,डरना,പേടിക്കുക
1227,sich fürchten::V,भय खाना,പേടിക്കുക
1228,fürchten::V,डरना से,പേടിക്കുക
1229,fürchten::V,भय खाना से,പേടിക്കുക
1230,fliehen::V,भागना,രക്ഷപ്പെടുക
1231,flüchten::V,निकल भागना,രക്ഷപ്പെടുക
1232,sehen::V,देखना,കാണുക
1233,anschauen::V,देखना,നോക്കുക
1234,ansehen::V,दृष्टि डालना पर,നോക്കുക
1235,hören::V,सुनना,കേൾക്കുക
1236,zuhören::V,सुनना,ശ്രദ്ധിക്കുക
1237,probieren::V,चखना,രുചിയുള്ളതായി_തോന്നുക
1238,riechen::V,सूँघना,മണത്തു_നോക്കുക
1239,fühlen::V,महसूस करना,സ്പർശിച്ചറിയുക
1240,scheinen::V,लगना,കാണപ്പെടുക
1241,zu sehen sein::V,दिखाई देना,വെളിച്ചപ്പെടുക
1242,vernehmen::V,सुनना,കേൾക്കുക
1243,frieren::V,ठंड लगना,വിറയ്ക്കുക
1244,frieren::V,सर्दी लगना,വിറയ്ക്കുക
1245,tun::V,करना,ചെയ്യുക
1246,können::V,सकना,കഴിയുക
1247,können::V,जानना,കഴിയുക
1248,wollen::V,चाहना,വേണുക
1249,anfangen::V,शुरू करना,തുടങ്ങുക
1250,beenden::V,ख़त्म करना,പൂർത്തിയാക്കുക
1251,beenden::V,समाप्त करना,പൂർത്തിയാക്കുക
1252,aufhören::V,बंद जाना,നിർത്തുക
1253,aufhören::V,समाप्त जाना,നിർത്തുക
1254,gelingen::V,बनना,വിജയിക്കുക
1255,gelingen::V,अच्छा होना,വിജയിക്കുക
1256,geraten::V,बन पड़ना,പരിണമിക്കുക
1257,öffnen::V,खोलना,തുറക്കുക
1258,schließen::V,बंद करना,അടയ്ക്കുക
1259,stellen::V,रखना,വയ്ക്കുക
1260,setzen::V,रखना,വയ്ക്കുക
1261,setzen::V,बिठाना,വയ്ക്കുക
1262,legen::V,रखना,ഇടുക
1263,legen::V,लिटाना,ഇടുക
1264,berühren::V,छूना,തൊടുക
1265,berühren::V,स्पर्श करना,തൊടുക
1266,verbinden::V,बाँधना,ഘടിപ്പിക്കുക
1267,bedecken::V,ढकना,മുടുക
1268,aufhängen::V,लटकाना,കെട്ടിതൂക്കുക
1269,anzünden::V,जलाना,കത്തിക്കുക
1270,aufheben::V,उठाना,പെറുക്കിയെടുക്കുക
1271,zurücklassen::V,पीछे छोड़ना,വച്ചുപോരുക
1272,verlieren::V,खोना,നഷ്ടപ്പെടുക
1273,verlieren::V,गँवाना,നഷ്ടപ്പെടുക
1274,fallen lassen::V,गिराना,വീഴ്ത്തുക
1275,machen::V,करना,ഉണ്ടാക്കുക
1276,machen::V,बनाना,ഉണ്ടാക്കുക
1277,herstellen::V,बनाना,ഉൽപാദിപ്പിക്കുക
1278,herstellen::V,तैयार करना,ഉൽപാദിപ്പിക്കുക
1279,bauen::V,बनाना,നിർമ്മിക്കുക
1280,bauen::V,निर्माण करना,നിർമ്മിക്കുക
1281,reparieren::V,मरम्मत करना,നന്നാക്കുക
1282,verbessern::V,सुधारना,മെച്ചപ്പെടുക
1283,ändern::V,बदलना,മാറ്റംവരുത്തുക
1284,ändern::V,परीवर्तन करना,മാറ്റംവരുത്തുക
1285,graben::V,खोदना,കുഴിക്കുക
1286,beugen::V,झुकाना,വണങ്ങുക
1287,biegen::V,झुकाना,കുനിയുക
1288,drehen::V,फेरना,തിരിക്കുക
1289,drehen::V,घुमाना,തിരിക്കുക
1290,wenden::V,पलटना,തിരിയുക
1291,wenden::V,मोड़ना,തിരിയുക
1292,umdrehen::V,घुमाना,തിരിയുക
1293,heben::V,उठाना,ഉയർത്തുക
1294,heben::V,ऊँचा करना,ഉയർത്തുക
1295,hochheben::V,उठाना,ഉയർത്തുക
1296,hochheben::V,ऊपर को उठाना,ഉയർത്തുക
1297,ergreifen::V,पकड़ना,ബലമായി_പിടിക്കുക
1298,ergreifen::V,हाथ में लेना,ബലമായി_പിടിക്കുക
1299,halten::V,धरना,പിടിക്കുക
1300,halten::V,पकड़ना,പിടിക്കുക
1301,drücken::V,दबाना,അമർത്തുക
1302,schieben::V,सरकाना,തള്ളുക
1303,schieben::V,खिसकाना,തള്ളുക
1304,kratzen::V,खुरचना,ചുരണ്ടുക
1305,kratzen::V,खुजलाना,ചുരണ്ടുക
1306,lecken::V,चाटना,നക്കുക
1307,beißen::V,काटना,കടിക്കുക
1308,abreißen::V,तोड़ना,കീറിക്കളയുക
1309,abschneiden::V,काट करना,മുറിച്ചുമാറ്റുക
1310,binden::V,बाँधना,കെട്ടുക
1311,stecken::V,खोंसना,തുളയ്ക്കുക
1312,brechen::V,तोड़ना,ഉടയുക
1313,klopfen::V,खटखटाना,തട്ടുക
1314,hauen::V,ठोकना,അടിക്കുക
1315,kleben::V,चिपकाना,ഒട്ടിക്കുക
1316,reiben::V,घिसना,തിരുമ്മിത്തുടയ്ക്കുക
1317,reiben::V,रगड़ना,തിരുമ്മിത്തുടയ്ക്കുക
1318,streichen::V,लगाना,പടർത്തുക
1319,schleifen::V,तेज़ करना,പൊടിക്കുക
1320,schneiden::V,कतरना,മുറിക്കുക
1321,rütteln::V,झकझोरना,മുട്ടുക
1322,schütteln::V,हिलाना,കുലുക്കുക
1323,schwenken::V,घुमाना,ആടുക
1324,schütten::V,उँडेलना,ഒഴിക്കുക
1325,füllen::V,भरना,നിറയ്ക്കുക
1326,füllen::V,ठूसना,നിറയ്ക്കുക
1327,einwickeln::V,लपेटना,പൊതിയുക
1328,tragen::V,ढोना,വഹിക്കുക
1329,schleppen::V,घसीटना,വലിച്ചിഴയ്ക്കുക
1330,ziehen::V,खींचना,വലിക്കുക
1331,aufbewahren::V,रखना,വയ്ക്കുക
1332,werfen::V,फेंकना,എറിയുക
1333,fangen::V,पकड़ना,പിടിക്കുക
1334,packen::V,पकड़ना,തട്ടിപ്പറിക്കുക
1335,verstecken::V,छिपाना,മറയ്ക്കുക
1336,teilen::V,बाँटना,വിഭജിക്കുക
1337,schicken::V,भेजना,അയയ്ക്കുക
1338,bringen::V,लाना,കൊണ്ടുവരുക
1339,hinzufügen::V,जोड़ना,കൂട്ടുക
1340,bekommen::V,पाना,കിട്ടുക
1341,erhalten::V,पाना,സ്വീകരിക്കുക
1342,erhalten::V,मिलना,സ്വീകരിക്കുക
1343,nehmen::V,लेना,എടുക്കുക
1344,wählen::V,चुनना,തിരഞ്ഞെടുക്കുക
1345,auswählen::V,चुनना,തിരഞ്ഞെടുക്കുക
1346,bewahren::V,बनाए रखना,പുലർത്തുക
1347,behindern::V,रोकना,തടയിടുക
1348,verderben::V,ख़राब करना,നശിപ്പിക്കുക
1349,beschädigen::V,नुक़सान पहुँचाना,ക്ഷതമേൽപ്പിക്കുക
1350,zerbrechen::V,तोड़ना,ഉടയുക
1351,zerreißen::V,तोड़ना,കീറുക
1352,zerstören::V,नष्ट करना,നശിപ്പിക്കുക
1353,zerstören::V,बरबाद करना,നശിപ്പിക്കുക
1354,verbrennen::V,जलाना,കത്തിനശിക്കുക
1355,verbrennen::V,जलाना,കത്തിച്ചുകളയുക
1356,geben::V,देना,കൊടുക്കുക
1357,geben::V,देना,തരുക
1358,reichen::V,थमाना,കൈമാറുക
1359,schenken::V,भेंट देना,സമ്മാനം കൊടുക്കുക
1360,versprechen::V,वादा करना,വാഗ്ദാനം_നൽകുക
1361,wünschen::V,कामना करना,ആഗ്രഹിക്കുക
1362,loben::V,तारीफ़ करना,പുകഴ്ത്തുക
1363,küssen::V,चूमना,ഉമ്മവയ്ക്കുക
1364,wiegen::V,झुलाना,ഇളകുക
1365,zudecken::V,ढकना,മുടുക
1366,wecken::V,जगाना,ഉണർത്തുക
1367,zeigen::V,दिखाना,കാണിക്കുക
1368,führen::V,रास्ता दिखाना,നടത്തുക
1369,lehren::V,पढ़ाना,പഠിപ്പിക്കുക
1370,unterrichten::V,सिखाना,പരിശീലിപ്പിക്കുക
1371,aufziehen::V,पालना,വളർത്തിക്കൊണ്ടുവരുക
1372,leiten::V,संचालन करना,നയിക്കുക
1373,antreiben::V,हड़बड़ाना,പ്രേരിപ്പിക്കുക
1374,lassen::V,-आना,അനുവദിക്കുക
1375,lassen::V,कराना,അനുവദിക്കുക
1376,einladen::V,बुलाना,ക്ഷണിക്കുക
1377,vereinigen::V,मिलाना,കൂടിച്ചേരുക
1378,vereinigen::V,संयुक्त करना,കൂടിച്ചേരുക
1379,besuchen::V,मिलना से,സന്ദർശിക്കുക
1380,besuchen::V,मिलने जाना से,സന്ദർശിക്കുക
1381,treffen::V,मिलना,തമ്മിൽ കാണുക
1382,sich versammeln::V,इकट्ठा होना,സംയോജിപ്പിക്കുക
1383,spielen::V,खेलना,കളിക്കുക
1384,singen::V,गाना,പാടുക
1385,tanzen::V,नाचना,നൃത്തം ചെയ്യുക
1386,sich trennen::V,अलग होना,നേർപെടുത്തുക
1387,verlassen::V,छोड़ना,പിൻവാങ്ങുക
1388,retten::V,बचाना,രക്ഷിക്കുക
1389,bewachen::V,आँख रखना पर,കാവൽനിൽക്കുക
1390,schützen::V,रक्षा करना,പരിരക്ഷിക്കുക
1391,verteidigen::V,रक्षा करना,പ്രതിരോധിക്കുക
1392,sich schlagen::V,हाथापाई करना,കലഹിക്കുക
1393,schießen::V,गोली मारना,വെടിവെക്കുക
1394,siegen::V,जीतना,വിജയിക്കുക
1395,siegen::V,विजय पाना,വിജയിക്കുക
1396,ärgern::V,चिढ़ाना,വിഷമിപ്പിക്കുക
1397,schlagen::V,मारना,അടിക്കുക
1398,treten::V,ठोकर मारना,തൊഴിക്കുക
1399,stechen::V,भेदना,കുത്തുക
1400,stechen::V,भोंकना,കുത്തുക
1401,stoßen::V,धक्का देना,തള്ളുക
1402,stoßen::V,झटका देना,തള്ളുക
1403,stehlen::V,चोरी करना,മോഷ്ടിക്കുക
1404,stören::V,बुरा लगना,ശല്യപ്പെടുത്തുക
1405,belästigen::V,तंग करना,മെനക്കെടുക
1406,verbergen::V,लुकाना,മറയ്ക്കുക
1407,verbergen::V,लुकाना,ഒളിക്കുക
1408,täuschen::V,धोखा देना,കബളിപ്പിക്കുക
1409,betrügen::V,धोखा देना,ചതിക്കുക
1410,töten::V,मारना,കൊല്ലുക
1411,töten::V,मार डालना,കൊല്ലുക
1412,wohnen::V,रहना,താമസിക്കുക
1413,arbeiten::V,काम करना,ജോലിചെയ്യുക
1414,sammeln::V,जमा करना,സഞ്ചയിക്കുക
1415,pflücken::V,चुनना,പറിച്ചെടുക്കുക
1416,pflücken::V,तोड़ना,പറിച്ചെടുക്കുക
1417,jagen::V,आखेट करना,വേട്ടയാടുക
1418,jagen::V,शिकार करना,വേട്ടയാടുക
1419,fischen::V,मछली पकड़ना,മീൻ പിടിക്കുക
1420,fassen::V,पकड़ना,പിടിക്കുക
1421,hüten::V,चराना,ചേർക്കുക
1422,treiben::V,हाँकना,വാഹനം_ഓടിക്കുക
1423,anbinden::V,बाँधना,കെട്ടിയിടുക
1424,füttern::V,खिलाना,തീറ്റുക
1425,melken::V,दुहना,പാലുകറക്കുക
1426,hacken::V,काटना,വെട്ടിമുറിക്കുക
1427,gießen::V,सींचना,നനയ്ക്കുക
1428,reifen::V,पकना,പാകമാകുക
1429,zubereiten::V,पकाना,പാചകം_ചെയ്യുക
1430,kochen::V,पकाना,വേവിക്കുക
1431,kochen::V,राँधना,വേവിക്കുക
1432,backen::V,पकाना,ബേക്ക് ചെയ്യുക
1433,braten::V,तलना,പോരിക്കുക
1434,braten::V,भूनना,പോരിക്കുക
1435,umrühren::V,फेंटना,ഇളക്കുക
1436,stricken::V,बुनना,മെടയുക
1437,nähen::V,सीना,തുന്നുക
1438,färben::V,रँगना,ചായം പൂശുക
1439,reinigen::V,साफ़ करना,വൃത്തിയാക്കുക
1440,reinigen::V,शुद्ध करना,വൃത്തിയാക്കുക
1441,waschen::V,धोना,കഴുകുക
1442,abwischen::V,पोंछ्ना,തുടയ്ക്കുക
1443,spülen::V,माँजना,കഴുകുക
1444,spülen::V,खँगालना,കഴുകുക
1445,fegen::V,बुहारना,അടിച്ചുവാരുക
1446,kehren::V,झाड़ना,അടിച്ചുവാരുക
1447,baden::V,स्नान करना,നീന്തിത്തുടിക്കുക
1448,sich waschen::V,नहाना,കഴുകുക
1449,sich waschen::V,हाथ-मुँह धोना,കഴുകുക
1450,ausziehen::V,उतारना,ഇഴുക്കുക
1451,anziehen::V,पहनना,ഉടുക്കുക
1452,sich anziehen::V,कपड़े पहनना,ധരിച്ച നേടുകയുക
1453,kämmen::V,कंघी करना,മുടിചീകുക
1454,schmücken::V,सजाना,അലങ്കരിക്കുക
1455,schmücken::V,सँवारना,അലങ്കരിക്കുക
1456,sagen::V,कहना,പറയുക
1457,sagen::V,बताना,പറയുക
1458,sprechen::V,बोलना,സംസാരിക്കുക
1459,reden::V,बोलना,സംസാരിക്കുക
1460,reden::V,बात करना,സംസാരിക്കുക
1461,sich unterhalten::V,बात करना,നർമ്മസല്ലാപം നടത്തുക
1462,sich unterhalten::V,बातचीत करना,നർമ്മസല്ലാപം നടത്തുക
1463,fragen::V,पूछ्ना,ചോദിക്കുക
1464,fragen::V,प्रश्न करना,ചോദിക്കുക
1465,bitten::V,माँगना से,അപേക്ഷിക്കുക
1466,erzählen::V,बताना,പറയുക
1467,mitteilen::V,ख़बर देना,അറിയിക്കുക
1468,mitteilen::V,सूचना देना,അറിയിക്കുക
1469,nennen::V,नाम देना,പേരിടുക
1470,rufen::V,बुलाना,വിളിക്കുക
1471,prahlen::V,शेख़ी बघारना,പൊങ്ങച്ചം പറയുക
1472,übersetzen::V,अनुवाद करना,പരിഭാഷപ്പെടുത്തുക
1473,denken::V,सोचना,ചിന്തിക്കുക
1474,glauben::V,विश्वास करना,വിശ്വസിക്കുക
1475,bemerken::V,ध्यान देना पर,ശ്രദ്ധിക്കുക
1476,erkennen::V,पहचानना,തിരിചറിയുക
1477,begreifen::V,समझना,കൈപ്പിടിയിലാക്കുക
1478,verstehen::V,सुनना,മനസ്സിലാക്കുക
1479,lernen::V,पढ़ना,പഠിക്കുക
1480,wissen::V,जानना,അറിയുക
1481,wissen::V,मालूम होना,അറിയുക
1482,sich erinnern an::V,याद करना,ഓർമിക്കുക
1483,vergessen::V,भूलना,മറക്കുക
1484,vergessen::V,बिसारना,മറക്കുക
1485,messen::V,नापना,അളക്കുക
1486,zählen::V,गिनना,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1487,rechnen::V,गणना करना,ഗണിക്കുക
1488,rechnen::V,हिसाब करना,ഗണിക്കുക
1489,lesen::V,पढ़ना,വായിക്കുക
1490,malen::V,कींचना,ചിത്രം വരയ്ക്കുക
1491,zeichnen::V,चित्र कींचना,വരയ്ക്കുക
1492,schreiben::V,लिखना,എഴുതുക
1493,besitzen::V,मालिक होना,സ്വന്തമാക്കുക
1494,besitzen::V,स्वामी होना,സ്വന്തമാക്കുക
1495,kaufen::V,ख़रीदना,വാങ്ങുക
1496,verkaufen::V,बेचना,വിൽക്കുക
1497,bezahlen::V,चुकाना,പരിഹാരം ചെയ്യുക
1498,bezahlen::V,अदा करना,പരിഹാരം ചെയ്യുക
1499,zahlen::V,अदा करना,പണം അടയ്ക്കുക
1500,beherrschen::V,शासन करना पर,ഭരിക്കുക
1501,ertragen::V,सहना,താങ്ങുക
