,Concept_ID,ce,se
5887,tun::V,дан,barggat
5888,tun::V,дан,dahkat
5889,tun::V,дан,porgâđ
5890,tun::V,дан,raajjâd
5891,tun::V,дан,лыххкэ
5892,können::V,дадала,maehtedh
5893,können::V,дадала,ååjmedidh
5894,können::V,дадала,buktet
5895,können::V,дадала,veadjit
5896,können::V,дадала,vaijeeđ
5897,können::V,дадала,mä´tted
5898,können::V,дадала,vuei´tted
5899,können::V,дадала,вуэййе
5900,können::V,дадала,ма̄ххьтэ
5901,wollen::V,тӏергӏа,sïjhtedh
5902,wollen::V,тӏергӏа,sihtat
5903,wollen::V,тӏергӏа,hálijdit
5904,wollen::V,тӏергӏа,dáhttut
5905,wollen::V,тӏергӏа,háliidit
5906,wollen::V,тӏергӏа,halijdiđ
5907,wollen::V,тӏергӏа,tättad
5908,wollen::V,тӏергӏа,туввэ
5909,wollen::V,тӏергӏа,та̄ххтэ
5910,anfangen::V,доло,aelkedh
5911,anfangen::V,доло,álgadit
5912,anfangen::V,доло,-goahtet
5913,anfangen::V,доло,álgit
5914,anfangen::V,доло,älgiđ
5915,anfangen::V,доло,a'lgâttiđ
5916,anfangen::V,доло,aalǥted
5917,anfangen::V,доло,олкхэ
5918,anfangen::V,доло,о̄а̄лкхэ
5919,beenden::V,довла,orrijidh
5920,beenden::V,довла,låhpadit
5921,beenden::V,довла,hiejttet
5922,beenden::V,довла,loahpahit
5923,beenden::V,довла,luoppâđ
5924,beenden::V,довла,looppted
5925,beenden::V,довла,луэппьтэ
5926,aufhören::V,саца,sluvhtedh
5927,aufhören::V,саца,hiejttet
5928,aufhören::V,саца,heaitit
5929,aufhören::V,саца,šluhttet
5930,aufhören::V,саца,joskâđ
5931,aufhören::V,саца,jõskkâd
5932,aufhören::V,саца,puu´tted
5933,aufhören::V,саца,е̄сскэ
5934,gelingen::V,кадала,lyhkestidh
5935,gelingen::V,кадала,vuorbástuvvat
5936,gelingen::V,кадала,lihkustuvvat
5937,gelingen::V,кадала,lukkuđ
5938,gelingen::V,кадала,o´nnsted
5939,gelingen::V,кадала,выййтэ
5940,geraten::V,хила,sååjhtedh
5941,geraten::V,хила,gevvat
5942,geraten::V,хила,gártat
5943,geraten::V,хила,šaddat
5944,geraten::V,хила,latkiitiiđ
5945,geraten::V,хила,suuijâđ
5946,geraten::V,хила,šõddâd
5947,geraten::V,хила,оччтэдтэ
5948,geraten::V,хила,очендэдтэ
5949,öffnen::V,дӏаделла,rïhpestidh
5950,öffnen::V,дӏаделла,rahpat
5951,öffnen::V,дӏаделла,rabádit
5952,öffnen::V,дӏаделла,rahpat
5953,öffnen::V,дӏаделла,ávustiđ
5954,öffnen::V,дӏаделла,čuáv'diđ
5955,öffnen::V,дӏаделла,riččâd
5956,öffnen::V,дӏаделла,ää´veed
5957,öffnen::V,дӏаделла,čåu´dded
5958,öffnen::V,дӏаделла,а̄вьдэ
5959,öffnen::V,схьаделла,rïhpestidh
5960,öffnen::V,схьаделла,rahpat
5961,öffnen::V,схьаделла,rabádit
5962,öffnen::V,схьаделла,rahpat
5963,öffnen::V,схьаделла,ávustiđ
5964,öffnen::V,схьаделла,čuáv'diđ
5965,öffnen::V,схьаделла,riččâd
5966,öffnen::V,схьаделла,ää´veed
5967,öffnen::V,схьаделла,čåu´dded
5968,öffnen::V,схьаделла,а̄вьдэ
5969,schließen::V,къовла,steegkedh
5970,schließen::V,къовла,dahppat
5971,schließen::V,къовла,gokčat
5972,schließen::V,къовла,kiddiđ
5973,schließen::V,къовла,toppâđ
5974,schließen::V,къовла,kä´tted
5975,schließen::V,къовла,тэ̄ффкэ
5976,schließen::V,къовла,ка̄ххьтэ
5977,schließen::V,дӏачӏагӏа,steegkedh
5978,schließen::V,дӏачӏагӏа,dahppat
5979,schließen::V,дӏачӏагӏа,gokčat
5980,schließen::V,дӏачӏагӏа,kiddiđ
5981,schließen::V,дӏачӏагӏа,toppâđ
5982,schließen::V,дӏачӏагӏа,kä´tted
5983,schließen::V,дӏачӏагӏа,тэ̄ффкэ
5984,schließen::V,дӏачӏагӏа,ка̄ххьтэ
5985,stellen::V,хlотто,bïejedh
5986,stellen::V,хlотто,biejadit
5987,stellen::V,хlотто,bidjat
5988,stellen::V,хlотто,asâttiđ
5989,stellen::V,хlотто,piijjâd
5990,stellen::V,хlотто,cää´ǩǩed
5991,stellen::V,хlотто,пыййе
5992,setzen::V,дийгӏа,bïejedh
5993,setzen::V,дийгӏа,biejadit
5994,setzen::V,дийгӏа,bidjat
5995,setzen::V,дийгӏа,i'štâttiđ
5996,setzen::V,дийгӏа,piijjâd
5997,setzen::V,дийгӏа,пыййе
5998,legen::V,охьадилла,bïejedh
5999,legen::V,охьадилла,biedjat
6000,legen::V,охьадилла,biejadit
6001,legen::V,охьадилла,bidjat
6002,legen::V,охьадилла,asâttiđ
6003,legen::V,охьадилла,piijjâd
6004,legen::V,охьадилла,пыййе
6005,berühren::V,хьедан,gaajesjidh
6006,berühren::V,хьедан,duohttat
6007,berühren::V,хьедан,giehtadit
6008,berühren::V,хьедан,guoskat
6009,berühren::V,хьедан,guoskkahit
6010,berühren::V,хьедан,kuos'kâđ
6011,berühren::V,хьедан,kuo'skâttiđ
6012,berühren::V,хьедан,nja'vhâstiđ
6013,berühren::V,хьедан,kuõskted
6014,berühren::V,хьедан,njaauksted
6015,berühren::V,хьедан,кӯсскэ
6016,berühren::V,хьедан,лыксаххьтэ
6017,verbinden::V,вовшахтаса,ektiedidh
6018,verbinden::V,вовшахтаса,gårredidh
6019,verbinden::V,вовшахтаса,tjadnat
6020,verbinden::V,вовшахтаса,ovttastahttit
6021,verbinden::V,вовшахтаса,o'vtâstittiđ
6022,verbinden::V,вовшахтаса,lahteđ
6023,verbinden::V,вовшахтаса,lâ´htted
6024,verbinden::V,вовшахтаса,чӯллмдэ
6025,bedecken::V,тилла,gaptjedh
6026,bedecken::V,тилла,jávvet
6027,bedecken::V,тилла,gåbttjåt
6028,bedecken::V,тилла,gokčat
6029,bedecken::V,тилла,luáv'diđ
6030,bedecken::V,тилла,kä´tted
6031,bedecken::V,тилла,tu´vdded
6032,bedecken::V,тилла,аййдэ
6033,bedecken::V,тилла,тэ̄ффкэ
6034,bedecken::V,тилла,ка̄ххьтэ
6035,bedecken::V,тӏетаса,gaptjedh
6036,bedecken::V,тӏетаса,jávvet
6037,bedecken::V,тӏетаса,gåbttjåt
6038,bedecken::V,тӏетаса,gokčat
6039,bedecken::V,тӏетаса,luáv'diđ
6040,bedecken::V,тӏетаса,kä´tted
6041,bedecken::V,тӏетаса,tu´vdded
6042,bedecken::V,тӏетаса,аййдэ
6043,bedecken::V,тӏетаса,тэ̄ффкэ
6044,bedecken::V,тӏетаса,ка̄ххьтэ
6045,aufhängen::V,хьалаолла,gævnjodh
6046,aufhängen::V,хьалаолла,gæhtsasjidh
6047,aufhängen::V,хьалаолла,gahtsot
6048,aufhängen::V,хьалаолла,gatsostit
6049,aufhängen::V,хьалаолла,heŋget
6050,aufhängen::V,хьалаолла,heŋgiđ
6051,aufhängen::V,хьалаолла,he'ŋgâstiđ
6052,aufhängen::V,хьалаолла,kååccad
6053,aufhängen::V,хьалаолла,коадсэ
6054,anzünden::V,лато,tsïhkijehtedh
6055,anzünden::V,лато,buollidit
6056,anzünden::V,лато,tsahkkidit
6057,anzünden::V,лато,cahkkedit
6058,anzünden::V,лато,cokkiittiđ
6059,anzünden::V,лато,cõ´ǩǩted
6060,anzünden::V,лато,puâl'lted
6061,anzünden::V,лато,пуэллхэ
6062,aufheben::V,айа,bijjiedidh
6063,aufheben::V,айа,låpptit
6064,aufheben::V,айа,bajidit
6065,aufheben::V,айа,pajediđ
6066,aufheben::V,айа,pââi´ded
6067,aufheben::V,айа,пайнэ
6068,zurücklassen::V,дита,laehpedh
6069,zurücklassen::V,дита,guodet
6070,zurücklassen::V,дита,guođđit
6071,zurücklassen::V,дита,kyeđđiḋ
6072,zurücklassen::V,дита,kue´đđed
6073,zurücklassen::V,дита,кӯдтӭ
6074,verlieren::V,дайа,dassedh
6075,verlieren::V,дайа,biestedh
6076,verlieren::V,дайа,masset
6077,verlieren::V,дайа,láhppet
6078,verlieren::V,дайа,láhppit
6079,verlieren::V,дайа,läppiđ
6080,verlieren::V,дайа,monâttiđ
6081,verlieren::V,дайа,lä´pped
6082,verlieren::V,дайа,rââ´ppted
6083,verlieren::V,дайа,ка̄дхэ
6084,verlieren::V,дайа,кӯдтъе
6085,fallen lassen::V,охьадожо,gahtjehtidh
6086,fallen lassen::V,охьадожо,luojttet
6087,fallen lassen::V,охьадожо,luojttalit
6088,fallen lassen::V,охьадожо,gahčahit
6089,fallen lassen::V,охьадожо,lyeš'tiđ
6090,fallen lassen::V,охьадожо,kočâttiđ
6091,fallen lassen::V,охьадожо,rõpsted
6092,fallen lassen::V,охьадожо,kõõččted
6093,fallen lassen::V,охьадожо,ёҏтэ
6094,fallen lassen::V,охьадожо,кэчхэ
6095,machen::V,дан,daajhtodh
6096,machen::V,дан,dahkat
6097,machen::V,дан,dahkat
6098,machen::V,дан,rähtiđ
6099,machen::V,дан,raajjâd
6100,machen::V,дан,tue´j'jeed
6101,machen::V,дан,тӯййше
6102,machen::V,дан,ӣллькье
6103,herstellen::V,дан,skaepiedidh
6104,herstellen::V,дан,buvtadit
6105,herstellen::V,дан,dudjot
6106,herstellen::V,дан,a'mnâstiđ
6107,herstellen::V,дан,va'lmâštiđ
6108,herstellen::V,дан,vaalmšted
6109,herstellen::V,дан,лыххкэ
6110,herstellen::V,дан,ӣллькье
6111,bauen::V,гӏишлоян,bigkedh
6112,bauen::V,гӏишлоян,biggit
6113,bauen::V,гӏишлоян,ráhkadit
6114,bauen::V,гӏишлоян,huksiđ
6115,bauen::V,гӏишлоян,raajjâd
6116,bauen::V,гӏишлоян,тӯййше
6117,reparieren::V,тадан,davvodh
6118,reparieren::V,тадан,divvot
6119,reparieren::V,тадан,divvut
6120,reparieren::V,тадан,tivvoođ
6121,reparieren::V,тадан,čihtâđ
6122,reparieren::V,тадан,teevvad
6123,reparieren::V,тадан,чиннэ
6124,verbessern::V,нисдан,bueriedidh
6125,verbessern::V,нисдан,báredit
6126,verbessern::V,нисдан,buoredit
6127,verbessern::V,нисдан,buoridit
6128,verbessern::V,нисдан,pye'rediđ
6129,verbessern::V,нисдан,pue´reed
6130,verbessern::V,нисдан,шӣгнэ
6131,ändern::V,хийца,jeatjahtehtedh
6132,ändern::V,хийца,rievddadit
6133,ändern::V,хийца,muhttit
6134,ändern::V,хийца,molsut
6135,ändern::V,хийца,mutteđ
6136,ändern::V,хийца,mu´tted
6137,ändern::V,хийца,вуайхе
6138,ändern::V,хийца,ка̄вьсе
6139,graben::V,ахка,berkedh
6140,graben::V,ахка,kroehkedh
6141,graben::V,ахка,bállet
6142,graben::V,ахка,goaivut
6143,graben::V,ахка,roggat
6144,graben::V,ахка,kuái'vuđ
6145,graben::V,ахка,rääppad
6146,graben::V,ахка,kuäivvad
6147,graben::V,ахка,ра̄бпэ
6148,graben::V,ахка,куаййве
6149,beugen::V,сатто,sojjedidh
6150,beugen::V,сатто,såjådit
6151,beugen::V,сатто,sojahit
6152,beugen::V,сатто,sujâttiđ
6153,beugen::V,сатто,kå´mrded
6154,beugen::V,сатто,njikklõõttâd
6155,beugen::V,сатто,сойхьтэ
6156,beugen::V,сатто,то̄а̄ххкэ
6157,beugen::V,сатто,нигклаххьтэ
6158,biegen::V,сатто,sojjehtidh
6159,biegen::V,сатто,såjådit
6160,biegen::V,сатто,niejddet
6161,biegen::V,сатто,sojahit
6162,biegen::V,сатто,čipteđ
6163,biegen::V,сатто,soojted
6164,biegen::V,сатто,сойхьтэ
6165,drehen::V,хьовзо,jårrehtidh
6166,drehen::V,хьовзо,bådnjåt
6167,drehen::V,хьовзо,botnjat
6168,drehen::V,хьовзо,jurâttiđ
6169,drehen::V,хьовзо,jåårǥlâ´tted
6170,drehen::V,хьовзо,чоӊӊтэ
6171,umdrehen::V,хьовзo,jarkedh
6172,umdrehen::V,хьовзo,måttsåstit
6173,umdrehen::V,хьовзo,botnjat
6174,umdrehen::V,хьовзo,jorgođ
6175,umdrehen::V,хьовзo,jårǥsted
6176,umdrehen::V,хьовзo,коамьхе
6177,umdrehen::V,хьовзo,калльтлэ
6178,heben::V,айа,luknjedh
6179,heben::V,айа,baavhkestidh
6180,heben::V,айа,bajedit
6181,heben::V,айа,loktet
6182,heben::V,айа,bajidit
6183,heben::V,айа,pajediđ
6184,heben::V,айа,kokkiđ
6185,heben::V,айа,kaggâd
6186,heben::V,айа,pââ´jeed
6187,heben::V,айа,пайнэ
6188,heben::V,айа,пайнэллэ
6189,heben::V,хьалаайа,luknjedh
6190,heben::V,хьалаайа,baavhkestidh
6191,heben::V,хьалаайа,bajedit
6192,heben::V,хьалаайа,loktet
6193,heben::V,хьалаайа,bajidit
6194,heben::V,хьалаайа,pajediđ
6195,heben::V,хьалаайа,kokkiđ
6196,heben::V,хьалаайа,kaggâd
6197,heben::V,хьалаайа,pââ´jeed
6198,heben::V,хьалаайа,пайнэ
6199,heben::V,хьалаайа,пайнэллэ
6200,hochheben::V,хьалаайа,lutnjedh
6201,hochheben::V,хьалаайа,låggŋit
6202,hochheben::V,хьалаайа,loktet
6203,hochheben::V,хьалаайа,pajediđ
6204,hochheben::V,хьалаайа,kuåstteed
6205,hochheben::V,хьалаайа,пайнэ
6206,ergreifen::V,дӏалаца,fihkelidh
6207,ergreifen::V,дӏалаца,sårjjot
6208,ergreifen::V,дӏалаца,doahppit
6209,ergreifen::V,дӏалаца,fáhtet
6210,ergreifen::V,дӏалаца,tuáppuđ
6211,ergreifen::V,дӏалаца,poppâ´tted
6212,ergreifen::V,дӏалаца,каццсе
6213,ergreifen::V,дӏалаца,туэрркэ
6214,ergreifen::V,дӏалаца,ро̄а̄ппчье
6215,halten::V,латто,steeredh
6216,halten::V,латто,utniedidh
6217,halten::V,латто,anedit
6218,halten::V,латто,adnalit
6219,halten::V,латто,doallat
6220,halten::V,латто,toollâd
6221,halten::V,латто,tue´rjjeed
6222,halten::V,латто,туаррье
6223,drücken::V,тӏетаӏо,dïelkestidh
6224,drücken::V,тӏетаӏо,dieddet
6225,drücken::V,тӏетаӏо,deaddit
6226,drücken::V,тӏетаӏо,čárvet
6227,drücken::V,тӏетаӏо,čárvuđ
6228,drücken::V,тӏетаӏо,čärvvad
6229,drücken::V,тӏетаӏо,teä´d'ded
6230,drücken::V,тӏетаӏо,пе̄ррэ
6231,drücken::V,тӏетаӏо,ра̄ппче
6232,schieben::V,татта,vuetjedh
6233,schieben::V,татта,sjáhtjat
6234,schieben::V,татта,cáhkit
6235,schieben::V,татта,cuggâđ
6236,schieben::V,татта,oi´ǧǧeed
6237,schieben::V,татта,оййкье
6238,kratzen::V,мӏараш тийса,våhtsodh
6239,kratzen::V,мӏараш тийса,skreepedh
6240,kratzen::V,мӏараш тийса,ruohkkat
6241,kratzen::V,мӏараш тийса,ruohkastit
6242,kratzen::V,мӏараш тийса,gazzut
6243,kratzen::V,мӏараш тийса,kazzođ
6244,kratzen::V,мӏараш тийса,võckkâd
6245,kratzen::V,мӏараш тийса,кышшкэ
6246,kratzen::V,мӏараш тийса,каххьце
6247,lecken::V,мотт хьекха,njåalodh
6248,lecken::V,мотт хьекха,njoallot
6249,lecken::V,мотт хьекха,njolodit
6250,lecken::V,мотт хьекха,njuálluđ
6251,lecken::V,мотт хьекха,njuällad
6252,lecken::V,мотт хьекха,нюаллэ
6253,beißen::V,катoха,gaektjedh
6254,beißen::V,катoха,gássket
6255,beißen::V,катoха,gáskestit
6256,beißen::V,катoха,gáskit
6257,beißen::V,катoха,käskiđ
6258,beißen::V,катoха,kä´cǩǩed
6259,beißen::V,катoха,ка̄ццьке
6260,abreißen::V,схьадаккха,bïhkedh
6261,abreißen::V,схьадаккха,gajkkot
6262,abreißen::V,схьадаккха,gaikkihit
6263,abreißen::V,схьадаккха,roottâđ
6264,abreißen::V,схьадаккха,ra´šǩǩeed
6265,abreißen::V,схьадаккха,rååttad
6266,abreißen::V,схьадаккха,ро̄дтҍе
6267,abreißen::V,схьадаккха,пӯттҍкье
6268,abschneiden::V,кхада,tjoehpestidh
6269,abschneiden::V,кхада,jallat
6270,abschneiden::V,кхада,čuohppat
6271,abschneiden::V,кхада,jogâldiđ
6272,abschneiden::V,кхада,geerelidh
6273,abschneiden::V,кхада,е̄дтэ
6274,abschneiden::V,кхада,е̄дтлэ
6275,binden::V,дӏадехка,gårredidh
6276,binden::V,дӏадехка,tjadnat
6277,binden::V,дӏадехка,gárrat
6278,binden::V,дӏадехка,čoonnâđ
6279,binden::V,дӏадехка,čõõnnâd
6280,binden::V,дӏадехка,čuõlmmâd
6281,binden::V,дӏадехка,ко̄ррэ
6282,binden::V,дӏадехка,чӯллмдэ
6283,binden::V,дӏадехка,ко̄а̄ррэ
6284,binden::V,вовшахтаса,gårredidh
6285,binden::V,вовшахтаса,tjadnat
6286,binden::V,вовшахтаса,gárrat
6287,binden::V,вовшахтаса,čoonnâđ
6288,binden::V,вовшахтаса,čõõnnâd
6289,binden::V,вовшахтаса,čuõlmmâd
6290,binden::V,вовшахтаса,ко̄ррэ
6291,binden::V,вовшахтаса,чӯллмдэ
6292,binden::V,вовшахтаса,ко̄а̄ррэ
6293,stecken::V,чудахийта,rïjtedh
6294,stecken::V,чудахийта,tsævkkat
6295,stecken::V,чудахийта,cáhkit
6296,stecken::V,чудахийта,cuggâđ
6297,stecken::V,чудахийта,čuõ´ǧ'ǧeed
6298,stecken::V,чудахийта,чогксэ
6299,stecken::V,чудахийта,це̄ӈькхэ
6300,brechen::V,кагдан,dåajodh
6301,brechen::V,кагдан,tsåapkodh
6302,brechen::V,кагдан,doaddjut
6303,brechen::V,кагдан,cuvket
6304,brechen::V,кагдан,moorrâđ
6305,brechen::V,кагдан,mu´rdded
6306,brechen::V,кагдан,муррьтэ
6307,klopfen::V,детта,beenghkedh
6308,klopfen::V,детта,goalkkalit
6309,klopfen::V,детта,tsábbmet
6310,klopfen::V,детта,goalkit
6311,klopfen::V,детта,skoalkit
6312,klopfen::V,детта,skuá'lkuttiđ
6313,klopfen::V,детта,kuälkted
6314,klopfen::V,детта,та̄гкэ
6315,hauen::V,етта,beenghkedh
6316,hauen::V,етта,tjuollat
6317,hauen::V,етта,čuollat
6318,hauen::V,етта,čurmâđ
6319,hauen::V,етта,čâ´cǩǩed
6320,hauen::V,етта,та̄гкэ
6321,hauen::V,етта,ва̄сстэ
6322,kleben::V,тӏелато,njamkedh
6323,kleben::V,тӏелато,dædnjodit
6324,kleben::V,тӏелато,liibmet
6325,kleben::V,тӏелато,taṃadiđ
6326,kleben::V,тӏелато,li´jmmjed
6327,kleben::V,тӏелато,нямхэ
6328,reiben::V,хьекхо,daanjedh
6329,reiben::V,хьекхо,ruvvit
6330,reiben::V,хьекхо,ruvvet
6331,reiben::V,хьекхо,fiärruđ
6332,reiben::V,хьекхо,heârrad
6333,reiben::V,хьекхо,ru´vvjed
6334,reiben::V,хьекхо,е̄ррэ
6335,streichen::V,тlехьакха,daejdedh
6336,streichen::V,тlехьакха,badtjadidh
6337,streichen::V,тlехьакха,vuojddat
6338,streichen::V,тlехьакха,málet
6339,streichen::V,тlехьакха,njuohtat
6340,streichen::V,тlехьакха,njuottâđ
6341,streichen::V,тlехьакха,puák'suđ
6342,streichen::V,тlехьакха,påhssad
6343,streichen::V,тlехьакха,мо̄а̄шшэ
6344,schleifen::V,ирдан,slijhpedh
6345,schleifen::V,ирдан,sadjet
6346,schleifen::V,ирдан,sadjit
6347,schleifen::V,ирдан,šliipet
6348,schleifen::V,ирдан,saijeeđ
6349,schleifen::V,ирдан,sââjjad
6350,schleifen::V,ирдан,tabǯsted
6351,schleifen::V,ирдан,то̄а̄мчсе
6352,schneiden::V,ларга,bietskedh
6353,schneiden::V,ларга,suoddat
6354,schneiden::V,ларга,tjuohppat
6355,schneiden::V,ларга,biesskedit
6356,schneiden::V,ларга,čuohppat
6357,schneiden::V,ларга,čuop'pâđ
6358,schneiden::V,ларга,čuõp'pâd
6359,schneiden::V,ларга,е̄дтэ
6360,schneiden::V,ларга,пе̄ррэ
6361,schneiden::V,ларга,чӯххпэ
6362,rütteln::V,лесто,firredh
6363,rütteln::V,лесто,doargestit
6364,rütteln::V,лесто,šluvgit
6365,rütteln::V,лесто,pušteđ
6366,rütteln::V,лесто,pu´štted
6367,rütteln::V,лесто,пушшьтэ
6368,schütteln::V,лесто,firredh
6369,schütteln::V,лесто,sjavnnjet
6370,schütteln::V,лесто,sillnat
6371,schütteln::V,лесто,skullhet
6372,schütteln::V,лесто,salkalit
6373,schütteln::V,лесто,pušteđ
6374,schütteln::V,лесто,pu´štted
6375,schütteln::V,лесто,пушшьтэ
6376,schwenken::V,лесто,svinhtedh
6377,schwenken::V,лесто,svikkastit
6378,schwenken::V,лесто,šlivgut
6379,schwenken::V,лесто,hiä'iluttiđ
6380,schwenken::V,лесто,heeilted
6381,schwenken::V,лесто,маххъе
6382,schütten::V,дотта,gurhkedh
6383,schütten::V,дотта,hállit
6384,schütten::V,дотта,liejkkit
6385,schütten::V,дотта,leškiđ
6386,schütten::V,дотта,virâttiđ
6387,schütten::V,дотта,väällad
6388,schütten::V,дотта,ва̄ллэ
6389,füllen::V,дуза,dievhtedh
6390,füllen::V,дуза,dievddet
6391,füllen::V,дуза,deavdit
6392,füllen::V,дуза,tevdiđ
6393,füllen::V,дуза,tiudded
6394,füllen::V,дуза,тӣввтэ
6395,einwickeln::V,хьарчо,gïesedh
6396,einwickeln::V,хьарчо,giessat
6397,einwickeln::V,хьарчо,gárrat
6398,einwickeln::V,хьарчо,giessat
6399,einwickeln::V,хьарчо,gurpat
6400,einwickeln::V,хьарчо,kiessâđ
6401,einwickeln::V,хьарчо,ǩiõssâd
6402,einwickeln::V,хьарчо,кӣссэ
6403,tragen::V,дахьа,guedtedh
6404,tragen::V,дахьа,guoddet
6405,tragen::V,дахьа,guoddit
6406,tragen::V,дахьа,kyed'diđ
6407,tragen::V,дахьа,kue´d'ded
6408,tragen::V,дахьа,кӯннҌтэ
6409,schleppen::V,ийзо,fatnehtidh
6410,schleppen::V,ийзо,sliehpit
6411,schleppen::V,ийзо,feastit
6412,schleppen::V,ийзо,vie'šidiđ
6413,schleppen::V,ийзо,hinnađ
6414,schleppen::V,ийзо,nje´ʒʒed
6415,schleppen::V,ийзо,чуввкэ
6416,ziehen::V,озо,giesedh
6417,ziehen::V,озо,giesset
6418,ziehen::V,озо,geassit
6419,ziehen::V,озо,keessiđ
6420,ziehen::V,озо,ǩie´ssed
6421,ziehen::V,озо,ке̄ссе
6422,aufbewahren::V,ӏалашдан,vöörhkedh
6423,aufbewahren::V,ӏалашдан,vuorkkit
6424,aufbewahren::V,ӏалашдан,seailluhit
6425,aufbewahren::V,ӏалашдан,siä'iluttiđ
6426,aufbewahren::V,ӏалашдан,seeilted
6427,aufbewahren::V,ӏалашдан,рӯкнэ
6428,werfen::V,кхосса,slampestidh
6429,werfen::V,кхосса,bálkkot
6430,werfen::V,кхосса,suhppet
6431,werfen::V,кхосса,šlivgiđ
6432,werfen::V,кхосса,čeâǥǥted
6433,werfen::V,кхосса,суэххпэ
6434,fangen::V,леца,bivtedh
6435,fangen::V,леца,giddit
6436,fangen::V,леца,bivdit
6437,fangen::V,леца,toppiđ
6438,fangen::V,леца,tää´vted
6439,fangen::V,леца,та̄бпэ
6440,fangen::V,леца,со̄а̄гкэ
6441,packen::V,леца,doerelidh
6442,packen::V,леца,kreemsedh
6443,packen::V,леца,doahppit
6444,packen::V,леца,doahput
6445,packen::V,леца,tuáppuđ
6446,packen::V,леца,ká'ivâstiđ
6447,packen::V,леца,tää´vted
6448,packen::V,леца,каццсе
6449,packen::V,леца,туэрркэ
6450,packen::V,леца,ро̄а̄ппчье
6451,verstecken::V,къайладаккха,tjïekedh
6452,verstecken::V,къайладаккха,tjiehkat
6453,verstecken::V,къайладаккха,čiehkat
6454,verstecken::V,къайладаккха,čieḥâđ
6455,verstecken::V,къайладаккха,peittad
6456,verstecken::V,къайладаккха,пе̄йхьтэ
6457,teilen::V,декъа,juekedh
6458,teilen::V,декъа,juohket
6459,teilen::V,декъа,juohkit
6460,teilen::V,декъа,jyeḥiđ
6461,teilen::V,декъа,jue´ǩǩed
6462,teilen::V,декъа,ю̄гке
6463,teilen::V,декъа,ра̄ттҍке
6464,schicken::V,дӏадахьийта,saadtodh
6465,schicken::V,дӏадахьийта,sáddit
6466,schicken::V,дӏадахьийта,sáddet
6467,schicken::V,дӏадахьийта,vuo'lgâttiđ
6468,schicken::V,дӏадахьийта,vuõltteed
6469,schicken::V,дӏадахьийта,вӯлкхэ
6470,bringen::V,дан,buektedh
6471,bringen::V,дан,doalvvot
6472,bringen::V,дан,buktit
6473,bringen::V,дан,tuál'vuđ
6474,bringen::V,дан,pu´htted
6475,bringen::V,дан,пыххьтэ
6476,hinzufügen::V,тӏетоха,dievhtedh
6477,hinzufügen::V,тӏетоха,duoddit
6478,hinzufügen::V,тӏетоха,lasedit
6479,hinzufügen::V,тӏетоха,lasihit
6480,hinzufügen::V,тӏетоха,lasettiđ
6481,hinzufügen::V,тӏетоха,lââ´zzted
6482,hinzufügen::V,тӏетоха,лажьхе
6483,bekommen::V,даккха,åadtjodh
6484,bekommen::V,даккха,åttjudit
6485,bekommen::V,даккха,oažžut
6486,bekommen::V,даккха,juksâđ
6487,bekommen::V,даккха,uáž'žuđ
6488,bekommen::V,даккха,vuäǯ'ǯâd
6489,bekommen::V,даккха,вуаннче
6490,erhalten::V,даккха,åadtjodh
6491,erhalten::V,даккха,oadtjot
6492,erhalten::V,даккха,oažžut
6493,erhalten::V,даккха,uáž'žuđ
6494,erhalten::V,даккха,vuäǯ'ǯâd
6495,erhalten::V,даккха,ва̄лльтэ
6496,nehmen::V,схьаэца,vaeltedh
6497,nehmen::V,схьаэца,válldet
6498,nehmen::V,схьаэца,váldit
6499,nehmen::V,схьаэца,väldiđ
6500,nehmen::V,схьаэца,vä´ldded
6501,nehmen::V,схьаэца,ва̄лльтэ
6502,wählen::V,харжа,veeljedh
6503,wählen::V,харжа,válljit
6504,wählen::V,харжа,válljet
6505,wählen::V,харжа,valjiđ
6506,wählen::V,харжа,vaalšed
6507,wählen::V,харжа,va´lljeed
6508,wählen::V,харжа,воалшэ
6509,auswählen::V,харжа,veeljedh
6510,auswählen::V,харжа,tjuolldet
6511,auswählen::V,харжа,válljet
6512,auswählen::V,харжа,valjiđ
6513,auswählen::V,харжа,vaalšed
6514,auswählen::V,харжа,va´lljeed
6515,auswählen::V,харжа,воалшэ
6516,bewahren::V,lалашдан,vaarjelidh
6517,bewahren::V,lалашдан,bisodit
6518,bewahren::V,lалашдан,várjjalit
6519,bewahren::V,lалашдан,seailluhit
6520,bewahren::V,lалашдан,varjâliđ
6521,bewahren::V,lалашдан,varjjled
6522,bewahren::V,lалашдан,ӣшшьтэ
6523,bewahren::V,lалашдан,во̄а̄ррьдэ
6524,behindern::V,новкъарло ян,hööptdeh
6525,behindern::V,новкъарло ян,hieredit
6526,behindern::V,новкъарло ян,muhttet
6527,behindern::V,новкъарло ян,eastadit
6528,behindern::V,новкъарло ян,estiđ
6529,behindern::V,новкъарло ян,coggâđ
6530,behindern::V,новкъарло ян,hettiđ
6531,behindern::V,новкъарло ян,cõggâd
6532,behindern::V,новкъарло ян,е̄кхэллэ
6533,verderben::V,талхо,biejstedh
6534,verderben::V,талхо,spedjat
6535,verderben::V,талхо,billistit
6536,verderben::V,талхо,pillediđ
6537,verderben::V,талхо,tårmmad
6538,verderben::V,талхо,pe´llsted
6539,verderben::V,талхо,тоаррмэ
