,Concept_ID,lt,lv
1519,billig::A,pigus,донтӧг
1520,billig::A,pigus,lēts
1521,teuer::A,brangus,дона
1522,teuer::A,brangus,dārgs
1523,wertvoll::A,vertingas,дона
1524,wertvoll::A,vertingas,vērtīgs
1525,blind::A,aklas,синтӧм
1526,blind::A,aklas,akls
1527,taub::A,kurčias,пельтӧм
1528,taub::A,kurčias,kurls
1529,kräftig::A,stiprus,вынйӧра
1530,kräftig::A,stiprus,spēcīgs
1531,stark::A,stiprus,ён
1532,stark::A,stiprus,вына
1533,stark::A,stiprus,stiprs
1534,schwach::A,silpnas,жеб
1535,schwach::A,silpnas,vājš
1536,fett::A,riebus,госа
1537,fett::A,riebus,brangs
1538,schlank::A,laibas,веськыд
1539,schlank::A,laibas,slaids
1540,schlank::A,lieknas,веськыд
1541,schlank::A,lieknas,slaids
1542,hübsch::A,gražus,мича
1543,hübsch::A,gražus,лӧсьыд
1544,hübsch::A,gražus,glīts
1545,böse::A,blogas,лёк
1546,böse::A,blogas,ļauns
1547,böse::A,blogas,negants
1548,dumm::A,paikas,йӧй
1549,dumm::A,paikas,вежӧртӧм
1550,dumm::A,paikas,stulbs
1551,dumm::A,paikas,muļķīgs
1552,dumm::A,kvailas,йӧй
1553,dumm::A,kvailas,вежӧртӧм
1554,dumm::A,kvailas,stulbs
1555,dumm::A,kvailas,muļķīgs
1556,faul::A,tingus,дыш
1557,faul::A,tingus,slinks
1558,fleißig::A,stropus,зільысь
1559,fleißig::A,stropus,čakls
1560,fleißig::A,stropus,cītīgs
1561,fleißig::A,kruopštus,зільысь
1562,fleißig::A,kruopštus,čakls
1563,fleißig::A,kruopštus,cītīgs
1564,geizig::A,šykštus,топыд
1565,geizig::A,šykštus,skops
1566,geizig::A,šykštus,sīksts
1567,klug::A,sumanus,юра
1568,klug::A,sumanus,вежӧра
1569,klug::A,sumanus,gudrs
1570,klug::A,protingas,юра
1571,klug::A,protingas,вежӧра
1572,klug::A,protingas,gudrs
1573,geschickt::A,apsukrus,кипода
1574,geschickt::A,apsukrus,кужысь
1575,geschickt::A,apsukrus,manīgs
1576,lieb::A,mielas,муса
1577,lieb::A,mielas,мича
1578,lieb::A,mielas,лӧсьыд
1579,lieb::A,mielas,mīļš
1580,lustig::A,smagus,кыпыд
1581,lustig::A,smagus,jautrs
1582,lustig::A,linksmas,кыпыд
1583,lustig::A,linksmas,jautrs
1584,sanft::A,švelnus,мелі
1585,sanft::A,švelnus,liegs
1586,sanft::A,minkštas,мелі
1587,sanft::A,minkštas,liegs
1588,hungrig::A,alkanas,тшыг
1589,hungrig::A,alkanas,izsalcis
1590,krank::A,ligotas,висьысь
1591,krank::A,ligotas,slims
1592,krank::A,sergantis,висьысь
1593,krank::A,sergantis,slims
1594,nackt::A,nuogas,пасьтӧм
1595,nackt::A,nuogas,pliks
1596,traurig::A,liūdnas,гажтӧм
1597,traurig::A,liūdnas,bēdīgs
1598,traurig::A,liūdnas,skumīgs
1599,lebendig::A,gyvas,ловъя
1600,lebendig::A,gyvas,dzīvs
1601,gut::A,geras,бур
1602,gut::A,geras,labs
1603,schlecht::A,blogas,лёк
1604,schlecht::A,blogas,омӧль
1605,schlecht::A,blogas,slikts
1606,schlecht::A,prastas,лёк
1607,schlecht::A,prastas,омӧль
1608,schlecht::A,prastas,slikts
1609,richtig::A,tikras,инӧд
1610,richtig::A,tikras,riktīgs
1611,richtig::A,teisingas,инӧд
1612,richtig::A,teisingas,riktīgs
1613,schlimm::A,blogas,омӧль
1614,schlimm::A,blogas,туйтӧм
1615,schlimm::A,blogas,nelāgs
1616,schlimm::A,blogas,nejauks
1617,schlimm::A,prastas,омӧль
1618,schlimm::A,prastas,туйтӧм
1619,schlimm::A,prastas,nelāgs
1620,schlimm::A,prastas,nejauks
1621,wahr::A,tikras,абу ылӧг
1622,wahr::A,tikras,īsts
1623,wahr::A,tikras,patiess
1624,alt::A,senas,важ
1625,alt::A,senas,sens
1626,alt::A,senas,vęcs
1627,neu::A,naujas,выль
1628,neu::A,naujas,jauns
1629,ehemalig::A,buvęs,вӧвлӧм
1630,ehemalig::A,buvęs,bijušais
1631,alt[Lebewesen]::A,pagyvenęs,пӧрысь
1632,alt[Lebewesen]::A,pagyvenęs,vecs
1633,jung::A,jaunas,том
1634,jung::A,jaunas,jauns
1635,arm::A,neturtingas,гӧль
1636,arm::A,neturtingas,nabags
1637,reich::A,turtingas,озыр
1638,reich::A,turtingas,bagāts
1639,bekannt::A,žinomas,тӧдса
1640,bekannt::A,žinomas,zināms
1641,bekannt::A,žinomas,pazīstams
1642,bekannt::A,pažįstamas,тӧдса
1643,bekannt::A,pažįstamas,zināms
1644,bekannt::A,pažįstamas,pazīstams
1645,berühmt::A,žymus,нималан
1646,berühmt::A,žymus,кывсян
1647,berühmt::A,žymus,slavens
1648,berühmt::A,garsus,нималан
1649,berühmt::A,garsus,кывсян
1650,berühmt::A,garsus,slavens
1651,fremd::A,svetimas,йӧз
1652,fremd::A,svetimas,svešs
1653,verschieden::A,įvairus,абу ӧткодь
1654,verschieden::A,įvairus,разнӧй
1655,verschieden::A,įvairus,dažāds
1656,nah::A,artimas,матыс
1657,nah::A,artimas,tuvs
1658,fern::A,tolimas,ылі
1659,fern::A,tolimas,tāls
1660,linker::A,kairys,шуйга
1661,linker::A,kairys,kreisais
1662,rechter::A,dešinys,веськыд
1663,rechter::A,dešinys,labais
1664,anderer::A,kitas,мукӧд
1665,anderer::A,kitas,otrs
1666,erster::A,pirmas,медводдза
1667,erster::A,pirmas,pirmais
1668,zweiter::A,antras,мӧд
1669,zweiter::A,antras,otrais
1670,dritter::A,trečias,коймӧд
1671,dritter::A,trečias,trešais
1672,letzter::A,paskutinis,бӧръя
1673,letzter::A,paskutinis,beidzamais
1674,allein::ADV,vienas,ӧтка
1675,allein::ADV,vienas,viens pats
1676,auf einmal::ADV,iš karto,ӧтпырйӧ
1677,auf einmal::ADV,iš karto,reizē
1678,zusammen::ADV,kartu,тшӧтш
1679,zusammen::ADV,kartu,kopā
1680,zusammen::ADV,kartu,vienviet
1681,zusammen::ADV,drauge,тшӧтш
1682,zusammen::ADV,drauge,kopā
1683,zusammen::ADV,drauge,vienviet
1684,lange::ADV,ilgai,дыр
1685,lange::ADV,ilgai,ilgi
1686,plötzlich::ADV,staiga,друг
1687,plötzlich::ADV,staiga,pēkšņi
1688,sofort::ADV,tuojau,дзик пыр
1689,sofort::ADV,tuojau,tūlīt
1690,später::ADV,vėliau,сэсся
1691,später::ADV,vėliau,vēlāk
1692,später::ADV,paskiau,сэсся
1693,später::ADV,paskiau,vēlāk
1694,jetzt::ADV,dabãr,ӧні
1695,jetzt::ADV,dabãr,tagad
1696,heute::ADV,šiandien,талун
1697,heute::ADV,šiandien,šodien
1698,morgen::ADV,rytoj,аски
1699,morgen::ADV,rytoj,rīt
1700,bald::ADV,greitai,регыд
1701,bald::ADV,greitai,drīz
1702,bald::ADV,netrukus,регыд
1703,bald::ADV,netrukus,drīz
1704,dann::ADV,po to,бӧрын
1705,dann::ADV,po to,бӧрти
1706,dann::ADV,po to,tad
1707,gestern::ADV,vakar,тӧнлун
1708,gestern::ADV,vakar,vakar
1709,einst::ADV,kadaise,ӧтчыд
1710,einst::ADV,kadaise,ӧтпыр
1711,einst::ADV,kadaise,citreiz
1712,einst::ADV,kitą kartą,ӧтчыд
1713,einst::ADV,kitą kartą,ӧтпыр
1714,einst::ADV,kitą kartą,citreiz
1715,damals::ADV,anuomet,сэки
1716,damals::ADV,anuomet,toreiz
1717,damals::ADV,anuokart,сэки
1718,damals::ADV,anuokart,toreiz
1719,danach::ADV,po to,сэсся
1720,danach::ADV,po to,pēc tam
1721,danach::ADV,paskui,сэсся
1722,danach::ADV,paskui,pēc tam
1723,vorher::ADV,anksčiau,войдӧр
1724,vorher::ADV,anksčiau,iepriekš
1725,vorher::ADV,anksčiau,pirms tam
1726,zuerst::ADV,pirma,войдӧр
1727,zuerst::ADV,pirma,vis'pirms
1728,zuerst::ADV,iš pradžių̃,войдӧр
1729,zuerst::ADV,iš pradžių̃,vis'pirms
1730,einmal::ADV,kartą,ӧтчыдысь
1731,einmal::ADV,kartą,reiz
1732,einmal::ADV,kartą,vienreiz
1733,einmal::ADV,vieną kartą,ӧтчыдысь
1734,einmal::ADV,vieną kartą,reiz
1735,einmal::ADV,vieną kartą,vienreiz
1736,manchmal::ADV,kai kada,корсюрӧ
1737,manchmal::ADV,kai kada,dažkārt
1738,oft::ADV,dažnai,тшӧкыда
1739,oft::ADV,dažnai,bieži
1740,immer::ADV,visada,век
1741,immer::ADV,visada,allaž
1742,immer::ADV,visada,vien'mēr
1743,immer::ADV,visuomet,век
1744,immer::ADV,visuomet,allaž
1745,immer::ADV,visuomet,vien'mēr
1746,niemals::ADV,niekada,оз некор
1747,niemals::ADV,niekada,nemūžam
1748,niemals::ADV,niekuomet,оз некор
1749,niemals::ADV,niekuomet,nemūžam
1750,hier::ADV,čia,со
1751,hier::ADV,čia,тонӧ
1752,hier::ADV,čia,te
1753,hier::ADV,čia,šeit
1754,hierhin::ADV,šen,татчӧ
1755,hierhin::ADV,šen,талань
1756,hierhin::ADV,šen,šurp
1757,hierhin::ADV,šen,uz šejieni
1758,hierhin::ADV,čionai,татчӧ
1759,hierhin::ADV,čionai,талань
1760,hierhin::ADV,čionai,šurp
1761,hierhin::ADV,čionai,uz šejieni
1762,von hier::ADV,iš čia,тасянь
1763,von hier::ADV,iš čia,no šejienes
1764,dort::ADV,ten,сэні
1765,dort::ADV,ten,tur
1766,dort::ADV,tenai,сэні
1767,dort::ADV,tenai,tur
1768,dorthin::ADV,ten,сэтчӧ
1769,dorthin::ADV,ten,turp
1770,dorthin::ADV,ten,uz turieni
1771,dorthin::ADV,ten link,сэтчӧ
1772,dorthin::ADV,ten link,turp
1773,dorthin::ADV,ten link,uz turieni
1774,geradeaus::ADV,tiesiai,веськыда
1775,geradeaus::ADV,tiesiai,taisni uz priekšu
1776,vorwärts::ADV,pirmyn,водзӧ
1777,vorwärts::ADV,pirmyn,uz priekšu
1778,rückwärts::ADV,atbulai,бӧрӧ
1779,rückwärts::ADV,atbulai,atmuguriski
1780,zurück::ADV,atgal,бӧр
1781,zurück::ADV,atgal,atpakāļ
1782,unten::ADV,žemai,улын
1783,unten::ADV,žemai,уліын
1784,unten::ADV,žemai,lejā
1785,unten::ADV,žemai,apakšā
1786,unten::ADV,apačioje,улын
1787,unten::ADV,apačioje,уліын
1788,unten::ADV,apačioje,lejā
1789,unten::ADV,apačioje,apakšā
1790,hinab::ADV,žemyn,улӧ
1791,hinab::ADV,žemyn,увлан
1792,hinab::ADV,žemyn,uz leju
1793,oben::ADV,viršuj,вылын
1794,oben::ADV,viršuj,выліын
1795,oben::ADV,viršuj,virsū
1796,hinauf::ADV,aukštyn,выліӧ
1797,hinauf::ADV,aukštyn,augšā
1798,hinauf::ADV,aukštyn,uz augšu
1799,hinauf::ADV,į viršų,выліӧ
1800,hinauf::ADV,į viršų,augšā
1801,hinauf::ADV,į viršų,uz augšu
1802,überall::ADV,visur,быдлаын
1803,überall::ADV,visur,visur
1804,nicht::ADV,ne,oз
1805,nicht::ADV,ne,ne
1806,ein wenig::ADV,truputį,неуна
1807,ein wenig::ADV,truputį,drusku
1808,kaum::ADV,vos,мырдэм
1809,kaum::ADV,vos,diezin vai
1810,sehr::ADV,labai,зэв
1811,sehr::ADV,labai,ļoti
1812,sehr::ADV,labai,gaužām
1813,sehr::ADV,baisiai,зэв
1814,sehr::ADV,baisiai,ļoti
1815,sehr::ADV,baisiai,gaužām
1816,so::ADV,taip,тадз
1817,so::ADV,taip,сідз
1818,so::ADV,taip,tā
1819,so::ADV,taip,tik
1820,noch::ADV,dar,на
1821,noch::ADV,dar,нӧшта
1822,noch::ADV,dar,vēl
1823,nur::ADV,tik,куш
1824,nur::ADV,tik,сӧмын
1825,nur::ADV,tik,vien
1826,nur::ADV,tik,tikai
1827,nur::ADV,vien,куш
1828,nur::ADV,vien,сӧмын
1829,nur::ADV,vien,vien
1830,nur::ADV,vien,tikai
1831,schon::ADV,jau,нин
1832,schon::ADV,jau,jau
1833,wieder::ADV,vėl,бара
1834,wieder::ADV,vėl,atkal
1835,wieder::ADV,iš naujo,бара
1836,wieder::ADV,iš naujo,atkal
1837,vergebens::ADV,veltui,весьшӧрӧ
1838,vergebens::ADV,veltui,velti
1839,vergebens::ADV,bergždžiai,весьшӧрӧ
1840,vergebens::ADV,bergždžiai,velti
1841,vor::PRP,prieš,водзын
1842,vor::PRP,prieš,priekš
1843,hinter::PRP,už,бӧрнын
1844,hinter::PRP,už,aiz
1845,unter::PRP,po,улын
1846,unter::PRP,po,zem
1847,durch::PRP,pro,пыр
1848,durch::PRP,pro,пырыс
1849,durch::PRP,pro,caur
1850,durch::PRP,pro,cauri
1851,durch::PRP,per,пыр
1852,durch::PRP,per,пырыс
1853,durch::PRP,per,caur
1854,durch::PRP,per,cauri
1855,neben::PRP,prie,бердын
1856,neben::PRP,prie,līdzās
1857,neben::PRP,šalia,бердын
1858,neben::PRP,šalia,līdzās
1859,zwischen::PRP,tarp,костын
1860,zwischen::PRP,tarp,starp
1861,wegen::PRP,dėl,вӧсна
1862,wegen::PRP,dėl,pēc
1863,wegen::PRP,dėlei,вӧсна
1864,wegen::PRP,dėlei,pēc
1865,dies::PRN,šis,тайӧ
1866,dies::PRN,šis,šis
1867,dies::PRN,šitas,тайӧ
1868,dies::PRN,šitas,šis
1869,das::PRN,tat,ciйö
1870,das::PRN,tat,tas
1871,alles::PRN,visas,став
1872,alles::PRN,visas,viss
1873,ich::PRN,aš,ме
1874,ich::PRN,aš,es
1875,du::PRN,tu,тэ
1876,du::PRN,tu,tu
1877,er::PRN,jis,сійӧ
1878,er::PRN,jis,viņš
1879,wir::PRN,mes,ми
1880,wir::PRN,mes,mēs
1881,ihr::PRN,jūs,тi
1882,ihr::PRN,jūs,jūs
1883,sie::PRN,ji,найö
1884,sie::PRN,ji,viņi
1885,sie::PRN,ji,viņas
1886,sie::PRN,jos,найö
1887,sie::PRN,jos,viņi
1888,sie::PRN,jos,viņas
1889,was::FPRN,kas,мый
1890,was::FPRN,kas,kas
1891,wer::FPRN,kas,код
1892,wer::FPRN,kas,kas
1893,wo::FADV,kur,кыті
1894,wo::FADV,kur,kur
1895,wohin::FADV,kur,кытчӧ
1896,wohin::FADV,kur,kurp
1897,wohin::FADV,kur,uz kurieni
1898,wohin::FADV,kur link,кытчӧ
1899,wohin::FADV,kur link,kurp
1900,wohin::FADV,kur link,uz kurieni
1901,wie::FADV,kaip,кыдзи
1902,wie::FADV,kaip,kā
1903,warum::FADV,kod̃ėl,мыйла
1904,warum::FADV,kod̃ėl,kāpēc
1905,warum::FADV,dėl ko,мыйла
1906,warum::FADV,dėl ko,kāpēc
1907,wieviel::FNUM,kiek,кымын
1908,wieviel::FNUM,kiek,cik
1909,eins::NUM,vienas,ӧтик
1910,eins::NUM,vienas,viens
1911,zwei::NUM,du,кык
1912,zwei::NUM,du,divi
1913,drei::NUM,trys,куим
1914,drei::NUM,trys,trīs
1915,vier::NUM,keturi,нель
1916,vier::NUM,keturi,četri
1917,fünf::NUM,penki,вит
1918,fünf::NUM,penki,pieci
1919,sechs::NUM,šeši,квайт
1920,sechs::NUM,šeši,seši
1921,sieben::NUM,septyni,сизим
1922,sieben::NUM,septyni,septiņi
1923,acht::NUM,aštuoni,кӧкъямыс
1924,acht::NUM,aštuoni,astoņi
1925,neun::NUM,devyni,ӧкмыс
1926,neun::NUM,devyni,deviņi
1927,zehn::NUM,dešimt,дас
1928,zehn::NUM,dešimt,desmit
1929,elf::NUM,vienuolika,дас ӧтик
1930,elf::NUM,vienuolika,vienpadsmit
1931,zwölf::NUM,dvylika,дас кык
1932,zwölf::NUM,dvylika,divpadsmit
1933,zwanzig::NUM,dvidešimt,кызь
1934,zwanzig::NUM,dvidešimt,divdesmit
1935,dreißig::NUM,trisdešimt,комын
1936,dreißig::NUM,trisdešimt,trīsdesmit
1937,vierzig::NUM,keturiasdešimt,нелямын
1938,vierzig::NUM,keturiasdešimt,četrdesmit
1939,fünfzig::NUM,penkiasdešimt,ветымын
1940,fünfzig::NUM,penkiasdešimt,piecdesmit
1941,sechzig::NUM,šešiasdešimt,квайтымын
1942,sechzig::NUM,šešiasdešimt,sešdesmit
1943,siebzig::NUM,septyniasdešimt,сизимдас
1944,siebzig::NUM,septyniasdešimt,septiņdesmit
1945,achtzig::NUM,aštuoniasdešimt,кӧкъямысдас
1946,achtzig::NUM,aštuoniasdešimt,astoņdesmit
1947,neunzig::NUM,devyniasdešimt,ӧкмысдас
1948,neunzig::NUM,devyniasdešimt,deviņdesmit
1949,hundert::NUM,šimtas,сё
1950,hundert::NUM,šimtas,simt
1951,tausend::NUM,tūkstantis,сюрс
1952,tausend::NUM,tūkstantis,tūkstoš
1953,und::CNJ,ĩr,и
1954,und::CNJ,ĩr,un
1955,oder::CNJ,ar,либӧ
1956,oder::CNJ,ar,jeb
1957,oder::CNJ,arba,либӧ
1958,oder::CNJ,arba,jeb
1959,stehen::V,stovėti,сулавны
1960,stehen::V,stovėti,stāvēt
1961,sitzen::V,sėdėti,пукавны
1962,sitzen::V,sėdėti,sēdēt
1963,liegen::V,gulėti,куйлыны
1964,liegen::V,gulėti,gulēt
1965,hängen::V,kyboti,ӧшавны
1966,hängen::V,kyboti,karāties
1967,hängen::V,kabėti,ӧшавны
1968,hängen::V,kabėti,karāties
1969,werden::V,taptis,лоны
1970,werden::V,taptis,tapt
1971,werden::V,darytis,лоны
1972,werden::V,darytis,tapt
1973,passieren::V,atsitikti,лоны
1974,passieren::V,atsitikti,notikt
1975,passieren::V,pasitaikyti,лоны
1976,passieren::V,pasitaikyti,notikt
1977,beginnen::V,prasid́ėti,кутчысьны
1978,beginnen::V,prasid́ėti,кутны
1979,beginnen::V,prasid́ėti,sākties
1980,enden::V,baigtis,помасьны
1981,enden::V,baigtis,beigties
1982,wechseln::V,keistis,вежсьыны
1983,wechseln::V,keistis,mainīties
1984,wechseln::V,pasikeisti,вежсьыны
1985,wechseln::V,pasikeisti,mainīties
1986,aufgehen[Sonne]::V,tekėti,петны
1987,aufgehen[Sonne]::V,tekėti,lēkt
1988,aufgehen[Sonne]::V,tekėti,uzlēkt
1989,aufgehen[Sonne]::V,patekėti,петны
1990,aufgehen[Sonne]::V,patekėti,lēkt
1991,aufgehen[Sonne]::V,patekėti,uzlēkt
1992,untergehen[Sonne]::V,leistis,пуксьыны
1993,untergehen[Sonne]::V,leistis,noiet
1994,untergehen[Sonne]::V,leistis,rietēt
1995,untergehen[Sonne]::V,nusileisti,пуксьыны
1996,untergehen[Sonne]::V,nusileisti,noiet
1997,untergehen[Sonne]::V,nusileisti,rietēt
1998,scheinen[Sonne]::V,šviesti,югъявны
1999,scheinen[Sonne]::V,šviesti,югвидзны
2000,scheinen[Sonne]::V,šviesti,spīdēt
2001,donnern::V,griausti,гымавны
2002,donnern::V,griausti,dārdēt
2003,donnern::V,griaudėti,гымавны
2004,donnern::V,griaudėti,dārdēt
2005,wehen::V,pūsti,пӧльтны
2006,wehen::V,pūsti,pūst
2007,strömen::V,lietis,киссьыны
2008,strömen::V,lietis,līt
2009,strömen::V,lietis,plūst
2010,strömen::V,plūsti,киссьыны
2011,strömen::V,plūsti,līt
2012,strömen::V,plūsti,plūst
2013,fließen::V,tekėti,визувтны
2014,fließen::V,tekėti,tecēt
2015,sich drehen::V,suktis,бергавны
2016,sich drehen::V,suktis,grozīties
2017,sich drehen::V,pasisukti,бергавны
2018,sich drehen::V,pasisukti,grozīties
2019,schwanken::V,svyruoti,легны
2020,schwanken::V,svyruoti,лайкъявны
2021,schwanken::V,svyruoti,līgoties
2022,schwanken::V,svyruoti,grīļoties
2023,schwingen::V,suptis,лайкъявны
2024,schwingen::V,suptis,люллявны
2025,schwingen::V,suptis,vēzēties
2026,fallen::V,pulti,усьны
2027,fallen::V,pulti,krist
2028,fallen::V,kristi,усьны
2029,fallen::V,kristi,krist
2030,brennen::V,degti,сотчыны
2031,brennen::V,degti,degt
2032,rauchen::V,rūkyti,тшынӧдны
2033,rauchen::V,rūkyti,dūmot
2034,regnen::V,lyti,зэрны
2035,regnen::V,lyti,līt
2036,gefrieren::V,užšalti,кынмыны
2037,gefrieren::V,užšalti,sasalt
2038,tauen::V,tirpti,сывны
2039,tauen::V,tirpti,kust
2040,schmelzen::V,lydytis,сывны
2041,schmelzen::V,lydytis,kust
2042,schmelzen::V,lydytis,nokust
2043,trocknen::V,džiūti,косьмыны
2044,trocknen::V,džiūti,žūt
2045,trocknen::V,džiūti,kaltēties
2046,sieden::V,virti,пуны
2047,sieden::V,virti,virt
2048,sieden::V,virti,vārīties
2049,faulen::V,pūti,сісьмыны
2050,faulen::V,pūti,pūt
2051,faulen::V,pūti,trudēt
2052,verfaulen::V,švinkti,сісьмыны
2053,verfaulen::V,švinkti,sapūt
2054,verfaulen::V,švinkti,satrūdēt
2055,reißen::V,plyšti,орны
2056,reißen::V,plyšti,plīst
2057,reißen::V,plyšti,satrūkt
2058,reißen::V,trūkti,орны
2059,reißen::V,trūkti,plīst
2060,reißen::V,trūkti,satrūkt
2061,versinken::V,skę̃sti,вӧйны
2062,versinken::V,skę̃sti,grimt
2063,versinken::V,skę̃sti,nogrimt
2064,versinken::V,grimzti,вӧйны
2065,versinken::V,grimzti,grimt
2066,versinken::V,grimzti,nogrimt
2067,vergehen::V,praeiti,кольны
2068,vergehen::V,praeiti,ордйыны
2069,vergehen::V,praeiti,paiet
2070,erscheinen::V,pasirodyti,петкӧдчыны
2071,erscheinen::V,pasirodyti,parādīties
2072,verschwinden::V,dingti,бырны
2073,verschwinden::V,dingti,nozust
2074,verschwinden::V,išnykti,бырны
2075,verschwinden::V,išnykti,nozust
2076,verschwinden::V,pranykti,бырны
2077,verschwinden::V,pranykti,nozust
2078,sinken::V,kristi,вӧйны
2079,sinken::V,kristi,kristies
2080,abnehmen::V,mažėti,чинны
2081,abnehmen::V,mažėti,noplakt
2082,abnehmen::V,mažėti,mazināties
2083,abnehmen::V,silpnėti,чинны
2084,abnehmen::V,silpnėti,noplakt
2085,abnehmen::V,silpnėti,mazināties
2086,zunehmen::V,didėti,содны
2087,zunehmen::V,didėti,ыдждыны
2088,zunehmen::V,didėti,pieaugt
2089,zunehmen::V,didėti,pieņemties
2090,zunehmen::V,padaugėti,содны
2091,zunehmen::V,padaugėti,ыдждыны
2092,zunehmen::V,padaugėti,pieaugt
2093,zunehmen::V,padaugėti,pieņemties
2094,steigen::V,kilti,лыбны
2095,steigen::V,kilti,kāpt
2096,wachsen::V,augti,быдмыны
2097,wachsen::V,augti,augt
2098,glänzen::V,blizgėti,югъявны
2099,glänzen::V,blizgėti,дзирдавны
2100,glänzen::V,blizgėti,zaigot
2101,glänzen::V,blizgėti,laistīties
2102,funkeln::V,žibėti,югъявны
2103,funkeln::V,žibėti,дзирдавны
2104,funkeln::V,žibėti,mirdzēt
2105,funkeln::V,žibėti,dzirkstēt
2106,lärmen::V,triukšmauti,жувгыны
2107,lärmen::V,triukšmauti,ыугыны
2108,lärmen::V,triukšmauti,шумитны
2109,lärmen::V,triukšmauti,ālēties
2110,lärmen::V,triukšmauti,trokšņot
2111,läuten::V,skambinti,жургыны
2112,läuten::V,skambinti,zvanīt
2113,klingeln::V,skambinti,звӧнитны
2114,klingeln::V,skambinti,zvanīt
2115,klirren::V,žvangėti,гольскöдчыны
2116,klirren::V,žvangėti,tinkšķēt
2117,klirren::V,žvangėti,džinkstēt
2118,brausen::V,šniokšti,буавны
2119,brausen::V,šniokšti,krākt
2120,brausen::V,šniokšti,brāzmot
2121,rauschen::V,ošti,кышакывны
2122,rauschen::V,ošti,šalkt
2123,rauschen::V,šlamėti,кышакывны
2124,rauschen::V,šlamėti,šalkt
2125,klingen::V,skardėti,шыавны
2126,klingen::V,skardėti,юргыны
2127,klingen::V,skardėti,skanēt
2128,klingen::V,skardėti,izklausīties
2129,bellen::V,loti,увтны
2130,bellen::V,loti,riet
2131,heulen::V,kaukti,омлявны
2132,heulen::V,kaukti,вурзавны
2133,heulen::V,kaukti,kaukt
2134,heulen::V,kaukti,gaudot
2135,heulen::V,staugti,омлявны
2136,heulen::V,staugti,вурзавны
2137,heulen::V,staugti,kaukt
2138,heulen::V,staugti,gaudot
2139,blasen::V,pūsti,пӧльтны
2140,blasen::V,pūsti,pūst
2141,pfeifen::V,švilpti,шутьлявны
2142,pfeifen::V,švilpti,svilpt
2143,pfeifen::V,švilpti,svilpot
2144,pfeifen::V,švilpauti,шутьлявны
2145,pfeifen::V,švilpauti,svilpt
2146,pfeifen::V,švilpauti,svilpot
2147,schreien::V,šaukti,горзыны
2148,schreien::V,šaukti,brēkt
2149,schreien::V,šaukti,kliegt
2150,stöhnen::V,dejuoti,ымзыны
2151,stöhnen::V,dejuoti,vaidēt
2152,stöhnen::V,aimanuoti,ымзыны
2153,stöhnen::V,aimanuoti,vaidēt
2154,zittern::V,virpėti,тіравны
2155,zittern::V,virpėti,drebēt
2156,leben::V,gyventi,овны
2157,leben::V,gyventi,dzīvot
2158,geboren werden::V,gimti,чужны
2159,geboren werden::V,gimti,dzimt
2160,atmen::V,alsuoti,кашкыны
2161,atmen::V,alsuoti,пошиктыны
2162,atmen::V,alsuoti,elpot
2163,atmen::V,kvėpuoti,кашкыны
2164,atmen::V,kvėpuoti,пошиктыны
2165,atmen::V,kvėpuoti,elpot
2166,trinken::V,gerti,юны
2167,trinken::V,gerti,dzert
2168,essen::V,valgyti,сёйны
2169,essen::V,valgyti,ēst
2170,schlucken::V,praryti,ньылавны
2171,schlucken::V,praryti,rīt
2172,müde werden::V,nuvargti,мудзны
2173,müde werden::V,nuvargti,nokust
2174,müde werden::V,privargti,мудзны
2175,müde werden::V,privargti,nokust
2176,einschlafen::V,užmigti,ланьтны
2177,einschlafen::V,užmigti,унмовсьны
2178,einschlafen::V,užmigti,iemigt
2179,einschlafen::V,užmigti,aizmigt
2180,schlafen::V,miegoti,узьны
2181,schlafen::V,miegoti,gulēt
2182,aufwachen::V,pabusti,садьмыны
2183,aufwachen::V,pabusti,mosties
2184,aufstehen::V,keltis,чеччыны
2185,aufstehen::V,keltis,celties
2186,aufstehen::V,atsikelti,чеччыны
2187,aufstehen::V,atsikelti,celties
2188,sich erholen::V,pailsėti,шойччыны
2189,sich erholen::V,pailsėti,atžirgt
2190,sich erholen::V,pailsėti,atpūsties
2191,sich erholen::V,poilsiauti,шойччыны
2192,sich erholen::V,poilsiauti,atžirgt
2193,sich erholen::V,poilsiauti,atpūsties
2194,krank werden::V,susirgti,висьмыны
2195,krank werden::V,susirgti,sasirgt
2196,krank sein::V,sirgti,висьны
2197,krank sein::V,sirgti,slimot
2198,schmerzen::V,sopėti,висьны
2199,schmerzen::V,sopėti,sāpēt
2200,schmerzen::V,sopėti,smelgt
2201,schmerzen::V,skaudėti,висьны
2202,schmerzen::V,skaudėti,sāpēt
2203,schmerzen::V,skaudėti,smelgt
2204,husten::V,kosėti,кызны
2205,husten::V,kosėti,klepot
2206,genesen::V,sveikti,бурдны
2207,genesen::V,sveikti,veseļoties
2208,genesen::V,taisytis,бурдны
2209,genesen::V,taisytis,veseļoties
2210,sterben::V,mirti,кувны
2211,sterben::V,mirti,mirt
2212,sterben::V,mirti,nomirt
2213,sterben::V,numirti,кувны
2214,sterben::V,numirti,mirt
2215,sterben::V,numirti,nomirt
2216,umkommen::V,žūti,кувны
2217,umkommen::V,žūti,apsprāgt
2218,umkommen::V,žūti,aiziet bojā
2219,sich bewegen::V,judėti,вӧрзьыны
2220,sich bewegen::V,judėti,virzīties
2221,sich bewegen::V,pasijudinti,вӧрзьыны
