,Concept_ID,ab,se
4344,verschieden::A,Еиуа-еиҧшым,jee´resnallšem
4345,verschieden::A,Еиуа-еиҧшым,югке
4346,verschieden::A,Еиуа-еиҧшым,югкеналшэм
4347,nah::A,ааигəа,gietskies
4348,nah::A,ааигəа,lahka
4349,nah::A,ааигəа,lagas
4350,nah::A,ааигəа,a'ldemuš
4351,nah::A,ааигəа,âlddlõs
4352,nah::A,ааигəа,альтэсь
4353,fern::A,ахара,gahkese
4354,fern::A,ахара,guhkken
4355,fern::A,ахара,gáiddus
4356,fern::A,ахара,kuhás
4357,fern::A,ахара,ku´ǩes
4358,fern::A,ахара,туммплэсь
4359,linker::A,арма,gårroeh
4360,linker::A,арма,gåro
4361,linker::A,арма,gurut
4362,linker::A,арма,čižet
4363,linker::A,арма,či´ǯǯ
4364,linker::A,арма,чинч
4365,rechter::A,арҕьа,åelkies
4366,rechter::A,арҕьа,oalges
4367,rechter::A,арҕьа,olgeš
4368,rechter::A,арҕьа,uál'gis
4369,rechter::A,арҕьа,vuõiǥâs
4370,rechter::A,арҕьа,вуэлькесь
4371,anderer::A,даҽа,jeatjebe
4372,anderer::A,даҽа,nubbe
4373,anderer::A,даҽа,eará
4374,anderer::A,даҽа,nubbi
4375,anderer::A,даҽа,nubbe
4376,anderer::A,даҽа,nu´bb
4377,anderer::A,даҽа,jee´res
4378,anderer::A,даҽа,мудта
4379,anderer::A,даҽа,е̄ресь
4380,anderer::A,даҽакы,jeatjebe
4381,anderer::A,даҽакы,nubbe
4382,anderer::A,даҽакы,eará
4383,anderer::A,даҽакы,nubbi
4384,anderer::A,даҽакы,nubbe
4385,anderer::A,даҽакы,nu´bb
4386,anderer::A,даҽакы,jee´res
4387,anderer::A,даҽакы,мудта
4388,anderer::A,даҽакы,е̄ресь
4389,erster::A,актәи,voestes
4390,erster::A,актәи,vuostasj
4391,erster::A,актәи,vuosttaš
4392,erster::A,актәи,vuos'muš
4393,erster::A,актәи,vuõs's
4394,erster::A,актәи,õõu´dmõs
4395,erster::A,актәи,авьтмусс
4396,zweiter::A,аҩбатəи,mubpie
4397,zweiter::A,аҩбатəи,nubbe
4398,zweiter::A,аҩбатəи,nubbi
4399,zweiter::A,аҩбатəи,nubbe
4400,zweiter::A,аҩбатəи,nu´bb
4401,zweiter::A,аҩбатəи,ныммьп
4402,dritter::A,ахҕатәи,gåalmede
4403,dritter::A,ахҕатәи,goalmát
4404,dritter::A,ахҕатәи,goalmmát
4405,dritter::A,ахҕатәи,kuálmád
4406,dritter::A,ахҕатәи,kuälmad
4407,dritter::A,ахҕатәи,кӯа̄ллмант
4408,letzter::A,аҵыхəтəантəи,minngemes
4409,letzter::A,аҵыхəтəантəи,maŋemus
4410,letzter::A,аҵыхəтəантəи,maŋimus
4411,letzter::A,аҵыхəтəантəи,majemuš
4412,letzter::A,аҵыхəтəантəи,mââi´mõs
4413,letzter::A,аҵыхəтəантəи,маӈьмусс
4414,allein::ADV,мацара,oktegh
4415,allein::ADV,мацара,oktegimse
4416,allein::ADV,мацара,oktebisnie
4417,allein::ADV,мацара,aktu
4418,allein::ADV,мацара,okto
4419,allein::ADV,мацара,ohtuu
4420,allein::ADV,мацара,õhttu
4421,allein::ADV,мацара,о̄ххтэ
4422,auf einmal::ADV,зныкала,avtatrajes
4423,auf einmal::ADV,зныкала,hávális
4424,auf einmal::ADV,зныкала,hávil
4425,auf einmal::ADV,зныкала,tove
4426,auf einmal::ADV,зныкала,аххтан
4427,auf einmal::ADV,зныкҟьара,avtatrajes
4428,auf einmal::ADV,зныкҟьара,hávális
4429,auf einmal::ADV,зныкҟьара,hávil
4430,auf einmal::ADV,зныкҟьара,tove
4431,auf einmal::ADV,зныкҟьара,аххтан
4432,zusammen::ADV,аиц...,ektine
4433,zusammen::ADV,аиц...,ektesne
4434,zusammen::ADV,аиц...,tjåenghkesne
4435,zusammen::ADV,аиц...,siegen
4436,zusammen::ADV,аиц...,oktan
4437,zusammen::ADV,аиц...,ovttas
4438,zusammen::ADV,аиц...,čoahkis
4439,zusammen::ADV,аиц...,oovtâst
4440,zusammen::ADV,аиц...,õõutsââ´jest
4441,zusammen::ADV,аиц...,аххтан
4442,zusammen::ADV,аиц...,эфтэсьт
4443,lange::ADV,акыраамҭа,guhkiem
4444,lange::ADV,акыраамҭа,guhkev
4445,lange::ADV,акыраамҭа,mælggadav
4446,lange::ADV,акыраамҭа,guhká
4447,lange::ADV,акыраамҭа,kuhe
4448,lange::ADV,акыраамҭа,kuhháá
4449,lange::ADV,акыраамҭа,kuu´ǩǩ
4450,lange::ADV,акыраамҭа,кугкь
4451,plötzlich::ADV,иаалырҟьаны,faahketji
4452,plötzlich::ADV,иаалырҟьаны,hæhkkat
4453,plötzlich::ADV,иаалырҟьаны,fáhkkestaga
4454,plötzlich::ADV,иаалырҟьаны,fakkist
4455,plötzlich::ADV,иаалырҟьаны,kruu´ta
4456,plötzlich::ADV,иаалырҟьаны,а̄йнханна
4457,sofort::ADV,иаразнакҵәҟьа,dallegh
4458,sofort::ADV,иаразнакҵәҟьа,dalá
4459,sofort::ADV,иаразнакҵәҟьа,dalánagi
4460,sofort::ADV,иаразнакҵәҟьа,dakkavide
4461,sofort::ADV,иаразнакҵәҟьа,dakkaviđe
4462,sofort::ADV,иаразнакҵәҟьа,tállán
4463,sofort::ADV,иаразнакҵәҟьа,naraaz
4464,sofort::ADV,иаразнакҵәҟьа,атть
4465,später::ADV,уажəшьҭаншəа,mænngan 
4466,später::ADV,уажəшьҭаншəа,maŋŋebut
4467,später::ADV,уажəшьҭаншəа,maŋŋel
4468,später::ADV,уажəшьҭаншəа,maŋ̣eláá
4469,später::ADV,уажəшьҭаншəа,mâ´ŋŋlakast
4470,später::ADV,уажəшьҭаншəа,маӈӈа
4471,jetzt::ADV,уажәы,daelie
4472,jetzt::ADV,уажәы,dal
4473,jetzt::ADV,уажәы,dal
4474,jetzt::ADV,уажәы,tääl
4475,jetzt::ADV,уажәы,ââ´n
4476,jetzt::ADV,уажәы,атть
4477,heute::ADV,иахьа,daenbien
4478,heute::ADV,иахьа,uddni
4479,heute::ADV,иахьа,odne
4480,heute::ADV,иахьа,onne
4481,heute::ADV,иахьа,tä´bbe
4482,heute::ADV,иахьа,та̄ррьм
4483,morgen::ADV,уаҵәы,jirreden
4484,morgen::ADV,уаҵәы,idet
4485,morgen::ADV,уаҵәы,ihttin
4486,morgen::ADV,уаҵәы,itten
4487,morgen::ADV,уаҵәы,jâđđa
4488,morgen::ADV,уаҵәы,янта
4489,bald::ADV,иласны,varke
4490,bald::ADV,иласны,ruvva
4491,bald::ADV,иласны,farga
4492,bald::ADV,иласны,vorgâ
4493,bald::ADV,иласны,sõrgg
4494,bald::ADV,иласны,вэхтэнне
4495,dann::ADV,нас,die
4496,dann::ADV,нас,dalloj
4497,dann::ADV,нас,de
4498,dann::ADV,нас,te
4499,dann::ADV,нас,de
4500,dann::ADV,нас,teä
4501,dann::ADV,нас,â´tte
4502,dann::ADV,нас,те
4503,gestern::ADV,иацы,jååktan
4504,gestern::ADV,иацы,iektu
4505,gestern::ADV,иацы,ikte
4506,gestern::ADV,иацы,jieh't
4507,gestern::ADV,иацы,jåhtta
4508,gestern::ADV,иацы,яххта
4509,einst::ADV,зны,dejpeli
4510,einst::ADV,зны,åvdebut
4511,einst::ADV,зны,áigi
4512,einst::ADV,зны,dolin
4513,einst::ADV,зны,tovle
4514,einst::ADV,зны,tuu´l
4515,einst::ADV,зны,э̄ххьтэшьт
4516,damals::ADV,усҟан,aejkien
4517,damals::ADV,усҟан,dalloj
4518,damals::ADV,усҟан,dalle
4519,damals::ADV,усҟан,talle
4520,damals::ADV,усҟан,te´l
4521,damals::ADV,усҟан,teä´l
4522,damals::ADV,усҟан,танна
4523,danach::ADV,нас,mïnngesne
4524,danach::ADV,нас,dan maŋŋela
4525,danach::ADV,нас,maŋŋil
4526,danach::ADV,нас,das maŋŋá
4527,danach::ADV,нас,maŋ̣a
4528,danach::ADV,нас,mâ´ŋŋlest
4529,danach::ADV,нас,маӈӈа
4530,vorher::ADV,уаанӡа,aarebi
4531,vorher::ADV,уаанӡа,åvddål
4532,vorher::ADV,уаанӡа,árat
4533,vorher::ADV,уаанӡа,ovdâl
4534,vorher::ADV,уаанӡа,ouddâl
4535,vorher::ADV,уаанӡа,а̄йка
4536,zuerst::ADV,азнаказы,voestegh
4537,zuerst::ADV,азнаказы,álgon
4538,zuerst::ADV,азнаказы,vuos
4539,zuerst::ADV,азнаказы,vuohččan
4540,zuerst::ADV,азнаказы,vuoč'čin
4541,zuerst::ADV,азнаказы,vuõ´ste
4542,zuerst::ADV,азнаказы,vuõs'smõõssân
4543,zuerst::ADV,азнаказы,э̄ввтла
4544,zuerst::ADV,азнаказы,э̄ввтэль
4545,zuerst::ADV,аҧхьа,voestegh
4546,zuerst::ADV,аҧхьа,álgon
4547,zuerst::ADV,аҧхьа,vuos
4548,zuerst::ADV,аҧхьа,vuohččan
4549,zuerst::ADV,аҧхьа,vuoč'čin
4550,zuerst::ADV,аҧхьа,vuõ´ste
4551,zuerst::ADV,аҧхьа,vuõs'smõõssân
4552,zuerst::ADV,аҧхьа,э̄ввтла
4553,zuerst::ADV,аҧхьа,э̄ввтэль
4554,einmal::ADV,зны,ikth
4555,einmal::ADV,зны,akti
4556,einmal::ADV,зны,okte
4557,einmal::ADV,зны,ohtii
4558,einmal::ADV,зны,kojo
4559,einmal::ADV,зны,måttmešt
4560,einmal::ADV,зны,э̄фт вэ̄рр
4561,manchmal::ADV,зны-зынла,muvhtene
4562,manchmal::ADV,зны-зынла,muhttijn
4563,manchmal::ADV,зны-зынла,duolla dálla
4564,manchmal::ADV,зны-зынла,muhtumin
4565,manchmal::ADV,зны-зынла,kuásnii
4566,manchmal::ADV,зны-зынла,måttmešt
4567,manchmal::ADV,зны-зынла,kuä´ss-ne
4568,manchmal::ADV,зны-зынла,мудта вэ̄р
4569,oft::ADV,лассы-лассы,daamtaj
4570,oft::ADV,лассы-лассы,álu
4571,oft::ADV,лассы-лассы,ábaj
4572,oft::ADV,лассы-лассы,dájvvá
4573,oft::ADV,лассы-лассы,dávjá
4574,oft::ADV,лассы-лассы,távjá
4575,oft::ADV,лассы-лассы,täujja
4576,oft::ADV,лассы-лассы,то̄а̄ййв
4577,immer::ADV,енагь,iktesth
4578,immer::ADV,енагь,eejnegen
4579,immer::ADV,енагь,agev
4580,immer::ADV,енагь,álo
4581,immer::ADV,енагь,ain
4582,immer::ADV,енагь,ovttuu
4583,immer::ADV,енагь,pâi
4584,immer::ADV,енагь,пай
4585,immer::ADV,еснагь,iktesth
4586,immer::ADV,еснагь,eejnegen
4587,immer::ADV,еснагь,agev
4588,immer::ADV,еснагь,álo
4589,immer::ADV,еснагь,ain
4590,immer::ADV,еснагь,ovttuu
4591,immer::ADV,еснагь,pâi
4592,immer::ADV,еснагь,пай
4593,niemals::ADV,ианакəызаалак,ij gåessie
4594,niemals::ADV,ианакəызаалак,ij goassak
4595,niemals::ADV,ианакəызаалак,ij ihkenis
4596,niemals::ADV,ианакəызаалак,ii goassege
4597,niemals::ADV,ианакəызаалак,ij kuás'sin
4598,niemals::ADV,ианакəызаалак,ij ni kuä´ss
4599,niemals::ADV,ианакəызаалак,эйй никуэссь
4600,hier::ADV,ара,daagkoe
4601,hier::ADV,ара,dála
4602,hier::ADV,ара,dánna
4603,hier::ADV,ара,dá
4604,hier::ADV,ара,dás
4605,hier::ADV,ара,taa
4606,hier::ADV,ара,tää
4607,hier::ADV,ара,ta´ltte
4608,hier::ADV,ара,тала
4609,hier::ADV,ара,тэста
4610,hier::ADV,абра,daagkoe
4611,hier::ADV,абра,dála
4612,hier::ADV,абра,dánna
4613,hier::ADV,абра,dá
4614,hier::ADV,абра,dás
4615,hier::ADV,абра,taa
4616,hier::ADV,абра,tää
4617,hier::ADV,абра,ta´ltte
4618,hier::ADV,абра,тала
4619,hier::ADV,абра,тэста
4620,hier::ADV,араҟа,daagkoe
4621,hier::ADV,араҟа,dála
4622,hier::ADV,араҟа,dánna
4623,hier::ADV,араҟа,dá
4624,hier::ADV,араҟа,dás
4625,hier::ADV,араҟа,taa
4626,hier::ADV,араҟа,tää
4627,hier::ADV,араҟа,ta´ltte
4628,hier::ADV,араҟа,тала
4629,hier::ADV,араҟа,тэста
4630,hierhin::ADV,ара,diekie
4631,hierhin::ADV,ара,dási
4632,hierhin::ADV,ара,diehki
4633,hierhin::ADV,ара,deike
4634,hierhin::ADV,ара,teehi
4635,hierhin::ADV,ара,tii´ǩ
4636,hierhin::ADV,ара,тӣге
4637,hierhin::ADV,араҟа,diekie
4638,hierhin::ADV,араҟа,dási
4639,hierhin::ADV,араҟа,diehki
4640,hierhin::ADV,араҟа,deike
4641,hierhin::ADV,араҟа,teehi
4642,hierhin::ADV,араҟа,tii´ǩ
4643,hierhin::ADV,араҟа,тӣге
4644,von hier::ADV,арантә,daebpede
4645,von hier::ADV,арантә,dássta
4646,von hier::ADV,арантә,dáppelt
4647,von hier::ADV,арантә,dáppe
4648,von hier::ADV,арантә,tástán
4649,von hier::ADV,арантә,tääiǥ
4650,von hier::ADV,арантә,tääi´ben
4651,von hier::ADV,арантә,тэста
4652,dort::ADV,уа,dagkoe
4653,dort::ADV,уа,dale
4654,dort::ADV,уа,dakko
4655,dort::ADV,уа,tuo
4656,dort::ADV,уа,tovben
4657,dort::ADV,уа,to´ben
4658,dort::ADV,уа,тёллэ
4659,dort::ADV,уа,тамьпе
4660,dorthin::ADV,уахь,dahkoe
4661,dorthin::ADV,уахь,dåhku
4662,dorthin::ADV,уахь,dohko
4663,dorthin::ADV,уахь,diehko
4664,dorthin::ADV,уахь,tuohu
4665,dorthin::ADV,уахь,tok
4666,dorthin::ADV,уахь,tok-aa
4667,dorthin::ADV,уахь,то̄гэ
4668,dorthin::ADV,анахь,dahkoe
4669,dorthin::ADV,анахь,dåhku
4670,dorthin::ADV,анахь,dohko
4671,dorthin::ADV,анахь,diehko
4672,dorthin::ADV,анахь,tuohu
4673,dorthin::ADV,анахь,tok
4674,dorthin::ADV,анахь,tok-aa
4675,dorthin::ADV,анахь,то̄гэ
4676,geradeaus::ADV,ишиашоу,njuolgga
4677,geradeaus::ADV,ишиашоу,njuolga
4678,geradeaus::ADV,ишиашоу,njuol'gist
4679,geradeaus::ADV,ишиашоу,vuoi'gist
4680,geradeaus::ADV,ишиашоу,vui´jǧǧest
4681,geradeaus::ADV,ишиашоу,вӯййкесьт
4682,vorwärts::ADV,ҕхьаҟа,fraamme
4683,vorwärts::ADV,ҕхьаҟа,åvddån
4684,vorwärts::ADV,ҕхьаҟа,ovddas
4685,vorwärts::ADV,ҕхьаҟа,oovdâs
4686,vorwärts::ADV,ҕхьаҟа,ooudâs
4687,vorwärts::ADV,ҕхьаҟа,ooudårra
4688,vorwärts::ADV,ҕхьаҟа,эвтэс
4689,rückwärts::ADV,шьҭахьла,mænngese
4690,rückwärts::ADV,шьҭахьла,ruoptobadáj
4691,rückwärts::ADV,шьҭахьла,maŋás
4692,rückwärts::ADV,шьҭахьла,majaskulij
4693,rückwärts::ADV,шьҭахьла,mââjas
4694,rückwärts::ADV,шьҭахьла,mâ´ŋŋla
4695,rückwärts::ADV,шьҭахьла,мо̄а̄з
4696,rückwärts::ADV,шьҭахьла,мо̄а̄ст
4697,zurück::ADV,шьҭахьҟа,bååstede
4698,zurück::ADV,шьҭахьҟа,ruoptus
4699,zurück::ADV,шьҭахьҟа,maŋus
4700,zurück::ADV,шьҭахьҟа,ruoktot
4701,zurück::ADV,шьҭахьҟа,maassâd
4702,zurück::ADV,шьҭахьҟа,vä´st
4703,zurück::ADV,шьҭахьҟа,mååusat
4704,zurück::ADV,шьҭахьҟа,мо̄а̄з
4705,zurück::ADV,шьҭахьҟа,мо̄а̄ст
4706,unten::ADV,лбаа,vuelnie
4707,unten::ADV,лбаа,vuollen
4708,unten::ADV,лбаа,vuollin
4709,unten::ADV,лбаа,vyellin
4710,unten::ADV,лбаа,vue´llen
4711,unten::ADV,лбаа,вӯлльн
4712,hinab::ADV,алада,våålese
4713,hinab::ADV,алада,vuolus
4714,hinab::ADV,алада,vulos
4715,hinab::ADV,алада,vuá'lás
4716,hinab::ADV,алада,vuâlas
4717,hinab::ADV,алада,валас
4718,oben::ADV,хыхь,bijjene
4719,oben::ADV,хыхь,baddjen
4720,oben::ADV,хыхь,badjin
4721,oben::ADV,хыхь,paijeen
4722,oben::ADV,хыхь,pâ´jjen
4723,oben::ADV,хыхь,tunââ´lmest
4724,oben::ADV,хыхь,пайенҍ
4725,hinauf::ADV,аҩада,bæjjese
4726,hinauf::ADV,аҩада,bajás
4727,hinauf::ADV,аҩада,bajás
4728,hinauf::ADV,аҩада,pajas
4729,hinauf::ADV,аҩада,pââjas
4730,hinauf::ADV,аҩада,пайяс
4731,überall::ADV,зегьынцьара,gaajhkene lehkesne
4732,überall::ADV,зегьынцьара,juohkka sajen
4733,überall::ADV,зегьынцьара,juohke sajis
4734,überall::ADV,зегьынцьара,jya'hisaajeest
4735,überall::ADV,зегьынцьара,vee´zz
4736,überall::ADV,зегьынцьара,pukvee´zz
4737,überall::ADV,зегьынцьара,пугквесь
4738,nicht::ADV,-м,ij
4739,nicht::ADV,-м,ij
4740,nicht::ADV,-м,ii
4741,nicht::ADV,-м,ij
4742,nicht::ADV,-м,ij
4743,nicht::ADV,-м,эйй
4744,ein wenig::ADV,ҕыҭк,ånnetje
4745,ein wenig::ADV,ҕыҭк,ahtjetje
4746,ein wenig::ADV,ҕыҭк,binná
4747,ein wenig::ADV,ҕыҭк,veahá
4748,ein wenig::ADV,ҕыҭк,ucánjii
4749,ein wenig::ADV,ҕыҭк,occanj
4750,ein wenig::ADV,ҕыҭк,simmna
4751,ein wenig::ADV,ҕыҭк,сада
4752,ein wenig::ADV,ҕыҭк,садаматта
4753,kaum::ADV,аарлаҳәа,jallan
4754,kaum::ADV,аарлаҳәа,vánet
4755,kaum::ADV,аарлаҳәа,báljo
4756,kaum::ADV,аарлаҳәа,illá
4757,kaum::ADV,аарлаҳәа,illvaa
4758,kaum::ADV,аарлаҳәа,мале
4759,kaum::ADV,аарлаҳәа,элэлэ
4760,kaum::ADV,афергьҳәа,jallan
4761,kaum::ADV,афергьҳәа,vánet
4762,kaum::ADV,афергьҳәа,báljo
4763,kaum::ADV,афергьҳәа,illá
4764,kaum::ADV,афергьҳәа,illvaa
4765,kaum::ADV,афергьҳәа,мале
4766,kaum::ADV,афергьҳәа,элэлэ
4767,sehr::ADV,даара,sagk
4768,sehr::ADV,даара,riek
4769,sehr::ADV,даара,sieldes
4770,sehr::ADV,даара,hui
4771,sehr::ADV,даара,ollu
4772,sehr::ADV,даара,čuuvtij
4773,sehr::ADV,даара,sami
4774,sehr::ADV,даара,čuu´t
4775,sehr::ADV,даара,пэре
4776,sehr::ADV,даара,чофта
4777,so::ADV,ас,numhtie
4778,so::ADV,ас,nav
4779,so::ADV,ас,nuov
4780,so::ADV,ас,nåv
4781,so::ADV,ас,nu
4782,so::ADV,ас,näävt
4783,so::ADV,ас,de
4784,so::ADV,ас,nu´t
4785,so::ADV,ас,nääi´t
4786,so::ADV,ас,те̄льнэ
4787,so::ADV,абас,numhtie
4788,so::ADV,абас,nav
4789,so::ADV,абас,nuov
4790,so::ADV,абас,nåv
4791,so::ADV,абас,nu
4792,so::ADV,абас,näävt
4793,so::ADV,абас,de
4794,so::ADV,абас,nu´t
4795,so::ADV,абас,nääi´t
4796,so::ADV,абас,те̄льнэ
4797,noch::ADV,макьана,annje
4798,noch::ADV,макьана,ájn
4799,noch::ADV,макьана,vilá
4800,noch::ADV,макьана,ain
4801,noch::ADV,макьана,vela
4802,noch::ADV,макьана,võl
4803,noch::ADV,макьана,veâl
4804,noch::ADV,макьана,вя̄л
4805,nur::ADV,заҵәык,ajve
4806,nur::ADV,заҵәык,barre
4807,nur::ADV,заҵәык,dåssjå
4808,nur::ADV,заҵәык,dušše
4809,nur::ADV,заҵәык,váá
4810,nur::ADV,заҵәык,pâi
4811,nur::ADV,заҵәык,leša
4812,nur::ADV,заҵәык,tåå´lǩ
4813,nur::ADV,заҵәык,лэша
4814,nur::ADV,заҵәык,лышшэ
4815,schon::ADV,уажәшьҭа,joe
4816,schon::ADV,уажәшьҭа,juo
4817,schon::ADV,уажәшьҭа,juo
4818,schon::ADV,уажәшьҭа,juo
4819,schon::ADV,уажәшьҭа,ju´n
4820,schon::ADV,уажәшьҭа,ё
4821,schon::ADV,аиҳа ипоу,joe
4822,schon::ADV,аиҳа ипоу,juo
4823,schon::ADV,аиҳа ипоу,juo
4824,schon::ADV,аиҳа ипоу,juo
4825,schon::ADV,аиҳа ипоу,ju´n
4826,schon::ADV,аиҳа ипоу,ё
4827,wieder::ADV,ҿыц,vihth
4828,wieder::ADV,ҿыц,aajmoen
4829,wieder::ADV,ҿыц,vas
4830,wieder::ADV,ҿыц,ådåsis
4831,wieder::ADV,ҿыц,fas
4832,wieder::ADV,ҿыц,vuot
4833,wieder::ADV,ҿыц,vest
4834,wieder::ADV,ҿыц,däs
4835,wieder::ADV,ҿыц,e´pet
4836,wieder::ADV,ҿыц,аввта
4837,wieder::ADV,ҿыц,о̄дтсэ
4838,wieder::ADV,дырҩегь,vihth
4839,wieder::ADV,дырҩегь,aajmoen
4840,wieder::ADV,дырҩегь,vas
4841,wieder::ADV,дырҩегь,ådåsis
4842,wieder::ADV,дырҩегь,fas
4843,wieder::ADV,дырҩегь,vuot
4844,wieder::ADV,дырҩегь,vest
4845,wieder::ADV,дырҩегь,däs
4846,wieder::ADV,дырҩегь,e´pet
4847,wieder::ADV,дырҩегь,аввта
4848,wieder::ADV,дырҩегь,о̄дтсэ
4849,wieder::ADV,дырҩегьых,vihth
4850,wieder::ADV,дырҩегьых,aajmoen
4851,wieder::ADV,дырҩегьых,vas
4852,wieder::ADV,дырҩегьых,ådåsis
4853,wieder::ADV,дырҩегьых,fas
4854,wieder::ADV,дырҩегьых,vuot
4855,wieder::ADV,дырҩегьых,vest
4856,wieder::ADV,дырҩегьых,däs
4857,wieder::ADV,дырҩегьых,e´pet
4858,wieder::ADV,дырҩегьых,аввта
4859,wieder::ADV,дырҩегьых,о̄дтсэ
4860,vergebens::ADV,баша,dåssjåj
4861,vergebens::ADV,баша,duššás
4862,vergebens::ADV,баша,tušás
4863,vergebens::ADV,баша,jääutai
4864,vergebens::ADV,баша,пусьтэльт
4865,vor::PRP,аҕхьа,åvteste
4866,vor::PRP,аҕхьа,ålggolin
4867,vor::PRP,аҕхьа,ovddas
4868,vor::PRP,аҕхьа,oovdâst
4869,vor::PRP,аҕхьа,ooudâst
4870,vor::PRP,аҕхьа,авьтэмьбе̄лльт
4871,hinter::PRP,нхыҵ,duekesne
4872,hinter::PRP,нхыҵ,duogen
4873,hinter::PRP,нхыҵ,maŋŋelin
4874,hinter::PRP,нхыҵ,maŋil
4875,hinter::PRP,нхыҵ,duogás
4876,hinter::PRP,нхыҵ,tyeḥin
4877,hinter::PRP,нхыҵ,tue´ǩǩen
4878,hinter::PRP,нхыҵ,маӈельт
4879,unter::PRP,амҵа,nuelesne
4880,unter::PRP,амҵа,vuolen
4881,unter::PRP,амҵа,vuolde
4882,unter::PRP,амҵа,vyel'ni
4883,unter::PRP,амҵа,vue´llen
4884,unter::PRP,амҵа,вӯлльнҍ
4885,unter::PRP,амҵан,nuelesne
4886,unter::PRP,амҵан,vuolen
4887,unter::PRP,амҵан,vuolde
4888,unter::PRP,амҵан,vyel'ni
4889,unter::PRP,амҵан,vue´llen
4890,unter::PRP,амҵан,вӯлльнҍ
4891,neben::PRP,ааигуара,baaltese
4892,neben::PRP,ааигуара,báldan
4893,neben::PRP,ааигуара,bálddas
4894,neben::PRP,ааигуара,paaldâst
4895,neben::PRP,ааигуара,paaldâst
4896,neben::PRP,ааигуара,поалльтэ
4897,zwischen::PRP,абжьара,gaskesne
4898,zwischen::PRP,абжьара,gasska
4899,zwischen::PRP,абжьара,gaskkas
4900,zwischen::PRP,абжьара,kooskâst
4901,zwischen::PRP,абжьара,kâskka
4902,zwischen::PRP,абжьара,кэскэсьт
4903,zwischen::PRP,абжьара,кэ̄скэль
4904,wegen::PRP,-иззы,dïete
4905,wegen::PRP,-иззы,gaevhtieh
4906,wegen::PRP,-иззы,diehti
4907,wegen::PRP,-иззы,dihte
4908,wegen::PRP,-иззы,geažil
4909,wegen::PRP,-иззы,tet
4910,wegen::PRP,-иззы,diõtt
4911,wegen::PRP,-иззы,ǩeäč'ča
4912,wegen::PRP,-иззы,гуэйке
4913,wegen::PRP,-ҟнытә,dïete
4914,wegen::PRP,-ҟнытә,gaevhtieh
4915,wegen::PRP,-ҟнытә,diehti
4916,wegen::PRP,-ҟнытә,dihte
4917,wegen::PRP,-ҟнытә,geažil
4918,wegen::PRP,-ҟнытә,tet
4919,wegen::PRP,-ҟнытә,diõtt
4920,wegen::PRP,-ҟнытә,ǩeäč'ča
4921,wegen::PRP,-ҟнытә,гуэйке
4922,dies::PRN,ари,dihte
4923,dies::PRN,ари,dát
4924,dies::PRN,ари,dát
4925,dies::PRN,ари,táát
4926,dies::PRN,ари,tät
4927,dies::PRN,ари,tiett-aa
4928,dies::PRN,ари,тэдт
4929,dies::PRN,абри,dihte
4930,dies::PRN,абри,dát
4931,dies::PRN,абри,dát
4932,dies::PRN,абри,táát
4933,dies::PRN,абри,tät
4934,dies::PRN,абри,tiett-aa
4935,dies::PRN,абри,тэдт
4936,das::PRN,Абни,dohte
4937,das::PRN,Абни,dat
4938,das::PRN,Абни,dat
4939,das::PRN,Абни,tot
4940,das::PRN,Абни,tõt
4941,das::PRN,Абни,тудт
4942,das::PRN,убри,dohte
4943,das::PRN,убри,dat
4944,das::PRN,убри,dat
4945,das::PRN,убри,tot
4946,das::PRN,убри,tõt
4947,das::PRN,убри,тудт
4948,alles::PRN,зегьы,gaajhke
4949,alles::PRN,зегьы,gájkka
4950,alles::PRN,зегьы,buot
4951,alles::PRN,зегьы,puoh
4952,alles::PRN,зегьы,puk
4953,alles::PRN,зегьы,пугк
4954,ich::PRN,са,manne
4955,ich::PRN,са,mån
4956,ich::PRN,са,månnå
4957,ich::PRN,са,mun
4958,ich::PRN,са,mun
4959,ich::PRN,са,munnâ
4960,ich::PRN,са,mon
4961,ich::PRN,са,мунн
4962,ich::PRN,сара,manne
4963,ich::PRN,сара,mån
4964,ich::PRN,сара,månnå
4965,ich::PRN,сара,mun
4966,ich::PRN,сара,mun
4967,ich::PRN,сара,munnâ
4968,ich::PRN,сара,mon
4969,ich::PRN,сара,мунн
4970,du::PRN,бара,datne
4971,du::PRN,бара,dån
4972,du::PRN,бара,don
4973,du::PRN,бара,tun
4974,du::PRN,бара,ton
4975,du::PRN,бара,то̄нн
4976,er::PRN,иара,dïhte
4977,er::PRN,иара,sån
4978,er::PRN,иара,son
4979,er::PRN,иара,sun
4980,er::PRN,иара,son
4981,er::PRN,иара,со̄нн
4982,wir::PRN,ҳара,mijjieh
4983,wir::PRN,ҳара,mij
4984,wir::PRN,ҳара,mii
4985,wir::PRN,ҳара,mij
4986,wir::PRN,ҳара,mij
4987,wir::PRN,ҳара,мыйй
4988,ihr::PRN,шәара,dijjie
4989,ihr::PRN,шәара,dij
4990,ihr::PRN,шәара,dii
4991,ihr::PRN,шәара,tij
4992,ihr::PRN,шәара,tij
4993,ihr::PRN,шәара,тыйй
4994,sie::PRN,дара,dah
4995,sie::PRN,дара,sij
4996,sie::PRN,дара,sii
4997,sie::PRN,дара,sij
4998,sie::PRN,дара,sij
4999,sie::PRN,дара,сыйй
5000,wer::FPRN,дарбан,gie
5001,wer::FPRN,дарбан,guhti
5002,wer::FPRN,дарбан,gii
