,Concept_ID,lv,ja
1609,du::PRN,tu,あなた
1610,er::PRN,сійӧ,彼
1611,er::PRN,viņš,彼
1612,wir::PRN,ми,私達
1613,wir::PRN,mēs,私達
1614,ihr::PRN,тi,あなた達
1615,ihr::PRN,jūs,あなた達
1616,sie::PRN,найö,彼ら
1617,sie::PRN,viņi,彼ら
1618,sie::PRN,viņas,彼ら
1619,was::FPRN,мый,何
1620,was::FPRN,kas,何
1621,wer::FPRN,код,誰
1622,wer::FPRN,код,どなた
1623,wer::FPRN,kas,誰
1624,wer::FPRN,kas,どなた
1625,wo::FADV,кыті,どこ
1626,wo::FADV,кыті,どこに
1627,wo::FADV,kur,どこ
1628,wo::FADV,kur,どこに
1629,wohin::FADV,кытчӧ,どこへ
1630,wohin::FADV,kurp,どこへ
1631,wohin::FADV,uz kurieni,どこへ
1632,wie::FADV,кыдзи,どう
1633,wie::FADV,kā,どう
1634,warum::FADV,мыйла,何故
1635,warum::FADV,мыйла,どうして
1636,warum::FADV,kāpēc,何故
1637,warum::FADV,kāpēc,どうして
1638,wieviel::FNUM,кымын,どのくらい
1639,wieviel::FNUM,cik,どのくらい
1640,eins::NUM,ӧтик,一
1641,eins::NUM,viens,一
1642,zwei::NUM,кык,二
1643,zwei::NUM,кык,二つ
1644,zwei::NUM,divi,二
1645,zwei::NUM,divi,二つ
1646,drei::NUM,куим,三
1647,drei::NUM,куим,三つ
1648,drei::NUM,trīs,三
1649,drei::NUM,trīs,三つ
1650,vier::NUM,нель,四
1651,vier::NUM,нель,四つ
1652,vier::NUM,četri,四
1653,vier::NUM,četri,四つ
1654,fünf::NUM,вит,五
1655,fünf::NUM,вит,五つ
1656,fünf::NUM,pieci,五
1657,fünf::NUM,pieci,五つ
1658,sechs::NUM,квайт,六
1659,sechs::NUM,квайт,六つ
1660,sechs::NUM,seši,六
1661,sechs::NUM,seši,六つ
1662,sieben::NUM,сизим,七
1663,sieben::NUM,сизим,七つ
1664,sieben::NUM,septiņi,七
1665,sieben::NUM,septiņi,七つ
1666,acht::NUM,кӧкъямыс,八
1667,acht::NUM,кӧкъямыс,八つ
1668,acht::NUM,astoņi,八
1669,acht::NUM,astoņi,八つ
1670,neun::NUM,ӧкмыс,九
1671,neun::NUM,ӧкмыс,九つ
1672,neun::NUM,deviņi,九
1673,neun::NUM,deviņi,九つ
1674,zehn::NUM,дас,十
1675,zehn::NUM,desmit,十
1676,elf::NUM,дас ӧтик,十一
1677,elf::NUM,vienpadsmit,十一
1678,zwölf::NUM,дас кык,十二
1679,zwölf::NUM,divpadsmit,十二
1680,zwanzig::NUM,кызь,二十
1681,zwanzig::NUM,divdesmit,二十
1682,dreißig::NUM,комын,三十
1683,dreißig::NUM,trīsdesmit,三十
1684,vierzig::NUM,нелямын,四十
1685,vierzig::NUM,četrdesmit,四十
1686,fünfzig::NUM,ветымын,五十
1687,fünfzig::NUM,piecdesmit,五十
1688,sechzig::NUM,квайтымын,六十
1689,sechzig::NUM,sešdesmit,六十
1690,siebzig::NUM,сизимдас,七十
1691,siebzig::NUM,septiņdesmit,七十
1692,achtzig::NUM,кӧкъямысдас,八十
1693,achtzig::NUM,astoņdesmit,八十
1694,neunzig::NUM,ӧкмысдас,九十
1695,neunzig::NUM,deviņdesmit,九十
1696,hundert::NUM,сё,百
1697,hundert::NUM,simt,百
1698,tausend::NUM,сюрс,千
1699,tausend::NUM,tūkstoš,千
1700,und::CNJ,и,-と
1701,und::CNJ,и,そして
1702,und::CNJ,un,-と
1703,und::CNJ,un,そして
1704,oder::CNJ,либӧ,或いは
1705,oder::CNJ,jeb,或いは
1706,stehen::V,сулавны,立っている
1707,stehen::V,stāvēt,立っている
1708,sitzen::V,пукавны,座っている
1709,sitzen::V,sēdēt,座っている
1710,liegen::V,куйлыны,横になっている
1711,liegen::V,gulēt,横になっている
1712,hängen::V,ӧшавны,掛かっている
1713,hängen::V,karāties,掛かっている
1714,werden::V,лоны,なる
1715,werden::V,tapt,なる
1716,passieren::V,лоны,起こる
1717,passieren::V,notikt,起こる
1718,beginnen::V,кутчысьны,始まる
1719,beginnen::V,кутны,始まる
1720,beginnen::V,sākties,始まる
1721,enden::V,помасьны,終わる
1722,enden::V,beigties,終わる
1723,wechseln::V,вежсьыны,変わる
1724,wechseln::V,mainīties,変わる
1725,aufgehen[Sonne]::V,петны,出る
1726,aufgehen[Sonne]::V,lēkt,出る
1727,aufgehen[Sonne]::V,uzlēkt,出る
1728,untergehen[Sonne]::V,пуксьыны,沈む
1729,untergehen[Sonne]::V,noiet,沈む
1730,untergehen[Sonne]::V,rietēt,沈む
1731,scheinen[Sonne]::V,югъявны,輝く
1732,scheinen[Sonne]::V,югвидзны,輝く
1733,scheinen[Sonne]::V,spīdēt,輝く
1734,donnern::V,гымавны,雷が鳴る
1735,donnern::V,dārdēt,雷が鳴る
1736,wehen::V,пӧльтны,吹く
1737,wehen::V,pūst,吹く
1738,strömen::V,киссьыны,流れる
1739,strömen::V,līt,流れる
1740,strömen::V,plūst,流れる
1741,fließen::V,визувтны,流れる
1742,fließen::V,tecēt,流れる
1743,sich drehen::V,бергавны,回転する
1744,sich drehen::V,grozīties,回転する
1745,schwanken::V,легны,揺れる
1746,schwanken::V,лайкъявны,揺れる
1747,schwanken::V,līgoties,揺れる
1748,schwanken::V,grīļoties,揺れる
1749,schwingen::V,лайкъявны,振動する
1750,schwingen::V,люллявны,振動する
1751,schwingen::V,vēzēties,振動する
1752,fallen::V,усьны,落ちる
1753,fallen::V,krist,落ちる
1754,brennen::V,сотчыны,燃える
1755,brennen::V,degt,燃える
1756,rauchen::V,тшынӧдны,煙を出す
1757,rauchen::V,dūmot,煙を出す
1758,regnen::V,зэрны,雨が降る
1759,regnen::V,līt,雨が降る
1760,gefrieren::V,кынмыны,凍る
1761,gefrieren::V,sasalt,凍る
1762,tauen::V,сывны,溶ける
1763,tauen::V,kust,溶ける
1764,schmelzen::V,сывны,溶ける
1765,schmelzen::V,kust,溶ける
1766,schmelzen::V,nokust,溶ける
1767,trocknen::V,косьмыны,乾く
1768,trocknen::V,žūt,乾く
1769,trocknen::V,kaltēties,乾く
1770,sieden::V,пуны,沸く
1771,sieden::V,virt,沸く
1772,sieden::V,vārīties,沸く
1773,faulen::V,сісьмыны,腐る
1774,faulen::V,pūt,腐る
1775,faulen::V,trudēt,腐る
1776,verfaulen::V,сісьмыны,朽ちる
1777,verfaulen::V,sapūt,朽ちる
1778,verfaulen::V,satrūdēt,朽ちる
1779,reißen::V,орны,切れる
1780,reißen::V,plīst,切れる
1781,reißen::V,satrūkt,切れる
1782,versinken::V,вӧйны,沈む
1783,versinken::V,grimt,沈む
1784,versinken::V,nogrimt,沈む
1785,vergehen::V,кольны,経つ
1786,vergehen::V,ордйыны,経つ
1787,vergehen::V,paiet,経つ
1788,erscheinen::V,петкӧдчыны,現れる
1789,erscheinen::V,parādīties,現れる
1790,verschwinden::V,бырны,消える
1791,verschwinden::V,nozust,消える
1792,sinken::V,вӧйны,下がる
1793,sinken::V,kristies,下がる
1794,abnehmen::V,чинны,減る
1795,abnehmen::V,noplakt,減る
1796,abnehmen::V,mazināties,減る
1797,zunehmen::V,содны,増える
1798,zunehmen::V,ыдждыны,増える
1799,zunehmen::V,pieaugt,増える
1800,zunehmen::V,pieņemties,増える
1801,steigen::V,лыбны,上がる
1802,steigen::V,kāpt,上がる
1803,wachsen::V,быдмыны,伸びる
1804,wachsen::V,augt,伸びる
1805,glänzen::V,югъявны,輝く
1806,glänzen::V,дзирдавны,輝く
1807,glänzen::V,zaigot,輝く
1808,glänzen::V,laistīties,輝く
1809,funkeln::V,югъявны,ぴかぴか光る
1810,funkeln::V,дзирдавны,ぴかぴか光る
1811,funkeln::V,mirdzēt,ぴかぴか光る
1812,funkeln::V,dzirkstēt,ぴかぴか光る
1813,lärmen::V,жувгыны,騒ぐ
1814,lärmen::V,ыугыны,騒ぐ
1815,lärmen::V,шумитны,騒ぐ
1816,lärmen::V,ālēties,騒ぐ
1817,lärmen::V,trokšņot,騒ぐ
1818,läuten::V,жургыны,鳴る
1819,läuten::V,zvanīt,鳴る
1820,klingeln::V,звӧнитны,鳴る
1821,klingeln::V,zvanīt,鳴る
1822,klirren::V,гольскöдчыны,がらんがらんと鳴る
1823,klirren::V,tinkšķēt,がらんがらんと鳴る
1824,klirren::V,džinkstēt,がらんがらんと鳴る
1825,brausen::V,буавны,逆巻く
1826,brausen::V,krākt,逆巻く
1827,brausen::V,brāzmot,逆巻く
1828,rauschen::V,кышакывны,戦ぐ
1829,rauschen::V,šalkt,戦ぐ
1830,klingen::V,шыавны,鳴る
1831,klingen::V,юргыны,鳴る
1832,klingen::V,skanēt,鳴る
1833,klingen::V,izklausīties,鳴る
1834,bellen::V,увтны,吠える
1835,bellen::V,riet,吠える
1836,heulen::V,омлявны,きゃんきゃん鳴く
1837,heulen::V,вурзавны,きゃんきゃん鳴く
1838,heulen::V,kaukt,きゃんきゃん鳴く
1839,heulen::V,gaudot,きゃんきゃん鳴く
1840,blasen::V,пӧльтны,吹く
1841,blasen::V,pūst,吹く
1842,pfeifen::V,шутьлявны,口笛を吹く
1843,pfeifen::V,svilpt,口笛を吹く
1844,pfeifen::V,svilpot,口笛を吹く
1845,schreien::V,горзыны,叫ぶ
1846,schreien::V,brēkt,叫ぶ
1847,schreien::V,kliegt,叫ぶ
1848,stöhnen::V,ымзыны,うめく
1849,stöhnen::V,vaidēt,うめく
1850,zittern::V,тіравны,震える
1851,zittern::V,drebēt,震える
1852,leben::V,овны,生きている
1853,leben::V,dzīvot,生きている
1854,geboren werden::V,чужны,生まれる
1855,geboren werden::V,dzimt,生まれる
1856,atmen::V,кашкыны,呼吸する
1857,atmen::V,пошиктыны,呼吸する
1858,atmen::V,elpot,呼吸する
1859,trinken::V,юны,飲む
1860,trinken::V,dzert,飲む
1861,essen::V,сёйны,食べる
1862,essen::V,ēst,食べる
1863,schlucken::V,ньылавны,飲み込む
1864,schlucken::V,rīt,飲み込む
1865,müde werden::V,мудзны,眠くなる
1866,müde werden::V,nokust,眠くなる
1867,einschlafen::V,ланьтны,寝付く
1868,einschlafen::V,унмовсьны,寝付く
1869,einschlafen::V,iemigt,寝付く
1870,einschlafen::V,aizmigt,寝付く
1871,schlafen::V,узьны,眠る
1872,schlafen::V,gulēt,眠る
1873,aufwachen::V,садьмыны,目が覚める
1874,aufwachen::V,mosties,目が覚める
1875,aufstehen::V,чеччыны,起きる
1876,aufstehen::V,celties,起きる
1877,sich erholen::V,шойччыны,休養する
1878,sich erholen::V,atžirgt,休養する
1879,sich erholen::V,atpūsties,休養する
1880,krank werden::V,висьмыны,病気になる
1881,krank werden::V,sasirgt,病気になる
1882,krank sein::V,висьны,病気である
1883,krank sein::V,slimot,病気である
1884,schmerzen::V,висьны,痛む
1885,schmerzen::V,sāpēt,痛む
1886,schmerzen::V,smelgt,痛む
1887,husten::V,кызны,咳をする
1888,husten::V,klepot,咳をする
1889,genesen::V,бурдны,元気になる
1890,genesen::V,veseļoties,元気になる
1891,sterben::V,кувны,死ぬ
1892,sterben::V,кувны,亡くなる
1893,sterben::V,mirt,死ぬ
1894,sterben::V,mirt,亡くなる
1895,sterben::V,nomirt,死ぬ
1896,sterben::V,nomirt,亡くなる
1897,umkommen::V,кувны,死亡する
1898,umkommen::V,apsprāgt,死亡する
1899,umkommen::V,aiziet bojā,死亡する
1900,sich bewegen::V,вӧрзьыны,移動する
1901,sich bewegen::V,virzīties,移動する
1902,sich rühren::V,вӧрны,動く
1903,sich rühren::V,вӧрӧдчыны,動く
1904,sich rühren::V,sagrozīties,動く
1905,sich erheben::V,сувтны,立ち上がる
1906,sich erheben::V,piecelties,立ち上がる
1907,sich setzen::V,пуксьыны,座る
1908,sich setzen::V,sēsties,座る
1909,hinfallen::V,усьны,転ぶ
1910,hinfallen::V,sabirt,転ぶ
1911,hinfallen::V,pakrist,転ぶ
1912,laufen::V,мyнны,歩く
1913,laufen::V,iet,歩く
1914,laufen::V,skraidīt,歩く
1915,schreiten::V,восьлавны,跨ぐ
1916,schreiten::V,soļot,跨ぐ
1917,spazierengehen::V,гуляйтны,散歩する
1918,spazierengehen::V,staigāt,散歩する
1919,spazierengehen::V,pastaigāties,散歩する
1920,eilen::V,тэрмасьны,急ぐ
1921,eilen::V,traukt,急ぐ
1922,sich beeilen::V,тэрмасьны,焦る
1923,sich beeilen::V,steigties,焦る
1924,sich beeilen::V,pasteigties,焦る
1925,sausen::V,тӧвзьыны,疾駆する
1926,sausen::V,drāzt,疾駆する
1927,sausen::V,brāzties,疾駆する
1928,rennen::V,котӧртны,走る
1929,rennen::V,skriet,走る
1930,springen::V,чеччавны,跳ぶ
1931,springen::V,lēkt,跳ぶ
1932,klettern::V,кышасьны,よじ登る
1933,klettern::V,кавшасьны,よじ登る
1934,klettern::V,kāpt,よじ登る
1935,klettern::V,rāpties,よじ登る
1936,schaukeln::V,гычасьны,ぶらんこに乗る
1937,schaukeln::V,šūpoties,ぶらんこに乗る
1938,schaukeln::V,zvalstīties,ぶらんこに乗る
1939,kriechen::V,кыссьыны,這う
1940,kriechen::V,līst,這う
1941,kriechen::V,rāpot,這う
1942,schwimmen::V,уявны,泳ぐ
1943,schwimmen::V,peldēt,泳ぐ
1944,tauchen::V,сунавны,潜る
1945,tauchen::V,gremdēties,潜る
1946,rudern::V,пелысасьны,漕ぐ
1947,rudern::V,airēt,漕ぐ
1948,rudern::V,irties,漕ぐ
1949,fahren::V,мунны,行く
1950,fahren::V,мунны,乗車する
1951,fahren::V,braukt,行く
1952,fahren::V,braukt,乗車する
1953,fliegen::V,лэбны,飛ぶ
1954,fliegen::V,lidot,飛ぶ
1955,fliegen::V,laisties,飛ぶ
1956,gehen::V,мyнны,行く
1957,gehen::V,iet,行く
1958,weggehen::V,мунавны,立ち去る
1959,weggehen::V,aiziet,立ち去る
1960,abfahren::V,мӧдӧдчыны,出発する
1961,abfahren::V,atiet,出発する
1962,abfahren::V,aizbraukt,出発する
1963,anhalten::V,джӧмдыны,止まる
1964,anhalten::V,apstāties,止まる
1965,hineingehen::V,пырны,入る
1966,hineingehen::V,ieiet,入る
1967,eintreten::V,пырны,中に入る
1968,eintreten::V,ienākt,中に入る
1969,kommen::V,воны,来る
1970,kommen::V,локны,来る
1971,kommen::V,nākt,来る
1972,ankommen::V,воны,着く
1973,ankommen::V,воны,到着する
1974,ankommen::V,локны,着く
1975,ankommen::V,локны,到着する
1976,ankommen::V,nonākt,着く
1977,ankommen::V,nonākt,到着する
1978,ankommen::V,ierasties,着く
1979,ankommen::V,ierasties,到着する
1980,zurückkommen::V,косны,帰る
1981,zurückkommen::V,бергӧдчыны,帰る
1982,zurückkommen::V,atgriezties,帰る
1983,bleiben::V,кольны,留まる
1984,bleiben::V,palikt,留まる
1985,warten::V,виччысьны,待つ
1986,warten::V,gaidīt,待つ
1987,erwarten::V,виччысьны,期待する
1988,erwarten::V,sagaidīt,期待する
1989,suchen::V,корсьны,探る
1990,suchen::V,meklēt,探る
1991,finden::V,казявны,見つける
1992,finden::V,rast,見つける
1993,finden::V,atrast,見つける
1994,versuchen::V,заводитчывны,試す
1995,versuchen::V,mēģināt,試す
1996,vorbereiten::V,дасьтыны,準備する
1997,vorbereiten::V,gatavot,準備する
1998,vorbereiten::V,sagatavot,準備する
1999,lieben::V,радейтны,愛する
2000,lieben::V,mīlēt,愛する
2001,mögen::V,радейтны,好きである
2002,mögen::V,gribēties,好きである
2003,lachen::V,серавны,笑う
2004,lachen::V,серавлыны,笑う
2005,lachen::V,smiet,笑う
2006,lachen::V,smieties,笑う
2007,rühren::V,нормӧдны,感情を動かす
2008,rühren::V,aizgrābt,感情を動かす
2009,weinen::V,бӧрдны,泣く
2010,weinen::V,raudāt,泣く
2011,schimpfen::V,видчыны,叱る
2012,schimpfen::V,rāties,叱る
2013,schimpfen::V,lamāties,叱る
2014,sich ärgern::V,скӧравны,怒る
2015,sich ärgern::V,скӧравны,腹を立てる
2016,sich ärgern::V,īgt,怒る
2017,sich ärgern::V,īgt,腹を立てる
2018,sich ärgern::V,pukoties,怒る
2019,sich ärgern::V,pukoties,腹を立てる
2020,sich ärgern::V,dusmoties,怒る
2021,sich ärgern::V,dusmoties,腹を立てる
2022,sich fürchten::V,повны,怖がる
2023,sich fürchten::V,bīties,怖がる
2024,sich fürchten::V,baidīties,怖がる
2025,fürchten::V,повны,恐れる
2026,fürchten::V,baidīties no,恐れる
2027,fliehen::V,пышйыны,逃げる
2028,fliehen::V,bēgt,逃げる
2029,flüchten::V,пышйыны,逃亡する
2030,flüchten::V,aizbēgt,逃亡する
2031,sehen::V,аддзыны,見る
2032,sehen::V,redzēt,見る
2033,anschauen::V,видзӧдны,眺める
2034,anschauen::V,paraudzīties,眺める
2035,ansehen::V,видзӧдны,見る
2036,ansehen::V,aplūkot,見る
2037,hören::V,кывны,聞く
2038,hören::V,dzirdēt,聞く
2039,zuhören::V,кывзыны,聴く
2040,zuhören::V,klausīties,聴く
2041,probieren::V,видлыны,食べてみる
2042,probieren::V,nogaršot,食べてみる
2043,riechen::V,чушкыны,気取る
2044,riechen::V,ost,気取る
2045,riechen::V,ostīt,気取る
2046,fühlen::V,вежӧртны,感じる
2047,fühlen::V,гӧгӧрвоны,感じる
2048,fühlen::V,just,感じる
2049,fühlen::V,izjust,感じる
2050,scheinen::V,кажитчыны,ように見える
2051,scheinen::V,šķist,ように見える
2052,scheinen::V,likties,ように見える
2053,zu sehen sein::V,тыдавны,見える
2054,zu sehen sein::V,parādīties,見える
2055,vernehmen::V,кывны,承る
2056,vernehmen::V,saklausīt,承る
2057,frieren::V,кынмыны,寒気がする
2058,frieren::V,salt,寒気がする
2059,tun::V,керны,する
2060,tun::V,darīt,する
2061,können::V,кужны,出来る
2062,können::V,prast,出来る
2063,wollen::V,кӧсйыны,-たい
2064,wollen::V,gribēt,-たい
2065,anfangen::V,заводитны,始める
2066,anfangen::V,пондыны,始める
2067,anfangen::V,sākt,始める
2068,anfangen::V,iesākt,始める
2069,beenden::V,помавны,終える
2070,beenden::V,beigt,終える
2071,beenden::V,pabeigt,終える
2072,aufhören::V,дугӧдны,止める
2073,aufhören::V,pārtraukt,止める
2074,gelingen::V,артмыны,成功する
2075,gelingen::V,izdoties,成功する
2076,geraten::V,сюрны,当たる
2077,geraten::V,веськавны,当たる
2078,geraten::V,veikties,当たる
2079,öffnen::V,восьтыны,開く
2080,öffnen::V,восьтыны,開ける
2081,öffnen::V,atvērt,開く
2082,öffnen::V,atvērt,開ける
2083,öffnen::V,attaisīt,開く
2084,öffnen::V,attaisīt,開ける
2085,schließen::V,пӧдлавны,閉める
2086,schließen::V,slēgt,閉める
2087,schließen::V,aizvērt,閉める
2088,schließen::V,aiztaisīt,閉める
2089,stellen::V,сувтӧдны,置く
2090,stellen::V,сувтӧдны,据える
2091,stellen::V,likt,置く
2092,stellen::V,likt,据える
2093,stellen::V,nolikt,置く
2094,stellen::V,nolikt,据える
2095,setzen::V,пуксьӧдны,座らせる
2096,setzen::V,sēdināt,座らせる
2097,legen::V,пуктыны,置く
2098,legen::V,likt,置く
2099,berühren::V,вӧрзьӧдны,触る
2100,berühren::V,вӧрзьӧдны,触れる
2101,berühren::V,инмӧдчывны,触る
2102,berühren::V,инмӧдчывны,触れる
2103,berühren::V,skart,触る
2104,berühren::V,skart,触れる
2105,berühren::V,aizskart,触る
2106,berühren::V,aizskart,触れる
2107,verbinden::V,йитны,結びつける
2108,verbinden::V,saistīt,結びつける
2109,verbinden::V,savienot,結びつける
2110,bedecken::V,вевттьыны,覆う
2111,bedecken::V,apsegt,覆う
2112,bedecken::V,pārsegt,覆う
2113,aufhängen::V,ӧшӧдны,掛ける
2114,aufhängen::V,джагӧдны,掛ける
2115,aufhängen::V,uzkārt,掛ける
2116,anzünden::V,ӧзтыны,燃やす
2117,anzünden::V,ӧзтыны,火をつける
2118,anzünden::V,aizdegt,燃やす
2119,anzünden::V,aizdegt,火をつける
2120,anzünden::V,aizdedzināt,燃やす
2121,anzünden::V,aizdedzināt,火をつける
2122,aufheben::V,чеччӧдны,拾う
2123,aufheben::V,сувтӧдны,拾う
2124,aufheben::V,pacelt,拾う
2125,zurücklassen::V,кольны,残す
2126,zurücklassen::V,atstāt,残す
2127,verlieren::V,воштыны,無くす
2128,verlieren::V,zaudēt,無くす
2129,verlieren::V,pazaudēt,無くす
2130,fallen lassen::V,уськӧдны,落とす
2131,fallen lassen::V,nomest,落とす
2132,machen::V,вӧчны,作る
2133,machen::V,лӧсьӧдны,作る
2134,machen::V,darīt,作る
2135,herstellen::V,лӧсьӧдны,製造する
2136,herstellen::V,ražot,製造する
2137,herstellen::V,izgatavot,製造する
2138,bauen::V,лэптыны,建設する
2139,bauen::V,celt,建設する
2140,bauen::V,būvēt,建設する
2141,reparieren::V,дзоньтавны,直す
2142,reparieren::V,дзоньтавны,修理する
2143,reparieren::V,labot,直す
2144,reparieren::V,labot,修理する
2145,reparieren::V,remontēt,直す
2146,reparieren::V,remontēt,修理する
2147,verbessern::V,бурмӧдны,改良する
2148,verbessern::V,labot,改良する
2149,verbessern::V,izlabot,改良する
2150,ändern::V,вежны,変える
2151,ändern::V,mainīt,変える
2152,graben::V,кодйыны,掘る
2153,graben::V,rakt,掘る
2154,beugen::V,куснявны,折る
2155,beugen::V,liekt,折る
2156,biegen::V,куснявны,曲げる
2157,biegen::V,liekt,曲げる
2158,drehen::V,бергӧдлыны,回す
2159,drehen::V,griezt,回す
2160,wenden::V,бергӧдны,裏返す
2161,wenden::V,apgriezt,裏返す
2162,umdrehen::V,бергӧдны,裏返す
2163,umdrehen::V,apgriezt,裏返す
2164,heben::V,лэптыны,挙げる
2165,heben::V,celt,挙げる
2166,heben::V,cilāt,挙げる
2167,heben::V,pacelt,挙げる
2168,hochheben::V,кыпӧдны,持ち上げる
2169,hochheben::V,pacelt,持ち上げる
2170,ergreifen::V,кутны,取り上げる
2171,ergreifen::V,paķert,取り上げる
2172,ergreifen::V,satvert,取り上げる
2173,halten::V,кутны,持つ
2174,halten::V,turēt,持つ
2175,halten::V,saturēt,持つ
2176,drücken::V,личкыны,押す
2177,drücken::V,топӧдны,押す
2178,drücken::V,spiest,押す
2179,schieben::V,ӧтдортны,ずらす
2180,schieben::V,йӧткыштны,ずらす
2181,schieben::V,stumt,ずらす
2182,kratzen::V,гуджӧдны,引っ掻く
2183,kratzen::V,kasīt,引っ掻く
2184,kratzen::V,skrāpēt,引っ掻く
2185,lecken::V,нювны,なめる
2186,lecken::V,lakt,なめる
2187,lecken::V,laizīt,なめる
2188,beißen::V,курччыны,噛む
2189,beißen::V,kost,噛む
2190,abreißen::V,орӧдны,剝ぎ取る
2191,abreißen::V,atraut,剝ぎ取る
2192,abreißen::V,atplēst,剝ぎ取る
2193,abschneiden::V,вундавны,切り取る
2194,abschneiden::V,nogriezt,切り取る
2195,binden::V,гӧрддзавны,縛る
2196,binden::V,кӧртавны,縛る
2197,binden::V,siet,縛る
2198,binden::V,aptīt,縛る
2199,stecken::V,сюйны,差し込む
2200,stecken::V,bāzt,差し込む
2201,stecken::V,spraust,差し込む
2202,brechen::V,чегны,破る
2203,brechen::V,lauzt,破る
2204,brechen::V,lauzīt,破る
2205,klopfen::V,камгыны,とんとん叩く
2206,klopfen::V,klauvēt,とんとん叩く
2207,hauen::V,нӧйнты,叩く
2208,hauen::V,кучкыны,叩く
2209,hauen::V,cirst,叩く
2210,hauen::V,dauzīt,叩く
2211,kleben::V,лемавны,貼る
2212,kleben::V,лемавны,くっ付ける
2213,kleben::V,ляскавны,貼る
2214,kleben::V,ляскавны,くっ付ける
2215,kleben::V,līmēt,貼る
2216,kleben::V,līmēt,くっ付ける
2217,kleben::V,lipināt,貼る
2218,kleben::V,lipināt,くっ付ける
2219,reiben::V,тільны,擦る
2220,reiben::V,зыравны,擦る
2221,reiben::V,rīvēt,擦る
2222,reiben::V,berzēt,擦る
2223,streichen::V,мавтны,塗る
2224,streichen::V,ziest,塗る
2225,streichen::V,triept,塗る
2226,schleifen::V,кеслыны,研ぐ
2227,schleifen::V,trīt,研ぐ
2228,schleifen::V,asināt,研ぐ
2229,schneiden::V,шырны,切る
2230,schneiden::V,griezt,切る
2231,schneiden::V,sagriezt,切る
2232,rütteln::V,легӧдны,揺さぶる
2233,rütteln::V,катлӧдлыны,揺さぶる
2234,rütteln::V,kratīt,揺さぶる
2235,rütteln::V,purināt,揺さぶる
2236,schütteln::V,тракӧдны,振る
2237,schütteln::V,тракӧдны,揺さぶる
2238,schütteln::V,kratīt,振る
2239,schütteln::V,kratīt,揺さぶる
2240,schwenken::V,ӧвтны,振る
2241,schwenken::V,шенасьны,振る
2242,schwenken::V,vēzēt,振る
2243,schwenken::V,vēcināt,振る
2244,schütten::V,кисьтны,注ぐ
2245,schütten::V,bērt,注ぐ
2246,füllen::V,тыртны,いっぱいにする
2247,füllen::V,pildīt,いっぱいにする
2248,füllen::V,piepildīt,いっぱいにする
2249,einwickeln::V,тубыртны,包む
2250,einwickeln::V,ietīt,包む
2251,tragen::V,нуны,運ぶ
2252,tragen::V,nest,運ぶ
2253,schleppen::V,кыскавны,引きずる
2254,schleppen::V,stiept,引きずる
2255,schleppen::V,staipīt,引きずる
2256,ziehen::V,кыскыны,引く
2257,ziehen::V,vilkt,引く
2258,aufbewahren::V,видзны,預かる
2259,aufbewahren::V,glabāt,預かる
2260,aufbewahren::V,uzglabāt,預かる
2261,werfen::V,чӧвтны,投げる
2262,werfen::V,шыбитны,投げる
2263,werfen::V,mest,投げる
2264,werfen::V,sviest,投げる
2265,fangen::V,кутны,受ける
2266,fangen::V,ķert,受ける
2267,fangen::V,uzķert,受ける
2268,packen::V,босьтны,掴む
2269,packen::V,paķert,掴む
2270,packen::V,satvert,掴む
2271,verstecken::V,дзебны,隠す
2272,verstecken::V,slēpt,隠す
2273,verstecken::V,noglabāt,隠す
2274,teilen::V,юкны,分ける
2275,teilen::V,dalīt,分ける
2276,schicken::V,ыстыны,送る
2277,schicken::V,sūtīt,送る
2278,schicken::V,atsūtīt,送る
2279,bringen::V,вайны,持って行く
2280,bringen::V,atvest,持って行く
2281,hinzufügen::V,содтыны,加える
2282,hinzufügen::V,pievienot,加える
2283,bekommen::V,босьтны,得る
2284,bekommen::V,dabūt,得る
2285,erhalten::V,босьтны,受ける
2286,erhalten::V,saņemt,受ける
2287,nehmen::V,босьтны,取る
2288,nehmen::V,ņemt,取る
2289,nehmen::V,paņemt,取る
2290,wählen::V,бӧрйыны,選ぶ
2291,wählen::V,ievēlēt,選ぶ
2292,auswählen::V,бӧрйыны,選ぶ
2293,auswählen::V,izvēlēt,選ぶ
2294,bewahren::V,видзны,保存する
2295,bewahren::V,saglabāt,保存する
2296,behindern::V,конйӧдлыны,妨害する
2297,behindern::V,джӧмдӧдны,妨害する
2298,behindern::V,kavēt,妨害する
2299,behindern::V,aizkavēt,妨害する
2300,verderben::V,тшыкӧдны,台無しにする
2301,verderben::V,sabojāt,台無しにする
2302,beschädigen::V,тшыкӧдны,損傷する
2303,beschädigen::V,bojāt,損傷する
2304,beschädigen::V,maitāt,損傷する
2305,zerbrechen::V,жуглыны,割る
2306,zerbrechen::V,salauzt,割る
2307,zerbrechen::V,sadauzīt,割る
2308,zerreißen::V,орӧдны,引き裂く
2309,zerreißen::V,pārraut,引き裂く
2310,zerstören::V,жугӧдны,破壊する
2311,zerstören::V,кисьтны,破壊する
2312,zerstören::V,косявны,破壊する
2313,zerstören::V,graut,破壊する
2314,zerstören::V,sagraut,破壊する
2315,verbrennen::V,сотны,焼く
2316,verbrennen::V,сотчыны,焼く
2317,verbrennen::V,dedzināt,焼く
2318,verbrennen::V,sadedzināt,焼く
