,Concept_ID,lv,et
2294,drehen::V,бергӧдлыны,keerama
2295,drehen::V,griezt,keerama
2296,wenden::V,бергӧдны,ümber pöörama
2297,wenden::V,apgriezt,ümber pöörama
2298,umdrehen::V,бергӧдны,ümber keerama
2299,umdrehen::V,apgriezt,ümber keerama
2300,heben::V,лэптыны,tõstma
2301,heben::V,celt,tõstma
2302,heben::V,cilāt,tõstma
2303,heben::V,pacelt,tõstma
2304,hochheben::V,кыпӧдны,üles tõstma
2305,hochheben::V,кыпӧдны,kõrgele tõstma
2306,hochheben::V,pacelt,üles tõstma
2307,hochheben::V,pacelt,kõrgele tõstma
2308,ergreifen::V,кутны,haarama
2309,ergreifen::V,paķert,haarama
2310,ergreifen::V,satvert,haarama
2311,halten::V,кутны,hoidma
2312,halten::V,turēt,hoidma
2313,halten::V,saturēt,hoidma
2314,drücken::V,личкыны,pigistama
2315,drücken::V,топӧдны,pigistama
2316,drücken::V,spiest,pigistama
2317,schieben::V,ӧтдортны,lükkama
2318,schieben::V,йӧткыштны,lükkama
2319,schieben::V,stumt,lükkama
2320,kratzen::V,гуджӧдны,kraapima
2321,kratzen::V,kasīt,kraapima
2322,kratzen::V,skrāpēt,kraapima
2323,lecken::V,нювны,lakkuma
2324,lecken::V,lakt,lakkuma
2325,lecken::V,laizīt,lakkuma
2326,beißen::V,курччыны,purema
2327,beißen::V,курччыны,hammustama
2328,beißen::V,kost,purema
2329,beißen::V,kost,hammustama
2330,abreißen::V,орӧдны,rebima
2331,abreißen::V,орӧдны,ära rebima
2332,abreißen::V,atraut,rebima
2333,abreißen::V,atraut,ära rebima
2334,abreißen::V,atplēst,rebima
2335,abreißen::V,atplēst,ära rebima
2336,abschneiden::V,вундавны,ära lõikama
2337,abschneiden::V,nogriezt,ära lõikama
2338,binden::V,гӧрддзавны,siduma
2339,binden::V,кӧртавны,siduma
2340,binden::V,siet,siduma
2341,binden::V,aptīt,siduma
2342,stecken::V,сюйны,pistma
2343,stecken::V,bāzt,pistma
2344,stecken::V,spraust,pistma
2345,brechen::V,чегны,murdma
2346,brechen::V,lauzt,murdma
2347,brechen::V,lauzīt,murdma
2348,klopfen::V,камгыны,koputama
2349,klopfen::V,klauvēt,koputama
2350,hauen::V,нӧйнты,lööma
2351,hauen::V,кучкыны,lööma
2352,hauen::V,cirst,lööma
2353,hauen::V,dauzīt,lööma
2354,kleben::V,лемавны,kleepima
2355,kleben::V,ляскавны,kleepima
2356,kleben::V,līmēt,kleepima
2357,kleben::V,lipināt,kleepima
2358,reiben::V,тільны,hõõruma
2359,reiben::V,зыравны,hõõruma
2360,reiben::V,rīvēt,hõõruma
2361,reiben::V,berzēt,hõõruma
2362,streichen::V,мавтны,silitama
2363,streichen::V,ziest,silitama
2364,streichen::V,triept,silitama
2365,schleifen::V,кеслыны,lihvima
2366,schleifen::V,кеслыны,teritama
2367,schleifen::V,trīt,lihvima
2368,schleifen::V,trīt,teritama
2369,schleifen::V,asināt,lihvima
2370,schleifen::V,asināt,teritama
2371,schneiden::V,шырны,lõikama
2372,schneiden::V,griezt,lõikama
2373,schneiden::V,sagriezt,lõikama
2374,rütteln::V,легӧдны,raputama
2375,rütteln::V,катлӧдлыны,raputama
2376,rütteln::V,kratīt,raputama
2377,rütteln::V,purināt,raputama
2378,schütteln::V,тракӧдны,raputama
2379,schütteln::V,тракӧдны,loksutama
2380,schütteln::V,kratīt,raputama
2381,schütteln::V,kratīt,loksutama
2382,schwenken::V,ӧвтны,vehkima
2383,schwenken::V,ӧвтны,lehvitama
2384,schwenken::V,шенасьны,vehkima
2385,schwenken::V,шенасьны,lehvitama
2386,schwenken::V,vēzēt,vehkima
2387,schwenken::V,vēzēt,lehvitama
2388,schwenken::V,vēcināt,vehkima
2389,schwenken::V,vēcināt,lehvitama
2390,schütten::V,кисьтны,kallama
2391,schütten::V,bērt,kallama
2392,füllen::V,тыртны,täitma
2393,füllen::V,pildīt,täitma
2394,füllen::V,piepildīt,täitma
2395,einwickeln::V,тубыртны,sisse mähkima
2396,einwickeln::V,ietīt,sisse mähkima
2397,tragen::V,нуны,kandma
2398,tragen::V,nest,kandma
2399,schleppen::V,кыскавны,tassima
2400,schleppen::V,кыскавны,lohistama
2401,schleppen::V,stiept,tassima
2402,schleppen::V,stiept,lohistama
2403,schleppen::V,staipīt,tassima
2404,schleppen::V,staipīt,lohistama
2405,ziehen::V,кыскыны,vedama
2406,ziehen::V,кыскыны,tõmbama
2407,ziehen::V,vilkt,vedama
2408,ziehen::V,vilkt,tõmbama
2409,aufbewahren::V,видзны,säilitama
2410,aufbewahren::V,видзны,alal hoidma
2411,aufbewahren::V,glabāt,säilitama
2412,aufbewahren::V,glabāt,alal hoidma
2413,aufbewahren::V,uzglabāt,säilitama
2414,aufbewahren::V,uzglabāt,alal hoidma
2415,werfen::V,чӧвтны,viskama
2416,werfen::V,шыбитны,viskama
2417,werfen::V,mest,viskama
2418,werfen::V,sviest,viskama
2419,fangen::V,кутны,püüdma
2420,fangen::V,ķert,püüdma
2421,fangen::V,uzķert,püüdma
2422,packen::V,босьтны,kinni haarama
2423,packen::V,босьтны,kinni võtma
2424,packen::V,paķert,kinni haarama
2425,packen::V,paķert,kinni võtma
2426,packen::V,satvert,kinni haarama
2427,packen::V,satvert,kinni võtma
2428,verstecken::V,дзебны,peitma
2429,verstecken::V,slēpt,peitma
2430,verstecken::V,noglabāt,peitma
2431,teilen::V,юкны,jagama
2432,teilen::V,юкны,jaotama
2433,teilen::V,dalīt,jagama
2434,teilen::V,dalīt,jaotama
2435,schicken::V,ыстыны,saatma
2436,schicken::V,sūtīt,saatma
2437,schicken::V,atsūtīt,saatma
2438,bringen::V,вайны,viima
2439,bringen::V,atvest,viima
2440,hinzufügen::V,содтыны,lisama
2441,hinzufügen::V,pievienot,lisama
2442,bekommen::V,босьтны,saama
2443,bekommen::V,dabūt,saama
2444,erhalten::V,босьтны,saama
2445,erhalten::V,saņemt,saama
2446,nehmen::V,босьтны,võtma
2447,nehmen::V,ņemt,võtma
2448,nehmen::V,paņemt,võtma
2449,wählen::V,бӧрйыны,valima
2450,wählen::V,ievēlēt,valima
2451,auswählen::V,бӧрйыны,valima
2452,auswählen::V,izvēlēt,valima
2453,bewahren::V,видзны,hoidma
2454,bewahren::V,saglabāt,hoidma
2455,behindern::V,конйӧдлыны,takistama
2456,behindern::V,джӧмдӧдны,takistama
2457,behindern::V,kavēt,takistama
2458,behindern::V,aizkavēt,takistama
2459,verderben::V,тшыкӧдны,rikkuma
2460,verderben::V,sabojāt,rikkuma
2461,beschädigen::V,тшыкӧдны,rikkuma
2462,beschädigen::V,bojāt,rikkuma
2463,beschädigen::V,maitāt,rikkuma
2464,zerbrechen::V,жуглыны,katki tegema
2465,zerbrechen::V,salauzt,katki tegema
2466,zerbrechen::V,sadauzīt,katki tegema
2467,zerreißen::V,орӧдны,katki rebima
2468,zerreißen::V,pārraut,katki rebima
2469,zerstören::V,жугӧдны,purustama
2470,zerstören::V,кисьтны,purustama
2471,zerstören::V,косявны,purustama
2472,zerstören::V,graut,purustama
2473,zerstören::V,sagraut,purustama
2474,verbrennen::V,сотны,põletama
2475,verbrennen::V,сотчыны,põletama
2476,verbrennen::V,dedzināt,põletama
2477,verbrennen::V,sadedzināt,põletama
2478,geben::V,сетны,andma
2479,geben::V,dot,andma
2480,geben::V,padot,andma
2481,reichen::V,сетны,andma
2482,reichen::V,сетны,ulatama
2483,reichen::V,padot,andma
2484,reichen::V,padot,ulatama
2485,reichen::V,sniegt,andma
2486,reichen::V,sniegt,ulatama
2487,schenken::V,козьнавны,kinkima
2488,schenken::V,dāvāt,kinkima
2489,schenken::V,dāvināt,kinkima
2490,versprechen::V,кыв сетны,lubama
2491,versprechen::V,кыв сетны,tõotama
2492,versprechen::V,solīt,lubama
2493,versprechen::V,solīt,tõotama
2494,versprechen::V,apsolīt,lubama
2495,versprechen::V,apsolīt,tõotama
2496,wünschen::V,кӧсйыны,soovima
2497,wünschen::V,vēlēt,soovima
2498,wünschen::V,novēlēt,soovima
2499,loben::V,ошкыны,kiitma
2500,loben::V,lielīt,kiitma
2501,küssen::V,окавны,suudlema
2502,küssen::V,bučot,suudlema
2503,küssen::V,skūpstīt,suudlema
2504,wiegen::V,гудрӧдлыны,hällitama
2505,wiegen::V,šūpot,hällitama
2506,zudecken::V,веввттьыны,kaanetama
2507,zudecken::V,веввттьыны,kinni katma
2508,zudecken::V,apklāt,kaanetama
2509,zudecken::V,apklāt,kinni katma
2510,zudecken::V,aizsegt,kaanetama
2511,zudecken::V,aizsegt,kinni katma
2512,wecken::V,садьмӧдны,äratama
2513,wecken::V,чуксавны,äratama
2514,wecken::V,modināt,äratama
2515,zeigen::V,петкӧдлыны,näitama
2516,zeigen::V,rādīt,näitama
2517,führen::V,нуӧдны,juhatama
2518,führen::V,vadīt,juhatama
2519,lehren::V,велӧдны,õpetama
2520,lehren::V,mācīt,õpetama
2521,lehren::V,iemācīt,õpetama
2522,unterrichten::V,велӧдны,õpetama
2523,unterrichten::V,apmācīt,õpetama
2524,aufziehen::V,быдтыны,üles kasvatama
2525,aufziehen::V,uzaudzināt,üles kasvatama
2526,leiten::V,веськӧдлыны,juhtima
2527,leiten::V,vadīt,juhtima
2528,leiten::V,pārzināt,juhtima
2529,antreiben::V,тэрмӧдны,ergutama
2530,antreiben::V,urdīt,ergutama
2531,antreiben::V,mudināt,ergutama
2532,lassen::V,тшӧктыны,laskma
2533,lassen::V,ļaut,laskma
2534,einladen::V,корны,kutsuma
2535,einladen::V,ielūgt,kutsuma
2536,einladen::V,aicināt,kutsuma
2537,vereinigen::V,ӧтувтны,ühendama
2538,vereinigen::V,котыртны,ühendama
2539,vereinigen::V,vienot,ühendama
2540,vereinigen::V,apvienot,ühendama
2541,besuchen::V,волыны,külastama
2542,besuchen::V,ветлыны,külastama
2543,besuchen::V,apciemot,külastama
2544,treffen::V,вочаӧдны,kohtama
2545,treffen::V,паныдавны,kohtama
2546,treffen::V,satikt,kohtama
2547,treffen::V,sastapt,kohtama
2548,sich versammeln::V,лӧсьӧдчыны,kogunema
2549,sich versammeln::V,salasīties,kogunema
2550,sich versammeln::V,sapulcēties,kogunema
2551,spielen::V,ворсны,mängima
2552,spielen::V,spēlēt,mängima
2553,spielen::V,spēlēties,mängima
2554,singen::V,сьывны,laulma
2555,singen::V,dziedāt,laulma
2556,tanzen::V,йӧктыны,tantsima
2557,tanzen::V,diet,tantsima
2558,tanzen::V,dejot,tantsima
2559,tanzen::V,dancot,tantsima
2560,sich trennen::V,торйӧдчыны,lahku minema
2561,sich trennen::V,šķirties,lahku minema
2562,sich trennen::V,izšķirties,lahku minema
2563,verlassen::V,эновтны,maha jätma
2564,verlassen::V,atstāt,maha jätma
2565,retten::V,видзны,päästma
2566,retten::V,мездыны,päästma
2567,retten::V,glābt,päästma
2568,bewachen::V,видзны,valvama
2569,bewachen::V,sargāt,valvama
2570,schützen::V,видзны,kaitsma
2571,schützen::V,pasargāt,kaitsma
2572,schützen::V,aizsargāt,kaitsma
2573,verteidigen::V,дорйыны,kaitsma
2574,verteidigen::V,aizstāvēt,kaitsma
2575,sich schlagen::V,косясьны,kaklema
2576,sich schlagen::V,kauties,kaklema
2577,sich schlagen::V,izkauties,kaklema
2578,schießen::V,лыйны,tulistama
2579,schießen::V,šaut,tulistama
2580,schießen::V,šaudīt,tulistama
2581,siegen::V,вермыны,võitma
2582,siegen::V,uzvarēt,võitma
2583,ärgern::V,лӧгӧдны,ärritama
2584,ärgern::V,лӧгӧдны,vihastama
2585,ärgern::V,лёкмӧдны,ärritama
2586,ärgern::V,лёкмӧдны,vihastama
2587,ärgern::V,скӧрмӧдны,ärritama
2588,ärgern::V,скӧрмӧдны,vihastama
2589,ärgern::V,sadusmot,ärritama
2590,ärgern::V,sadusmot,vihastama
2591,schlagen::V,вартны,lööma
2592,schlagen::V,sist,lööma
2593,schlagen::V,triekt,lööma
2594,treten::V,лёгны,sõtkuma
2595,treten::V,майкны,sõtkuma
2596,treten::V,mīt,sõtkuma
2597,treten::V,paspert,sõtkuma
2598,stechen::V,бышткыны,pistma
2599,stechen::V,бышткыны,torkama
2600,stechen::V,durt,pistma
2601,stechen::V,durt,torkama
2602,stoßen::V,тойлыны,tõukama
2603,stoßen::V,йӧткавны,tõukama
2604,stoßen::V,grūst,tõukama
2605,stehlen::V,гусявны,varastama
2606,stehlen::V,zagt,varastama
2607,stören::V,падмӧдны,segama
2608,stören::V,падмӧдны,häirima
2609,stören::V,traucēt,segama
2610,stören::V,traucēt,häirima
2611,belästigen::V,дӧзмӧдны,ahistama
2612,belästigen::V,apgrūtināt,ahistama
2613,verbergen::V,дзебны,peitma
2614,verbergen::V,дзебны,varjama
2615,verbergen::V,сайӧдны,peitma
2616,verbergen::V,сайӧдны,varjama
2617,verbergen::V,slēpt,peitma
2618,verbergen::V,slēpt,varjama
2619,verbergen::V,paslēpt,peitma
2620,verbergen::V,paslēpt,varjama
2621,täuschen::V,пӧръявны,petma
2622,täuschen::V,пӧръявны,tüssama
2623,täuschen::V,ылӧдны,petma
2624,täuschen::V,ылӧдны,tüssama
2625,täuschen::V,mānīt,petma
2626,täuschen::V,mānīt,tüssama
2627,täuschen::V,maldināt,petma
2628,täuschen::V,maldināt,tüssama
2629,betrügen::V,сӧрны,petma
2630,betrügen::V,сӧрны,tüssama
2631,betrügen::V,сӧрны,truudust murtma
2632,betrügen::V,krāpt,petma
2633,betrügen::V,krāpt,tüssama
2634,betrügen::V,krāpt,truudust murtma
2635,betrügen::V,apkrāpt,petma
2636,betrügen::V,apkrāpt,tüssama
2637,betrügen::V,apkrāpt,truudust murtma
2638,töten::V,вины,tapma
2639,töten::V,вины,surmama
2640,töten::V,nāvēt,tapma
2641,töten::V,nāvēt,surmama
2642,töten::V,nogalināt,tapma
2643,töten::V,nogalināt,surmama
2644,wohnen::V,овны,elama
2645,wohnen::V,dzīvot,elama
2646,arbeiten::V,уджавны,töötama
2647,arbeiten::V,strādāt,töötama
2648,arbeiten::V,darboties,töötama
2649,sammeln::V,чукӧртны,koguma
2650,sammeln::V,чукӧртны,korjama
2651,sammeln::V,vākt,koguma
2652,sammeln::V,vākt,korjama
2653,pflücken::V,вотны,noppima
2654,pflücken::V,ӧктыны,noppima
2655,pflücken::V,raut,noppima
2656,pflücken::V,plūkt,noppima
2657,jagen::V,кыйсьыны,jahtima
2658,jagen::V,medīt,jahtima
2659,fischen::V,чери кыйны,kalastama
2660,fischen::V,чери кыйны,kala püüdma
2661,fischen::V,zvejot,kalastama
2662,fischen::V,zvejot,kala püüdma
2663,fassen::V,кутны,püüdma
2664,fassen::V,saķert,püüdma
2665,hüten::V,видзны,karjatama
2666,hüten::V,йирӧдны,karjatama
2667,hüten::V,ganīt,karjatama
2668,treiben::V,вӧтлыны,ajama
2669,treiben::V,dzīt,ajama
2670,anbinden::V,домавны,kinni siduma
2671,anbinden::V,piesiet,kinni siduma
2672,anbinden::V,piesaistīt,kinni siduma
2673,füttern::V,вердны,söötma
2674,füttern::V,barot,söötma
2675,melken::V,лысьтыны,lüpsma
2676,melken::V,slaukt,lüpsma
2677,hacken::V,керавны,raiuma
2678,hacken::V,керавны,lõhkuma
2679,hacken::V,kapāt,raiuma
2680,hacken::V,kapāt,lõhkuma
2681,gießen::V,киськавны,kastma
2682,gießen::V,liet,kastma
2683,gießen::V,laistīt,kastma
2684,reifen::V,кисьмыны,valmima
2685,reifen::V,briest,valmima
2686,zubereiten::V,дасьтыны,valmistama
2687,zubereiten::V,taisīt,valmistama
2688,zubereiten::V,gatavot,valmistama
2689,kochen::V,пуны,keetma
2690,kochen::V,vārīt,keetma
2691,backen::V,пӧжавны,küpsetama
2692,backen::V,cept,küpsetama
2693,braten::V,пражитны,praadima
2694,braten::V,cept,praadima
2695,braten::V,cepināt,praadima
2696,umrühren::V,сорлавны,segama
2697,umrühren::V,maisīt,segama
2698,umrühren::V,apmaisīt,segama
2699,stricken::V,кӧртны,kuduma
2700,stricken::V,adīt,kuduma
2701,nähen::V,вурны,õmblema
2702,nähen::V,šūt,õmblema
2703,färben::V,мичӧдны,värvima
2704,färben::V,краситны,värvima
2705,färben::V,krāsot,värvima
2706,färben::V,nokrāsot,värvima
2707,reinigen::V,весавны,puhastama
2708,reinigen::V,tīrīt,puhastama
2709,reinigen::V,attīrīt,puhastama
2710,waschen::V,мыськыны,pesema
2711,waschen::V,mazgāt,pesema
2712,abwischen::V,чышкыны,puhtaks pühkima
2713,abwischen::V,noslaucīt,puhtaks pühkima
2714,spülen::V,пожъявны,uhtma
2715,spülen::V,skalot,uhtma
2716,fegen::V,чышкыны,pühkima
2717,fegen::V,slaucīt,pühkima
2718,kehren::V,чышкыны,pühkima
2719,kehren::V,mēzt,pühkima
2720,baden::V,купайтчыны,suplema
2721,baden::V,купайтчыны,kümblema
2722,baden::V,peldēties,suplema
2723,baden::V,peldēties,kümblema
2724,sich waschen::V,мыссьыны,end pesema
2725,sich waschen::V,mazgāties,end pesema
2726,ausziehen::V,пӧрччӧдны,käest võtma
2727,ausziehen::V,пӧрччӧдны,jalast võtma
2728,ausziehen::V,пӧрччӧдны,seljast võtma
2729,ausziehen::V,noģērbt,käest võtma
2730,ausziehen::V,noģērbt,jalast võtma
2731,ausziehen::V,noģērbt,seljast võtma
2732,anziehen::V,кӧмавны,jalga panema
2733,anziehen::V,пасьтавны,jalga panema
2734,anziehen::V,uzvilkt,jalga panema
2735,sich anziehen::V,пасьтасьны,riietuma
2736,sich anziehen::V,apģērbties,riietuma
2737,kämmen::V,сынавны,kammima
2738,kämmen::V,sukāt,kammima
2739,schmücken::V,мичмӧдны,kaunistama
2740,schmücken::V,rotāt,kaunistama
2741,schmücken::V,greznot,kaunistama
2742,sagen::V,шуны,ütlema
2743,sagen::V,висьтавны,ütlema
2744,sagen::V,teikt,ütlema
2745,sprechen::V,сёрнитны,rääkima
2746,sprechen::V,сёрнитны,kõnelema
2747,sprechen::V,runāt,rääkima
2748,sprechen::V,runāt,kõnelema
2749,reden::V,сёрнитны,kõnelema
2750,reden::V,norunāt,kõnelema
2751,sich unterhalten::V,сёрнитны,vestlema
2752,sich unterhalten::V,варовитны,vestlema
2753,sich unterhalten::V,sarunāties,vestlema
2754,fragen::V,юавны,küsima
2755,fragen::V,jautāt,küsima
2756,bitten::V,корны,paluma
2757,bitten::V,lūgt,paluma
2758,bitten::V,prasīt,paluma
2759,erzählen::V,висьтавны,jutustama
2760,erzählen::V,stāstīt,jutustama
2761,mitteilen::V,юӧртны,teatama
2762,mitteilen::V,юӧртны,teada andma
2763,mitteilen::V,висьтавны,teatama
2764,mitteilen::V,висьтавны,teada andma
2765,mitteilen::V,pavēstīt,teatama
2766,mitteilen::V,pavēstīt,teada andma
2767,nennen::V,шуны,nimetama
2768,nennen::V,ним сетны,nimetama
2769,nennen::V,saukt,nimetama
2770,rufen::V,корны,kutsuma
2771,rufen::V,saukt,kutsuma
2772,prahlen::V,ошйысьны,hooplema
2773,prahlen::V,lielīties,hooplema
2774,übersetzen::V,вуджӧдны,tõlkima
2775,übersetzen::V,tulkot,tõlkima
2776,übersetzen::V,pārtulkot,tõlkima
2777,denken::V,мӧвпавны,mõtlema
2778,denken::V,domāt,mõtlema
2779,glauben::V,эскыны,uskuma
2780,glauben::V,ticēt,uskuma
2781,bemerken::V,казявны,märkama
2782,bemerken::V,ievērot,märkama
2783,bemerken::V,ieraudzīt,märkama
2784,erkennen::V,тӧдмавны,ära tundma
2785,erkennen::V,pazīt,ära tundma
2786,erkennen::V,atpazīt,ära tundma
2787,begreifen::V,вежӧртны,aru saama
2788,begreifen::V,гӧгӧрвоны,aru saama
2789,begreifen::V,jēgt,aru saama
2790,begreifen::V,apjēgt,aru saama
2791,verstehen::V,вежӧртны,mõistma
2792,verstehen::V,гӧгӧрвоны,mõistma
2793,verstehen::V,saprast,mõistma
2794,lernen::V,вeлöдчыны,õppima
2795,lernen::V,mācīties,õppima
2796,wissen::V,тӧдны,teadma
2797,wissen::V,zināt,teadma
2798,sich erinnern an::V,казьтывны,mäletama
2799,sich erinnern an::V,дум вылӧ уськӧдны,mäletama
2800,sich erinnern an::V,atminēties,mäletama
2801,vergessen::V,вунӧдны,unustama
2802,vergessen::V,mirst,unustama
2803,vergessen::V,aizmirst,unustama
2804,messen::V,муртавны,mõõtma
2805,messen::V,mērīt,mõõtma
2806,zählen::V,лыддьыны,loendama
2807,zählen::V,skaitīt,loendama
2808,rechnen::V,лыддьыны,arvutama
2809,rechnen::V,rēķināt,arvutama
2810,lesen::V,лыддьыны,lugema
2811,lesen::V,lasīt,lugema
2812,malen::V,серпасавны,maalima
2813,malen::V,gleznot,maalima
2814,zeichnen::V,серпасавны,joonistama
2815,zeichnen::V,zīmēt,joonistama
2816,schreiben::V,гижны,kirjutama
2817,schreiben::V,rakstīt,kirjutama
2818,besitzen::V,лоны,omama
2819,besitzen::V,piederēt,omama
2820,kaufen::V,ньӧбны,ostma
2821,kaufen::V,pirkt,ostma
2822,verkaufen::V,вузавны,müüma
2823,verkaufen::V,pārdot,müüma
2824,bezahlen::V,мынтыны,tasuma
2825,bezahlen::V,мынтысьны,tasuma
2826,bezahlen::V,apmaksāt,tasuma
2827,zahlen::V,мынтыны,maksma
2828,zahlen::V,maksāt,maksma
2829,beherrschen::V,ас улын кутны,valitsema
2830,beherrschen::V,valdīt,valitsema
2831,ertragen::V,пыкны,taluma
2832,ertragen::V,лэптыны,taluma
2833,ertragen::V,panest,taluma
2834,ertragen::V,paciest,taluma
