,Concept_ID,tr,ga
1532,nennen::V,adlandırmak,ainmnigh
1533,rufen::V,çağırmak,glaoigh
1534,prahlen::V,övünmek,maígh
1535,übersetzen::V,çevirmek,aistrigh
1536,übersetzen::V,tercüme etmek,aistrigh
1537,denken::V,düşünmek,síl
1538,denken::V,düşünmek,ceap
1539,glauben::V,inanmak,creid
1540,glauben::V,zannetmek,creid
1541,bemerken::V,farkına varmak,tabhair faoi deara
1542,erkennen::V,tanımak,aithin
1543,begreifen::V,anlamak,tuig
1544,begreifen::V,kavramak,tuig
1545,verstehen::V,duymak,tuig
1546,verstehen::V,anlamak,tuig
1547,lernen::V,öğrenmek,foghlaim
1548,wissen::V,bilmek,tá a fhios ag
1549,sich erinnern an::V,hatırlamak,cuimhnigh ar
1550,sich erinnern an::V,hatırlamak,is cuimhne ar
1551,vergessen::V,unutmak,dearmad
1552,messen::V,ölçmek,tomhais
1553,zählen::V,saymak,cuntais
1554,rechnen::V,hesap etmek,ríomh
1555,rechnen::V,hesap etmek,áirigh
1556,lesen::V,okumak,léigh
1557,malen::V,resmini yapmak,péinteáil
1558,zeichnen::V,çizmek,línigh
1559,zeichnen::V,çizmek,tarraing
1560,schreiben::V,yazmak,scríobh
1561,besitzen::V,haiz olmak,is le
1562,besitzen::V,sahip olmak,is le
1563,kaufen::V,almak,ceannaigh
1564,verkaufen::V,satmak,díol
1565,bezahlen::V,ödemek,íoc as
1566,zahlen::V,ödemek,íoc
1567,beherrschen::V,hâkim olmak,rialaigh
1568,ertragen::V,dayanmak,seas
1569,ertragen::V,dayanmak,fulaing
1570,ertragen::V,dayanmak,foighnigh
1571,ertragen::V,katlanmak,seas
1572,ertragen::V,katlanmak,fulaing
1573,ertragen::V,katlanmak,foighnigh
