,Concept_ID,lv,uk
1585,nur::ADV,сӧмын,лише
1586,nur::ADV,сӧмын,тільки
1587,nur::ADV,vien,лише
1588,nur::ADV,vien,тільки
1589,nur::ADV,tikai,лише
1590,nur::ADV,tikai,тільки
1591,schon::ADV,нин,вже
1592,schon::ADV,jau,вже
1593,wieder::ADV,бара,знову
1594,wieder::ADV,atkal,знову
1595,vergebens::ADV,весьшӧрӧ,дарма
1596,vergebens::ADV,velti,дарма
1597,vor::PRP,водзын,перед
1598,vor::PRP,priekš,перед
1599,hinter::PRP,бӧрнын,ззаду
1600,hinter::PRP,бӧрнын,позаду
1601,hinter::PRP,aiz,ззаду
1602,hinter::PRP,aiz,позаду
1603,unter::PRP,улын,під
1604,unter::PRP,zem,під
1605,durch::PRP,пыр,крізь
1606,durch::PRP,пырыс,крізь
1607,durch::PRP,caur,крізь
1608,durch::PRP,cauri,крізь
1609,neben::PRP,бердын,біля
1610,neben::PRP,līdzās,біля
1611,zwischen::PRP,костын,між
1612,zwischen::PRP,starp,між
1613,wegen::PRP,вӧсна,з-за
1614,wegen::PRP,вӧсна,через
1615,wegen::PRP,pēc,з-за
1616,wegen::PRP,pēc,через
1617,dies::PRN,тайӧ,це
1618,dies::PRN,šis,це
1619,das::PRN,ciйö,то
1620,das::PRN,tas,то
1621,alles::PRN,став,все
1622,alles::PRN,viss,все
1623,ich::PRN,ме,я
1624,ich::PRN,es,я
1625,du::PRN,тэ,ти
1626,du::PRN,tu,ти
1627,er::PRN,сійӧ,він
1628,er::PRN,viņš,він
1629,wir::PRN,ми,ми
1630,wir::PRN,mēs,ми
1631,ihr::PRN,тi,ви
1632,ihr::PRN,jūs,ви
1633,sie::PRN,найö,вони
1634,sie::PRN,viņi,вони
1635,sie::PRN,viņas,вони
1636,was::FPRN,мый,що
1637,was::FPRN,kas,що
1638,wer::FPRN,код,хто
1639,wer::FPRN,kas,хто
1640,wo::FADV,кыті,де
1641,wo::FADV,kur,де
1642,wohin::FADV,кытчӧ,куди
1643,wohin::FADV,kurp,куди
1644,wohin::FADV,uz kurieni,куди
1645,wie::FADV,кыдзи,як
1646,wie::FADV,kā,як
1647,warum::FADV,мыйла,чому
1648,warum::FADV,kāpēc,чому
1649,wieviel::FNUM,кымын,скільки
1650,wieviel::FNUM,cik,скільки
1651,eins::NUM,ӧтик,один
1652,eins::NUM,viens,один
1653,zwei::NUM,кык,два
1654,zwei::NUM,divi,два
1655,drei::NUM,куим,три
1656,drei::NUM,trīs,три
1657,vier::NUM,нель,чотири
1658,vier::NUM,četri,чотири
1659,fünf::NUM,вит,п’ять
1660,fünf::NUM,pieci,п’ять
1661,sechs::NUM,квайт,шість
1662,sechs::NUM,seši,шість
1663,sieben::NUM,сизим,сім
1664,sieben::NUM,septiņi,сім
1665,acht::NUM,кӧкъямыс,вісім
1666,acht::NUM,astoņi,вісім
1667,neun::NUM,ӧкмыс,дев’ять
1668,neun::NUM,deviņi,дев’ять
1669,zehn::NUM,дас,десять
1670,zehn::NUM,desmit,десять
1671,elf::NUM,дас ӧтик,одинадцять
1672,elf::NUM,vienpadsmit,одинадцять
1673,zwölf::NUM,дас кык,дванадцять
1674,zwölf::NUM,divpadsmit,дванадцять
1675,zwanzig::NUM,кызь,двадцять
1676,zwanzig::NUM,divdesmit,двадцять
1677,dreißig::NUM,комын,тридцять
1678,dreißig::NUM,trīsdesmit,тридцять
1679,vierzig::NUM,нелямын,сорок
1680,vierzig::NUM,četrdesmit,сорок
1681,fünfzig::NUM,ветымын,п’ятдесят
1682,fünfzig::NUM,piecdesmit,п’ятдесят
1683,sechzig::NUM,квайтымын,шістдесят
1684,sechzig::NUM,sešdesmit,шістдесят
1685,siebzig::NUM,сизимдас,сімдесят
1686,siebzig::NUM,septiņdesmit,сімдесят
1687,achtzig::NUM,кӧкъямысдас,вісімдесят
1688,achtzig::NUM,astoņdesmit,вісімдесят
1689,neunzig::NUM,ӧкмысдас,дев’яносто
1690,neunzig::NUM,deviņdesmit,дев’яносто
1691,hundert::NUM,сё,сто
1692,hundert::NUM,simt,сто
1693,tausend::NUM,сюрс,тисяча
1694,tausend::NUM,tūkstoš,тисяча
1695,und::CNJ,и,і
1696,und::CNJ,un,і
1697,oder::CNJ,либӧ,або
1698,oder::CNJ,jeb,або
1699,stehen::V,сулавны,стояти
1700,stehen::V,stāvēt,стояти
1701,sitzen::V,пукавны,сидіти
1702,sitzen::V,sēdēt,сидіти
1703,liegen::V,куйлыны,лежати
1704,liegen::V,gulēt,лежати
1705,hängen::V,ӧшавны,висіти
1706,hängen::V,karāties,висіти
1707,werden::V,лоны,стати
1708,werden::V,лоны,робитися
1709,werden::V,tapt,стати
1710,werden::V,tapt,робитися
1711,passieren::V,лоны,трапитися
1712,passieren::V,notikt,трапитися
1713,beginnen::V,кутчысьны,початися
1714,beginnen::V,кутны,початися
1715,beginnen::V,sākties,початися
1716,enden::V,помасьны,кінчитися
1717,enden::V,beigties,кінчитися
1718,wechseln::V,вежсьыны,мінятися
1719,wechseln::V,mainīties,мінятися
1720,aufgehen[Sonne]::V,петны,зійти
1721,aufgehen[Sonne]::V,lēkt,зійти
1722,aufgehen[Sonne]::V,uzlēkt,зійти
1723,untergehen[Sonne]::V,пуксьыны,зайти
1724,untergehen[Sonne]::V,noiet,зайти
1725,untergehen[Sonne]::V,rietēt,зайти
1726,scheinen[Sonne]::V,югъявны,світити
1727,scheinen[Sonne]::V,югвидзны,світити
1728,scheinen[Sonne]::V,spīdēt,світити
1729,donnern::V,гымавны,гриміти
1730,donnern::V,dārdēt,гриміти
1731,wehen::V,пӧльтны,віяти
1732,wehen::V,pūst,віяти
1733,strömen::V,киссьыны,литися
1734,strömen::V,līt,литися
1735,strömen::V,plūst,литися
1736,fließen::V,визувтны,текти
1737,fließen::V,tecēt,текти
1738,sich drehen::V,бергавны,обертатися
1739,sich drehen::V,grozīties,обертатися
1740,schwanken::V,легны,коливатися
1741,schwanken::V,лайкъявны,коливатися
1742,schwanken::V,līgoties,коливатися
1743,schwanken::V,grīļoties,коливатися
1744,schwingen::V,лайкъявны,хитатися
1745,schwingen::V,лайкъявны,гойдатися
1746,schwingen::V,люллявны,хитатися
1747,schwingen::V,люллявны,гойдатися
1748,schwingen::V,vēzēties,хитатися
1749,schwingen::V,vēzēties,гойдатися
1750,fallen::V,усьны,падати
1751,fallen::V,krist,падати
1752,brennen::V,сотчыны,горіти
1753,brennen::V,degt,горіти
1754,rauchen::V,тшынӧдны,диміти
1755,rauchen::V,dūmot,диміти
1756,regnen::V,зэрны,дощити
1757,regnen::V,līt,дощити
1758,gefrieren::V,кынмыны,змерзнути
1759,gefrieren::V,sasalt,змерзнути
1760,tauen::V,сывны,танути
1761,tauen::V,kust,танути
1762,schmelzen::V,сывны,плавитися
1763,schmelzen::V,kust,плавитися
1764,schmelzen::V,nokust,плавитися
1765,trocknen::V,косьмыны,сохнути
1766,trocknen::V,žūt,сохнути
1767,trocknen::V,kaltēties,сохнути
1768,sieden::V,пуны,кипіти
1769,sieden::V,virt,кипіти
1770,sieden::V,vārīties,кипіти
1771,faulen::V,сісьмыны,гнити
1772,faulen::V,pūt,гнити
1773,faulen::V,trudēt,гнити
1774,verfaulen::V,сісьмыны,згнити
1775,verfaulen::V,sapūt,згнити
1776,verfaulen::V,satrūdēt,згнити
1777,reißen::V,орны,рватися
1778,reißen::V,plīst,рватися
1779,reißen::V,satrūkt,рватися
1780,versinken::V,вӧйны,тонути
1781,versinken::V,grimt,тонути
1782,versinken::V,nogrimt,тонути
1783,vergehen::V,кольны,проходити
1784,vergehen::V,ордйыны,проходити
1785,vergehen::V,paiet,проходити
1786,erscheinen::V,петкӧдчыны,з’явитися
1787,erscheinen::V,parādīties,з’явитися
1788,verschwinden::V,бырны,щезнути
1789,verschwinden::V,бырны,зникнути
1790,verschwinden::V,nozust,щезнути
1791,verschwinden::V,nozust,зникнути
1792,sinken::V,вӧйны,спадати
1793,sinken::V,kristies,спадати
1794,abnehmen::V,чинны,поменшитися
1795,abnehmen::V,noplakt,поменшитися
1796,abnehmen::V,mazināties,поменшитися
1797,zunehmen::V,содны,збільшуватися
1798,zunehmen::V,ыдждыны,збільшуватися
1799,zunehmen::V,pieaugt,збільшуватися
1800,zunehmen::V,pieņemties,збільшуватися
1801,steigen::V,лыбны,підніматися
1802,steigen::V,kāpt,підніматися
1803,wachsen::V,быдмыны,рости
1804,wachsen::V,augt,рости
1805,glänzen::V,югъявны,блищати
1806,glänzen::V,дзирдавны,блищати
1807,glänzen::V,zaigot,блищати
1808,glänzen::V,laistīties,блищати
1809,funkeln::V,югъявны,блискати
1810,funkeln::V,дзирдавны,блискати
1811,funkeln::V,mirdzēt,блискати
1812,funkeln::V,dzirkstēt,блискати
1813,lärmen::V,жувгыны,шуміти
1814,lärmen::V,ыугыны,шуміти
1815,lärmen::V,шумитны,шуміти
1816,lärmen::V,ālēties,шуміти
1817,lärmen::V,trokšņot,шуміти
1818,läuten::V,жургыны,дзвонити
1819,läuten::V,zvanīt,дзвонити
1820,klingeln::V,звӧнитны,дзвонити
1821,klingeln::V,zvanīt,дзвонити
1822,klirren::V,гольскöдчыны,дзвякати
1823,klirren::V,tinkšķēt,дзвякати
1824,klirren::V,džinkstēt,дзвякати
1825,brausen::V,буавны,бушувати
1826,brausen::V,krākt,бушувати
1827,brausen::V,brāzmot,бушувати
1828,rauschen::V,кышакывны,шелестіти
1829,rauschen::V,šalkt,шелестіти
1830,klingen::V,шыавны,лунати
1831,klingen::V,шыавны,звучати
1832,klingen::V,юргыны,лунати
1833,klingen::V,юргыны,звучати
1834,klingen::V,skanēt,лунати
1835,klingen::V,skanēt,звучати
1836,klingen::V,izklausīties,лунати
1837,klingen::V,izklausīties,звучати
1838,bellen::V,увтны,гавкати
1839,bellen::V,riet,гавкати
1840,heulen::V,омлявны,вити
1841,heulen::V,вурзавны,вити
1842,heulen::V,kaukt,вити
1843,heulen::V,gaudot,вити
1844,blasen::V,пӧльтны,дунути
1845,blasen::V,pūst,дунути
1846,pfeifen::V,шутьлявны,свистіти
1847,pfeifen::V,svilpt,свистіти
1848,pfeifen::V,svilpot,свистіти
1849,schreien::V,горзыны,кричати
1850,schreien::V,brēkt,кричати
1851,schreien::V,kliegt,кричати
1852,stöhnen::V,ымзыны,стогнати
1853,stöhnen::V,vaidēt,стогнати
1854,zittern::V,тіравны,тремтіти
1855,zittern::V,drebēt,тремтіти
1856,leben::V,овны,жити
1857,leben::V,dzīvot,жити
1858,geboren werden::V,чужны,народитися
1859,geboren werden::V,dzimt,народитися
1860,atmen::V,кашкыны,дихати
1861,atmen::V,пошиктыны,дихати
1862,atmen::V,elpot,дихати
1863,trinken::V,юны,пити
1864,trinken::V,dzert,пити
1865,essen::V,сёйны,їсти
1866,essen::V,ēst,їсти
1867,schlucken::V,ньылавны,ковтати
1868,schlucken::V,rīt,ковтати
1869,müde werden::V,мудзны,втомитися
1870,müde werden::V,nokust,втомитися
1871,einschlafen::V,ланьтны,заснути
1872,einschlafen::V,унмовсьны,заснути
1873,einschlafen::V,iemigt,заснути
1874,einschlafen::V,aizmigt,заснути
1875,schlafen::V,узьны,спати
1876,schlafen::V,gulēt,спати
1877,aufwachen::V,садьмыны,прокинутися
1878,aufwachen::V,mosties,прокинутися
1879,aufstehen::V,чеччыны,встати
1880,aufstehen::V,celties,встати
1881,sich erholen::V,шойччыны,відпочивати
1882,sich erholen::V,atžirgt,відпочивати
1883,sich erholen::V,atpūsties,відпочивати
1884,krank werden::V,висьмыны,захворіти
1885,krank werden::V,sasirgt,захворіти
1886,krank sein::V,висьны,хворіти
1887,krank sein::V,slimot,хворіти
1888,schmerzen::V,висьны,боліти
1889,schmerzen::V,sāpēt,боліти
1890,schmerzen::V,smelgt,боліти
1891,husten::V,кызны,кашляти
1892,husten::V,klepot,кашляти
1893,genesen::V,бурдны,одужати
1894,genesen::V,бурдны,видужати
1895,genesen::V,veseļoties,одужати
1896,genesen::V,veseļoties,видужати
1897,sterben::V,кувны,померти
1898,sterben::V,mirt,померти
1899,sterben::V,nomirt,померти
1900,umkommen::V,кувны,згинути
1901,umkommen::V,apsprāgt,згинути
1902,umkommen::V,aiziet bojā,згинути
1903,sich bewegen::V,вӧрзьыны,рухатися
1904,sich bewegen::V,virzīties,рухатися
1905,sich rühren::V,вӧрны,ворушитися
1906,sich rühren::V,вӧрӧдчыны,ворушитися
1907,sich rühren::V,sagrozīties,ворушитися
1908,sich erheben::V,сувтны,встати
1909,sich erheben::V,piecelties,встати
1910,sich setzen::V,пуксьыны,сісти
1911,sich setzen::V,sēsties,сісти
1912,hinfallen::V,усьны,упасти
1913,hinfallen::V,sabirt,упасти
1914,hinfallen::V,pakrist,упасти
1915,laufen::V,мyнны,ходити
1916,laufen::V,iet,ходити
1917,laufen::V,skraidīt,ходити
1918,schreiten::V,восьлавны,крокувати
1919,schreiten::V,soļot,крокувати
1920,spazierengehen::V,гуляйтны,гуляти
1921,spazierengehen::V,staigāt,гуляти
1922,spazierengehen::V,pastaigāties,гуляти
1923,eilen::V,тэрмасьны,спішити
1924,eilen::V,traukt,спішити
1925,sich beeilen::V,тэрмасьны,поспішати
1926,sich beeilen::V,steigties,поспішати
1927,sich beeilen::V,pasteigties,поспішати
1928,sausen::V,тӧвзьыны,мчатися
1929,sausen::V,drāzt,мчатися
1930,sausen::V,brāzties,мчатися
1931,rennen::V,котӧртны,бігати
1932,rennen::V,skriet,бігати
1933,springen::V,чеччавны,скакати
1934,springen::V,чеччавны,стрибати
1935,springen::V,lēkt,скакати
1936,springen::V,lēkt,стрибати
1937,klettern::V,кышасьны,лазити
1938,klettern::V,кавшасьны,лазити
1939,klettern::V,kāpt,лазити
1940,klettern::V,rāpties,лазити
1941,schaukeln::V,гычасьны,гойдатися
1942,schaukeln::V,šūpoties,гойдатися
1943,schaukeln::V,zvalstīties,гойдатися
1944,kriechen::V,кыссьыны,повзати
1945,kriechen::V,līst,повзати
1946,kriechen::V,rāpot,повзати
1947,schwimmen::V,уявны,пливти
1948,schwimmen::V,уявны,плавати
1949,schwimmen::V,peldēt,пливти
1950,schwimmen::V,peldēt,плавати
1951,tauchen::V,сунавны,пірнати
1952,tauchen::V,gremdēties,пірнати
1953,rudern::V,пелысасьны,гребти
1954,rudern::V,пелысасьны,веслувати
1955,rudern::V,airēt,гребти
1956,rudern::V,airēt,веслувати
1957,rudern::V,irties,гребти
1958,rudern::V,irties,веслувати
1959,fahren::V,мунны,їхати
1960,fahren::V,braukt,їхати
1961,fliegen::V,лэбны,літати
1962,fliegen::V,lidot,літати
1963,fliegen::V,laisties,літати
1964,gehen::V,мyнны,іти
1965,gehen::V,iet,іти
1966,weggehen::V,мунавны,піти
1967,weggehen::V,aiziet,піти
1968,abfahren::V,мӧдӧдчыны,від’їхати
1969,abfahren::V,мӧдӧдчыны,відправитися
1970,abfahren::V,atiet,від’їхати
1971,abfahren::V,atiet,відправитися
1972,abfahren::V,aizbraukt,від’їхати
1973,abfahren::V,aizbraukt,відправитися
1974,anhalten::V,джӧмдыны,зупинитися
1975,anhalten::V,apstāties,зупинитися
1976,hineingehen::V,пырны,входити
1977,hineingehen::V,ieiet,входити
1978,eintreten::V,пырны,увійти
1979,eintreten::V,ienākt,увійти
1980,kommen::V,воны,прийти
1981,kommen::V,локны,прийти
1982,kommen::V,nākt,прийти
1983,ankommen::V,воны,прибути
1984,ankommen::V,локны,прибути
1985,ankommen::V,nonākt,прибути
1986,ankommen::V,ierasties,прибути
1987,zurückkommen::V,косны,повернутися
1988,zurückkommen::V,бергӧдчыны,повернутися
1989,zurückkommen::V,atgriezties,повернутися
1990,bleiben::V,кольны,залишитися
1991,bleiben::V,palikt,залишитися
1992,warten::V,виччысьны,чекати
1993,warten::V,gaidīt,чекати
1994,erwarten::V,виччысьны,чекати
1995,erwarten::V,sagaidīt,чекати
1996,suchen::V,корсьны,шукати
1997,suchen::V,meklēt,шукати
1998,finden::V,казявны,знайти
1999,finden::V,rast,знайти
2000,finden::V,atrast,знайти
2001,versuchen::V,заводитчывны,випробовувати
2002,versuchen::V,mēģināt,випробовувати
2003,vorbereiten::V,дасьтыны,підготувати
2004,vorbereiten::V,gatavot,підготувати
2005,vorbereiten::V,sagatavot,підготувати
2006,lieben::V,радейтны,любити
2007,lieben::V,mīlēt,любити
2008,mögen::V,радейтны,любити
2009,mögen::V,радейтны,подобатися
2010,mögen::V,gribēties,любити
2011,mögen::V,gribēties,подобатися
2012,lachen::V,серавны,сміятися
2013,lachen::V,серавлыны,сміятися
2014,lachen::V,smiet,сміятися
2015,lachen::V,smieties,сміятися
2016,rühren::V,нормӧдны,розчулити
2017,rühren::V,aizgrābt,розчулити
2018,weinen::V,бӧрдны,плакати
2019,weinen::V,raudāt,плакати
2020,schimpfen::V,видчыны,лаятися
2021,schimpfen::V,rāties,лаятися
2022,schimpfen::V,lamāties,лаятися
2023,sich ärgern::V,скӧравны,сердитися
2024,sich ärgern::V,īgt,сердитися
2025,sich ärgern::V,pukoties,сердитися
2026,sich ärgern::V,dusmoties,сердитися
2027,sich fürchten::V,повны,боятися
2028,sich fürchten::V,bīties,боятися
2029,sich fürchten::V,baidīties,боятися
2030,fürchten::V,повны,боятися
2031,fürchten::V,baidīties no,боятися
2032,fliehen::V,пышйыны,тікати
2033,fliehen::V,bēgt,тікати
2034,flüchten::V,пышйыны,утекти
2035,flüchten::V,aizbēgt,утекти
2036,sehen::V,аддзыны,бачити
2037,sehen::V,redzēt,бачити
2038,anschauen::V,видзӧдны,поглянути
2039,anschauen::V,paraudzīties,поглянути
2040,ansehen::V,видзӧдны,дивитися на
2041,ansehen::V,aplūkot,дивитися на
2042,hören::V,кывны,чути
2043,hören::V,dzirdēt,чути
2044,zuhören::V,кывзыны,слухати
2045,zuhören::V,klausīties,слухати
2046,probieren::V,видлыны,покуштувати
2047,probieren::V,nogaršot,покуштувати
2048,riechen::V,чушкыны,нюхати
2049,riechen::V,ost,нюхати
2050,riechen::V,ostīt,нюхати
2051,fühlen::V,вежӧртны,відчувати
2052,fühlen::V,гӧгӧрвоны,відчувати
2053,fühlen::V,just,відчувати
2054,fühlen::V,izjust,відчувати
2055,scheinen::V,кажитчыны,здаватися
2056,scheinen::V,šķist,здаватися
2057,scheinen::V,likties,здаватися
2058,zu sehen sein::V,тыдавны,виднітися
2059,zu sehen sein::V,parādīties,виднітися
2060,vernehmen::V,кывны,почути
2061,vernehmen::V,saklausīt,почути
2062,frieren::V,кынмыны,мерзнути
2063,frieren::V,salt,мерзнути
2064,tun::V,керны,робити
2065,tun::V,darīt,робити
2066,können::V,кужны,могти
2067,können::V,prast,могти
2068,wollen::V,кӧсйыны,хотіти
2069,wollen::V,gribēt,хотіти
2070,anfangen::V,заводитны,почати
2071,anfangen::V,пондыны,почати
2072,anfangen::V,sākt,почати
2073,anfangen::V,iesākt,почати
2074,beenden::V,помавны,закінчити
2075,beenden::V,beigt,закінчити
2076,beenden::V,pabeigt,закінчити
2077,aufhören::V,дугӧдны,перестати
2078,aufhören::V,pārtraukt,перестати
2079,gelingen::V,артмыны,вдатися
2080,gelingen::V,izdoties,вдатися
2081,geraten::V,сюрны,опинитися
2082,geraten::V,веськавны,опинитися
2083,geraten::V,veikties,опинитися
2084,öffnen::V,восьтыны,відкрити
2085,öffnen::V,atvērt,відкрити
2086,öffnen::V,attaisīt,відкрити
2087,schließen::V,пӧдлавны,закрити
2088,schließen::V,slēgt,закрити
2089,schließen::V,aizvērt,закрити
2090,schließen::V,aiztaisīt,закрити
2091,stellen::V,сувтӧдны,поставити
2092,stellen::V,likt,поставити
2093,stellen::V,nolikt,поставити
2094,setzen::V,пуксьӧдны,посадити
2095,setzen::V,sēdināt,посадити
2096,legen::V,пуктыны,класти
2097,legen::V,likt,класти
2098,berühren::V,вӧрзьӧдны,чіпати
2099,berühren::V,инмӧдчывны,чіпати
2100,berühren::V,skart,чіпати
2101,berühren::V,aizskart,чіпати
2102,verbinden::V,йитны,зв’язати
2103,verbinden::V,saistīt,зв’язати
2104,verbinden::V,savienot,зв’язати
2105,bedecken::V,вевттьыны,покрити
2106,bedecken::V,apsegt,покрити
2107,bedecken::V,pārsegt,покрити
2108,aufhängen::V,ӧшӧдны,повісити
2109,aufhängen::V,джагӧдны,повісити
2110,aufhängen::V,uzkārt,повісити
2111,anzünden::V,ӧзтыны,запалити
2112,anzünden::V,aizdegt,запалити
2113,anzünden::V,aizdedzināt,запалити
2114,aufheben::V,чеччӧдны,підняти
2115,aufheben::V,сувтӧдны,підняти
2116,aufheben::V,pacelt,підняти
2117,zurücklassen::V,кольны,залишити
2118,zurücklassen::V,atstāt,залишити
2119,verlieren::V,воштыны,загубити
2120,verlieren::V,zaudēt,загубити
2121,verlieren::V,pazaudēt,загубити
2122,fallen lassen::V,уськӧдны,упустити
2123,fallen lassen::V,nomest,упустити
2124,machen::V,вӧчны,зробити
2125,machen::V,лӧсьӧдны,зробити
2126,machen::V,darīt,зробити
2127,herstellen::V,лӧсьӧдны,виготовити
2128,herstellen::V,ražot,виготовити
2129,herstellen::V,izgatavot,виготовити
2130,bauen::V,лэптыны,будувати
2131,bauen::V,celt,будувати
2132,bauen::V,būvēt,будувати
2133,reparieren::V,дзоньтавны,лагодити
2134,reparieren::V,labot,лагодити
2135,reparieren::V,remontēt,лагодити
2136,verbessern::V,бурмӧдны,поліпшити
2137,verbessern::V,labot,поліпшити
2138,verbessern::V,izlabot,поліпшити
2139,ändern::V,вежны,змінити
2140,ändern::V,mainīt,змінити
2141,graben::V,кодйыны,копати
2142,graben::V,rakt,копати
2143,beugen::V,куснявны,зігнути
2144,beugen::V,liekt,зігнути
2145,biegen::V,куснявны,погнути
2146,biegen::V,liekt,погнути
2147,drehen::V,бергӧдлыны,вертіти
2148,drehen::V,griezt,вертіти
2149,wenden::V,бергӧдны,повернути
2150,wenden::V,apgriezt,повернути
2151,umdrehen::V,бергӧдны,перевернути
2152,umdrehen::V,apgriezt,перевернути
2153,heben::V,лэптыны,піднімати
2154,heben::V,celt,піднімати
2155,heben::V,cilāt,піднімати
2156,heben::V,pacelt,піднімати
2157,hochheben::V,кыпӧдны,підняти
2158,hochheben::V,pacelt,підняти
2159,ergreifen::V,кутны,схопити
2160,ergreifen::V,paķert,схопити
2161,ergreifen::V,satvert,схопити
2162,halten::V,кутны,тримати
2163,halten::V,turēt,тримати
2164,halten::V,saturēt,тримати
2165,drücken::V,личкыны,натискати
2166,drücken::V,топӧдны,натискати
2167,drücken::V,spiest,натискати
2168,schieben::V,ӧтдортны,пхати
2169,schieben::V,ӧтдортны,штовхати
2170,schieben::V,йӧткыштны,пхати
2171,schieben::V,йӧткыштны,штовхати
2172,schieben::V,stumt,пхати
2173,schieben::V,stumt,штовхати
2174,kratzen::V,гуджӧдны,шкребти
2175,kratzen::V,kasīt,шкребти
2176,kratzen::V,skrāpēt,шкребти
2177,lecken::V,нювны,лизати
2178,lecken::V,lakt,лизати
2179,lecken::V,laizīt,лизати
2180,beißen::V,курччыны,кусати
2181,beißen::V,kost,кусати
2182,abreißen::V,орӧдны,відірвати
2183,abreißen::V,atraut,відірвати
2184,abreißen::V,atplēst,відірвати
2185,abschneiden::V,вундавны,відрізати
2186,abschneiden::V,nogriezt,відрізати
2187,binden::V,гӧрддзавны,в’язати
2188,binden::V,кӧртавны,в’язати
2189,binden::V,siet,в’язати
2190,binden::V,aptīt,в’язати
2191,stecken::V,сюйны,увіткнути
2192,stecken::V,bāzt,увіткнути
2193,stecken::V,spraust,увіткнути
2194,brechen::V,чегны,зламати
2195,brechen::V,lauzt,зламати
2196,brechen::V,lauzīt,зламати
2197,klopfen::V,камгыны,стукати
2198,klopfen::V,klauvēt,стукати
2199,hauen::V,нӧйнты,бити
2200,hauen::V,кучкыны,бити
2201,hauen::V,cirst,бити
2202,hauen::V,dauzīt,бити
2203,kleben::V,лемавны,клеїти
2204,kleben::V,ляскавны,клеїти
2205,kleben::V,līmēt,клеїти
2206,kleben::V,lipināt,клеїти
2207,reiben::V,тільны,терти
2208,reiben::V,зыравны,терти
2209,reiben::V,rīvēt,терти
2210,reiben::V,berzēt,терти
2211,streichen::V,мавтны,намазати
2212,streichen::V,ziest,намазати
2213,streichen::V,triept,намазати
2214,schleifen::V,кеслыны,точити
2215,schleifen::V,trīt,точити
2216,schleifen::V,asināt,точити
2217,schneiden::V,шырны,різати
2218,schneiden::V,griezt,різати
2219,schneiden::V,sagriezt,різати
2220,rütteln::V,легӧдны,хитати
2221,rütteln::V,катлӧдлыны,хитати
2222,rütteln::V,kratīt,хитати
2223,rütteln::V,purināt,хитати
2224,schütteln::V,тракӧдны,трясти
2225,schütteln::V,kratīt,трясти
2226,schwenken::V,ӧвтны,махати
2227,schwenken::V,шенасьны,махати
2228,schwenken::V,vēzēt,махати
2229,schwenken::V,vēcināt,махати
2230,schütten::V,кисьтны,налити
2231,schütten::V,bērt,налити
2232,füllen::V,тыртны,наповнити
2233,füllen::V,pildīt,наповнити
2234,füllen::V,piepildīt,наповнити
2235,einwickeln::V,тубыртны,загорнути
2236,einwickeln::V,ietīt,загорнути
2237,tragen::V,нуны,нести
2238,tragen::V,nest,нести
2239,schleppen::V,кыскавны,тягти
2240,schleppen::V,stiept,тягти
2241,schleppen::V,staipīt,тягти
2242,ziehen::V,кыскыны,тягнути
2243,ziehen::V,vilkt,тягнути
2244,aufbewahren::V,видзны,зберігати
2245,aufbewahren::V,glabāt,зберігати
2246,aufbewahren::V,uzglabāt,зберігати
2247,werfen::V,чӧвтны,кидати
2248,werfen::V,шыбитны,кидати
2249,werfen::V,mest,кидати
2250,werfen::V,sviest,кидати
2251,fangen::V,кутны,ловити
2252,fangen::V,ķert,ловити
2253,fangen::V,uzķert,ловити
2254,packen::V,босьтны,схопити
2255,packen::V,paķert,схопити
2256,packen::V,satvert,схопити
2257,verstecken::V,дзебны,сховати
2258,verstecken::V,slēpt,сховати
2259,verstecken::V,noglabāt,сховати
2260,teilen::V,юкны,розділити
2261,teilen::V,dalīt,розділити
2262,schicken::V,ыстыны,посилати
2263,schicken::V,sūtīt,посилати
2264,schicken::V,atsūtīt,посилати
2265,bringen::V,вайны,принести
2266,bringen::V,atvest,принести
2267,hinzufügen::V,содтыны,додати
2268,hinzufügen::V,pievienot,додати
2269,bekommen::V,босьтны,дістати
2270,bekommen::V,dabūt,дістати
2271,erhalten::V,босьтны,одержати
2272,erhalten::V,saņemt,одержати
2273,nehmen::V,босьтны,взяти
2274,nehmen::V,ņemt,взяти
2275,nehmen::V,paņemt,взяти
2276,wählen::V,бӧрйыны,вибрати
2277,wählen::V,ievēlēt,вибрати
2278,auswählen::V,бӧрйыны,відібрати
2279,auswählen::V,izvēlēt,відібрати
2280,bewahren::V,видзны,зберегти
2281,bewahren::V,saglabāt,зберегти
2282,behindern::V,конйӧдлыны,перешкоджати
2283,behindern::V,джӧмдӧдны,перешкоджати
2284,behindern::V,kavēt,перешкоджати
2285,behindern::V,aizkavēt,перешкоджати
2286,verderben::V,тшыкӧдны,зіпсувати
2287,verderben::V,sabojāt,зіпсувати
2288,beschädigen::V,тшыкӧдны,зашкодити
2289,beschädigen::V,bojāt,зашкодити
2290,beschädigen::V,maitāt,зашкодити
2291,zerbrechen::V,жуглыны,розбити
2292,zerbrechen::V,salauzt,розбити
2293,zerbrechen::V,sadauzīt,розбити
2294,zerreißen::V,орӧдны,розірвати
2295,zerreißen::V,pārraut,розірвати
2296,zerstören::V,жугӧдны,зруйнувати
2297,zerstören::V,кисьтны,зруйнувати
2298,zerstören::V,косявны,зруйнувати
2299,zerstören::V,graut,зруйнувати
2300,zerstören::V,sagraut,зруйнувати
2301,verbrennen::V,сотны,спалити
2302,verbrennen::V,сотчыны,спалити
