,Concept_ID,udm,lv
1541,fremd::A,ят,svešs
1542,verschieden::A,пӧртэм,абу ӧткодь
1543,verschieden::A,пӧртэм,разнӧй
1544,verschieden::A,пӧртэм,dažāds
1545,nah::A,матысь,матыс
1546,nah::A,матысь,tuvs
1547,fern::A,кыдёкысь,ылі
1548,fern::A,кыдёкысь,tāls
1549,linker::A,паллян,шуйга
1550,linker::A,паллян,kreisais
1551,rechter::A,бур,веськыд
1552,rechter::A,бур,labais
1553,rechter::A,бурпал,веськыд
1554,rechter::A,бурпал,labais
1555,anderer::A,мукет,мукӧд
1556,anderer::A,мукет,otrs
1557,erster::A,нырысетӥез,медводдза
1558,erster::A,нырысетӥез,pirmais
1559,zweiter::A,кыктэтӥез,мӧд
1560,zweiter::A,кыктэтӥез,otrais
1561,dritter::A,кунньметӥез,коймӧд
1562,dritter::A,кунньметӥез,trešais
1563,letzter::A,берло,бӧръя
1564,letzter::A,берло,beidzamais
1565,letzter::A,берпум,бӧръя
1566,letzter::A,берпум,beidzamais
1567,allein::ADV,огназ,ӧтка
1568,allein::ADV,огназ,viens pats
1569,auf einmal::ADV,огдыре,ӧтпырйӧ
1570,auf einmal::ADV,огдыре,reizē
1571,zusammen::ADV,ӵош,тшӧтш
1572,zusammen::ADV,ӵош,kopā
1573,zusammen::ADV,ӵош,vienviet
1574,zusammen::ADV,валче,тшӧтш
1575,zusammen::ADV,валче,kopā
1576,zusammen::ADV,валче,vienviet
1577,lange::ADV,кема,дыр
1578,lange::ADV,кема,ilgi
1579,plötzlich::ADV,мапламтэ шорысь,друг
1580,plötzlich::ADV,мапламтэ шорысь,pēkšņi
1581,sofort::ADV,али ик,дзик пыр
1582,sofort::ADV,али ик,tūlīt
1583,später::ADV,бергес,сэсся
1584,später::ADV,бергес,vēlāk
1585,später::ADV,берлогес,сэсся
1586,später::ADV,берлогес,vēlāk
1587,jetzt::ADV,али,ӧні
1588,jetzt::ADV,али,tagad
1589,jetzt::ADV,табере,ӧні
1590,jetzt::ADV,табере,tagad
1591,heute::ADV,туннэ,талун
1592,heute::ADV,туннэ,šodien
1593,morgen::ADV,ӵуказе,аски
1594,morgen::ADV,ӵуказе,rīt
1595,bald::ADV,ӝоген,регыд
1596,bald::ADV,ӝоген,drīz
1597,dann::ADV,берло,бӧрын
1598,dann::ADV,берло,бӧрти
1599,dann::ADV,берло,tad
1600,gestern::ADV,толон,тӧнлун
1601,gestern::ADV,толон,vakar
1602,einst::ADV,огпол,ӧтчыд
1603,einst::ADV,огпол,ӧтпыр
1604,einst::ADV,огпол,citreiz
1605,einst::ADV,одӥг пол,ӧтчыд
1606,einst::ADV,одӥг пол,ӧтпыр
1607,einst::ADV,одӥг пол,citreiz
1608,damals::ADV,соку,сэки
1609,damals::ADV,соку,toreiz
1610,danach::ADV,собере,сэсся
1611,danach::ADV,собере,pēc tam
1612,vorher::ADV,азьло,войдӧр
1613,vorher::ADV,азьло,iepriekš
1614,vorher::ADV,азьло,pirms tam
1615,vorher::ADV,азьвыл,войдӧр
1616,vorher::ADV,азьвыл,iepriekš
1617,vorher::ADV,азьвыл,pirms tam
1618,zuerst::ADV,азьло,войдӧр
1619,zuerst::ADV,азьло,vis'pirms
1620,einmal::ADV,огпол,ӧтчыдысь
1621,einmal::ADV,огпол,reiz
1622,einmal::ADV,огпол,vienreiz
1623,manchmal::ADV,куддыръя,корсюрӧ
1624,manchmal::ADV,куддыръя,dažkārt
1625,oft::ADV,ӵем,тшӧкыда
1626,oft::ADV,ӵем,bieži
1627,immer::ADV,пыр,век
1628,immer::ADV,пыр,allaž
1629,immer::ADV,пыр,vien'mēr
1630,immer::ADV,котьку,век
1631,immer::ADV,котьку,allaž
1632,immer::ADV,котьку,vien'mēr
1633,niemals::ADV,уз ноку,оз некор
1634,niemals::ADV,уз ноку,nemūžam
1635,hier::ADV,татын,со
1636,hier::ADV,татын,тонӧ
1637,hier::ADV,татын,te
1638,hier::ADV,татын,šeit
1639,hierhin::ADV,татчы,татчӧ
1640,hierhin::ADV,татчы,талань
1641,hierhin::ADV,татчы,šurp
1642,hierhin::ADV,татчы,uz šejieni
1643,von hier::ADV,татысь,тасянь
1644,von hier::ADV,татысь,no šejienes
1645,dort::ADV,отӥ,сэні
1646,dort::ADV,отӥ,tur
1647,dort::ADV,отын,сэні
1648,dort::ADV,отын,tur
1649,dorthin::ADV,отчы,сэтчӧ
1650,dorthin::ADV,отчы,turp
1651,dorthin::ADV,отчы,uz turieni
1652,geradeaus::ADV,меӵак,веськыда
1653,geradeaus::ADV,меӵак,taisni uz priekšu
1654,vorwärts::ADV,азьлань,водзӧ
1655,vorwärts::ADV,азьлань,uz priekšu
1656,rückwärts::ADV,берлань,бӧрӧ
1657,rückwärts::ADV,берлань,atmuguriski
1658,zurück::ADV,берен,бӧр
1659,zurück::ADV,берен,atpakāļ
1660,zurück::ADV,берлань,бӧр
1661,zurück::ADV,берлань,atpakāļ
1662,unten::ADV,улын,улын
1663,unten::ADV,улын,уліын
1664,unten::ADV,улын,lejā
1665,unten::ADV,улын,apakšā
1666,hinab::ADV,улэ,улӧ
1667,hinab::ADV,улэ,увлан
1668,hinab::ADV,улэ,uz leju
1669,oben::ADV,вылын,вылын
1670,oben::ADV,вылын,выліын
1671,oben::ADV,вылын,virsū
1672,oben::ADV,вылӥын,вылын
1673,oben::ADV,вылӥын,выліын
1674,oben::ADV,вылӥын,virsū
1675,hinauf::ADV,вылэ,выліӧ
1676,hinauf::ADV,вылэ,augšā
1677,hinauf::ADV,вылэ,uz augšu
1678,hinauf::ADV,вылӥе,выліӧ
1679,hinauf::ADV,вылӥе,augšā
1680,hinauf::ADV,вылӥе,uz augšu
1681,hinauf::ADV,выллань,выліӧ
1682,hinauf::ADV,выллань,augšā
1683,hinauf::ADV,выллань,uz augšu
1684,überall::ADV,котькытын,быдлаын
1685,überall::ADV,котькытын,visur
1686,überall::ADV,пасьтана,быдлаын
1687,überall::ADV,пасьтана,visur
1688,nicht::ADV,уз,oз
1689,nicht::ADV,уз,ne
1690,ein wenig::ADV,ичи,неуна
1691,ein wenig::ADV,ичи,drusku
1692,ein wenig::ADV,ӧжыт,неуна
1693,ein wenig::ADV,ӧжыт,drusku
1694,ein wenig::ADV,огшап,неуна
1695,ein wenig::ADV,огшап,drusku
1696,kaum::ADV,муртса,мырдэм
1697,kaum::ADV,муртса,diezin vai
1698,sehr::ADV,туж,зэв
1699,sehr::ADV,туж,ļoti
1700,sehr::ADV,туж,gaužām
1701,sehr::ADV,лекос,зэв
1702,sehr::ADV,лекос,ļoti
1703,sehr::ADV,лекос,gaužām
1704,so::ADV,озьы,тадз
1705,so::ADV,озьы,сідз
1706,so::ADV,озьы,tā
1707,so::ADV,озьы,tik
1708,so::ADV,тазьы,тадз
1709,so::ADV,тазьы,сідз
1710,so::ADV,тазьы,tā
1711,so::ADV,тазьы,tik
1712,noch::ADV,на,на
1713,noch::ADV,на,нӧшта
1714,noch::ADV,на,vēl
1715,nur::ADV,гинэ,куш
1716,nur::ADV,гинэ,сӧмын
1717,nur::ADV,гинэ,vien
1718,nur::ADV,гинэ,tikai
1719,schon::ADV,ни,нин
1720,schon::ADV,ни,jau
1721,schon::ADV,ини,нин
1722,schon::ADV,ини,jau
1723,wieder::ADV,нош,бара
1724,wieder::ADV,нош,atkal
1725,wieder::ADV,кайта,бара
1726,wieder::ADV,кайта,atkal
1727,vergebens::ADV,юнме,весьшӧрӧ
1728,vergebens::ADV,юнме,velti
1729,vor::PRP,азьын,водзын
1730,vor::PRP,азьын,priekš
1731,hinter::PRP,берын,бӧрнын
1732,hinter::PRP,берын,aiz
1733,hinter::PRP,бӧрсьы,бӧрнын
1734,hinter::PRP,бӧрсьы,aiz
1735,unter::PRP,улын,улын
1736,unter::PRP,улын,zem
1737,durch::PRP,пыр,пыр
1738,durch::PRP,пыр,пырыс
1739,durch::PRP,пыр,caur
1740,durch::PRP,пыр,cauri
1741,durch::PRP,пыртӥ,пыр
1742,durch::PRP,пыртӥ,пырыс
1743,durch::PRP,пыртӥ,caur
1744,durch::PRP,пыртӥ,cauri
1745,neben::PRP,бордын,бердын
1746,neben::PRP,бордын,līdzās
1747,zwischen::PRP,вискын,костын
1748,zwischen::PRP,вискын,starp
1749,wegen::PRP,сэрен,вӧсна
1750,wegen::PRP,сэрен,pēc
1751,dies::PRN,та,тайӧ
1752,dies::PRN,та,šis
1753,das::PRN,со,ciйö
1754,das::PRN,со,tas
1755,alles::PRN,ваньмыз,став
1756,alles::PRN,ваньмыз,viss
1757,ich::PRN,мон,ме
1758,ich::PRN,мон,es
1759,du::PRN,тон,тэ
1760,du::PRN,тон,tu
1761,er::PRN,со,сійӧ
1762,er::PRN,со,viņš
1763,wir::PRN,ми,ми
1764,wir::PRN,ми,mēs
1765,ihr::PRN,тӥ,тi
1766,ihr::PRN,тӥ,jūs
1767,sie::PRN,соос,найö
1768,sie::PRN,соос,viņi
1769,sie::PRN,соос,viņas
1770,was::FPRN,ма,мый
1771,was::FPRN,ма,kas
1772,wer::FPRN,кин,код
1773,wer::FPRN,кин,kas
1774,wo::FADV,кытын,кыті
1775,wo::FADV,кытын,kur
1776,wohin::FADV,кытчы,кытчӧ
1777,wohin::FADV,кытчы,kurp
1778,wohin::FADV,кытчы,uz kurieni
1779,wie::FADV,кызьы,кыдзи
1780,wie::FADV,кызьы,kā
1781,warum::FADV,малы,мыйла
1782,warum::FADV,малы,kāpēc
1783,wieviel::FNUM,кӧня,кымын
1784,wieviel::FNUM,кӧня,cik
1785,eins::NUM,одӥг,ӧтик
1786,eins::NUM,одӥг,viens
1787,zwei::NUM,кык,кык
1788,zwei::NUM,кык,divi
1789,drei::NUM,куинь,куим
1790,drei::NUM,куинь,trīs
1791,vier::NUM,ньыль,нель
1792,vier::NUM,ньыль,četri
1793,fünf::NUM,вить,вит
1794,fünf::NUM,вить,pieci
1795,sechs::NUM,куать,квайт
1796,sechs::NUM,куать,seši
1797,sieben::NUM,сизьым,сизим
1798,sieben::NUM,сизьым,septiņi
1799,acht::NUM,тямыс,кӧкъямыс
1800,acht::NUM,тямыс,astoņi
1801,neun::NUM,укмыс,ӧкмыс
1802,neun::NUM,укмыс,deviņi
1803,zehn::NUM,дас,дас
1804,zehn::NUM,дас,desmit
1805,elf::NUM,дас одӥг,дас ӧтик
1806,elf::NUM,дас одӥг,vienpadsmit
1807,zwölf::NUM,дас кык,дас кык
1808,zwölf::NUM,дас кык,divpadsmit
1809,zwanzig::NUM,кызь,кызь
1810,zwanzig::NUM,кызь,divdesmit
1811,dreißig::NUM,куамын,комын
1812,dreißig::NUM,куамын,trīsdesmit
1813,vierzig::NUM,ньыльдон,нелямын
1814,vierzig::NUM,ньыльдон,četrdesmit
1815,fünfzig::NUM,витьтон,ветымын
1816,fünfzig::NUM,витьтон,piecdesmit
1817,sechzig::NUM,куатьтон,квайтымын
1818,sechzig::NUM,куатьтон,sešdesmit
1819,siebzig::NUM,сизьымдон,сизимдас
1820,siebzig::NUM,сизьымдон,septiņdesmit
1821,achtzig::NUM,тямыстон,кӧкъямысдас
1822,achtzig::NUM,тямыстон,astoņdesmit
1823,neunzig::NUM,укмыстон,ӧкмысдас
1824,neunzig::NUM,укмыстон,deviņdesmit
1825,hundert::NUM,сю,сё
1826,hundert::NUM,сю,simt
1827,tausend::NUM,сюрс,сюрс
1828,tausend::NUM,сюрс,tūkstoš
1829,und::CNJ,и,и
1830,und::CNJ,и,un
1831,und::CNJ,но,и
1832,und::CNJ,но,un
1833,oder::CNJ,яке,либӧ
1834,oder::CNJ,яке,jeb
1835,stehen::V,сылыны,сулавны
1836,stehen::V,сылыны,stāvēt
1837,sitzen::V,пукыны,пукавны
1838,sitzen::V,пукыны,sēdēt
1839,liegen::V,кылльыны,куйлыны
1840,liegen::V,кылльыны,gulēt
1841,hängen::V,ошкыса улыны,ӧшавны
1842,hängen::V,ошкыса улыны,karāties
1843,werden::V,луыны,лоны
1844,werden::V,луыны,tapt
1845,passieren::V,луыны,лоны
1846,passieren::V,луыны,notikt
1847,beginnen::V,кутскыны,кутчысьны
1848,beginnen::V,кутскыны,кутны
1849,beginnen::V,кутскыны,sākties
1850,enden::V,бырыны,помасьны
1851,enden::V,бырыны,beigties
1852,wechseln::V,воштӥськыны,вежсьыны
1853,wechseln::V,воштӥськыны,mainīties
1854,aufgehen[Sonne]::V,ӝужаны,петны
1855,aufgehen[Sonne]::V,ӝужаны,lēkt
1856,aufgehen[Sonne]::V,ӝужаны,uzlēkt
1857,untergehen[Sonne]::V,пуксьыны,пуксьыны
1858,untergehen[Sonne]::V,пуксьыны,noiet
1859,untergehen[Sonne]::V,пуксьыны,rietēt
1860,scheinen[Sonne]::V,пиштыны,югъявны
1861,scheinen[Sonne]::V,пиштыны,югвидзны
1862,scheinen[Sonne]::V,пиштыны,spīdēt
1863,scheinen[Sonne]::V,чиляны,югъявны
1864,scheinen[Sonne]::V,чиляны,югвидзны
1865,scheinen[Sonne]::V,чиляны,spīdēt
1866,donnern::V,гудыръяны,гымавны
1867,donnern::V,гудыръяны,dārdēt
1868,wehen::V,пелляськыны,пӧльтны
1869,wehen::V,пелляськыны,pūst
1870,strömen::V,киськыны,киссьыны
1871,strömen::V,киськыны,līt
1872,strömen::V,киськыны,plūst
1873,strömen::V,исьтӥськыны,киссьыны
1874,strömen::V,исьтӥськыны,līt
1875,strömen::V,исьтӥськыны,plūst
1876,fließen::V,бызьыны,визувтны
1877,fließen::V,бызьыны,tecēt
1878,sich drehen::V,берганы,бергавны
1879,sich drehen::V,берганы,grozīties
1880,schwanken::V,вошъяськыны,легны
1881,schwanken::V,вошъяськыны,лайкъявны
1882,schwanken::V,вошъяськыны,līgoties
1883,schwanken::V,вошъяськыны,grīļoties
1884,schwingen::V,шонаськыны,лайкъявны
1885,schwingen::V,шонаськыны,люллявны
1886,schwingen::V,шонаськыны,vēzēties
1887,fallen::V,усьыны,усьны
1888,fallen::V,усьыны,krist
1889,brennen::V,ӝуаны,сотчыны
1890,brennen::V,ӝуаны,degt
1891,rauchen::V,ӵындыны,тшынӧдны
1892,rauchen::V,ӵындыны,dūmot
1893,regnen::V,зорыны,зэрны
1894,regnen::V,зорыны,līt
1895,gefrieren::V,кынмыны,кынмыны
1896,gefrieren::V,кынмыны,sasalt
1897,tauen::V,шунаны,сывны
1898,tauen::V,шунаны,kust
1899,schmelzen::V,шунаны,сывны
1900,schmelzen::V,шунаны,kust
1901,schmelzen::V,шунаны,nokust
1902,trocknen::V,куасьмыны,косьмыны
1903,trocknen::V,куасьмыны,žūt
1904,trocknen::V,куасьмыны,kaltēties
1905,sieden::V,пӧзьыны,пуны
1906,sieden::V,пӧзьыны,virt
1907,sieden::V,пӧзьыны,vārīties
1908,faulen::V,сисьмыны,сісьмыны
1909,faulen::V,сисьмыны,pūt
1910,faulen::V,сисьмыны,trudēt
1911,verfaulen::V,сисьмыны,сісьмыны
1912,verfaulen::V,сисьмыны,sapūt
1913,verfaulen::V,сисьмыны,satrūdēt
1914,reißen::V,кеськыны,орны
1915,reißen::V,кеськыны,plīst
1916,reißen::V,кеськыны,satrūkt
1917,versinken::V,выйыны,вӧйны
1918,versinken::V,выйыны,grimt
1919,versinken::V,выйыны,nogrimt
1920,vergehen::V,ортчыны,кольны
1921,vergehen::V,ортчыны,ордйыны
1922,vergehen::V,ортчыны,paiet
1923,erscheinen::V,адскыны,петкӧдчыны
1924,erscheinen::V,адскыны,parādīties
1925,verschwinden::V,бырыны,бырны
1926,verschwinden::V,бырыны,nozust
1927,sinken::V,усьыны,вӧйны
1928,sinken::V,усьыны,kristies
1929,abnehmen::V,синыны,чинны
1930,abnehmen::V,синыны,noplakt
1931,abnehmen::V,синыны,mazināties
1932,zunehmen::V,йылыны,содны
1933,zunehmen::V,йылыны,ыдждыны
1934,zunehmen::V,йылыны,pieaugt
1935,zunehmen::V,йылыны,pieņemties
1936,steigen::V,лӧпкыны,лыбны
1937,steigen::V,лӧпкыны,kāpt
1938,wachsen::V,будыны,быдмыны
1939,wachsen::V,будыны,augt
1940,glänzen::V,чиляны,югъявны
1941,glänzen::V,чиляны,дзирдавны
1942,glänzen::V,чиляны,zaigot
1943,glänzen::V,чиляны,laistīties
1944,glänzen::V,пиштыны,югъявны
1945,glänzen::V,пиштыны,дзирдавны
1946,glänzen::V,пиштыны,zaigot
1947,glänzen::V,пиштыны,laistīties
1948,funkeln::V,чилекъяны,югъявны
1949,funkeln::V,чилекъяны,дзирдавны
1950,funkeln::V,чилекъяны,mirdzēt
1951,funkeln::V,чилекъяны,dzirkstēt
1952,lärmen::V,уретыны,жувгыны
1953,lärmen::V,уретыны,ыугыны
1954,lärmen::V,уретыны,шумитны
1955,lärmen::V,уретыны,ālēties
1956,lärmen::V,уретыны,trokšņot
1957,lärmen::V,ӵашетыны,жувгыны
1958,lärmen::V,ӵашетыны,ыугыны
1959,lärmen::V,ӵашетыны,шумитны
1960,lärmen::V,ӵашетыны,ālēties
1961,lärmen::V,ӵашетыны,trokšņot
1962,läuten::V,жингыртыны,жургыны
1963,läuten::V,жингыртыны,zvanīt
1964,klingeln::V,жингыртыны,звӧнитны
1965,klingeln::V,жингыртыны,zvanīt
1966,klirren::V,жильккетыны,гольскöдчыны
1967,klirren::V,жильккетыны,tinkšķēt
1968,klirren::V,жильккетыны,džinkstēt
1969,brausen::V,лекъяськыны,буавны
1970,brausen::V,лекъяськыны,krākt
1971,brausen::V,лекъяськыны,brāzmot
1972,rauschen::V,ӵашетыны,кышакывны
1973,rauschen::V,ӵашетыны,šalkt
1974,klingen::V,кылӥськыны,шыавны
1975,klingen::V,кылӥськыны,юргыны
1976,klingen::V,кылӥськыны,skanēt
1977,klingen::V,кылӥськыны,izklausīties
1978,bellen::V,утыны,увтны
1979,bellen::V,утыны,riet
1980,heulen::V,вузыны,омлявны
1981,heulen::V,вузыны,вурзавны
1982,heulen::V,вузыны,kaukt
1983,heulen::V,вузыны,gaudot
1984,blasen::V,пельтыны,пӧльтны
1985,blasen::V,пельтыны,pūst
1986,pfeifen::V,шуланы,шутьлявны
1987,pfeifen::V,шуланы,svilpt
1988,pfeifen::V,шуланы,svilpot
1989,schreien::V,черекъяны,горзыны
1990,schreien::V,черекъяны,brēkt
1991,schreien::V,черекъяны,kliegt
1992,schreien::V,кесяськыны,горзыны
1993,schreien::V,кесяськыны,brēkt
1994,schreien::V,кесяськыны,kliegt
1995,stöhnen::V,ӝуштыны,ымзыны
1996,stöhnen::V,ӝуштыны,vaidēt
1997,zittern::V,дырекъяны,тіравны
1998,zittern::V,дырекъяны,drebēt
1999,zittern::V,куалекъяны,тіравны
2000,zittern::V,куалекъяны,drebēt
2001,leben::V,улыны,овны
2002,leben::V,улыны,dzīvot
2003,geboren werden::V,вордӥськыны,чужны
2004,geboren werden::V,вордӥськыны,dzimt
2005,atmen::V,шоканы,кашкыны
2006,atmen::V,шоканы,пошиктыны
2007,atmen::V,шоканы,elpot
2008,trinken::V,юыны,юны
2009,trinken::V,юыны,dzert
2010,essen::V,сиыны,сёйны
2011,essen::V,сиыны,ēst
2012,schlucken::V,ньылыны,ньылавны
2013,schlucken::V,ньылыны,rīt
2014,müde werden::V,жадьыны,мудзны
2015,müde werden::V,жадьыны,nokust
2016,einschlafen::V,умме усьыны,ланьтны
2017,einschlafen::V,умме усьыны,унмовсьны
2018,einschlafen::V,умме усьыны,iemigt
2019,einschlafen::V,умме усьыны,aizmigt
2020,schlafen::V,кӧлыны,узьны
2021,schlafen::V,кӧлыны,gulēt
2022,aufwachen::V,сайканы,садьмыны
2023,aufwachen::V,сайканы,mosties
2024,aufstehen::V,султыны,чеччыны
2025,aufstehen::V,султыны,celties
2026,sich erholen::V,шутэтскыны,шойччыны
2027,sich erholen::V,шутэтскыны,atžirgt
2028,sich erholen::V,шутэтскыны,atpūsties
2029,krank werden::V,висьыны,висьмыны
2030,krank werden::V,висьыны,sasirgt
2031,krank sein::V,висьыны,висьны
2032,krank sein::V,висьыны,slimot
2033,schmerzen::V,висьыны,висьны
2034,schmerzen::V,висьыны,sāpēt
2035,schmerzen::V,висьыны,smelgt
2036,husten::V,кызыны,кызны
2037,husten::V,кызыны,klepot
2038,genesen::V,юнматскыны,бурдны
2039,genesen::V,юнматскыны,veseļoties
2040,genesen::V,бурмытскылыны,бурдны
2041,genesen::V,бурмытскылыны,veseļoties
2042,sterben::V,кулыны,кувны
2043,sterben::V,кулыны,mirt
2044,sterben::V,кулыны,nomirt
2045,umkommen::V,бырыны,кувны
2046,umkommen::V,бырыны,apsprāgt
2047,umkommen::V,бырыны,aiziet bojā
2048,sich bewegen::V,вырыны,вӧрзьыны
2049,sich bewegen::V,вырыны,virzīties
2050,sich rühren::V,вырӟыны,вӧрны
2051,sich rühren::V,вырӟыны,вӧрӧдчыны
2052,sich rühren::V,вырӟыны,sagrozīties
2053,sich rühren::V,вырӟылыны,вӧрны
2054,sich rühren::V,вырӟылыны,вӧрӧдчыны
2055,sich rühren::V,вырӟылыны,sagrozīties
2056,sich erheben::V,султыны,сувтны
2057,sich erheben::V,султыны,piecelties
2058,sich setzen::V,пуксьыны,пуксьыны
2059,sich setzen::V,пуксьыны,sēsties
2060,hinfallen::V,усьыны,усьны
2061,hinfallen::V,усьыны,sabirt
2062,hinfallen::V,усьыны,pakrist
2063,laufen::V,мыныны,мyнны
2064,laufen::V,мыныны,iet
2065,laufen::V,мыныны,skraidīt
2066,schreiten::V,вамышъяны,восьлавны
2067,schreiten::V,вамышъяны,soļot
2068,spazierengehen::V,мыныны,гуляйтны
2069,spazierengehen::V,мыныны,staigāt
2070,spazierengehen::V,мыныны,pastaigāties
2071,spazierengehen::V,ветлыны,гуляйтны
2072,spazierengehen::V,ветлыны,staigāt
2073,spazierengehen::V,ветлыны,pastaigāties
2074,eilen::V,дыртыны,тэрмасьны
2075,eilen::V,дыртыны,traukt
2076,sich beeilen::V,дыртыны,тэрмасьны
2077,sich beeilen::V,дыртыны,steigties
2078,sich beeilen::V,дыртыны,pasteigties
2079,sausen::V,туж ӝог мыныны,тӧвзьыны
2080,sausen::V,туж ӝог мыныны,drāzt
2081,sausen::V,туж ӝог мыныны,brāzties
2082,rennen::V,бызьылыны,котӧртны
2083,rennen::V,бызьылыны,skriet
2084,springen::V,тэтчаны,чеччавны
2085,springen::V,тэтчаны,lēkt
2086,klettern::V,тубаны,кышасьны
2087,klettern::V,тубаны,кавшасьны
2088,klettern::V,тубаны,kāpt
2089,klettern::V,тубаны,rāpties
2090,schaukeln::V,лэйканы,гычасьны
2091,schaukeln::V,лэйканы,šūpoties
2092,schaukeln::V,лэйканы,zvalstīties
2093,schaukeln::V,шонаськыны,гычасьны
2094,schaukeln::V,шонаськыны,šūpoties
2095,schaukeln::V,шонаськыны,zvalstīties
2096,kriechen::V,нюж ветлыны,кыссьыны
2097,kriechen::V,нюж ветлыны,līst
2098,kriechen::V,нюж ветлыны,rāpot
2099,schwimmen::V,уяны,уявны
2100,schwimmen::V,уяны,peldēt
2101,tauchen::V,зумылыны,сунавны
2102,tauchen::V,зумылыны,gremdēties
2103,rudern::V,полсаны,пелысасьны
2104,rudern::V,полсаны,airēt
2105,rudern::V,полсаны,irties
2106,fahren::V,ветлыны,мунны
2107,fahren::V,ветлыны,braukt
2108,fliegen::V,лобаны,лэбны
2109,fliegen::V,лобаны,lidot
2110,fliegen::V,лобаны,laisties
2111,gehen::V,мыныны,мyнны
2112,gehen::V,мыныны,iet
2113,weggehen::V,кошкыны,мунавны
2114,weggehen::V,кошкыны,aiziet
2115,abfahren::V,кошкыны,мӧдӧдчыны
2116,abfahren::V,кошкыны,atiet
2117,abfahren::V,кошкыны,aizbraukt
2118,anhalten::V,дугдыны,джӧмдыны
2119,anhalten::V,дугдыны,apstāties
2120,hineingehen::V,пырыны,пырны
2121,hineingehen::V,пырыны,ieiet
2122,eintreten::V,пырыны,пырны
2123,eintreten::V,пырыны,ienākt
2124,kommen::V,вуыны,воны
2125,kommen::V,вуыны,локны
2126,kommen::V,вуыны,nākt
2127,kommen::V,лыктыны,воны
2128,kommen::V,лыктыны,локны
2129,kommen::V,лыктыны,nākt
2130,ankommen::V,вуыны,воны
2131,ankommen::V,вуыны,локны
2132,ankommen::V,вуыны,nonākt
2133,ankommen::V,вуыны,ierasties
2134,zurückkommen::V,берытскыны,косны
2135,zurückkommen::V,берытскыны,бергӧдчыны
2136,zurückkommen::V,берытскыны,atgriezties
2137,bleiben::V,кыльыны,кольны
2138,bleiben::V,кыльыны,palikt
2139,warten::V,витьыны,виччысьны
2140,warten::V,витьыны,gaidīt
2141,erwarten::V,витьыны,виччысьны
2142,erwarten::V,витьыны,sagaidīt
2143,erwarten::V,возьманы,виччысьны
2144,erwarten::V,возьманы,sagaidīt
2145,suchen::V,утчаны,корсьны
2146,suchen::V,утчаны,meklēt
2147,finden::V,шедьтыны,казявны
2148,finden::V,шедьтыны,rast
2149,finden::V,шедьтыны,atrast
2150,versuchen::V,турттыны,заводитчывны
2151,versuchen::V,турттыны,mēģināt
2152,vorbereiten::V,дасяны,дасьтыны
2153,vorbereiten::V,дасяны,gatavot
2154,vorbereiten::V,дасяны,sagatavot
2155,lieben::V,гажаны,радейтны
2156,lieben::V,гажаны,mīlēt
2157,mögen::V,яратыны,радейтны
2158,mögen::V,яратыны,gribēties
2159,lachen::V,серекъяны,серавны
2160,lachen::V,серекъяны,серавлыны
2161,lachen::V,серекъяны,smiet
2162,lachen::V,серекъяны,smieties
2163,rühren::V,сюлме йӧтыны,нормӧдны
2164,rühren::V,сюлме йӧтыны,aizgrābt
2165,weinen::V,бӧрдыны,бӧрдны
2166,weinen::V,бӧрдыны,raudāt
2167,schimpfen::V,даллашыны,видчыны
2168,schimpfen::V,даллашыны,rāties
2169,schimpfen::V,даллашыны,lamāties
2170,sich ärgern::V,лекъяськыны,скӧравны
2171,sich ärgern::V,лекъяськыны,īgt
2172,sich ärgern::V,лекъяськыны,pukoties
2173,sich ärgern::V,лекъяськыны,dusmoties
2174,sich fürchten::V,кышканы,повны
2175,sich fürchten::V,кышканы,bīties
2176,sich fürchten::V,кышканы,baidīties
2177,sich fürchten::V,курданы,повны
2178,sich fürchten::V,курданы,bīties
2179,sich fürchten::V,курданы,baidīties
2180,fürchten::V,курданы,повны
2181,fürchten::V,курданы,baidīties no
2182,fürchten::V,кышканы,повны
2183,fürchten::V,кышканы,baidīties no
2184,fliehen::V,пегӟыны,пышйыны
2185,fliehen::V,пегӟыны,bēgt
2186,flüchten::V,пегӟыны,пышйыны
2187,flüchten::V,пегӟыны,aizbēgt
2188,sehen::V,адӟыны,аддзыны
2189,sehen::V,адӟыны,redzēt
2190,anschauen::V,учкыны,видзӧдны
2191,anschauen::V,учкыны,paraudzīties
2192,ansehen::V,учкыны,видзӧдны
2193,ansehen::V,учкыны,aplūkot
2194,hören::V,кылыны,кывны
2195,hören::V,кылыны,dzirdēt
2196,zuhören::V,кылзыны,кывзыны
2197,zuhören::V,кылзыны,klausīties
2198,probieren::V,веръяны,видлыны
2199,probieren::V,веръяны,nogaršot
2200,riechen::V,зынъяны,чушкыны
2201,riechen::V,зынъяны,ost
2202,riechen::V,зынъяны,ostīt
2203,fühlen::V,шӧдыны,вежӧртны
2204,fühlen::V,шӧдыны,гӧгӧрвоны
2205,fühlen::V,шӧдыны,just
2206,fühlen::V,шӧдыны,izjust
2207,scheinen::V,адскыны,кажитчыны
2208,scheinen::V,адскыны,šķist
2209,scheinen::V,адскыны,likties
2210,zu sehen sein::V,адӟиськыны,тыдавны
2211,zu sehen sein::V,адӟиськыны,parādīties
2212,vernehmen::V,кылыны,кывны
2213,vernehmen::V,кылыны,saklausīt
2214,frieren::V,кынмыны,кынмыны
2215,frieren::V,кынмыны,salt
