,Concept_ID,se,ro
4992,gut::A,buerie,bun
4993,gut::A,buorre,bun
4994,gut::A,buorre,bun
4995,gut::A,pyeṛi,bun
4996,gut::A,šiõǥǥ,bun
4997,gut::A,pue´rr,bun
4998,gut::A,шувв,bun
4999,gut::A,пуррь,bun
5000,schlecht::A,nåake,rău
5001,schlecht::A,nåake,prost
5002,schlecht::A,skraape,rău
5003,schlecht::A,skraape,prost
5004,schlecht::A,mådtan,rău
5005,schlecht::A,mådtan,prost
5006,schlecht::A,nievrre,rău
5007,schlecht::A,nievrre,prost
5008,schlecht::A,headju,rău
5009,schlecht::A,headju,prost
5010,schlecht::A,heittot,rău
5011,schlecht::A,heittot,prost
5012,schlecht::A,hyeṇi,rău
5013,schlecht::A,hyeṇi,prost
5014,schlecht::A,niev'ri,rău
5015,schlecht::A,niev'ri,prost
5016,schlecht::A,hue´nn,rău
5017,schlecht::A,hue´nn,prost
5018,schlecht::A,нюэссь,rău
5019,schlecht::A,нюэссь,prost
5020,schlecht::A,ню̄э̄зесь,rău
5021,schlecht::A,ню̄э̄зесь,prost
5022,richtig::A,rïekte,drept
5023,richtig::A,rïekte,corect
5024,richtig::A,duolla,drept
5025,richtig::A,duolla,corect
5026,richtig::A,rievtes,drept
5027,richtig::A,rievtes,corect
5028,richtig::A,riekta,drept
5029,richtig::A,riekta,corect
5030,richtig::A,vuoi'gâ,drept
5031,richtig::A,vuoi'gâ,corect
5032,richtig::A,vuõiǥâs,drept
5033,richtig::A,vuõiǥâs,corect
5034,richtig::A,вӯййк,drept
5035,richtig::A,вӯййк,corect
5036,richtig::A,вӯйкэсс,drept
5037,richtig::A,вӯйкэсс,corect
5038,schlimm::A,nåake,rău
5039,schlimm::A,bahá,rău
5040,schlimm::A,vearrái,rău
5041,schlimm::A,niev'ri,rău
5042,schlimm::A,neu´rr,rău
5043,schlimm::A,ню̄э̄зесь,rău
5044,wahr::A,saetnies,adevărat
5045,wahr::A,sádnes,adevărat
5046,wahr::A,duohta,adevărat
5047,wahr::A,tuotâ,adevărat
5048,wahr::A,tuõtt,adevărat
5049,wahr::A,вӯйкас,adevărat
5050,alt::A,båeries,uzat
5051,alt::A,båeries,vechi
5052,alt::A,oames,uzat
5053,alt::A,oames,vechi
5054,alt::A,boaris,uzat
5055,alt::A,boaris,vechi
5056,alt::A,uámis,uzat
5057,alt::A,uámis,vechi
5058,alt::A,vuä´mes,uzat
5059,alt::A,vuä´mes,vechi
5060,alt::A,вуэммь,uzat
5061,alt::A,вуэммь,vechi
5062,neu::A,orre,nou
5063,neu::A,ådås,nou
5064,neu::A,ođas,nou
5065,neu::A,uuđâs,nou
5066,neu::A,oođâs,nou
5067,neu::A,о̄дт,nou
5068,ehemalig::A,evtebe,fost
5069,ehemalig::A,evtebe,anterior
5070,ehemalig::A,åvdep,fost
5071,ehemalig::A,åvdep,anterior
5072,ehemalig::A,dološ,fost
5073,ehemalig::A,dološ,anterior
5074,ehemalig::A,oovdiš,fost
5075,ehemalig::A,oovdiš,anterior
5076,ehemalig::A,tuâl'jõž,fost
5077,ehemalig::A,tuâl'jõž,anterior
5078,ehemalig::A,туллъя,fost
5079,ehemalig::A,туллъя,anterior
5080,ehemalig::A,э̄ввтлэсь,fost
5081,ehemalig::A,э̄ввтлэсь,anterior
5082,alt[Lebewesen]::A,voeres,bătrîn
5083,alt[Lebewesen]::A,vuoras,bătrîn
5084,alt[Lebewesen]::A,boares,bătrîn
5085,alt[Lebewesen]::A,vuoras,bătrîn
5086,alt[Lebewesen]::A,puáris,bătrîn
5087,alt[Lebewesen]::A,puä´res,bătrîn
5088,alt[Lebewesen]::A,пуэресь,bătrîn
5089,jung::A,noere,tânăr
5090,jung::A,nuorra,tânăr
5091,jung::A,nuorra,tânăr
5092,jung::A,nuoṛâ,tânăr
5093,jung::A,nuõrr,tânăr
5094,jung::A,нӯрр,tânăr
5095,arm::A,giefies,sărac
5096,arm::A,giefies,sărman
5097,arm::A,hædjo,sărac
5098,arm::A,hædjo,sărman
5099,arm::A,geafi,sărac
5100,arm::A,geafi,sărman
5101,arm::A,kevhi,sărac
5102,arm::A,kevhi,sărman
5103,arm::A,ǩeeu´h,sărac
5104,arm::A,ǩeeu´h,sărman
5105,arm::A,ва̄йваш,sărac
5106,arm::A,ва̄йваш,sărman
5107,reich::A,ræjhkoes,avut
5108,reich::A,ræjhkoes,bogat
5109,reich::A,boanndá,avut
5110,reich::A,boanndá,bogat
5111,reich::A,rikkis,avut
5112,reich::A,rikkis,bogat
5113,reich::A,riges,avut
5114,reich::A,riges,bogat
5115,reich::A,ree´ǧǧes,avut
5116,reich::A,ree´ǧǧes,bogat
5117,reich::A,ва̄птэк,avut
5118,reich::A,ва̄птэк,bogat
5119,bekannt::A,åehpies,cunoscut
5120,bekannt::A,oahpes,cunoscut
5121,bekannt::A,dieđus,cunoscut
5122,bekannt::A,uápis,cunoscut
5123,bekannt::A,tuubdâs,cunoscut
5124,bekannt::A,toobdâs,cunoscut
5125,bekannt::A,томтас,cunoscut
5126,berühmt::A,byögke,renumit
5127,berühmt::A,mihtos,renumit
5128,berühmt::A,beakkán,renumit
5129,berühmt::A,beakkálmas,renumit
5130,berühmt::A,mááinuh,renumit
5131,berühmt::A,peeggâlm,renumit
5132,berühmt::A,snäätnai,renumit
5133,berühmt::A,куллъей,renumit
5134,fremd::A,ammes,străin
5135,fremd::A,amás,străin
5136,fremd::A,vieres,străin
5137,fremd::A,amas,străin
5138,fremd::A,vie'res,străin
5139,fremd::A,puigâ,străin
5140,fremd::A,vee´res,străin
5141,fremd::A,е̄ххк,străin
5142,fremd::A,вӣресь,străin
5143,verschieden::A,ovmese,diferit
5144,verschieden::A,ovmese,deosebit
5145,verschieden::A,moattelágásj,diferit
5146,verschieden::A,moattelágásj,deosebit
5147,verschieden::A,iesjgeŋgalágásj,diferit
5148,verschieden::A,iesjgeŋgalágásj,deosebit
5149,verschieden::A,eará,diferit
5150,verschieden::A,eará,deosebit
5151,verschieden::A,eresláván,diferit
5152,verschieden::A,eresláván,deosebit
5153,verschieden::A,jee´res,diferit
5154,verschieden::A,jee´res,deosebit
5155,verschieden::A,jee´resnallšem,diferit
5156,verschieden::A,jee´resnallšem,deosebit
5157,verschieden::A,югке,diferit
5158,verschieden::A,югке,deosebit
5159,verschieden::A,югкеналшэм,diferit
5160,verschieden::A,югкеналшэм,deosebit
5161,nah::A,gietskies,apropiat
5162,nah::A,lahka,apropiat
5163,nah::A,lagas,apropiat
5164,nah::A,a'ldemuš,apropiat
5165,nah::A,âlddlõs,apropiat
5166,nah::A,альтэсь,apropiat
5167,fern::A,gahkese,departe
5168,fern::A,guhkken,departe
5169,fern::A,gáiddus,departe
5170,fern::A,kuhás,departe
5171,fern::A,ku´ǩes,departe
5172,fern::A,туммплэсь,departe
5173,linker::A,gårroeh,stâng
5174,linker::A,gåro,stâng
5175,linker::A,gurut,stâng
5176,linker::A,čižet,stâng
5177,linker::A,či´ǯǯ,stâng
5178,linker::A,чинч,stâng
5179,rechter::A,åelkies,drept
5180,rechter::A,oalges,drept
5181,rechter::A,olgeš,drept
5182,rechter::A,uál'gis,drept
5183,rechter::A,vuõiǥâs,drept
5184,rechter::A,вуэлькесь,drept
5185,anderer::A,jeatjebe,alt
5186,anderer::A,nubbe,alt
5187,anderer::A,eará,alt
5188,anderer::A,nubbi,alt
5189,anderer::A,nubbe,alt
5190,anderer::A,nu´bb,alt
5191,anderer::A,jee´res,alt
5192,anderer::A,мудта,alt
5193,anderer::A,е̄ресь,alt
5194,erster::A,voestes,prim
5195,erster::A,vuostasj,prim
5196,erster::A,vuosttaš,prim
5197,erster::A,vuos'muš,prim
5198,erster::A,vuõs's,prim
5199,erster::A,õõu´dmõs,prim
5200,erster::A,авьтмусс,prim
5201,zweiter::A,mubpie,al doilea
5202,zweiter::A,nubbe,al doilea
5203,zweiter::A,nubbi,al doilea
5204,zweiter::A,nubbe,al doilea
5205,zweiter::A,nu´bb,al doilea
5206,zweiter::A,ныммьп,al doilea
5207,dritter::A,gåalmede,treilea
5208,dritter::A,goalmát,treilea
5209,dritter::A,goalmmát,treilea
5210,dritter::A,kuálmád,treilea
5211,dritter::A,kuälmad,treilea
5212,dritter::A,кӯа̄ллмант,treilea
5213,letzter::A,minngemes,final
5214,letzter::A,maŋemus,final
5215,letzter::A,maŋimus,final
5216,letzter::A,majemuš,final
5217,letzter::A,mââi´mõs,final
5218,letzter::A,маӈьмусс,final
5219,allein::ADV,oktegh,singur
5220,allein::ADV,oktegimse,singur
5221,allein::ADV,oktebisnie,singur
5222,allein::ADV,aktu,singur
5223,allein::ADV,okto,singur
5224,allein::ADV,ohtuu,singur
5225,allein::ADV,õhttu,singur
5226,allein::ADV,о̄ххтэ,singur
5227,zusammen::ADV,ektine,împreună
5228,zusammen::ADV,ektesne,împreună
5229,zusammen::ADV,tjåenghkesne,împreună
5230,zusammen::ADV,siegen,împreună
5231,zusammen::ADV,oktan,împreună
5232,zusammen::ADV,ovttas,împreună
5233,zusammen::ADV,čoahkis,împreună
5234,zusammen::ADV,oovtâst,împreună
5235,zusammen::ADV,õõutsââ´jest,împreună
5236,zusammen::ADV,аххтан,împreună
5237,zusammen::ADV,эфтэсьт,împreună
5238,lange::ADV,guhkiem,îndelung
5239,lange::ADV,guhkiem,mult timp
5240,lange::ADV,guhkev,îndelung
5241,lange::ADV,guhkev,mult timp
5242,lange::ADV,mælggadav,îndelung
5243,lange::ADV,mælggadav,mult timp
5244,lange::ADV,guhká,îndelung
5245,lange::ADV,guhká,mult timp
5246,lange::ADV,kuhe,îndelung
5247,lange::ADV,kuhe,mult timp
5248,lange::ADV,kuhháá,îndelung
5249,lange::ADV,kuhháá,mult timp
5250,lange::ADV,kuu´ǩǩ,îndelung
5251,lange::ADV,kuu´ǩǩ,mult timp
5252,lange::ADV,кугкь,îndelung
5253,lange::ADV,кугкь,mult timp
5254,plötzlich::ADV,faahketji,deodată
5255,plötzlich::ADV,faahketji,pe neașteptate
5256,plötzlich::ADV,hæhkkat,deodată
5257,plötzlich::ADV,hæhkkat,pe neașteptate
5258,plötzlich::ADV,fáhkkestaga,deodată
5259,plötzlich::ADV,fáhkkestaga,pe neașteptate
5260,plötzlich::ADV,fakkist,deodată
5261,plötzlich::ADV,fakkist,pe neașteptate
5262,plötzlich::ADV,kruu´ta,deodată
5263,plötzlich::ADV,kruu´ta,pe neașteptate
5264,plötzlich::ADV,а̄йнханна,deodată
5265,plötzlich::ADV,а̄йнханна,pe neașteptate
5266,sofort::ADV,dallegh,imediat
5267,sofort::ADV,dallegh,numaidecît
5268,sofort::ADV,dalá,imediat
5269,sofort::ADV,dalá,numaidecît
5270,sofort::ADV,dalánagi,imediat
5271,sofort::ADV,dalánagi,numaidecît
5272,sofort::ADV,dakkavide,imediat
5273,sofort::ADV,dakkavide,numaidecît
5274,sofort::ADV,dakkaviđe,imediat
5275,sofort::ADV,dakkaviđe,numaidecît
5276,sofort::ADV,tállán,imediat
5277,sofort::ADV,tállán,numaidecît
5278,sofort::ADV,naraaz,imediat
5279,sofort::ADV,naraaz,numaidecît
5280,sofort::ADV,атть,imediat
5281,sofort::ADV,атть,numaidecît
5282,später::ADV,mænngan ,mai apoi
5283,später::ADV,mænngan ,mai târziu
5284,später::ADV,maŋŋebut,mai apoi
5285,später::ADV,maŋŋebut,mai târziu
5286,später::ADV,maŋŋel,mai apoi
5287,später::ADV,maŋŋel,mai târziu
5288,später::ADV,maŋ̣eláá,mai apoi
5289,später::ADV,maŋ̣eláá,mai târziu
5290,später::ADV,mâ´ŋŋlakast,mai apoi
5291,später::ADV,mâ´ŋŋlakast,mai târziu
5292,später::ADV,маӈӈа,mai apoi
5293,später::ADV,маӈӈа,mai târziu
5294,jetzt::ADV,daelie,acum
5295,jetzt::ADV,dal,acum
5296,jetzt::ADV,dal,acum
5297,jetzt::ADV,tääl,acum
5298,jetzt::ADV,ââ´n,acum
5299,jetzt::ADV,атть,acum
5300,heute::ADV,daenbien,azi
5301,heute::ADV,daenbien,astăzi
5302,heute::ADV,uddni,azi
5303,heute::ADV,uddni,astăzi
5304,heute::ADV,odne,azi
5305,heute::ADV,odne,astăzi
5306,heute::ADV,onne,azi
5307,heute::ADV,onne,astăzi
5308,heute::ADV,tä´bbe,azi
5309,heute::ADV,tä´bbe,astăzi
5310,heute::ADV,та̄ррьм,azi
5311,heute::ADV,та̄ррьм,astăzi
5312,morgen::ADV,jirreden,mâine
5313,morgen::ADV,idet,mâine
5314,morgen::ADV,ihttin,mâine
5315,morgen::ADV,itten,mâine
5316,morgen::ADV,jâđđa,mâine
5317,morgen::ADV,янта,mâine
5318,bald::ADV,varke,curând
5319,bald::ADV,ruvva,curând
5320,bald::ADV,farga,curând
5321,bald::ADV,vorgâ,curând
5322,bald::ADV,sõrgg,curând
5323,bald::ADV,вэхтэнне,curând
5324,dann::ADV,die,apoi
5325,dann::ADV,dalloj,apoi
5326,dann::ADV,de,apoi
5327,dann::ADV,te,apoi
5328,dann::ADV,de,apoi
5329,dann::ADV,teä,apoi
5330,dann::ADV,â´tte,apoi
5331,dann::ADV,те,apoi
5332,gestern::ADV,jååktan,ieri
5333,gestern::ADV,iektu,ieri
5334,gestern::ADV,ikte,ieri
5335,gestern::ADV,jieh't,ieri
5336,gestern::ADV,jåhtta,ieri
5337,gestern::ADV,яххта,ieri
5338,einst::ADV,dejpeli,odată
5339,einst::ADV,dejpeli,odinioară
5340,einst::ADV,åvdebut,odată
5341,einst::ADV,åvdebut,odinioară
5342,einst::ADV,áigi,odată
5343,einst::ADV,áigi,odinioară
5344,einst::ADV,dolin,odată
5345,einst::ADV,dolin,odinioară
5346,einst::ADV,tovle,odată
5347,einst::ADV,tovle,odinioară
5348,einst::ADV,tuu´l,odată
5349,einst::ADV,tuu´l,odinioară
5350,einst::ADV,э̄ххьтэшьт,odată
5351,einst::ADV,э̄ххьтэшьт,odinioară
5352,damals::ADV,aejkien,atunci
5353,damals::ADV,aejkien,pe atunci
5354,damals::ADV,dalloj,atunci
5355,damals::ADV,dalloj,pe atunci
5356,damals::ADV,dalle,atunci
5357,damals::ADV,dalle,pe atunci
5358,damals::ADV,talle,atunci
5359,damals::ADV,talle,pe atunci
5360,damals::ADV,te´l,atunci
5361,damals::ADV,te´l,pe atunci
5362,damals::ADV,teä´l,atunci
5363,damals::ADV,teä´l,pe atunci
5364,damals::ADV,танна,atunci
5365,damals::ADV,танна,pe atunci
5366,danach::ADV,mïnngesne,după aceasta
5367,danach::ADV,dan maŋŋela,după aceasta
5368,danach::ADV,maŋŋil,după aceasta
5369,danach::ADV,das maŋŋá,după aceasta
5370,danach::ADV,maŋ̣a,după aceasta
5371,danach::ADV,mâ´ŋŋlest,după aceasta
5372,danach::ADV,маӈӈа,după aceasta
5373,vorher::ADV,aarebi,mai întâi
5374,vorher::ADV,aarebi,în prealabil
5375,vorher::ADV,åvddål,mai întâi
5376,vorher::ADV,åvddål,în prealabil
5377,vorher::ADV,árat,mai întâi
5378,vorher::ADV,árat,în prealabil
5379,vorher::ADV,ovdâl,mai întâi
5380,vorher::ADV,ovdâl,în prealabil
5381,vorher::ADV,ouddâl,mai întâi
5382,vorher::ADV,ouddâl,în prealabil
5383,vorher::ADV,а̄йка,mai întâi
5384,vorher::ADV,а̄йка,în prealabil
5385,zuerst::ADV,voestegh,întâi
5386,zuerst::ADV,voestegh,în primul rând
5387,zuerst::ADV,álgon,întâi
5388,zuerst::ADV,álgon,în primul rând
5389,zuerst::ADV,vuos,întâi
5390,zuerst::ADV,vuos,în primul rând
5391,zuerst::ADV,vuohččan,întâi
5392,zuerst::ADV,vuohččan,în primul rând
5393,zuerst::ADV,vuoč'čin,întâi
5394,zuerst::ADV,vuoč'čin,în primul rând
5395,zuerst::ADV,vuõ´ste,întâi
5396,zuerst::ADV,vuõ´ste,în primul rând
5397,zuerst::ADV,vuõs'smõõssân,întâi
5398,zuerst::ADV,vuõs'smõõssân,în primul rând
5399,zuerst::ADV,э̄ввтла,întâi
5400,zuerst::ADV,э̄ввтла,în primul rând
5401,zuerst::ADV,э̄ввтэль,întâi
5402,zuerst::ADV,э̄ввтэль,în primul rând
5403,einmal::ADV,ikth,odată
5404,einmal::ADV,akti,odată
5405,einmal::ADV,okte,odată
5406,einmal::ADV,ohtii,odată
5407,einmal::ADV,kojo,odată
5408,einmal::ADV,måttmešt,odată
5409,einmal::ADV,э̄фт вэ̄рр,odată
5410,manchmal::ADV,muvhtene,uneori
5411,manchmal::ADV,muvhtene,câteodată
5412,manchmal::ADV,muhttijn,uneori
5413,manchmal::ADV,muhttijn,câteodată
5414,manchmal::ADV,duolla dálla,uneori
5415,manchmal::ADV,duolla dálla,câteodată
5416,manchmal::ADV,muhtumin,uneori
5417,manchmal::ADV,muhtumin,câteodată
5418,manchmal::ADV,kuásnii,uneori
5419,manchmal::ADV,kuásnii,câteodată
5420,manchmal::ADV,måttmešt,uneori
5421,manchmal::ADV,måttmešt,câteodată
5422,manchmal::ADV,kuä´ss-ne,uneori
5423,manchmal::ADV,kuä´ss-ne,câteodată
5424,manchmal::ADV,мудта вэ̄р,uneori
5425,manchmal::ADV,мудта вэ̄р,câteodată
5426,oft::ADV,daamtaj,des
5427,oft::ADV,daamtaj,deseori
5428,oft::ADV,álu,des
5429,oft::ADV,álu,deseori
5430,oft::ADV,ábaj,des
5431,oft::ADV,ábaj,deseori
5432,oft::ADV,dájvvá,des
5433,oft::ADV,dájvvá,deseori
5434,oft::ADV,dávjá,des
5435,oft::ADV,dávjá,deseori
5436,oft::ADV,távjá,des
5437,oft::ADV,távjá,deseori
5438,oft::ADV,täujja,des
5439,oft::ADV,täujja,deseori
5440,oft::ADV,то̄а̄ййв,des
5441,oft::ADV,то̄а̄ййв,deseori
5442,immer::ADV,iktesth,mereu
5443,immer::ADV,iktesth,întotdeauna
5444,immer::ADV,eejnegen,mereu
5445,immer::ADV,eejnegen,întotdeauna
5446,immer::ADV,agev,mereu
5447,immer::ADV,agev,întotdeauna
5448,immer::ADV,álo,mereu
5449,immer::ADV,álo,întotdeauna
5450,immer::ADV,ain,mereu
5451,immer::ADV,ain,întotdeauna
5452,immer::ADV,ovttuu,mereu
5453,immer::ADV,ovttuu,întotdeauna
5454,immer::ADV,pâi,mereu
5455,immer::ADV,pâi,întotdeauna
5456,immer::ADV,пай,mereu
5457,immer::ADV,пай,întotdeauna
5458,niemals::ADV,ij gåessie,niciodată
5459,niemals::ADV,ij goassak,niciodată
5460,niemals::ADV,ij ihkenis,niciodată
5461,niemals::ADV,ii goassege,niciodată
5462,niemals::ADV,ij kuás'sin,niciodată
5463,niemals::ADV,ij ni kuä´ss,niciodată
5464,niemals::ADV,эйй никуэссь,niciodată
5465,hier::ADV,daagkoe,aci
5466,hier::ADV,daagkoe,aici
5467,hier::ADV,dála,aci
5468,hier::ADV,dála,aici
5469,hier::ADV,dánna,aci
5470,hier::ADV,dánna,aici
5471,hier::ADV,dá,aci
5472,hier::ADV,dá,aici
5473,hier::ADV,dás,aci
5474,hier::ADV,dás,aici
5475,hier::ADV,taa,aci
5476,hier::ADV,taa,aici
5477,hier::ADV,tää,aci
5478,hier::ADV,tää,aici
5479,hier::ADV,ta´ltte,aci
5480,hier::ADV,ta´ltte,aici
5481,hier::ADV,тала,aci
5482,hier::ADV,тала,aici
5483,hier::ADV,тэста,aci
5484,hier::ADV,тэста,aici
5485,hierhin::ADV,diekie,încoace
5486,hierhin::ADV,dási,încoace
5487,hierhin::ADV,diehki,încoace
5488,hierhin::ADV,deike,încoace
5489,hierhin::ADV,teehi,încoace
5490,hierhin::ADV,tii´ǩ,încoace
5491,hierhin::ADV,тӣге,încoace
5492,von hier::ADV,daebpede,de aici
5493,von hier::ADV,dássta,de aici
5494,von hier::ADV,dáppelt,de aici
5495,von hier::ADV,dáppe,de aici
5496,von hier::ADV,tástán,de aici
5497,von hier::ADV,tääiǥ,de aici
5498,von hier::ADV,tääi´ben,de aici
5499,von hier::ADV,тэста,de aici
5500,dort::ADV,dagkoe,acolo
5501,dort::ADV,dale,acolo
5502,dort::ADV,dakko,acolo
5503,dort::ADV,tuo,acolo
5504,dort::ADV,tovben,acolo
5505,dort::ADV,to´ben,acolo
5506,dort::ADV,тёллэ,acolo
5507,dort::ADV,тамьпе,acolo
5508,dorthin::ADV,dahkoe,dincolo
5509,dorthin::ADV,dåhku,dincolo
5510,dorthin::ADV,dohko,dincolo
5511,dorthin::ADV,diehko,dincolo
5512,dorthin::ADV,tuohu,dincolo
5513,dorthin::ADV,tok,dincolo
5514,dorthin::ADV,tok-aa,dincolo
5515,dorthin::ADV,то̄гэ,dincolo
5516,vorwärts::ADV,fraamme,înainte
5517,vorwärts::ADV,åvddån,înainte
5518,vorwärts::ADV,ovddas,înainte
5519,vorwärts::ADV,oovdâs,înainte
5520,vorwärts::ADV,ooudâs,înainte
5521,vorwärts::ADV,ooudårra,înainte
5522,vorwärts::ADV,эвтэс,înainte
5523,rückwärts::ADV,mænngese,îndărăt
5524,rückwärts::ADV,ruoptobadáj,îndărăt
5525,rückwärts::ADV,maŋás,îndărăt
5526,rückwärts::ADV,majaskulij,îndărăt
5527,rückwärts::ADV,mââjas,îndărăt
5528,rückwärts::ADV,mâ´ŋŋla,îndărăt
5529,rückwärts::ADV,мо̄а̄з,îndărăt
5530,rückwärts::ADV,мо̄а̄ст,îndărăt
5531,zurück::ADV,bååstede,înapoi
5532,zurück::ADV,ruoptus,înapoi
5533,zurück::ADV,maŋus,înapoi
5534,zurück::ADV,ruoktot,înapoi
5535,zurück::ADV,maassâd,înapoi
5536,zurück::ADV,vä´st,înapoi
5537,zurück::ADV,mååusat,înapoi
5538,zurück::ADV,мо̄а̄з,înapoi
5539,zurück::ADV,мо̄а̄ст,înapoi
5540,unten::ADV,vuelnie,jos
5541,unten::ADV,vuelnie,dedesubt
5542,unten::ADV,vuollen,jos
5543,unten::ADV,vuollen,dedesubt
5544,unten::ADV,vuollin,jos
5545,unten::ADV,vuollin,dedesubt
5546,unten::ADV,vyellin,jos
5547,unten::ADV,vyellin,dedesubt
5548,unten::ADV,vue´llen,jos
5549,unten::ADV,vue´llen,dedesubt
5550,unten::ADV,вӯлльн,jos
5551,unten::ADV,вӯлльн,dedesubt
5552,hinab::ADV,våålese,în jos
5553,hinab::ADV,våålese,de vale
5554,hinab::ADV,vuolus,în jos
5555,hinab::ADV,vuolus,de vale
5556,hinab::ADV,vulos,în jos
5557,hinab::ADV,vulos,de vale
5558,hinab::ADV,vuá'lás,în jos
5559,hinab::ADV,vuá'lás,de vale
5560,hinab::ADV,vuâlas,în jos
5561,hinab::ADV,vuâlas,de vale
5562,hinab::ADV,валас,în jos
5563,hinab::ADV,валас,de vale
5564,oben::ADV,bijjene,sus
5565,oben::ADV,bijjene,deasupra
5566,oben::ADV,baddjen,sus
5567,oben::ADV,baddjen,deasupra
5568,oben::ADV,badjin,sus
5569,oben::ADV,badjin,deasupra
5570,oben::ADV,paijeen,sus
5571,oben::ADV,paijeen,deasupra
5572,oben::ADV,pâ´jjen,sus
5573,oben::ADV,pâ´jjen,deasupra
5574,oben::ADV,tunââ´lmest,sus
5575,oben::ADV,tunââ´lmest,deasupra
5576,oben::ADV,пайенҍ,sus
5577,oben::ADV,пайенҍ,deasupra
5578,hinauf::ADV,bæjjese,în sus
5579,hinauf::ADV,bajás,în sus
5580,hinauf::ADV,bajás,în sus
5581,hinauf::ADV,pajas,în sus
5582,hinauf::ADV,pââjas,în sus
5583,hinauf::ADV,пайяс,în sus
5584,überall::ADV,gaajhkene lehkesne,peste tot
5585,überall::ADV,gaajhkene lehkesne,pretutindeni
5586,überall::ADV,juohkka sajen,peste tot
5587,überall::ADV,juohkka sajen,pretutindeni
5588,überall::ADV,juohke sajis,peste tot
5589,überall::ADV,juohke sajis,pretutindeni
5590,überall::ADV,jya'hisaajeest,peste tot
5591,überall::ADV,jya'hisaajeest,pretutindeni
5592,überall::ADV,vee´zz,peste tot
5593,überall::ADV,vee´zz,pretutindeni
5594,überall::ADV,pukvee´zz,peste tot
5595,überall::ADV,pukvee´zz,pretutindeni
5596,überall::ADV,пугквесь,peste tot
5597,überall::ADV,пугквесь,pretutindeni
5598,nicht::ADV,ij,nu
5599,nicht::ADV,ij,nu
5600,nicht::ADV,ii,nu
5601,nicht::ADV,ij,nu
5602,nicht::ADV,ij,nu
5603,nicht::ADV,эйй,nu
5604,ein wenig::ADV,ånnetje,puțin
5605,ein wenig::ADV,ahtjetje,puțin
5606,ein wenig::ADV,binná,puțin
5607,ein wenig::ADV,veahá,puțin
5608,ein wenig::ADV,ucánjii,puțin
5609,ein wenig::ADV,occanj,puțin
5610,ein wenig::ADV,simmna,puțin
5611,ein wenig::ADV,сада,puțin
5612,ein wenig::ADV,садаматта,puțin
5613,kaum::ADV,jallan,cu greu
5614,kaum::ADV,jallan,cu anevoie
5615,kaum::ADV,vánet,cu greu
5616,kaum::ADV,vánet,cu anevoie
5617,kaum::ADV,báljo,cu greu
5618,kaum::ADV,báljo,cu anevoie
5619,kaum::ADV,illá,cu greu
5620,kaum::ADV,illá,cu anevoie
5621,kaum::ADV,illvaa,cu greu
5622,kaum::ADV,illvaa,cu anevoie
5623,kaum::ADV,мале,cu greu
5624,kaum::ADV,мале,cu anevoie
5625,kaum::ADV,элэлэ,cu greu
5626,kaum::ADV,элэлэ,cu anevoie
5627,sehr::ADV,sagk,mult
5628,sehr::ADV,sagk,foarte
5629,sehr::ADV,riek,mult
5630,sehr::ADV,riek,foarte
5631,sehr::ADV,sieldes,mult
5632,sehr::ADV,sieldes,foarte
5633,sehr::ADV,hui,mult
5634,sehr::ADV,hui,foarte
5635,sehr::ADV,ollu,mult
5636,sehr::ADV,ollu,foarte
5637,sehr::ADV,čuuvtij,mult
5638,sehr::ADV,čuuvtij,foarte
5639,sehr::ADV,sami,mult
5640,sehr::ADV,sami,foarte
5641,sehr::ADV,čuu´t,mult
5642,sehr::ADV,čuu´t,foarte
5643,sehr::ADV,пэре,mult
5644,sehr::ADV,пэре,foarte
5645,sehr::ADV,чофта,mult
5646,sehr::ADV,чофта,foarte
5647,so::ADV,numhtie,așa
5648,so::ADV,numhtie,atât
5649,so::ADV,nav,așa
5650,so::ADV,nav,atât
5651,so::ADV,nuov,așa
5652,so::ADV,nuov,atât
5653,so::ADV,nåv,așa
5654,so::ADV,nåv,atât
5655,so::ADV,nu,așa
5656,so::ADV,nu,atât
5657,so::ADV,näävt,așa
5658,so::ADV,näävt,atât
5659,so::ADV,de,așa
5660,so::ADV,de,atât
5661,so::ADV,nu´t,așa
5662,so::ADV,nu´t,atât
5663,so::ADV,nääi´t,așa
5664,so::ADV,nääi´t,atât
5665,so::ADV,те̄льнэ,așa
5666,so::ADV,те̄льнэ,atât
5667,noch::ADV,annje,încă
5668,noch::ADV,ájn,încă
5669,noch::ADV,vilá,încă
5670,noch::ADV,ain,încă
5671,noch::ADV,vela,încă
5672,noch::ADV,võl,încă
5673,noch::ADV,veâl,încă
5674,noch::ADV,вя̄л,încă
5675,nur::ADV,ajve,doar
5676,nur::ADV,barre,doar
5677,nur::ADV,dåssjå,doar
5678,nur::ADV,dušše,doar
5679,nur::ADV,váá,doar
5680,nur::ADV,pâi,doar
5681,nur::ADV,leša,doar
5682,nur::ADV,tåå´lǩ,doar
5683,nur::ADV,лэша,doar
5684,nur::ADV,лышшэ,doar
5685,schon::ADV,joe,și
5686,schon::ADV,joe,deja
5687,schon::ADV,juo,și
5688,schon::ADV,juo,deja
5689,schon::ADV,juo,și
5690,schon::ADV,juo,deja
5691,schon::ADV,juo,și
5692,schon::ADV,juo,deja
5693,schon::ADV,ju´n,și
5694,schon::ADV,ju´n,deja
5695,schon::ADV,ё,și
