,Concept_ID,hi,myv
1455,abschneiden::V,काट करना,печкемс
1456,binden::V,बाँधना,кодамс
1457,binden::V,बाँधना,сюлмамс
1458,stecken::V,खोंसना,сялгомс
1459,brechen::V,तोड़ना,синдемс
1460,brechen::V,तोड़ना,калавтомс
1461,klopfen::V,खटखटाना,калтаямс
1462,hauen::V,ठोकना,чавомс
1463,kleben::V,चिपकाना,педявтнемс
1464,reiben::V,घिसना,ёзамс
1465,reiben::V,रगड़ना,ёзамс
1466,streichen::V,लगाना,вадемс
1467,schleifen::V,तेज़ करना,човамс
1468,schneiden::V,कतरना,керямс
1469,rütteln::V,झकझोरना,чукамс
1470,rütteln::V,झकझोरना,лыкавтомс
1471,schütteln::V,हिलाना,чукамс
1472,schwenken::V,घुमाना,яхолемс
1473,schütten::V,उँडेलना,каямс
1474,füllen::V,भरना,пештямс
1475,füllen::V,ठूसना,пештямс
1476,einwickeln::V,लपेटना,тапарямс
1477,tragen::V,ढोना,кандомс
1478,schleppen::V,घसीटना,ускомс
1479,ziehen::V,खींचना,ускомс
1480,aufbewahren::V,रखना,ванстомс
1481,werfen::V,फेंकना,ёртомс
1482,fangen::V,पकड़ना,кундамс
1483,packen::V,पकड़ना,кундамс
1484,verstecken::V,छिपाना,кекшемс
1485,teilen::V,बाँटना,явомс
1486,schicken::V,भेजना,кучомс
1487,bringen::V,लाना,кандомс
1488,hinzufügen::V,जोड़ना,путомс
1489,hinzufügen::V,जोड़ना,максомс
1490,bekommen::V,पाना,саемс
1491,erhalten::V,पाना,саемс
1492,erhalten::V,मिलना,саемс
1493,nehmen::V,लेना,саемс
1494,wählen::V,चुनना,кочкамс
1495,auswählen::V,चुनना,кочкамс
1496,bewahren::V,बनाए रखना,ванстомс
1497,behindern::V,रोकना,кирдемс
1498,verderben::V,ख़राब करना,коламс
1499,beschädigen::V,नुक़सान पहुँचाना,теемс зыян
1500,zerbrechen::V,तोड़ना,коламс
1501,zerreißen::V,तोड़ना,сеземс
1502,zerstören::V,नष्ट करना,калавтомс
1503,zerstören::V,बरबाद करना,калавтомс
1504,verbrennen::V,जलाना,пултамс
1505,geben::V,देना,максомс
1506,reichen::V,थमाना,максомс
1507,schenken::V,भेंट देना,каземс
1508,versprechen::V,वादा करना,алтамс
1509,wünschen::V,कामना करना,арсемс
1510,loben::V,तारीफ़ करना,шнамс
1511,küssen::V,चूमना,палсемс
1512,wiegen::V,झुलाना,нурсемс
1513,zudecken::V,ढकना,тавадомс
1514,zudecken::V,ढकना,вельтямс
1515,wecken::V,जगाना,стявтомс
1516,zeigen::V,दिखाना,невтемс
1517,führen::V,रास्ता दिखाना,ветямс
1518,lehren::V,पढ़ाना,тонавтомс
1519,unterrichten::V,सिखाना,тонавтомс
1520,aufziehen::V,पालना,трямс
1521,aufziehen::V,पालना,кастомс
1522,leiten::V,संचालन करना,ветямс
1523,leiten::V,संचालन करना,азоркстамс
1524,antreiben::V,हड़बड़ाना,ветямс
1525,lassen::V,-आना,кармавтомс
1526,lassen::V,कराना,кармавтомс
1527,einladen::V,बुलाना,тердемс
1528,vereinigen::V,मिलाना,вейсэндямс
1529,vereinigen::V,मिलाना,вейс путомс
1530,vereinigen::V,मिलाना,вейс пурнамс
1531,vereinigen::V,संयुक्त करना,вейсэндямс
1532,vereinigen::V,संयुक्त करना,вейс путомс
1533,vereinigen::V,संयुक्त करना,вейс пурнамс
1534,besuchen::V,मिलना से,варштамс
1535,besuchen::V,मिलने जाना से,варштамс
1536,treffen::V,मिलना,вастомс
1537,sich versammeln::V,इकट्ठा होना,промокшномс
1538,spielen::V,खेलना,налксемс
1539,singen::V,गाना,морамс
1540,tanzen::V,नाचना,киштемс
1541,sich trennen::V,अलग होना,явомс
1542,verlassen::V,छोड़ना,кадомс
1543,retten::V,बचाना,идемс
1544,bewachen::V,आँख रखना पर,ванстомс
1545,schützen::V,रक्षा करना,аштемс
1546,verteidigen::V,रक्षा करना,ваномс
1547,sich schlagen::V,हाथापाई करना,тюремс
1548,schießen::V,गोली मारना,ледемс
1549,siegen::V,जीतना,изнямс
1550,siegen::V,विजय पाना,изнямс
1551,ärgern::V,चिढ़ाना,кежейгавтомс
1552,schlagen::V,मारना,токамс
1553,treten::V,ठोकर मारना,тапамс
1554,stechen::V,भेदना,пупамс
1555,stechen::V,भोंकना,пупамс
1556,stoßen::V,धक्का देना,тулкадемс
1557,stoßen::V,झटका देना,тулкадемс
1558,stehlen::V,चोरी करना,саламс
1559,stören::V,बुरा लगना,пирямс ки
1560,belästigen::V,तंग करना,а максомс
1561,belästigen::V,तंग करना,а кадомс оймамо
1562,verbergen::V,लुकाना,сёпомс
1563,verbergen::V,लुकाना,кекшемс
1564,täuschen::V,धोखा देना,манямс
1565,betrügen::V,धोखा देना,манчемс
1566,töten::V,मारना,чавномс
1567,töten::V,मारना,маштнемс
1568,töten::V,मार डालना,чавномс
1569,töten::V,मार डालना,маштнемс
1570,wohnen::V,रहना,эрямс
1571,arbeiten::V,काम करना,важодемс
1572,sammeln::V,जमा करना,пурнамс
1573,pflücken::V,चुनना,ноцковтнемс
1574,pflücken::V,तोड़ना,ноцковтнемс
1575,jagen::V,आखेट करना,кундамс
1576,jagen::V,शिकार करना,кундамс
1577,fischen::V,मछली पकड़ना,калонь кундамс
1578,fassen::V,पकड़ना,кундамс
1579,hüten::V,चराना,ваномс
1580,treiben::V,हाँकना,панемс
1581,anbinden::V,बाँधना,сюлмамс
1582,füttern::V,खिलाना,андомс
1583,melken::V,दुहना,потявтомс
1584,hacken::V,काटना,лазномс
1585,gießen::V,सींचना,валомс
1586,reifen::V,पकना,кенеремс
1587,zubereiten::V,पकाना,анокстамс
1588,kochen::V,पकाना,пидемс
1589,kochen::V,राँधना,пидемс
1590,backen::V,पकाना,пидемс
1591,braten::V,तलना,пуштамс
1592,braten::V,भूनना,пуштамс
1593,umrühren::V,फेंटना,човорямс
1594,stricken::V,बुनना,кодамс
1595,nähen::V,सीना,стамс
1596,färben::V,रँगना,артомс
1597,reinigen::V,साफ़ करना,урядамс
1598,reinigen::V,शुद्ध करना,урядамс
1599,waschen::V,धोना,муськемс
1600,abwischen::V,पोंछ्ना,нардамс
1601,spülen::V,माँजना,ёрвалдомс
1602,spülen::V,खँगालना,ёрвалдомс
1603,fegen::V,बुहारना,тенсемс
1604,kehren::V,झाड़ना,тенсемс
1605,baden::V,स्नान करना,экшелямс
1606,sich waschen::V,नहाना,шлямс
1607,sich waschen::V,हाथ-मुँह धोना,шлямс
1608,ausziehen::V,उतारना,кайсевтемс
1609,anziehen::V,पहनना,оршамс
1610,sich anziehen::V,कपड़े पहनना,оршамс
1611,kämmen::V,कंघी करना,судрямс
1612,schmücken::V,सजाना,мазылгавтомс
1613,schmücken::V,सजाना,наряжамс
1614,schmücken::V,सँवारना,мазылгавтомс
1615,schmücken::V,सँवारना,наряжамс
1616,sagen::V,कहना,меремс
1617,sagen::V,बताना,меремс
1618,sprechen::V,बोलना,кортамс
1619,reden::V,बोलना,кортамс
1620,reden::V,बात करना,кортамс
1621,sich unterhalten::V,बात करना,кортнемс
1622,sich unterhalten::V,बातचीत करना,кортнемс
1623,fragen::V,पूछ्ना,кевкстемс
1624,fragen::V,प्रश्न करना,кевкстемс
1625,bitten::V,माँगना से,вешемс
1626,erzählen::V,बताना,ёвтнемс
1627,mitteilen::V,ख़बर देना,ёвтамс
1628,mitteilen::V,सूचना देना,ёвтамс
1629,nennen::V,नाम देना,лемдемс
1630,nennen::V,नाम देना,путомс лем
1631,rufen::V,बुलाना,тердемс
1632,rufen::V,बुलाना,серьгедемс
1633,prahlen::V,शेख़ी बघारना,шнамс пря
1634,übersetzen::V,अनुवाद करना,ютавтомс
1635,denken::V,सोचना,арсемс
1636,glauben::V,विश्वास करना,кемемс
1637,bemerken::V,ध्यान देना पर,неемс
1638,erkennen::V,पहचानना,содамс
1639,begreifen::V,समझना,пачкодемс
1640,verstehen::V,सुनना,чарькодемс
1641,lernen::V,पढ़ना,тонавтнемс
1642,wissen::V,जानना,содамс
1643,wissen::V,मालूम होना,содамс
1644,sich erinnern an::V,याद करना,ледстямс
1645,vergessen::V,भूलना,стувтомс
1646,vergessen::V,बिसारना,стувтомс
1647,messen::V,नापना,онкстнемс
1648,zählen::V,गिनना,ловомс
1649,rechnen::V,गणना करना,ловомс
1650,rechnen::V,हिसाब करना,ловомс
1651,lesen::V,पढ़ना,ловномс
1652,malen::V,कींचना,рисовамс
1653,zeichnen::V,चित्र कींचना,рисовамс
1654,schreiben::V,लिखना,сёрмадомс
1655,besitzen::V,मालिक होना,улемс
1656,besitzen::V,मालिक होना,улемс азорокс
1657,besitzen::V,स्वामी होना,улемс
1658,besitzen::V,स्वामी होना,улемс азорокс
1659,kaufen::V,ख़रीदना,рамамс
1660,verkaufen::V,बेचना,миемс
1661,bezahlen::V,चुकाना,пандомс
1662,bezahlen::V,अदा करना,пандомс
1663,zahlen::V,अदा करना,пандомс
1664,beherrschen::V,शासन करना पर,азоркстамс
1665,ertragen::V,सहना,кирдемс
