,Concept_ID,kn,udm
1081,hüten::V,ಗುಂಪುಸೇರಿಸು,возьманы
1082,treiben::V,ದಬ್ಬು,улляны
1083,anbinden::V,ಬಿಗಿ,думыны
1084,füttern::V,ಮೇಯಿಸು,сюдыны
1085,melken::V,ಹಾಲು ಕರೆ,кыскыны
1086,hacken::V,ತುಂಡರಿಸು,кораны
1087,gießen::V,ನೀರುಹಾಕು,киськаны
1088,reifen::V,ಕಳಿ,вуыны
1089,reifen::V,ಕಳಿ,кисьманы
1090,zubereiten::V,ಅಡಿಗೆಮಾಡು,лесьтыны
1091,kochen::V,ಅಡು,пӧзьтыны
1092,backen::V,ಬೇಯಿಸು,пыжыны
1093,braten::V,ಕರಿ,пыжыны
1094,umrühren::V,ಕಲಕು,сураны
1095,stricken::V,ಹೆಣೆ,керттыны
1096,nähen::V,ಹೊಲಿ,вурыны
1097,färben::V,ಬಣ್ಣ ಹತ್ತು,буяны
1098,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,сузяны
1099,waschen::V,ತೊಳೆ,мисьтаськыны
1100,abwischen::V,ಒರಸು,ӵушылыны
1101,spülen::V,ಗಲಬರಿಸು,гылъяны
1102,fegen::V,ಗುಡಿಸು,ӵужыны
1103,kehren::V,ಗುಡಿಸು,ӵужыны
1104,baden::V,ಸ್ನಾನಮಾಡು,пыласькыны
1105,sich waschen::V,ತೊಳೆ,пыласькыны
1106,ausziehen::V,ಬಿಚ್ಚು,кыльыны
1107,anziehen::V,ಹಾಕು,дӥсяны
1108,sich anziehen::V,ಹಾಕು,дӥсьяськыны
1109,kämmen::V,ಬಾಚು,сынаны
1110,schmücken::V,ಅಲಂಕರಿಸು,чеберъяны
1111,sagen::V,ಹೇಳು,шуыны
1112,sagen::V,ಹೇಳು,вераны
1113,sprechen::V,ನುಡಿ,вераськыны
1114,reden::V,ನುಡಿ,вераськыны
1115,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,вераськыны
1116,fragen::V,ವಿಚಾರಿಸು,юаны
1117,bitten::V,ಬೇಡು,курыны
1118,erzählen::V,ಹೇಳು,вераны
1119,erzählen::V,ಹೇಳು,мадьыны
1120,mitteilen::V,ತಿಳಿಸು,ивортыны
1121,nennen::V,ಹೆಸರಿಡು,шуыны
1122,rufen::V,ಕರೆ,ӧтьыны
1123,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ушъяськыны
1124,übersetzen::V,ಭಾಷಾಂತರಿಸು,берыктыны
1125,denken::V,ಯೋಚಿಸು,малпаны
1126,glauben::V,ನಂಬು,оскыны
1127,bemerken::V,ಗಮನಿಸು,адӟыны
1128,erkennen::V,ಗುರುತುಹಿಡಿ,тодыны
1129,begreifen::V,ಗ್ರಹಿಸು,валаны
1130,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,валаны
1131,lernen::V,ಕಲಿ,дышетскыны
1132,wissen::V,ಅರಿ,тодыны
1133,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,тодэ вайыны
1134,vergessen::V,ಮರೆತುವಿಡು,вунэтыны
1135,messen::V,ಅಳೆ,мертаны
1136,zählen::V,ಗಣಿಸು,лыдъяны
1137,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,лыдъяны
1138,lesen::V,ಓದು,лыдӟыны
1139,malen::V,ಬಿಡಿಸು,суреданы
1140,zeichnen::V,ಬಿಡಿಸು,суреданы
1141,schreiben::V,ಬರೆ,гожъяны
1142,besitzen::V,ಒಡೆಯನಾಗಿರು,луыны
1143,kaufen::V,ಕೊಳ್ಳು,басьтыны
1144,verkaufen::V,ಕೊಡು,вузаны
1145,bezahlen::V,ಬೆಲೆತೆರು,тырыны
1146,zahlen::V,ಹಣವನ್ನುಕೊಡು,тырыны
1147,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,кузёяськыны
1148,ertragen::V,ಸಹಿಸು,чиданы
