,Concept_ID,se,mn
8066,schenken::V,ла̄ххе,бэлэглэх
8067,versprechen::V,luhpiedidh,амлах
8068,versprechen::V,jáhttet,амлах
8069,versprechen::V,lohpidit,амлах
8070,versprechen::V,lopediđ,амлах
8071,versprechen::V,lå´ppeed,амлах
8072,versprechen::V,о̄а̄шштҍе,амлах
8073,wünschen::V,lahkoehtidh,ерөөх
8074,wünschen::V,sávvat,ерөөх
8075,wünschen::V,sávadit,ерөөх
8076,wünschen::V,doaivvuhit,ерөөх
8077,wünschen::V,tuá'ivuttiđ,ерөөх
8078,wünschen::V,tuâivvad,ерөөх
8079,wünschen::V,туввэ,ерөөх
8080,loben::V,girmedh,магтах
8081,loben::V,girmedh,сайшаах
8082,loben::V,májnnot,магтах
8083,loben::V,májnnot,сайшаах
8084,loben::V,rámmpot,магтах
8085,loben::V,rámmpot,сайшаах
8086,loben::V,máidnut,магтах
8087,loben::V,máidnut,сайшаах
8088,loben::V,rámidit,магтах
8089,loben::V,rámidit,сайшаах
8090,loben::V,rammuđ,магтах
8091,loben::V,rammuđ,сайшаах
8092,loben::V,rämidiđ,магтах
8093,loben::V,rämidiđ,сайшаах
8094,loben::V,ââ´leed,магтах
8095,loben::V,ââ´leed,сайшаах
8096,loben::V,ǩei´tted,магтах
8097,loben::V,ǩei´tted,сайшаах
8098,loben::V,кыйта,магтах
8099,loben::V,кыйта,сайшаах
8100,küssen::V,tjånnahtidh,озох
8101,küssen::V,tjånnahtidh,үнсэх
8102,küssen::V,tjuvliestidh,озох
8103,küssen::V,tjuvliestidh,үнсэх
8104,küssen::V,tjullit,озох
8105,küssen::V,tjullit,үнсэх
8106,küssen::V,tjulestit,озох
8107,küssen::V,tjulestit,үнсэх
8108,küssen::V,cum'mát,озох
8109,küssen::V,cum'mát,үнсэх
8110,küssen::V,cummistit,озох
8111,küssen::V,cummistit,үнсэх
8112,küssen::V,cummâliđ,озох
8113,küssen::V,cummâliđ,үнсэх
8114,küssen::V,cu´mmsted,озох
8115,küssen::V,cu´mmsted,үнсэх
8116,küssen::V,cu´mmstõõllâd,озох
8117,küssen::V,cu´mmstõõllâd,үнсэх
8118,küssen::V,нӣссэ,озох
8119,küssen::V,нӣссэ,үнсэх
8120,wiegen::V,sjammadidh,бүүвэйлэх
8121,wiegen::V,vuohttot,бүүвэйлэх
8122,wiegen::V,vuohtudit,бүүвэйлэх
8123,wiegen::V,vuohttut,бүүвэйлэх
8124,wiegen::V,vuát'tuđ,бүүвэйлэх
8125,wiegen::V,nuäkkad,бүүвэйлэх
8126,wiegen::V,suâibted,бүүвэйлэх
8127,wiegen::V,нуагкэ,бүүвэйлэх
8128,zudecken::V,gaptjedh,хучих
8129,zudecken::V,gaptjedh,бүтээх
8130,zudecken::V,loavddet,хучих
8131,zudecken::V,loavddet,бүтээх
8132,zudecken::V,gokčat,хучих
8133,zudecken::V,gokčat,бүтээх
8134,zudecken::V,luáv'diđ,хучих
8135,zudecken::V,luáv'diđ,бүтээх
8136,zudecken::V,kä´tted,хучих
8137,zudecken::V,kä´tted,бүтээх
8138,zudecken::V,ка̄ххьтэ,хучих
8139,zudecken::V,ка̄ххьтэ,бүтээх
8140,wecken::V,gåaskodh,сэрээх
8141,wecken::V,båktet,сэрээх
8142,wecken::V,boktit,сэрээх
8143,wecken::V,rávkat,сэрээх
8144,wecken::V,cuvnâđ,сэрээх
8145,wecken::V,counnâd,сэрээх
8146,wecken::V,цо̄ввнэ,сэрээх
8147,zeigen::V,vuesiehtidh,үзүүлэх
8148,zeigen::V,vuosedit,үзүүлэх
8149,zeigen::V,giejgget,үзүүлэх
8150,zeigen::V,čájehit,үзүүлэх
8151,zeigen::V,čäittiđ,үзүүлэх
8152,zeigen::V,čujottiđ,үзүүлэх
8153,zeigen::V,čuäi´ted,үзүүлэх
8154,zeigen::V,вӯзьхе,үзүүлэх
8155,führen::V,steeredh,хөтлөх
8156,führen::V,doalvvot,хөтлөх
8157,führen::V,láidet,хөтлөх
8158,führen::V,jođettiđ,хөтлөх
8159,führen::V,jåå´đted,хөтлөх
8160,führen::V,выгкэ,хөтлөх
8161,lehren::V,ööhpehtidh,заах
8162,lehren::V,åhpadit,заах
8163,lehren::V,oahpahit,заах
8164,lehren::V,máttááttiđ,заах
8165,lehren::V,mätt'ted,заах
8166,lehren::V,vuä´ppsted,заах
8167,lehren::V,ма̄тҍха,заах
8168,unterrichten::V,ööhpehtidh,сургах
8169,unterrichten::V,lågådit,сургах
8170,unterrichten::V,åhpadit,сургах
8171,unterrichten::V,oahpahit,сургах
8172,unterrichten::V,škovliđ,сургах
8173,unterrichten::V,máttááttiđ,сургах
8174,unterrichten::V,mätt'ted,сургах
8175,unterrichten::V,vuä´ppsted,сургах
8176,unterrichten::V,ма̄тҍха,сургах
8177,aufziehen::V,eeledh,өсгөх
8178,aufziehen::V,eeledh,хүмүүжүүлэх
8179,aufziehen::V,bajedit,өсгөх
8180,aufziehen::V,bajedit,хүмүүжүүлэх
8181,aufziehen::V,biebmat,өсгөх
8182,aufziehen::V,biebmat,хүмүүжүүлэх
8183,aufziehen::V,pajaskeessiđ,өсгөх
8184,aufziehen::V,pajaskeessiđ,хүмүүжүүлэх
8185,aufziehen::V,šoddâdiđ,өсгөх
8186,aufziehen::V,šoddâdiđ,хүмүүжүүлэх
8187,aufziehen::V,šõddeed,өсгөх
8188,aufziehen::V,šõddeed,хүмүүжүүлэх
8189,aufziehen::V,peâm'mad,өсгөх
8190,aufziehen::V,peâm'mad,хүмүүжүүлэх
8191,aufziehen::V,вуэпьсе,өсгөх
8192,aufziehen::V,вуэпьсе,хүмүүжүүлэх
8193,leiten::V,lijrehtidh,удирдах
8194,leiten::V,lájddit,удирдах
8195,leiten::V,oatsodit,удирдах
8196,leiten::V,jođihit,удирдах
8197,leiten::V,stivriđ,удирдах
8198,leiten::V,hovdiđ,удирдах
8199,leiten::V,jåå´đted,удирдах
8200,leiten::V,выгкэ,удирдах
8201,leiten::V,вӯййкье,удирдах
8202,antreiben::V,eadtjoestidh,шамдуулах
8203,antreiben::V,hasodit,шамдуулах
8204,antreiben::V,hállsjedit,шамдуулах
8205,antreiben::V,gevret,шамдуулах
8206,antreiben::V,rássat,шамдуулах
8207,antreiben::V,kušottiđ,шамдуулах
8208,antreiben::V,huá'puttiđ,шамдуулах
8209,antreiben::V,rääskted,шамдуулах
8210,antreiben::V,hõškkled,шамдуулах
8211,antreiben::V,ёадҌхе,шамдуулах
8212,lassen::V,baajedh,-уулах
8213,lassen::V,-ahttet,-уулах
8214,lassen::V,diktit,-уулах
8215,lassen::V,-ttiđ,-уулах
8216,lassen::V,ä´n,-уулах
8217,lassen::V,па̄ххкэ,-уулах
8218,einladen::V,bööredh,залах
8219,einladen::V,bivddit,залах
8220,einladen::V,gåhttjot,залах
8221,einladen::V,bovdet,залах
8222,einladen::V,koččođ,залах
8223,einladen::V,kåččad,залах
8224,einladen::V,коаххче,залах
8225,vereinigen::V,iktedidh,нэгтгэх
8226,vereinigen::V,iktedidh,хамтруулах
8227,vereinigen::V,aktidit,нэгтгэх
8228,vereinigen::V,aktidit,хамтруулах
8229,vereinigen::V,ovttastahttit,нэгтгэх
8230,vereinigen::V,ovttastahttit,хамтруулах
8231,vereinigen::V,o'vtâstittiđ,нэгтгэх
8232,vereinigen::V,o'vtâstittiđ,хамтруулах
8233,vereinigen::V,õhtteed,нэгтгэх
8234,vereinigen::V,õhtteed,хамтруулах
8235,vereinigen::V,э̄хтхэ,нэгтгэх
8236,vereinigen::V,э̄хтхэ,хамтруулах
8237,besuchen::V,åahpodh,зочлох
8238,besuchen::V,goevlelidh,зочлох
8239,besuchen::V,guossit,зочлох
8240,besuchen::V,gal'let,зочлох
8241,besuchen::V,fitnat,зочлох
8242,besuchen::V,kolliđ,зочлох
8243,besuchen::V,kõ´ll'jed,зочлох
8244,besuchen::V,по̄дтлэ,зочлох
8245,besuchen::V,во̄тэдтэ,зочлох
8246,besuchen::V,во̄а̄ррдэ,зочлох
8247,treffen::V,dieviedidh,учрах
8248,treffen::V,dieviedidh,дайралдах
8249,treffen::V,iejvvit,учрах
8250,treffen::V,iejvvit,дайралдах
8251,treffen::V,deaivat,учрах
8252,treffen::V,deaivat,дайралдах
8253,treffen::V,staaviđ,учрах
8254,treffen::V,staaviđ,дайралдах
8255,treffen::V,teividiđ,учрах
8256,treffen::V,teividiđ,дайралдах
8257,treffen::V,o´ddjõõttâd,учрах
8258,treffen::V,o´ddjõõttâd,дайралдах
8259,treffen::V,вуэсстлэ,учрах
8260,treffen::V,вуэсстлэ,дайралдах
8261,sich versammeln::V,gaavnedidh,хуралдах
8262,sich versammeln::V,tjoaggut,хуралдах
8263,sich versammeln::V,čoahkkanit,хуралдах
8264,sich versammeln::V,čokkâniđ,хуралдах
8265,sich versammeln::V,nurâdâttâđ,хуралдах
8266,sich versammeln::V,noorõõttâd,хуралдах
8267,sich versammeln::V,вӯллклэ,хуралдах
8268,spielen::V,rïdtjedh,наадах
8269,spielen::V,lustedalledh,наадах
8270,spielen::V,ståhkat,наадах
8271,spielen::V,stuvssit,наадах
8272,spielen::V,speallat,наадах
8273,spielen::V,le'ihâšiđ,наадах
8274,spielen::V,siõrrâd,наадах
8275,spielen::V,speâllad,наадах
8276,spielen::V,сӣррэ,наадах
8277,singen::V,laavlodh,дуулах
8278,singen::V,lávllot,дуулах
8279,singen::V,lávlut,дуулах
8280,singen::V,lávluđ,дуулах
8281,singen::V,läullad,дуулах
8282,singen::V,ла̄ввлэ,дуулах
8283,tanzen::V,daanhtsodh,бүжиглэх
8284,tanzen::V,dánssat,бүжиглэх
8285,tanzen::V,gærssulit,бүжиглэх
8286,tanzen::V,dánset,бүжиглэх
8287,tanzen::V,tánssáđ,бүжиглэх
8288,tanzen::V,ta´nssjed,бүжиглэх
8289,tanzen::V,pleäs'sjed,бүжиглэх
8290,tanzen::V,нюччке,бүжиглэх
8291,tanzen::V,пляссъе,бүжиглэх
8292,sich trennen::V,jååkedidh,салах
8293,sich trennen::V,sirrat,салах
8294,sich trennen::V,sirádit,салах
8295,sich trennen::V,earránit,салах
8296,sich trennen::V,ratkuđ,салах
8297,sich trennen::V,rätkkjed,салах
8298,sich trennen::V,кӯдтъе,салах
8299,verlassen::V,laehpedh,хаях
8300,verlassen::V,guodet,хаях
8301,verlassen::V,guođđit,хаях
8302,verlassen::V,hilgođ,хаях
8303,verlassen::V,kyeđđiđ,хаях
8304,verlassen::V,kue´đđed,хаях
8305,verlassen::V,сӯһпъе,хаях
8306,retten::V,gorredidh,гэтэлгэх
8307,retten::V,gádjot,гэтэлгэх
8308,retten::V,gádjut,гэтэлгэх
8309,retten::V,kááijuđ,гэтэлгэх
8310,retten::V,piä'luštiđ,гэтэлгэх
8311,retten::V,ka´jjeed,гэтэлгэх
8312,retten::V,вуаннче,гэтэлгэх
8313,bewachen::V,geehtedh,сахих
8314,bewachen::V,váktit,сахих
8315,bewachen::V,fáktet,сахих
8316,bewachen::V,vahtiđ,сахих
8317,bewachen::V,värddjed,сахих
8318,bewachen::V,va´httjed,сахих
8319,bewachen::V,пынне,сахих
8320,bewachen::V,ка̄рвуллэ,сахих
8321,schützen::V,vaarjelidh,хамгаалах
8322,schützen::V,suoddjit,хамгаалах
8323,schützen::V,suodjalit,хамгаалах
8324,schützen::V,suddjet,хамгаалах
8325,schützen::V,varjâliđ,хамгаалах
8326,schützen::V,suâided,хамгаалах
8327,schützen::V,varjjled,хамгаалах
8328,schützen::V,пынне,хамгаалах
8329,verteidigen::V,vaarjelidh,хамгаалах
8330,verteidigen::V,bælostit,хамгаалах
8331,verteidigen::V,bealuštit,хамгаалах
8332,verteidigen::V,čuollat,хамгаалах
8333,verteidigen::V,piä'luštiđ,хамгаалах
8334,verteidigen::V,peälšted,хамгаалах
8335,verteidigen::V,пэ̄лль мэ̄ннэ,хамгаалах
8336,sich schlagen::V,dåarodh,зодолдох
8337,sich schlagen::V,tjoelestidh,зодолдох
8338,sich schlagen::V,doarrot,зодолдох
8339,sich schlagen::V,doarrut,зодолдох
8340,sich schlagen::V,tuárruđ,зодолдох
8341,sich schlagen::V,tuärrad,зодолдох
8342,sich schlagen::V,туаррэ,зодолдох
8343,schießen::V,vuetjedh,харвах
8344,schießen::V,vuetjedh,буу буудах
8345,schießen::V,skööhtedh,харвах
8346,schießen::V,skööhtedh,буу буудах
8347,schießen::V,vuohtjet,харвах
8348,schießen::V,vuohtjet,буу буудах
8349,schießen::V,báhčit,харвах
8350,schießen::V,báhčit,буу буудах
8351,schießen::V,pääččiđ,харвах
8352,schießen::V,pääččiđ,буу буудах
8353,schießen::V,pää´ččed,харвах
8354,schießen::V,pää´ččed,буу буудах
8355,schießen::V,ря̄хшкхэ,харвах
8356,schießen::V,ря̄хшкхэ,буу буудах
8357,siegen::V,vïtnedh,ялах
8358,siegen::V,vuojttet,ялах
8359,siegen::V,vuoitit,ялах
8360,siegen::V,vyei'ttiđ,ялах
8361,siegen::V,vuei´tted,ялах
8362,siegen::V,вуэйхьтэ,ялах
8363,ärgern::V,måarahtehtedh,уурлуулах
8364,ärgern::V,måarahtehtedh,уур хүргэх
8365,ärgern::V,suhttadit,уурлуулах
8366,ärgern::V,suhttadit,уур хүргэх
8367,ärgern::V,hárdit,уурлуулах
8368,ärgern::V,hárdit,уур хүргэх
8369,ärgern::V,piä'ṿuttiđ,уурлуулах
8370,ärgern::V,piä'ṿuttiđ,уур хүргэх
8371,ärgern::V,âsseed,уурлуулах
8372,ärgern::V,âsseed,уур хүргэх
8373,ärgern::V,се̄нтхэ,уурлуулах
8374,ärgern::V,се̄нтхэ,уур хүргэх
8375,schlagen::V,håasedh,цохих
8376,schlagen::V,laekedh,цохих
8377,schlagen::V,tsábbmet,цохих
8378,schlagen::V,tjassket,цохих
8379,schlagen::V,huškut,цохих
8380,schlagen::V,časkeđ,цохих
8381,schlagen::V,čâ´cǩǩed,цохих
8382,schlagen::V,та̄гкэ,цохих
8383,schlagen::V,ва̄сстэ,цохих
8384,treten::V,tjïektjedh,өшиглөх
8385,treten::V,tjiektjat,өшиглөх
8386,treten::V,čiekčat,өшиглөх
8387,treten::V,čieh'čâđ,өшиглөх
8388,treten::V,tanccâđ,өшиглөх
8389,treten::V,tanccâd,өшиглөх
8390,treten::V,то̄ппцэ,өшиглөх
8391,stechen::V,baskedh,хатгах
8392,stechen::V,tjuoggit,хатгах
8393,stechen::V,čuoggut,хатгах
8394,stechen::V,čuog'giđ,хатгах
8395,stechen::V,čuõ´ǧ'ǧeed,хатгах
8396,stechen::V,чо̄ххкэ,хатгах
8397,stoßen::V,nehkiehtidh,ёврох
8398,stoßen::V,nehkiehtidh,нудрах
8399,stoßen::V,nårddådit,ёврох
8400,stoßen::V,nårddådit,нудрах
8401,stoßen::V,nordadit,ёврох
8402,stoßen::V,nordadit,нудрах
8403,stoßen::V,nutkâliđ,ёврох
8404,stoßen::V,nutkâliđ,нудрах
8405,stoßen::V,oi´ǧǧeed,ёврох
8406,stoßen::V,oi´ǧǧeed,нудрах
8407,stoßen::V,оййкье,ёврох
8408,stoßen::V,оййкье,нудрах
8409,stoßen::V,тоалкъе,ёврох
8410,stoßen::V,тоалкъе,нудрах
8411,stehlen::V,sualadidh,хулгайлах
8412,stehlen::V,suoládit,хулгайлах
8413,stehlen::V,suoládit,хулгайлах
8414,stehlen::V,suá'ládiđ,хулгайлах
8415,stehlen::V,suâleed,хулгайлах
8416,stehlen::V,суэлнэ,хулгайлах
8417,stören::V,stööredh,саад болох
8418,stören::V,hearaldehtedh,саад болох
8419,stören::V,massit,саад болох
8420,stören::V,sjuddit,саад болох
8421,stören::V,heađuštit,саад болох
8422,stören::V,hettiđ,саад болох
8423,stören::V,heṃâdiđ,саад болох
8424,stören::V,stamlded,саад болох
8425,stören::V,вӣршэ,саад болох
8426,stören::V,е̄кхэллэ,саад болох
8427,belästigen::V,vaejviestidh,зовоох
8428,belästigen::V,vaejviestidh,амраахгүй байх
8429,belästigen::V,vájvedit,зовоох
8430,belästigen::V,vájvedit,амраахгүй байх
8431,belästigen::V,muodástuhttet,зовоох
8432,belästigen::V,muodástuhttet,амраахгүй байх
8433,belästigen::V,váivvidit,зовоох
8434,belästigen::V,váivvidit,амраахгүй байх
8435,belästigen::V,bieguhit,зовоох
8436,belästigen::V,bieguhit,амраахгүй байх
8437,belästigen::V,vä'ividiđ,зовоох
8438,belästigen::V,vä'ividiđ,амраахгүй байх
8439,belästigen::V,stamlded,зовоох
8440,belästigen::V,stamlded,амраахгүй байх
8441,belästigen::V,е̄кхэллэ,зовоох
8442,belästigen::V,е̄кхэллэ,амраахгүй байх
8443,belästigen::V,во̄а̄йвшэ,зовоох
8444,belästigen::V,во̄а̄йвшэ,амраахгүй байх
8445,verbergen::V,tjïekedh,нуух
8446,verbergen::V,tjïekedh,далдлах
8447,verbergen::V,tjiehkat,нуух
8448,verbergen::V,tjiehkat,далдлах
8449,verbergen::V,čiehkat,нуух
8450,verbergen::V,čiehkat,далдлах
8451,verbergen::V,čieḥâđ,нуух
8452,verbergen::V,čieḥâđ,далдлах
8453,verbergen::V,peittad,нуух
8454,verbergen::V,peittad,далдлах
8455,verbergen::V,чӣгкэ,нуух
8456,verbergen::V,чӣгкэ,далдлах
8457,verbergen::V,пе̄йхьтэ,нуух
8458,verbergen::V,пе̄йхьтэ,далдлах
8459,täuschen::V,iermedh,мэхлэх
8460,täuschen::V,eajhkaldehtedh,мэхлэх
8461,täuschen::V,tjáddjit,мэхлэх
8462,täuschen::V,dájuhit,мэхлэх
8463,täuschen::V,viehtalit,мэхлэх
8464,täuschen::V,villiđ,мэхлэх
8465,täuschen::V,ǩiõllâd,мэхлэх
8466,täuschen::V,вӯйхе,мэхлэх
8467,täuschen::V,пе̄йхьтэ,мэхлэх
8468,täuschen::V,ке̄лсэллэ,мэхлэх
8469,betrügen::V,biehtedh,хуурах
8470,betrügen::V,biehttet,хуурах
8471,betrügen::V,beahttit,хуурах
8472,betrügen::V,filliđ,хуурах
8473,betrügen::V,ǩiõllâd,хуурах
8474,betrügen::V,pä´rtteed,хуурах
8475,betrügen::V,вӯйхе,хуурах
8476,betrügen::V,пе̄йхьтэ,хуурах
8477,betrügen::V,ке̄лсэллэ,хуурах
8478,töten::V,buvvedh,алах
8479,töten::V,gåddet,алах
8480,töten::V,soaggit,алах
8481,töten::V,goddit,алах
8482,töten::V,surmiđ,алах
8483,töten::V,jämittiđ,алах
8484,töten::V,kå´dded,алах
8485,töten::V,so´rmmjed,алах
8486,töten::V,коаннҌтэ,алах
8487,wohnen::V,årrodh,суух
8488,wohnen::V,årrodh,амьдрах
8489,wohnen::V,veasodh,суух
8490,wohnen::V,veasodh,амьдрах
8491,wohnen::V,årrot,суух
8492,wohnen::V,årrot,амьдрах
8493,wohnen::V,viessot,суух
8494,wohnen::V,viessot,амьдрах
8495,wohnen::V,orrut,суух
8496,wohnen::V,orrut,амьдрах
8497,wohnen::V,aassâđ,суух
8498,wohnen::V,aassâđ,амьдрах
8499,wohnen::V,aassâd,суух
8500,wohnen::V,aassâd,амьдрах
8501,wohnen::V,jälsted,суух
8502,wohnen::V,jälsted,амьдрах
8503,wohnen::V,е̄лле,суух
8504,wohnen::V,е̄лле,амьдрах
8505,arbeiten::V,barkedh,ажиллах
8506,arbeiten::V,barkedh,хөдөлмөрлөх
8507,arbeiten::V,rihtjat,ажиллах
8508,arbeiten::V,rihtjat,хөдөлмөрлөх
8509,arbeiten::V,bargat,ажиллах
8510,arbeiten::V,bargat,хөдөлмөрлөх
8511,arbeiten::V,porgâđ,ажиллах
8512,arbeiten::V,porgâđ,хөдөлмөрлөх
8513,arbeiten::V,tue´j'jeed,ажиллах
8514,arbeiten::V,tue´j'jeed,хөдөлмөрлөх
8515,arbeiten::V,лыххкэ,ажиллах
8516,arbeiten::V,лыххкэ,хөдөлмөрлөх
8517,arbeiten::V,ро̄бхушшэ,ажиллах
8518,arbeiten::V,ро̄бхушшэ,хөдөлмөрлөх
8519,sammeln::V,tjåegkedh,түүх
8520,sammeln::V,tjåegkedh,хураах
8521,sammeln::V,tjoahkkit,түүх
8522,sammeln::V,tjoahkkit,хураах
8523,sammeln::V,čoaggit,түүх
8524,sammeln::V,čoaggit,хураах
8525,sammeln::V,čokkiđ,түүх
8526,sammeln::V,čokkiđ,хураах
8527,sammeln::V,čuág'giđ,түүх
8528,sammeln::V,čuág'giđ,хураах
8529,sammeln::V,noorrâd,түүх
8530,sammeln::V,noorrâd,хураах
8531,sammeln::V,нёавсэ,түүх
8532,sammeln::V,нёавсэ,хураах
8533,pflücken::V,tjåegkedh,түүх
8534,pflücken::V,tjoagget,түүх
8535,pflücken::V,čoaggit,түүх
8536,pflücken::V,čuág'giđ,түүх
8537,pflücken::V,uussâd,түүх
8538,pflücken::V,кышшкэ,түүх
8539,jagen::V,bearhtodh,агнах
8540,jagen::V,bearhtodh,гөрөөлөх
8541,jagen::V,viejddit,агнах
8542,jagen::V,viejddit,гөрөөлөх
8543,jagen::V,bivdit,агнах
8544,jagen::V,bivdit,гөрөөлөх
8545,jagen::V,miä'cástiđ,агнах
8546,jagen::V,miä'cástiđ,гөрөөлөх
8547,jagen::V,miä´csted,агнах
8548,jagen::V,miä´csted,гөрөөлөх
8549,jagen::V,ме̄ххьцтэ,агнах
8550,jagen::V,ме̄ххьцтэ,гөрөөлөх
8551,fischen::V,gööledh,загасчлах
8552,fischen::V,gööledh,загас барих
8553,fischen::V,håagkodh,загасчлах
8554,fischen::V,håagkodh,загас барих
8555,fischen::V,guollit,загасчлах
8556,fischen::V,guollit,загас барих
8557,fischen::V,guolástit,загасчлах
8558,fischen::V,guolástit,загас барих
8559,fischen::V,kuá'lástiđ,загасчлах
8560,fischen::V,kuá'lástiđ,загас барих
8561,fischen::V,kue´llšeed,загасчлах
8562,fischen::V,kue´llšeed,загас барих
8563,fischen::V,шылле кӯль,загасчлах
8564,fischen::V,шылле кӯль,загас барих
8565,fassen::V,bivtedh,барих
8566,fassen::V,giddit,барих
8567,fassen::V,bivdit,барих
8568,fassen::V,pivdeđ,барих
8569,fassen::V,kå´dded,барих
8570,fassen::V,со̄а̄гкэ,барих
8571,hüten::V,geehtedh,маллах
8572,hüten::V,geehtedh,хариулах
8573,hüten::V,váktit,маллах
8574,hüten::V,váktit,хариулах
8575,hüten::V,geahččat,маллах
8576,hüten::V,geahččat,хариулах
8577,hüten::V,keččâđ,маллах
8578,hüten::V,keččâđ,хариулах
8579,hüten::V,hoi´ddjed,маллах
8580,hüten::V,hoi´ddjed,хариулах
8581,hüten::V,пынне,маллах
8582,hüten::V,пынне,хариулах
8583,treiben::V,vuejiehtidh,туух
8584,treiben::V,vuojedit,туух
8585,treiben::V,vuodjelit,туух
8586,treiben::V,vyeijiđ,туух
8587,treiben::V,vue´jjad,туух
8588,treiben::V,выйхе,туух
8589,treiben::V,го̄ннэ,туух
8590,anbinden::V,viedtedh,уях
8591,anbinden::V,gaarhkedidh,уях
8592,anbinden::V,dabrrit,уях
8593,anbinden::V,dæhppodit,уях
8594,anbinden::V,čatnat,уях
8595,anbinden::V,čoonnâđ,уях
8596,anbinden::V,čõõnnâd,уях
8597,anbinden::V,ко̄ррэ,уях
8598,füttern::V,bïepmehtidh,тэжээх
8599,füttern::V,biebbmat,тэжээх
8600,füttern::V,biebmat,тэжээх
8601,füttern::V,purâttiđ,тэжээх
8602,füttern::V,poorted,тэжээх
8603,füttern::V,peâm'mad,тэжээх
8604,füttern::V,поҏтэ,тэжээх
8605,melken::V,buhtjedh,саах
8606,melken::V,båhtjet,саах
8607,melken::V,bahčit,саах
8608,melken::V,paččeeđ,саах
8609,melken::V,pââččad,саах
8610,melken::V,лаппьсе,саах
8611,hacken::V,tsåalhkodh,цавчих
8612,hacken::V,tsållat,цавчих
8613,hacken::V,tsáhpat,цавчих
8614,hacken::V,čuollat,цавчих
8615,hacken::V,čuollâđ,цавчих
8616,hacken::V,ceäk'kad,цавчих
8617,hacken::V,ця̄ххкэ,цавчих
8618,gießen::V,tjaetsiehtidh,услах
8619,gießen::V,tjáhttjit,услах
8620,gießen::V,njuoskadit,услах
8621,gießen::V,čáhccet,услах
8622,gießen::V,njuos'kâdiđ,услах
8623,gießen::V,väällad,услах
8624,gießen::V,ва̄ллэ,услах
8625,reifen::V,njoetsedh,боловсрох
8626,reifen::V,láddat,боловсрох
8627,reifen::V,láddat,боловсрох
8628,reifen::V,laddâđ,боловсрох
8629,reifen::V,laddâd,боловсрох
8630,reifen::V,ӣллкнэ,боловсрох
8631,reifen::V,ло̄а̄янтэ,боловсрох
8632,zubereiten::V,jurjiehtidh,бэлдэх
8633,zubereiten::V,riejddit,бэлдэх
8634,zubereiten::V,ráhkadit,бэлдэх
8635,zubereiten::V,va'lmâštiđ,бэлдэх
8636,zubereiten::V,vaalmšted,бэлдэх
8637,zubereiten::V,во̄а̄лмшэ,бэлдэх
8638,kochen::V,voessjedh,чанах
8639,kochen::V,vuossjat,чанах
8640,kochen::V,duolldádit,чанах
8641,kochen::V,vuoš'šat,чанах
8642,kochen::V,vuoššâđ,чанах
8643,kochen::V,ǩe´tted,чанах
8644,kochen::V,кыппьтэ,чанах
8645,backen::V,bååhkedh,жигнэх
8646,backen::V,lájbbot,жигнэх
8647,backen::V,báhkket,жигнэх
8648,backen::V,goikadit,жигнэх
8649,backen::V,liäi'buđ,жигнэх
8650,backen::V,vää´l'jed,жигнэх
8651,backen::V,па̄шшьтэ,жигнэх
8652,braten::V,bissedh,шарах
8653,braten::V,bissedh,хайрах
8654,braten::V,basset,шарах
8655,braten::V,basset,хайрах
8656,braten::V,báistit,шарах
8657,braten::V,báistit,хайрах
8658,braten::V,steiket,шарах
8659,braten::V,steiket,хайрах
8660,braten::V,passeeđ,шарах
8661,braten::V,passeeđ,хайрах
8662,braten::V,pä´štted,шарах
8663,braten::V,pä´štted,хайрах
8664,braten::V,па̄шшьтэ,шарах
8665,braten::V,па̄шшьтэ,хайрах
8666,umrühren::V,firredh,хутгах
8667,umrühren::V,fierrot,хутгах
8668,umrühren::V,fierrut,хутгах
8669,umrühren::V,fiärruđ,хутгах
8670,umrühren::V,sie´jjted,хутгах
8671,umrühren::V,вӣршэ,хутгах
8672,stricken::V,gurredh,нэхэх
8673,stricken::V,gurredh,сүлжих
8674,stricken::V,gådet,нэхэх
8675,stricken::V,gådet,сүлжих
8676,stricken::V,gođđit,нэхэх
8677,stricken::V,gođđit,сүлжих
8678,stricken::V,kođđeeđ,нэхэх
8679,stricken::V,kođđeeđ,сүлжих
8680,stricken::V,kåå´đđed,нэхэх
8681,stricken::V,kåå´đđed,сүлжих
8682,stricken::V,коадтӭ,нэхэх
8683,stricken::V,коадтӭ,сүлжих
8684,nähen::V,gåarodh,оёх
8685,nähen::V,goarrot,оёх
8686,nähen::V,goarrut,оёх
8687,nähen::V,kuárruđ,оёх
8688,nähen::V,kuärrad,оёх
8689,nähen::V,куаррэ,оёх
8690,färben::V,klaeriedidh,будах
8691,färben::V,bájnnit,будах
8692,färben::V,sihttset,будах
8693,färben::V,báidnit,будах
8694,färben::V,ivdnet,будах
8695,färben::V,päiniđ,будах
8696,färben::V,päinnad,будах
8697,färben::V,ǩe´rjjeed,будах
8698,färben::V,по̄а̄ййнэ,будах
8699,reinigen::V,reenskedh,арилгах
8700,reinigen::V,reenskedh,цэвэрлэх
8701,reinigen::V,dïdtesjidh,арилгах
8702,reinigen::V,dïdtesjidh,цэвэрлэх
8703,reinigen::V,rájnnit,арилгах
8704,reinigen::V,rájnnit,цэвэрлэх
8705,reinigen::V,čorget,арилгах
8706,reinigen::V,čorget,цэвэрлэх
8707,reinigen::V,buhtistit,арилгах
8708,reinigen::V,buhtistit,цэвэрлэх
