,Concept_ID,cv,kl
1333,führen::V,ҫавӑтса пыр,ilitsersorpaa
1334,führen::V,ҫавӑтса пыр,tasissersuuppaa
1335,lehren::V,вёрент,ilinniartippaa
1336,unterrichten::V,вёрент,ajoqerpaa
1337,unterrichten::V,вёрент,ajoqersorpaa
1338,unterrichten::V,вёрент,ilinniartitsivoq
1339,aufziehen::V,вӗрент,inororsarpaa
1340,leiten::V,тытса пыр,iluatsippaa
1341,antreiben::V,васкат,ikusimmippaa
1342,lassen::V,пусахла,
1343,lassen::V,хуш,
1344,einladen::V,чӗн,qaaqquaa
1345,einladen::V,чӗн,qaasarpaa
1346,vereinigen::V,пӗрлештер,taperserpaa
1347,besuchen::V,ҫит,tikeraarpaa
1348,besuchen::V,кӗрсе кур,tikeraarpaa
1349,treffen::V,тӗл пул,aporappaa
1350,sich versammeln::V,пуҫтарӑн,majorpoq
1351,spielen::V,выля,pinnguarpoq
1352,singen::V,юрла,erinarsorpoq
1353,tanzen::V,ташла,qitippoq
1354,sich trennen::V,уйрӑл,immikkoortippaa
1355,verlassen::V,хӑвар,
1356,retten::V,ҫӑл,annaappaa
1357,bewachen::V,хуралла,
1358,schützen::V,сыхла,eriagaa
1359,schützen::V,сыхла,pineqartaalivaa
1360,verteidigen::V,хӳтӗле,
1361,sich schlagen::V,ҫапӑҫ,
1362,schießen::V,пер,aallaavaa
1363,schießen::V,пер,piseriuppaa
1364,siegen::V,ҫӗн,
1365,siegen::V,ҫӗнтер,
1366,ärgern::V,тарӑхтар,ninngassarpaa
1367,ärgern::V,тарӑхтар,ninngassaarpaa
1368,ärgern::V,ҫиллентер,ninngassarpaa
1369,ärgern::V,ҫиллентер,ninngassaarpaa
1370,schlagen::V,ҫап,unatarpaa
1371,treten::V,тап,tukerpoq
1372,stechen::V,чик,iguppaa
1373,stechen::V,чик,qasilippoq
1374,stoßen::V,чыш,ikuserpaa
1375,stoßen::V,чыш,ikusimmippaa
1376,stehlen::V,вӑрла,tillippaa
1377,stören::V,кансӗрле,akornuserpaa
1378,belästigen::V,аптӑрат,
1379,belästigen::V,хупла,
1380,verbergen::V,пытар,anngigaa
1381,täuschen::V,суй,
1382,betrügen::V,ултала,peqquserluttuliorfigaa
1383,töten::V,вӗлер,maappaa
1384,töten::V,вӗлер,toquppaa
1385,wohnen::V,чуна пар,najugaqarpoq
1386,wohnen::V,парӑнса тӑр,najugaqarpoq
1387,arbeiten::V,ӗҫле,sulivoq
1388,sammeln::V,пух,katersorpai
1389,pflücken::V,тат,
1390,jagen::V,сунара ҫӳре,piniarpoq
1391,fischen::V,пулӑ тыт,aalisarpoq
1392,fassen::V,тыт,
1393,hüten::V,кӗт,
1394,treiben::V,хӑвала,
1395,anbinden::V,кӑкар,qilerut
1396,anbinden::V,кӑкар,qilersorpaa
1397,anbinden::V,кӑкар,ungerlatserpaa
1398,füttern::V,ҫитер,nerlerpaa
1399,melken::V,су,
1400,hacken::V,вакла,
1401,gießen::V,шӑвар,imerterpaa
1402,reifen::V,пиҫ,
1403,zubereiten::V,пӗҫер,
1404,kochen::V,пӗҫер,igavoq
1405,backen::V,пӗҫер,
1406,braten::V,ӑшала,siappaa
1407,umrühren::V,хутӑштар,qeerlerpaa
1408,stricken::V,ҫых,
1409,nähen::V,ҫӗле,
1410,färben::V,пӗвет,misuppaa
1411,reinigen::V,тасат,sanniarpaa
1412,waschen::V,ҫу,asappaa
1413,abwischen::V,шӑл,saligarpaa
1414,abwischen::V,шӑл,saligartorpaa
1415,spülen::V,чӳхе,
1416,fegen::V,шӑл,sanngiarpaa
1417,kehren::V,шӑл,
1418,baden::V,шыва кӗр,uffarpoq
1419,sich waschen::V,ҫӑвӑн,uffarpoq
1420,ausziehen::V,салан,annoraajarpaa
1421,anziehen::V,тӑхӑн,ativaa
1422,anziehen::V,тӑхӑн,atitippaa
1423,sich anziehen::V,тӑхӑн,atisalersorpoq
1424,kämmen::V,тура,
1425,schmücken::V,илемлет,
1426,sagen::V,те,oqarpoq
1427,sprechen::V,кала,oqaluttarpoq
1428,reden::V,сӑмахла,oqaluppoq
1429,reden::V,калаҫ,oqaluppoq
1430,sich unterhalten::V,пупле,
1431,fragen::V,ыйт,aperaa
1432,bitten::V,ыйт,aperaa
1433,bitten::V,ыйт,qinnuigaa
1434,erzählen::V,каласа пар,oqaluttuaraa
1435,mitteilen::V,пӗлтер,oqalualaarpoq
1436,mitteilen::V,хыпарла,oqalualaarpoq
1437,nennen::V,те,
1438,nennen::V,чӗн,
1439,rufen::V,чӗн,qaaqquaa
1440,prahlen::V,мухтан,oqqartuvoq
1441,prahlen::V,мухтан,oqallortuvoq
1442,prahlen::V,вӗҫкӗнлен,oqqartuvoq
1443,prahlen::V,вӗҫкӗнлен,oqallortuvoq
1444,übersetzen::V,куҫар,ikaarpoq
1445,übersetzen::V,куҫар,nutserpaa
1446,denken::V,шухӑшла,isumaqarpoq
1447,glauben::V,ӗнен,upperaa
1448,glauben::V,ӗнен,isumaqarpoq
1449,bemerken::V,асӑрха,
1450,erkennen::V,палла,ilisaraa
1451,begreifen::V,ӑнлан,
1452,verstehen::V,пӗл,paasivaa
1453,lernen::V,вӗрен,ilinniarpoq
1454,wissen::V,пӗл,nalunngilaa
1455,wissen::V,ӑнкар,nalunngilaa
1456,sich erinnern an::V,аса ил,eqqaavaa
1457,vergessen::V,ман,puiorpaa
1458,vergessen::V,манса кай,puiorpaa
1459,messen::V,виҫ,ussersarpaa
1460,zählen::V,шутла,kisitsivoq
1461,rechnen::V,шутла,kisitsivoq
1462,lesen::V,вула,atuarpoq
1463,malen::V,ӳкер,qalipappaa
1464,zeichnen::V,ӳкер,
1465,schreiben::V,ҫыр,allappoq
1466,besitzen::V,тыт,
1467,kaufen::V,ил,pisiaraa
1468,kaufen::V,туян,pisiaraa
1469,verkaufen::V,сут,akigaa
1470,bezahlen::V,тӳле,akilerpaa
1471,zahlen::V,тӳле,
1472,beherrschen::V,тыт,inappaa
1473,ertragen::V,тӳс,ernertaaraa
1474,Bauch::N,,naaq
