,Concept_ID,os,fa
1364,tanzen::V,кафын,رقصیدن
1365,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,جدا شدن
1366,verlassen::V,ныууадзын,ترک کردن
1367,retten::V,фервӕзын кӕнын,نجات دادن
1368,bewachen::V,хъахъхъӕнын,حراست کردن
1369,schützen::V,хъахъхъӕнын,حفظ کردن
1370,verteidigen::V,бахизын,دفاع کردن
1371,sich schlagen::V,хыл кæнын,کتک‌کاری کردن
1372,schießen::V,ӕхсын,تیر زدن
1373,siegen::V,басӕттын,پیروز شدن
1374,siegen::V,фӕуӕлахиз уӕвын,پیروز شدن
1375,ärgern::V,мӕсты кӕнын,ناراحت کردن
1376,schlagen::V,ныццæвын,زدن
1377,schlagen::V,ныццæвын,کوبیدن
1378,stechen::V,фæрæхойын,چاقو زدن
1379,stoßen::V,риуыгъын,هل دادن
1380,stehlen::V,давын,دزدیدن
1381,stören::V,хъыгдарын,مزاحم شدن
1382,belästigen::V,хъыгдарын,زحمت دادن
1383,verbergen::V,бамбӕхсын,پنهان کردن
1384,verbergen::V,басусӕг кӕнын,پنهان کردن
1385,täuschen::V,фӕливын,گول زدن
1386,täuschen::V,фӕливын,فریب دادن
1387,täuschen::V,асайын,گول زدن
1388,täuschen::V,асайын,فریب دادن
1389,betrügen::V,асайын,گول زدن
1390,betrügen::V,асайын,فریب دادن
1391,töten::V,амарын,کشتن
1392,wohnen::V,цӕрын,منزل داشتن
1393,wohnen::V,цӕрын,سکونت داشتن
1394,arbeiten::V,кусын,کار کردن
1395,sammeln::V,æртонын,جمع کردن
1396,pflücken::V,тонын,چیدن
1397,jagen::V,цуан кæнын,شکار کردن
1398,fischen::V,кæсаг ахсын æнгуырæй,صید کردن
1399,fischen::V,кæсаг ахсын æнгуырæй,ماهی‌گیری کردن
1400,fischen::V,æнгуыр дарын,صید کردن
1401,fischen::V,æнгуыр дарын,ماهی‌گیری کردن
1402,fassen::V,ӕрцахсын,گرفتن
1403,hüten::V,хизын,چراندن
1404,hüten::V,хизын,مراقبت کردن
1405,treiben::V,скъӕрын,راندن
1406,anbinden::V,бабæттын,متصل کردن
1407,anbinden::V,æрбæттын,متصل کردن
1408,füttern::V,холлаг дæттын,غذا دادن
1409,füttern::V,холлаг æвæрын,غذا دادن
1410,füttern::V,дарын,غذا دادن
1411,melken::V,дуцын,دوشیدن
1412,hacken::V,кæрдын,خرد کردن
1413,hacken::V,лыгтæ кæнын,خرد کردن
1414,gießen::V,бакалын,ریختن
1415,reifen::V,срæгъæд уын,رسیدن
1416,reifen::V,сцæттæ уын,رسیدن
1417,zubereiten::V,сцӕттӕ кӕнын,طبخ کردن
1418,zubereiten::V,сцӕттӕ кӕнын,آماده کردن
1419,kochen::V,фыцын,پختن
1420,kochen::V,фыцын,آشپزی کردن
1421,backen::V,фыцын,پختن
1422,braten::V,цурын,سرخ کردن
1423,umrühren::V,ахæццæ кæнын,هم زدن
1424,umrühren::V,азмæнтын,هم زدن
1425,umrühren::V,астауын,هم زدن
1426,stricken::V,кæнын,بافتن
1427,stricken::V,бийын,بافتن
1428,nähen::V,хуыйын,دوختن
1429,färben::V,ахорын,رنگ زدن
1430,reinigen::V,ссыгъдæг кæнын,پاک کردن
1431,reinigen::V,ссыгъдæг кæнын,تمیز کردن
1432,reinigen::V,ныссыгъдæг кæнын,پاک کردن
1433,reinigen::V,ныссыгъдæг кæнын,تمیز کردن
1434,reinigen::V,ныссæрфын,پاک کردن
1435,reinigen::V,ныссæрфын,تمیز کردن
1436,waschen::V,ӕхсын,شستن
1437,abwischen::V,сӕрфын,زدودن
1438,spülen::V,æнхъæвзын,شستن
1439,fegen::V,мӕрзын,جارو کردن
1440,kehren::V,мӕрзын,جارو کردن
1441,baden::V,хи найын,شنا کردن
1442,baden::V,хи найын,حمام کردن
1443,sich waschen::V,хи æхсын,شستشو کردن
1444,ausziehen::V,ласын,درآوردن
1445,anziehen::V,скæнын,پوشیدن
1446,sich anziehen::V,дзаума скæнын,لباس پوشیدن
1447,sich anziehen::V,дарæс скæнын,لباس پوشیدن
1448,kämmen::V,ныффасын,شانه زدن
1449,kämmen::V,æрфасын,شانه زدن
1450,schmücken::V,фӕлындын,زینت دادن
1451,sagen::V,зæгъын,گفتن
1452,sprechen::V,дзурын,حرف زدن
1453,sprechen::V,дзурын,صحبت کردن
1454,reden::V,ныхас кӕнын,حرف زدن
1455,reden::V,ныхас кӕнын,صحبت کردن
1456,sich unterhalten::V,ныхас кæнын,گپ زدن
1457,fragen::V,фӕрсын,پرسیدن
1458,fragen::V,фӕрсын,سؤال کردن
1459,bitten::V,курын,خواهش کردن
1460,bitten::V,курын,درخواست کردن
1461,erzählen::V,радзурын,نقل کردن
1462,erzählen::V,радзурын,حکایت کردن
1463,erzählen::V,ратаурæгъ кæнын,نقل کردن
1464,erzählen::V,ратаурæгъ кæнын,حکایت کردن
1465,mitteilen::V,фехъусын кæнын,خبر دادن
1466,nennen::V,хонын,نامیدن
1467,rufen::V,сидын,صدا کردن
1468,prahlen::V,ӕппӕлын,پز آمدن
1469,übersetzen::V,ратæлмац кæнын,ترجمه کردن
1470,denken::V,ӕнхъӕлын,فکر کردن
1471,denken::V,хъуыды кӕнын,فکر کردن
1472,glauben::V,уырнын,باور کردن
1473,glauben::V,уырнын,عقیده داشتن
1474,bemerken::V,фенын,متوجه شدن
1475,erkennen::V,базонын,شناختن
1476,erkennen::V,базонын,تشخیص دادن
1477,begreifen::V,ӕмбарын,فهمیدن
1478,begreifen::V,ӕмбарын,درک کردن
1479,begreifen::V,бамбарын,فهمیدن
1480,begreifen::V,бамбарын,درک کردن
1481,lernen::V,ахуыр кӕнын,آموختن
1482,lernen::V,ахуыр кӕнын,یاد گرفتن
1483,wissen::V,зонын,دانستن
1484,sich erinnern an::V,зæрдыл æрлæууын,به یاد آوردن
1485,sich erinnern an::V,æрымысын,به یاد آوردن
1486,sich erinnern an::V,æрбаймысын,به یاد آوردن
1487,sich erinnern an::V,æрхъуыды кæнын,به یاد آوردن
1488,vergessen::V,ферох кæнын,فراموش کردن
1489,vergessen::V,айрох кæнын,فراموش کردن
1490,messen::V,барын,اندازه گرفتن
1491,zählen::V,нымайын,شمردن
1492,rechnen::V,хынцын,حساب کردن
1493,lesen::V,кӕсын,خواندن
1494,lesen::V,фӕрсын,خواندن
1495,malen::V,ныв кӕнын,نقاشی کردن
1496,zeichnen::V,ныв кӕнын,کشیدن
1497,zeichnen::V,ныв кӕнын,رسم کردن
1498,schreiben::V,фыссын,نوشتن
1499,besitzen::V,хицау уын,داشتن
1500,kaufen::V,балхӕнын,خریدن
1501,kaufen::V,балхӕнын,خرید کردن
1502,verkaufen::V,уӕй кӕнын,فروختن
1503,bezahlen::V,бафидын,پرداختن
1504,zahlen::V,фидын,پرداخت کردن
1505,beherrschen::V,æлдариуæг кæнын,مسلط بودن
1506,ertragen::V,бавзарын,تحمل کردن
1507,Leine::N,,قلاده
1508,rauschen::V,,خش‌خش کردن
1509,treten::V,,لگد زدن
1510,verstehen::V,,فهمیدن
