,Concept_ID,se,hu
4739,dritter::A,kuälmad,harmadik
4740,dritter::A,кӯа̄ллмант,harmadik
4741,letzter::A,minngemes,utolsó
4742,letzter::A,maŋemus,utolsó
4743,letzter::A,maŋimus,utolsó
4744,letzter::A,majemuš,utolsó
4745,letzter::A,mââi´mõs,utolsó
4746,letzter::A,маӈьмусс,utolsó
4747,allein::ADV,oktegh,egyedül
4748,allein::ADV,oktegimse,egyedül
4749,allein::ADV,oktebisnie,egyedül
4750,allein::ADV,aktu,egyedül
4751,allein::ADV,okto,egyedül
4752,allein::ADV,ohtuu,egyedül
4753,allein::ADV,õhttu,egyedül
4754,allein::ADV,о̄ххтэ,egyedül
4755,zusammen::ADV,ektine,együtt
4756,zusammen::ADV,ektine,összesen
4757,zusammen::ADV,ektesne,együtt
4758,zusammen::ADV,ektesne,összesen
4759,zusammen::ADV,tjåenghkesne,együtt
4760,zusammen::ADV,tjåenghkesne,összesen
4761,zusammen::ADV,siegen,együtt
4762,zusammen::ADV,siegen,összesen
4763,zusammen::ADV,oktan,együtt
4764,zusammen::ADV,oktan,összesen
4765,zusammen::ADV,ovttas,együtt
4766,zusammen::ADV,ovttas,összesen
4767,zusammen::ADV,čoahkis,együtt
4768,zusammen::ADV,čoahkis,összesen
4769,zusammen::ADV,oovtâst,együtt
4770,zusammen::ADV,oovtâst,összesen
4771,zusammen::ADV,õõutsââ´jest,együtt
4772,zusammen::ADV,õõutsââ´jest,összesen
4773,zusammen::ADV,аххтан,együtt
4774,zusammen::ADV,аххтан,összesen
4775,zusammen::ADV,эфтэсьт,együtt
4776,zusammen::ADV,эфтэсьт,összesen
4777,lange::ADV,guhkiem,sokáig
4778,lange::ADV,guhkiem,hosszan
4779,lange::ADV,guhkev,sokáig
4780,lange::ADV,guhkev,hosszan
4781,lange::ADV,mælggadav,sokáig
4782,lange::ADV,mælggadav,hosszan
4783,lange::ADV,guhká,sokáig
4784,lange::ADV,guhká,hosszan
4785,lange::ADV,kuhe,sokáig
4786,lange::ADV,kuhe,hosszan
4787,lange::ADV,kuhháá,sokáig
4788,lange::ADV,kuhháá,hosszan
4789,lange::ADV,kuu´ǩǩ,sokáig
4790,lange::ADV,kuu´ǩǩ,hosszan
4791,lange::ADV,кугкь,sokáig
4792,lange::ADV,кугкь,hosszan
4793,plötzlich::ADV,faahketji,hirtelen
4794,plötzlich::ADV,faahketji,egyszerre
4795,plötzlich::ADV,hæhkkat,hirtelen
4796,plötzlich::ADV,hæhkkat,egyszerre
4797,plötzlich::ADV,fáhkkestaga,hirtelen
4798,plötzlich::ADV,fáhkkestaga,egyszerre
4799,plötzlich::ADV,fakkist,hirtelen
4800,plötzlich::ADV,fakkist,egyszerre
4801,plötzlich::ADV,kruu´ta,hirtelen
4802,plötzlich::ADV,kruu´ta,egyszerre
4803,plötzlich::ADV,а̄йнханна,hirtelen
4804,plötzlich::ADV,а̄йнханна,egyszerre
4805,sofort::ADV,dallegh,rögtön
4806,sofort::ADV,dallegh,tüstént
4807,sofort::ADV,dalá,rögtön
4808,sofort::ADV,dalá,tüstént
4809,sofort::ADV,dalánagi,rögtön
4810,sofort::ADV,dalánagi,tüstént
4811,sofort::ADV,dakkavide,rögtön
4812,sofort::ADV,dakkavide,tüstént
4813,sofort::ADV,dakkaviđe,rögtön
4814,sofort::ADV,dakkaviđe,tüstént
4815,sofort::ADV,tállán,rögtön
4816,sofort::ADV,tállán,tüstént
4817,sofort::ADV,naraaz,rögtön
4818,sofort::ADV,naraaz,tüstént
4819,sofort::ADV,атть,rögtön
4820,sofort::ADV,атть,tüstént
4821,später::ADV,mænngan ,későn
4822,später::ADV,maŋŋebut,későn
4823,später::ADV,maŋŋel,későn
4824,später::ADV,maŋ̣eláá,későn
4825,später::ADV,mâ´ŋŋlakast,későn
4826,später::ADV,маӈӈа,későn
4827,jetzt::ADV,daelie,most
4828,jetzt::ADV,dal,most
4829,jetzt::ADV,dal,most
4830,jetzt::ADV,tääl,most
4831,jetzt::ADV,ââ´n,most
4832,jetzt::ADV,атть,most
4833,heute::ADV,daenbien,ma
4834,heute::ADV,uddni,ma
4835,heute::ADV,odne,ma
4836,heute::ADV,onne,ma
4837,heute::ADV,tä´bbe,ma
4838,heute::ADV,та̄ррьм,ma
4839,morgen::ADV,jirreden,holnap
4840,morgen::ADV,idet,holnap
4841,morgen::ADV,ihttin,holnap
4842,morgen::ADV,itten,holnap
4843,morgen::ADV,jâđđa,holnap
4844,morgen::ADV,янта,holnap
4845,bald::ADV,varke,majd
4846,bald::ADV,varke,nemsokára
4847,bald::ADV,ruvva,majd
4848,bald::ADV,ruvva,nemsokára
4849,bald::ADV,farga,majd
4850,bald::ADV,farga,nemsokára
4851,bald::ADV,vorgâ,majd
4852,bald::ADV,vorgâ,nemsokára
4853,bald::ADV,sõrgg,majd
4854,bald::ADV,sõrgg,nemsokára
4855,bald::ADV,вэхтэнне,majd
4856,bald::ADV,вэхтэнне,nemsokára
4857,dann::ADV,die,akkor
4858,dann::ADV,dalloj,akkor
4859,dann::ADV,de,akkor
4860,dann::ADV,te,akkor
4861,dann::ADV,de,akkor
4862,dann::ADV,teä,akkor
4863,dann::ADV,â´tte,akkor
4864,dann::ADV,те,akkor
4865,gestern::ADV,jååktan,tegnap
4866,gestern::ADV,iektu,tegnap
4867,gestern::ADV,ikte,tegnap
4868,gestern::ADV,jieh't,tegnap
4869,gestern::ADV,jåhtta,tegnap
4870,gestern::ADV,яххта,tegnap
4871,einst::ADV,dejpeli,hajdan
4872,einst::ADV,åvdebut,hajdan
4873,einst::ADV,áigi,hajdan
4874,einst::ADV,dolin,hajdan
4875,einst::ADV,tovle,hajdan
4876,einst::ADV,tuu´l,hajdan
4877,einst::ADV,э̄ххьтэшьт,hajdan
4878,damals::ADV,aejkien,akkor
4879,damals::ADV,aejkien,akkoriban
4880,damals::ADV,dalloj,akkor
4881,damals::ADV,dalloj,akkoriban
4882,damals::ADV,dalle,akkor
4883,damals::ADV,dalle,akkoriban
4884,damals::ADV,talle,akkor
4885,damals::ADV,talle,akkoriban
4886,damals::ADV,te´l,akkor
4887,damals::ADV,te´l,akkoriban
4888,damals::ADV,teä´l,akkor
4889,damals::ADV,teä´l,akkoriban
4890,damals::ADV,танна,akkor
4891,damals::ADV,танна,akkoriban
4892,danach::ADV,mïnngesne,azután
4893,danach::ADV,dan maŋŋela,azután
4894,danach::ADV,maŋŋil,azután
4895,danach::ADV,das maŋŋá,azután
4896,danach::ADV,maŋ̣a,azután
4897,danach::ADV,mâ´ŋŋlest,azután
4898,danach::ADV,маӈӈа,azután
4899,vorher::ADV,aarebi,előbb
4900,vorher::ADV,åvddål,előbb
4901,vorher::ADV,árat,előbb
4902,vorher::ADV,ovdâl,előbb
4903,vorher::ADV,ouddâl,előbb
4904,vorher::ADV,а̄йка,előbb
4905,zuerst::ADV,voestegh,először
4906,zuerst::ADV,álgon,először
4907,zuerst::ADV,vuos,először
4908,zuerst::ADV,vuohččan,először
4909,zuerst::ADV,vuoč'čin,először
4910,zuerst::ADV,vuõ´ste,először
4911,zuerst::ADV,vuõs'smõõssân,először
4912,zuerst::ADV,э̄ввтла,először
4913,zuerst::ADV,э̄ввтэль,először
4914,einmal::ADV,ikth,egyszer
4915,einmal::ADV,akti,egyszer
4916,einmal::ADV,okte,egyszer
4917,einmal::ADV,ohtii,egyszer
4918,einmal::ADV,kojo,egyszer
4919,einmal::ADV,måttmešt,egyszer
4920,einmal::ADV,э̄фт вэ̄рр,egyszer
4921,manchmal::ADV,muvhtene,néha
4922,manchmal::ADV,muvhtene,olykor
4923,manchmal::ADV,muhttijn,néha
4924,manchmal::ADV,muhttijn,olykor
4925,manchmal::ADV,duolla dálla,néha
4926,manchmal::ADV,duolla dálla,olykor
4927,manchmal::ADV,muhtumin,néha
4928,manchmal::ADV,muhtumin,olykor
4929,manchmal::ADV,kuásnii,néha
4930,manchmal::ADV,kuásnii,olykor
4931,manchmal::ADV,måttmešt,néha
4932,manchmal::ADV,måttmešt,olykor
4933,manchmal::ADV,kuä´ss-ne,néha
4934,manchmal::ADV,kuä´ss-ne,olykor
4935,manchmal::ADV,мудта вэ̄р,néha
4936,manchmal::ADV,мудта вэ̄р,olykor
4937,oft::ADV,daamtaj,sokszor
4938,oft::ADV,álu,sokszor
4939,oft::ADV,ábaj,sokszor
4940,oft::ADV,dájvvá,sokszor
4941,oft::ADV,dávjá,sokszor
4942,oft::ADV,távjá,sokszor
4943,oft::ADV,täujja,sokszor
4944,oft::ADV,то̄а̄ййв,sokszor
4945,immer::ADV,iktesth,mindig
4946,immer::ADV,eejnegen,mindig
4947,immer::ADV,agev,mindig
4948,immer::ADV,álo,mindig
4949,immer::ADV,ain,mindig
4950,immer::ADV,ovttuu,mindig
4951,immer::ADV,pâi,mindig
4952,immer::ADV,пай,mindig
4953,niemals::ADV,ij gåessie,sohasem
4954,niemals::ADV,ij goassak,sohasem
4955,niemals::ADV,ij ihkenis,sohasem
4956,niemals::ADV,ii goassege,sohasem
4957,niemals::ADV,ij kuás'sin,sohasem
4958,niemals::ADV,ij ni kuä´ss,sohasem
4959,niemals::ADV,эйй никуэссь,sohasem
4960,hier::ADV,daagkoe,itt
4961,hier::ADV,dála,itt
4962,hier::ADV,dánna,itt
4963,hier::ADV,dá,itt
4964,hier::ADV,dás,itt
4965,hier::ADV,taa,itt
4966,hier::ADV,tää,itt
4967,hier::ADV,ta´ltte,itt
4968,hier::ADV,тала,itt
4969,hier::ADV,тэста,itt
4970,hierhin::ADV,diekie,erre
4971,hierhin::ADV,dási,erre
4972,hierhin::ADV,diehki,erre
4973,hierhin::ADV,deike,erre
4974,hierhin::ADV,teehi,erre
4975,hierhin::ADV,tii´ǩ,erre
4976,hierhin::ADV,тӣге,erre
4977,von hier::ADV,daebpede,innen
4978,von hier::ADV,dássta,innen
4979,von hier::ADV,dáppelt,innen
4980,von hier::ADV,dáppe,innen
4981,von hier::ADV,tástán,innen
4982,von hier::ADV,tääiǥ,innen
4983,von hier::ADV,tääi´ben,innen
4984,von hier::ADV,тэста,innen
4985,dort::ADV,dagkoe,ott
4986,dort::ADV,dale,ott
4987,dort::ADV,dakko,ott
4988,dort::ADV,tuo,ott
4989,dort::ADV,tovben,ott
4990,dort::ADV,to´ben,ott
4991,dort::ADV,тёллэ,ott
4992,dort::ADV,тамьпе,ott
4993,dorthin::ADV,dahkoe,oda
4994,dorthin::ADV,dåhku,oda
4995,dorthin::ADV,dohko,oda
4996,dorthin::ADV,diehko,oda
4997,dorthin::ADV,tuohu,oda
4998,dorthin::ADV,tok,oda
4999,dorthin::ADV,tok-aa,oda
5000,dorthin::ADV,то̄гэ,oda
5001,vorwärts::ADV,fraamme,előre
5002,vorwärts::ADV,åvddån,előre
5003,vorwärts::ADV,ovddas,előre
5004,vorwärts::ADV,oovdâs,előre
5005,vorwärts::ADV,ooudâs,előre
5006,vorwärts::ADV,ooudårra,előre
5007,vorwärts::ADV,эвтэс,előre
5008,rückwärts::ADV,mænngese,hátrafelé
5009,rückwärts::ADV,ruoptobadáj,hátrafelé
5010,rückwärts::ADV,maŋás,hátrafelé
5011,rückwärts::ADV,majaskulij,hátrafelé
5012,rückwärts::ADV,mââjas,hátrafelé
5013,rückwärts::ADV,mâ´ŋŋla,hátrafelé
5014,rückwärts::ADV,мо̄а̄з,hátrafelé
5015,rückwärts::ADV,мо̄а̄ст,hátrafelé
5016,zurück::ADV,bååstede,hátra
5017,zurück::ADV,bååstede,vissza
5018,zurück::ADV,ruoptus,hátra
5019,zurück::ADV,ruoptus,vissza
5020,zurück::ADV,maŋus,hátra
5021,zurück::ADV,maŋus,vissza
5022,zurück::ADV,ruoktot,hátra
5023,zurück::ADV,ruoktot,vissza
5024,zurück::ADV,maassâd,hátra
5025,zurück::ADV,maassâd,vissza
5026,zurück::ADV,vä´st,hátra
5027,zurück::ADV,vä´st,vissza
5028,zurück::ADV,mååusat,hátra
5029,zurück::ADV,mååusat,vissza
5030,zurück::ADV,мо̄а̄з,hátra
5031,zurück::ADV,мо̄а̄з,vissza
5032,zurück::ADV,мо̄а̄ст,hátra
5033,zurück::ADV,мо̄а̄ст,vissza
5034,unten::ADV,vuelnie,alul
5035,unten::ADV,vuollen,alul
5036,unten::ADV,vuollin,alul
5037,unten::ADV,vyellin,alul
5038,unten::ADV,vue´llen,alul
5039,unten::ADV,вӯлльн,alul
5040,hinab::ADV,våålese,le
5041,hinab::ADV,våålese,lefelé
5042,hinab::ADV,vuolus,le
5043,hinab::ADV,vuolus,lefelé
5044,hinab::ADV,vulos,le
5045,hinab::ADV,vulos,lefelé
5046,hinab::ADV,vuá'lás,le
5047,hinab::ADV,vuá'lás,lefelé
5048,hinab::ADV,vuâlas,le
5049,hinab::ADV,vuâlas,lefelé
5050,hinab::ADV,валас,le
5051,hinab::ADV,валас,lefelé
5052,oben::ADV,bijjene,fenn
5053,oben::ADV,bijjene,felül
5054,oben::ADV,baddjen,fenn
5055,oben::ADV,baddjen,felül
5056,oben::ADV,badjin,fenn
5057,oben::ADV,badjin,felül
5058,oben::ADV,paijeen,fenn
5059,oben::ADV,paijeen,felül
5060,oben::ADV,pâ´jjen,fenn
5061,oben::ADV,pâ´jjen,felül
5062,oben::ADV,tunââ´lmest,fenn
5063,oben::ADV,tunââ´lmest,felül
5064,oben::ADV,пайенҍ,fenn
5065,oben::ADV,пайенҍ,felül
5066,hinauf::ADV,bæjjese,fel
5067,hinauf::ADV,bæjjese,felfelé
5068,hinauf::ADV,bajás,fel
5069,hinauf::ADV,bajás,felfelé
5070,hinauf::ADV,bajás,fel
5071,hinauf::ADV,bajás,felfelé
5072,hinauf::ADV,pajas,fel
5073,hinauf::ADV,pajas,felfelé
5074,hinauf::ADV,pââjas,fel
5075,hinauf::ADV,pââjas,felfelé
5076,hinauf::ADV,пайяс,fel
5077,hinauf::ADV,пайяс,felfelé
5078,überall::ADV,gaajhkene lehkesne,mindenütt
5079,überall::ADV,juohkka sajen,mindenütt
5080,überall::ADV,juohke sajis,mindenütt
5081,überall::ADV,jya'hisaajeest,mindenütt
5082,überall::ADV,vee´zz,mindenütt
5083,überall::ADV,pukvee´zz,mindenütt
5084,überall::ADV,пугквесь,mindenütt
5085,nicht::ADV,ij,nem
5086,nicht::ADV,ij,nem
5087,nicht::ADV,ii,nem
5088,nicht::ADV,ij,nem
5089,nicht::ADV,ij,nem
5090,nicht::ADV,эйй,nem
5091,ein wenig::ADV,ånnetje,egy kicsit
5092,ein wenig::ADV,ahtjetje,egy kicsit
5093,ein wenig::ADV,binná,egy kicsit
5094,ein wenig::ADV,veahá,egy kicsit
5095,ein wenig::ADV,ucánjii,egy kicsit
5096,ein wenig::ADV,occanj,egy kicsit
5097,ein wenig::ADV,simmna,egy kicsit
5098,ein wenig::ADV,сада,egy kicsit
5099,ein wenig::ADV,садаматта,egy kicsit
5100,kaum::ADV,jallan,alig
5101,kaum::ADV,vánet,alig
5102,kaum::ADV,báljo,alig
5103,kaum::ADV,illá,alig
5104,kaum::ADV,illvaa,alig
5105,kaum::ADV,мале,alig
5106,kaum::ADV,элэлэ,alig
5107,sehr::ADV,sagk,nagyon
5108,sehr::ADV,riek,nagyon
5109,sehr::ADV,sieldes,nagyon
5110,sehr::ADV,hui,nagyon
5111,sehr::ADV,ollu,nagyon
5112,sehr::ADV,čuuvtij,nagyon
5113,sehr::ADV,sami,nagyon
5114,sehr::ADV,čuu´t,nagyon
5115,sehr::ADV,пэре,nagyon
5116,sehr::ADV,чофта,nagyon
5117,so::ADV,numhtie,úgy
5118,so::ADV,nav,úgy
5119,so::ADV,nuov,úgy
5120,so::ADV,nåv,úgy
5121,so::ADV,nu,úgy
5122,so::ADV,näävt,úgy
5123,so::ADV,de,úgy
5124,so::ADV,nu´t,úgy
5125,so::ADV,nääi´t,úgy
5126,so::ADV,те̄льнэ,úgy
5127,noch::ADV,annje,még
5128,noch::ADV,ájn,még
5129,noch::ADV,vilá,még
5130,noch::ADV,ain,még
5131,noch::ADV,vela,még
5132,noch::ADV,võl,még
5133,noch::ADV,veâl,még
5134,noch::ADV,вя̄л,még
5135,nur::ADV,ajve,csak
5136,nur::ADV,ajve,csupán
5137,nur::ADV,barre,csak
5138,nur::ADV,barre,csupán
5139,nur::ADV,dåssjå,csak
5140,nur::ADV,dåssjå,csupán
5141,nur::ADV,dušše,csak
5142,nur::ADV,dušše,csupán
5143,nur::ADV,váá,csak
5144,nur::ADV,váá,csupán
5145,nur::ADV,pâi,csak
5146,nur::ADV,pâi,csupán
5147,nur::ADV,leša,csak
5148,nur::ADV,leša,csupán
5149,nur::ADV,tåå´lǩ,csak
5150,nur::ADV,tåå´lǩ,csupán
5151,nur::ADV,лэша,csak
5152,nur::ADV,лэша,csupán
5153,nur::ADV,лышшэ,csak
5154,nur::ADV,лышшэ,csupán
5155,schon::ADV,joe,már
5156,schon::ADV,juo,már
5157,schon::ADV,juo,már
5158,schon::ADV,juo,már
5159,schon::ADV,ju´n,már
5160,schon::ADV,ё,már
5161,wieder::ADV,vihth,ismét
5162,wieder::ADV,vihth,megint
5163,wieder::ADV,aajmoen,ismét
5164,wieder::ADV,aajmoen,megint
5165,wieder::ADV,vas,ismét
5166,wieder::ADV,vas,megint
5167,wieder::ADV,ådåsis,ismét
5168,wieder::ADV,ådåsis,megint
5169,wieder::ADV,fas,ismét
5170,wieder::ADV,fas,megint
5171,wieder::ADV,vuot,ismét
5172,wieder::ADV,vuot,megint
5173,wieder::ADV,vest,ismét
5174,wieder::ADV,vest,megint
5175,wieder::ADV,däs,ismét
5176,wieder::ADV,däs,megint
5177,wieder::ADV,e´pet,ismét
5178,wieder::ADV,e´pet,megint
5179,wieder::ADV,аввта,ismét
5180,wieder::ADV,аввта,megint
5181,wieder::ADV,о̄дтсэ,ismét
5182,wieder::ADV,о̄дтсэ,megint
5183,vor::PRP,åvteste,előtt
5184,vor::PRP,ålggolin,előtt
5185,vor::PRP,ovddas,előtt
5186,vor::PRP,oovdâst,előtt
5187,vor::PRP,ooudâst,előtt
5188,vor::PRP,авьтэмьбе̄лльт,előtt
5189,hinter::PRP,duekesne,mögött
5190,hinter::PRP,duogen,mögött
5191,hinter::PRP,maŋŋelin,mögött
5192,hinter::PRP,maŋil,mögött
5193,hinter::PRP,duogás,mögött
5194,hinter::PRP,tyeḥin,mögött
5195,hinter::PRP,tue´ǩǩen,mögött
5196,hinter::PRP,маӈельт,mögött
5197,unter::PRP,nuelesne,alatt
5198,unter::PRP,vuolen,alatt
5199,unter::PRP,vuolde,alatt
5200,unter::PRP,vyel'ni,alatt
5201,unter::PRP,vue´llen,alatt
5202,unter::PRP,вӯлльнҍ,alatt
5203,durch::PRP,vieken,át
5204,durch::PRP,vieken,keresztül
5205,durch::PRP,tjadá,át
5206,durch::PRP,tjadá,keresztül
5207,durch::PRP,-rájge,át
5208,durch::PRP,-rájge,keresztül
5209,durch::PRP,čađa,át
5210,durch::PRP,čađa,keresztül
5211,durch::PRP,čoođâ,át
5212,durch::PRP,čoođâ,keresztül
5213,durch::PRP,čõõđ,át
5214,durch::PRP,čõõđ,keresztül
5215,durch::PRP,pääi´ǩ,át
5216,durch::PRP,pääi´ǩ,keresztül
5217,durch::PRP,че̄д,át
5218,durch::PRP,че̄д,keresztül
5219,neben::PRP,baaltese,mellett
5220,neben::PRP,báldan,mellett
5221,neben::PRP,bálddas,mellett
5222,neben::PRP,paaldâst,mellett
5223,neben::PRP,paaldâst,mellett
5224,neben::PRP,поалльтэ,mellett
5225,zwischen::PRP,gaskesne,között
5226,zwischen::PRP,gasska,között
5227,zwischen::PRP,gaskkas,között
5228,zwischen::PRP,kooskâst,között
5229,zwischen::PRP,kâskka,között
5230,zwischen::PRP,кэскэсьт,között
5231,zwischen::PRP,кэ̄скэль,között
5232,wegen::PRP,dïete,miatt
5233,wegen::PRP,dïete,végett
5234,wegen::PRP,gaevhtieh,miatt
5235,wegen::PRP,gaevhtieh,végett
5236,wegen::PRP,diehti,miatt
5237,wegen::PRP,diehti,végett
5238,wegen::PRP,dihte,miatt
5239,wegen::PRP,dihte,végett
5240,wegen::PRP,geažil,miatt
5241,wegen::PRP,geažil,végett
5242,wegen::PRP,tet,miatt
5243,wegen::PRP,tet,végett
5244,wegen::PRP,diõtt,miatt
5245,wegen::PRP,diõtt,végett
5246,wegen::PRP,ǩeäč'ča,miatt
5247,wegen::PRP,ǩeäč'ča,végett
5248,wegen::PRP,гуэйке,miatt
5249,wegen::PRP,гуэйке,végett
5250,dies::PRN,dihte,ez
5251,dies::PRN,dát,ez
5252,dies::PRN,dát,ez
5253,dies::PRN,táát,ez
5254,dies::PRN,tät,ez
5255,dies::PRN,tiett-aa,ez
5256,dies::PRN,тэдт,ez
5257,das::PRN,dohte,az
5258,das::PRN,dat,az
5259,das::PRN,dat,az
5260,das::PRN,tot,az
5261,das::PRN,tõt,az
5262,das::PRN,тудт,az
5263,alles::PRN,gaajhke,minden
5264,alles::PRN,gájkka,minden
5265,alles::PRN,buot,minden
5266,alles::PRN,puoh,minden
5267,alles::PRN,puk,minden
5268,alles::PRN,пугк,minden
5269,ich::PRN,manne,én
5270,ich::PRN,mån,én
5271,ich::PRN,månnå,én
5272,ich::PRN,mun,én
5273,ich::PRN,mun,én
5274,ich::PRN,munnâ,én
5275,ich::PRN,mon,én
5276,ich::PRN,мунн,én
5277,du::PRN,datne,te
5278,du::PRN,dån,te
5279,du::PRN,don,te
5280,du::PRN,tun,te
5281,du::PRN,ton,te
5282,du::PRN,то̄нн,te
5283,er::PRN,dïhte,ő
5284,er::PRN,sån,ő
5285,er::PRN,son,ő
5286,er::PRN,sun,ő
5287,er::PRN,son,ő
5288,er::PRN,со̄нн,ő
5289,wir::PRN,mijjieh,mi
5290,wir::PRN,mij,mi
5291,wir::PRN,mii,mi
5292,wir::PRN,mij,mi
5293,wir::PRN,mij,mi
5294,wir::PRN,мыйй,mi
5295,ihr::PRN,dijjie,ti
5296,ihr::PRN,dij,ti
5297,ihr::PRN,dii,ti
5298,ihr::PRN,tij,ti
5299,ihr::PRN,tij,ti
5300,ihr::PRN,тыйй,ti
5301,sie::PRN,dah,ők
5302,sie::PRN,sij,ők
5303,sie::PRN,sii,ők
5304,sie::PRN,sij,ők
5305,sie::PRN,sij,ők
5306,sie::PRN,сыйй,ők
5307,was::FPRN,mij,mi
5308,was::FPRN,mij,mi
5309,was::FPRN,mii,mi
5310,was::FPRN,mii,mi
5311,was::FPRN,mii,mi
5312,was::FPRN,мӣ,mi
5313,wer::FPRN,gie,ki
5314,wer::FPRN,guhti,ki
5315,wer::FPRN,gii,ki
5316,wer::FPRN,guhte,ki
5317,wer::FPRN,kii,ki
5318,wer::FPRN,ǩii,ki
5319,wer::FPRN,kåå´tt,ki
5320,wer::FPRN,ке̄,ki
5321,wo::FADV,gusnie,hol
5322,wo::FADV,gånnå,hol
5323,wo::FADV,gos,hol
5324,wo::FADV,kost,hol
5325,wo::FADV,ko´st,hol
5326,wo::FADV,касьт,hol
5327,wohin::FADV,gogka,hova
5328,wohin::FADV,gåsi,hova
5329,wohin::FADV,gosa,hova
5330,wohin::FADV,kuus,hova
5331,wohin::FADV,koozz,hova
5332,wohin::FADV,ко̄з,hova
5333,wie::FADV,guktie,hogy
5334,wie::FADV,guktie,hogyan
5335,wie::FADV,gumhtie,hogy
5336,wie::FADV,gumhtie,hogyan
5337,wie::FADV,gåktu,hogy
5338,wie::FADV,gåktu,hogyan
5339,wie::FADV,mot,hogy
5340,wie::FADV,mot,hogyan
5341,wie::FADV,mahte,hogy
5342,wie::FADV,mahte,hogyan
5343,wie::FADV,mä´htt,hogy
5344,wie::FADV,mä´htt,hogyan
5345,wie::FADV,ко̄ххт,hogy
5346,wie::FADV,ко̄ххт,hogyan
5347,warum::FADV,man,miért
5348,warum::FADV,manen,miért
5349,warum::FADV,manne,miért
5350,warum::FADV,mane,miért
5351,warum::FADV,mondiet,miért
5352,warum::FADV,mõõzz,miért
5353,warum::FADV,mää´nn,miért
5354,warum::FADV,мэ̄йт,miért
5355,warum::FADV,мэ̄ннгуэйке,miért
5356,wieviel::FNUM,man jeenje,hány
5357,wieviel::FNUM,man jeenje,mennyi
5358,wieviel::FNUM,makta,hány
5359,wieviel::FNUM,makta,mennyi
5360,wieviel::FNUM,olugo,hány
5361,wieviel::FNUM,olugo,mennyi
5362,wieviel::FNUM,kalle,hány
5363,wieviel::FNUM,kalle,mennyi
5364,wieviel::FNUM,kâ´ll,hány
5365,wieviel::FNUM,kâ´ll,mennyi
5366,wieviel::FNUM,мэ̄ннве̄рьт,hány
5367,wieviel::FNUM,мэ̄ннве̄рьт,mennyi
5368,wieviel::FNUM,мэ̄нлянчверьт,hány
5369,wieviel::FNUM,мэ̄нлянчверьт,mennyi
5370,eins::NUM,akte,egy
5371,eins::NUM,akta,egy
5372,eins::NUM,okta,egy
5373,eins::NUM,ohtâ,egy
5374,eins::NUM,õhtt,egy
5375,eins::NUM,э̄ххт,egy
5376,eins::NUM,о̄ххтэ,egy
5377,zwei::NUM,göökte,kettő
5378,zwei::NUM,guokta,kettő
5379,zwei::NUM,guokte,kettő
5380,zwei::NUM,kyeh'ti,kettő
5381,zwei::NUM,kuõ´htt,kettő
5382,zwei::NUM,кӯххт,kettő
5383,drei::NUM,golme,három
5384,drei::NUM,gålmmå,három
5385,drei::NUM,golbma,három
5386,drei::NUM,kulmâ,három
5387,drei::NUM,koumm,három
5388,drei::NUM,ко̄ллм,három
5389,vier::NUM,njieljie,négy
5390,vier::NUM,niellja,négy
5391,vier::NUM,njeallje,négy
5392,vier::NUM,nelji,négy
5393,vier::NUM,nellj,négy
5394,vier::NUM,не̄лльй,négy
5395,fünf::NUM,vïjhte,öt
5396,fünf::NUM,vihtta,öt
5397,fünf::NUM,vihtta,öt
5398,fünf::NUM,vittâ,öt
5399,fünf::NUM,vitt,öt
5400,fünf::NUM,выдт,öt
5401,sechs::NUM,govhte,hat
5402,sechs::NUM,guhtta,hat
5403,sechs::NUM,guhtta,hat
5404,sechs::NUM,kuttâ,hat
5405,sechs::NUM,kutt,hat
5406,sechs::NUM,кудт,hat
5407,sieben::NUM,tjïjhtje,hét
5408,sieben::NUM,giehtja,hét
5409,sieben::NUM,čieža,hét
5410,sieben::NUM,čiččâm,hét
5411,sieben::NUM,čiččâm,hét
5412,sieben::NUM,кыджемь,hét
5413,acht::NUM,gaektsie,nyolc
5414,acht::NUM,gáktsa,nyolc
5415,acht::NUM,gávcci,nyolc
5416,acht::NUM,käävci,nyolc
5417,acht::NUM,kääu´c,nyolc
5418,acht::NUM,ка̄ххц,nyolc
5419,neun::NUM,uktsie,kilenc
5420,neun::NUM,aktse,kilenc
5421,neun::NUM,ovcci,kilenc
5422,neun::NUM,oovce,kilenc
5423,neun::NUM,å´hcc,kilenc
5424,neun::NUM,аххц,kilenc
5425,zehn::NUM,luhkie,tíz
5426,zehn::NUM,låhke,tíz
5427,zehn::NUM,lågev,tíz
5428,zehn::NUM,logi,tíz
5429,zehn::NUM,loṿe,tíz
5430,zehn::NUM,lååi,tíz
5431,zehn::NUM,лоагкь,tíz
5432,elf::NUM,luhkieakte,tizenegy
5433,elf::NUM,lågenanakta,tizenegy
5434,elf::NUM,oktanuppelohkái,tizenegy
5435,elf::NUM,ohtnubáloh,tizenegy
5436,elf::NUM,õtmlo,tizenegy
5437,elf::NUM,õhttmlo,tizenegy
5438,elf::NUM,э̄ххтэмплоагкь,tizenegy
5439,zwölf::NUM,luhkiegöökte,tizenkettő
5440,zwölf::NUM,lågenanguokta,tizenkettő
5441,zwölf::NUM,guoktenuppelohkái,tizenkettő
5442,zwölf::NUM,kyeh'tnubáloh,tizenkettő
5443,zwölf::NUM,kuâtmlo,tizenkettő
