,Concept_ID,lv,de
1531,wie::FADV,кыдзи,wie
1532,wie::FADV,kā,wie
1533,warum::FADV,мыйла,warum
1534,warum::FADV,kāpēc,warum
1535,wieviel::FNUM,кымын,wieviel
1536,wieviel::FNUM,cik,wieviel
1537,eins::NUM,ӧтик,eins
1538,eins::NUM,viens,eins
1539,zwei::NUM,кык,zwei
1540,zwei::NUM,divi,zwei
1541,drei::NUM,куим,drei
1542,drei::NUM,trīs,drei
1543,vier::NUM,нель,vier
1544,vier::NUM,četri,vier
1545,fünf::NUM,вит,fünf
1546,fünf::NUM,pieci,fünf
1547,sechs::NUM,квайт,sechs
1548,sechs::NUM,seši,sechs
1549,sieben::NUM,сизим,sieben
1550,sieben::NUM,septiņi,sieben
1551,acht::NUM,кӧкъямыс,acht
1552,acht::NUM,astoņi,acht
1553,neun::NUM,ӧкмыс,neun
1554,neun::NUM,deviņi,neun
1555,zehn::NUM,дас,zehn
1556,zehn::NUM,desmit,zehn
1557,elf::NUM,дас ӧтик,elf
1558,elf::NUM,vienpadsmit,elf
1559,zwölf::NUM,дас кык,zwölf
1560,zwölf::NUM,divpadsmit,zwölf
1561,zwanzig::NUM,кызь,zwanzig
1562,zwanzig::NUM,divdesmit,zwanzig
1563,dreißig::NUM,комын,dreißig
1564,dreißig::NUM,trīsdesmit,dreißig
1565,vierzig::NUM,нелямын,vierzig
1566,vierzig::NUM,četrdesmit,vierzig
1567,fünfzig::NUM,ветымын,fünfzig
1568,fünfzig::NUM,piecdesmit,fünfzig
1569,sechzig::NUM,квайтымын,sechzig
1570,sechzig::NUM,sešdesmit,sechzig
1571,siebzig::NUM,сизимдас,siebzig
1572,siebzig::NUM,septiņdesmit,siebzig
1573,achtzig::NUM,кӧкъямысдас,achtzig
1574,achtzig::NUM,astoņdesmit,achtzig
1575,neunzig::NUM,ӧкмысдас,neunzig
1576,neunzig::NUM,deviņdesmit,neunzig
1577,hundert::NUM,сё,hundert
1578,hundert::NUM,simt,hundert
1579,tausend::NUM,сюрс,tausend
1580,tausend::NUM,tūkstoš,tausend
1581,und::CNJ,и,und
1582,und::CNJ,un,und
1583,oder::CNJ,либӧ,oder
1584,oder::CNJ,jeb,oder
1585,stehen::V,сулавны,stehen
1586,stehen::V,stāvēt,stehen
1587,sitzen::V,пукавны,sitzen
1588,sitzen::V,sēdēt,sitzen
1589,liegen::V,куйлыны,liegen
1590,liegen::V,gulēt,liegen
1591,hängen::V,ӧшавны,hängen
1592,hängen::V,karāties,hängen
1593,werden::V,лоны,werden
1594,werden::V,tapt,werden
1595,passieren::V,лоны,passieren
1596,passieren::V,notikt,passieren
1597,beginnen::V,кутчысьны,beginnen
1598,beginnen::V,кутны,beginnen
1599,beginnen::V,sākties,beginnen
1600,enden::V,помасьны,enden
1601,enden::V,beigties,enden
1602,wechseln::V,вежсьыны,wechseln
1603,wechseln::V,mainīties,wechseln
1604,aufgehen[Sonne]::V,петны,aufgehen
1605,aufgehen[Sonne]::V,lēkt,aufgehen
1606,aufgehen[Sonne]::V,uzlēkt,aufgehen
1607,untergehen[Sonne]::V,пуксьыны,untergehen
1608,untergehen[Sonne]::V,noiet,untergehen
1609,untergehen[Sonne]::V,rietēt,untergehen
1610,scheinen[Sonne]::V,югъявны,scheinen
1611,scheinen[Sonne]::V,югвидзны,scheinen
1612,scheinen[Sonne]::V,spīdēt,scheinen
1613,donnern::V,гымавны,donnern
1614,donnern::V,dārdēt,donnern
1615,wehen::V,пӧльтны,wehen
1616,wehen::V,pūst,wehen
1617,strömen::V,киссьыны,strömen
1618,strömen::V,līt,strömen
1619,strömen::V,plūst,strömen
1620,fließen::V,визувтны,fließen
1621,fließen::V,tecēt,fließen
1622,sich drehen::V,бергавны,sich drehen
1623,sich drehen::V,grozīties,sich drehen
1624,schwanken::V,легны,schwanken
1625,schwanken::V,лайкъявны,schwanken
1626,schwanken::V,līgoties,schwanken
1627,schwanken::V,grīļoties,schwanken
1628,schwingen::V,лайкъявны,schwingen
1629,schwingen::V,люллявны,schwingen
1630,schwingen::V,vēzēties,schwingen
1631,fallen::V,усьны,fallen
1632,fallen::V,krist,fallen
1633,brennen::V,сотчыны,brennen
1634,brennen::V,degt,brennen
1635,rauchen::V,тшынӧдны,rauchen
1636,rauchen::V,dūmot,rauchen
1637,regnen::V,зэрны,regnen
1638,regnen::V,līt,regnen
1639,gefrieren::V,кынмыны,gefrieren
1640,gefrieren::V,sasalt,gefrieren
1641,tauen::V,сывны,tauen
1642,tauen::V,kust,tauen
1643,schmelzen::V,сывны,schmelzen
1644,schmelzen::V,kust,schmelzen
1645,schmelzen::V,nokust,schmelzen
1646,trocknen::V,косьмыны,trocknen
1647,trocknen::V,žūt,trocknen
1648,trocknen::V,kaltēties,trocknen
1649,sieden::V,пуны,sieden
1650,sieden::V,virt,sieden
1651,sieden::V,vārīties,sieden
1652,faulen::V,сісьмыны,faulen
1653,faulen::V,pūt,faulen
1654,faulen::V,trudēt,faulen
1655,verfaulen::V,сісьмыны,verfaulen
1656,verfaulen::V,sapūt,verfaulen
1657,verfaulen::V,satrūdēt,verfaulen
1658,reißen::V,орны,reißen
1659,reißen::V,plīst,reißen
1660,reißen::V,satrūkt,reißen
1661,versinken::V,вӧйны,versinken
1662,versinken::V,grimt,versinken
1663,versinken::V,nogrimt,versinken
1664,vergehen::V,кольны,vergehen
1665,vergehen::V,ордйыны,vergehen
1666,vergehen::V,paiet,vergehen
1667,erscheinen::V,петкӧдчыны,erscheinen
1668,erscheinen::V,parādīties,erscheinen
1669,verschwinden::V,бырны,verschwinden
1670,verschwinden::V,nozust,verschwinden
1671,sinken::V,вӧйны,sinken
1672,sinken::V,kristies,sinken
1673,abnehmen::V,чинны,abnehmen
1674,abnehmen::V,noplakt,abnehmen
1675,abnehmen::V,mazināties,abnehmen
1676,zunehmen::V,содны,zunehmen
1677,zunehmen::V,ыдждыны,zunehmen
1678,zunehmen::V,pieaugt,zunehmen
1679,zunehmen::V,pieņemties,zunehmen
1680,steigen::V,лыбны,steigen
1681,steigen::V,kāpt,steigen
1682,wachsen::V,быдмыны,wachsen
1683,wachsen::V,augt,wachsen
1684,glänzen::V,югъявны,glänzen
1685,glänzen::V,дзирдавны,glänzen
1686,glänzen::V,zaigot,glänzen
1687,glänzen::V,laistīties,glänzen
1688,funkeln::V,югъявны,funkeln
1689,funkeln::V,дзирдавны,funkeln
1690,funkeln::V,mirdzēt,funkeln
1691,funkeln::V,dzirkstēt,funkeln
1692,lärmen::V,жувгыны,lärmen
1693,lärmen::V,ыугыны,lärmen
1694,lärmen::V,шумитны,lärmen
1695,lärmen::V,ālēties,lärmen
1696,lärmen::V,trokšņot,lärmen
1697,läuten::V,жургыны,läuten
1698,läuten::V,zvanīt,läuten
1699,klingeln::V,звӧнитны,klingeln
1700,klingeln::V,zvanīt,klingeln
1701,klirren::V,гольскöдчыны,klirren
1702,klirren::V,tinkšķēt,klirren
1703,klirren::V,džinkstēt,klirren
1704,brausen::V,буавны,brausen
1705,brausen::V,krākt,brausen
1706,brausen::V,brāzmot,brausen
1707,rauschen::V,кышакывны,rauschen
1708,rauschen::V,šalkt,rauschen
1709,klingen::V,шыавны,klingen
1710,klingen::V,юргыны,klingen
1711,klingen::V,skanēt,klingen
1712,klingen::V,izklausīties,klingen
1713,bellen::V,увтны,bellen
1714,bellen::V,riet,bellen
1715,heulen::V,омлявны,heulen
1716,heulen::V,вурзавны,heulen
1717,heulen::V,kaukt,heulen
1718,heulen::V,gaudot,heulen
1719,blasen::V,пӧльтны,blasen
1720,blasen::V,pūst,blasen
1721,pfeifen::V,шутьлявны,pfeifen
1722,pfeifen::V,svilpt,pfeifen
1723,pfeifen::V,svilpot,pfeifen
1724,schreien::V,горзыны,schreien
1725,schreien::V,brēkt,schreien
1726,schreien::V,kliegt,schreien
1727,stöhnen::V,ымзыны,stöhnen
1728,stöhnen::V,vaidēt,stöhnen
1729,zittern::V,тіравны,zittern
1730,zittern::V,drebēt,zittern
1731,leben::V,овны,leben
1732,leben::V,dzīvot,leben
1733,geboren werden::V,чужны,geboren werden
1734,geboren werden::V,dzimt,geboren werden
1735,atmen::V,кашкыны,atmen
1736,atmen::V,пошиктыны,atmen
1737,atmen::V,elpot,atmen
1738,trinken::V,юны,trinken
1739,trinken::V,dzert,trinken
1740,essen::V,сёйны,essen
1741,essen::V,ēst,essen
1742,schlucken::V,ньылавны,schlucken
1743,schlucken::V,rīt,schlucken
1744,müde werden::V,мудзны,müde werden
1745,müde werden::V,nokust,müde werden
1746,einschlafen::V,ланьтны,einschlafen
1747,einschlafen::V,унмовсьны,einschlafen
1748,einschlafen::V,iemigt,einschlafen
1749,einschlafen::V,aizmigt,einschlafen
1750,schlafen::V,узьны,schlafen
1751,schlafen::V,gulēt,schlafen
1752,aufwachen::V,садьмыны,aufwachen
1753,aufwachen::V,mosties,aufwachen
1754,aufstehen::V,чеччыны,aufstehen
1755,aufstehen::V,celties,aufstehen
1756,sich erholen::V,шойччыны,sich erholen
1757,sich erholen::V,atžirgt,sich erholen
1758,sich erholen::V,atpūsties,sich erholen
1759,krank werden::V,висьмыны,krank werden
1760,krank werden::V,sasirgt,krank werden
1761,krank sein::V,висьны,krank sein
1762,krank sein::V,slimot,krank sein
1763,schmerzen::V,висьны,schmerzen
1764,schmerzen::V,sāpēt,schmerzen
1765,schmerzen::V,smelgt,schmerzen
1766,husten::V,кызны,husten
1767,husten::V,klepot,husten
1768,genesen::V,бурдны,genesen
1769,genesen::V,veseļoties,genesen
1770,sterben::V,кувны,sterben
1771,sterben::V,mirt,sterben
1772,sterben::V,nomirt,sterben
1773,umkommen::V,кувны,umkommen
1774,umkommen::V,apsprāgt,umkommen
1775,umkommen::V,aiziet bojā,umkommen
1776,sich bewegen::V,вӧрзьыны,sich bewegen
1777,sich bewegen::V,virzīties,sich bewegen
1778,sich rühren::V,вӧрны,sich rühren
1779,sich rühren::V,вӧрӧдчыны,sich rühren
1780,sich rühren::V,sagrozīties,sich rühren
1781,sich erheben::V,сувтны,sich erheben
1782,sich erheben::V,piecelties,sich erheben
1783,sich setzen::V,пуксьыны,sich setzen
1784,sich setzen::V,sēsties,sich setzen
1785,hinfallen::V,усьны,hinfallen
1786,hinfallen::V,sabirt,hinfallen
1787,hinfallen::V,pakrist,hinfallen
1788,laufen::V,мyнны,laufen
1789,laufen::V,iet,laufen
1790,laufen::V,skraidīt,laufen
1791,schreiten::V,восьлавны,schreiten
1792,schreiten::V,soļot,schreiten
1793,spazierengehen::V,гуляйтны,spazierengehen
1794,spazierengehen::V,staigāt,spazierengehen
1795,spazierengehen::V,pastaigāties,spazierengehen
1796,eilen::V,тэрмасьны,eilen
1797,eilen::V,traukt,eilen
1798,sich beeilen::V,тэрмасьны,sich beeilen
1799,sich beeilen::V,steigties,sich beeilen
1800,sich beeilen::V,pasteigties,sich beeilen
1801,sausen::V,тӧвзьыны,sausen
1802,sausen::V,drāzt,sausen
1803,sausen::V,brāzties,sausen
1804,rennen::V,котӧртны,rennen
1805,rennen::V,skriet,rennen
1806,springen::V,чеччавны,springen
1807,springen::V,lēkt,springen
1808,klettern::V,кышасьны,klettern
1809,klettern::V,кавшасьны,klettern
1810,klettern::V,kāpt,klettern
1811,klettern::V,rāpties,klettern
1812,schaukeln::V,гычасьны,schaukeln
1813,schaukeln::V,šūpoties,schaukeln
1814,schaukeln::V,zvalstīties,schaukeln
1815,kriechen::V,кыссьыны,kriechen
1816,kriechen::V,līst,kriechen
1817,kriechen::V,rāpot,kriechen
1818,schwimmen::V,уявны,schwimmen
1819,schwimmen::V,peldēt,schwimmen
1820,tauchen::V,сунавны,tauchen
1821,tauchen::V,gremdēties,tauchen
1822,rudern::V,пелысасьны,rudern
1823,rudern::V,airēt,rudern
1824,rudern::V,irties,rudern
1825,fahren::V,мунны,fahren
1826,fahren::V,braukt,fahren
1827,fliegen::V,лэбны,fliegen
1828,fliegen::V,lidot,fliegen
1829,fliegen::V,laisties,fliegen
1830,gehen::V,мyнны,gehen
1831,gehen::V,iet,gehen
1832,weggehen::V,мунавны,weggehen
1833,weggehen::V,aiziet,weggehen
1834,abfahren::V,мӧдӧдчыны,abfahren
1835,abfahren::V,atiet,abfahren
1836,abfahren::V,aizbraukt,abfahren
1837,anhalten::V,джӧмдыны,anhalten
1838,anhalten::V,apstāties,anhalten
1839,hineingehen::V,пырны,hineingehen
1840,hineingehen::V,ieiet,hineingehen
1841,eintreten::V,пырны,eintreten
1842,eintreten::V,ienākt,eintreten
1843,kommen::V,воны,kommen
1844,kommen::V,локны,kommen
1845,kommen::V,nākt,kommen
1846,ankommen::V,воны,ankommen
1847,ankommen::V,локны,ankommen
1848,ankommen::V,nonākt,ankommen
1849,ankommen::V,ierasties,ankommen
1850,zurückkommen::V,косны,zurückkommen
1851,zurückkommen::V,бергӧдчыны,zurückkommen
1852,zurückkommen::V,atgriezties,zurückkommen
1853,bleiben::V,кольны,bleiben
1854,bleiben::V,palikt,bleiben
1855,warten::V,виччысьны,warten
1856,warten::V,gaidīt,warten
1857,erwarten::V,виччысьны,erwarten
1858,erwarten::V,sagaidīt,erwarten
1859,suchen::V,корсьны,suchen
1860,suchen::V,meklēt,suchen
1861,finden::V,казявны,finden
1862,finden::V,rast,finden
1863,finden::V,atrast,finden
1864,versuchen::V,заводитчывны,versuchen
1865,versuchen::V,mēģināt,versuchen
1866,vorbereiten::V,дасьтыны,vorbereiten
1867,vorbereiten::V,gatavot,vorbereiten
1868,vorbereiten::V,sagatavot,vorbereiten
1869,lieben::V,радейтны,lieben
1870,lieben::V,mīlēt,lieben
1871,mögen::V,радейтны,mögen
1872,mögen::V,gribēties,mögen
1873,lachen::V,серавны,lachen
1874,lachen::V,серавлыны,lachen
1875,lachen::V,smiet,lachen
1876,lachen::V,smieties,lachen
1877,rühren::V,нормӧдны,rühren
1878,rühren::V,aizgrābt,rühren
1879,weinen::V,бӧрдны,weinen
1880,weinen::V,raudāt,weinen
1881,schimpfen::V,видчыны,schimpfen
1882,schimpfen::V,rāties,schimpfen
1883,schimpfen::V,lamāties,schimpfen
1884,sich ärgern::V,скӧравны,sich ärgern
1885,sich ärgern::V,īgt,sich ärgern
1886,sich ärgern::V,pukoties,sich ärgern
1887,sich ärgern::V,dusmoties,sich ärgern
1888,sich fürchten::V,повны,sich fürchten
1889,sich fürchten::V,bīties,sich fürchten
1890,sich fürchten::V,baidīties,sich fürchten
1891,fürchten::V,повны,fürchten
1892,fürchten::V,baidīties no,fürchten
1893,fliehen::V,пышйыны,fliehen
1894,fliehen::V,bēgt,fliehen
1895,flüchten::V,пышйыны,flüchten
1896,flüchten::V,aizbēgt,flüchten
1897,sehen::V,аддзыны,sehen
1898,sehen::V,redzēt,sehen
1899,anschauen::V,видзӧдны,anschauen
1900,anschauen::V,paraudzīties,anschauen
1901,ansehen::V,видзӧдны,ansehen
1902,ansehen::V,aplūkot,ansehen
1903,hören::V,кывны,hören
1904,hören::V,dzirdēt,hören
1905,zuhören::V,кывзыны,zuhören
1906,zuhören::V,klausīties,zuhören
1907,probieren::V,видлыны,probieren
1908,probieren::V,nogaršot,probieren
1909,riechen::V,чушкыны,riechen
1910,riechen::V,ost,riechen
1911,riechen::V,ostīt,riechen
1912,fühlen::V,вежӧртны,fühlen
1913,fühlen::V,гӧгӧрвоны,fühlen
1914,fühlen::V,just,fühlen
1915,fühlen::V,izjust,fühlen
1916,scheinen::V,кажитчыны,scheinen
1917,scheinen::V,šķist,scheinen
1918,scheinen::V,likties,scheinen
1919,zu sehen sein::V,тыдавны,zu sehen sein
1920,zu sehen sein::V,parādīties,zu sehen sein
1921,vernehmen::V,кывны,vernehmen
1922,vernehmen::V,saklausīt,vernehmen
1923,frieren::V,кынмыны,frieren
1924,frieren::V,salt,frieren
1925,tun::V,керны,tun
1926,tun::V,darīt,tun
1927,können::V,кужны,können
1928,können::V,prast,können
1929,wollen::V,кӧсйыны,wollen
1930,wollen::V,gribēt,wollen
1931,anfangen::V,заводитны,anfangen
1932,anfangen::V,пондыны,anfangen
1933,anfangen::V,sākt,anfangen
1934,anfangen::V,iesākt,anfangen
1935,beenden::V,помавны,beenden
1936,beenden::V,beigt,beenden
1937,beenden::V,pabeigt,beenden
1938,aufhören::V,дугӧдны,aufhören
1939,aufhören::V,pārtraukt,aufhören
1940,gelingen::V,артмыны,gelingen
1941,gelingen::V,izdoties,gelingen
1942,geraten::V,сюрны,geraten
1943,geraten::V,веськавны,geraten
1944,geraten::V,veikties,geraten
1945,öffnen::V,восьтыны,öffnen
1946,öffnen::V,atvērt,öffnen
1947,öffnen::V,attaisīt,öffnen
1948,schließen::V,пӧдлавны,schließen
1949,schließen::V,slēgt,schließen
1950,schließen::V,aizvērt,schließen
1951,schließen::V,aiztaisīt,schließen
1952,stellen::V,сувтӧдны,stellen
1953,stellen::V,likt,stellen
1954,stellen::V,nolikt,stellen
1955,setzen::V,пуксьӧдны,setzen
1956,setzen::V,sēdināt,setzen
1957,legen::V,пуктыны,legen
1958,legen::V,likt,legen
1959,berühren::V,вӧрзьӧдны,berühren
1960,berühren::V,инмӧдчывны,berühren
1961,berühren::V,skart,berühren
1962,berühren::V,aizskart,berühren
1963,verbinden::V,йитны,verbinden
1964,verbinden::V,saistīt,verbinden
1965,verbinden::V,savienot,verbinden
1966,bedecken::V,вевттьыны,bedecken
1967,bedecken::V,apsegt,bedecken
1968,bedecken::V,pārsegt,bedecken
1969,aufhängen::V,ӧшӧдны,aufhängen
1970,aufhängen::V,джагӧдны,aufhängen
1971,aufhängen::V,uzkārt,aufhängen
1972,anzünden::V,ӧзтыны,anzünden
1973,anzünden::V,aizdegt,anzünden
1974,anzünden::V,aizdedzināt,anzünden
1975,aufheben::V,чеччӧдны,aufheben
1976,aufheben::V,сувтӧдны,aufheben
1977,aufheben::V,pacelt,aufheben
1978,zurücklassen::V,кольны,zurücklassen
1979,zurücklassen::V,atstāt,zurücklassen
1980,verlieren::V,воштыны,verlieren
1981,verlieren::V,zaudēt,verlieren
1982,verlieren::V,pazaudēt,verlieren
1983,fallen lassen::V,уськӧдны,fallen lassen
1984,fallen lassen::V,nomest,fallen lassen
1985,machen::V,вӧчны,machen
1986,machen::V,лӧсьӧдны,machen
1987,machen::V,darīt,machen
1988,herstellen::V,лӧсьӧдны,herstellen
1989,herstellen::V,ražot,herstellen
1990,herstellen::V,izgatavot,herstellen
1991,bauen::V,лэптыны,bauen
1992,bauen::V,celt,bauen
1993,bauen::V,būvēt,bauen
1994,reparieren::V,дзоньтавны,reparieren
1995,reparieren::V,labot,reparieren
1996,reparieren::V,remontēt,reparieren
1997,verbessern::V,бурмӧдны,verbessern
1998,verbessern::V,labot,verbessern
1999,verbessern::V,izlabot,verbessern
2000,ändern::V,вежны,ändern
2001,ändern::V,mainīt,ändern
2002,graben::V,кодйыны,graben
2003,graben::V,rakt,graben
2004,beugen::V,куснявны,beugen
2005,beugen::V,liekt,beugen
2006,biegen::V,куснявны,biegen
2007,biegen::V,liekt,biegen
2008,drehen::V,бергӧдлыны,drehen
2009,drehen::V,griezt,drehen
2010,wenden::V,бергӧдны,wenden
2011,wenden::V,apgriezt,wenden
2012,umdrehen::V,бергӧдны,umdrehen
2013,umdrehen::V,apgriezt,umdrehen
2014,heben::V,лэптыны,heben
2015,heben::V,celt,heben
2016,heben::V,cilāt,heben
2017,heben::V,pacelt,heben
2018,hochheben::V,кыпӧдны,hochheben
2019,hochheben::V,pacelt,hochheben
2020,ergreifen::V,кутны,ergreifen
2021,ergreifen::V,paķert,ergreifen
2022,ergreifen::V,satvert,ergreifen
2023,halten::V,кутны,halten
2024,halten::V,turēt,halten
2025,halten::V,saturēt,halten
2026,drücken::V,личкыны,drücken
2027,drücken::V,топӧдны,drücken
2028,drücken::V,spiest,drücken
2029,schieben::V,ӧтдортны,schieben
2030,schieben::V,йӧткыштны,schieben
2031,schieben::V,stumt,schieben
2032,kratzen::V,гуджӧдны,kratzen
2033,kratzen::V,kasīt,kratzen
2034,kratzen::V,skrāpēt,kratzen
2035,lecken::V,нювны,lecken
2036,lecken::V,lakt,lecken
2037,lecken::V,laizīt,lecken
2038,beißen::V,курччыны,beißen
2039,beißen::V,kost,beißen
2040,abreißen::V,орӧдны,abreißen
2041,abreißen::V,atraut,abreißen
2042,abreißen::V,atplēst,abreißen
2043,abschneiden::V,вундавны,abschneiden
2044,abschneiden::V,nogriezt,abschneiden
2045,binden::V,гӧрддзавны,binden
2046,binden::V,кӧртавны,binden
2047,binden::V,siet,binden
2048,binden::V,aptīt,binden
2049,stecken::V,сюйны,stecken
2050,stecken::V,bāzt,stecken
2051,stecken::V,spraust,stecken
2052,brechen::V,чегны,brechen
2053,brechen::V,lauzt,brechen
2054,brechen::V,lauzīt,brechen
2055,klopfen::V,камгыны,klopfen
2056,klopfen::V,klauvēt,klopfen
2057,hauen::V,нӧйнты,hauen
2058,hauen::V,кучкыны,hauen
2059,hauen::V,cirst,hauen
2060,hauen::V,dauzīt,hauen
2061,kleben::V,лемавны,kleben
2062,kleben::V,ляскавны,kleben
2063,kleben::V,līmēt,kleben
2064,kleben::V,lipināt,kleben
2065,reiben::V,тільны,reiben
2066,reiben::V,зыравны,reiben
2067,reiben::V,rīvēt,reiben
2068,reiben::V,berzēt,reiben
2069,streichen::V,мавтны,streichen
2070,streichen::V,ziest,streichen
2071,streichen::V,triept,streichen
2072,schleifen::V,кеслыны,schleifen
2073,schleifen::V,trīt,schleifen
2074,schleifen::V,asināt,schleifen
2075,schneiden::V,шырны,schneiden
2076,schneiden::V,griezt,schneiden
2077,schneiden::V,sagriezt,schneiden
2078,rütteln::V,легӧдны,rütteln
2079,rütteln::V,катлӧдлыны,rütteln
2080,rütteln::V,kratīt,rütteln
2081,rütteln::V,purināt,rütteln
2082,schütteln::V,тракӧдны,schütteln
2083,schütteln::V,kratīt,schütteln
2084,schwenken::V,ӧвтны,schwenken
2085,schwenken::V,шенасьны,schwenken
2086,schwenken::V,vēzēt,schwenken
2087,schwenken::V,vēcināt,schwenken
2088,schütten::V,кисьтны,schütten
2089,schütten::V,bērt,schütten
2090,füllen::V,тыртны,füllen
2091,füllen::V,pildīt,füllen
2092,füllen::V,piepildīt,füllen
2093,einwickeln::V,тубыртны,einwickeln
2094,einwickeln::V,ietīt,einwickeln
2095,tragen::V,нуны,tragen
2096,tragen::V,nest,tragen
2097,schleppen::V,кыскавны,schleppen
2098,schleppen::V,stiept,schleppen
2099,schleppen::V,staipīt,schleppen
2100,ziehen::V,кыскыны,ziehen
2101,ziehen::V,vilkt,ziehen
2102,aufbewahren::V,видзны,aufbewahren
2103,aufbewahren::V,glabāt,aufbewahren
2104,aufbewahren::V,uzglabāt,aufbewahren
2105,werfen::V,чӧвтны,werfen
2106,werfen::V,шыбитны,werfen
2107,werfen::V,mest,werfen
2108,werfen::V,sviest,werfen
2109,fangen::V,кутны,fangen
2110,fangen::V,ķert,fangen
2111,fangen::V,uzķert,fangen
2112,packen::V,босьтны,packen
2113,packen::V,paķert,packen
2114,packen::V,satvert,packen
2115,verstecken::V,дзебны,verstecken
2116,verstecken::V,slēpt,verstecken
2117,verstecken::V,noglabāt,verstecken
2118,teilen::V,юкны,teilen
2119,teilen::V,dalīt,teilen
2120,schicken::V,ыстыны,schicken
2121,schicken::V,sūtīt,schicken
2122,schicken::V,atsūtīt,schicken
2123,bringen::V,вайны,bringen
2124,bringen::V,atvest,bringen
2125,hinzufügen::V,содтыны,hinzufügen
2126,hinzufügen::V,pievienot,hinzufügen
2127,bekommen::V,босьтны,bekommen
2128,bekommen::V,dabūt,bekommen
2129,erhalten::V,босьтны,erhalten
2130,erhalten::V,saņemt,erhalten
2131,nehmen::V,босьтны,nehmen
2132,nehmen::V,ņemt,nehmen
2133,nehmen::V,paņemt,nehmen
2134,wählen::V,бӧрйыны,wählen
2135,wählen::V,ievēlēt,wählen
2136,auswählen::V,бӧрйыны,auswählen
2137,auswählen::V,izvēlēt,auswählen
2138,bewahren::V,видзны,bewahren
2139,bewahren::V,saglabāt,bewahren
2140,behindern::V,конйӧдлыны,behindern
2141,behindern::V,джӧмдӧдны,behindern
2142,behindern::V,kavēt,behindern
2143,behindern::V,aizkavēt,behindern
2144,verderben::V,тшыкӧдны,verderben
2145,verderben::V,sabojāt,verderben
2146,beschädigen::V,тшыкӧдны,beschädigen
2147,beschädigen::V,bojāt,beschädigen
2148,beschädigen::V,maitāt,beschädigen
2149,zerbrechen::V,жуглыны,zerbrechen
2150,zerbrechen::V,salauzt,zerbrechen
2151,zerbrechen::V,sadauzīt,zerbrechen
2152,zerreißen::V,орӧдны,zerreißen
2153,zerreißen::V,pārraut,zerreißen
2154,zerstören::V,жугӧдны,zerstören
2155,zerstören::V,кисьтны,zerstören
2156,zerstören::V,косявны,zerstören
2157,zerstören::V,graut,zerstören
2158,zerstören::V,sagraut,zerstören
2159,verbrennen::V,сотны,verbrennen
2160,verbrennen::V,сотчыны,verbrennen
2161,verbrennen::V,dedzināt,verbrennen
2162,verbrennen::V,sadedzināt,verbrennen
2163,geben::V,сетны,geben
2164,geben::V,dot,geben
2165,geben::V,padot,geben
2166,reichen::V,сетны,reichen
2167,reichen::V,padot,reichen
2168,reichen::V,sniegt,reichen
2169,schenken::V,козьнавны,schenken
2170,schenken::V,dāvāt,schenken
2171,schenken::V,dāvināt,schenken
2172,versprechen::V,кыв сетны,versprechen
2173,versprechen::V,solīt,versprechen
2174,versprechen::V,apsolīt,versprechen
2175,wünschen::V,кӧсйыны,wünschen
2176,wünschen::V,vēlēt,wünschen
2177,wünschen::V,novēlēt,wünschen
2178,loben::V,ошкыны,loben
2179,loben::V,lielīt,loben
2180,küssen::V,окавны,küssen
2181,küssen::V,bučot,küssen
2182,küssen::V,skūpstīt,küssen
2183,wiegen::V,гудрӧдлыны,wiegen
2184,wiegen::V,šūpot,wiegen
2185,zudecken::V,веввттьыны,zudecken
2186,zudecken::V,apklāt,zudecken
2187,zudecken::V,aizsegt,zudecken
2188,wecken::V,садьмӧдны,wecken
2189,wecken::V,чуксавны,wecken
2190,wecken::V,modināt,wecken
2191,zeigen::V,петкӧдлыны,zeigen
2192,zeigen::V,rādīt,zeigen
2193,führen::V,нуӧдны,führen
2194,führen::V,vadīt,führen
2195,lehren::V,велӧдны,lehren
2196,lehren::V,mācīt,lehren
2197,lehren::V,iemācīt,lehren
2198,unterrichten::V,велӧдны,unterrichten
2199,unterrichten::V,apmācīt,unterrichten
2200,aufziehen::V,быдтыны,aufziehen
2201,aufziehen::V,uzaudzināt,aufziehen
2202,leiten::V,веськӧдлыны,leiten
2203,leiten::V,vadīt,leiten
2204,leiten::V,pārzināt,leiten
2205,antreiben::V,тэрмӧдны,antreiben
2206,antreiben::V,urdīt,antreiben
2207,antreiben::V,mudināt,antreiben
2208,lassen::V,тшӧктыны,lassen
2209,lassen::V,ļaut,lassen
2210,einladen::V,корны,einladen
2211,einladen::V,ielūgt,einladen
2212,einladen::V,aicināt,einladen
2213,vereinigen::V,ӧтувтны,vereinigen
2214,vereinigen::V,котыртны,vereinigen
2215,vereinigen::V,vienot,vereinigen
2216,vereinigen::V,apvienot,vereinigen
2217,besuchen::V,волыны,besuchen
2218,besuchen::V,ветлыны,besuchen
2219,besuchen::V,apciemot,besuchen
2220,treffen::V,вочаӧдны,treffen
2221,treffen::V,паныдавны,treffen
2222,treffen::V,satikt,treffen
2223,treffen::V,sastapt,treffen
2224,sich versammeln::V,лӧсьӧдчыны,sich versammeln
2225,sich versammeln::V,salasīties,sich versammeln
2226,sich versammeln::V,sapulcēties,sich versammeln
2227,spielen::V,ворсны,spielen
2228,spielen::V,spēlēt,spielen
2229,spielen::V,spēlēties,spielen
2230,singen::V,сьывны,singen
2231,singen::V,dziedāt,singen
