,Concept_ID,os,kk
1393,bringen::V,æрбахæссын,алып келу
1394,hinzufügen::V,ӕфтауын,қосу
1395,hinzufügen::V,ӕфтауын,үстеу
1396,bekommen::V,ссарын,алу
1397,bekommen::V,сфæрæз кæнын,алу
1398,bekommen::V,самал кæнын,алу
1399,erhalten::V,райсын,алмақ
1400,nehmen::V,райсын,алу
1401,nehmen::V,райсын,алмақ
1402,wählen::V,равзарын,таңдау
1403,auswählen::V,авзарын,екшеу
1404,auswählen::V,авзарын,саралау
1405,auswählen::V,авзарын,сұрыптау
1406,auswählen::V,авзарын,сайлап алу
1407,bewahren::V,бавæрын,сақтау
1408,bewahren::V,нывæрын,сақтау
1409,behindern::V,цæлхдур æвæрын,оралғы болу
1410,behindern::V,ныхдур æвæрын,оралғы болу
1411,behindern::V,къуылымпы кæнын,оралғы болу
1412,behindern::V,хъыг дарын,оралғы болу
1413,verderben::V,фесафын,бүлдіру
1414,beschädigen::V,халын,бұзу
1415,zerbrechen::V,асӕттын,уату
1416,zerreißen::V,аскъуынын,жырту
1417,zerstören::V,фехалын,қирату
1418,zerstören::V,фехалын,талқандау
1419,verbrennen::V,басудзын,өртеу
1420,verbrennen::V,басудзын,жандыру
1421,verbrennen::V,басудзын,өртеп жіберу
1422,verbrennen::V,басудзын,жандырып жіберу
1423,geben::V,дӕттын,беру
1424,reichen::V,адæттын,беру
1425,schenken::V,лæвар кæнын,тарту
1426,versprechen::V,дзырд раттын,уәде беру
1427,versprechen::V,зӕрдӕ бавӕрын,уәде беру
1428,wünschen::V,зæрдæ зæгъы,тілеу
1429,loben::V,раппӕлын,мақтау
1430,loben::V,раппӕлын,дәріптеу
1431,küssen::V,пъа кæнын,сүю
1432,küssen::V,ба кæнын,сүю
1433,wiegen::V,узын,тербеу
1434,zudecken::V,бамбӕрзын,бүркеу
1435,wecken::V,райхъал кӕнын,ояту
1436,zeigen::V,амонын,көрсету
1437,führen::V,кӕнын,ерту
1438,führen::V,кӕнын,жетектеу
1439,führen::V,фæкæнын,ерту
1440,führen::V,фæкæнын,жетектеу
1441,lehren::V,ахуыр кæнын,оқыту
1442,unterrichten::V,ахуыр кæнын,оқыту
1443,aufziehen::V,хъомыл кӕнын,бағу
1444,leiten::V,разамынд дӕттын,басқару
1445,leiten::V,разамынд дӕттын,жетекшілік ету
1446,antreiben::V,тагъд кæнын,асықтыру
1447,antreiben::V,рог кæнын,асықтыру
1448,lassen::V,кæнын,-ткізу
1449,lassen::V,кæнын,мәжбүр ету
1450,einladen::V,ӕрхонын,шақыру
1451,einladen::V,ӕрбахонын,шақыру
1452,vereinigen::V,баиу кӕнын,біріктіру
1453,vereinigen::V,баиу кӕнын,біріктіріп қою
1454,besuchen::V,абæрæг кæнын,кіріп шығу
1455,besuchen::V,абæрæг кæнын,барып шығу
1456,besuchen::V,бабæрæг кæнын,кіріп шығу
1457,besuchen::V,бабæрæг кæнын,барып шығу
1458,besuchen::V,бауайын,кіріп шығу
1459,besuchen::V,бауайын,барып шығу
1460,treffen::V,фембæлын,кездесу
1461,sich versammeln::V,æрæмбырд уын,топталу
1462,spielen::V,хъазын,ойнау
1463,singen::V,зарын,сайрау
1464,tanzen::V,кафын,билеу
1465,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,айрылысу
1466,verlassen::V,ныууадзын,тастау
1467,retten::V,фервӕзын кӕнын,құтқару
1468,bewachen::V,хъахъхъӕнын,күзету
1469,schützen::V,хъахъхъӕнын,жақтау
1470,schützen::V,хъахъхъӕнын,жақтасу
1471,verteidigen::V,бахизын,қорғау
1472,sich schlagen::V,хыл кæнын,алысу
1473,schießen::V,ӕхсын,ату
1474,siegen::V,басӕттын,жеңу
1475,siegen::V,фӕуӕлахиз уӕвын,жеңу
1476,ärgern::V,мӕсты кӕнын,ашуландыру
1477,schlagen::V,ныццæвын,ұру
1478,stechen::V,фæрæхойын,шаншу
1479,stoßen::V,риуыгъын,түрту
1480,stehlen::V,давын,ұрлау
1481,stören::V,хъыгдарын,кесірлен
1482,belästigen::V,хъыгдарын,мазасын алу
1483,verbergen::V,бамбӕхсын,сездірмеу
1484,verbergen::V,басусӕг кӕнын,сездірмеу
1485,täuschen::V,фӕливын,жалған айту
1486,täuschen::V,асайын,жалған айту
1487,betrügen::V,асайын,алдау
1488,betrügen::V,асайын,алдап кету
1489,betrügen::V,асайын,ақымақ қылу
1490,töten::V,амарын,құрту
1491,töten::V,амарын,өлтіру
1492,wohnen::V,цӕрын,мекендеу
1493,wohnen::V,цӕрын,өмір сүру
1494,arbeiten::V,кусын,істеу
1495,arbeiten::V,кусын,еңбектену
1496,sammeln::V,æртонын,жыю
1497,pflücken::V,тонын,жұлу
1498,jagen::V,цуан кæнын,аулау
1499,fischen::V,кæсаг ахсын æнгуырæй,балык_аулау
1500,fischen::V,æнгуыр дарын,балык_аулау
1501,fassen::V,ӕрцахсын,ұстау
1502,hüten::V,хизын,жаю
1503,hüten::V,хизын,бағу
1504,treiben::V,скъӕрын,айдау
1505,anbinden::V,бабæттын,байлау
1506,anbinden::V,æрбæттын,байлау
1507,füttern::V,холлаг дæттын,ас ішкізу
1508,füttern::V,холлаг дæттын,азықтандыру
1509,füttern::V,холлаг дæттын,қоректендіру
1510,füttern::V,холлаг æвæрын,ас ішкізу
1511,füttern::V,холлаг æвæрын,азықтандыру
1512,füttern::V,холлаг æвæрын,қоректендіру
1513,füttern::V,дарын,ас ішкізу
1514,füttern::V,дарын,азықтандыру
1515,füttern::V,дарын,қоректендіру
1516,melken::V,дуцын,сауу
1517,hacken::V,кæрдын,турау
1518,hacken::V,лыгтæ кæнын,турау
1519,gießen::V,бакалын,суару
1520,reifen::V,срæгъæд уын,жетілу
1521,reifen::V,сцæттæ уын,жетілу
1522,zubereiten::V,сцӕттӕ кӕнын,даяр ету
1523,kochen::V,фыцын,асу
1524,backen::V,фыцын,пісіру
1525,braten::V,цурын,қуыру
1526,umrühren::V,ахæццæ кæнын,былғалау
1527,umrühren::V,ахæццæ кæнын,сапырылыстыру
1528,umrühren::V,азмæнтын,былғалау
1529,umrühren::V,азмæнтын,сапырылыстыру
1530,umrühren::V,астауын,былғалау
1531,umrühren::V,астауын,сапырылыстыру
1532,stricken::V,кæнын,торлау
1533,stricken::V,кæнын,тоқу
1534,stricken::V,бийын,торлау
1535,stricken::V,бийын,тоқу
1536,nähen::V,хуыйын,тігу
1537,färben::V,ахорын,бояу
1538,färben::V,ахорын,сырлау
1539,reinigen::V,ссыгъдæг кæнын,аршу
1540,reinigen::V,ссыгъдæг кæнын,тазалау
1541,reinigen::V,ныссыгъдæг кæнын,аршу
1542,reinigen::V,ныссыгъдæг кæнын,тазалау
1543,reinigen::V,ныссæрфын,аршу
1544,reinigen::V,ныссæрфын,тазалау
1545,waschen::V,ӕхсын,жуу
1546,abwischen::V,сӕрфын,сүрту
1547,spülen::V,æнхъæвзын,шаю
1548,fegen::V,мӕрзын,сыпыру
1549,kehren::V,мӕрзын,сыпыру
1550,baden::V,хи найын,шомылу
1551,sich waschen::V,хи æхсын,жуыну
1552,ausziehen::V,ласын,шешу
1553,anziehen::V,скæнын,кигізу
1554,sich anziehen::V,дзаума скæнын,киіну
1555,sich anziehen::V,дарæс скæнын,киіну
1556,kämmen::V,ныффасын,тарау
1557,kämmen::V,æрфасын,тарау
1558,schmücken::V,фӕлындын,әсемдеу
1559,schmücken::V,фӕлындын,мәнерлеу
1560,schmücken::V,фӕлындын,көріктендіру
1561,sagen::V,зæгъын,деу
1562,sagen::V,зæгъын,айту
1563,sprechen::V,дзурын,деу
1564,sprechen::V,дзурын,айту
1565,reden::V,ныхас кӕнын,сөйлеу
1566,reden::V,ныхас кӕнын,сөйлесу
1567,reden::V,ныхас кӕнын,тіл қатысу
1568,sich unterhalten::V,ныхас кæнын,сұхбаттасу
1569,fragen::V,фӕрсын,сұрау
1570,bitten::V,курын,өтіну
1571,bitten::V,курын,жалыну
1572,erzählen::V,радзурын,айту
1573,erzählen::V,ратаурæгъ кæнын,айту
1574,mitteilen::V,фехъусын кæнын,білдіру
1575,nennen::V,хонын,атау
1576,rufen::V,сидын,шақыру
1577,prahlen::V,ӕппӕлын,бөсу
1578,übersetzen::V,ратæлмац кæнын,аудару
1579,denken::V,ӕнхъӕлын,ойлау
1580,denken::V,хъуыды кӕнын,ойлау
1581,glauben::V,уырнын,нану
1582,glauben::V,уырнын,илану
1583,bemerken::V,фенын,аңғару
1584,erkennen::V,базонын,тану
1585,begreifen::V,ӕмбарын,ұғу
1586,begreifen::V,ӕмбарын,аңғарып алу
1587,begreifen::V,бамбарын,ұғу
1588,begreifen::V,бамбарын,аңғарып алу
1589,lernen::V,ахуыр кӕнын,оқу
1590,wissen::V,зонын,хабардар болу
1591,sich erinnern an::V,зæрдыл æрлæууын,еске түсіру
1592,sich erinnern an::V,æрымысын,еске түсіру
1593,sich erinnern an::V,æрбаймысын,еске түсіру
1594,sich erinnern an::V,æрхъуыды кæнын,еске түсіру
1595,vergessen::V,ферох кæнын,ұмыту
1596,vergessen::V,айрох кæнын,ұмыту
1597,messen::V,барын,өлшеу
1598,zählen::V,нымайын,санау
1599,rechnen::V,хынцын,санап шығару
1600,rechnen::V,хынцын,санап шығу
1601,rechnen::V,хынцын,санау
1602,lesen::V,кӕсын,оқу
1603,lesen::V,фӕрсын,оқу
1604,malen::V,ныв кӕнын,сурет салу
1605,zeichnen::V,ныв кӕнын,сурет салу
1606,schreiben::V,фыссын,жазу
1607,besitzen::V,хицау уын,болу
1608,kaufen::V,балхӕнын,алу
1609,kaufen::V,балхӕнын,әперу
1610,verkaufen::V,уӕй кӕнын,сату
1611,bezahlen::V,бафидын,төлеу
1612,bezahlen::V,бафидын,ақы беру
1613,bezahlen::V,бафидын,ақы төлеу
1614,zahlen::V,фидын,төлеу
1615,beherrschen::V,æлдариуæг кæнын,билеу
1616,ertragen::V,бавзарын,төзу
1617,ertragen::V,бавзарын,шыдау
1618,Leine::N,,тізгін
1619,rauschen::V,,сусылдау
1620,rauschen::V,,сыбдырлау
1621,treten::V,,тебу
1622,verstehen::V,,пайым
1623,verstehen::V,,түсіну
