,Concept_ID,sah,os
1352,sich unterhalten::V,кэпсэт,ныхас кæнын
1353,fragen::V,ыйыт,фӕрсын
1354,bitten::V,көрдөс,курын
1355,erzählen::V,кэпсээ,радзурын
1356,erzählen::V,кэпсээ,ратаурæгъ кæнын
1357,erzählen::V,сэһэргээ,радзурын
1358,erzählen::V,сэһэргээ,ратаурæгъ кæнын
1359,mitteilen::V,биллэр,фехъусын кæнын
1360,nennen::V,ааттаа,хонын
1361,rufen::V,ыҥыр,сидын
1362,prahlen::V,чабылан,ӕппӕлын
1363,prahlen::V,киһиргээ,ӕппӕлын
1364,übersetzen::V,тылбаастаа,ратæлмац кæнын
1365,denken::V,санаа,ӕнхъӕлын
1366,denken::V,санаа,хъуыды кӕнын
1367,denken::V,толкуйдаа,ӕнхъӕлын
1368,denken::V,толкуйдаа,хъуыды кӕнын
1369,glauben::V,итэҕэй,уырнын
1370,bemerken::V,бэлиэтээ,фенын
1371,erkennen::V,бил,базонын
1372,begreifen::V,өйдөө,ӕмбарын
1373,begreifen::V,өйдөө,бамбарын
1374,verstehen::V,өйдөө,
1375,lernen::V,үөрэн,ахуыр кӕнын
1376,wissen::V,бил,зонын
1377,sich erinnern an::V,аҕын,зæрдыл æрлæууын
1378,sich erinnern an::V,аҕын,æрымысын
1379,sich erinnern an::V,аҕын,æрбаймысын
1380,sich erinnern an::V,аҕын,æрхъуыды кæнын
1381,vergessen::V,умун,ферох кæнын
1382,vergessen::V,умун,айрох кæнын
1383,messen::V,кэмнээ,барын
1384,messen::V,кээмэйдээ,барын
1385,zählen::V,аах,нымайын
1386,rechnen::V,аах,хынцын
1387,lesen::V,аах,кӕсын
1388,lesen::V,аах,фӕрсын
1389,malen::V,уруһуйдаа,ныв кӕнын
1390,zeichnen::V,уруһуйдаа,ныв кӕнын
1391,schreiben::V,суруй,фыссын
1392,besitzen::V,баһылаа,хицау уын
1393,kaufen::V,атыылас,балхӕнын
1394,verkaufen::V,атыылаа,уӕй кӕнын
1395,bezahlen::V,төлөө,бафидын
1396,zahlen::V,төлөө,фидын
1397,beherrschen::V,баһылаа,æлдариуæг кæнын
1398,ertragen::V,тулуй,бавзарын
