,Concept_ID,eu,ka
1399,jagen::V,ehizatu,ნადირობს
1400,fischen::V,arrantzatu,თევზაობს
1401,fischen::V,arrantza egin,თევზაობს
1402,fassen::V,harrapatu,დააჭერს
1403,hüten::V,begiratu,მწყემსავს
1404,treiben::V,bultza egin,მიერეკება
1405,anbinden::V,estekatu,მიაბამს
1406,füttern::V,bazkatu,აჭმევს
1407,melken::V,jetzi,წველის
1408,hacken::V,xehatu,კეპავს
1409,gießen::V,isuri,რწყავს
1410,reifen::V,heldu,მწიფდება
1411,reifen::V,zoritu,მწიფდება
1412,zubereiten::V,prestatu,მოამზადებს
1413,kochen::V,egosi,მოხარშავს
1414,backen::V,labean egin,გამოაცხობს
1415,braten::V,erregosi,შეწვავს
1416,umrühren::V,eragin,შეურევს
1417,umrühren::V,eragin,გათქვეფს
1418,stricken::V,trikotatu,ქსოვს
1419,stricken::V,puntu egin,ქსოვს
1420,nähen::V,josi,გაკერავს
1421,färben::V,tindatu,შეღებავს
1422,reinigen::V,ikuzi,გაწმენდს
1423,reinigen::V,ikuzi,გასუფთავებს
1424,reinigen::V,garbitu,გაწმენდს
1425,reinigen::V,garbitu,გასუფთავებს
1426,waschen::V,xahutu,გარეცხავს
1427,waschen::V,garbitu,გარეცხავს
1428,abwischen::V,xukatu,წაშლის
1429,spülen::V,irakutzi,გაავლებს
1430,fegen::V,erraztatu,დაბლანდავს
1431,kehren::V,isastu,დაგვის
1432,baden::V,bainatu,ბანაობს
1433,baden::V,bainua hartu,ბანაობს
1434,sich waschen::V,burua garbitu,იბანება
1435,ausziehen::V,erantzi,გაიხდის
1436,anziehen::V,jantzi,ჩაიცვამს
1437,sich anziehen::V,jantzi,ჩაიცვამს
1438,kämmen::V,orraztu,დავარცხნის
1439,schmücken::V,apaindu,მორთავს
1440,sagen::V,esan,იტყვის
1441,sprechen::V,mintzatu,ლაპარაკობს
1442,sprechen::V,hitz egin,ლაპარაკობს
1443,reden::V,hitz egin,საუბრობს
1444,sich unterhalten::V,solastu,ბაასობს
1445,sich unterhalten::V,solastu,მუსაიფობს
1446,sich unterhalten::V,solas egin,ბაასობს
1447,sich unterhalten::V,solas egin,მუსაიფობს
1448,fragen::V,galdetu,ჰკითხავს
1449,bitten::V,eskatu,სთხოვს
1450,bitten::V,galdegin,სთხოვს
1451,erzählen::V,edestu,მოუთხრობს
1452,erzählen::V,kontatu,მოუთხრობს
1453,mitteilen::V,jakinarazi,აუწყებს
1454,mitteilen::V,jakinarazi,აცნობებს
1455,nennen::V,izena eman,უწოდებს
1456,rufen::V,dei egin,დაუძახებს
1457,prahlen::V,harrokerian ibili,ტრაბახობს
1458,prahlen::V,ahoberokeriak esan,ტრაბახობს
1459,übersetzen::V,itzuli,გადათარგმნის
1460,denken::V,pentsatu,ფიქრობს
1461,denken::V,pentsatu,აზროვნებს
1462,denken::V,gogoeta egin,ფიქრობს
1463,denken::V,gogoeta egin,აზროვნებს
1464,glauben::V,sinetsi,სჯერა
1465,bemerken::V,ohartu,შენიშვნავს
1466,bemerken::V,konturatu,შენიშვნავს
1467,erkennen::V,ezagutu,გამოიცნობს
1468,erkennen::V,antzeman,გამოიცნობს
1469,begreifen::V,ulertu,გაიგებს
1470,verstehen::V,aditu,გაიგონებს
1471,lernen::V,ikasi,ისწავლის
1472,wissen::V,jakin,ეცოდინება
1473,sich erinnern an::V,gogoratu,მოიგონებს
1474,sich erinnern an::V,gogoratu,გაიხსენებს
1475,sich erinnern an::V,gogoan izan,მოიგონებს
1476,sich erinnern an::V,gogoan izan,გაიხსენებს
1477,vergessen::V,ahaztu,ივიწყებს
1478,vergessen::V,ahantzi,ივიწყებს
1479,messen::V,neurtu,ზომავს
1480,zählen::V,zenbatu,ითვლის
1481,zählen::V,kopuratu,ითვლის
1482,rechnen::V,kalkulatu,გაიანგარიშებს
1483,lesen::V,irakurri,კითხულობს
1484,malen::V,margotu,ხატავს
1485,zeichnen::V,marraztu,ხაზავს
1486,schreiben::V,idatzi,დაწერს
1487,besitzen::V,ukan,ექნება
1488,besitzen::V,eduki,ექნება
1489,kaufen::V,erosi,ყიდულობს
1490,verkaufen::V,saldu,გაყიდის
1491,bezahlen::V,ordaindu,გადაიხდის
1492,zahlen::V,ordaindu,გადაიხდის
1493,beherrschen::V,menpean izan,ფლობს
1494,ertragen::V,jasan,მოითმენს
1495,ertragen::V,pairatu,მოითმენს
