,Concept_ID,ro,fa
1520,mitteilen::V,înștiința,خبر دادن
1521,nennen::V,numi,نامیدن
1522,nennen::V,chema,نامیدن
1523,rufen::V,chema,صدا کردن
1524,prahlen::V,se făli,پز آمدن
1525,übersetzen::V,traduce,ترجمه کردن
1526,denken::V,gândi,فکر کردن
1527,glauben::V,crede,باور کردن
1528,glauben::V,crede,عقیده داشتن
1529,bemerken::V,observa,متوجه شدن
1530,erkennen::V,cunoaște,شناختن
1531,erkennen::V,cunoaște,تشخیص دادن
1532,erkennen::V,recunoaște,شناختن
1533,erkennen::V,recunoaște,تشخیص دادن
1534,begreifen::V,pricepe,فهمیدن
1535,begreifen::V,pricepe,درک کردن
1536,begreifen::V,înțelege,فهمیدن
1537,begreifen::V,înțelege,درک کردن
1538,verstehen::V,înțelege,فهمیدن
1539,lernen::V,învăța,آموختن
1540,lernen::V,învăța,یاد گرفتن
1541,wissen::V,ști,دانستن
1542,sich erinnern an::V,a-și aminti de,به یاد آوردن
1543,vergessen::V,uita,فراموش کردن
1544,messen::V,măsura,اندازه گرفتن
1545,zählen::V,număra,شمردن
1546,rechnen::V,calcula,حساب کردن
1547,lesen::V,citi,خواندن
1548,malen::V,picta,نقاشی کردن
1549,zeichnen::V,desena,کشیدن
1550,zeichnen::V,desena,رسم کردن
1551,schreiben::V,scrie,نوشتن
1552,besitzen::V,avea,داشتن
1553,besitzen::V,poseda,داشتن
1554,kaufen::V,cumpăra,خریدن
1555,kaufen::V,cumpăra,خرید کردن
1556,verkaufen::V,vinde,فروختن
1557,bezahlen::V,plăti,پرداختن
1558,bezahlen::V,achita,پرداختن
1559,zahlen::V,plăti,پرداخت کردن
1560,beherrschen::V,stăpâni,مسلط بودن
1561,ertragen::V,răbda,تحمل کردن
1562,ertragen::V,suporta,تحمل کردن
