,Concept_ID,sl,se
7115,antreiben::V,goníti,ёадҌхе
7116,lassen::V,povzročíti,baajedh
7117,lassen::V,povzročíti,-ahttet
7118,lassen::V,povzročíti,diktit
7119,lassen::V,povzročíti,-ttiđ
7120,lassen::V,povzročíti,ä´n
7121,lassen::V,povzročíti,па̄ххкэ
7122,einladen::V,povábiti,bööredh
7123,einladen::V,povábiti,bivddit
7124,einladen::V,povábiti,gåhttjot
7125,einladen::V,povábiti,bovdet
7126,einladen::V,povábiti,koččođ
7127,einladen::V,povábiti,kåččad
7128,einladen::V,povábiti,коаххче
7129,vereinigen::V,zdrúžiti,iktedidh
7130,vereinigen::V,zdrúžiti,aktidit
7131,vereinigen::V,zdrúžiti,ovttastahttit
7132,vereinigen::V,zdrúžiti,o'vtâstittiđ
7133,vereinigen::V,zdrúžiti,õhtteed
7134,vereinigen::V,zdrúžiti,э̄хтхэ
7135,besuchen::V,obiskáti,åahpodh
7136,besuchen::V,obiskáti,goevlelidh
7137,besuchen::V,obiskáti,guossit
7138,besuchen::V,obiskáti,gal'let
7139,besuchen::V,obiskáti,fitnat
7140,besuchen::V,obiskáti,kolliđ
7141,besuchen::V,obiskáti,kõ´ll'jed
7142,besuchen::V,obiskáti,по̄дтлэ
7143,besuchen::V,obiskáti,во̄тэдтэ
7144,besuchen::V,obiskáti,во̄а̄ррдэ
7145,treffen::V,pogodíti,dieviedidh
7146,treffen::V,pogodíti,iejvvit
7147,treffen::V,pogodíti,deaivat
7148,treffen::V,pogodíti,staaviđ
7149,treffen::V,pogodíti,teividiđ
7150,treffen::V,pogodíti,o´ddjõõttâd
7151,treffen::V,pogodíti,вуэсстлэ
7152,sich versammeln::V,zbráti se,gaavnedidh
7153,sich versammeln::V,zbráti se,tjoaggut
7154,sich versammeln::V,zbráti se,čoahkkanit
7155,sich versammeln::V,zbráti se,čokkâniđ
7156,sich versammeln::V,zbráti se,nurâdâttâđ
7157,sich versammeln::V,zbráti se,noorõõttâd
7158,sich versammeln::V,zbráti se,вӯллклэ
7159,spielen::V,igráti se,rïdtjedh
7160,spielen::V,igráti se,lustedalledh
7161,spielen::V,igráti se,ståhkat
7162,spielen::V,igráti se,stuvssit
7163,spielen::V,igráti se,speallat
7164,spielen::V,igráti se,le'ihâšiđ
7165,spielen::V,igráti se,siõrrâd
7166,spielen::V,igráti se,speâllad
7167,spielen::V,igráti se,сӣррэ
7168,singen::V,péti,laavlodh
7169,singen::V,péti,lávllot
7170,singen::V,péti,lávlut
7171,singen::V,péti,lávluđ
7172,singen::V,péti,läullad
7173,singen::V,péti,ла̄ввлэ
7174,tanzen::V,plésati,daanhtsodh
7175,tanzen::V,plésati,dánssat
7176,tanzen::V,plésati,gærssulit
7177,tanzen::V,plésati,dánset
7178,tanzen::V,plésati,tánssáđ
7179,tanzen::V,plésati,ta´nssjed
7180,tanzen::V,plésati,pleäs'sjed
7181,tanzen::V,plésati,нюччке
7182,tanzen::V,plésati,пляссъе
7183,sich trennen::V,ločíti se,jååkedidh
7184,sich trennen::V,ločíti se,sirrat
7185,sich trennen::V,ločíti se,sirádit
7186,sich trennen::V,ločíti se,earránit
7187,sich trennen::V,ločíti se,ratkuđ
7188,sich trennen::V,ločíti se,rätkkjed
7189,sich trennen::V,ločíti se,кӯдтъе
7190,verlassen::V,zapustíti,laehpedh
7191,verlassen::V,zapustíti,guodet
7192,verlassen::V,zapustíti,guođđit
7193,verlassen::V,zapustíti,hilgođ
7194,verlassen::V,zapustíti,kyeđđiđ
7195,verlassen::V,zapustíti,kue´đđed
7196,verlassen::V,zapustíti,сӯһпъе
7197,retten::V,réšiti,gorredidh
7198,retten::V,réšiti,gádjot
7199,retten::V,réšiti,gádjut
7200,retten::V,réšiti,kááijuđ
7201,retten::V,réšiti,piä'luštiđ
7202,retten::V,réšiti,ka´jjeed
7203,retten::V,réšiti,вуаннче
7204,bewachen::V,strážiti,geehtedh
7205,bewachen::V,strážiti,váktit
7206,bewachen::V,strážiti,fáktet
7207,bewachen::V,strážiti,vahtiđ
7208,bewachen::V,strážiti,värddjed
7209,bewachen::V,strážiti,va´httjed
7210,bewachen::V,strážiti,пынне
7211,bewachen::V,strážiti,ка̄рвуллэ
7212,schützen::V,sčítiti,vaarjelidh
7213,schützen::V,sčítiti,suoddjit
7214,schützen::V,sčítiti,suodjalit
7215,schützen::V,sčítiti,suddjet
7216,schützen::V,sčítiti,varjâliđ
7217,schützen::V,sčítiti,suâided
7218,schützen::V,sčítiti,varjjled
7219,schützen::V,sčítiti,пынне
7220,verteidigen::V,braníti,vaarjelidh
7221,verteidigen::V,braníti,bælostit
7222,verteidigen::V,braníti,bealuštit
7223,verteidigen::V,braníti,čuollat
7224,verteidigen::V,braníti,piä'luštiđ
7225,verteidigen::V,braníti,peälšted
7226,verteidigen::V,braníti,пэ̄лль мэ̄ннэ
7227,sich schlagen::V,têpsti se,dåarodh
7228,sich schlagen::V,têpsti se,tjoelestidh
7229,sich schlagen::V,têpsti se,doarrot
7230,sich schlagen::V,têpsti se,doarrut
7231,sich schlagen::V,têpsti se,tuárruđ
7232,sich schlagen::V,têpsti se,tuärrad
7233,sich schlagen::V,têpsti se,туаррэ
7234,schießen::V,stréljati,vuetjedh
7235,schießen::V,stréljati,skööhtedh
7236,schießen::V,stréljati,vuohtjet
7237,schießen::V,stréljati,báhčit
7238,schießen::V,stréljati,pääččiđ
7239,schießen::V,stréljati,pää´ččed
7240,schießen::V,stréljati,ря̄хшкхэ
7241,siegen::V,zmágati,vïtnedh
7242,siegen::V,zmágati,vuojttet
7243,siegen::V,zmágati,vuoitit
7244,siegen::V,zmágati,vyei'ttiđ
7245,siegen::V,zmágati,vuei´tted
7246,siegen::V,zmágati,вуэйхьтэ
7247,ärgern::V,jezíti,måarahtehtedh
7248,ärgern::V,jezíti,suhttadit
7249,ärgern::V,jezíti,hárdit
7250,ärgern::V,jezíti,piä'ṿuttiđ
7251,ärgern::V,jezíti,âsseed
7252,ärgern::V,jezíti,се̄нтхэ
7253,ärgern::V,razbúriti,måarahtehtedh
7254,ärgern::V,razbúriti,suhttadit
7255,ärgern::V,razbúriti,hárdit
7256,ärgern::V,razbúriti,piä'ṿuttiđ
7257,ärgern::V,razbúriti,âsseed
7258,ärgern::V,razbúriti,се̄нтхэ
7259,schlagen::V,têpsti,håasedh
7260,schlagen::V,têpsti,laekedh
7261,schlagen::V,têpsti,tsábbmet
7262,schlagen::V,têpsti,tjassket
7263,schlagen::V,têpsti,huškut
7264,schlagen::V,têpsti,časkeđ
7265,schlagen::V,têpsti,čâ´cǩǩed
7266,schlagen::V,têpsti,та̄гкэ
7267,schlagen::V,têpsti,ва̄сстэ
7268,schlagen::V,udáriti,håasedh
7269,schlagen::V,udáriti,laekedh
7270,schlagen::V,udáriti,tsábbmet
7271,schlagen::V,udáriti,tjassket
7272,schlagen::V,udáriti,huškut
7273,schlagen::V,udáriti,časkeđ
7274,schlagen::V,udáriti,čâ´cǩǩed
7275,schlagen::V,udáriti,та̄гкэ
7276,schlagen::V,udáriti,ва̄сстэ
7277,treten::V,teptáti,tjïektjedh
7278,treten::V,teptáti,tjiektjat
7279,treten::V,teptáti,čiekčat
7280,treten::V,teptáti,čieh'čâđ
7281,treten::V,teptáti,tanccâđ
7282,treten::V,teptáti,tanccâd
7283,treten::V,teptáti,то̄ппцэ
7284,stechen::V,ubôsti,baskedh
7285,stechen::V,ubôsti,tjuoggit
7286,stechen::V,ubôsti,čuoggut
7287,stechen::V,ubôsti,čuog'giđ
7288,stechen::V,ubôsti,čuõ´ǧ'ǧeed
7289,stechen::V,ubôsti,чо̄ххкэ
7290,stoßen::V,peháti,nehkiehtidh
7291,stoßen::V,peháti,nårddådit
7292,stoßen::V,peháti,nordadit
7293,stoßen::V,peháti,nutkâliđ
7294,stoßen::V,peháti,oi´ǧǧeed
7295,stoßen::V,peháti,оййкье
7296,stoßen::V,peháti,тоалкъе
7297,stoßen::V,drégniti,nehkiehtidh
7298,stoßen::V,drégniti,nårddådit
7299,stoßen::V,drégniti,nordadit
7300,stoßen::V,drégniti,nutkâliđ
7301,stoßen::V,drégniti,oi´ǧǧeed
7302,stoßen::V,drégniti,оййкье
7303,stoßen::V,drégniti,тоалкъе
7304,stehlen::V,ukrásti,sualadidh
7305,stehlen::V,ukrásti,suoládit
7306,stehlen::V,ukrásti,suoládit
7307,stehlen::V,ukrásti,suá'ládiđ
7308,stehlen::V,ukrásti,suâleed
7309,stehlen::V,ukrásti,суэлнэ
7310,stehlen::V,pokrásti,sualadidh
7311,stehlen::V,pokrásti,suoládit
7312,stehlen::V,pokrásti,suoládit
7313,stehlen::V,pokrásti,suá'ládiđ
7314,stehlen::V,pokrásti,suâleed
7315,stehlen::V,pokrásti,суэлнэ
7316,stören::V,motíti,stööredh
7317,stören::V,motíti,hearaldehtedh
7318,stören::V,motíti,massit
7319,stören::V,motíti,sjuddit
7320,stören::V,motíti,heađuštit
7321,stören::V,motíti,hettiđ
7322,stören::V,motíti,heṃâdiđ
7323,stören::V,motíti,stamlded
7324,stören::V,motíti,вӣршэ
7325,stören::V,motíti,е̄кхэллэ
7326,belästigen::V,nadlegováti,vaejviestidh
7327,belästigen::V,nadlegováti,vájvedit
7328,belästigen::V,nadlegováti,muodástuhttet
7329,belästigen::V,nadlegováti,váivvidit
7330,belästigen::V,nadlegováti,bieguhit
7331,belästigen::V,nadlegováti,vä'ividiđ
7332,belästigen::V,nadlegováti,stamlded
7333,belästigen::V,nadlegováti,е̄кхэллэ
7334,belästigen::V,nadlegováti,во̄а̄йвшэ
7335,verbergen::V,skríti,tjïekedh
7336,verbergen::V,skríti,tjiehkat
7337,verbergen::V,skríti,čiehkat
7338,verbergen::V,skríti,čieḥâđ
7339,verbergen::V,skríti,peittad
7340,verbergen::V,skríti,чӣгкэ
7341,verbergen::V,skríti,пе̄йхьтэ
7342,täuschen::V,slepíti,iermedh
7343,täuschen::V,slepíti,eajhkaldehtedh
7344,täuschen::V,slepíti,tjáddjit
7345,täuschen::V,slepíti,dájuhit
7346,täuschen::V,slepíti,viehtalit
7347,täuschen::V,slepíti,villiđ
7348,täuschen::V,slepíti,ǩiõllâd
7349,täuschen::V,slepíti,вӯйхе
7350,täuschen::V,slepíti,пе̄йхьтэ
7351,täuschen::V,slepíti,ке̄лсэллэ
7352,betrügen::V,várati,biehtedh
7353,betrügen::V,várati,biehttet
7354,betrügen::V,várati,beahttit
7355,betrügen::V,várati,filliđ
7356,betrügen::V,várati,ǩiõllâd
7357,betrügen::V,várati,pä´rtteed
7358,betrügen::V,várati,вӯйхе
7359,betrügen::V,várati,пе̄йхьтэ
7360,betrügen::V,várati,ке̄лсэллэ
7361,betrügen::V,ogoljufáti,biehtedh
7362,betrügen::V,ogoljufáti,biehttet
7363,betrügen::V,ogoljufáti,beahttit
7364,betrügen::V,ogoljufáti,filliđ
7365,betrügen::V,ogoljufáti,ǩiõllâd
7366,betrügen::V,ogoljufáti,pä´rtteed
7367,betrügen::V,ogoljufáti,вӯйхе
7368,betrügen::V,ogoljufáti,пе̄йхьтэ
7369,betrügen::V,ogoljufáti,ке̄лсэллэ
7370,töten::V,ubíti,buvvedh
7371,töten::V,ubíti,gåddet
7372,töten::V,ubíti,soaggit
7373,töten::V,ubíti,goddit
7374,töten::V,ubíti,surmiđ
7375,töten::V,ubíti,jämittiđ
7376,töten::V,ubíti,kå´dded
7377,töten::V,ubíti,so´rmmjed
7378,töten::V,ubíti,коаннҌтэ
7379,wohnen::V,prebívati,årrodh
7380,wohnen::V,prebívati,veasodh
7381,wohnen::V,prebívati,årrot
7382,wohnen::V,prebívati,viessot
7383,wohnen::V,prebívati,orrut
7384,wohnen::V,prebívati,aassâđ
7385,wohnen::V,prebívati,aassâd
7386,wohnen::V,prebívati,jälsted
7387,wohnen::V,prebívati,е̄лле
7388,arbeiten::V,délati,barkedh
7389,arbeiten::V,délati,rihtjat
7390,arbeiten::V,délati,bargat
7391,arbeiten::V,délati,porgâđ
7392,arbeiten::V,délati,tue´j'jeed
7393,arbeiten::V,délati,лыххкэ
7394,arbeiten::V,délati,ро̄бхушшэ
7395,sammeln::V,zbráti,tjåegkedh
7396,sammeln::V,zbráti,tjoahkkit
7397,sammeln::V,zbráti,čoaggit
7398,sammeln::V,zbráti,čokkiđ
7399,sammeln::V,zbráti,čuág'giđ
7400,sammeln::V,zbráti,noorrâd
7401,sammeln::V,zbráti,нёавсэ
7402,pflücken::V,obráti,tjåegkedh
7403,pflücken::V,obráti,tjoagget
7404,pflücken::V,obráti,čoaggit
7405,pflücken::V,obráti,čuág'giđ
7406,pflücken::V,obráti,uussâd
7407,pflücken::V,obráti,кышшкэ
7408,jagen::V,lovíti,bearhtodh
7409,jagen::V,lovíti,viejddit
7410,jagen::V,lovíti,bivdit
7411,jagen::V,lovíti,miä'cástiđ
7412,jagen::V,lovíti,miä´csted
7413,jagen::V,lovíti,ме̄ххьцтэ
7414,fischen::V,ribáriti,gööledh
7415,fischen::V,ribáriti,håagkodh
7416,fischen::V,ribáriti,guollit
7417,fischen::V,ribáriti,guolástit
7418,fischen::V,ribáriti,kuá'lástiđ
7419,fischen::V,ribáriti,kue´llšeed
7420,fischen::V,ribáriti,шылле кӯль
7421,fassen::V,zajéti,bivtedh
7422,fassen::V,zajéti,giddit
7423,fassen::V,zajéti,bivdit
7424,fassen::V,zajéti,pivdeđ
7425,fassen::V,zajéti,kå´dded
7426,fassen::V,zajéti,со̄а̄гкэ
7427,hüten::V,pásti,geehtedh
7428,hüten::V,pásti,váktit
7429,hüten::V,pásti,geahččat
7430,hüten::V,pásti,keččâđ
7431,hüten::V,pásti,hoi´ddjed
7432,hüten::V,pásti,пынне
7433,treiben::V,pogánjati,vuejiehtidh
7434,treiben::V,pogánjati,vuojedit
7435,treiben::V,pogánjati,vuodjelit
7436,treiben::V,pogánjati,vyeijiđ
7437,treiben::V,pogánjati,vue´jjad
7438,treiben::V,pogánjati,выйхе
7439,treiben::V,pogánjati,го̄ннэ
7440,anbinden::V,privézati,viedtedh
7441,anbinden::V,privézati,gaarhkedidh
7442,anbinden::V,privézati,dabrrit
7443,anbinden::V,privézati,dæhppodit
7444,anbinden::V,privézati,čatnat
7445,anbinden::V,privézati,čoonnâđ
7446,anbinden::V,privézati,čõõnnâd
7447,anbinden::V,privézati,ко̄ррэ
7448,füttern::V,kŕmiti,bïepmehtidh
7449,füttern::V,kŕmiti,biebbmat
7450,füttern::V,kŕmiti,biebmat
7451,füttern::V,kŕmiti,purâttiđ
7452,füttern::V,kŕmiti,poorted
7453,füttern::V,kŕmiti,peâm'mad
7454,füttern::V,kŕmiti,поҏтэ
7455,melken::V,mólsti,buhtjedh
7456,melken::V,mólsti,båhtjet
7457,melken::V,mólsti,bahčit
7458,melken::V,mólsti,paččeeđ
7459,melken::V,mólsti,pââččad
7460,melken::V,mólsti,лаппьсе
7461,hacken::V,sékati,tsåalhkodh
7462,hacken::V,sékati,tsållat
7463,hacken::V,sékati,tsáhpat
7464,hacken::V,sékati,čuollat
7465,hacken::V,sékati,čuollâđ
7466,hacken::V,sékati,ceäk'kad
7467,hacken::V,sékati,ця̄ххкэ
7468,gießen::V,ulíti,tjaetsiehtidh
7469,gießen::V,ulíti,tjáhttjit
7470,gießen::V,ulíti,njuoskadit
7471,gießen::V,ulíti,čáhccet
7472,gießen::V,ulíti,njuos'kâdiđ
7473,gießen::V,ulíti,väällad
7474,gießen::V,ulíti,ва̄ллэ
7475,reifen::V,zoréti,njoetsedh
7476,reifen::V,zoréti,láddat
7477,reifen::V,zoréti,láddat
7478,reifen::V,zoréti,laddâđ
7479,reifen::V,zoréti,laddâd
7480,reifen::V,zoréti,ӣллкнэ
7481,reifen::V,zoréti,ло̄а̄янтэ
7482,zubereiten::V,pripráviti,jurjiehtidh
7483,zubereiten::V,pripráviti,riejddit
7484,zubereiten::V,pripráviti,ráhkadit
7485,zubereiten::V,pripráviti,va'lmâštiđ
7486,zubereiten::V,pripráviti,vaalmšted
7487,zubereiten::V,pripráviti,во̄а̄лмшэ
7488,kochen::V,kúhati,voessjedh
7489,kochen::V,kúhati,vuossjat
7490,kochen::V,kúhati,duolldádit
7491,kochen::V,kúhati,vuoš'šat
7492,kochen::V,kúhati,vuoššâđ
7493,kochen::V,kúhati,ǩe´tted
7494,kochen::V,kúhati,кыппьтэ
7495,backen::V,cvréti,bååhkedh
7496,backen::V,cvréti,lájbbot
7497,backen::V,cvréti,báhkket
7498,backen::V,cvréti,goikadit
7499,backen::V,cvréti,liäi'buđ
7500,backen::V,cvréti,vää´l'jed
7501,backen::V,cvréti,па̄шшьтэ
7502,braten::V,pêči,bissedh
7503,braten::V,pêči,basset
7504,braten::V,pêči,báistit
7505,braten::V,pêči,steiket
7506,braten::V,pêči,passeeđ
7507,braten::V,pêči,pä´štted
7508,braten::V,pêči,па̄шшьтэ
7509,umrühren::V,preméšati,firredh
7510,umrühren::V,preméšati,fierrot
7511,umrühren::V,preméšati,fierrut
7512,umrühren::V,preméšati,fiärruđ
7513,umrühren::V,preméšati,sie´jjted
7514,umrühren::V,preméšati,вӣршэ
7515,stricken::V,plêsti,gurredh
7516,stricken::V,plêsti,gådet
7517,stricken::V,plêsti,gođđit
7518,stricken::V,plêsti,kođđeeđ
7519,stricken::V,plêsti,kåå´đđed
7520,stricken::V,plêsti,коадтӭ
7521,nähen::V,šívati,gåarodh
7522,nähen::V,šívati,goarrot
7523,nähen::V,šívati,goarrut
7524,nähen::V,šívati,kuárruđ
7525,nähen::V,šívati,kuärrad
7526,nähen::V,šívati,куаррэ
7527,färben::V,bárvati,klaeriedidh
7528,färben::V,bárvati,bájnnit
7529,färben::V,bárvati,sihttset
7530,färben::V,bárvati,báidnit
7531,färben::V,bárvati,ivdnet
7532,färben::V,bárvati,päiniđ
7533,färben::V,bárvati,päinnad
7534,färben::V,bárvati,ǩe´rjjeed
7535,färben::V,bárvati,по̄а̄ййнэ
7536,reinigen::V,očístiti,reenskedh
7537,reinigen::V,očístiti,dïdtesjidh
7538,reinigen::V,očístiti,rájnnit
7539,reinigen::V,očístiti,čorget
7540,reinigen::V,očístiti,buhtistit
7541,reinigen::V,očístiti,kađvâđ
7542,reinigen::V,očístiti,čurgiđ
7543,reinigen::V,očístiti,putestiđ
7544,reinigen::V,očístiti,čiisteed
7545,reinigen::V,očístiti,puu´ttsted
7546,reinigen::V,očístiti,чисстэ
7547,reinigen::V,očístiti,е̄ллэ
7548,waschen::V,opráti,bïssedh
7549,waschen::V,opráti,bassat
7550,waschen::V,opráti,bassat
7551,waschen::V,opráti,posâliđ
7552,waschen::V,opráti,põõssâd
7553,waschen::V,opráti,пэ̄ссэ
7554,abwischen::V,obrísati,njaamedh
7555,abwischen::V,obrísati,sihkastit
7556,abwischen::V,obrísati,sihkkut
7557,abwischen::V,obrísati,sikkođ
7558,abwischen::V,obrísati,sekkad
7559,abwischen::V,obrísati,чисстэ
7560,spülen::V,splakováti,skuvledh
7561,spülen::V,splakováti,dåjddet
7562,spülen::V,splakováti,doidit
7563,spülen::V,splakováti,skuljiđ
7564,spülen::V,splakováti,toideđ
7565,spülen::V,splakováti,tåiddad
7566,spülen::V,splakováti,sku´lljeed
7567,spülen::V,splakováti,пэ̄ссэ
7568,fegen::V,pométati,sööpedh
7569,fegen::V,pométati,suohttsit
7570,fegen::V,pométati,luvdet
7571,fegen::V,pométati,sihostiđ
7572,fegen::V,pométati,roppâđ
7573,fegen::V,pométati,västtad
7574,fegen::V,pométati,seekksted
7575,fegen::V,pométati,по̄а̄шшэ
7576,kehren::V,mésti,tjirredh
7577,kehren::V,mésti,såbit
7578,kehren::V,mésti,luvdet
7579,kehren::V,mésti,suo'pâlistiđ
7580,kehren::V,mésti,västtad
7581,kehren::V,mésti,по̄а̄шшэ
7582,baden::V,kópati se,voejedidh
7583,baden::V,kópati se,gálatjit
7584,baden::V,kópati se,gálašit
7585,baden::V,kópati se,lávguđ
7586,baden::V,kópati se,vuõjjâd
7587,baden::V,kópati se,sääunõõttâd
7588,baden::V,kópati se,вӯйнэдтэ
7589,sich waschen::V,umíti se,bïssedidh
7590,sich waschen::V,umíti se,basádit
7591,sich waschen::V,umíti se,basadit
7592,sich waschen::V,umíti se,posâdâttâđ
7593,sich waschen::V,umíti se,põõuuõõttâd
7594,sich waschen::V,umíti se,пэзнэдтэ
7595,ausziehen::V,izvléči,svæjkedh
7596,ausziehen::V,izvléči,nuollat
7597,ausziehen::V,izvléči,nuollat
7598,ausziehen::V,izvléči,noollâđ
7599,ausziehen::V,izvléči,nõõllâd
7600,ausziehen::V,izvléči,jä´hssed
7601,ausziehen::V,izvléči,я̄ккьсе
7602,anziehen::V,obléči,gaarvoehtidh
7603,anziehen::V,obléči,tsåggåt
7604,anziehen::V,obléči,nahkehit
7605,anziehen::V,obléči,čákŋat
7606,anziehen::V,obléči,ká'rvuttiđ
7607,anziehen::V,obléči,čouggâd
7608,anziehen::V,obléči,nââ´ǩǩted
7609,anziehen::V,obléči,ца̄гке
7610,anziehen::V,obléči,наккьхе
7611,sich anziehen::V,obléči se,gåårvedidh
7612,sich anziehen::V,obléči se,gárvvunit
7613,sich anziehen::V,obléči se,gárvodit
7614,sich anziehen::V,obléči se,kárvudâttâđ
7615,sich anziehen::V,obléči se,teâvõõttâd
7616,sich anziehen::V,obléči se,туввнэдтэ
7617,kämmen::V,česáti,tjåhkodh
7618,kämmen::V,česáti,rájddat
7619,kämmen::V,česáti,čohkut
7620,kämmen::V,česáti,čohhoođ
7621,kämmen::V,česáti,čååkkad
7622,kämmen::V,česáti,чоагкэ
7623,schmücken::V,okrasíti,rïesedh
7624,schmücken::V,okrasíti,feegredh
7625,schmücken::V,okrasíti,hiervvit
7626,schmücken::V,okrasíti,tjáppedit
7627,schmücken::V,okrasíti,čiŋahit
7628,schmücken::V,okrasíti,čiŋâttiđ
7629,schmücken::V,okrasíti,heärvted
7630,schmücken::V,okrasíti,ре̄ввклаххьтэ
7631,sagen::V,dejáti,jiehtedh
7632,sagen::V,dejáti,javllat
7633,sagen::V,dejáti,dadjat
7634,sagen::V,dejáti,cealkit
7635,sagen::V,dejáti,ettâđ
7636,sagen::V,dejáti,celkkiđ
7637,sagen::V,dejáti,nõmmeed
7638,sagen::V,dejáti,ceä´lǩǩed
7639,sagen::V,dejáti,е̄ввэ
7640,sagen::V,dejáti,це̄ӆӆьке
7641,sprechen::V,govoríti,håaledh
7642,sprechen::V,govoríti,rudnat
7643,sprechen::V,govoríti,runádit
7644,sprechen::V,govoríti,sárdnut
7645,sprechen::V,govoríti,sárnuđ
7646,sprechen::V,govoríti,särnnad
7647,sprechen::V,govoríti,са̄ррнэ
7648,reden::V,rêči,håaledh
7649,reden::V,rêči,sáhkadit
7650,reden::V,rêči,hupmat
7651,reden::V,rêči,arvâlâddâđ
7652,reden::V,rêči,sárnudiđ
7653,reden::V,rêči,mainsted
7654,reden::V,rêči,е̄внэллэ
7655,sich unterhalten::V,razgovárjati se,soptsestalledh
7656,sich unterhalten::V,razgovárjati se,ságastit
7657,sich unterhalten::V,razgovárjati se,ságastallat
7658,sich unterhalten::V,razgovárjati se,jumadit
7659,sich unterhalten::V,razgovárjati se,ságastallat
7660,sich unterhalten::V,razgovárjati se,ma'inâstiđ
7661,sich unterhalten::V,razgovárjati se,maainsted
7662,sich unterhalten::V,razgovárjati se,мо̄а̄йнсе
7663,fragen::V,vprášati,gihtjedh
7664,fragen::V,vprášati,gahtjat
7665,fragen::V,vprášati,gatjádit
7666,fragen::V,vprášati,jearrat
7667,fragen::V,vprášati,koijâdiđ
7668,fragen::V,vprášati,kõõččâd
7669,fragen::V,vprášati,кэ̄дже
7670,bitten::V,prosíti,birredh
7671,bitten::V,prosíti,aanoestidh
7672,bitten::V,prosíti,rohkelassjedh
7673,bitten::V,prosíti,ádnot
7674,bitten::V,prosíti,gåhttjot
7675,bitten::V,prosíti,bivdit
7676,bitten::V,prosíti,pivdeđ
7677,bitten::V,prosíti,äännad
7678,bitten::V,prosíti,raukkâd
