,Concept_ID,lt,ro
1549,verbergen::V,paslėpti,ascunde
1550,täuschen::V,klaidinti,amăgi
1551,betrügen::V,apgauti,înșela
1552,töten::V,žudyti,omorî
1553,töten::V,nužudyti,omorî
1554,wohnen::V,gyventi,sta
1555,wohnen::V,gyventi,locui
1556,arbeiten::V,dirbti,lucra
1557,arbeiten::V,triūsti,lucra
1558,sammeln::V,rinkti,aduna
1559,sammeln::V,rinkti,colecționa
1560,pflücken::V,skinti,culege
1561,pflücken::V,raškyti,culege
1562,jagen::V,medžioti,vâna
1563,fischen::V,žvejoti,pescui
1564,fassen::V,sučiupti,prinde
1565,hüten::V,ganyti,paște
1566,treiben::V,ginti,mână
1567,anbinden::V,pririšti,lega
1568,füttern::V,šerti,da de mâncare
1569,melken::V,melžti,mulge
1570,hacken::V,kapoti,toca
1571,hacken::V,kapoti,sparge
1572,gießen::V,lieti,uda
1573,gießen::V,laistyti,uda
1574,reifen::V,nokti,pârgui
1575,reifen::V,sirpti,pârgui
1576,zubereiten::V,ruošti,găti
1577,zubereiten::V,gaminti,găti
1578,kochen::V,virti,găti
1579,kochen::V,virinti,găti
1580,backen::V,kepti,coace
1581,braten::V,kepti,coace
1582,braten::V,kepinti,coace
1583,umrühren::V,maišyti,mesteca
1584,umrühren::V,pamaišyti,mesteca
1585,stricken::V,megzti,împleti
1586,nähen::V,siūti,coase
1587,färben::V,dažyti,vopsi
1588,färben::V,dažyti,colora
1589,färben::V,nudažyti,vopsi
1590,färben::V,nudažyti,colora
1591,reinigen::V,valyti,curăți
1592,reinigen::V,švarinti,curăți
1593,waschen::V,plauti,spăla
1594,waschen::V,mazgoti,spăla
1595,waschen::V,skalbti,spăla
1596,abwischen::V,nušluostyti,șterge
1597,spülen::V,plauti,clăti
1598,spülen::V,skalauti,clăti
1599,fegen::V,šluoti,mătura
1600,kehren::V,šluoti,mătura
1601,baden::V,maudytis,se scălda
1602,sich waschen::V,praustis,se spăla
1603,ausziehen::V,numauti,și scoate
1604,ausziehen::V,nuvilkti,și scoate
1605,anziehen::V,mauti,îmbrăca
1606,anziehen::V,apsivilkti,îmbrăca
1607,sich anziehen::V,rengtis,se îmbrăca
1608,sich anziehen::V,apsirengti,se îmbrăca
1609,kämmen::V,šukuoti,pieptăna
1610,schmücken::V,puošti,împodobi
1611,schmücken::V,dabinti,împodobi
1612,schmücken::V,gražinti,împodobi
1613,sagen::V,tarti,zice
1614,sagen::V,tarti,spune
1615,sprechen::V,kalbėti,vorbi
1616,reden::V,šnekėti,vorbi
1617,reden::V,šnekėti,discuta
1618,sich unterhalten::V,kalbėtis,conversa
1619,sich unterhalten::V,kalbėtis,sta de vorbă
1620,sich unterhalten::V,šnekučiuotis,conversa
1621,sich unterhalten::V,šnekučiuotis,sta de vorbă
1622,fragen::V,klausti,întreba
1623,bitten::V,prašyti,ruga
1624,erzählen::V,pasakoti,spune
1625,erzählen::V,pasakoti,povesti
1626,mitteilen::V,skelbti,comunica
1627,mitteilen::V,skelbti,înștiința
1628,mitteilen::V,pranešti,comunica
1629,mitteilen::V,pranešti,înștiința
1630,nennen::V,vadinti,numi
1631,nennen::V,vadinti,chema
1632,nennen::V,vardyti,numi
1633,nennen::V,vardyti,chema
1634,rufen::V,šaukti,chema
1635,rufen::V,kviesti,chema
1636,prahlen::V,girtis,se făli
1637,übersetzen::V,versti,traduce
1638,übersetzen::V,išversti,traduce
1639,denken::V,galvoti,gândi
1640,glauben::V,manyti,crede
1641,glauben::V,tikėti,crede
1642,bemerken::V,pamatyti,observa
1643,bemerken::V,pastebėti,observa
1644,erkennen::V,pažinti,cunoaște
1645,erkennen::V,pažinti,recunoaște
1646,erkennen::V,atpažinti,cunoaște
1647,erkennen::V,atpažinti,recunoaște
1648,begreifen::V,suvokti,pricepe
1649,begreifen::V,suvokti,înțelege
1650,verstehen::V,suprasti,înțelege
1651,lernen::V,mokytis,învăța
1652,wissen::V,žinoti,ști
1653,sich erinnern an::V,prisiminti,a-și aminti de
1654,vergessen::V,užmiršti,uita
1655,messen::V,matuoti,măsura
1656,zählen::V,skaičiuoti,număra
1657,rechnen::V,skaičiuoti,calcula
1658,lesen::V,skaityti,citi
1659,malen::V,tapyti,picta
1660,zeichnen::V,piešti,desena
1661,zeichnen::V,žymėti,desena
1662,zeichnen::V,braižyti,desena
1663,schreiben::V,rašyti,scrie
1664,besitzen::V,turėti,avea
1665,besitzen::V,turėti,poseda
1666,kaufen::V,pirkti,cumpăra
1667,verkaufen::V,parduoti,vinde
1668,bezahlen::V,apmokėti,plăti
1669,bezahlen::V,apmokėti,achita
1670,zahlen::V,mokėti,plăti
1671,beherrschen::V,valdyti,stăpâni
1672,ertragen::V,kę̃sti,răbda
1673,ertragen::V,kę̃sti,suporta
1674,ertragen::V,pakelti,răbda
1675,ertragen::V,pakelti,suporta
1676,ertragen::V,iškę̃sti,răbda
1677,ertragen::V,iškę̃sti,suporta
