,Concept_ID,fi,lv
1562,schlecht::A,paha,slikts
1563,schlecht::A,huono,лёк
1564,schlecht::A,huono,омӧль
1565,schlecht::A,huono,slikts
1566,richtig::A,oikea,инӧд
1567,richtig::A,oikea,riktīgs
1568,schlimm::A,paha,омӧль
1569,schlimm::A,paha,туйтӧм
1570,schlimm::A,paha,nelāgs
1571,schlimm::A,paha,nejauks
1572,wahr::A,tosi,абу ылӧг
1573,wahr::A,tosi,īsts
1574,wahr::A,tosi,patiess
1575,alt::A,vanha,важ
1576,alt::A,vanha,sens
1577,alt::A,vanha,vęcs
1578,neu::A,uusi,выль
1579,neu::A,uusi,jauns
1580,ehemalig::A,entinen,вӧвлӧм
1581,ehemalig::A,entinen,bijušais
1582,ehemalig::A,muinainen,вӧвлӧм
1583,ehemalig::A,muinainen,bijušais
1584,alt[Lebewesen]::A,vanha,пӧрысь
1585,alt[Lebewesen]::A,vanha,vecs
1586,jung::A,nuori,том
1587,jung::A,nuori,jauns
1588,arm::A,köyhä,гӧль
1589,arm::A,köyhä,nabags
1590,reich::A,rikas,озыр
1591,reich::A,rikas,bagāts
1592,bekannt::A,tuttu,тӧдса
1593,bekannt::A,tuttu,zināms
1594,bekannt::A,tuttu,pazīstams
1595,bekannt::A,tunnettu,тӧдса
1596,bekannt::A,tunnettu,zināms
1597,bekannt::A,tunnettu,pazīstams
1598,berühmt::A,kuuluisa,нималан
1599,berühmt::A,kuuluisa,кывсян
1600,berühmt::A,kuuluisa,slavens
1601,fremd::A,vieras,йӧз
1602,fremd::A,vieras,svešs
1603,verschieden::A,eri,абу ӧткодь
1604,verschieden::A,eri,разнӧй
1605,verschieden::A,eri,dažāds
1606,verschieden::A,erilainen,абу ӧткодь
1607,verschieden::A,erilainen,разнӧй
1608,verschieden::A,erilainen,dažāds
1609,nah::A,läheinen,матыс
1610,nah::A,läheinen,tuvs
1611,fern::A,etäinen,ылі
1612,fern::A,etäinen,tāls
1613,linker::A,vasen,шуйга
1614,linker::A,vasen,kreisais
1615,rechter::A,oikea,веськыд
1616,rechter::A,oikea,labais
1617,anderer::A,muu,мукӧд
1618,anderer::A,muu,otrs
1619,anderer::A,toinen,мукӧд
1620,anderer::A,toinen,otrs
1621,erster::A,ensimmäinen,медводдза
1622,erster::A,ensimmäinen,pirmais
1623,zweiter::A,toinen,мӧд
1624,zweiter::A,toinen,otrais
1625,dritter::A,kolmas,коймӧд
1626,dritter::A,kolmas,trešais
1627,letzter::A,viimeinen,бӧръя
1628,letzter::A,viimeinen,beidzamais
1629,allein::ADV,yksin,ӧтка
1630,allein::ADV,yksin,viens pats
1631,auf einmal::ADV,yhdellä kertaa,ӧтпырйӧ
1632,auf einmal::ADV,yhdellä kertaa,reizē
1633,zusammen::ADV,yhdessä,тшӧтш
1634,zusammen::ADV,yhdessä,kopā
1635,zusammen::ADV,yhdessä,vienviet
1636,lange::ADV,kauan,дыр
1637,lange::ADV,kauan,ilgi
1638,lange::ADV,pitkään,дыр
1639,lange::ADV,pitkään,ilgi
1640,plötzlich::ADV,äkkiä,друг
1641,plötzlich::ADV,äkkiä,pēkšņi
1642,sofort::ADV,heti,дзик пыр
1643,sofort::ADV,heti,tūlīt
1644,später::ADV,myöhemmin,сэсся
1645,später::ADV,myöhemmin,vēlāk
1646,jetzt::ADV,nyt,ӧні
1647,jetzt::ADV,nyt,tagad
1648,heute::ADV,tänään,талун
1649,heute::ADV,tänään,šodien
1650,morgen::ADV,huomenna,аски
1651,morgen::ADV,huomenna,rīt
1652,bald::ADV,pian,регыд
1653,bald::ADV,pian,drīz
1654,dann::ADV,sitten,бӧрын
1655,dann::ADV,sitten,бӧрти
1656,dann::ADV,sitten,tad
1657,gestern::ADV,eilen,тӧнлун
1658,gestern::ADV,eilen,vakar
1659,einst::ADV,aikanaan,ӧтчыд
1660,einst::ADV,aikanaan,ӧтпыр
1661,einst::ADV,aikanaan,citreiz
1662,damals::ADV,silloin,сэки
1663,damals::ADV,silloin,toreiz
1664,damals::ADV,siihen aikaan,сэки
1665,damals::ADV,siihen aikaan,toreiz
1666,danach::ADV,sen jälkeen,сэсся
1667,danach::ADV,sen jälkeen,pēc tam
1668,vorher::ADV,ennen,войдӧр
1669,vorher::ADV,ennen,iepriekš
1670,vorher::ADV,ennen,pirms tam
1671,zuerst::ADV,ensin,войдӧр
1672,zuerst::ADV,ensin,vis'pirms
1673,zuerst::ADV,ensiksi,войдӧр
1674,zuerst::ADV,ensiksi,vis'pirms
1675,einmal::ADV,kerran,ӧтчыдысь
1676,einmal::ADV,kerran,reiz
1677,einmal::ADV,kerran,vienreiz
1678,manchmal::ADV,joskus,корсюрӧ
1679,manchmal::ADV,joskus,dažkārt
1680,oft::ADV,usein,тшӧкыда
1681,oft::ADV,usein,bieži
1682,immer::ADV,aina,век
1683,immer::ADV,aina,allaž
1684,immer::ADV,aina,vien'mēr
1685,niemals::ADV,ei koskaan,оз некор
1686,niemals::ADV,ei koskaan,nemūžam
1687,hier::ADV,tässä,со
1688,hier::ADV,tässä,тонӧ
1689,hier::ADV,tässä,te
1690,hier::ADV,tässä,šeit
1691,hier::ADV,täällä,со
1692,hier::ADV,täällä,тонӧ
1693,hier::ADV,täällä,te
1694,hier::ADV,täällä,šeit
1695,hierhin::ADV,tähän,татчӧ
1696,hierhin::ADV,tähän,талань
1697,hierhin::ADV,tähän,šurp
1698,hierhin::ADV,tähän,uz šejieni
1699,von hier::ADV,tästä,тасянь
1700,von hier::ADV,tästä,no šejienes
1701,von hier::ADV,täältä,тасянь
1702,von hier::ADV,täältä,no šejienes
1703,dort::ADV,siinä,сэні
1704,dort::ADV,siinä,tur
1705,dort::ADV,siellä,сэні
1706,dort::ADV,siellä,tur
1707,dorthin::ADV,sinne,сэтчӧ
1708,dorthin::ADV,sinne,turp
1709,dorthin::ADV,sinne,uz turieni
1710,dorthin::ADV,tuonne,сэтчӧ
1711,dorthin::ADV,tuonne,turp
1712,dorthin::ADV,tuonne,uz turieni
1713,geradeaus::ADV,suoraan,веськыда
1714,geradeaus::ADV,suoraan,taisni uz priekšu
1715,vorwärts::ADV,eteenpäin,водзӧ
1716,vorwärts::ADV,eteenpäin,uz priekšu
1717,rückwärts::ADV,taaksepäin,бӧрӧ
1718,rückwärts::ADV,taaksepäin,atmuguriski
1719,zurück::ADV,takaisin,бӧр
1720,zurück::ADV,takaisin,atpakāļ
1721,unten::ADV,alhaalla,улын
1722,unten::ADV,alhaalla,уліын
1723,unten::ADV,alhaalla,lejā
1724,unten::ADV,alhaalla,apakšā
1725,hinab::ADV,alas,улӧ
1726,hinab::ADV,alas,увлан
1727,hinab::ADV,alas,uz leju
1728,oben::ADV,ylhäällä,вылын
1729,oben::ADV,ylhäällä,выліын
1730,oben::ADV,ylhäällä,virsū
1731,hinauf::ADV,ylös,выліӧ
1732,hinauf::ADV,ylös,augšā
1733,hinauf::ADV,ylös,uz augšu
1734,überall::ADV,kaikkialla,быдлаын
1735,überall::ADV,kaikkialla,visur
1736,nicht::ADV,ei,oз
1737,nicht::ADV,ei,ne
1738,ein wenig::ADV,vähän,неуна
1739,ein wenig::ADV,vähän,drusku
1740,kaum::ADV,tuskin,мырдэм
1741,kaum::ADV,tuskin,diezin vai
1742,sehr::ADV,kovin,зэв
1743,sehr::ADV,kovin,ļoti
1744,sehr::ADV,kovin,gaužām
1745,sehr::ADV,oikein,зэв
1746,sehr::ADV,oikein,ļoti
1747,sehr::ADV,oikein,gaužām
1748,so::ADV,näin,тадз
1749,so::ADV,näin,сідз
1750,so::ADV,näin,tā
1751,so::ADV,näin,tik
1752,noch::ADV,vielä,на
1753,noch::ADV,vielä,нӧшта
1754,noch::ADV,vielä,vēl
1755,nur::ADV,vain,куш
1756,nur::ADV,vain,сӧмын
1757,nur::ADV,vain,vien
1758,nur::ADV,vain,tikai
1759,nur::ADV,ainoastaan,куш
1760,nur::ADV,ainoastaan,сӧмын
1761,nur::ADV,ainoastaan,vien
1762,nur::ADV,ainoastaan,tikai
1763,schon::ADV,jo,нин
1764,schon::ADV,jo,jau
1765,wieder::ADV,taas,бара
1766,wieder::ADV,taas,atkal
1767,wieder::ADV,jälleen,бара
1768,wieder::ADV,jälleen,atkal
1769,vergebens::ADV,turhaan,весьшӧрӧ
1770,vergebens::ADV,turhaan,velti
1771,vor::PRP,edessä,водзын
1772,vor::PRP,edessä,priekš
1773,hinter::PRP,takana,бӧрнын
1774,hinter::PRP,takana,aiz
1775,unter::PRP,alla,улын
1776,unter::PRP,alla,zem
1777,durch::PRP,läpi,пыр
1778,durch::PRP,läpi,пырыс
1779,durch::PRP,läpi,caur
1780,durch::PRP,läpi,cauri
1781,durch::PRP,kautta,пыр
1782,durch::PRP,kautta,пырыс
1783,durch::PRP,kautta,caur
1784,durch::PRP,kautta,cauri
1785,neben::PRP,vieressä,бердын
1786,neben::PRP,vieressä,līdzās
1787,zwischen::PRP,välillä,костын
1788,zwischen::PRP,välillä,starp
1789,wegen::PRP,takia,вӧсна
1790,wegen::PRP,takia,pēc
1791,wegen::PRP,vuoksi,вӧсна
1792,wegen::PRP,vuoksi,pēc
1793,dies::PRN,tämä,тайӧ
1794,dies::PRN,tämä,šis
1795,das::PRN,se,ciйö
1796,das::PRN,se,tas
1797,alles::PRN,kaikki,став
1798,alles::PRN,kaikki,viss
1799,ich::PRN,minä,ме
1800,ich::PRN,minä,es
1801,du::PRN,sinä,тэ
1802,du::PRN,sinä,tu
1803,er::PRN,hän,сійӧ
1804,er::PRN,hän,viņš
1805,wir::PRN,me,ми
1806,wir::PRN,me,mēs
1807,ihr::PRN,te,тi
1808,ihr::PRN,te,jūs
1809,sie::PRN,he,найö
1810,sie::PRN,he,viņi
1811,sie::PRN,he,viņas
1812,was::FPRN,mikä,мый
1813,was::FPRN,mikä,kas
1814,wer::FPRN,ken,код
1815,wer::FPRN,ken,kas
1816,wer::FPRN,kuka,код
1817,wer::FPRN,kuka,kas
1818,wo::FADV,missä,кыті
1819,wo::FADV,missä,kur
1820,wohin::FADV,mihin,кытчӧ
1821,wohin::FADV,mihin,kurp
1822,wohin::FADV,mihin,uz kurieni
1823,wie::FADV,miten,кыдзи
1824,wie::FADV,miten,kā
1825,wie::FADV,kuinka,кыдзи
1826,wie::FADV,kuinka,kā
1827,warum::FADV,miksi,мыйла
1828,warum::FADV,miksi,kāpēc
1829,wieviel::FNUM,paljonko,кымын
1830,wieviel::FNUM,paljonko,cik
1831,wieviel::FNUM,kuinka paljon,кымын
1832,wieviel::FNUM,kuinka paljon,cik
1833,eins::NUM,yksi,ӧтик
1834,eins::NUM,yksi,viens
1835,zwei::NUM,kaksi,кык
1836,zwei::NUM,kaksi,divi
1837,drei::NUM,kolme,куим
1838,drei::NUM,kolme,trīs
1839,vier::NUM,neljä,нель
1840,vier::NUM,neljä,četri
1841,fünf::NUM,viisi,вит
1842,fünf::NUM,viisi,pieci
1843,sechs::NUM,kuusi,квайт
1844,sechs::NUM,kuusi,seši
1845,sieben::NUM,seitsemän,сизим
1846,sieben::NUM,seitsemän,septiņi
1847,acht::NUM,kahdeksan,кӧкъямыс
1848,acht::NUM,kahdeksan,astoņi
1849,neun::NUM,yhdeksän,ӧкмыс
1850,neun::NUM,yhdeksän,deviņi
1851,zehn::NUM,kymmenen,дас
1852,zehn::NUM,kymmenen,desmit
1853,elf::NUM,yksitoista,дас ӧтик
1854,elf::NUM,yksitoista,vienpadsmit
1855,zwölf::NUM,kaksitoista,дас кык
1856,zwölf::NUM,kaksitoista,divpadsmit
1857,zwanzig::NUM,kaksikymmentä,кызь
1858,zwanzig::NUM,kaksikymmentä,divdesmit
1859,dreißig::NUM,kolmekymmentä,комын
1860,dreißig::NUM,kolmekymmentä,trīsdesmit
1861,vierzig::NUM,neljäkymmentä,нелямын
1862,vierzig::NUM,neljäkymmentä,četrdesmit
1863,fünfzig::NUM,viisikymmentä,ветымын
1864,fünfzig::NUM,viisikymmentä,piecdesmit
1865,sechzig::NUM,kuusikymmentä,квайтымын
1866,sechzig::NUM,kuusikymmentä,sešdesmit
1867,siebzig::NUM,seitsemänkymmentä,сизимдас
1868,siebzig::NUM,seitsemänkymmentä,septiņdesmit
1869,achtzig::NUM,kahdeksankymmentä,кӧкъямысдас
1870,achtzig::NUM,kahdeksankymmentä,astoņdesmit
1871,neunzig::NUM,yhdeksänkymmentä,ӧкмысдас
1872,neunzig::NUM,yhdeksänkymmentä,deviņdesmit
1873,hundert::NUM,sata,сё
1874,hundert::NUM,sata,simt
1875,tausend::NUM,tuhat,сюрс
1876,tausend::NUM,tuhat,tūkstoš
1877,und::CNJ,ja,и
1878,und::CNJ,ja,un
1879,oder::CNJ,tai,либӧ
1880,oder::CNJ,tai,jeb
1881,stehen::V,seisoa,сулавны
1882,stehen::V,seisoa,stāvēt
1883,sitzen::V,istua,пукавны
1884,sitzen::V,istua,sēdēt
1885,liegen::V,maata,куйлыны
1886,liegen::V,maata,gulēt
1887,hängen::V,riippua,ӧшавны
1888,hängen::V,riippua,karāties
1889,werden::V,tulla,лоны
1890,werden::V,tulla,tapt
1891,werden::V,joutua,лоны
1892,werden::V,joutua,tapt
1893,passieren::V,sattua,лоны
1894,passieren::V,sattua,notikt
1895,passieren::V,tapahtua,лоны
1896,passieren::V,tapahtua,notikt
1897,beginnen::V,alkaa,кутчысьны
1898,beginnen::V,alkaa,кутны
1899,beginnen::V,alkaa,sākties
1900,enden::V,loppua,помасьны
1901,enden::V,loppua,beigties
1902,enden::V,päättyä,помасьны
1903,enden::V,päättyä,beigties
1904,wechseln::V,vaihtua,вежсьыны
1905,wechseln::V,vaihtua,mainīties
1906,wechseln::V,vaihdella,вежсьыны
1907,wechseln::V,vaihdella,mainīties
1908,aufgehen[Sonne]::V,nousta,петны
1909,aufgehen[Sonne]::V,nousta,lēkt
1910,aufgehen[Sonne]::V,nousta,uzlēkt
1911,untergehen[Sonne]::V,laskea,пуксьыны
1912,untergehen[Sonne]::V,laskea,noiet
1913,untergehen[Sonne]::V,laskea,rietēt
1914,scheinen[Sonne]::V,paistaa,югъявны
1915,scheinen[Sonne]::V,paistaa,югвидзны
1916,scheinen[Sonne]::V,paistaa,spīdēt
1917,donnern::V,jyristä,гымавны
1918,donnern::V,jyristä,dārdēt
1919,wehen::V,tuulla,пӧльтны
1920,wehen::V,tuulla,pūst
1921,wehen::V,puhaltaa,пӧльтны
1922,wehen::V,puhaltaa,pūst
1923,strömen::V,virrata,киссьыны
1924,strömen::V,virrata,līt
1925,strömen::V,virrata,plūst
1926,fließen::V,valua,визувтны
1927,fließen::V,valua,tecēt
1928,fließen::V,juosta,визувтны
1929,fließen::V,juosta,tecēt
1930,sich drehen::V,pyöriä,бергавны
1931,sich drehen::V,pyöriä,grozīties
1932,schwanken::V,horjua,легны
1933,schwanken::V,horjua,лайкъявны
1934,schwanken::V,horjua,līgoties
1935,schwanken::V,horjua,grīļoties
1936,schwingen::V,heilua,лайкъявны
1937,schwingen::V,heilua,люллявны
1938,schwingen::V,heilua,vēzēties
1939,schwingen::V,värähdellä,лайкъявны
1940,schwingen::V,värähdellä,люллявны
1941,schwingen::V,värähdellä,vēzēties
1942,fallen::V,pudota,усьны
1943,fallen::V,pudota,krist
1944,fallen::V,langeta,усьны
1945,fallen::V,langeta,krist
1946,brennen::V,palaa,сотчыны
1947,brennen::V,palaa,degt
1948,rauchen::V,savuta,тшынӧдны
1949,rauchen::V,savuta,dūmot
1950,regnen::V,sataa,зэрны
1951,regnen::V,sataa,līt
1952,gefrieren::V,jäätyä,кынмыны
1953,gefrieren::V,jäätyä,sasalt
1954,tauen::V,sulaa,сывны
1955,tauen::V,sulaa,kust
1956,schmelzen::V,sulaa,сывны
1957,schmelzen::V,sulaa,kust
1958,schmelzen::V,sulaa,nokust
1959,trocknen::V,kuivua,косьмыны
1960,trocknen::V,kuivua,žūt
1961,trocknen::V,kuivua,kaltēties
1962,sieden::V,kiehua,пуны
1963,sieden::V,kiehua,virt
1964,sieden::V,kiehua,vārīties
1965,faulen::V,mädätä,сісьмыны
1966,faulen::V,mädätä,pūt
1967,faulen::V,mädätä,trudēt
1968,verfaulen::V,mädätä,сісьмыны
1969,verfaulen::V,mädätä,sapūt
1970,verfaulen::V,mädätä,satrūdēt
1971,verfaulen::V,mädäntyä,сісьмыны
1972,verfaulen::V,mädäntyä,sapūt
1973,verfaulen::V,mädäntyä,satrūdēt
1974,reißen::V,revetä,орны
1975,reißen::V,revetä,plīst
1976,reißen::V,revetä,satrūkt
1977,versinken::V,upota,вӧйны
1978,versinken::V,upota,grimt
1979,versinken::V,upota,nogrimt
1980,versinken::V,vajota,вӧйны
1981,versinken::V,vajota,grimt
1982,versinken::V,vajota,nogrimt
1983,vergehen::V,kulua,кольны
1984,vergehen::V,kulua,ордйыны
1985,vergehen::V,kulua,paiet
1986,erscheinen::V,ilmestyä,петкӧдчыны
1987,erscheinen::V,ilmestyä,parādīties
1988,verschwinden::V,kadota,бырны
1989,verschwinden::V,kadota,nozust
1990,sinken::V,vajota,вӧйны
1991,sinken::V,vajota,kristies
1992,abnehmen::V,vähetä,чинны
1993,abnehmen::V,vähetä,noplakt
1994,abnehmen::V,vähetä,mazināties
1995,zunehmen::V,kasvaa,содны
1996,zunehmen::V,kasvaa,ыдждыны
1997,zunehmen::V,kasvaa,pieaugt
1998,zunehmen::V,kasvaa,pieņemties
1999,zunehmen::V,lisääntyä,содны
2000,zunehmen::V,lisääntyä,ыдждыны
2001,zunehmen::V,lisääntyä,pieaugt
2002,zunehmen::V,lisääntyä,pieņemties
2003,steigen::V,nousta,лыбны
2004,steigen::V,nousta,kāpt
2005,wachsen::V,kasvaa,быдмыны
2006,wachsen::V,kasvaa,augt
2007,glänzen::V,kiiltää,югъявны
2008,glänzen::V,kiiltää,дзирдавны
2009,glänzen::V,kiiltää,zaigot
2010,glänzen::V,kiiltää,laistīties
2011,funkeln::V,kipinöidä,югъявны
2012,funkeln::V,kipinöidä,дзирдавны
2013,funkeln::V,kipinöidä,mirdzēt
2014,funkeln::V,kipinöidä,dzirkstēt
2015,lärmen::V,meluta,жувгыны
2016,lärmen::V,meluta,ыугыны
2017,lärmen::V,meluta,шумитны
2018,lärmen::V,meluta,ālēties
2019,lärmen::V,meluta,trokšņot
2020,läuten::V,soida,жургыны
2021,läuten::V,soida,zvanīt
2022,klingeln::V,soida,звӧнитны
2023,klingeln::V,soida,zvanīt
2024,klirren::V,kalista,гольскöдчыны
2025,klirren::V,kalista,tinkšķēt
2026,klirren::V,kalista,džinkstēt
2027,brausen::V,kohista,буавны
2028,brausen::V,kohista,krākt
2029,brausen::V,kohista,brāzmot
2030,rauschen::V,kohista,кышакывны
2031,rauschen::V,kohista,šalkt
2032,klingen::V,soida,шыавны
2033,klingen::V,soida,юргыны
2034,klingen::V,soida,skanēt
2035,klingen::V,soida,izklausīties
2036,bellen::V,haukkua,увтны
2037,bellen::V,haukkua,riet
2038,heulen::V,ulvoa,омлявны
2039,heulen::V,ulvoa,вурзавны
2040,heulen::V,ulvoa,kaukt
2041,heulen::V,ulvoa,gaudot
2042,blasen::V,puhaltaa,пӧльтны
2043,blasen::V,puhaltaa,pūst
2044,pfeifen::V,viheltää,шутьлявны
2045,pfeifen::V,viheltää,svilpt
2046,pfeifen::V,viheltää,svilpot
2047,schreien::V,kirkua,горзыны
2048,schreien::V,kirkua,brēkt
2049,schreien::V,kirkua,kliegt
2050,stöhnen::V,voihkia,ымзыны
2051,stöhnen::V,voihkia,vaidēt
2052,zittern::V,vapista,тіравны
2053,zittern::V,vapista,drebēt
2054,leben::V,elää,овны
2055,leben::V,elää,dzīvot
2056,geboren werden::V,syntyä,чужны
2057,geboren werden::V,syntyä,dzimt
2058,atmen::V,hengittää,кашкыны
2059,atmen::V,hengittää,пошиктыны
2060,atmen::V,hengittää,elpot
2061,trinken::V,juoda,юны
2062,trinken::V,juoda,dzert
2063,essen::V,syödä,сёйны
2064,essen::V,syödä,ēst
2065,schlucken::V,niellä,ньылавны
2066,schlucken::V,niellä,rīt
2067,müde werden::V,uupua,мудзны
2068,müde werden::V,uupua,nokust
2069,einschlafen::V,uinahtaa,ланьтны
2070,einschlafen::V,uinahtaa,унмовсьны
2071,einschlafen::V,uinahtaa,iemigt
2072,einschlafen::V,uinahtaa,aizmigt
2073,schlafen::V,maata,узьны
2074,schlafen::V,maata,gulēt
2075,schlafen::V,nukkua,узьны
2076,schlafen::V,nukkua,gulēt
2077,aufwachen::V,herätä,садьмыны
2078,aufwachen::V,herätä,mosties
2079,aufstehen::V,nousta,чеччыны
2080,aufstehen::V,nousta,celties
2081,aufstehen::V,nousta ylös,чеччыны
2082,aufstehen::V,nousta ylös,celties
2083,sich erholen::V,levätä,шойччыны
2084,sich erholen::V,levätä,atžirgt
2085,sich erholen::V,levätä,atpūsties
2086,krank werden::V,sairastua,висьмыны
2087,krank werden::V,sairastua,sasirgt
2088,krank sein::V,potea,висьны
2089,krank sein::V,potea,slimot
2090,krank sein::V,sairastaa,висьны
2091,krank sein::V,sairastaa,slimot
2092,schmerzen::V,särkeä,висьны
2093,schmerzen::V,särkeä,sāpēt
2094,schmerzen::V,särkeä,smelgt
2095,schmerzen::V,kivistää,висьны
2096,schmerzen::V,kivistää,sāpēt
2097,schmerzen::V,kivistää,smelgt
2098,husten::V,yskiä,кызны
2099,husten::V,yskiä,klepot
2100,genesen::V,toipua,бурдны
2101,genesen::V,toipua,veseļoties
2102,sterben::V,kuolla,кувны
2103,sterben::V,kuolla,mirt
2104,sterben::V,kuolla,nomirt
2105,umkommen::V,saada surmansa,кувны
2106,umkommen::V,saada surmansa,apsprāgt
2107,umkommen::V,saada surmansa,aiziet bojā
2108,umkommen::V,kuolla,кувны
2109,umkommen::V,kuolla,apsprāgt
2110,umkommen::V,kuolla,aiziet bojā
2111,sich bewegen::V,liikkua,вӧрзьыны
2112,sich bewegen::V,liikkua,virzīties
2113,sich rühren::V,liikahtaa,вӧрны
2114,sich rühren::V,liikahtaa,вӧрӧдчыны
2115,sich rühren::V,liikahtaa,sagrozīties
2116,sich erheben::V,nousta,сувтны
2117,sich erheben::V,nousta,piecelties
2118,sich setzen::V,istuutua,пуксьыны
2119,sich setzen::V,istuutua,sēsties
2120,hinfallen::V,kaatua,усьны
2121,hinfallen::V,kaatua,sabirt
2122,hinfallen::V,kaatua,pakrist
2123,laufen::V,kävellä,мyнны
2124,laufen::V,kävellä,iet
2125,laufen::V,kävellä,skraidīt
2126,schreiten::V,astua,восьлавны
2127,schreiten::V,astua,soļot
2128,schreiten::V,astella,восьлавны
2129,schreiten::V,astella,soļot
2130,spazierengehen::V,kävellä,гуляйтны
2131,spazierengehen::V,kävellä,staigāt
2132,spazierengehen::V,kävellä,pastaigāties
2133,eilen::V,kiirehtiä,тэрмасьны
2134,eilen::V,kiirehtiä,traukt
2135,sich beeilen::V,kiirehtiä,тэрмасьны
2136,sich beeilen::V,kiirehtiä,steigties
2137,sich beeilen::V,kiirehtiä,pasteigties
2138,sich beeilen::V,olla kiireissään,тэрмасьны
2139,sich beeilen::V,olla kiireissään,steigties
2140,sich beeilen::V,olla kiireissään,pasteigties
2141,sausen::V,rynnätä,тӧвзьыны
2142,sausen::V,rynnätä,drāzt
2143,sausen::V,rynnätä,brāzties
2144,sausen::V,viilettää,тӧвзьыны
2145,sausen::V,viilettää,drāzt
2146,sausen::V,viilettää,brāzties
2147,rennen::V,juosta,котӧртны
2148,rennen::V,juosta,skriet
2149,springen::V,hypätä,чеччавны
2150,springen::V,hypätä,lēkt
2151,klettern::V,kiivetä,кышасьны
2152,klettern::V,kiivetä,кавшасьны
2153,klettern::V,kiivetä,kāpt
2154,klettern::V,kiivetä,rāpties
2155,schaukeln::V,kiikkua,гычасьны
2156,schaukeln::V,kiikkua,šūpoties
2157,schaukeln::V,kiikkua,zvalstīties
2158,kriechen::V,ryömiä,кыссьыны
2159,kriechen::V,ryömiä,līst
2160,kriechen::V,ryömiä,rāpot
2161,schwimmen::V,uida,уявны
2162,schwimmen::V,uida,peldēt
2163,tauchen::V,sukeltaa,сунавны
2164,tauchen::V,sukeltaa,gremdēties
2165,rudern::V,soutaa,пелысасьны
2166,rudern::V,soutaa,airēt
2167,rudern::V,soutaa,irties
2168,fahren::V,ajaa,мунны
2169,fahren::V,ajaa,braukt
2170,fahren::V,kulkea,мунны
2171,fahren::V,kulkea,braukt
2172,fliegen::V,lentää,лэбны
2173,fliegen::V,lentää,lidot
2174,fliegen::V,lentää,laisties
2175,gehen::V,käydä,мyнны
2176,gehen::V,käydä,iet
2177,weggehen::V,lähteä,мунавны
2178,weggehen::V,lähteä,aiziet
2179,weggehen::V,poistua,мунавны
2180,weggehen::V,poistua,aiziet
2181,abfahren::V,lähteä,мӧдӧдчыны
2182,abfahren::V,lähteä,atiet
2183,abfahren::V,lähteä,aizbraukt
2184,anhalten::V,pysähtyä,джӧмдыны
2185,anhalten::V,pysähtyä,apstāties
2186,anhalten::V,seisahtua,джӧмдыны
2187,anhalten::V,seisahtua,apstāties
2188,hineingehen::V,mennä sisään,пырны
2189,hineingehen::V,mennä sisään,ieiet
2190,eintreten::V,astua sisään,пырны
2191,eintreten::V,astua sisään,ienākt
2192,kommen::V,tulla,воны
2193,kommen::V,tulla,локны
2194,kommen::V,tulla,nākt
2195,ankommen::V,saapua,воны
2196,ankommen::V,saapua,локны
2197,ankommen::V,saapua,nonākt
2198,ankommen::V,saapua,ierasties
2199,zurückkommen::V,palata,косны
2200,zurückkommen::V,palata,бергӧдчыны
2201,zurückkommen::V,palata,atgriezties
2202,bleiben::V,jäädä,кольны
2203,bleiben::V,jäädä,palikt
2204,bleiben::V,viipyä,кольны
2205,bleiben::V,viipyä,palikt
2206,warten::V,odottaa,виччысьны
2207,warten::V,odottaa,gaidīt
2208,erwarten::V,odottaa,виччысьны
2209,erwarten::V,odottaa,sagaidīt
2210,suchen::V,etsiä,корсьны
2211,suchen::V,etsiä,meklēt
2212,finden::V,löytää,казявны
2213,finden::V,löytää,rast
2214,finden::V,löytää,atrast
2215,versuchen::V,yrittää,заводитчывны
2216,versuchen::V,yrittää,mēģināt
2217,vorbereiten::V,valmistaa,дасьтыны
2218,vorbereiten::V,valmistaa,gatavot
2219,vorbereiten::V,valmistaa,sagatavot
2220,lieben::V,pitää,радейтны
2221,lieben::V,pitää,mīlēt
2222,lieben::V,rakastaa,радейтны
2223,lieben::V,rakastaa,mīlēt
2224,mögen::V,pitää,радейтны
2225,mögen::V,pitää,gribēties
2226,mögen::V,tykätä,радейтны
2227,mögen::V,tykätä,gribēties
2228,lachen::V,nauraa,серавны
2229,lachen::V,nauraa,серавлыны
2230,lachen::V,nauraa,smiet
2231,lachen::V,nauraa,smieties
2232,rühren::V,liikuttaa,нормӧдны
2233,rühren::V,liikuttaa,aizgrābt
2234,weinen::V,itkeä,бӧрдны
2235,weinen::V,itkeä,raudāt
2236,schimpfen::V,haukkua,видчыны
2237,schimpfen::V,haukkua,rāties
2238,schimpfen::V,haukkua,lamāties
2239,sich ärgern::V,suuttua,скӧравны
2240,sich ärgern::V,suuttua,īgt
2241,sich ärgern::V,suuttua,pukoties
2242,sich ärgern::V,suuttua,dusmoties
2243,sich fürchten::V,pelätä,повны
2244,sich fürchten::V,pelätä,bīties
2245,sich fürchten::V,pelätä,baidīties
2246,fürchten::V,pelätä,повны
2247,fürchten::V,pelätä,baidīties no
2248,fliehen::V,paeta,пышйыны
2249,fliehen::V,paeta,bēgt
2250,flüchten::V,paeta,пышйыны
2251,flüchten::V,paeta,aizbēgt
2252,sehen::V,nähdä,аддзыны
2253,sehen::V,nähdä,redzēt
2254,anschauen::V,katsoa,видзӧдны
2255,anschauen::V,katsoa,paraudzīties
2256,ansehen::V,katsoa,видзӧдны
