,Concept_ID,se,pt
4682,krank::A,skibás,doente
4683,krank::A,skibás,enfermo
4684,krank::A,buohcci,doente
4685,krank::A,buohcci,enfermo
4686,krank::A,pyec'cee,doente
4687,krank::A,pyec'cee,enfermo
4688,krank::A,puõcci,doente
4689,krank::A,puõcci,enfermo
4690,krank::A,panntiõrvas,doente
4691,krank::A,panntiõrvas,enfermo
4692,krank::A,кэ̄бп,doente
4693,krank::A,кэ̄бп,enfermo
4694,nackt::A,båadtsoeh,nu
4695,nackt::A,båadtsoeh,despido
4696,nackt::A,rihtso,nu
4697,nackt::A,rihtso,despido
4698,nackt::A,álás,nu
4699,nackt::A,álás,despido
4700,nackt::A,pie'tittem,nu
4701,nackt::A,pie'tittem,despido
4702,nackt::A,piät'táá,nu
4703,nackt::A,piät'táá,despido
4704,nackt::A,päälljas,nu
4705,nackt::A,päälljas,despido
4706,nackt::A,пефта,nu
4707,nackt::A,пефта,despido
4708,nackt::A,па̄льяс,nu
4709,nackt::A,па̄льяс,despido
4710,traurig::A,håjnoes,triste
4711,traurig::A,suohtas,triste
4712,traurig::A,hådje,triste
4713,traurig::A,ahkit,triste
4714,traurig::A,ahheev,triste
4715,traurig::A,â´ǩǩed,triste
4716,traurig::A,чуэввесь,triste
4717,lebendig::A,jielije,vivo
4718,lebendig::A,viesso,vivo
4719,lebendig::A,ealli,vivo
4720,lebendig::A,eeleev,vivo
4721,lebendig::A,jie´lli,vivo
4722,lebendig::A,е̄лльгденҍ,vivo
4723,gut::A,buerie,bom
4724,gut::A,buorre,bom
4725,gut::A,buorre,bom
4726,gut::A,pyeṛi,bom
4727,gut::A,šiõǥǥ,bom
4728,gut::A,pue´rr,bom
4729,gut::A,шувв,bom
4730,gut::A,пуррь,bom
4731,schlecht::A,nåake,mau
4732,schlecht::A,nåake,ruim
4733,schlecht::A,skraape,mau
4734,schlecht::A,skraape,ruim
4735,schlecht::A,mådtan,mau
4736,schlecht::A,mådtan,ruim
4737,schlecht::A,nievrre,mau
4738,schlecht::A,nievrre,ruim
4739,schlecht::A,headju,mau
4740,schlecht::A,headju,ruim
4741,schlecht::A,heittot,mau
4742,schlecht::A,heittot,ruim
4743,schlecht::A,hyeṇi,mau
4744,schlecht::A,hyeṇi,ruim
4745,schlecht::A,niev'ri,mau
4746,schlecht::A,niev'ri,ruim
4747,schlecht::A,hue´nn,mau
4748,schlecht::A,hue´nn,ruim
4749,schlecht::A,нюэссь,mau
4750,schlecht::A,нюэссь,ruim
4751,schlecht::A,ню̄э̄зесь,mau
4752,schlecht::A,ню̄э̄зесь,ruim
4753,richtig::A,rïekte,justo
4754,richtig::A,rïekte,correcto
4755,richtig::A,duolla,justo
4756,richtig::A,duolla,correcto
4757,richtig::A,rievtes,justo
4758,richtig::A,rievtes,correcto
4759,richtig::A,riekta,justo
4760,richtig::A,riekta,correcto
4761,richtig::A,vuoi'gâ,justo
4762,richtig::A,vuoi'gâ,correcto
4763,richtig::A,vuõiǥâs,justo
4764,richtig::A,vuõiǥâs,correcto
4765,richtig::A,вӯййк,justo
4766,richtig::A,вӯййк,correcto
4767,richtig::A,вӯйкэсс,justo
4768,richtig::A,вӯйкэсс,correcto
4769,schlimm::A,nåake,mau
4770,schlimm::A,nåake,grave
4771,schlimm::A,bahá,mau
4772,schlimm::A,bahá,grave
4773,schlimm::A,vearrái,mau
4774,schlimm::A,vearrái,grave
4775,schlimm::A,niev'ri,mau
4776,schlimm::A,niev'ri,grave
4777,schlimm::A,neu´rr,mau
4778,schlimm::A,neu´rr,grave
4779,schlimm::A,ню̄э̄зесь,mau
4780,schlimm::A,ню̄э̄зесь,grave
4781,wahr::A,saetnies,verdadeiro
4782,wahr::A,sádnes,verdadeiro
4783,wahr::A,duohta,verdadeiro
4784,wahr::A,tuotâ,verdadeiro
4785,wahr::A,tuõtt,verdadeiro
4786,wahr::A,вӯйкас,verdadeiro
4787,alt::A,båeries,velho
4788,alt::A,båeries,antigo
4789,alt::A,oames,velho
4790,alt::A,oames,antigo
4791,alt::A,boaris,velho
4792,alt::A,boaris,antigo
4793,alt::A,uámis,velho
4794,alt::A,uámis,antigo
4795,alt::A,vuä´mes,velho
4796,alt::A,vuä´mes,antigo
4797,alt::A,вуэммь,velho
4798,alt::A,вуэммь,antigo
4799,neu::A,orre,novo
4800,neu::A,ådås,novo
4801,neu::A,ođas,novo
4802,neu::A,uuđâs,novo
4803,neu::A,oođâs,novo
4804,neu::A,о̄дт,novo
4805,ehemalig::A,evtebe,antigo
4806,ehemalig::A,åvdep,antigo
4807,ehemalig::A,dološ,antigo
4808,ehemalig::A,oovdiš,antigo
4809,ehemalig::A,tuâl'jõž,antigo
4810,ehemalig::A,туллъя,antigo
4811,ehemalig::A,э̄ввтлэсь,antigo
4812,alt[Lebewesen]::A,voeres,velho
4813,alt[Lebewesen]::A,vuoras,velho
4814,alt[Lebewesen]::A,boares,velho
4815,alt[Lebewesen]::A,vuoras,velho
4816,alt[Lebewesen]::A,puáris,velho
4817,alt[Lebewesen]::A,puä´res,velho
4818,alt[Lebewesen]::A,пуэресь,velho
4819,jung::A,noere,jovem
4820,jung::A,nuorra,jovem
4821,jung::A,nuorra,jovem
4822,jung::A,nuoṛâ,jovem
4823,jung::A,nuõrr,jovem
4824,jung::A,нӯрр,jovem
4825,arm::A,giefies,pobre
4826,arm::A,hædjo,pobre
4827,arm::A,geafi,pobre
4828,arm::A,kevhi,pobre
4829,arm::A,ǩeeu´h,pobre
4830,arm::A,ва̄йваш,pobre
4831,reich::A,ræjhkoes,rico
4832,reich::A,boanndá,rico
4833,reich::A,rikkis,rico
4834,reich::A,riges,rico
4835,reich::A,ree´ǧǧes,rico
4836,reich::A,ва̄птэк,rico
4837,bekannt::A,åehpies,conhecido
4838,bekannt::A,oahpes,conhecido
4839,bekannt::A,dieđus,conhecido
4840,bekannt::A,uápis,conhecido
4841,bekannt::A,tuubdâs,conhecido
4842,bekannt::A,toobdâs,conhecido
4843,bekannt::A,томтас,conhecido
4844,berühmt::A,byögke,famoso
4845,berühmt::A,byögke,célebre
4846,berühmt::A,mihtos,famoso
4847,berühmt::A,mihtos,célebre
4848,berühmt::A,beakkán,famoso
4849,berühmt::A,beakkán,célebre
4850,berühmt::A,beakkálmas,famoso
4851,berühmt::A,beakkálmas,célebre
4852,berühmt::A,mááinuh,famoso
4853,berühmt::A,mááinuh,célebre
4854,berühmt::A,peeggâlm,famoso
4855,berühmt::A,peeggâlm,célebre
4856,berühmt::A,snäätnai,famoso
4857,berühmt::A,snäätnai,célebre
4858,berühmt::A,куллъей,famoso
4859,berühmt::A,куллъей,célebre
4860,fremd::A,ammes,alheio
4861,fremd::A,ammes,estranho
4862,fremd::A,amás,alheio
4863,fremd::A,amás,estranho
4864,fremd::A,vieres,alheio
4865,fremd::A,vieres,estranho
4866,fremd::A,amas,alheio
4867,fremd::A,amas,estranho
4868,fremd::A,vie'res,alheio
4869,fremd::A,vie'res,estranho
4870,fremd::A,puigâ,alheio
4871,fremd::A,puigâ,estranho
4872,fremd::A,vee´res,alheio
4873,fremd::A,vee´res,estranho
4874,fremd::A,е̄ххк,alheio
4875,fremd::A,е̄ххк,estranho
4876,fremd::A,вӣресь,alheio
4877,fremd::A,вӣресь,estranho
4878,verschieden::A,ovmese,diverso
4879,verschieden::A,ovmese,diferente
4880,verschieden::A,moattelágásj,diverso
4881,verschieden::A,moattelágásj,diferente
4882,verschieden::A,iesjgeŋgalágásj,diverso
4883,verschieden::A,iesjgeŋgalágásj,diferente
4884,verschieden::A,eará,diverso
4885,verschieden::A,eará,diferente
4886,verschieden::A,eresláván,diverso
4887,verschieden::A,eresláván,diferente
4888,verschieden::A,jee´res,diverso
4889,verschieden::A,jee´res,diferente
4890,verschieden::A,jee´resnallšem,diverso
4891,verschieden::A,jee´resnallšem,diferente
4892,verschieden::A,югке,diverso
4893,verschieden::A,югке,diferente
4894,verschieden::A,югкеналшэм,diverso
4895,verschieden::A,югкеналшэм,diferente
4896,nah::A,gietskies,próximo
4897,nah::A,lahka,próximo
4898,nah::A,lagas,próximo
4899,nah::A,a'ldemuš,próximo
4900,nah::A,âlddlõs,próximo
4901,nah::A,альтэсь,próximo
4902,fern::A,gahkese,remoto
4903,fern::A,gahkese,distante
4904,fern::A,guhkken,remoto
4905,fern::A,guhkken,distante
4906,fern::A,gáiddus,remoto
4907,fern::A,gáiddus,distante
4908,fern::A,kuhás,remoto
4909,fern::A,kuhás,distante
4910,fern::A,ku´ǩes,remoto
4911,fern::A,ku´ǩes,distante
4912,fern::A,туммплэсь,remoto
4913,fern::A,туммплэсь,distante
4914,linker::A,gårroeh,esquerdo
4915,linker::A,gåro,esquerdo
4916,linker::A,gurut,esquerdo
4917,linker::A,čižet,esquerdo
4918,linker::A,či´ǯǯ,esquerdo
4919,linker::A,чинч,esquerdo
4920,rechter::A,åelkies,direito
4921,rechter::A,oalges,direito
4922,rechter::A,olgeš,direito
4923,rechter::A,uál'gis,direito
4924,rechter::A,vuõiǥâs,direito
4925,rechter::A,вуэлькесь,direito
4926,anderer::A,jeatjebe,outro
4927,anderer::A,nubbe,outro
4928,anderer::A,eará,outro
4929,anderer::A,nubbi,outro
4930,anderer::A,nubbe,outro
4931,anderer::A,nu´bb,outro
4932,anderer::A,jee´res,outro
4933,anderer::A,мудта,outro
4934,anderer::A,е̄ресь,outro
4935,erster::A,voestes,primeiro
4936,erster::A,vuostasj,primeiro
4937,erster::A,vuosttaš,primeiro
4938,erster::A,vuos'muš,primeiro
4939,erster::A,vuõs's,primeiro
4940,erster::A,õõu´dmõs,primeiro
4941,erster::A,авьтмусс,primeiro
4942,zweiter::A,mubpie,segundo
4943,zweiter::A,nubbe,segundo
4944,zweiter::A,nubbi,segundo
4945,zweiter::A,nubbe,segundo
4946,zweiter::A,nu´bb,segundo
4947,zweiter::A,ныммьп,segundo
4948,dritter::A,gåalmede,terceiro
4949,dritter::A,goalmát,terceiro
4950,dritter::A,goalmmát,terceiro
4951,dritter::A,kuálmád,terceiro
4952,dritter::A,kuälmad,terceiro
4953,dritter::A,кӯа̄ллмант,terceiro
4954,letzter::A,minngemes,final
4955,letzter::A,minngemes,último
4956,letzter::A,maŋemus,final
4957,letzter::A,maŋemus,último
4958,letzter::A,maŋimus,final
4959,letzter::A,maŋimus,último
4960,letzter::A,majemuš,final
4961,letzter::A,majemuš,último
4962,letzter::A,mââi´mõs,final
4963,letzter::A,mââi´mõs,último
4964,letzter::A,маӈьмусс,final
4965,letzter::A,маӈьмусс,último
4966,allein::ADV,oktegh,só
4967,allein::ADV,oktegimse,só
4968,allein::ADV,oktebisnie,só
4969,allein::ADV,aktu,só
4970,allein::ADV,okto,só
4971,allein::ADV,ohtuu,só
4972,allein::ADV,õhttu,só
4973,allein::ADV,о̄ххтэ,só
4974,zusammen::ADV,ektine,juntos
4975,zusammen::ADV,ektesne,juntos
4976,zusammen::ADV,tjåenghkesne,juntos
4977,zusammen::ADV,siegen,juntos
4978,zusammen::ADV,oktan,juntos
4979,zusammen::ADV,ovttas,juntos
4980,zusammen::ADV,čoahkis,juntos
4981,zusammen::ADV,oovtâst,juntos
4982,zusammen::ADV,õõutsââ´jest,juntos
4983,zusammen::ADV,аххтан,juntos
4984,zusammen::ADV,эфтэсьт,juntos
4985,lange::ADV,guhkiem,muito tempo
4986,lange::ADV,guhkev,muito tempo
4987,lange::ADV,mælggadav,muito tempo
4988,lange::ADV,guhká,muito tempo
4989,lange::ADV,kuhe,muito tempo
4990,lange::ADV,kuhháá,muito tempo
4991,lange::ADV,kuu´ǩǩ,muito tempo
4992,lange::ADV,кугкь,muito tempo
4993,plötzlich::ADV,faahketji,de repente
4994,plötzlich::ADV,hæhkkat,de repente
4995,plötzlich::ADV,fáhkkestaga,de repente
4996,plötzlich::ADV,fakkist,de repente
4997,plötzlich::ADV,kruu´ta,de repente
4998,plötzlich::ADV,а̄йнханна,de repente
4999,sofort::ADV,dallegh,imediatamente
5000,sofort::ADV,dalá,imediatamente
5001,sofort::ADV,dalánagi,imediatamente
5002,sofort::ADV,dakkavide,imediatamente
5003,sofort::ADV,dakkaviđe,imediatamente
5004,sofort::ADV,tállán,imediatamente
5005,sofort::ADV,naraaz,imediatamente
5006,sofort::ADV,атть,imediatamente
5007,später::ADV,mænngan ,mais tarde
5008,später::ADV,maŋŋebut,mais tarde
5009,später::ADV,maŋŋel,mais tarde
5010,später::ADV,maŋ̣eláá,mais tarde
5011,später::ADV,mâ´ŋŋlakast,mais tarde
5012,später::ADV,маӈӈа,mais tarde
5013,jetzt::ADV,daelie,agora
5014,jetzt::ADV,dal,agora
5015,jetzt::ADV,dal,agora
5016,jetzt::ADV,tääl,agora
5017,jetzt::ADV,ââ´n,agora
5018,jetzt::ADV,атть,agora
5019,heute::ADV,daenbien,hoje
5020,heute::ADV,uddni,hoje
5021,heute::ADV,odne,hoje
5022,heute::ADV,onne,hoje
5023,heute::ADV,tä´bbe,hoje
5024,heute::ADV,та̄ррьм,hoje
5025,morgen::ADV,jirreden,amanhã
5026,morgen::ADV,idet,amanhã
5027,morgen::ADV,ihttin,amanhã
5028,morgen::ADV,itten,amanhã
5029,morgen::ADV,jâđđa,amanhã
5030,morgen::ADV,янта,amanhã
5031,bald::ADV,varke,logo
5032,bald::ADV,varke,breve
5033,bald::ADV,ruvva,logo
5034,bald::ADV,ruvva,breve
5035,bald::ADV,farga,logo
5036,bald::ADV,farga,breve
5037,bald::ADV,vorgâ,logo
5038,bald::ADV,vorgâ,breve
5039,bald::ADV,sõrgg,logo
5040,bald::ADV,sõrgg,breve
5041,bald::ADV,вэхтэнне,logo
5042,bald::ADV,вэхтэнне,breve
5043,dann::ADV,die,então
5044,dann::ADV,die,depois
5045,dann::ADV,dalloj,então
5046,dann::ADV,dalloj,depois
5047,dann::ADV,de,então
5048,dann::ADV,de,depois
5049,dann::ADV,te,então
5050,dann::ADV,te,depois
5051,dann::ADV,de,então
5052,dann::ADV,de,depois
5053,dann::ADV,teä,então
5054,dann::ADV,teä,depois
5055,dann::ADV,â´tte,então
5056,dann::ADV,â´tte,depois
5057,dann::ADV,те,então
5058,dann::ADV,те,depois
5059,gestern::ADV,jååktan,ontem
5060,gestern::ADV,iektu,ontem
5061,gestern::ADV,ikte,ontem
5062,gestern::ADV,jieh't,ontem
5063,gestern::ADV,jåhtta,ontem
5064,gestern::ADV,яххта,ontem
5065,einst::ADV,dejpeli,antigamente
5066,einst::ADV,åvdebut,antigamente
5067,einst::ADV,áigi,antigamente
5068,einst::ADV,dolin,antigamente
5069,einst::ADV,tovle,antigamente
5070,einst::ADV,tuu´l,antigamente
5071,einst::ADV,э̄ххьтэшьт,antigamente
5072,damals::ADV,aejkien,então
5073,damals::ADV,dalloj,então
5074,damals::ADV,dalle,então
5075,damals::ADV,talle,então
5076,damals::ADV,te´l,então
5077,damals::ADV,teä´l,então
5078,damals::ADV,танна,então
5079,danach::ADV,mïnngesne,logo
5080,danach::ADV,mïnngesne,depois
5081,danach::ADV,dan maŋŋela,logo
5082,danach::ADV,dan maŋŋela,depois
5083,danach::ADV,maŋŋil,logo
5084,danach::ADV,maŋŋil,depois
5085,danach::ADV,das maŋŋá,logo
5086,danach::ADV,das maŋŋá,depois
5087,danach::ADV,maŋ̣a,logo
5088,danach::ADV,maŋ̣a,depois
5089,danach::ADV,mâ´ŋŋlest,logo
5090,danach::ADV,mâ´ŋŋlest,depois
5091,danach::ADV,маӈӈа,logo
5092,danach::ADV,маӈӈа,depois
5093,vorher::ADV,aarebi,antes
5094,vorher::ADV,åvddål,antes
5095,vorher::ADV,árat,antes
5096,vorher::ADV,ovdâl,antes
5097,vorher::ADV,ouddâl,antes
5098,vorher::ADV,а̄йка,antes
5099,zuerst::ADV,voestegh,primeiro
5100,zuerst::ADV,álgon,primeiro
5101,zuerst::ADV,vuos,primeiro
5102,zuerst::ADV,vuohččan,primeiro
5103,zuerst::ADV,vuoč'čin,primeiro
5104,zuerst::ADV,vuõ´ste,primeiro
5105,zuerst::ADV,vuõs'smõõssân,primeiro
5106,zuerst::ADV,э̄ввтла,primeiro
5107,zuerst::ADV,э̄ввтэль,primeiro
5108,einmal::ADV,ikth,uma vez
5109,einmal::ADV,akti,uma vez
5110,einmal::ADV,okte,uma vez
5111,einmal::ADV,ohtii,uma vez
5112,einmal::ADV,kojo,uma vez
5113,einmal::ADV,måttmešt,uma vez
5114,einmal::ADV,э̄фт вэ̄рр,uma vez
5115,manchmal::ADV,muvhtene,às vezes
5116,manchmal::ADV,muhttijn,às vezes
5117,manchmal::ADV,duolla dálla,às vezes
5118,manchmal::ADV,muhtumin,às vezes
5119,manchmal::ADV,kuásnii,às vezes
5120,manchmal::ADV,måttmešt,às vezes
5121,manchmal::ADV,kuä´ss-ne,às vezes
5122,manchmal::ADV,мудта вэ̄р,às vezes
5123,oft::ADV,daamtaj,muitas vezes
5124,oft::ADV,álu,muitas vezes
5125,oft::ADV,ábaj,muitas vezes
5126,oft::ADV,dájvvá,muitas vezes
5127,oft::ADV,dávjá,muitas vezes
5128,oft::ADV,távjá,muitas vezes
5129,oft::ADV,täujja,muitas vezes
5130,oft::ADV,то̄а̄ййв,muitas vezes
5131,immer::ADV,iktesth,sempre
5132,immer::ADV,eejnegen,sempre
5133,immer::ADV,agev,sempre
5134,immer::ADV,álo,sempre
5135,immer::ADV,ain,sempre
5136,immer::ADV,ovttuu,sempre
5137,immer::ADV,pâi,sempre
5138,immer::ADV,пай,sempre
5139,niemals::ADV,ij gåessie,nunca
5140,niemals::ADV,ij goassak,nunca
5141,niemals::ADV,ij ihkenis,nunca
5142,niemals::ADV,ii goassege,nunca
5143,niemals::ADV,ij kuás'sin,nunca
5144,niemals::ADV,ij ni kuä´ss,nunca
5145,niemals::ADV,эйй никуэссь,nunca
5146,hier::ADV,daagkoe,cá
5147,hier::ADV,daagkoe,aqui
5148,hier::ADV,dála,cá
5149,hier::ADV,dála,aqui
5150,hier::ADV,dánna,cá
5151,hier::ADV,dánna,aqui
5152,hier::ADV,dá,cá
5153,hier::ADV,dá,aqui
5154,hier::ADV,dás,cá
5155,hier::ADV,dás,aqui
5156,hier::ADV,taa,cá
5157,hier::ADV,taa,aqui
5158,hier::ADV,tää,cá
5159,hier::ADV,tää,aqui
5160,hier::ADV,ta´ltte,cá
5161,hier::ADV,ta´ltte,aqui
5162,hier::ADV,тала,cá
5163,hier::ADV,тала,aqui
5164,hier::ADV,тэста,cá
5165,hier::ADV,тэста,aqui
5166,hierhin::ADV,diekie,para cá
5167,hierhin::ADV,dási,para cá
5168,hierhin::ADV,diehki,para cá
5169,hierhin::ADV,deike,para cá
5170,hierhin::ADV,teehi,para cá
5171,hierhin::ADV,tii´ǩ,para cá
5172,hierhin::ADV,тӣге,para cá
5173,von hier::ADV,daebpede,daqui
5174,von hier::ADV,dássta,daqui
5175,von hier::ADV,dáppelt,daqui
5176,von hier::ADV,dáppe,daqui
5177,von hier::ADV,tástán,daqui
5178,von hier::ADV,tääiǥ,daqui
5179,von hier::ADV,tääi´ben,daqui
5180,von hier::ADV,тэста,daqui
5181,dort::ADV,dagkoe,lá
5182,dort::ADV,dagkoe,ali
5183,dort::ADV,dale,lá
5184,dort::ADV,dale,ali
5185,dort::ADV,dakko,lá
5186,dort::ADV,dakko,ali
5187,dort::ADV,tuo,lá
5188,dort::ADV,tuo,ali
5189,dort::ADV,tovben,lá
5190,dort::ADV,tovben,ali
5191,dort::ADV,to´ben,lá
5192,dort::ADV,to´ben,ali
5193,dort::ADV,тёллэ,lá
5194,dort::ADV,тёллэ,ali
5195,dort::ADV,тамьпе,lá
5196,dort::ADV,тамьпе,ali
5197,dorthin::ADV,dahkoe,lá
5198,dorthin::ADV,dahkoe,para lá
5199,dorthin::ADV,dåhku,lá
5200,dorthin::ADV,dåhku,para lá
5201,dorthin::ADV,dohko,lá
5202,dorthin::ADV,dohko,para lá
5203,dorthin::ADV,diehko,lá
5204,dorthin::ADV,diehko,para lá
5205,dorthin::ADV,tuohu,lá
5206,dorthin::ADV,tuohu,para lá
5207,dorthin::ADV,tok,lá
5208,dorthin::ADV,tok,para lá
5209,dorthin::ADV,tok-aa,lá
5210,dorthin::ADV,tok-aa,para lá
5211,dorthin::ADV,то̄гэ,lá
5212,dorthin::ADV,то̄гэ,para lá
5213,vorwärts::ADV,fraamme,avante
5214,vorwärts::ADV,åvddån,avante
5215,vorwärts::ADV,ovddas,avante
5216,vorwärts::ADV,oovdâs,avante
5217,vorwärts::ADV,ooudâs,avante
5218,vorwärts::ADV,ooudårra,avante
5219,vorwärts::ADV,эвтэс,avante
5220,rückwärts::ADV,mænngese,para trás
5221,rückwärts::ADV,ruoptobadáj,para trás
5222,rückwärts::ADV,maŋás,para trás
5223,rückwärts::ADV,majaskulij,para trás
5224,rückwärts::ADV,mââjas,para trás
5225,rückwärts::ADV,mâ´ŋŋla,para trás
5226,rückwärts::ADV,мо̄а̄з,para trás
5227,rückwärts::ADV,мо̄а̄ст,para trás
5228,zurück::ADV,bååstede,atrás
5229,zurück::ADV,ruoptus,atrás
5230,zurück::ADV,maŋus,atrás
5231,zurück::ADV,ruoktot,atrás
5232,zurück::ADV,maassâd,atrás
5233,zurück::ADV,vä´st,atrás
5234,zurück::ADV,mååusat,atrás
5235,zurück::ADV,мо̄а̄з,atrás
5236,zurück::ADV,мо̄а̄ст,atrás
5237,unten::ADV,vuelnie,debaixo
5238,unten::ADV,vuelnie,em baixo
5239,unten::ADV,vuollen,debaixo
5240,unten::ADV,vuollen,em baixo
5241,unten::ADV,vuollin,debaixo
5242,unten::ADV,vuollin,em baixo
5243,unten::ADV,vyellin,debaixo
5244,unten::ADV,vyellin,em baixo
5245,unten::ADV,vue´llen,debaixo
5246,unten::ADV,vue´llen,em baixo
5247,unten::ADV,вӯлльн,debaixo
5248,unten::ADV,вӯлльн,em baixo
5249,hinab::ADV,våålese,para baixo
5250,hinab::ADV,vuolus,para baixo
5251,hinab::ADV,vulos,para baixo
5252,hinab::ADV,vuá'lás,para baixo
5253,hinab::ADV,vuâlas,para baixo
5254,hinab::ADV,валас,para baixo
5255,oben::ADV,bijjene,em cima
5256,oben::ADV,baddjen,em cima
5257,oben::ADV,badjin,em cima
5258,oben::ADV,paijeen,em cima
5259,oben::ADV,pâ´jjen,em cima
5260,oben::ADV,tunââ´lmest,em cima
5261,oben::ADV,пайенҍ,em cima
5262,hinauf::ADV,bæjjese,para cima
5263,hinauf::ADV,bajás,para cima
5264,hinauf::ADV,bajás,para cima
5265,hinauf::ADV,pajas,para cima
5266,hinauf::ADV,pââjas,para cima
5267,hinauf::ADV,пайяс,para cima
5268,überall::ADV,gaajhkene lehkesne,em toda parte
5269,überall::ADV,juohkka sajen,em toda parte
5270,überall::ADV,juohke sajis,em toda parte
5271,überall::ADV,jya'hisaajeest,em toda parte
5272,überall::ADV,vee´zz,em toda parte
5273,überall::ADV,pukvee´zz,em toda parte
5274,überall::ADV,пугквесь,em toda parte
5275,nicht::ADV,ij,não
5276,nicht::ADV,ij,não
5277,nicht::ADV,ii,não
5278,nicht::ADV,ij,não
5279,nicht::ADV,ij,não
5280,nicht::ADV,эйй,não
5281,ein wenig::ADV,ånnetje,um pouco
5282,ein wenig::ADV,ånnetje,um bocado
5283,ein wenig::ADV,ahtjetje,um pouco
5284,ein wenig::ADV,ahtjetje,um bocado
5285,ein wenig::ADV,binná,um pouco
5286,ein wenig::ADV,binná,um bocado
5287,ein wenig::ADV,veahá,um pouco
5288,ein wenig::ADV,veahá,um bocado
5289,ein wenig::ADV,ucánjii,um pouco
5290,ein wenig::ADV,ucánjii,um bocado
5291,ein wenig::ADV,occanj,um pouco
5292,ein wenig::ADV,occanj,um bocado
5293,ein wenig::ADV,simmna,um pouco
5294,ein wenig::ADV,simmna,um bocado
5295,ein wenig::ADV,сада,um pouco
5296,ein wenig::ADV,сада,um bocado
5297,ein wenig::ADV,садаматта,um pouco
5298,ein wenig::ADV,садаматта,um bocado
5299,kaum::ADV,jallan,apenas
5300,kaum::ADV,vánet,apenas
5301,kaum::ADV,báljo,apenas
5302,kaum::ADV,illá,apenas
5303,kaum::ADV,illvaa,apenas
5304,kaum::ADV,мале,apenas
5305,kaum::ADV,элэлэ,apenas
5306,sehr::ADV,sagk,muito
5307,sehr::ADV,riek,muito
5308,sehr::ADV,sieldes,muito
5309,sehr::ADV,hui,muito
5310,sehr::ADV,ollu,muito
5311,sehr::ADV,čuuvtij,muito
5312,sehr::ADV,sami,muito
5313,sehr::ADV,čuu´t,muito
5314,sehr::ADV,пэре,muito
5315,sehr::ADV,чофта,muito
5316,so::ADV,numhtie,tão
5317,so::ADV,numhtie,assim
5318,so::ADV,nav,tão
5319,so::ADV,nav,assim
5320,so::ADV,nuov,tão
5321,so::ADV,nuov,assim
5322,so::ADV,nåv,tão
5323,so::ADV,nåv,assim
5324,so::ADV,nu,tão
5325,so::ADV,nu,assim
5326,so::ADV,näävt,tão
5327,so::ADV,näävt,assim
5328,so::ADV,de,tão
5329,so::ADV,de,assim
5330,so::ADV,nu´t,tão
5331,so::ADV,nu´t,assim
5332,so::ADV,nääi´t,tão
5333,so::ADV,nääi´t,assim
5334,so::ADV,те̄льнэ,tão
5335,so::ADV,те̄льнэ,assim
5336,noch::ADV,annje,ainda
5337,noch::ADV,ájn,ainda
5338,noch::ADV,vilá,ainda
5339,noch::ADV,ain,ainda
5340,noch::ADV,vela,ainda
5341,noch::ADV,võl,ainda
5342,noch::ADV,veâl,ainda
5343,noch::ADV,вя̄л,ainda
5344,nur::ADV,ajve,só
5345,nur::ADV,ajve,apenas
5346,nur::ADV,ajve,somente
5347,nur::ADV,barre,só
5348,nur::ADV,barre,apenas
5349,nur::ADV,barre,somente
5350,nur::ADV,dåssjå,só
5351,nur::ADV,dåssjå,apenas
5352,nur::ADV,dåssjå,somente
5353,nur::ADV,dušše,só
5354,nur::ADV,dušše,apenas
5355,nur::ADV,dušše,somente
5356,nur::ADV,váá,só
5357,nur::ADV,váá,apenas
5358,nur::ADV,váá,somente
5359,nur::ADV,pâi,só
5360,nur::ADV,pâi,apenas
5361,nur::ADV,pâi,somente
5362,nur::ADV,leša,só
5363,nur::ADV,leša,apenas
5364,nur::ADV,leša,somente
5365,nur::ADV,tåå´lǩ,só
5366,nur::ADV,tåå´lǩ,apenas
5367,nur::ADV,tåå´lǩ,somente
5368,nur::ADV,лэша,só
5369,nur::ADV,лэша,apenas
5370,nur::ADV,лэша,somente
5371,nur::ADV,лышшэ,só
5372,nur::ADV,лышшэ,apenas
5373,nur::ADV,лышшэ,somente
5374,schon::ADV,joe,já
5375,schon::ADV,juo,já
5376,schon::ADV,juo,já
5377,schon::ADV,juo,já
5378,schon::ADV,ju´n,já
5379,schon::ADV,ё,já
5380,wieder::ADV,vihth,outra vez
5381,wieder::ADV,aajmoen,outra vez
5382,wieder::ADV,vas,outra vez
5383,wieder::ADV,ådåsis,outra vez
5384,wieder::ADV,fas,outra vez
5385,wieder::ADV,vuot,outra vez
5386,wieder::ADV,vest,outra vez
5387,wieder::ADV,däs,outra vez
5388,wieder::ADV,e´pet,outra vez
5389,wieder::ADV,аввта,outra vez
5390,wieder::ADV,о̄дтсэ,outra vez
5391,vor::PRP,åvteste,diante de
5392,vor::PRP,ålggolin,diante de
5393,vor::PRP,ovddas,diante de
5394,vor::PRP,oovdâst,diante de
5395,vor::PRP,ooudâst,diante de
5396,vor::PRP,авьтэмьбе̄лльт,diante de
5397,hinter::PRP,duekesne,atrás de
5398,hinter::PRP,duogen,atrás de
5399,hinter::PRP,maŋŋelin,atrás de
5400,hinter::PRP,maŋil,atrás de
5401,hinter::PRP,duogás,atrás de
5402,hinter::PRP,tyeḥin,atrás de
