,Concept_ID,mn,lv
1524,sauber::A,цэвэр,сӧстӧм
1525,sauber::A,цэвэр,tīrs
1526,sauber::A,цэвэр,spodrs
1527,sauber::A,хиргүй,сӧстӧм
1528,sauber::A,хиргүй,tīrs
1529,sauber::A,хиргүй,spodrs
1530,schmutzig::A,бохир,няйт
1531,schmutzig::A,бохир,netīrs
1532,schmutzig::A,бохир,dubļains
1533,schmutzig::A,хиртэй,няйт
1534,schmutzig::A,хиртэй,netīrs
1535,schmutzig::A,хиртэй,dubļains
1536,roh::A,түүхий,уль
1537,roh::A,түүхий,jēls
1538,reif::A,болсон,кисьмӧм
1539,reif::A,болсон,gatavs
1540,reif::A,болсон,nobriedis
1541,lecker::A,амттай,чӧскыд
1542,lecker::A,амттай,gards
1543,lecker::A,амттай,garšīgs
1544,süß::A,амттай,юмов
1545,süß::A,амттай,чӧскыд
1546,süß::A,амттай,salds
1547,süß::A,чихэрлэг,юмов
1548,süß::A,чихэрлэг,чӧскыд
1549,süß::A,чихэрлэг,salds
1550,bitter::A,гашуун,курыд
1551,bitter::A,гашуун,sūrs
1552,bitter::A,гашуун,rūgts
1553,sauer::A,эсгэлэн,шома
1554,sauer::A,эсгэлэн,skābs
1555,hell::A,гэгээн,югыд
1556,hell::A,гэгээн,gaišs
1557,hell::A,гэрэлтэй,югыд
1558,hell::A,гэрэлтэй,gaišs
1559,dunkel::A,бараан,пемыд
1560,dunkel::A,бараан,tumšs
1561,dunkel::A,харанхуй,пемыд
1562,dunkel::A,харанхуй,tumšs
1563,schwarz::A,хар,сьӧд
1564,schwarz::A,хар,melns
1565,weiß::A,цагаан,еджыд
1566,weiß::A,цагаан,balts
1567,rot::A,улаан,гӧрд
1568,rot::A,улаан,sarkans
1569,gelb::A,шар,виж
1570,gelb::A,шар,dzeltens
1571,blau::A,хөх,лӧз
1572,blau::A,хөх,zils
1573,blau::A,цэнхэр,лӧз
1574,blau::A,цэнхэр,zils
1575,grün::A,ногоон,веж
1576,grün::A,ногоон,турунвиж
1577,grün::A,ногоон,zaļš
1578,grau::A,орог,руд
1579,grau::A,орог,pelēks
1580,grau::A,саарал,руд
1581,grau::A,саарал,pelēks
1582,bunt::A,эрээн,сера
1583,bunt::A,эрээн,raibs
1584,bunt::A,эрээн,krāsains
1585,billig::A,хямд,донтӧг
1586,billig::A,хямд,lēts
1587,teuer::A,үнэтэй,дона
1588,teuer::A,үнэтэй,dārgs
1589,wertvoll::A,үнэт,дона
1590,wertvoll::A,үнэт,vērtīgs
1591,blind::A,сохор,синтӧм
1592,blind::A,сохор,akls
1593,taub::A,чих хатуу,пельтӧм
1594,taub::A,чих хатуу,kurls
1595,kräftig::A,чийрэг,вынйӧра
1596,kräftig::A,чийрэг,spēcīgs
1597,stark::A,хүчтэй,ён
1598,stark::A,хүчтэй,вына
1599,stark::A,хүчтэй,stiprs
1600,stark::A,чадалтай,ён
1601,stark::A,чадалтай,вына
1602,stark::A,чадалтай,stiprs
1603,schwach::A,сул,жеб
1604,schwach::A,сул,vājš
1605,fett::A,тарган,госа
1606,fett::A,тарган,brangs
1607,fett::A,голигор,госа
1608,fett::A,голигор,brangs
1609,schlank::A,голшиг,веськыд
1610,schlank::A,голшиг,slaids
1611,hübsch::A,сайхан,мича
1612,hübsch::A,сайхан,лӧсьыд
1613,hübsch::A,сайхан,glīts
1614,hübsch::A,хөөрхөн,мича
1615,hübsch::A,хөөрхөн,лӧсьыд
1616,hübsch::A,хөөрхөн,glīts
1617,böse::A,муу,лёк
1618,böse::A,муу,ļauns
1619,böse::A,муу,negants
1620,böse::A,хортой,лёк
1621,böse::A,хортой,ļauns
1622,böse::A,хортой,negants
1623,dumm::A,тэнэг,йӧй
1624,dumm::A,тэнэг,вежӧртӧм
1625,dumm::A,тэнэг,stulbs
1626,dumm::A,тэнэг,muļķīgs
1627,faul::A,залхуу,дыш
1628,faul::A,залхуу,slinks
1629,fleißig::A,чармайлтгай,зільысь
1630,fleißig::A,чармайлтгай,čakls
1631,fleißig::A,чармайлтгай,cītīgs
1632,geizig::A,харамч,топыд
1633,geizig::A,харамч,skops
1634,geizig::A,харамч,sīksts
1635,klug::A,цэцэн,юра
1636,klug::A,цэцэн,вежӧра
1637,klug::A,цэцэн,gudrs
1638,geschickt::A,дүйтэй,кипода
1639,geschickt::A,дүйтэй,кужысь
1640,geschickt::A,дүйтэй,manīgs
1641,lieb::A,хайрт,муса
1642,lieb::A,хайрт,мича
1643,lieb::A,хайрт,лӧсьыд
1644,lieb::A,хайрт,mīļš
1645,lustig::A,цэнгэлтэй,кыпыд
1646,lustig::A,цэнгэлтэй,jautrs
1647,sanft::A,наалинхай,мелі
1648,sanft::A,наалинхай,liegs
1649,hungrig::A,өлөн,тшыг
1650,hungrig::A,өлөн,izsalcis
1651,hungrig::A,өлссөн,тшыг
1652,hungrig::A,өлссөн,izsalcis
1653,krank::A,өвчтэй,висьысь
1654,krank::A,өвчтэй,slims
1655,nackt::A,нүцгэн,пасьтӧм
1656,nackt::A,нүцгэн,pliks
1657,traurig::A,гунигт,гажтӧм
1658,traurig::A,гунигт,bēdīgs
1659,traurig::A,гунигт,skumīgs
1660,lebendig::A,амьд,ловъя
1661,lebendig::A,амьд,dzīvs
1662,lebendig::A,амьтай,ловъя
1663,lebendig::A,амьтай,dzīvs
1664,gut::A,сайн,бур
1665,gut::A,сайн,labs
1666,schlecht::A,муу,лёк
1667,schlecht::A,муу,омӧль
1668,schlecht::A,муу,slikts
1669,schlecht::A,өөдгүй,лёк
1670,schlecht::A,өөдгүй,омӧль
1671,schlecht::A,өөдгүй,slikts
1672,richtig::A,зөв,инӧд
1673,richtig::A,зөв,riktīgs
1674,richtig::A,зүйтэй,инӧд
1675,richtig::A,зүйтэй,riktīgs
1676,schlimm::A,муухай,омӧль
1677,schlimm::A,муухай,туйтӧм
1678,schlimm::A,муухай,nelāgs
1679,schlimm::A,муухай,nejauks
1680,wahr::A,үнэн,абу ылӧг
1681,wahr::A,үнэн,īsts
1682,wahr::A,үнэн,patiess
1683,wahr::A,жинхэнэ,абу ылӧг
1684,wahr::A,жинхэнэ,īsts
1685,wahr::A,жинхэнэ,patiess
1686,alt::A,хуучин,важ
1687,alt::A,хуучин,sens
1688,alt::A,хуучин,vęcs
1689,neu::A,шинэ,выль
1690,neu::A,шинэ,jauns
1691,ehemalig::A,агсан,вӧвлӧм
1692,ehemalig::A,агсан,bijušais
1693,ehemalig::A,байсан,вӧвлӧм
1694,ehemalig::A,байсан,bijušais
1695,alt[Lebewesen]::A,өвгөн,пӧрысь
1696,alt[Lebewesen]::A,өвгөн,vecs
1697,alt[Lebewesen]::A,хижээл,пӧрысь
1698,alt[Lebewesen]::A,хижээл,vecs
1699,jung::A,залуу,том
1700,jung::A,залуу,jauns
1701,arm::A,ядуу,гӧль
1702,arm::A,ядуу,nabags
1703,reich::A,баян,озыр
1704,reich::A,баян,bagāts
1705,reich::A,баялаг,озыр
1706,reich::A,баялаг,bagāts
1707,bekannt::A,танил,тӧдса
1708,bekannt::A,танил,zināms
1709,bekannt::A,танил,pazīstams
1710,berühmt::A,цуутай,нималан
1711,berühmt::A,цуутай,кывсян
1712,berühmt::A,цуутай,slavens
1713,berühmt::A,алдартай,нималан
1714,berühmt::A,алдартай,кывсян
1715,berühmt::A,алдартай,slavens
1716,fremd::A,харь,йӧз
1717,fremd::A,харь,svešs
1718,fremd::A,гадаад,йӧз
1719,fremd::A,гадаад,svešs
1720,verschieden::A,ондоо,абу ӧткодь
1721,verschieden::A,ондоо,разнӧй
1722,verschieden::A,ондоо,dažāds
1723,verschieden::A,янз янзын,абу ӧткодь
1724,verschieden::A,янз янзын,разнӧй
1725,verschieden::A,янз янзын,dažāds
1726,nah::A,ойрын,матыс
1727,nah::A,ойрын,tuvs
1728,nah::A,дөтийн,матыс
1729,nah::A,дөтийн,tuvs
1730,fern::A,холын,ылі
1731,fern::A,холын,tāls
1732,linker::A,буруу,шуйга
1733,linker::A,буруу,kreisais
1734,rechter::A,баруун,веськыд
1735,rechter::A,баруун,labais
1736,anderer::A,өөр,мукӧд
1737,anderer::A,өөр,otrs
1738,anderer::A,нөгөө,мукӧд
1739,anderer::A,нөгөө,otrs
1740,erster::A,нэгдэх,медводдза
1741,erster::A,нэгдэх,pirmais
1742,erster::A,нэгдүгээр,медводдза
1743,erster::A,нэгдүгээр,pirmais
1744,zweiter::A,хоёрдугаар,мӧд
1745,zweiter::A,хоёрдугаар,otrais
1746,dritter::A,гуравдугаар,коймӧд
1747,dritter::A,гуравдугаар,trešais
1748,letzter::A,сүүлийн,бӧръя
1749,letzter::A,сүүлийн,beidzamais
1750,allein::ADV,ганцаараа,ӧтка
1751,allein::ADV,ганцаараа,viens pats
1752,auf einmal::ADV,нэгмөсөн,ӧтпырйӧ
1753,auf einmal::ADV,нэгмөсөн,reizē
1754,zusammen::ADV,цуг,тшӧтш
1755,zusammen::ADV,цуг,kopā
1756,zusammen::ADV,цуг,vienviet
1757,zusammen::ADV,хамт,тшӧтш
1758,zusammen::ADV,хамт,kopā
1759,zusammen::ADV,хамт,vienviet
1760,lange::ADV,удаан,дыр
1761,lange::ADV,удаан,ilgi
1762,plötzlich::ADV,гэнэт,друг
1763,plötzlich::ADV,гэнэт,pēkšņi
1764,sofort::ADV,дороо,дзик пыр
1765,sofort::ADV,дороо,tūlīt
1766,später::ADV,дараа,сэсся
1767,später::ADV,дараа,vēlāk
1768,jetzt::ADV,өнөө,ӧні
1769,jetzt::ADV,өнөө,tagad
1770,heute::ADV,өнөө,талун
1771,heute::ADV,өнөө,šodien
1772,heute::ADV,өнөөдөр,талун
1773,heute::ADV,өнөөдөр,šodien
1774,morgen::ADV,маргааш,аски
1775,morgen::ADV,маргааш,rīt
1776,morgen::ADV,маргаадар,аски
1777,morgen::ADV,маргаадар,rīt
1778,bald::ADV,түргэн,регыд
1779,bald::ADV,түргэн,drīz
1780,bald::ADV,удахгүй,регыд
1781,bald::ADV,удахгүй,drīz
1782,dann::ADV,хожим,бӧрын
1783,dann::ADV,хожим,бӧрти
1784,dann::ADV,хожим,tad
1785,dann::ADV,тэгээд,бӧрын
1786,dann::ADV,тэгээд,бӧрти
1787,dann::ADV,тэгээд,tad
1788,gestern::ADV,өчигдөр,тӧнлун
1789,gestern::ADV,өчигдөр,vakar
1790,einst::ADV,нэг,ӧтчыд
1791,einst::ADV,нэг,ӧтпыр
1792,einst::ADV,нэг,citreiz
1793,damals::ADV,тэгэхэд,сэки
1794,damals::ADV,тэгэхэд,toreiz
1795,danach::ADV,тэгээд,сэсся
1796,danach::ADV,тэгээд,pēc tam
1797,danach::ADV,дараа нь,сэсся
1798,danach::ADV,дараа нь,pēc tam
1799,vorher::ADV,урьд,войдӧр
1800,vorher::ADV,урьд,iepriekš
1801,vorher::ADV,урьд,pirms tam
1802,zuerst::ADV,анх,войдӧр
1803,zuerst::ADV,анх,vis'pirms
1804,zuerst::ADV,эхлээд,войдӧр
1805,zuerst::ADV,эхлээд,vis'pirms
1806,einmal::ADV,нэг удаа,ӧтчыдысь
1807,einmal::ADV,нэг удаа,reiz
1808,einmal::ADV,нэг удаа,vienreiz
1809,manchmal::ADV,хааяа,корсюрӧ
1810,manchmal::ADV,хааяа,dažkārt
1811,manchmal::ADV,заримдаа,корсюрӧ
1812,manchmal::ADV,заримдаа,dažkārt
1813,oft::ADV,олонтоо,тшӧкыда
1814,oft::ADV,олонтоо,bieži
1815,immer::ADV,байнга,век
1816,immer::ADV,байнга,allaž
1817,immer::ADV,байнга,vien'mēr
1818,niemals::ADV,хэзээ ч,оз некор
1819,niemals::ADV,хэзээ ч,nemūžam
1820,niemals::ADV,хэдийд ч,оз некор
1821,niemals::ADV,хэдийд ч,nemūžam
1822,hier::ADV,энд,со
1823,hier::ADV,энд,тонӧ
1824,hier::ADV,энд,te
1825,hier::ADV,энд,šeit
1826,hierhin::ADV,нааш,татчӧ
1827,hierhin::ADV,нааш,талань
1828,hierhin::ADV,нааш,šurp
1829,hierhin::ADV,нааш,uz šejieni
1830,von hier::ADV,эндээс,тасянь
1831,von hier::ADV,эндээс,no šejienes
1832,dort::ADV,тэнд,сэні
1833,dort::ADV,тэнд,tur
1834,dorthin::ADV,тийш,сэтчӧ
1835,dorthin::ADV,тийш,turp
1836,dorthin::ADV,тийш,uz turieni
1837,geradeaus::ADV,шулуун,веськыда
1838,geradeaus::ADV,шулуун,taisni uz priekšu
1839,vorwärts::ADV,урагшаа,водзӧ
1840,vorwärts::ADV,урагшаа,uz priekšu
1841,rückwärts::ADV,буцаан,бӧрӧ
1842,rückwärts::ADV,буцаан,atmuguriski
1843,rückwärts::ADV,сөөргөө,бӧрӧ
1844,rückwärts::ADV,сөөргөө,atmuguriski
1845,zurück::ADV,буцаж,бӧр
1846,zurück::ADV,буцаж,atpakāļ
1847,zurück::ADV,гэдрэг,бӧр
1848,zurück::ADV,гэдрэг,atpakāļ
1849,unten::ADV,дор,улын
1850,unten::ADV,дор,уліын
1851,unten::ADV,дор,lejā
1852,unten::ADV,дор,apakšā
1853,hinab::ADV,уруу,улӧ
1854,hinab::ADV,уруу,увлан
1855,hinab::ADV,уруу,uz leju
1856,oben::ADV,дээр,вылын
1857,oben::ADV,дээр,выліын
1858,oben::ADV,дээр,virsū
1859,hinauf::ADV,өөд,выліӧ
1860,hinauf::ADV,өөд,augšā
1861,hinauf::ADV,өөд,uz augšu
1862,hinauf::ADV,дээш,выліӧ
1863,hinauf::ADV,дээш,augšā
1864,hinauf::ADV,дээш,uz augšu
1865,überall::ADV,хааяагүй,быдлаын
1866,überall::ADV,хааяагүй,visur
1867,überall::ADV,энд тэндгүй,быдлаын
1868,überall::ADV,энд тэндгүй,visur
1869,nicht::ADV,эс,oз
1870,nicht::ADV,эс,ne
1871,nicht::ADV,-гүй,oз
1872,nicht::ADV,-гүй,ne
1873,ein wenig::ADV,жаахан,неуна
1874,ein wenig::ADV,жаахан,drusku
1875,kaum::ADV,арай,мырдэм
1876,kaum::ADV,арай,diezin vai
1877,kaum::ADV,арай гэж,мырдэм
1878,kaum::ADV,арай гэж,diezin vai
1879,sehr::ADV,тун,зэв
1880,sehr::ADV,тун,ļoti
1881,sehr::ADV,тун,gaužām
1882,so::ADV,тэгж,тадз
1883,so::ADV,тэгж,сідз
1884,so::ADV,тэгж,tā
1885,so::ADV,тэгж,tik
1886,so::ADV,ингээд,тадз
1887,so::ADV,ингээд,сідз
1888,so::ADV,ингээд,tā
1889,so::ADV,ингээд,tik
1890,noch::ADV,дахин,на
1891,noch::ADV,дахин,нӧшта
1892,noch::ADV,дахин,vēl
1893,noch::ADV,дахиад,на
1894,noch::ADV,дахиад,нӧшта
1895,noch::ADV,дахиад,vēl
1896,nur::ADV,зөвхөн,куш
1897,nur::ADV,зөвхөн,сӧмын
1898,nur::ADV,зөвхөн,vien
1899,nur::ADV,зөвхөн,tikai
1900,nur::ADV,гагцхүү,куш
1901,nur::ADV,гагцхүү,сӧмын
1902,nur::ADV,гагцхүү,vien
1903,nur::ADV,гагцхүү,tikai
1904,schon::ADV,нэгэнт,нин
1905,schon::ADV,нэгэнт,jau
1906,wieder::ADV,дахин,бара
1907,wieder::ADV,дахин,atkal
1908,wieder::ADV,дахиад,бара
1909,wieder::ADV,дахиад,atkal
1910,vergebens::ADV,хий,весьшӧрӧ
1911,vergebens::ADV,хий,velti
1912,vor::PRP,өмнө,водзын
1913,vor::PRP,өмнө,priekš
1914,hinter::PRP,ард,бӧрнын
1915,hinter::PRP,ард,aiz
1916,unter::PRP,доор,улын
1917,unter::PRP,доор,zem
1918,durch::PRP,дундуур,пыр
1919,durch::PRP,дундуур,пырыс
1920,durch::PRP,дундуур,caur
1921,durch::PRP,дундуур,cauri
1922,neben::PRP,хажууд,бердын
1923,neben::PRP,хажууд,līdzās
1924,zwischen::PRP,завсар,костын
1925,zwischen::PRP,завсар,starp
1926,zwischen::PRP,хооронд,костын
1927,zwischen::PRP,хооронд,starp
1928,wegen::PRP,төлөө,вӧсна
1929,wegen::PRP,төлөө,pēc
1930,wegen::PRP,дээрээс,вӧсна
1931,wegen::PRP,дээрээс,pēc
1932,dies::PRN,энэ,тайӧ
1933,dies::PRN,энэ,šis
1934,das::PRN,тэр,ciйö
1935,das::PRN,тэр,tas
1936,alles::PRN,цөм,став
1937,alles::PRN,цөм,viss
1938,alles::PRN,бүгд,став
1939,alles::PRN,бүгд,viss
1940,ich::PRN,би,ме
1941,ich::PRN,би,es
1942,du::PRN,чи,тэ
1943,du::PRN,чи,tu
1944,er::PRN,тэр,сійӧ
1945,er::PRN,тэр,viņš
1946,er::PRN,тэр хүн,сійӧ
1947,er::PRN,тэр хүн,viņš
1948,wir::PRN,бид,ми
1949,wir::PRN,бид,mēs
1950,ihr::PRN,та нар,тi
1951,ihr::PRN,та нар,jūs
1952,sie::PRN,тэд,найö
1953,sie::PRN,тэд,viņi
1954,sie::PRN,тэд,viņas
1955,was::FPRN,юу,мый
1956,was::FPRN,юу,kas
1957,wer::FPRN,хэн,код
1958,wer::FPRN,хэн,kas
1959,wo::FADV,хаа,кыті
1960,wo::FADV,хаа,kur
1961,wo::FADV,хаана,кыті
1962,wo::FADV,хаана,kur
1963,wohin::FADV,хааш,кытчӧ
1964,wohin::FADV,хааш,kurp
1965,wohin::FADV,хааш,uz kurieni
1966,wohin::FADV,хаана,кытчӧ
1967,wohin::FADV,хаана,kurp
1968,wohin::FADV,хаана,uz kurieni
1969,wie::FADV,яаж,кыдзи
1970,wie::FADV,яаж,kā
1971,wie::FADV,хэрхэн,кыдзи
1972,wie::FADV,хэрхэн,kā
1973,warum::FADV,юунд,мыйла
1974,warum::FADV,юунд,kāpēc
1975,warum::FADV,яагаад,мыйла
1976,warum::FADV,яагаад,kāpēc
1977,wieviel::FNUM,хэдий,кымын
1978,wieviel::FNUM,хэдий,cik
1979,wieviel::FNUM,хэд,кымын
1980,wieviel::FNUM,хэд,cik
1981,eins::NUM,нэг,ӧтик
1982,eins::NUM,нэг,viens
1983,zwei::NUM,хоёр,кык
1984,zwei::NUM,хоёр,divi
1985,drei::NUM,гурав,куим
1986,drei::NUM,гурав,trīs
1987,vier::NUM,дөрөв,нель
1988,vier::NUM,дөрөв,četri
1989,fünf::NUM,тав,вит
1990,fünf::NUM,тав,pieci
1991,sechs::NUM,зургаа,квайт
1992,sechs::NUM,зургаа,seši
1993,sieben::NUM,долоо,сизим
1994,sieben::NUM,долоо,septiņi
1995,acht::NUM,найм,кӧкъямыс
1996,acht::NUM,найм,astoņi
1997,neun::NUM,ес,ӧкмыс
1998,neun::NUM,ес,deviņi
1999,zehn::NUM,арав,дас
2000,zehn::NUM,арав,desmit
2001,elf::NUM,арван нэг,дас ӧтик
2002,elf::NUM,арван нэг,vienpadsmit
2003,zwölf::NUM,арван хоёр,дас кык
2004,zwölf::NUM,арван хоёр,divpadsmit
2005,zwanzig::NUM,хорь,кызь
2006,zwanzig::NUM,хорь,divdesmit
2007,dreißig::NUM,гуч,комын
2008,dreißig::NUM,гуч,trīsdesmit
2009,vierzig::NUM,дөч,нелямын
2010,vierzig::NUM,дөч,četrdesmit
2011,fünfzig::NUM,тавь,ветымын
2012,fünfzig::NUM,тавь,piecdesmit
2013,sechzig::NUM,жар,квайтымын
2014,sechzig::NUM,жар,sešdesmit
2015,siebzig::NUM,дал,сизимдас
2016,siebzig::NUM,дал,septiņdesmit
2017,achtzig::NUM,ная,кӧкъямысдас
2018,achtzig::NUM,ная,astoņdesmit
2019,neunzig::NUM,ер,ӧкмысдас
2020,neunzig::NUM,ер,deviņdesmit
2021,hundert::NUM,зуу,сё
2022,hundert::NUM,зуу,simt
2023,tausend::NUM,мянга,сюрс
2024,tausend::NUM,мянга,tūkstoš
2025,und::CNJ,ч,и
2026,und::CNJ,ч,un
2027,und::CNJ,болон,и
2028,und::CNJ,болон,un
2029,oder::CNJ,буюу,либӧ
2030,oder::CNJ,буюу,jeb
2031,stehen::V,зогсох,сулавны
2032,stehen::V,зогсох,stāvēt
2033,sitzen::V,суух,пукавны
2034,sitzen::V,суух,sēdēt
2035,liegen::V,хэвтэх,куйлыны
2036,liegen::V,хэвтэх,gulēt
2037,hängen::V,өлгөөтэй байх,ӧшавны
2038,hängen::V,өлгөөтэй байх,karāties
2039,hängen::V,дүүжлээтэй байх,ӧшавны
2040,hängen::V,дүүжлээтэй байх,karāties
2041,werden::V,болох,лоны
2042,werden::V,болох,tapt
2043,passieren::V,тохиох,лоны
2044,passieren::V,тохиох,notikt
2045,beginnen::V,эхлэх,кутчысьны
2046,beginnen::V,эхлэх,кутны
2047,beginnen::V,эхлэх,sākties
2048,enden::V,дүүрэх,помасьны
2049,enden::V,дүүрэх,beigties
2050,wechseln::V,хувирах,вежсьыны
2051,wechseln::V,хувирах,mainīties
2052,aufgehen[Sonne]::V,мандах,петны
2053,aufgehen[Sonne]::V,мандах,lēkt
2054,aufgehen[Sonne]::V,мандах,uzlēkt
2055,untergehen[Sonne]::V,жаргах,пуксьыны
2056,untergehen[Sonne]::V,жаргах,noiet
2057,untergehen[Sonne]::V,жаргах,rietēt
2058,scheinen[Sonne]::V,гэрэлтэх,югъявны
2059,scheinen[Sonne]::V,гэрэлтэх,югвидзны
2060,scheinen[Sonne]::V,гэрэлтэх,spīdēt
2061,donnern::V,дуугарах,гымавны
2062,donnern::V,дуугарах,dārdēt
2063,wehen::V,салхилах,пӧльтны
2064,wehen::V,салхилах,pūst
2065,wehen::V,хөөрөгдөх,пӧльтны
2066,wehen::V,хөөрөгдөх,pūst
2067,strömen::V,гүйх,киссьыны
2068,strömen::V,гүйх,līt
2069,strömen::V,гүйх,plūst
2070,strömen::V,урсах,киссьыны
2071,strömen::V,урсах,līt
2072,strömen::V,урсах,plūst
2073,fließen::V,урсах,визувтны
2074,fließen::V,урсах,tecēt
2075,sich drehen::V,эргэлдэх,бергавны
2076,sich drehen::V,эргэлдэх,grozīties
2077,schwanken::V,хэлбэлзэх,легны
2078,schwanken::V,хэлбэлзэх,лайкъявны
2079,schwanken::V,хэлбэлзэх,līgoties
2080,schwanken::V,хэлбэлзэх,grīļoties
2081,schwingen::V,ганхах,лайкъявны
2082,schwingen::V,ганхах,люллявны
2083,schwingen::V,ганхах,vēzēties
2084,schwingen::V,хэлбэлзэх,лайкъявны
2085,schwingen::V,хэлбэлзэх,люллявны
2086,schwingen::V,хэлбэлзэх,vēzēties
2087,fallen::V,унах,усьны
2088,fallen::V,унах,krist
2089,brennen::V,шатах,сотчыны
2090,brennen::V,шатах,degt
2091,rauchen::V,баагих,тшынӧдны
2092,rauchen::V,баагих,dūmot
2093,regnen::V,бороо орно,зэрны
2094,regnen::V,бороо орно,līt
2095,gefrieren::V,хөлдөх,кынмыны
2096,gefrieren::V,хөлдөх,sasalt
2097,tauen::V,хайлах,сывны
2098,tauen::V,хайлах,kust
2099,schmelzen::V,уярах,сывны
2100,schmelzen::V,уярах,kust
2101,schmelzen::V,уярах,nokust
2102,trocknen::V,хатах,косьмыны
2103,trocknen::V,хатах,žūt
2104,trocknen::V,хатах,kaltēties
2105,sieden::V,буцлах,пуны
2106,sieden::V,буцлах,virt
2107,sieden::V,буцлах,vārīties
2108,sieden::V,даргилах,пуны
2109,sieden::V,даргилах,virt
2110,sieden::V,даргилах,vārīties
2111,faulen::V,үжрэх,сісьмыны
2112,faulen::V,үжрэх,pūt
2113,faulen::V,үжрэх,trudēt
2114,faulen::V,өмхийрөх,сісьмыны
2115,faulen::V,өмхийрөх,pūt
2116,faulen::V,өмхийрөх,trudēt
2117,verfaulen::V,бээх,сісьмыны
2118,verfaulen::V,бээх,sapūt
2119,verfaulen::V,бээх,satrūdēt
2120,verfaulen::V,өгрөх,сісьмыны
2121,verfaulen::V,өгрөх,sapūt
2122,verfaulen::V,өгрөх,satrūdēt
2123,reißen::V,цуурах,орны
2124,reißen::V,цуурах,plīst
2125,reißen::V,цуурах,satrūkt
2126,versinken::V,живэх,вӧйны
2127,versinken::V,живэх,grimt
2128,versinken::V,живэх,nogrimt
2129,vergehen::V,нөгчих,кольны
2130,vergehen::V,нөгчих,ордйыны
2131,vergehen::V,нөгчих,paiet
2132,vergehen::V,өнгөрөх,кольны
2133,vergehen::V,өнгөрөх,ордйыны
2134,vergehen::V,өнгөрөх,paiet
2135,erscheinen::V,гарах,петкӧдчыны
2136,erscheinen::V,гарах,parādīties
2137,erscheinen::V,бултайх,петкӧдчыны
2138,erscheinen::V,бултайх,parādīties
2139,verschwinden::V,далд орох,бырны
2140,verschwinden::V,далд орох,nozust
2141,verschwinden::V,алга болох,бырны
2142,verschwinden::V,алга болох,nozust
2143,sinken::V,татрах,вӧйны
2144,sinken::V,татрах,kristies
2145,sinken::V,доошлох,вӧйны
2146,sinken::V,доошлох,kristies
2147,abnehmen::V,багасах,чинны
2148,abnehmen::V,багасах,noplakt
2149,abnehmen::V,багасах,mazināties
2150,abnehmen::V,хорогдох,чинны
2151,abnehmen::V,хорогдох,noplakt
2152,abnehmen::V,хорогдох,mazināties
2153,zunehmen::V,ихсэх,содны
2154,zunehmen::V,ихсэх,ыдждыны
2155,zunehmen::V,ихсэх,pieaugt
2156,zunehmen::V,ихсэх,pieņemties
2157,steigen::V,нэмэгдэх,лыбны
2158,steigen::V,нэмэгдэх,kāpt
2159,wachsen::V,өсөх,быдмыны
2160,wachsen::V,өсөх,augt
2161,wachsen::V,ургах,быдмыны
2162,wachsen::V,ургах,augt
2163,glänzen::V,гилгэнэх,югъявны
2164,glänzen::V,гилгэнэх,дзирдавны
2165,glänzen::V,гилгэнэх,zaigot
2166,glänzen::V,гилгэнэх,laistīties
2167,glänzen::V,гилбэгнэх,югъявны
2168,glänzen::V,гилбэгнэх,дзирдавны
2169,glänzen::V,гилбэгнэх,zaigot
2170,glänzen::V,гилбэгнэх,laistīties
2171,funkeln::V,гялжах,югъявны
2172,funkeln::V,гялжах,дзирдавны
2173,funkeln::V,гялжах,mirdzēt
2174,funkeln::V,гялжах,dzirkstēt
2175,funkeln::V,гялалзах,югъявны
2176,funkeln::V,гялалзах,дзирдавны
2177,funkeln::V,гялалзах,mirdzēt
2178,funkeln::V,гялалзах,dzirkstēt
2179,lärmen::V,шуугих,жувгыны
2180,lärmen::V,шуугих,ыугыны
2181,lärmen::V,шуугих,шумитны
2182,lärmen::V,шуугих,ālēties
2183,lärmen::V,шуугих,trokšņot
2184,läuten::V,цохих,жургыны
2185,läuten::V,цохих,zvanīt
2186,klingeln::V,хонхдох,звӧнитны
2187,klingeln::V,хонхдох,zvanīt
2188,klingeln::V,дуугарах,звӧнитны
2189,klingeln::V,дуугарах,zvanīt
2190,klirren::V,хангир жингэр хийх,гольскöдчыны
2191,klirren::V,хангир жингэр хийх,tinkšķēt
2192,klirren::V,хангир жингэр хийх,džinkstēt
2193,brausen::V,бургилах,буавны
2194,brausen::V,бургилах,krākt
2195,brausen::V,бургилах,brāzmot
2196,rauschen::V,сэржигнэх,кышакывны
2197,rauschen::V,сэржигнэх,šalkt
2198,klingen::V,хангинах,шыавны
2199,klingen::V,хангинах,юргыны
2200,klingen::V,хангинах,skanēt
2201,klingen::V,хангинах,izklausīties
2202,bellen::V,хуцах,увтны
2203,bellen::V,хуцах,riet
2204,heulen::V,улих,омлявны
2205,heulen::V,улих,вурзавны
2206,heulen::V,улих,kaukt
2207,heulen::V,улих,gaudot
2208,blasen::V,үлзэх,пӧльтны
2209,blasen::V,үлзэх,pūst
2210,pfeifen::V,исгэрэх,шутьлявны
2211,pfeifen::V,исгэрэх,svilpt
2212,pfeifen::V,исгэрэх,svilpot
2213,schreien::V,хашгирах,горзыны
2214,schreien::V,хашгирах,brēkt
2215,schreien::V,хашгирах,kliegt
2216,stöhnen::V,ёолох,ымзыны
