,Concept_ID,se,mdf
5037,hinter::PRP,duekesne,фтала
5038,hinter::PRP,duekesne,мельге
5039,hinter::PRP,duogen,фтала
5040,hinter::PRP,duogen,мельге
5041,hinter::PRP,maŋŋelin,фтала
5042,hinter::PRP,maŋŋelin,мельге
5043,hinter::PRP,maŋil,фтала
5044,hinter::PRP,maŋil,мельге
5045,hinter::PRP,duogás,фтала
5046,hinter::PRP,duogás,мельге
5047,hinter::PRP,tyeḥin,фтала
5048,hinter::PRP,tyeḥin,мельге
5049,hinter::PRP,tue´ǩǩen,фтала
5050,hinter::PRP,tue´ǩǩen,мельге
5051,hinter::PRP,маӈельт,фтала
5052,hinter::PRP,маӈельт,мельге
5053,unter::PRP,nuelesne,ала
5054,unter::PRP,vuolen,ала
5055,unter::PRP,vuolde,ала
5056,unter::PRP,vyel'ni,ала
5057,unter::PRP,vue´llen,ала
5058,unter::PRP,вӯлльнҍ,ала
5059,durch::PRP,vieken,пачк
5060,durch::PRP,tjadá,пачк
5061,durch::PRP,-rájge,пачк
5062,durch::PRP,čađa,пачк
5063,durch::PRP,čoođâ,пачк
5064,durch::PRP,čõõđ,пачк
5065,durch::PRP,pääi´ǩ,пачк
5066,durch::PRP,че̄д,пачк
5067,neben::PRP,baaltese,ваксса
5068,neben::PRP,báldan,ваксса
5069,neben::PRP,bálddas,ваксса
5070,neben::PRP,paaldâst,ваксса
5071,neben::PRP,paaldâst,ваксса
5072,neben::PRP,поалльтэ,ваксса
5073,zwischen::PRP,gaskesne,ёткса
5074,zwischen::PRP,gasska,ёткса
5075,zwischen::PRP,gaskkas,ёткса
5076,zwischen::PRP,kooskâst,ёткса
5077,zwischen::PRP,kâskka,ёткса
5078,zwischen::PRP,кэскэсьт,ёткса
5079,zwischen::PRP,кэ̄скэль,ёткса
5080,wegen::PRP,dïete,сюнеда
5081,wegen::PRP,gaevhtieh,сюнеда
5082,wegen::PRP,diehti,сюнеда
5083,wegen::PRP,dihte,сюнеда
5084,wegen::PRP,geažil,сюнеда
5085,wegen::PRP,tet,сюнеда
5086,wegen::PRP,diõtt,сюнеда
5087,wegen::PRP,ǩeäč'ča,сюнеда
5088,wegen::PRP,гуэйке,сюнеда
5089,dies::PRN,dihte,тя
5090,dies::PRN,dát,тя
5091,dies::PRN,dát,тя
5092,dies::PRN,táát,тя
5093,dies::PRN,tät,тя
5094,dies::PRN,tiett-aa,тя
5095,dies::PRN,тэдт,тя
5096,das::PRN,dohte,ся
5097,das::PRN,dohte,тона
5098,das::PRN,dat,ся
5099,das::PRN,dat,тона
5100,das::PRN,dat,ся
5101,das::PRN,dat,тона
5102,das::PRN,tot,ся
5103,das::PRN,tot,тона
5104,das::PRN,tõt,ся
5105,das::PRN,tõt,тона
5106,das::PRN,тудт,ся
5107,das::PRN,тудт,тона
5108,alles::PRN,gaajhke,сембе
5109,alles::PRN,gájkka,сембе
5110,alles::PRN,buot,сембе
5111,alles::PRN,puoh,сембе
5112,alles::PRN,puk,сембе
5113,alles::PRN,пугк,сембе
5114,ich::PRN,manne,мон
5115,ich::PRN,mån,мон
5116,ich::PRN,månnå,мон
5117,ich::PRN,mun,мон
5118,ich::PRN,mun,мон
5119,ich::PRN,munnâ,мон
5120,ich::PRN,mon,мон
5121,ich::PRN,мунн,мон
5122,du::PRN,datne,тон
5123,du::PRN,dån,тон
5124,du::PRN,don,тон
5125,du::PRN,tun,тон
5126,du::PRN,ton,тон
5127,du::PRN,то̄нн,тон
5128,er::PRN,dïhte,сон
5129,er::PRN,sån,сон
5130,er::PRN,son,сон
5131,er::PRN,sun,сон
5132,er::PRN,son,сон
5133,er::PRN,со̄нн,сон
5134,wir::PRN,mijjieh,минь
5135,wir::PRN,mij,минь
5136,wir::PRN,mii,минь
5137,wir::PRN,mij,минь
5138,wir::PRN,mij,минь
5139,wir::PRN,мыйй,минь
5140,ihr::PRN,dijjie,тинь
5141,ihr::PRN,dij,тинь
5142,ihr::PRN,dii,тинь
5143,ihr::PRN,tij,тинь
5144,ihr::PRN,tij,тинь
5145,ihr::PRN,тыйй,тинь
5146,sie::PRN,dah,синь
5147,sie::PRN,sij,синь
5148,sie::PRN,sii,синь
5149,sie::PRN,sij,синь
5150,sie::PRN,sij,синь
5151,sie::PRN,сыйй,синь
5152,was::FPRN,mij,мезе
5153,was::FPRN,mij,мезе
5154,was::FPRN,mii,мезе
5155,was::FPRN,mii,мезе
5156,was::FPRN,mii,мезе
5157,was::FPRN,мӣ,мезе
5158,wer::FPRN,gie,кие
5159,wer::FPRN,guhti,кие
5160,wer::FPRN,gii,кие
5161,wer::FPRN,guhte,кие
5162,wer::FPRN,kii,кие
5163,wer::FPRN,ǩii,кие
5164,wer::FPRN,kåå´tt,кие
5165,wer::FPRN,ке̄,кие
5166,wo::FADV,gusnie,коса
5167,wo::FADV,gånnå,коса
5168,wo::FADV,gos,коса
5169,wo::FADV,kost,коса
5170,wo::FADV,ko´st,коса
5171,wo::FADV,касьт,коса
5172,wohin::FADV,gogka,ков
5173,wohin::FADV,gogka,коза
5174,wohin::FADV,gåsi,ков
5175,wohin::FADV,gåsi,коза
5176,wohin::FADV,gosa,ков
5177,wohin::FADV,gosa,коза
5178,wohin::FADV,kuus,ков
5179,wohin::FADV,kuus,коза
5180,wohin::FADV,koozz,ков
5181,wohin::FADV,koozz,коза
5182,wohin::FADV,ко̄з,ков
5183,wohin::FADV,ко̄з,коза
5184,wie::FADV,guktie,ко́да
5185,wie::FADV,gumhtie,ко́да
5186,wie::FADV,gåktu,ко́да
5187,wie::FADV,mot,ко́да
5188,wie::FADV,mahte,ко́да
5189,wie::FADV,mä´htt,ко́да
5190,wie::FADV,ко̄ххт,ко́да
5191,warum::FADV,man,мес
5192,warum::FADV,manen,мес
5193,warum::FADV,manne,мес
5194,warum::FADV,mane,мес
5195,warum::FADV,mondiet,мес
5196,warum::FADV,mõõzz,мес
5197,warum::FADV,mää´nn,мес
5198,warum::FADV,мэ̄йт,мес
5199,warum::FADV,мэ̄ннгуэйке,мес
5200,wieviel::FNUM,man jeenje,мзя́ра
5201,wieviel::FNUM,makta,мзя́ра
5202,wieviel::FNUM,olugo,мзя́ра
5203,wieviel::FNUM,kalle,мзя́ра
5204,wieviel::FNUM,kâ´ll,мзя́ра
5205,wieviel::FNUM,мэ̄ннве̄рьт,мзя́ра
5206,wieviel::FNUM,мэ̄нлянчверьт,мзя́ра
5207,eins::NUM,akte,фкя
5208,eins::NUM,akta,фкя
5209,eins::NUM,okta,фкя
5210,eins::NUM,ohtâ,фкя
5211,eins::NUM,õhtt,фкя
5212,eins::NUM,э̄ххт,фкя
5213,eins::NUM,о̄ххтэ,фкя
5214,zwei::NUM,göökte,кафта
5215,zwei::NUM,guokta,кафта
5216,zwei::NUM,guokte,кафта
5217,zwei::NUM,kyeh'ti,кафта
5218,zwei::NUM,kuõ´htt,кафта
5219,zwei::NUM,кӯххт,кафта
5220,drei::NUM,golme,колма
5221,drei::NUM,gålmmå,колма
5222,drei::NUM,golbma,колма
5223,drei::NUM,kulmâ,колма
5224,drei::NUM,koumm,колма
5225,drei::NUM,ко̄ллм,колма
5226,vier::NUM,njieljie,ниле
5227,vier::NUM,niellja,ниле
5228,vier::NUM,njeallje,ниле
5229,vier::NUM,nelji,ниле
5230,vier::NUM,nellj,ниле
5231,vier::NUM,не̄лльй,ниле
5232,fünf::NUM,vïjhte,вете
5233,fünf::NUM,vihtta,вете
5234,fünf::NUM,vihtta,вете
5235,fünf::NUM,vittâ,вете
5236,fünf::NUM,vitt,вете
5237,fünf::NUM,выдт,вете
5238,sechs::NUM,govhte,кота
5239,sechs::NUM,guhtta,кота
5240,sechs::NUM,guhtta,кота
5241,sechs::NUM,kuttâ,кота
5242,sechs::NUM,kutt,кота
5243,sechs::NUM,кудт,кота
5244,sieben::NUM,tjïjhtje,сисем
5245,sieben::NUM,giehtja,сисем
5246,sieben::NUM,čieža,сисем
5247,sieben::NUM,čiččâm,сисем
5248,sieben::NUM,čiččâm,сисем
5249,sieben::NUM,кыджемь,сисем
5250,acht::NUM,gaektsie,кафкса
5251,acht::NUM,gáktsa,кафкса
5252,acht::NUM,gávcci,кафкса
5253,acht::NUM,käävci,кафкса
5254,acht::NUM,kääu´c,кафкса
5255,acht::NUM,ка̄ххц,кафкса
5256,neun::NUM,uktsie,ве́йхкса
5257,neun::NUM,aktse,ве́йхкса
5258,neun::NUM,ovcci,ве́йхкса
5259,neun::NUM,oovce,ве́йхкса
5260,neun::NUM,å´hcc,ве́йхкса
5261,neun::NUM,аххц,ве́йхкса
5262,zehn::NUM,luhkie,кемонь
5263,zehn::NUM,låhke,кемонь
5264,zehn::NUM,lågev,кемонь
5265,zehn::NUM,logi,кемонь
5266,zehn::NUM,loṿe,кемонь
5267,zehn::NUM,lååi,кемонь
5268,zehn::NUM,лоагкь,кемонь
5269,elf::NUM,luhkieakte,кефкие
5270,elf::NUM,lågenanakta,кефкие
5271,elf::NUM,oktanuppelohkái,кефкие
5272,elf::NUM,ohtnubáloh,кефкие
5273,elf::NUM,õtmlo,кефкие
5274,elf::NUM,õhttmlo,кефкие
5275,elf::NUM,э̄ххтэмплоагкь,кефкие
5276,zwölf::NUM,luhkiegöökte,кемгафтува
5277,zwölf::NUM,lågenanguokta,кемгафтува
5278,zwölf::NUM,guoktenuppelohkái,кемгафтува
5279,zwölf::NUM,kyeh'tnubáloh,кемгафтува
5280,zwölf::NUM,kuâtmlo,кемгафтува
5281,zwölf::NUM,kuâhttmlo,кемгафтува
5282,zwölf::NUM,кӯххтэмплоагкь,кемгафтува
5283,zwanzig::NUM,göökteluhkie,комсь
5284,zwanzig::NUM,guoktalåhke,комсь
5285,zwanzig::NUM,guoktelogi,комсь
5286,zwanzig::NUM,kyeh'tilov,комсь
5287,zwanzig::NUM,kuâhttlo,комсь
5288,zwanzig::NUM,кӯххтлоагкь,комсь
5289,dreißig::NUM,golmeluhkie,колмогемонь
5290,dreißig::NUM,gålmmålåhke,колмогемонь
5291,dreißig::NUM,golbmalogi,колмогемонь
5292,dreißig::NUM,kulmâlov,колмогемонь
5293,dreißig::NUM,koummlo,колмогемонь
5294,dreißig::NUM,ко̄ллмлоагкь,колмогемонь
5295,vierzig::NUM,njieljieluhkie,нильге́монь
5296,vierzig::NUM,nielljalåhke,нильге́монь
5297,vierzig::NUM,njealljelogi,нильге́монь
5298,vierzig::NUM,neljilov,нильге́монь
5299,vierzig::NUM,nelljlo,нильге́монь
5300,vierzig::NUM,не̄лльйлоагкь,нильге́монь
5301,fünfzig::NUM,vïjhteluhkie,ве́дьгемонь
5302,fünfzig::NUM,vihttalåhke,ве́дьгемонь
5303,fünfzig::NUM,vihttalogi,ве́дьгемонь
5304,fünfzig::NUM,vittâlov,ве́дьгемонь
5305,fünfzig::NUM,vittlo,ве́дьгемонь
5306,fünfzig::NUM,выдтлоагкъ,ве́дьгемонь
5307,sechzig::NUM,govhteluhkie,ко́дгемонь
5308,sechzig::NUM,guhttalåhke,ко́дгемонь
5309,sechzig::NUM,guhttalogi,ко́дгемонь
5310,sechzig::NUM,kuttâlov,ко́дгемонь
5311,sechzig::NUM,kuttlo,ко́дгемонь
5312,sechzig::NUM,кудтлоагкь,ко́дгемонь
5313,siebzig::NUM,tjïjhtjeluhkie,сизьге́монь
5314,siebzig::NUM,gietjavlåhke,сизьге́монь
5315,siebzig::NUM,čiežalogi,сизьге́монь
5316,siebzig::NUM,čiččâmlov,сизьге́монь
5317,siebzig::NUM,čičmlo,сизьге́монь
5318,siebzig::NUM,кыджемьлоагкь,сизьге́монь
5319,achtzig::NUM,gaektsieluhkie,ка́фксогемонь
5320,achtzig::NUM,gáktsalåhke,ка́фксогемонь
5321,achtzig::NUM,gávccilogi,ка́фксогемонь
5322,achtzig::NUM,kähcilov,ка́фксогемонь
5323,achtzig::NUM,kä´hcclo,ка́фксогемонь
5324,achtzig::NUM,ка̄ххцлоагкь,ка́фксогемонь
5325,neunzig::NUM,uktsieluhkie,ве́йхксогемонь
5326,neunzig::NUM,aktselåhke,ве́йхксогемонь
5327,neunzig::NUM,ovccilogi,ве́йхксогемонь
5328,neunzig::NUM,ohcelov,ве́йхксогемонь
5329,neunzig::NUM,å´hcclo,ве́йхксогемонь
5330,neunzig::NUM,аххцлоагкь,ве́йхксогемонь
5331,hundert::NUM,tjuetie,сяда
5332,hundert::NUM,tjuohte,сяда
5333,hundert::NUM,čuođi,сяда
5334,hundert::NUM,čyeti,сяда
5335,hundert::NUM,čue´tt,сяда
5336,hundert::NUM,чӯдть,сяда
5337,tausend::NUM,tåvsene,тёжянь
5338,tausend::NUM,stoeretjuetie,тёжянь
5339,tausend::NUM,tuvsán,тёжянь
5340,tausend::NUM,duhát,тёжянь
5341,tausend::NUM,duhát,тёжянь
5342,tausend::NUM,tuhháát,тёжянь
5343,tausend::NUM,dohat,тёжянь
5344,tausend::NUM,то̄а̄фант,тёжянь
5345,und::CNJ,jïh,и
5346,und::CNJ,jïh,дъ
5347,und::CNJ,ja,и
5348,und::CNJ,ja,дъ
5349,und::CNJ,ja,и
5350,und::CNJ,ja,дъ
5351,und::CNJ,já,и
5352,und::CNJ,já,дъ
5353,und::CNJ,di,и
5354,und::CNJ,di,дъ
5355,und::CNJ,я,и
5356,und::CNJ,я,дъ
5357,und::CNJ,да,и
5358,und::CNJ,да,дъ
5359,und::CNJ,де,и
5360,und::CNJ,де,дъ
5361,oder::CNJ,jallh,или
5362,oder::CNJ,jallh,али
5363,oder::CNJ,jali,или
5364,oder::CNJ,jali,али
5365,oder::CNJ,dahje,или
5366,oder::CNJ,dahje,али
5367,oder::CNJ,adai,или
5368,oder::CNJ,adai,али
5369,oder::CNJ,avi,или
5370,oder::CNJ,avi,али
5371,oder::CNJ,le´be,или
5372,oder::CNJ,le´be,али
5373,oder::CNJ,элэ,или
5374,oder::CNJ,элэ,али
5375,oder::CNJ,вай,или
5376,oder::CNJ,вай,али
5377,stehen::V,tjåadtjodh,а́щемс стя́да
5378,stehen::V,seajsasjidh,а́щемс стя́да
5379,stehen::V,tjuodtjot,а́щемс стя́да
5380,stehen::V,čuožžut,а́щемс стя́да
5381,stehen::V,cuáp'cuđ,а́щемс стя́да
5382,stehen::V,čuâǯ'ǯad,а́щемс стя́да
5383,stehen::V,чуэннче,а́щемс стя́да
5384,sitzen::V,tjahkasjidh,ащемс озада
5385,sitzen::V,tjåhkkåhit,ащемс озада
5386,sitzen::V,čohkkát,ащемс озада
5387,sitzen::V,čokkáđ,ащемс озада
5388,sitzen::V,išttâd åårrad,ащемс озада
5389,sitzen::V,ышштэ,ащемс озада
5390,liegen::V,gaajranidh,ма́дозь а́щемс
5391,liegen::V,vellahit,ма́дозь а́щемс
5392,liegen::V,veallát,ма́дозь а́щемс
5393,liegen::V,viäl'láđ,ма́дозь а́щемс
5394,liegen::V,liâššâd,ма́дозь а́щемс
5395,liegen::V,ле̄шшэ,ма́дозь а́щемс
5396,hängen::V,gævnjasjidh,нюрьгомс
5397,hängen::V,gahtsahit,нюрьгомс
5398,hängen::V,heaŋgát,нюрьгомс
5399,hängen::V,hiäŋ'gáđ,нюрьгомс
5400,hängen::V,sorččad,нюрьгомс
5401,hängen::V,ла̄бпэ,нюрьгомс
5402,werden::V,sjïdtedh,арамс
5403,werden::V,sjïdtedh,тиевомс
5404,werden::V,sjaddat,арамс
5405,werden::V,sjaddat,тиевомс
5406,werden::V,beassat,арамс
5407,werden::V,beassat,тиевомс
5408,werden::V,šoddâđ,арамс
5409,werden::V,šoddâđ,тиевомс
5410,werden::V,šõddâd,арамс
5411,werden::V,šõddâd,тиевомс
5412,werden::V,шэ̄ннтэ,арамс
5413,werden::V,шэ̄ннтэ,тиевомс
5414,passieren::V,vaasedh,лисэмс
5415,passieren::V,vaasedh,эвондамс
5416,passieren::V,sjaddat,лисэмс
5417,passieren::V,sjaddat,эвондамс
5418,passieren::V,dáhpáduvvat,лисэмс
5419,passieren::V,dáhpáduvvat,эвондамс
5420,passieren::V,vássit,лисэмс
5421,passieren::V,vássit,эвондамс
5422,passieren::V,dáhpáhuvvat,лисэмс
5423,passieren::V,dáhpáhuvvat,эвондамс
5424,passieren::V,šoddâđ,лисэмс
5425,passieren::V,šoddâđ,эвондамс
5426,passieren::V,šõddâd,лисэмс
5427,passieren::V,šõddâd,эвондамс
5428,passieren::V,шэ̄ннтэ,лисэмс
5429,passieren::V,шэ̄ннтэ,эвондамс
5430,passieren::V,тагсэ,лисэмс
5431,passieren::V,тагсэ,эвондамс
5432,beginnen::V,aelkedh,ушедомс
5433,beginnen::V,álgget,ушедомс
5434,beginnen::V,álggahit,ушедомс
5435,beginnen::V,älgiđ,ушедомс
5436,beginnen::V,ä´lǧǧed,ушедомс
5437,beginnen::V,о̄а̄лкхуввэ,ушедомс
5438,beginnen::V,о̄а̄лкхэднэ,ушедомс
5439,enden::V,orrijidh,лоткамс
5440,enden::V,hiejttet,лоткамс
5441,enden::V,nohkat,лоткамс
5442,enden::V,nuuhâđ,лоткамс
5443,enden::V,puu´tted,лоткамс
5444,enden::V,пудтэ,лоткамс
5445,enden::V,кӣркнэ,лоткамс
5446,wechseln::V,målsodh,по́лафнемс
5447,wechseln::V,lånudit,по́лафнемс
5448,wechseln::V,molssastit,по́лафнемс
5449,wechseln::V,molsašuddat,по́лафнемс
5450,wechseln::V,molsođ,по́лафнемс
5451,wechseln::V,vaaitõõttâd,по́лафнемс
5452,wechseln::V,вуайхувнэ,по́лафнемс
5453,aufgehen[Sonne]::V,låvnedh,стямс
5454,aufgehen[Sonne]::V,låvnedh,лисемс
5455,aufgehen[Sonne]::V,årijdit,стямс
5456,aufgehen[Sonne]::V,årijdit,лисемс
5457,aufgehen[Sonne]::V,lavnnet,стямс
5458,aufgehen[Sonne]::V,lavnnet,лисемс
5459,aufgehen[Sonne]::V,badjánit,стямс
5460,aufgehen[Sonne]::V,badjánit,лисемс
5461,aufgehen[Sonne]::V,pajaniđ,стямс
5462,aufgehen[Sonne]::V,pajaniđ,лисемс
5463,aufgehen[Sonne]::V,pâjjned,стямс
5464,aufgehen[Sonne]::V,pâjjned,лисемс
5465,aufgehen[Sonne]::V,пэ̄ййнэ,стямс
5466,aufgehen[Sonne]::V,пэ̄ййнэ,лисемс
5467,untergehen[Sonne]::V,luajhtadidh,валгомс
5468,untergehen[Sonne]::V,gáhtot,валгомс
5469,untergehen[Sonne]::V,vidodit,валгомс
5470,untergehen[Sonne]::V,luoitádit,валгомс
5471,untergehen[Sonne]::V,lyeš'tiđ,валгомс
5472,untergehen[Sonne]::V,lue´štted,валгомс
5473,untergehen[Sonne]::V,луэшштэдтэ,валгомс
5474,scheinen[Sonne]::V,goekedh,ва́лдоптомс
5475,scheinen[Sonne]::V,bájttet,ва́лдоптомс
5476,scheinen[Sonne]::V,báitit,ва́лдоптомс
5477,scheinen[Sonne]::V,päštiđ,ва́лдоптомс
5478,scheinen[Sonne]::V,pä´štted,ва́лдоптомс
5479,scheinen[Sonne]::V,па̄шшьтэ,ва́лдоптомс
5480,donnern::V,laakedh,торамс
5481,donnern::V,sjærggot,торамс
5482,donnern::V,čerget,торамс
5483,donnern::V,čiär'guđ,торамс
5484,donnern::V,čeärgged,торамс
5485,donnern::V,ча̄рркэ,торамс
5486,wehen::V,bïegkedh,уфа́мс
5487,wehen::V,bieggat,уфа́мс
5488,wehen::V,bieggat,уфа́мс
5489,wehen::V,pieg'gâđ,уфа́мс
5490,wehen::V,piõg'gâd,уфа́мс
5491,wehen::V,пӣӈӈкье,уфа́мс
5492,strömen::V,galkedh,шудемс
5493,strömen::V,gålggåt,шудемс
5494,strömen::V,golgat,шудемс
5495,strömen::V,kulgâđ,шудемс
5496,strömen::V,kolggâd,шудемс
5497,strömen::V,ко̄ллкэ,шудемс
5498,fließen::V,galkedh,шудемс
5499,fließen::V,gålggåt,шудемс
5500,fließen::V,golgat,шудемс
5501,fließen::V,kulgâđ,шудемс
5502,fließen::V,kolggâd,шудемс
5503,fließen::V,ко̄ллкэ,шудемс
5504,sich drehen::V,jårredh,шаромс
5505,sich drehen::V,bådnjåsit,шаромс
5506,sich drehen::V,jorrat,шаромс
5507,sich drehen::V,juurrâđ,шаромс
5508,sich drehen::V,joorrâd,шаромс
5509,sich drehen::V,чо̄ннэ,шаромс
5510,schwanken::V,syjjedidh,якамс
5511,schwanken::V,vábbulit,якамс
5512,schwanken::V,suoibut,якамс
5513,schwanken::V,juár'buđ,якамс
5514,schwanken::V,lâsmmad,якамс
5515,schwanken::V,leâujjad,якамс
5516,schwanken::V,лыйввэ,якамс
5517,schwanken::V,качьедтэ,якамс
5518,schwingen::V,gaavedh,люксемс
5519,schwingen::V,gaavedh,нюрьсемс
5520,schwingen::V,svinhtedh,люксемс
5521,schwingen::V,svinhtedh,нюрьсемс
5522,schwingen::V,gávvat,люксемс
5523,schwingen::V,gávvat,нюрьсемс
5524,schwingen::V,hiäi'luđ,люксемс
5525,schwingen::V,hiäi'luđ,нюрьсемс
5526,schwingen::V,heillad,люксемс
5527,schwingen::V,heillad,нюрьсемс
5528,schwingen::V,мо̄а̄хнэ,люксемс
5529,schwingen::V,мо̄а̄хнэ,нюрьсемс
5530,fallen::V,gahtjedh,прамс
5531,fallen::V,gahtjedh,прашендомс
5532,fallen::V,gahttjat,прамс
5533,fallen::V,gahttjat,прашендомс
5534,fallen::V,gahččat,прамс
5535,fallen::V,gahččat,прашендомс
5536,fallen::V,jurrâđ,прамс
5537,fallen::V,jurrâđ,прашендомс
5538,fallen::V,kõččâd,прамс
5539,fallen::V,kõččâd,прашендомс
5540,fallen::V,viõr'rled,прамс
5541,fallen::V,viõr'rled,прашендомс
5542,fallen::V,ёрнэ,прамс
5543,fallen::V,ёрнэ,прашендомс
5544,fallen::V,кэ̄ххче,прамс
5545,fallen::V,кэ̄ххче,прашендомс
5546,brennen::V,bueledh,паломс
5547,brennen::V,buollet,паломс
5548,brennen::V,buollit,паломс
5549,brennen::V,pyelliđ,паломс
5550,brennen::V,pue´lled,паломс
5551,brennen::V,пӯлле,паломс
5552,rauchen::V,soevedidh,качадомс
5553,rauchen::V,berkiestidh,качадомс
5554,rauchen::V,tsåjttset,качадомс
5555,rauchen::V,borgguhit,качадомс
5556,rauchen::V,po'rgestiđ,качадомс
5557,rauchen::V,soicceđ,качадомс
5558,rauchen::V,suõv'veed,качадомс
5559,rauchen::V,суввдэ,качадомс
5560,regnen::V,abrodh,пиземс
5561,regnen::V,harvvet,пиземс
5562,regnen::V,rássjodit,пиземс
5563,regnen::V,arvit,пиземс
5564,regnen::V,arved,пиземс
5565,regnen::V,â´brred,пиземс
5566,regnen::V,аббрэ,пиземс
5567,gefrieren::V,gelmedh,эйндамс
5568,gefrieren::V,gelmedh,кельмомс
5569,gefrieren::V,jeangodh,эйндамс
5570,gefrieren::V,jeangodh,кельмомс
5571,gefrieren::V,jiegŋot,эйндамс
5572,gefrieren::V,jiegŋot,кельмомс
5573,gefrieren::V,galbmot,эйндамс
5574,gefrieren::V,galbmot,кельмомс
5575,gefrieren::V,jiäŋŋuđ,эйндамс
5576,gefrieren::V,jiäŋŋuđ,кельмомс
5577,gefrieren::V,jiõŋŋâd,эйндамс
5578,gefrieren::V,jiõŋŋâd,кельмомс
5579,gefrieren::V,kâ´lmmed,эйндамс
5580,gefrieren::V,kâ´lmmed,кельмомс
5581,gefrieren::V,калльме,эйндамс
5582,gefrieren::V,калльме,кельмомс
5583,tauen::V,leamkedh,соламс
5584,tauen::V,suddat,соламс
5585,tauen::V,sagŋadit,соламс
5586,tauen::V,suddat,соламс
5587,tauen::V,suddâđ,соламс
5588,tauen::V,suddâd,соламс
5589,tauen::V,sõõŋŋâd,соламс
5590,tauen::V,суннтэ,соламс
5591,schmelzen::V,sjalkedh,соламс
5592,schmelzen::V,suddat,соламс
5593,schmelzen::V,suddat,соламс
5594,schmelzen::V,suddâđ,соламс
5595,schmelzen::V,sooŋŋâđ,соламс
5596,schmelzen::V,suddâd,соламс
5597,schmelzen::V,sõõŋŋâd,соламс
5598,schmelzen::V,суннтэ,соламс
5599,trocknen::V,gajhkedh,коськомс
5600,trocknen::V,gåjkkåt,коськомс
5601,trocknen::V,goikat,коськомс
5602,trocknen::V,iiŋŋâđ,коськомс
5603,trocknen::V,iiŋŋâd,коськомс
5604,trocknen::V,koškkâd,коськомс
5605,trocknen::V,ко̄шшкэ,коськомс
5606,sieden::V,doeltedh,лакамс
5607,sieden::V,duolldat,лакамс
5608,sieden::V,duoldat,лакамс
5609,sieden::V,tuol'dâđ,лакамс
5610,sieden::V,tuõlddâd,лакамс
5611,sieden::V,тӯллтэ,лакамс
5612,faulen::V,rååknedh,наксадомс
5613,faulen::V,mïetskedh,наксадомс
5614,faulen::V,miesskat,наксадомс
5615,faulen::V,mieskat,наксадомс
5616,faulen::V,guohcagit,наксадомс
5617,faulen::V,kálágiđ,наксадомс
5618,faulen::V,kuo'câgiđ,наксадомс
5619,faulen::V,kuõccjed,наксадомс
5620,faulen::V,мӣццкэ,наксадомс
5621,verfaulen::V,rååknedh,наксадомс
5622,verfaulen::V,mïetskedh,наксадомс
5623,verfaulen::V,miesskat,наксадомс
5624,verfaulen::V,mieskat,наксадомс
5625,verfaulen::V,guohcagit,наксадомс
5626,verfaulen::V,kálágiđ,наксадомс
5627,verfaulen::V,kuo'câgiđ,наксадомс
5628,verfaulen::V,kuõccjed,наксадомс
5629,verfaulen::V,кӯццке,наксадомс
5630,reißen::V,gäjhkanidh,сязевомс
5631,reißen::V,ráhkat,сязевомс
5632,reißen::V,liejmedit,сязевомс
5633,reißen::V,gaikánit,сязевомс
5634,reißen::V,kiškuđ,сязевомс
5635,reißen::V,rõttsed,сязевомс
5636,reißen::V,лӯнтнэ,сязевомс
5637,reißen::V,кышшксэллэ,сязевомс
5638,versinken::V,våajodh,ваямс
5639,versinken::V,vuodjot,ваямс
5640,versinken::V,tjalggat,ваямс
5641,versinken::V,vuodjut,ваямс
5642,versinken::V,vuáijuđ,ваямс
5643,versinken::V,vuäjjad,ваямс
5644,versinken::V,вуаййе,ваямс
5645,vergehen::V,vaesedh,ётамс
5646,vergehen::V,vásset,ётамс
5647,vergehen::V,gollat,ётамс
5648,vergehen::V,kullâđ,ётамс
5649,vergehen::V,jåå´tted,ётамс
5650,vergehen::V,ва̄ссэ,ётамс
5651,vergehen::V,ӣллъюввэ,ётамс
5652,erscheinen::V,vååjnedh,эвондамс
5653,erscheinen::V,ihtet,эвондамс
5654,erscheinen::V,ihtit,эвондамс
5655,erscheinen::V,albmodit,эвондамс
5656,erscheinen::V,a'lmostuđ,эвондамс
5657,erscheinen::V,ee´tted,эвондамс
5658,erscheinen::V,čuäitõõttâd,эвондамс
5659,erscheinen::V,i´lmstõõvvâd,эвондамс
5660,erscheinen::V,ыдтӭ,эвондамс
5661,verschwinden::V,haajpanidh,юма́мс
5662,verschwinden::V,gáhtot,юма́мс
5663,verschwinden::V,jávkat,юма́мс
5664,verschwinden::V,jä'vkittiđ,юма́мс
5665,verschwinden::V,jaukkâd,юма́мс
5666,verschwinden::V,hää´vjed,юма́мс
5667,verschwinden::V,ка̄дтэ,юма́мс
5668,sinken::V,våajodh,валгомс
5669,sinken::V,tsoahkot,валгомс
5670,sinken::V,snjoaredit,валгомс
5671,sinken::V,čalgat,валгомс
5672,sinken::V,luáš'tádâttâđ,валгомс
5673,sinken::V,njeeijâđ,валгомс
5674,sinken::V,luâšttõõttâd,валгомс
5675,sinken::V,njeâjjad,валгомс
5676,sinken::V,луэшштэдтэ,валгомс
5677,abnehmen::V,nåhkedidh,киремс
5678,abnehmen::V,unnot,киремс
5679,abnehmen::V,binnot,киремс
5680,abnehmen::V,geahppánit,киремс
5681,abnehmen::V,kiäp'pániđ,киремс
