,Concept_ID,lv,az
1550,erster::A,медводдза,birinci
1551,erster::A,pirmais,birinci
1552,zweiter::A,мӧд,ikinci
1553,zweiter::A,otrais,ikinci
1554,dritter::A,коймӧд,üçüncü
1555,dritter::A,trešais,üçüncü
1556,letzter::A,бӧръя,sonuncu
1557,letzter::A,бӧръя,axırıncı
1558,letzter::A,beidzamais,sonuncu
1559,letzter::A,beidzamais,axırıncı
1560,allein::ADV,ӧтка,tək
1561,allein::ADV,ӧтка,yalqız
1562,allein::ADV,viens pats,tək
1563,allein::ADV,viens pats,yalqız
1564,auf einmal::ADV,ӧтпырйӧ,birdən
1565,auf einmal::ADV,reizē,birdən
1566,zusammen::ADV,тшӧтш,birlikdə
1567,zusammen::ADV,kopā,birlikdə
1568,zusammen::ADV,vienviet,birlikdə
1569,lange::ADV,дыр,uzun
1570,lange::ADV,ilgi,uzun
1571,plötzlich::ADV,друг,qəfildən
1572,plötzlich::ADV,pēkšņi,qəfildən
1573,sofort::ADV,дзик пыр,həmən
1574,sofort::ADV,дзик пыр,dərhal
1575,sofort::ADV,tūlīt,həmən
1576,sofort::ADV,tūlīt,dərhal
1577,später::ADV,сэсся,sonra
1578,später::ADV,vēlāk,sonra
1579,jetzt::ADV,ӧні,indi
1580,jetzt::ADV,tagad,indi
1581,heute::ADV,талун,bugün
1582,heute::ADV,šodien,bugün
1583,morgen::ADV,аски,sabah
1584,morgen::ADV,rīt,sabah
1585,bald::ADV,регыд,yaxında
1586,bald::ADV,регыд,tezliklə
1587,bald::ADV,drīz,yaxında
1588,bald::ADV,drīz,tezliklə
1589,dann::ADV,бӧрын,onda
1590,dann::ADV,бӧрти,onda
1591,dann::ADV,tad,onda
1592,gestern::ADV,тӧнлун,dünən
1593,gestern::ADV,vakar,dünən
1594,einst::ADV,ӧтчыд,əvvəllər
1595,einst::ADV,ӧтпыр,əvvəllər
1596,einst::ADV,citreiz,əvvəllər
1597,damals::ADV,сэки,o vaxt
1598,damals::ADV,toreiz,o vaxt
1599,danach::ADV,сэсся,sonra
1600,danach::ADV,pēc tam,sonra
1601,vorher::ADV,войдӧр,qabaqcadan
1602,vorher::ADV,iepriekš,qabaqcadan
1603,vorher::ADV,pirms tam,qabaqcadan
1604,zuerst::ADV,войдӧр,əvvəl
1605,zuerst::ADV,vis'pirms,əvvəl
1606,einmal::ADV,ӧтчыдысь,bir dəfə
1607,einmal::ADV,reiz,bir dəfə
1608,einmal::ADV,vienreiz,bir dəfə
1609,manchmal::ADV,корсюрӧ,hərdənbir
1610,manchmal::ADV,dažkārt,hərdənbir
1611,oft::ADV,тшӧкыда,tez-tez
1612,oft::ADV,тшӧкыда,çox vaxt
1613,oft::ADV,bieži,tez-tez
1614,oft::ADV,bieži,çox vaxt
1615,immer::ADV,век,daimi
1616,immer::ADV,век,həmişə
1617,immer::ADV,allaž,daimi
1618,immer::ADV,allaž,həmişə
1619,immer::ADV,vien'mēr,daimi
1620,immer::ADV,vien'mēr,həmişə
1621,niemals::ADV,оз некор,əsla
1622,niemals::ADV,оз некор,heç bir zaman
1623,niemals::ADV,nemūžam,əsla
1624,niemals::ADV,nemūžam,heç bir zaman
1625,hier::ADV,со,bura
1626,hier::ADV,со,burada
1627,hier::ADV,тонӧ,bura
1628,hier::ADV,тонӧ,burada
1629,hier::ADV,te,bura
1630,hier::ADV,te,burada
1631,hier::ADV,šeit,bura
1632,hier::ADV,šeit,burada
1633,hierhin::ADV,татчӧ,buraya
1634,hierhin::ADV,талань,buraya
1635,hierhin::ADV,šurp,buraya
1636,hierhin::ADV,uz šejieni,buraya
1637,von hier::ADV,тасянь,buradan
1638,von hier::ADV,no šejienes,buradan
1639,dort::ADV,сэні,ora
1640,dort::ADV,сэні,orada
1641,dort::ADV,tur,ora
1642,dort::ADV,tur,orada
1643,dorthin::ADV,сэтчӧ,oraya
1644,dorthin::ADV,turp,oraya
1645,dorthin::ADV,uz turieni,oraya
1646,geradeaus::ADV,веськыда,düz
1647,geradeaus::ADV,taisni uz priekšu,düz
1648,vorwärts::ADV,водзӧ,irəli
1649,vorwärts::ADV,uz priekšu,irəli
1650,rückwärts::ADV,бӧрӧ,geri
1651,rückwärts::ADV,atmuguriski,geri
1652,zurück::ADV,бӧр,geriyə
1653,zurück::ADV,atpakāļ,geriyə
1654,unten::ADV,улын,aşağıda
1655,unten::ADV,уліын,aşağıda
1656,unten::ADV,lejā,aşağıda
1657,unten::ADV,apakšā,aşağıda
1658,hinab::ADV,улӧ,aşağı
1659,hinab::ADV,увлан,aşağı
1660,hinab::ADV,uz leju,aşağı
1661,oben::ADV,вылын,yuxarıda
1662,oben::ADV,выліын,yuxarıda
1663,oben::ADV,virsū,yuxarıda
1664,hinauf::ADV,выліӧ,yuxarı
1665,hinauf::ADV,augšā,yuxarı
1666,hinauf::ADV,uz augšu,yuxarı
1667,überall::ADV,быдлаын,hər yerdə
1668,überall::ADV,visur,hər yerdə
1669,nicht::ADV,oз,-ma-
1670,nicht::ADV,ne,-ma-
1671,ein wenig::ADV,неуна,bir az
1672,ein wenig::ADV,drusku,bir az
1673,kaum::ADV,мырдэм,güclə
1674,kaum::ADV,diezin vai,güclə
1675,sehr::ADV,зэв,çox
1676,sehr::ADV,ļoti,çox
1677,sehr::ADV,gaužām,çox
1678,so::ADV,тадз,belə
1679,so::ADV,сідз,belə
1680,so::ADV,tā,belə
1681,so::ADV,tik,belə
1682,noch::ADV,на,hələ
1683,noch::ADV,нӧшта,hələ
1684,noch::ADV,vēl,hələ
1685,nur::ADV,куш,yalnız
1686,nur::ADV,сӧмын,yalnız
1687,nur::ADV,vien,yalnız
1688,nur::ADV,tikai,yalnız
1689,schon::ADV,нин,artıq
1690,schon::ADV,jau,artıq
1691,wieder::ADV,бара,yenə
1692,wieder::ADV,atkal,yenə
1693,vergebens::ADV,весьшӧрӧ,boş yerə
1694,vergebens::ADV,velti,boş yerə
1695,vor::PRP,водзын,önündə
1696,vor::PRP,priekš,önündə
1697,hinter::PRP,бӧрнын,arxasında
1698,hinter::PRP,aiz,arxasında
1699,unter::PRP,улын,altında
1700,unter::PRP,zem,altında
1701,durch::PRP,пыр,içindən
1702,durch::PRP,пырыс,içindən
1703,durch::PRP,caur,içindən
1704,durch::PRP,cauri,içindən
1705,neben::PRP,бердын,yanında
1706,neben::PRP,līdzās,yanında
1707,zwischen::PRP,костын,arasında
1708,zwischen::PRP,starp,arasında
1709,wegen::PRP,вӧсна,üçün
1710,wegen::PRP,вӧсна,ötəri
1711,wegen::PRP,pēc,üçün
1712,wegen::PRP,pēc,ötəri
1713,dies::PRN,тайӧ,bu
1714,dies::PRN,šis,bu
1715,das::PRN,ciйö,o
1716,das::PRN,tas,o
1717,alles::PRN,став,hər şey
1718,alles::PRN,viss,hər şey
1719,ich::PRN,ме,mən
1720,ich::PRN,es,mən
1721,du::PRN,тэ,sən
1722,du::PRN,tu,sən
1723,er::PRN,сійӧ,o
1724,er::PRN,viņš,o
1725,wir::PRN,ми,biz
1726,wir::PRN,mēs,biz
1727,ihr::PRN,тi,siz
1728,ihr::PRN,jūs,siz
1729,sie::PRN,найö,onlar
1730,sie::PRN,viņi,onlar
1731,sie::PRN,viņas,onlar
1732,was::FPRN,мый,nə
1733,was::FPRN,kas,nə
1734,wer::FPRN,код,kim
1735,wer::FPRN,kas,kim
1736,wo::FADV,кыті,harada
1737,wo::FADV,kur,harada
1738,wohin::FADV,кытчӧ,haraya
1739,wohin::FADV,kurp,haraya
1740,wohin::FADV,uz kurieni,haraya
1741,wie::FADV,кыдзи,necə
1742,wie::FADV,kā,necə
1743,warum::FADV,мыйла,niyə
1744,warum::FADV,мыйла,nə üçün
1745,warum::FADV,kāpēc,niyə
1746,warum::FADV,kāpēc,nə üçün
1747,wieviel::FNUM,кымын,neçə
1748,wieviel::FNUM,кымын,nə qədər
1749,wieviel::FNUM,cik,neçə
1750,wieviel::FNUM,cik,nə qədər
1751,eins::NUM,ӧтик,bir
1752,eins::NUM,viens,bir
1753,zwei::NUM,кык,iki
1754,zwei::NUM,divi,iki
1755,drei::NUM,куим,üç
1756,drei::NUM,trīs,üç
1757,vier::NUM,нель,dörd
1758,vier::NUM,četri,dörd
1759,fünf::NUM,вит,beş
1760,fünf::NUM,pieci,beş
1761,sechs::NUM,квайт,altı
1762,sechs::NUM,seši,altı
1763,sieben::NUM,сизим,yeddi
1764,sieben::NUM,septiņi,yeddi
1765,acht::NUM,кӧкъямыс,səkkiz
1766,acht::NUM,astoņi,səkkiz
1767,neun::NUM,ӧкмыс,doqquz
1768,neun::NUM,deviņi,doqquz
1769,zehn::NUM,дас,on
1770,zehn::NUM,desmit,on
1771,elf::NUM,дас ӧтик,on bir
1772,elf::NUM,vienpadsmit,on bir
1773,zwölf::NUM,дас кык,on iki
1774,zwölf::NUM,divpadsmit,on iki
1775,zwanzig::NUM,кызь,iyirmi
1776,zwanzig::NUM,divdesmit,iyirmi
1777,dreißig::NUM,комын,otuz
1778,dreißig::NUM,trīsdesmit,otuz
1779,vierzig::NUM,нелямын,qırx
1780,vierzig::NUM,četrdesmit,qırx
1781,fünfzig::NUM,ветымын,əlli
1782,fünfzig::NUM,piecdesmit,əlli
1783,sechzig::NUM,квайтымын,altmış
1784,sechzig::NUM,sešdesmit,altmış
1785,siebzig::NUM,сизимдас,yetmiş
1786,siebzig::NUM,septiņdesmit,yetmiş
1787,achtzig::NUM,кӧкъямысдас,səksən
1788,achtzig::NUM,astoņdesmit,səksən
1789,neunzig::NUM,ӧкмысдас,doxsan
1790,neunzig::NUM,deviņdesmit,doxsan
1791,hundert::NUM,сё,yüz
1792,hundert::NUM,simt,yüz
1793,tausend::NUM,сюрс,min
1794,tausend::NUM,tūkstoš,min
1795,und::CNJ,и,və
1796,und::CNJ,un,və
1797,oder::CNJ,либӧ,ya
1798,oder::CNJ,jeb,ya
1799,stehen::V,сулавны,durmaq
1800,stehen::V,stāvēt,durmaq
1801,sitzen::V,пукавны,oturmaq
1802,sitzen::V,sēdēt,oturmaq
1803,liegen::V,куйлыны,uzanmaq
1804,liegen::V,gulēt,uzanmaq
1805,hängen::V,ӧшавны,asılmaq
1806,hängen::V,karāties,asılmaq
1807,werden::V,лоны,olmaq
1808,werden::V,tapt,olmaq
1809,passieren::V,лоны,olmaq
1810,passieren::V,лоны,baş vermək
1811,passieren::V,notikt,olmaq
1812,passieren::V,notikt,baş vermək
1813,beginnen::V,кутчысьны,başlamaq
1814,beginnen::V,кутны,başlamaq
1815,beginnen::V,sākties,başlamaq
1816,enden::V,помасьны,bitmək
1817,enden::V,beigties,bitmək
1818,wechseln::V,вежсьыны,dəyişmək
1819,wechseln::V,mainīties,dəyişmək
1820,aufgehen[Sonne]::V,петны,doğmaq
1821,aufgehen[Sonne]::V,lēkt,doğmaq
1822,aufgehen[Sonne]::V,uzlēkt,doğmaq
1823,untergehen[Sonne]::V,пуксьыны,batmaq
1824,untergehen[Sonne]::V,noiet,batmaq
1825,untergehen[Sonne]::V,rietēt,batmaq
1826,scheinen[Sonne]::V,югъявны,parlamaq
1827,scheinen[Sonne]::V,югвидзны,parlamaq
1828,scheinen[Sonne]::V,spīdēt,parlamaq
1829,donnern::V,гымавны,guruldamaq
1830,donnern::V,dārdēt,guruldamaq
1831,wehen::V,пӧльтны,əsmək
1832,wehen::V,pūst,əsmək
1833,strömen::V,киссьыны,axmaq
1834,strömen::V,līt,axmaq
1835,strömen::V,plūst,axmaq
1836,fließen::V,визувтны,axmaq
1837,fließen::V,tecēt,axmaq
1838,sich drehen::V,бергавны,dönmək
1839,sich drehen::V,grozīties,dönmək
1840,schwanken::V,легны,yellənmək
1841,schwanken::V,лайкъявны,yellənmək
1842,schwanken::V,līgoties,yellənmək
1843,schwanken::V,grīļoties,yellənmək
1844,schwingen::V,лайкъявны,yellənmək
1845,schwingen::V,люллявны,yellənmək
1846,schwingen::V,vēzēties,yellənmək
1847,fallen::V,усьны,düşmek
1848,fallen::V,krist,düşmek
1849,brennen::V,сотчыны,yanmaq
1850,brennen::V,degt,yanmaq
1851,rauchen::V,тшынӧдны,tüstüləmək
1852,rauchen::V,dūmot,tüstüləmək
1853,regnen::V,зэрны,yağmaq
1854,regnen::V,līt,yağmaq
1855,gefrieren::V,кынмыны,donmaq
1856,gefrieren::V,sasalt,donmaq
1857,tauen::V,сывны,ərimək
1858,tauen::V,kust,ərimək
1859,schmelzen::V,сывны,ərimək
1860,schmelzen::V,kust,ərimək
1861,schmelzen::V,nokust,ərimək
1862,trocknen::V,косьмыны,qurumaq
1863,trocknen::V,žūt,qurumaq
1864,trocknen::V,kaltēties,qurumaq
1865,sieden::V,пуны,qaynamaq
1866,sieden::V,virt,qaynamaq
1867,sieden::V,vārīties,qaynamaq
1868,faulen::V,сісьмыны,çürümək
1869,faulen::V,pūt,çürümək
1870,faulen::V,trudēt,çürümək
1871,verfaulen::V,сісьмыны,çürümək
1872,verfaulen::V,sapūt,çürümək
1873,verfaulen::V,satrūdēt,çürümək
1874,reißen::V,орны,yırtılmaq
1875,reißen::V,plīst,yırtılmaq
1876,reißen::V,satrūkt,yırtılmaq
1877,versinken::V,вӧйны,batmaq
1878,versinken::V,grimt,batmaq
1879,versinken::V,nogrimt,batmaq
1880,vergehen::V,кольны,ötmək
1881,vergehen::V,ордйыны,ötmək
1882,vergehen::V,paiet,ötmək
1883,erscheinen::V,петкӧдчыны,görünmək
1884,erscheinen::V,parādīties,görünmək
1885,verschwinden::V,бырны,yox olmaq
1886,verschwinden::V,nozust,yox olmaq
1887,sinken::V,вӧйны,enmək
1888,sinken::V,kristies,enmək
1889,abnehmen::V,чинны,azalmaq
1890,abnehmen::V,noplakt,azalmaq
1891,abnehmen::V,mazināties,azalmaq
1892,zunehmen::V,содны,artmaq
1893,zunehmen::V,ыдждыны,artmaq
1894,zunehmen::V,pieaugt,artmaq
1895,zunehmen::V,pieņemties,artmaq
1896,steigen::V,лыбны,yüksəlmək
1897,steigen::V,kāpt,yüksəlmək
1898,wachsen::V,быдмыны,böyümək
1899,wachsen::V,augt,böyümək
1900,glänzen::V,югъявны,parlamaq
1901,glänzen::V,дзирдавны,parlamaq
1902,glänzen::V,zaigot,parlamaq
1903,glänzen::V,laistīties,parlamaq
1904,funkeln::V,югъявны,parıldamaq
1905,funkeln::V,дзирдавны,parıldamaq
1906,funkeln::V,mirdzēt,parıldamaq
1907,funkeln::V,dzirkstēt,parıldamaq
1908,lärmen::V,жувгыны,səs-küy etmək
1909,lärmen::V,ыугыны,səs-küy etmək
1910,lärmen::V,шумитны,səs-küy etmək
1911,lärmen::V,ālēties,səs-küy etmək
1912,lärmen::V,trokšņot,səs-küy etmək
1913,läuten::V,жургыны,çalmaq
1914,läuten::V,zvanīt,çalmaq
1915,klingeln::V,звӧнитны,zəng etmək
1916,klingeln::V,zvanīt,zəng etmək
1917,klirren::V,гольскöдчыны,cingildəmək
1918,klirren::V,tinkšķēt,cingildəmək
1919,klirren::V,džinkstēt,cingildəmək
1920,brausen::V,буавны,gurlamaq
1921,brausen::V,krākt,gurlamaq
1922,brausen::V,brāzmot,gurlamaq
1923,rauschen::V,кышакывны,xışıldamaq
1924,rauschen::V,šalkt,xışıldamaq
1925,klingen::V,шыавны,səslənmək
1926,klingen::V,юргыны,səslənmək
1927,klingen::V,skanēt,səslənmək
1928,klingen::V,izklausīties,səslənmək
1929,bellen::V,увтны,hürmək
1930,bellen::V,riet,hürmək
1931,heulen::V,омлявны,ulamaq
1932,heulen::V,вурзавны,ulamaq
1933,heulen::V,kaukt,ulamaq
1934,heulen::V,gaudot,ulamaq
1935,blasen::V,пӧльтны,üfləmək
1936,blasen::V,pūst,üfləmək
1937,pfeifen::V,шутьлявны,fit vermek
1938,pfeifen::V,svilpt,fit vermek
1939,pfeifen::V,svilpot,fit vermek
1940,schreien::V,горзыны,bağırmaq
1941,schreien::V,горзыны,qışqırmaq
1942,schreien::V,brēkt,bağırmaq
1943,schreien::V,brēkt,qışqırmaq
1944,schreien::V,kliegt,bağırmaq
1945,schreien::V,kliegt,qışqırmaq
1946,stöhnen::V,ымзыны,inləmək
1947,stöhnen::V,vaidēt,inləmək
1948,zittern::V,тіравны,titrəmək
1949,zittern::V,drebēt,titrəmək
1950,leben::V,овны,yaşamaq
1951,leben::V,dzīvot,yaşamaq
1952,geboren werden::V,чужны,doğmaq
1953,geboren werden::V,dzimt,doğmaq
1954,atmen::V,кашкыны,nəfəs almaq
1955,atmen::V,пошиктыны,nəfəs almaq
1956,atmen::V,elpot,nəfəs almaq
1957,trinken::V,юны,içmek
1958,trinken::V,dzert,içmek
1959,essen::V,сёйны,yemək
1960,essen::V,ēst,yemək
1961,schlucken::V,ньылавны,udmaq
1962,schlucken::V,rīt,udmaq
1963,müde werden::V,мудзны,yorulmaq
1964,müde werden::V,nokust,yorulmaq
1965,einschlafen::V,ланьтны,yuxuya getmək
1966,einschlafen::V,унмовсьны,yuxuya getmək
1967,einschlafen::V,iemigt,yuxuya getmək
1968,einschlafen::V,aizmigt,yuxuya getmək
1969,schlafen::V,узьны,uyumaq
1970,schlafen::V,gulēt,uyumaq
1971,aufwachen::V,садьмыны,oyanmaq
1972,aufwachen::V,mosties,oyanmaq
1973,aufstehen::V,чеччыны,yuxudan durmaq
1974,aufstehen::V,celties,yuxudan durmaq
1975,sich erholen::V,шойччыны,dincəlmək
1976,sich erholen::V,atžirgt,dincəlmək
1977,sich erholen::V,atpūsties,dincəlmək
1978,krank werden::V,висьмыны,xəstə olmaq
1979,krank werden::V,sasirgt,xəstə olmaq
1980,krank sein::V,висьны,azarlanmaq
1981,krank sein::V,висьны,xəstələnmək
1982,krank sein::V,slimot,azarlanmaq
1983,krank sein::V,slimot,xəstələnmək
1984,schmerzen::V,висьны,ağrimaq
1985,schmerzen::V,sāpēt,ağrimaq
1986,schmerzen::V,smelgt,ağrimaq
1987,husten::V,кызны,öksürmək
1988,husten::V,klepot,öksürmək
1989,genesen::V,бурдны,sağalmaq
1990,genesen::V,veseļoties,sağalmaq
1991,sterben::V,кувны,ölmək
1992,sterben::V,кувны,vəfat etmək
1993,sterben::V,mirt,ölmək
1994,sterben::V,mirt,vəfat etmək
1995,sterben::V,nomirt,ölmək
1996,sterben::V,nomirt,vəfat etmək
1997,umkommen::V,кувны,həlak olmaq
1998,umkommen::V,apsprāgt,həlak olmaq
1999,umkommen::V,aiziet bojā,həlak olmaq
2000,sich bewegen::V,вӧрзьыны,hərəkət etmək
2001,sich bewegen::V,virzīties,hərəkət etmək
2002,sich rühren::V,вӧрны,tərpənmək
2003,sich rühren::V,вӧрӧдчыны,tərpənmək
2004,sich rühren::V,sagrozīties,tərpənmək
2005,sich erheben::V,сувтны,qalxmaq
2006,sich erheben::V,piecelties,qalxmaq
2007,sich setzen::V,пуксьыны,oturmaq
2008,sich setzen::V,sēsties,oturmaq
2009,hinfallen::V,усьны,yıxılmaq
2010,hinfallen::V,sabirt,yıxılmaq
2011,hinfallen::V,pakrist,yıxılmaq
2012,laufen::V,мyнны,yerimək
2013,laufen::V,iet,yerimək
2014,laufen::V,skraidīt,yerimək
2015,schreiten::V,восьлавны,addım atmaq
2016,schreiten::V,soļot,addım atmaq
2017,spazierengehen::V,гуляйтны,gəzmək
2018,spazierengehen::V,staigāt,gəzmək
2019,spazierengehen::V,pastaigāties,gəzmək
2020,eilen::V,тэрмасьны,atılmaq
2021,eilen::V,traukt,atılmaq
2022,sich beeilen::V,тэрмасьны,tələsmək
2023,sich beeilen::V,steigties,tələsmək
2024,sich beeilen::V,pasteigties,tələsmək
2025,sausen::V,тӧвзьыны,çırpmaq
2026,sausen::V,drāzt,çırpmaq
2027,sausen::V,brāzties,çırpmaq
2028,rennen::V,котӧртны,qaçmaq
2029,rennen::V,skriet,qaçmaq
2030,springen::V,чеччавны,sıçramaq
2031,springen::V,lēkt,sıçramaq
2032,klettern::V,кышасьны,dırmanmaq
2033,klettern::V,кавшасьны,dırmanmaq
2034,klettern::V,kāpt,dırmanmaq
2035,klettern::V,rāpties,dırmanmaq
2036,schaukeln::V,гычасьны,sallanmaq
2037,schaukeln::V,šūpoties,sallanmaq
2038,schaukeln::V,zvalstīties,sallanmaq
2039,kriechen::V,кыссьыны,sürünmək
2040,kriechen::V,līst,sürünmək
2041,kriechen::V,rāpot,sürünmək
2042,schwimmen::V,уявны,üzmek
2043,schwimmen::V,peldēt,üzmek
2044,tauchen::V,сунавны,dalmaq
2045,tauchen::V,gremdēties,dalmaq
2046,rudern::V,пелысасьны,avarlamaq
2047,rudern::V,airēt,avarlamaq
2048,rudern::V,irties,avarlamaq
2049,fahren::V,мунны,sürmək
2050,fahren::V,braukt,sürmək
2051,fliegen::V,лэбны,uçmaq
2052,fliegen::V,lidot,uçmaq
2053,fliegen::V,laisties,uçmaq
2054,gehen::V,мyнны,getmək
2055,gehen::V,iet,getmək
2056,weggehen::V,мунавны,getmək
2057,weggehen::V,aiziet,getmək
2058,abfahren::V,мӧдӧдчыны,yola düşmək
2059,abfahren::V,atiet,yola düşmək
2060,abfahren::V,aizbraukt,yola düşmək
2061,anhalten::V,джӧмдыны,saxlamaq
2062,anhalten::V,apstāties,saxlamaq
2063,hineingehen::V,пырны,girmək
2064,hineingehen::V,ieiet,girmək
2065,eintreten::V,пырны,girmək
2066,eintreten::V,пырны,daxil olmaq
2067,eintreten::V,ienākt,girmək
2068,eintreten::V,ienākt,daxil olmaq
2069,kommen::V,воны,gəlmək
2070,kommen::V,локны,gəlmək
2071,kommen::V,nākt,gəlmək
2072,ankommen::V,воны,gəlib çatmaq
2073,ankommen::V,локны,gəlib çatmaq
2074,ankommen::V,nonākt,gəlib çatmaq
2075,ankommen::V,ierasties,gəlib çatmaq
2076,zurückkommen::V,косны,qayıtmaq
2077,zurückkommen::V,бергӧдчыны,qayıtmaq
2078,zurückkommen::V,atgriezties,qayıtmaq
2079,bleiben::V,кольны,qalmaq
2080,bleiben::V,palikt,qalmaq
2081,warten::V,виччысьны,gözləmək
2082,warten::V,gaidīt,gözləmək
2083,erwarten::V,виччысьны,bəkləmək
2084,erwarten::V,sagaidīt,bəkləmək
2085,suchen::V,корсьны,aramaq
2086,suchen::V,корсьны,axtarmaq
2087,suchen::V,meklēt,aramaq
2088,suchen::V,meklēt,axtarmaq
2089,finden::V,казявны,tapmaq
2090,finden::V,rast,tapmaq
2091,finden::V,atrast,tapmaq
2092,versuchen::V,заводитчывны,çalışmaq
2093,versuchen::V,mēģināt,çalışmaq
2094,vorbereiten::V,дасьтыны,hazırlamaq
2095,vorbereiten::V,gatavot,hazırlamaq
2096,vorbereiten::V,sagatavot,hazırlamaq
2097,lieben::V,радейтны,sevmək
2098,lieben::V,mīlēt,sevmək
2099,mögen::V,радейтны,xoşlamaq
2100,mögen::V,gribēties,xoşlamaq
2101,lachen::V,серавны,gülmək
2102,lachen::V,серавлыны,gülmək
2103,lachen::V,smiet,gülmək
2104,lachen::V,smieties,gülmək
2105,rühren::V,нормӧдны,həyəcanlandırmaq
2106,rühren::V,aizgrābt,həyəcanlandırmaq
2107,weinen::V,бӧрдны,ağlamaq
2108,weinen::V,raudāt,ağlamaq
2109,schimpfen::V,видчыны,küfr etmək
2110,schimpfen::V,rāties,küfr etmək
2111,schimpfen::V,lamāties,küfr etmək
2112,sich ärgern::V,скӧравны,acıqlanmaq
2113,sich ärgern::V,īgt,acıqlanmaq
2114,sich ärgern::V,pukoties,acıqlanmaq
2115,sich ärgern::V,dusmoties,acıqlanmaq
2116,sich fürchten::V,повны,qorxmaq
2117,sich fürchten::V,bīties,qorxmaq
2118,sich fürchten::V,baidīties,qorxmaq
2119,fürchten::V,повны,qorxmaq
2120,fürchten::V,baidīties no,qorxmaq
2121,fliehen::V,пышйыны,qaçmaq
2122,fliehen::V,bēgt,qaçmaq
2123,flüchten::V,пышйыны,qaçmaq
2124,flüchten::V,aizbēgt,qaçmaq
2125,sehen::V,аддзыны,görmək
2126,sehen::V,redzēt,görmək
2127,anschauen::V,видзӧдны,baxmaq
2128,anschauen::V,paraudzīties,baxmaq
2129,ansehen::V,видзӧдны,baxmaq
2130,ansehen::V,aplūkot,baxmaq
2131,hören::V,кывны,duymaq
2132,hören::V,кывны,eşitmək
2133,hören::V,dzirdēt,duymaq
2134,hören::V,dzirdēt,eşitmək
2135,zuhören::V,кывзыны,dinləmək
2136,zuhören::V,klausīties,dinləmək
2137,probieren::V,видлыны,dadına baxmaq
2138,probieren::V,nogaršot,dadına baxmaq
2139,riechen::V,чушкыны,qoxlamaq
2140,riechen::V,ost,qoxlamaq
2141,riechen::V,ostīt,qoxlamaq
2142,fühlen::V,вежӧртны,duymaq
2143,fühlen::V,гӧгӧрвоны,duymaq
2144,fühlen::V,just,duymaq
2145,fühlen::V,izjust,duymaq
2146,scheinen::V,кажитчыны,görünmək
2147,scheinen::V,šķist,görünmək
2148,scheinen::V,likties,görünmək
2149,zu sehen sein::V,тыдавны,görünmək
2150,zu sehen sein::V,parādīties,görünmək
2151,vernehmen::V,кывны,eşitmək
2152,vernehmen::V,saklausīt,eşitmək
2153,frieren::V,кынмыны,üşümək
2154,frieren::V,salt,üşümək
2155,tun::V,керны,etmək
2156,tun::V,darīt,etmək
2157,können::V,кужны,bilmək
2158,können::V,кужны,bacarmaq
2159,können::V,prast,bilmək
2160,können::V,prast,bacarmaq
2161,wollen::V,кӧсйыны,istəmək
2162,wollen::V,gribēt,istəmək
2163,anfangen::V,заводитны,başlamaq
2164,anfangen::V,пондыны,başlamaq
2165,anfangen::V,sākt,başlamaq
2166,anfangen::V,iesākt,başlamaq
2167,beenden::V,помавны,bitirmək
2168,beenden::V,beigt,bitirmək
2169,beenden::V,pabeigt,bitirmək
2170,aufhören::V,дугӧдны,bitmək
2171,aufhören::V,дугӧдны,qurtarmaq
2172,aufhören::V,pārtraukt,bitmək
2173,aufhören::V,pārtraukt,qurtarmaq
2174,gelingen::V,артмыны,müvəffəq olmaq
2175,gelingen::V,izdoties,müvəffəq olmaq
2176,geraten::V,сюрны,düşmək
2177,geraten::V,веськавны,düşmək
2178,geraten::V,veikties,düşmək
2179,öffnen::V,восьтыны,açmaq
2180,öffnen::V,atvērt,açmaq
2181,öffnen::V,attaisīt,açmaq
2182,schließen::V,пӧдлавны,qapamaq
2183,schließen::V,slēgt,qapamaq
2184,schließen::V,aizvērt,qapamaq
2185,schließen::V,aiztaisīt,qapamaq
2186,stellen::V,сувтӧдны,qoymaq
2187,stellen::V,likt,qoymaq
2188,stellen::V,nolikt,qoymaq
2189,setzen::V,пуксьӧдны,oturtmaq
2190,setzen::V,sēdināt,oturtmaq
2191,legen::V,пуктыны,qoymaq
2192,legen::V,likt,qoymaq
2193,berühren::V,вӧрзьӧдны,toxunmaq
2194,berühren::V,инмӧдчывны,toxunmaq
2195,berühren::V,skart,toxunmaq
2196,berühren::V,aizskart,toxunmaq
2197,verbinden::V,йитны,bağlamaq
2198,verbinden::V,saistīt,bağlamaq
2199,verbinden::V,savienot,bağlamaq
2200,bedecken::V,вевттьыны,örtmək
2201,bedecken::V,apsegt,örtmək
2202,bedecken::V,pārsegt,örtmək
2203,aufhängen::V,ӧшӧдны,asmaq
2204,aufhängen::V,джагӧдны,asmaq
2205,aufhängen::V,uzkārt,asmaq
2206,anzünden::V,ӧзтыны,yandırmaq
2207,anzünden::V,aizdegt,yandırmaq
2208,anzünden::V,aizdedzināt,yandırmaq
2209,aufheben::V,чеччӧдны,qaldırmaq
2210,aufheben::V,сувтӧдны,qaldırmaq
2211,aufheben::V,pacelt,qaldırmaq
2212,zurücklassen::V,кольны,buraxmaq
2213,zurücklassen::V,atstāt,buraxmaq
2214,verlieren::V,воштыны,itirmək
2215,verlieren::V,zaudēt,itirmək
2216,verlieren::V,pazaudēt,itirmək
