,Concept_ID,tr,se
6855,lieben::V,sevmek,iehtsedh
6856,lieben::V,sevmek,iehttset
6857,lieben::V,sevmek,ráhkistit
6858,lieben::V,sevmek,rähistiđ
6859,lieben::V,sevmek,rä´ǩsted
6860,lieben::V,sevmek,шо̄а̄бпшэ
6861,mögen::V,beğenmek,lyjhkedh
6862,mögen::V,beğenmek,lijkkut
6863,mögen::V,beğenmek,liikot
6864,mögen::V,beğenmek,lijkkuđ
6865,mögen::V,beğenmek,tu´ǩǩeed
6866,mögen::V,beğenmek,шо̄а̄бпшэ
6867,lachen::V,gülmek,mæjtasjidh
6868,lachen::V,gülmek,föörhkedidh
6869,lachen::V,gülmek,tjajmmat
6870,lachen::V,gülmek,čaibmat
6871,lachen::V,gülmek,boagustit
6872,lachen::V,gülmek,povvâstiđ
6873,lachen::V,gülmek,påǥsted
6874,lachen::V,gülmek,сыйнэ
6875,lachen::V,gülmek,сӣййнэ
6876,rühren::V,dokunmak,doehtedh
6877,rühren::V,dokunmak,njuoradit
6878,rühren::V,dokunmak,lihkahit
6879,rühren::V,dokunmak,lihâttiđ
6880,rühren::V,dokunmak,likktõõllâd
6881,rühren::V,dokunmak,лыксаххьтэ
6882,rühren::V,duygulandırmak,doehtedh
6883,rühren::V,duygulandırmak,njuoradit
6884,rühren::V,duygulandırmak,lihkahit
6885,rühren::V,duygulandırmak,lihâttiđ
6886,rühren::V,duygulandırmak,likktõõllâd
6887,rühren::V,duygulandırmak,лыксаххьтэ
6888,weinen::V,ağlamak,tjearodh
6889,weinen::V,ağlamak,tjierrot
6890,weinen::V,ağlamak,čierrut
6891,weinen::V,ağlamak,čiärruđ
6892,weinen::V,ağlamak,reäkkad
6893,weinen::V,ağlamak,ря̄гкэ
6894,weinen::V,ağlamak,лӯйхьке
6895,schimpfen::V,küfretmek,skïelledh
6896,schimpfen::V,küfretmek,bielkket
6897,schimpfen::V,küfretmek,bealkit
6898,schimpfen::V,küfretmek,pelkkiđ
6899,schimpfen::V,küfretmek,kaddled
6900,schimpfen::V,küfretmek,о̄а̄ҏҏтэ
6901,sich ärgern::V,kızmak,måarahtovvedh
6902,sich ärgern::V,kızmak,suhttat
6903,sich ärgern::V,kızmak,suhttat
6904,sich ärgern::V,kızmak,suttâđ
6905,sich ärgern::V,kızmak,iäd'duđ
6906,sich ärgern::V,kızmak,suttâd
6907,sich ärgern::V,kızmak,се̄ннтэ
6908,sich fürchten::V,korkmak,bïlledh
6909,sich fürchten::V,korkmak,repkiestidh
6910,sich fürchten::V,korkmak,ballat
6911,sich fürchten::V,korkmak,ballat
6912,sich fürchten::V,korkmak,poollâđ
6913,sich fürchten::V,korkmak,põõllâd
6914,sich fürchten::V,korkmak,пэллэ
6915,fürchten::V,korkmak,bïlledh
6916,fürchten::V,korkmak,ballat
6917,fürchten::V,korkmak,ballat
6918,fürchten::V,korkmak,poollâđ
6919,fürchten::V,korkmak,põõllâd
6920,fürchten::V,korkmak,пэллэ
6921,fliehen::V,kaçmak,baataridh
6922,fliehen::V,kaçmak,paahkanadtedh
6923,fliehen::V,kaçmak,báhtarit
6924,fliehen::V,kaçmak,báhtarit
6925,fliehen::V,kaçmak,patâriđ
6926,fliehen::V,kaçmak,čõ´ǩǩeed
6927,fliehen::V,kaçmak,по̄а̄ччке
6928,flüchten::V,kaçmak,tsåvvalidh
6929,flüchten::V,kaçmak,báhtarit
6930,flüchten::V,kaçmak,gárgidit
6931,flüchten::V,kaçmak,kárgáđ
6932,flüchten::V,kaçmak,uiddâd
6933,flüchten::V,kaçmak,по̄а̄ччке
6934,sehen::V,görmek,vuejnedh
6935,sehen::V,görmek,vuojnnet
6936,sehen::V,görmek,oaidnít
6937,sehen::V,görmek,uái'niđ
6938,sehen::V,görmek,vuei´nned
6939,sehen::V,görmek,уййнэ
6940,anschauen::V,seyretmek,aalpesidh
6941,anschauen::V,seyretmek,vaarjedidh
6942,anschauen::V,seyretmek,gehtjadit
6943,anschauen::V,seyretmek,geahččat
6944,anschauen::V,seyretmek,keččâđ
6945,anschauen::V,seyretmek,ǩiččâd
6946,anschauen::V,seyretmek,выльшхе
6947,ansehen::V,bakmak,gïehtjed
6948,ansehen::V,bakmak,ájttsat
6949,ansehen::V,bakmak,geahččat
6950,ansehen::V,bakmak,keččâđ
6951,ansehen::V,bakmak,ǩiččâd
6952,ansehen::V,bakmak,кӣххче
6953,hören::V,duymak,govledh
6954,hören::V,duymak,gullat
6955,hören::V,duymak,gullat
6956,hören::V,duymak,kuullâđ
6957,hören::V,duymak,kuullâd
6958,hören::V,duymak,куллэ
6959,hören::V,işitmek,govledh
6960,hören::V,işitmek,gullat
6961,hören::V,işitmek,gullat
6962,hören::V,işitmek,kuullâđ
6963,hören::V,işitmek,kuullâd
6964,hören::V,işitmek,куллэ
6965,zuhören::V,dinlemek,goltelidh
6966,zuhören::V,dinlemek,gullut
6967,zuhören::V,dinlemek,liehket
6968,zuhören::V,dinlemek,guldalit
6969,zuhören::V,dinlemek,kuldâliđ
6970,zuhören::V,dinlemek,kuvddled
6971,zuhören::V,dinlemek,куллэ
6972,probieren::V,denemek,damtedh
6973,probieren::V,denemek,smååhkedh
6974,probieren::V,denemek,smáhkkut
6975,probieren::V,denemek,geahččalit
6976,probieren::V,denemek,njaddeđ
6977,probieren::V,denemek,keččalistiđ
6978,probieren::V,denemek,njâ´dded
6979,probieren::V,denemek,кӣхчле
6980,probieren::V,tadına bakmak,damtedh
6981,probieren::V,tadına bakmak,smååhkedh
6982,probieren::V,tadına bakmak,smáhkkut
6983,probieren::V,tadına bakmak,geahččalit
6984,probieren::V,tadına bakmak,njaddeđ
6985,probieren::V,tadına bakmak,keččalistiđ
6986,probieren::V,tadına bakmak,njâ´dded
6987,probieren::V,tadına bakmak,кӣхчле
6988,riechen::V,kokusunu almak,hepsedh
6989,riechen::V,kokusunu almak,hapsijdit
6990,riechen::V,kokusunu almak,háisut
6991,riechen::V,kokusunu almak,apseđ
6992,riechen::V,kokusunu almak,â´ppsed
6993,riechen::V,kokusunu almak,аппьсе
6994,fühlen::V,duymak,damtedh
6995,fühlen::V,duymak,dåbddåt
6996,fühlen::V,duymak,dovdat
6997,fühlen::V,duymak,tubdâđ
6998,fühlen::V,duymak,tobddâd
6999,fühlen::V,duymak,куллэ
7000,fühlen::V,duymak,туссвэ
7001,fühlen::V,duymak,то̄ммтэ
7002,fühlen::V,hissetmek,damtedh
7003,fühlen::V,hissetmek,dåbddåt
7004,fühlen::V,hissetmek,dovdat
7005,fühlen::V,hissetmek,tubdâđ
7006,fühlen::V,hissetmek,tobddâd
7007,fühlen::V,hissetmek,куллэ
7008,fühlen::V,hissetmek,туссвэ
7009,fühlen::V,hissetmek,то̄ммтэ
7010,scheinen::V,görünmek,vååjnedh
7011,scheinen::V,görünmek,lijkkut
7012,scheinen::V,görünmek,oidnot
7013,scheinen::V,görünmek,dovdot
7014,scheinen::V,görünmek,va'ikkutiđ
7015,scheinen::V,görünmek,vaikkted
7016,scheinen::V,görünmek,ыдтӭ
7017,zu sehen sein::V,görünmek,vååjnedh
7018,zu sehen sein::V,görünmek,vuojnnut
7019,zu sehen sein::V,görünmek,oidnot
7020,zu sehen sein::V,görünmek,oinuđ
7021,zu sehen sein::V,görünmek,kue´stted
7022,zu sehen sein::V,görünmek,кӯсстъе
7023,zu sehen sein::V,görünmek,кӯссьтэ
7024,vernehmen::V,haber almak,govledh
7025,vernehmen::V,haber almak,gullat
7026,vernehmen::V,haber almak,gullat
7027,vernehmen::V,haber almak,kuullâđ
7028,vernehmen::V,haber almak,kuullâd
7029,vernehmen::V,haber almak,кулсэ
7030,frieren::V,üşümek,gåalodh
7031,frieren::V,üşümek,goallot
7032,frieren::V,üşümek,goallut
7033,frieren::V,üşümek,kolmuđ
7034,frieren::V,üşümek,kõlmmstõõllâd
7035,frieren::V,üşümek,калльме
7036,tun::V,etmek,darjodh
7037,tun::V,etmek,barggat
7038,tun::V,etmek,dahkat
7039,tun::V,etmek,porgâđ
7040,tun::V,etmek,raajjâd
7041,tun::V,etmek,лыххкэ
7042,tun::V,yapmak,darjodh
7043,tun::V,yapmak,barggat
7044,tun::V,yapmak,dahkat
7045,tun::V,yapmak,porgâđ
7046,tun::V,yapmak,raajjâd
7047,tun::V,yapmak,лыххкэ
7048,können::V,bilmek,maehtedh
7049,können::V,bilmek,ååjmedidh
7050,können::V,bilmek,buktet
7051,können::V,bilmek,veadjit
7052,können::V,bilmek,vaijeeđ
7053,können::V,bilmek,mä´tted
7054,können::V,bilmek,vuei´tted
7055,können::V,bilmek,вуэййе
7056,können::V,bilmek,ма̄ххьтэ
7057,wollen::V,istemek,sïjhtedh
7058,wollen::V,istemek,sihtat
7059,wollen::V,istemek,hálijdit
7060,wollen::V,istemek,dáhttut
7061,wollen::V,istemek,háliidit
7062,wollen::V,istemek,halijdiđ
7063,wollen::V,istemek,tättad
7064,wollen::V,istemek,туввэ
7065,wollen::V,istemek,та̄ххтэ
7066,anfangen::V,başlamak,aelkedh
7067,anfangen::V,başlamak,álgadit
7068,anfangen::V,başlamak,-goahtet
7069,anfangen::V,başlamak,álgit
7070,anfangen::V,başlamak,älgiđ
7071,anfangen::V,başlamak,a'lgâttiđ
7072,anfangen::V,başlamak,aalǥted
7073,anfangen::V,başlamak,олкхэ
7074,anfangen::V,başlamak,о̄а̄лкхэ
7075,beenden::V,bitirmek,orrijidh
7076,beenden::V,bitirmek,låhpadit
7077,beenden::V,bitirmek,hiejttet
7078,beenden::V,bitirmek,loahpahit
7079,beenden::V,bitirmek,luoppâđ
7080,beenden::V,bitirmek,looppted
7081,beenden::V,bitirmek,луэппьтэ
7082,aufhören::V,bitmek,sluvhtedh
7083,aufhören::V,bitmek,hiejttet
7084,aufhören::V,bitmek,heaitit
7085,aufhören::V,bitmek,šluhttet
7086,aufhören::V,bitmek,joskâđ
7087,aufhören::V,bitmek,jõskkâd
7088,aufhören::V,bitmek,puu´tted
7089,aufhören::V,bitmek,е̄сскэ
7090,gelingen::V,başarmak,lyhkestidh
7091,gelingen::V,başarmak,vuorbástuvvat
7092,gelingen::V,başarmak,lihkustuvvat
7093,gelingen::V,başarmak,lukkuđ
7094,gelingen::V,başarmak,o´nnsted
7095,gelingen::V,başarmak,выййтэ
7096,geraten::V,düşmek,sååjhtedh
7097,geraten::V,düşmek,gevvat
7098,geraten::V,düşmek,gártat
7099,geraten::V,düşmek,šaddat
7100,geraten::V,düşmek,latkiitiiđ
7101,geraten::V,düşmek,suuijâđ
7102,geraten::V,düşmek,šõddâd
7103,geraten::V,düşmek,оччтэдтэ
7104,geraten::V,düşmek,очендэдтэ
7105,öffnen::V,açmak,rïhpestidh
7106,öffnen::V,açmak,rahpat
7107,öffnen::V,açmak,rabádit
7108,öffnen::V,açmak,rahpat
7109,öffnen::V,açmak,ávustiđ
7110,öffnen::V,açmak,čuáv'diđ
7111,öffnen::V,açmak,riččâd
7112,öffnen::V,açmak,ää´veed
7113,öffnen::V,açmak,čåu´dded
7114,öffnen::V,açmak,а̄вьдэ
7115,schließen::V,kapamak,steegkedh
7116,schließen::V,kapamak,dahppat
7117,schließen::V,kapamak,gokčat
7118,schließen::V,kapamak,kiddiđ
7119,schließen::V,kapamak,toppâđ
7120,schließen::V,kapamak,kä´tted
7121,schließen::V,kapamak,тэ̄ффкэ
7122,schließen::V,kapamak,ка̄ххьтэ
7123,stellen::V,koymak,bïejedh
7124,stellen::V,koymak,biejadit
7125,stellen::V,koymak,bidjat
7126,stellen::V,koymak,asâttiđ
7127,stellen::V,koymak,piijjâd
7128,stellen::V,koymak,cää´ǩǩed
7129,stellen::V,koymak,пыййе
7130,setzen::V,koymak,bïejedh
7131,setzen::V,koymak,biejadit
7132,setzen::V,koymak,bidjat
7133,setzen::V,koymak,i'štâttiđ
7134,setzen::V,koymak,piijjâd
7135,setzen::V,koymak,пыййе
7136,setzen::V,oturtmak,bïejedh
7137,setzen::V,oturtmak,biejadit
7138,setzen::V,oturtmak,bidjat
7139,setzen::V,oturtmak,i'štâttiđ
7140,setzen::V,oturtmak,piijjâd
7141,setzen::V,oturtmak,пыййе
7142,legen::V,koymak,bïejedh
7143,legen::V,koymak,biedjat
7144,legen::V,koymak,biejadit
7145,legen::V,koymak,bidjat
7146,legen::V,koymak,asâttiđ
7147,legen::V,koymak,piijjâd
7148,legen::V,koymak,пыййе
7149,legen::V,yatırmak,bïejedh
7150,legen::V,yatırmak,biedjat
7151,legen::V,yatırmak,biejadit
7152,legen::V,yatırmak,bidjat
7153,legen::V,yatırmak,asâttiđ
7154,legen::V,yatırmak,piijjâd
7155,legen::V,yatırmak,пыййе
7156,berühren::V,dokunmak,gaajesjidh
7157,berühren::V,dokunmak,duohttat
7158,berühren::V,dokunmak,giehtadit
7159,berühren::V,dokunmak,guoskat
7160,berühren::V,dokunmak,guoskkahit
7161,berühren::V,dokunmak,kuos'kâđ
7162,berühren::V,dokunmak,kuo'skâttiđ
7163,berühren::V,dokunmak,nja'vhâstiđ
7164,berühren::V,dokunmak,kuõskted
7165,berühren::V,dokunmak,njaauksted
7166,berühren::V,dokunmak,кӯсскэ
7167,berühren::V,dokunmak,лыксаххьтэ
7168,verbinden::V,bağlamak,ektiedidh
7169,verbinden::V,bağlamak,gårredidh
7170,verbinden::V,bağlamak,tjadnat
7171,verbinden::V,bağlamak,ovttastahttit
7172,verbinden::V,bağlamak,o'vtâstittiđ
7173,verbinden::V,bağlamak,lahteđ
7174,verbinden::V,bağlamak,lâ´htted
7175,verbinden::V,bağlamak,чӯллмдэ
7176,verbinden::V,birleştirmek,ektiedidh
7177,verbinden::V,birleştirmek,gårredidh
7178,verbinden::V,birleştirmek,tjadnat
7179,verbinden::V,birleştirmek,ovttastahttit
7180,verbinden::V,birleştirmek,o'vtâstittiđ
7181,verbinden::V,birleştirmek,lahteđ
7182,verbinden::V,birleştirmek,lâ´htted
7183,verbinden::V,birleştirmek,чӯллмдэ
7184,bedecken::V,örtmek,gaptjedh
7185,bedecken::V,örtmek,jávvet
7186,bedecken::V,örtmek,gåbttjåt
7187,bedecken::V,örtmek,gokčat
7188,bedecken::V,örtmek,luáv'diđ
7189,bedecken::V,örtmek,kä´tted
7190,bedecken::V,örtmek,tu´vdded
7191,bedecken::V,örtmek,аййдэ
7192,bedecken::V,örtmek,тэ̄ффкэ
7193,bedecken::V,örtmek,ка̄ххьтэ
7194,bedecken::V,kaplamak,gaptjedh
7195,bedecken::V,kaplamak,jávvet
7196,bedecken::V,kaplamak,gåbttjåt
7197,bedecken::V,kaplamak,gokčat
7198,bedecken::V,kaplamak,luáv'diđ
7199,bedecken::V,kaplamak,kä´tted
7200,bedecken::V,kaplamak,tu´vdded
7201,bedecken::V,kaplamak,аййдэ
7202,bedecken::V,kaplamak,тэ̄ффкэ
7203,bedecken::V,kaplamak,ка̄ххьтэ
7204,aufhängen::V,asmak,gævnjodh
7205,aufhängen::V,asmak,gæhtsasjidh
7206,aufhängen::V,asmak,gahtsot
7207,aufhängen::V,asmak,gatsostit
7208,aufhängen::V,asmak,heŋget
7209,aufhängen::V,asmak,heŋgiđ
7210,aufhängen::V,asmak,he'ŋgâstiđ
7211,aufhängen::V,asmak,kååccad
7212,aufhängen::V,asmak,коадсэ
7213,anzünden::V,yakmak,tsïhkijehtedh
7214,anzünden::V,yakmak,buollidit
7215,anzünden::V,yakmak,tsahkkidit
7216,anzünden::V,yakmak,cahkkedit
7217,anzünden::V,yakmak,cokkiittiđ
7218,anzünden::V,yakmak,cõ´ǩǩted
7219,anzünden::V,yakmak,puâl'lted
7220,anzünden::V,yakmak,пуэллхэ
7221,anzünden::V,ateşlemek,tsïhkijehtedh
7222,anzünden::V,ateşlemek,buollidit
7223,anzünden::V,ateşlemek,tsahkkidit
7224,anzünden::V,ateşlemek,cahkkedit
7225,anzünden::V,ateşlemek,cokkiittiđ
7226,anzünden::V,ateşlemek,cõ´ǩǩted
7227,anzünden::V,ateşlemek,puâl'lted
7228,anzünden::V,ateşlemek,пуэллхэ
7229,aufheben::V,kaldırmak,bijjiedidh
7230,aufheben::V,kaldırmak,låpptit
7231,aufheben::V,kaldırmak,bajidit
7232,aufheben::V,kaldırmak,pajediđ
7233,aufheben::V,kaldırmak,pââi´ded
7234,aufheben::V,kaldırmak,пайнэ
7235,zurücklassen::V,geride bırakmak,laehpedh
7236,zurücklassen::V,geride bırakmak,guodet
7237,zurücklassen::V,geride bırakmak,guođđit
7238,zurücklassen::V,geride bırakmak,kyeđđiḋ
7239,zurücklassen::V,geride bırakmak,kue´đđed
7240,zurücklassen::V,geride bırakmak,кӯдтӭ
7241,verlieren::V,yitirmek,dassedh
7242,verlieren::V,yitirmek,biestedh
7243,verlieren::V,yitirmek,masset
7244,verlieren::V,yitirmek,láhppet
7245,verlieren::V,yitirmek,láhppit
7246,verlieren::V,yitirmek,läppiđ
7247,verlieren::V,yitirmek,monâttiđ
7248,verlieren::V,yitirmek,lä´pped
7249,verlieren::V,yitirmek,rââ´ppted
7250,verlieren::V,yitirmek,ка̄дхэ
7251,verlieren::V,yitirmek,кӯдтъе
7252,verlieren::V,kaybetmek,dassedh
7253,verlieren::V,kaybetmek,biestedh
7254,verlieren::V,kaybetmek,masset
7255,verlieren::V,kaybetmek,láhppet
7256,verlieren::V,kaybetmek,láhppit
7257,verlieren::V,kaybetmek,läppiđ
7258,verlieren::V,kaybetmek,monâttiđ
7259,verlieren::V,kaybetmek,lä´pped
7260,verlieren::V,kaybetmek,rââ´ppted
7261,verlieren::V,kaybetmek,ка̄дхэ
7262,verlieren::V,kaybetmek,кӯдтъе
7263,fallen lassen::V,düşürmek,gahtjehtidh
7264,fallen lassen::V,düşürmek,luojttet
7265,fallen lassen::V,düşürmek,luojttalit
7266,fallen lassen::V,düşürmek,gahčahit
7267,fallen lassen::V,düşürmek,lyeš'tiđ
7268,fallen lassen::V,düşürmek,kočâttiđ
7269,fallen lassen::V,düşürmek,rõpsted
7270,fallen lassen::V,düşürmek,kõõččted
7271,fallen lassen::V,düşürmek,ёҏтэ
7272,fallen lassen::V,düşürmek,кэчхэ
7273,machen::V,yapmak,daajhtodh
7274,machen::V,yapmak,dahkat
7275,machen::V,yapmak,dahkat
7276,machen::V,yapmak,rähtiđ
7277,machen::V,yapmak,raajjâd
7278,machen::V,yapmak,tue´j'jeed
7279,machen::V,yapmak,тӯййше
7280,machen::V,yapmak,ӣллькье
7281,herstellen::V,yapmak,skaepiedidh
7282,herstellen::V,yapmak,buvtadit
7283,herstellen::V,yapmak,dudjot
7284,herstellen::V,yapmak,a'mnâstiđ
7285,herstellen::V,yapmak,va'lmâštiđ
7286,herstellen::V,yapmak,vaalmšted
7287,herstellen::V,yapmak,лыххкэ
7288,herstellen::V,yapmak,ӣллькье
7289,herstellen::V,imal etmek,skaepiedidh
7290,herstellen::V,imal etmek,buvtadit
7291,herstellen::V,imal etmek,dudjot
7292,herstellen::V,imal etmek,a'mnâstiđ
7293,herstellen::V,imal etmek,va'lmâštiđ
7294,herstellen::V,imal etmek,vaalmšted
7295,herstellen::V,imal etmek,лыххкэ
7296,herstellen::V,imal etmek,ӣллькье
7297,bauen::V,kurmak,bigkedh
7298,bauen::V,kurmak,biggit
7299,bauen::V,kurmak,ráhkadit
7300,bauen::V,kurmak,huksiđ
7301,bauen::V,kurmak,raajjâd
7302,bauen::V,kurmak,тӯййше
7303,bauen::V,inşa etmek,bigkedh
7304,bauen::V,inşa etmek,biggit
7305,bauen::V,inşa etmek,ráhkadit
7306,bauen::V,inşa etmek,huksiđ
7307,bauen::V,inşa etmek,raajjâd
7308,bauen::V,inşa etmek,тӯййше
7309,reparieren::V,onarmak,davvodh
7310,reparieren::V,onarmak,divvot
7311,reparieren::V,onarmak,divvut
7312,reparieren::V,onarmak,tivvoođ
7313,reparieren::V,onarmak,čihtâđ
7314,reparieren::V,onarmak,teevvad
7315,reparieren::V,onarmak,чиннэ
7316,reparieren::V,tamir etmek,davvodh
7317,reparieren::V,tamir etmek,divvot
7318,reparieren::V,tamir etmek,divvut
7319,reparieren::V,tamir etmek,tivvoođ
7320,reparieren::V,tamir etmek,čihtâđ
7321,reparieren::V,tamir etmek,teevvad
7322,reparieren::V,tamir etmek,чиннэ
7323,verbessern::V,düzeltmek,bueriedidh
7324,verbessern::V,düzeltmek,báredit
7325,verbessern::V,düzeltmek,buoredit
7326,verbessern::V,düzeltmek,buoridit
7327,verbessern::V,düzeltmek,pye'rediđ
7328,verbessern::V,düzeltmek,pue´reed
7329,verbessern::V,düzeltmek,шӣгнэ
7330,ändern::V,değiştirmek,jeatjahtehtedh
7331,ändern::V,değiştirmek,rievddadit
7332,ändern::V,değiştirmek,muhttit
7333,ändern::V,değiştirmek,molsut
7334,ändern::V,değiştirmek,mutteđ
7335,ändern::V,değiştirmek,mu´tted
7336,ändern::V,değiştirmek,вуайхе
7337,ändern::V,değiştirmek,ка̄вьсе
7338,graben::V,kazmak,berkedh
7339,graben::V,kazmak,kroehkedh
7340,graben::V,kazmak,bállet
7341,graben::V,kazmak,goaivut
7342,graben::V,kazmak,roggat
7343,graben::V,kazmak,kuái'vuđ
7344,graben::V,kazmak,rääppad
7345,graben::V,kazmak,kuäivvad
7346,graben::V,kazmak,ра̄бпэ
7347,graben::V,kazmak,куаййве
7348,beugen::V,eğmek,sojjedidh
7349,beugen::V,eğmek,såjådit
7350,beugen::V,eğmek,sojahit
7351,beugen::V,eğmek,sujâttiđ
7352,beugen::V,eğmek,kå´mrded
7353,beugen::V,eğmek,njikklõõttâd
7354,beugen::V,eğmek,сойхьтэ
7355,beugen::V,eğmek,то̄а̄ххкэ
7356,beugen::V,eğmek,нигклаххьтэ
7357,biegen::V,bükmek,sojjehtidh
7358,biegen::V,bükmek,såjådit
7359,biegen::V,bükmek,niejddet
7360,biegen::V,bükmek,sojahit
7361,biegen::V,bükmek,čipteđ
7362,biegen::V,bükmek,soojted
7363,biegen::V,bükmek,сойхьтэ
7364,drehen::V,çevirmek,jårrehtidh
7365,drehen::V,çevirmek,bådnjåt
7366,drehen::V,çevirmek,botnjat
7367,drehen::V,çevirmek,jurâttiđ
7368,drehen::V,çevirmek,jåårǥlâ´tted
7369,drehen::V,çevirmek,чоӊӊтэ
7370,drehen::V,döndürmek,jårrehtidh
7371,drehen::V,döndürmek,bådnjåt
7372,drehen::V,döndürmek,botnjat
7373,drehen::V,döndürmek,jurâttiđ
7374,drehen::V,döndürmek,jåårǥlâ´tted
7375,drehen::V,döndürmek,чоӊӊтэ
7376,wenden::V,çevirmek,jarkelidh
7377,wenden::V,çevirmek,jårggålit
7378,wenden::V,çevirmek,jorgalit
7379,wenden::V,çevirmek,jurgâliđ
7380,wenden::V,çevirmek,jåårǥlâ´tted
7381,wenden::V,çevirmek,вӣррлаххътэ
7382,wenden::V,çevirmek,ка̄вьсе
7383,umdrehen::V,çevirmek,jarkedh
7384,umdrehen::V,çevirmek,måttsåstit
7385,umdrehen::V,çevirmek,botnjat
7386,umdrehen::V,çevirmek,jorgođ
7387,umdrehen::V,çevirmek,jårǥsted
7388,umdrehen::V,çevirmek,коамьхе
7389,umdrehen::V,çevirmek,калльтлэ
7390,heben::V,kaldırmak,luknjedh
7391,heben::V,kaldırmak,baavhkestidh
7392,heben::V,kaldırmak,bajedit
7393,heben::V,kaldırmak,loktet
7394,heben::V,kaldırmak,bajidit
7395,heben::V,kaldırmak,pajediđ
7396,heben::V,kaldırmak,kokkiđ
7397,heben::V,kaldırmak,kaggâd
7398,heben::V,kaldırmak,pââ´jeed
7399,heben::V,kaldırmak,пайнэ
7400,heben::V,kaldırmak,пайнэллэ
7401,hochheben::V,yukarı kaldırmak,lutnjedh
7402,hochheben::V,yukarı kaldırmak,låggŋit
7403,hochheben::V,yukarı kaldırmak,loktet
7404,hochheben::V,yukarı kaldırmak,pajediđ
7405,hochheben::V,yukarı kaldırmak,kuåstteed
7406,hochheben::V,yukarı kaldırmak,пайнэ
7407,ergreifen::V,tutmak,fihkelidh
7408,ergreifen::V,tutmak,sårjjot
7409,ergreifen::V,tutmak,doahppit
7410,ergreifen::V,tutmak,fáhtet
7411,ergreifen::V,tutmak,tuáppuđ
7412,ergreifen::V,tutmak,poppâ´tted
7413,ergreifen::V,tutmak,каццсе
7414,ergreifen::V,tutmak,туэрркэ
7415,ergreifen::V,tutmak,ро̄а̄ппчье
7416,ergreifen::V,yakalamak,fihkelidh
7417,ergreifen::V,yakalamak,sårjjot
7418,ergreifen::V,yakalamak,doahppit
7419,ergreifen::V,yakalamak,fáhtet
7420,ergreifen::V,yakalamak,tuáppuđ
7421,ergreifen::V,yakalamak,poppâ´tted
7422,ergreifen::V,yakalamak,каццсе
7423,ergreifen::V,yakalamak,туэрркэ
7424,ergreifen::V,yakalamak,ро̄а̄ппчье
7425,halten::V,tutmak,steeredh
7426,halten::V,tutmak,utniedidh
7427,halten::V,tutmak,anedit
7428,halten::V,tutmak,adnalit
7429,halten::V,tutmak,doallat
7430,halten::V,tutmak,toollâd
7431,halten::V,tutmak,tue´rjjeed
7432,halten::V,tutmak,туаррье
7433,drücken::V,sıkmak,dïelkestidh
7434,drücken::V,sıkmak,dieddet
7435,drücken::V,sıkmak,deaddit
7436,drücken::V,sıkmak,čárvet
7437,drücken::V,sıkmak,čárvuđ
7438,drücken::V,sıkmak,čärvvad
7439,drücken::V,sıkmak,teä´d'ded
7440,drücken::V,sıkmak,пе̄ррэ
7441,drücken::V,sıkmak,ра̄ппче
7442,schieben::V,itmek,vuetjedh
7443,schieben::V,itmek,sjáhtjat
7444,schieben::V,itmek,cáhkit
7445,schieben::V,itmek,cuggâđ
7446,schieben::V,itmek,oi´ǧǧeed
7447,schieben::V,itmek,оййкье
7448,schieben::V,sürmek,vuetjedh
7449,schieben::V,sürmek,sjáhtjat
7450,schieben::V,sürmek,cáhkit
7451,schieben::V,sürmek,cuggâđ
7452,schieben::V,sürmek,oi´ǧǧeed
7453,schieben::V,sürmek,оййкье
7454,kratzen::V,kaşımak,våhtsodh
7455,kratzen::V,kaşımak,skreepedh
7456,kratzen::V,kaşımak,ruohkkat
7457,kratzen::V,kaşımak,ruohkastit
7458,kratzen::V,kaşımak,gazzut
7459,kratzen::V,kaşımak,kazzođ
7460,kratzen::V,kaşımak,võckkâd
7461,kratzen::V,kaşımak,кышшкэ
7462,kratzen::V,kaşımak,каххьце
7463,lecken::V,yalamak,njåalodh
7464,lecken::V,yalamak,njoallot
7465,lecken::V,yalamak,njolodit
7466,lecken::V,yalamak,njuálluđ
7467,lecken::V,yalamak,njuällad
7468,lecken::V,yalamak,нюаллэ
7469,beißen::V,ısırmak,gaektjedh
7470,beißen::V,ısırmak,gássket
7471,beißen::V,ısırmak,gáskestit
7472,beißen::V,ısırmak,gáskit
7473,beißen::V,ısırmak,käskiđ
7474,beißen::V,ısırmak,kä´cǩǩed
7475,beißen::V,ısırmak,ка̄ццьке
7476,abreißen::V,koparmak,bïhkedh
7477,abreißen::V,koparmak,gajkkot
7478,abreißen::V,koparmak,gaikkihit
7479,abreißen::V,koparmak,roottâđ
7480,abreißen::V,koparmak,ra´šǩǩeed
7481,abreißen::V,koparmak,rååttad
7482,abreißen::V,koparmak,ро̄дтҍе
7483,abreißen::V,koparmak,пӯттҍкье
7484,abschneiden::V,keserek ayırmak,tjoehpestidh
7485,abschneiden::V,keserek ayırmak,jallat
7486,abschneiden::V,keserek ayırmak,čuohppat
7487,abschneiden::V,keserek ayırmak,jogâldiđ
7488,abschneiden::V,keserek ayırmak,geerelidh
7489,abschneiden::V,keserek ayırmak,е̄дтэ
7490,abschneiden::V,keserek ayırmak,е̄дтлэ
7491,binden::V,bağlamak,gårredidh
7492,binden::V,bağlamak,tjadnat
7493,binden::V,bağlamak,gárrat
