,Concept_ID,it,hi
1480,sich fürchten::V,avere paura,डरना
1481,sich fürchten::V,avere paura,भय खाना
1482,fürchten::V,temere,डरना से
1483,fürchten::V,temere,भय खाना से
1484,fliehen::V,fuggire,भागना
1485,flüchten::V,sfuggire,निकल भागना
1486,sehen::V,vedere,देखना
1487,anschauen::V,guardare,देखना
1488,ansehen::V,guardare,दृष्टि डालना पर
1489,hören::V,udire,सुनना
1490,hören::V,sentire,सुनना
1491,zuhören::V,ascoltare,सुनना
1492,probieren::V,degustare,चखना
1493,probieren::V,assaggiare,चखना
1494,riechen::V,sentire,सूँघना
1495,fühlen::V,sentire,महसूस करना
1496,scheinen::V,parere,लगना
1497,scheinen::V,sembrare,लगना
1498,zu sehen sein::V,vedersi,दिखाई देना
1499,vernehmen::V,sentire,सुनना
1500,vernehmen::V,percepire,सुनना
1501,frieren::V,aver freddo,ठंड लगना
1502,frieren::V,aver freddo,सर्दी लगना
1503,tun::V,fare,करना
1504,können::V,sapere,सकना
1505,können::V,sapere,जानना
1506,wollen::V,volere,चाहना
1507,anfangen::V,iniziare,शुरू करना
1508,anfangen::V,cominciare,शुरू करना
1509,beenden::V,finire,ख़त्म करना
1510,beenden::V,finire,समाप्त करना
1511,beenden::V,terminare,ख़त्म करना
1512,beenden::V,terminare,समाप्त करना
1513,aufhören::V,finire,बंद जाना
1514,aufhören::V,finire,समाप्त जाना
1515,aufhören::V,cessare,बंद जाना
1516,aufhören::V,cessare,समाप्त जाना
1517,gelingen::V,riuscire,बनना
1518,gelingen::V,riuscire,अच्छा होना
1519,geraten::V,stare,बन पड़ना
1520,öffnen::V,aprire,खोलना
1521,schließen::V,chiùdere,बंद करना
1522,stellen::V,porre,रखना
1523,stellen::V,mettere,रखना
1524,setzen::V,porre,रखना
1525,setzen::V,porre,बिठाना
1526,setzen::V,mettere,रखना
1527,setzen::V,mettere,बिठाना
1528,legen::V,posare,रखना
1529,legen::V,posare,लिटाना
1530,legen::V,mettere,रखना
1531,legen::V,mettere,लिटाना
1532,berühren::V,toccare,छूना
1533,berühren::V,toccare,स्पर्श करना
1534,verbinden::V,unire,बाँधना
1535,verbinden::V,congiùngere,बाँधना
1536,bedecken::V,coprire,ढकना
1537,bedecken::V,ricoprire,ढकना
1538,aufhängen::V,attaccare,लटकाना
1539,anzünden::V,accèndere,जलाना
1540,anzünden::V,incendiare,जलाना
1541,aufheben::V,raccògliere,उठाना
1542,zurücklassen::V,lasciare,पीछे छोड़ना
1543,zurücklassen::V,lasciare indietro,पीछे छोड़ना
1544,verlieren::V,pèrdere,खोना
1545,verlieren::V,pèrdere,गँवाना
1546,fallen lassen::V,lasciare cadere,गिराना
1547,machen::V,fare,करना
1548,machen::V,fare,बनाना
1549,herstellen::V,produrre,बनाना
1550,herstellen::V,produrre,तैयार करना
1551,herstellen::V,fabbricare,बनाना
1552,herstellen::V,fabbricare,तैयार करना
1553,bauen::V,costruire,बनाना
1554,bauen::V,costruire,निर्माण करना
1555,reparieren::V,riparare,मरम्मत करना
1556,verbessern::V,migliorare,सुधारना
1557,ändern::V,mutare,बदलना
1558,ändern::V,mutare,परीवर्तन करना
1559,ändern::V,cambiare,बदलना
1560,ändern::V,cambiare,परीवर्तन करना
1561,graben::V,scavare,खोदना
1562,beugen::V,chinare,झुकाना
1563,beugen::V,flettere,झुकाना
1564,biegen::V,tòrcere,झुकाना
1565,drehen::V,girare,फेरना
1566,drehen::V,girare,घुमाना
1567,wenden::V,girare,पलटना
1568,wenden::V,girare,मोड़ना
1569,wenden::V,voltare,पलटना
1570,wenden::V,voltare,मोड़ना
1571,umdrehen::V,rivoltare,घुमाना
1572,heben::V,levare,उठाना
1573,heben::V,levare,ऊँचा करना
1574,hochheben::V,levare,उठाना
1575,hochheben::V,levare,ऊपर को उठाना
1576,hochheben::V,sollevare,उठाना
1577,hochheben::V,sollevare,ऊपर को उठाना
1578,ergreifen::V,afferrare,पकड़ना
1579,ergreifen::V,afferrare,हाथ में लेना
1580,halten::V,tenere,धरना
1581,halten::V,tenere,पकड़ना
1582,drücken::V,premere,दबाना
1583,schieben::V,spìngere,सरकाना
1584,schieben::V,spìngere,खिसकाना
1585,kratzen::V,grattare,खुरचना
1586,kratzen::V,grattare,खुजलाना
1587,kratzen::V,graffiare,खुरचना
1588,kratzen::V,graffiare,खुजलाना
1589,lecken::V,leccare,चाटना
1590,beißen::V,mòrdere,काटना
1591,abreißen::V,staccarsi,तोड़ना
1592,abreißen::V,strapparsi,तोड़ना
1593,abschneiden::V,tagliare,काट करना
1594,binden::V,legare,बाँधना
1595,binden::V,bendare,बाँधना
1596,stecken::V,ficcare,खोंसना
1597,brechen::V,rompere,तोड़ना
1598,klopfen::V,bàttere,खटखटाना
1599,hauen::V,picchiare,ठोकना
1600,kleben::V,incollare,चिपकाना
1601,reiben::V,fregare,घिसना
1602,reiben::V,fregare,रगड़ना
1603,streichen::V,spalmare,लगाना
1604,schleifen::V,arrotare,तेज़ करना
1605,schneiden::V,tagliare,कतरना
1606,rütteln::V,scuòtere,झकझोरना
1607,schütteln::V,agitare,हिलाना
1608,schütteln::V,scuòtere,हिलाना
1609,schwenken::V,agitare,घुमाना
1610,schwenken::V,sventolare,घुमाना
1611,schütten::V,versare,उँडेलना
1612,füllen::V,riempire,भरना
1613,füllen::V,riempire,ठूसना
1614,einwickeln::V,involtare,लपेटना
1615,tragen::V,portare,ढोना
1616,schleppen::V,trainare,घसीटना
1617,schleppen::V,trascinare,घसीटना
1618,ziehen::V,tirare,खींचना
1619,aufbewahren::V,custodire,रखना
1620,aufbewahren::V,conservare,रखना
1621,werfen::V,gettare,फेंकना
1622,werfen::V,lanciare,फेंकना
1623,fangen::V,prèndere,पकड़ना
1624,fangen::V,acchiappare,पकड़ना
1625,packen::V,pigliare,पकड़ना
1626,packen::V,afferrare,पकड़ना
1627,verstecken::V,nascondere,छिपाना
1628,teilen::V,divìdere,बाँटना
1629,schicken::V,inviare,भेजना
1630,bringen::V,portare,लाना
1631,bringen::V,apportare,लाना
1632,hinzufügen::V,aggiùngere,जोड़ना
1633,bekommen::V,ricevere,पाना
1634,erhalten::V,ricevere,पाना
1635,erhalten::V,ricevere,मिलना
1636,nehmen::V,prèndere,लेना
1637,wählen::V,elèggere,चुनना
1638,wählen::V,scegliere,चुनना
1639,auswählen::V,scegliere,चुनना
1640,bewahren::V,conservare,बनाए रखना
1641,behindern::V,impedire,रोकना
1642,verderben::V,guastare,ख़राब करना
1643,beschädigen::V,danneggiare,नुक़सान पहुँचाना
1644,zerbrechen::V,rompere,तोड़ना
1645,zerbrechen::V,spezzare,तोड़ना
1646,zerreißen::V,stracciare,तोड़ना
1647,zerstören::V,distrùggere,नष्ट करना
1648,zerstören::V,distrùggere,बरबाद करना
1649,verbrennen::V,bruciare,जलाना
1650,geben::V,dare,देना
1651,reichen::V,pòrgere,थमाना
1652,schenken::V,regalare,भेंट देना
1653,versprechen::V,promettere,वादा करना
1654,wünschen::V,augurare,कामना करना
1655,loben::V,lodare,तारीफ़ करना
1656,küssen::V,baciare,चूमना
1657,wiegen::V,cullare,झुलाना
1658,wiegen::V,dondolare,झुलाना
1659,zudecken::V,coprire,ढकना
1660,wecken::V,svegliare,जगाना
1661,zeigen::V,indicare,दिखाना
1662,führen::V,guidare,रास्ता दिखाना
1663,führen::V,condurre,रास्ता दिखाना
1664,lehren::V,insegnare,पढ़ाना
1665,unterrichten::V,istruire,सिखाना
1666,unterrichten::V,insegnare,सिखाना
1667,aufziehen::V,allevare,पालना
1668,leiten::V,avviare,संचालन करना
1669,leiten::V,dirìgere,संचालन करना
1670,antreiben::V,incitare,हड़बड़ाना
1671,lassen::V,fare,-आना
1672,lassen::V,fare,कराना
1673,einladen::V,invitare,बुलाना
1674,vereinigen::V,unire,मिलाना
1675,vereinigen::V,unire,संयुक्त करना
1676,besuchen::V,visitare,मिलना से
1677,besuchen::V,visitare,मिलने जाना से
1678,besuchen::V,far vìsita a,मिलना से
1679,besuchen::V,far vìsita a,मिलने जाना से
1680,treffen::V,incontrare,मिलना
1681,sich versammeln::V,rinunirsi,इकट्ठा होना
1682,spielen::V,giocare,खेलना
1683,singen::V,cantare,गाना
1684,tanzen::V,danzare,नाचना
1685,sich trennen::V,separarsi,अलग होना
1686,verlassen::V,lasciare,छोड़ना
1687,verlassen::V,abbandonare,छोड़ना
1688,retten::V,salvare,बचाना
1689,bewachen::V,custodire,आँख रखना पर
1690,schützen::V,protèggere,रक्षा करना
1691,verteidigen::V,difèndere,रक्षा करना
1692,sich schlagen::V,bàttersi,हाथापाई करना
1693,schießen::V,sparare,गोली मारना
1694,siegen::V,vìncere,जीतना
1695,siegen::V,vìncere,विजय पाना
1696,ärgern::V,stizzire,चिढ़ाना
1697,schlagen::V,bàttere,मारना
1698,treten::V,calciare,ठोकर मारना
1699,stechen::V,pùngere,भेदना
1700,stechen::V,pùngere,भोंकना
1701,stoßen::V,urtare,धक्का देना
1702,stoßen::V,urtare,झटका देना
1703,stoßen::V,spìngere,धक्का देना
1704,stoßen::V,spìngere,झटका देना
1705,stehlen::V,rubare,चोरी करना
1706,stören::V,disturbare,बुरा लगना
1707,belästigen::V,molestare,तंग करना
1708,belästigen::V,importunare,तंग करना
1709,verbergen::V,celare,लुकाना
1710,verbergen::V,nascondere,लुकाना
1711,täuschen::V,ingannare,धोखा देना
1712,betrügen::V,frodare,धोखा देना
1713,betrügen::V,truffare,धोखा देना
1714,töten::V,uccìdere,मारना
1715,töten::V,uccìdere,मार डालना
1716,wohnen::V,abitare,रहना
1717,arbeiten::V,lavorare,काम करना
1718,sammeln::V,raccògliere,जमा करना
1719,sammeln::V,collezionare,जमा करना
1720,pflücken::V,cògliere,चुनना
1721,pflücken::V,cògliere,तोड़ना
1722,jagen::V,cacciare,आखेट करना
1723,jagen::V,cacciare,शिकार करना
1724,fischen::V,pescare,मछली पकड़ना
1725,fassen::V,catturare,पकड़ना
1726,fassen::V,acchiappare,पकड़ना
1727,hüten::V,pascolare,चराना
1728,treiben::V,spìngere,हाँकना
1729,anbinden::V,legare,बाँधना
1730,anbinden::V,attaccare,बाँधना
1731,füttern::V,dar da mangiare a,खिलाना
1732,melken::V,mùngere,दुहना
1733,hacken::V,tritare,काटना
1734,hacken::V,spaccare,काटना
1735,gießen::V,annaffiare,सींचना
1736,reifen::V,maturare,पकना
1737,zubereiten::V,preparare,पकाना
1738,kochen::V,cuòcere,पकाना
1739,kochen::V,cuòcere,राँधना
1740,backen::V,cuòcere,पकाना
1741,backen::V,cuòcere al forno,पकाना
1742,braten::V,frìggere,तलना
1743,braten::V,frìggere,भूनना
1744,braten::V,arrostire,तलना
1745,braten::V,arrostire,भूनना
1746,umrühren::V,mescolare,फेंटना
1747,stricken::V,llavorare a maglia,बुनना
1748,nähen::V,cucire,सीना
1749,färben::V,tìngere,रँगना
1750,reinigen::V,pulire,साफ़ करना
1751,reinigen::V,pulire,शुद्ध करना
1752,reinigen::V,nettare,साफ़ करना
1753,reinigen::V,nettare,शुद्ध करना
1754,waschen::V,lavare,धोना
1755,abwischen::V,asciugare,पोंछ्ना
1756,spülen::V,lavare,माँजना
1757,spülen::V,lavare,खँगालना
1758,spülen::V,sciacquare,माँजना
1759,spülen::V,sciacquare,खँगालना
1760,fegen::V,spazzare,बुहारना
1761,kehren::V,spazzare,झाड़ना
1762,baden::V,bagnarsi,स्नान करना
1763,baden::V,fare il bagno,स्नान करना
1764,sich waschen::V,lavarsi,नहाना
1765,sich waschen::V,lavarsi,हाथ-मुँह धोना
1766,ausziehen::V,tògliersi,उतारना
1767,anziehen::V,mettersi,पहनना
1768,anziehen::V,indossare,पहनना
1769,sich anziehen::V,vestirsi,कपड़े पहनना
1770,kämmen::V,pettinare,कंघी करना
1771,schmücken::V,ornare,सजाना
1772,schmücken::V,ornare,सँवारना
1773,schmücken::V,decorare,सजाना
1774,schmücken::V,decorare,सँवारना
1775,sagen::V,dire,कहना
1776,sagen::V,dire,बताना
1777,sprechen::V,parlare,बोलना
1778,reden::V,parlare,बोलना
1779,reden::V,parlare,बात करना
1780,sich unterhalten::V,conversare,बात करना
1781,sich unterhalten::V,conversare,बातचीत करना
1782,fragen::V,chièdere,पूछ्ना
1783,fragen::V,chièdere,प्रश्न करना
1784,fragen::V,domandare,पूछ्ना
1785,fragen::V,domandare,प्रश्न करना
1786,bitten::V,pregare,माँगना से
1787,erzählen::V,narrare,बताना
1788,erzählen::V,raccontare,बताना
1789,mitteilen::V,comunicare,ख़बर देना
1790,mitteilen::V,comunicare,सूचना देना
1791,nennen::V,nominare,नाम देना
1792,rufen::V,chiamare,बुलाना
1793,prahlen::V,vantarsi,शेख़ी बघारना
1794,übersetzen::V,tradurre,अनुवाद करना
1795,denken::V,pensare,सोचना
1796,glauben::V,credere,विश्वास करना
1797,bemerken::V,notare,ध्यान देना पर
1798,bemerken::V,osservare,ध्यान देना पर
1799,erkennen::V,riconoscere,पहचानना
1800,begreifen::V,capire,समझना
1801,begreifen::V,comprèndere,समझना
1802,verstehen::V,intèndere,सुनना
1803,verstehen::V,comprèndere,सुनना
1804,lernen::V,imparare,पढ़ना
1805,lernen::V,apprèndere,पढ़ना
1806,wissen::V,sapere,जानना
1807,wissen::V,sapere,मालूम होना
1808,sich erinnern an::V,ricordare,याद करना
1809,sich erinnern an::V,ricordarsi di,याद करना
1810,vergessen::V,dimenticare,भूलना
1811,vergessen::V,dimenticare,बिसारना
1812,messen::V,misurare,नापना
1813,zählen::V,contare,गिनना
1814,rechnen::V,contare,गणना करना
1815,rechnen::V,contare,हिसाब करना
1816,rechnen::V,calcolare,गणना करना
1817,rechnen::V,calcolare,हिसाब करना
1818,lesen::V,lèggere,पढ़ना
1819,malen::V,dipìngere,कींचना
1820,zeichnen::V,disegnare,चित्र कींचना
1821,schreiben::V,scrìvere,लिखना
1822,besitzen::V,possedere,मालिक होना
1823,besitzen::V,possedere,स्वामी होना
1824,kaufen::V,comprare,ख़रीदना
1825,kaufen::V,acquistare,ख़रीदना
1826,verkaufen::V,vendere,बेचना
1827,bezahlen::V,pagare,चुकाना
1828,bezahlen::V,pagare,अदा करना
1829,zahlen::V,pagare,अदा करना
1830,beherrschen::V,dominare,शासन करना पर
1831,ertragen::V,sopportare,सहना
