,Concept_ID,ba,os
1334,nennen::V,исемләү,хонын
1335,rufen::V,саҡырыу,сидын
1336,prahlen::V,маҡтаныу,ӕппӕлын
1337,prahlen::V,шапырыныу,ӕппӕлын
1338,übersetzen::V,тәржемә итеү,ратæлмац кæнын
1339,denken::V,уйлау,ӕнхъӕлын
1340,denken::V,уйлау,хъуыды кӕнын
1341,glauben::V,ышаныу,уырнын
1342,bemerken::V,күреү,фенын
1343,erkennen::V,таныу,базонын
1344,begreifen::V,аңлау,ӕмбарын
1345,begreifen::V,аңлау,бамбарын
1346,verstehen::V,аңлау,
1347,lernen::V,өйрәнеү,ахуыр кӕнын
1348,wissen::V,белеү,зонын
1349,sich erinnern an::V,хәтергә алыу,зæрдыл æрлæууын
1350,sich erinnern an::V,хәтергә алыу,æрымысын
1351,sich erinnern an::V,хәтергә алыу,æрбаймысын
1352,sich erinnern an::V,хәтергә алыу,æрхъуыды кæнын
1353,vergessen::V,онотоу,ферох кæнын
1354,vergessen::V,онотоу,айрох кæнын
1355,messen::V,үлсәү,барын
1356,zählen::V,һанау,нымайын
1357,rechnen::V,һанау,хынцын
1358,lesen::V,уҡыу,кӕсын
1359,lesen::V,уҡыу,фӕрсын
1360,malen::V,һүрәт яһау,ныв кӕнын
1361,malen::V,рәсем төшөрөү,ныв кӕнын
1362,zeichnen::V,һүрәт яһау,ныв кӕнын
1363,zeichnen::V,рәсем төшөрөү,ныв кӕнын
1364,schreiben::V,яҙыу,фыссын
1365,besitzen::V,биләү,хицау уын
1366,kaufen::V,һатып алыу,балхӕнын
1367,verkaufen::V,һатыу,уӕй кӕнын
1368,bezahlen::V,түләү,бафидын
1369,zahlen::V,түләү,фидын
1370,beherrschen::V,биләү,æлдариуæг кæнын
1371,ertragen::V,түҙеү,бавзарын
