,Concept_ID,de,cy
781,neunzig::NUM,neunzig,deg a phedwar ugain
782,hundert::NUM,hundert,cant
783,tausend::NUM,tausend,mil
784,und::CNJ,und,a
785,oder::CNJ,oder,neu
786,stehen::V,stehen,sefyll
787,sitzen::V,sitzen,eistedd
788,liegen::V,liegen,gorwedd
789,hängen::V,hängen,hongian
790,werden::V,werden,dod yn
791,werden::V,werden,mynd yn
792,passieren::V,passieren,digwydd
793,beginnen::V,beginnen,cychwyn
794,enden::V,enden,gorffen
795,wechseln::V,wechseln,newid
796,aufgehen[Sonne]::V,aufgehen,codi
797,untergehen[Sonne]::V,untergehen,machlud
798,scheinen[Sonne]::V,scheinen,tywynnu
799,donnern::V,donnern,taranu
800,wehen::V,wehen,chwythu
801,strömen::V,strömen,ffrydio
802,fließen::V,fließen,llifo
803,sich drehen::V,sich drehen,troi
804,sich drehen::V,sich drehen,cylchdroi
805,schwanken::V,schwanken,siglo
806,schwingen::V,schwingen,siglo
807,fallen::V,fallen,cwympo
808,brennen::V,brennen,llosgi
809,rauchen::V,rauchen,mygu
810,regnen::V,regnen,glawio
811,gefrieren::V,gefrieren,rhewi
812,tauen::V,tauen,toddi
813,tauen::V,tauen,meirioli
814,schmelzen::V,schmelzen,toddi
815,trocknen::V,trocknen,sychu
816,sieden::V,sieden,berwi
817,faulen::V,faulen,pydru
818,faulen::V,faulen,braenu
819,verfaulen::V,verfaulen,pydru
820,verfaulen::V,verfaulen,dadfeilio
821,reißen::V,reißen,clecian
822,reißen::V,reißen,torri'n glats
823,versinken::V,versinken,suddo
824,vergehen::V,vergehen,myned heibio
825,vergehen::V,vergehen,pasio
826,erscheinen::V,erscheinen,ymddangos
827,verschwinden::V,verschwinden,diflannu
828,sinken::V,sinken,syrthio
829,abnehmen::V,abnehmen,lleihau
830,zunehmen::V,zunehmen,cynyddu
831,steigen::V,steigen,codi
832,wachsen::V,wachsen,tyfu
833,glänzen::V,glänzen,disgleirio
834,funkeln::V,funkeln,pefrio
835,lärmen::V,lärmen,cadw sŵn
836,lärmen::V,lärmen,gwneud twrw
837,läuten::V,läuten,canu
838,klingeln::V,klingeln,canu
839,klingeln::V,klingeln,seinio
840,klirren::V,klirren,tincian
841,brausen::V,brausen,rhuo
842,rauschen::V,rauschen,siffrwd
843,rauschen::V,rauschen,chwithrwd
844,klingen::V,klingen,seinio
845,bellen::V,bellen,cyfarth
846,heulen::V,heulen,udo
847,heulen::V,heulen,oernadu
848,blasen::V,blasen,chwythu
849,pfeifen::V,pfeifen,chwibanu
850,schreien::V,schreien,gweiddi
851,schreien::V,schreien,bloeddio
852,stöhnen::V,stöhnen,griddfan
853,zittern::V,zittern,crynu
854,leben::V,leben,byw
855,geboren werden::V,geboren werden,cael eich geni
856,atmen::V,atmen,anadlu
857,trinken::V,trinken,yfed
858,essen::V,essen,bwyta
859,schlucken::V,schlucken,llyncu
860,müde werden::V,müde werden,blino
861,einschlafen::V,einschlafen,mynd i gysgu
862,einschlafen::V,einschlafen,syrthio i gysgu
863,schlafen::V,schlafen,huno
864,schlafen::V,schlafen,cysgu
865,aufwachen::V,aufwachen,dihuno
866,aufstehen::V,aufstehen,codi
867,sich erholen::V,sich erholen,ymlacio
868,sich erholen::V,sich erholen,dadflino
869,krank werden::V,krank werden,mynd yn sâl
870,krank werden::V,krank werden,mynd yn wael
871,krank sein::V,krank sein,gwaelu
872,schmerzen::V,schmerzen,brifo
873,husten::V,husten,pesychu
874,genesen::V,genesen,gwella
875,genesen::V,genesen,cael yn ôl
876,sterben::V,sterben,marw
877,umkommen::V,umkommen,trengi
878,sich bewegen::V,sich bewegen,symud
879,sich rühren::V,sich rühren,syflyd
880,sich erheben::V,sich erheben,codi
881,sich setzen::V,sich setzen,eistedd
882,hinfallen::V,hinfallen,cwympo
883,laufen::V,laufen,cerdded
884,schreiten::V,schreiten,camu
885,spazierengehen::V,spazierengehen,mynd am dro
886,eilen::V,eilen,rhuthro
887,sich beeilen::V,sich beeilen,brysio
888,sausen::V,sausen,rhuthro
889,rennen::V,rennen,rhedeg
890,springen::V,springen,llamu
891,springen::V,springen,neidio
892,klettern::V,klettern,dringo
893,schaukeln::V,schaukeln,siglo
894,kriechen::V,kriechen,cropian
895,schwimmen::V,schwimmen,nofio
896,tauchen::V,tauchen,plymio
897,tauchen::V,tauchen,ymsuddo
898,rudern::V,rudern,rhwyfo
899,fahren::V,fahren,gyrru
900,fahren::V,fahren,dreifio
901,fliegen::V,fliegen,hedfan
902,gehen::V,gehen,mynd
903,weggehen::V,weggehen,mynd
904,weggehen::V,weggehen,ymadael
905,abfahren::V,abfahren,ymadael
906,anhalten::V,anhalten,stopio
907,hineingehen::V,hineingehen,mynd i mewn
908,eintreten::V,eintreten,mynd i
909,kommen::V,kommen,dod
910,ankommen::V,ankommen,cyrraedd
911,zurückkommen::V,zurückkommen,dychwelyd
912,bleiben::V,bleiben,aros
913,bleiben::V,bleiben,sefyll
914,warten::V,warten,aros
915,warten::V,warten,disgwyl
916,erwarten::V,erwarten,disgwyl
917,suchen::V,suchen,chwilio am
918,finden::V,finden,darganfod
919,versuchen::V,versuchen,profi
920,versuchen::V,versuchen,ceisio
921,vorbereiten::V,vorbereiten,paratoi
922,lieben::V,lieben,caru
923,mögen::V,mögen,hoffi
924,lachen::V,lachen,chwerthin
925,rühren::V,rühren,cynhyrfu
926,weinen::V,weinen,wylo
927,weinen::V,weinen,llefain
928,schimpfen::V,schimpfen,grwgnach
929,sich ärgern::V,sich ärgern,gofidio
930,sich fürchten::V,sich fürchten,ofni
931,fürchten::V,fürchten,arswydo
932,fliehen::V,fliehen,ffoi
933,flüchten::V,flüchten,dianc
934,sehen::V,sehen,gweld
935,anschauen::V,anschauen,syllu
936,anschauen::V,anschauen,edrych
937,ansehen::V,ansehen,gwylio
938,hören::V,hören,clywed
939,zuhören::V,zuhören,gwrando
940,probieren::V,probieren,profi
941,riechen::V,riechen,arogli
942,fühlen::V,fühlen,teimlo
943,fühlen::V,fühlen,clywed
944,scheinen::V,scheinen,ymddangos
945,zu sehen sein::V,zu sehen sein,dod i'r golwg
946,vernehmen::V,vernehmen,clywed sôn am
947,frieren::V,frieren,bod yn oer
948,tun::V,tun,gwneud
949,können::V,können,gallu
950,wollen::V,wollen,bod mewn angen
951,anfangen::V,anfangen,dechrau
952,beenden::V,beenden,darfod
953,beenden::V,beenden,gorffen
954,aufhören::V,aufhören,peidio
955,gelingen::V,gelingen,llwyddo
956,geraten::V,geraten,diweddu
957,öffnen::V,öffnen,agor
958,schließen::V,schließen,cau
959,stellen::V,stellen,gosod
960,setzen::V,setzen,gosod
961,legen::V,legen,gosod
962,berühren::V,berühren,cyffwrdd
963,verbinden::V,verbinden,cysylltu
964,bedecken::V,bedecken,gorchuddio
965,aufhängen::V,aufhängen,crogi
966,aufhängen::V,aufhängen,hongian
967,anzünden::V,anzünden,cynnau
968,aufheben::V,aufheben,codi
969,zurücklassen::V,zurücklassen,gadael
970,verlieren::V,verlieren,colli
971,fallen lassen::V,fallen lassen,gollwng
972,machen::V,machen,gwneud
973,herstellen::V,herstellen,cynhyrchu
974,bauen::V,bauen,adeiladu
975,reparieren::V,reparieren,trwsio
976,reparieren::V,reparieren,atgyweirio
977,verbessern::V,verbessern,diwygio
978,ändern::V,ändern,altro
979,graben::V,graben,palu
980,graben::V,graben,cloddio
981,beugen::V,beugen,plygu
982,biegen::V,biegen,plygu
983,drehen::V,drehen,troelli
984,wenden::V,wenden,troi
985,umdrehen::V,umdrehen,troi
986,heben::V,heben,codi
987,hochheben::V,hochheben,dyrchafu
988,ergreifen::V,ergreifen,gafael
989,halten::V,halten,dal
990,drücken::V,drücken,pwyso
991,drücken::V,drücken,gwasgu
992,schieben::V,schieben,gwthio
993,kratzen::V,kratzen,crafu
994,lecken::V,lecken,llyfu
995,beißen::V,beißen,cnoi
996,beißen::V,beißen,brathu
997,abreißen::V,abreißen,tynnu ymaith
998,abschneiden::V,abschneiden,torri
999,binden::V,binden,clymu
1000,stecken::V,stecken,plannu
1001,brechen::V,brechen,torri
1002,klopfen::V,klopfen,taro
1003,hauen::V,hauen,taro
1004,kleben::V,kleben,gludio
1005,reiben::V,reiben,rhwbio
1006,streichen::V,streichen,taenu
1007,schleifen::V,schleifen,hogi
1008,schneiden::V,schneiden,torri
1009,rütteln::V,rütteln,ysgytio
1010,schütteln::V,schütteln,siglo
1011,schütteln::V,schütteln,ysgwyd
1012,schwenken::V,schwenken,siglo
1013,schütten::V,schütten,tywallt
1014,füllen::V,füllen,llenwi
1015,einwickeln::V,einwickeln,lapio
1016,tragen::V,tragen,cludo
1017,schleppen::V,schleppen,llusgo
1018,ziehen::V,ziehen,tynnu
1019,aufbewahren::V,aufbewahren,cadw
1020,werfen::V,werfen,taflu
1021,fangen::V,fangen,dal
1022,packen::V,packen,cipio
1023,packen::V,packen,crafangu
1024,verstecken::V,verstecken,celu
1025,verstecken::V,verstecken,cuddio
1026,teilen::V,teilen,rhannu
1027,schicken::V,schicken,anfon
1028,bringen::V,bringen,dod â
1029,hinzufügen::V,hinzufügen,chwanegu
1030,bekommen::V,bekommen,cael
1031,erhalten::V,erhalten,derbyn
1032,nehmen::V,nehmen,cymryd
1033,wählen::V,wählen,dewis
1034,auswählen::V,auswählen,dethol
1035,bewahren::V,bewahren,cadw
1036,behindern::V,behindern,atal
1037,behindern::V,behindern,rhwystro
1038,verderben::V,verderben,difetha
1039,beschädigen::V,beschädigen,niweidio
1040,zerbrechen::V,zerbrechen,torri
1041,zerreißen::V,zerreißen,rhwygo
1042,zerstören::V,zerstören,dinistrio
1043,verbrennen::V,verbrennen,llosgi
1044,geben::V,geben,rhoi
1045,reichen::V,reichen,estyn
1046,schenken::V,schenken,rhoddi
1047,versprechen::V,versprechen,addo
1048,wünschen::V,wünschen,dymuno
1049,loben::V,loben,canmol
1050,küssen::V,küssen,cusanu
1051,wiegen::V,wiegen,siglo
1052,zudecken::V,zudecken,gorchuddio
1053,wecken::V,wecken,deffro
1054,zeigen::V,zeigen,dangos
1055,führen::V,führen,arwain
1056,lehren::V,lehren,dysgu
1057,unterrichten::V,unterrichten,hyfforddi
1058,aufziehen::V,aufziehen,dod i fyny
1059,leiten::V,leiten,arwain
1060,antreiben::V,antreiben,annog
1061,lassen::V,lassen,gadael
1062,einladen::V,einladen,gwahodd
1063,vereinigen::V,vereinigen,uno
1064,vereinigen::V,vereinigen,cyfuno
1065,besuchen::V,besuchen,ymweld â
1066,treffen::V,treffen,cwrdd
1067,treffen::V,treffen,cyfarfod
1068,sich versammeln::V,sich versammeln,casglu
1069,sich versammeln::V,sich versammeln,cynnull
1070,spielen::V,spielen,chwarae
1071,singen::V,singen,canu
1072,tanzen::V,tanzen,dawnsio
1073,sich trennen::V,sich trennen,ymwahanu
1074,verlassen::V,verlassen,gadael
1075,retten::V,retten,achub
1076,bewachen::V,bewachen,gwarchod
1077,schützen::V,schützen,noddi
1078,verteidigen::V,verteidigen,amddiffyn
1079,sich schlagen::V,sich schlagen,ffraeo
1080,sich schlagen::V,sich schlagen,terfysgu
1081,schießen::V,schießen,saethu
1082,siegen::V,siegen,ennill
1083,ärgern::V,ärgern,cythruddo
1084,schlagen::V,schlagen,curo
1085,treten::V,treten,cicio
1086,stechen::V,stechen,pigo
1087,stoßen::V,stoßen,gwthio
1088,stehlen::V,stehlen,dwyn
1089,stehlen::V,stehlen,lladrata
1090,stören::V,stören,aflonyddu
1091,belästigen::V,belästigen,trafferthu
1092,verbergen::V,verbergen,cuddio
1093,täuschen::V,täuschen,twyllo
1094,betrügen::V,betrügen,hocedu
1095,töten::V,töten,lladd
1096,wohnen::V,wohnen,byw
1097,arbeiten::V,arbeiten,gweithio
1098,sammeln::V,sammeln,casglu
1099,pflücken::V,pflücken,casglu
1100,jagen::V,jagen,hela
1101,fischen::V,fischen,pysgota
1102,fassen::V,fassen,dal
1103,hüten::V,hüten,bugeilio
1104,treiben::V,treiben,gyrru
1105,anbinden::V,anbinden,clymu
1106,füttern::V,füttern,porthi
1107,melken::V,melken,godro
1108,hacken::V,hacken,torri
1109,gießen::V,gießen,dyfrhau
1110,reifen::V,reifen,aeddfedu
1111,zubereiten::V,zubereiten,coginio
1112,kochen::V,kochen,berwi
1113,backen::V,backen,pobi
1114,backen::V,backen,crasu
1115,braten::V,braten,ffrio
1116,umrühren::V,umrühren,cyffroi
1117,stricken::V,stricken,gwau
1118,nähen::V,nähen,gwnïo
1119,färben::V,färben,lliwio
1120,reinigen::V,reinigen,glanhau
1121,waschen::V,waschen,golchi
1122,abwischen::V,abwischen,sychu
1123,spülen::V,spülen,streulio
1124,fegen::V,fegen,ysgubo
1125,kehren::V,kehren,ysgubo
1126,baden::V,baden,cael bath
1127,sich waschen::V,sich waschen,ymolchi
1128,ausziehen::V,ausziehen,tynnu
1129,anziehen::V,anziehen,gwisgo
1130,sich anziehen::V,sich anziehen,ymwisgo
1131,kämmen::V,kämmen,cribo
1132,schmücken::V,schmücken,harddu
1133,schmücken::V,schmücken,addurno
1134,sagen::V,sagen,dweud
1135,sprechen::V,sprechen,llefaru
1136,reden::V,reden,siarad
1137,sich unterhalten::V,sich unterhalten,sgwrsio
1138,fragen::V,fragen,gofyn
1139,bitten::V,bitten,gofyn am
1140,erzählen::V,erzählen,dweud
1141,mitteilen::V,mitteilen,cyfleu
1142,nennen::V,nennen,enwi
1143,rufen::V,rufen,galw
1144,prahlen::V,prahlen,brolio
1145,prahlen::V,prahlen,ymffrostio
1146,übersetzen::V,übersetzen,cyfieithu
1147,denken::V,denken,meddwl
1148,glauben::V,glauben,credu
1149,glauben::V,glauben,coelio
1150,bemerken::V,bemerken,sylwi
1151,erkennen::V,erkennen,adnabod
1152,begreifen::V,begreifen,amgyffred
1153,verstehen::V,verstehen,deall
1154,lernen::V,lernen,dysgu
1155,wissen::V,wissen,gwybod
1156,sich erinnern an::V,sich erinnern an,cofio
1157,vergessen::V,vergessen,anghofio
1158,messen::V,messen,mesur
1159,zählen::V,zählen,cyfrif
1160,rechnen::V,rechnen,cyfrifo
1161,lesen::V,lesen,darllen
1162,malen::V,malen,peintio
1163,zeichnen::V,zeichnen,tynnu
1164,schreiben::V,schreiben,ysgrifennu
1165,besitzen::V,besitzen,meddu
1166,kaufen::V,kaufen,prynu
1167,verkaufen::V,verkaufen,gwerthu
1168,bezahlen::V,bezahlen,talu am
1169,zahlen::V,zahlen,talu
1170,beherrschen::V,beherrschen,rheoli
1171,beherrschen::V,beherrschen,llywodraethu
1172,ertragen::V,ertragen,dioddef
