,Concept_ID,lv,lt
1519,billig::A,донтӧг,pigus
1520,billig::A,lēts,pigus
1521,teuer::A,дона,brangus
1522,teuer::A,dārgs,brangus
1523,wertvoll::A,дона,vertingas
1524,wertvoll::A,vērtīgs,vertingas
1525,blind::A,синтӧм,aklas
1526,blind::A,akls,aklas
1527,taub::A,пельтӧм,kurčias
1528,taub::A,kurls,kurčias
1529,kräftig::A,вынйӧра,stiprus
1530,kräftig::A,spēcīgs,stiprus
1531,stark::A,ён,stiprus
1532,stark::A,вына,stiprus
1533,stark::A,stiprs,stiprus
1534,schwach::A,жеб,silpnas
1535,schwach::A,vājš,silpnas
1536,fett::A,госа,riebus
1537,fett::A,brangs,riebus
1538,schlank::A,веськыд,laibas
1539,schlank::A,веськыд,lieknas
1540,schlank::A,slaids,laibas
1541,schlank::A,slaids,lieknas
1542,hübsch::A,мича,gražus
1543,hübsch::A,лӧсьыд,gražus
1544,hübsch::A,glīts,gražus
1545,böse::A,лёк,blogas
1546,böse::A,ļauns,blogas
1547,böse::A,negants,blogas
1548,dumm::A,йӧй,paikas
1549,dumm::A,йӧй,kvailas
1550,dumm::A,вежӧртӧм,paikas
1551,dumm::A,вежӧртӧм,kvailas
1552,dumm::A,stulbs,paikas
1553,dumm::A,stulbs,kvailas
1554,dumm::A,muļķīgs,paikas
1555,dumm::A,muļķīgs,kvailas
1556,faul::A,дыш,tingus
1557,faul::A,slinks,tingus
1558,fleißig::A,зільысь,stropus
1559,fleißig::A,зільысь,kruopštus
1560,fleißig::A,čakls,stropus
1561,fleißig::A,čakls,kruopštus
1562,fleißig::A,cītīgs,stropus
1563,fleißig::A,cītīgs,kruopštus
1564,geizig::A,топыд,šykštus
1565,geizig::A,skops,šykštus
1566,geizig::A,sīksts,šykštus
1567,klug::A,юра,sumanus
1568,klug::A,юра,protingas
1569,klug::A,вежӧра,sumanus
1570,klug::A,вежӧра,protingas
1571,klug::A,gudrs,sumanus
1572,klug::A,gudrs,protingas
1573,geschickt::A,кипода,apsukrus
1574,geschickt::A,кужысь,apsukrus
1575,geschickt::A,manīgs,apsukrus
1576,lieb::A,муса,mielas
1577,lieb::A,мича,mielas
1578,lieb::A,лӧсьыд,mielas
1579,lieb::A,mīļš,mielas
1580,lustig::A,кыпыд,smagus
1581,lustig::A,кыпыд,linksmas
1582,lustig::A,jautrs,smagus
1583,lustig::A,jautrs,linksmas
1584,sanft::A,мелі,švelnus
1585,sanft::A,мелі,minkštas
1586,sanft::A,liegs,švelnus
1587,sanft::A,liegs,minkštas
1588,hungrig::A,тшыг,alkanas
1589,hungrig::A,izsalcis,alkanas
1590,krank::A,висьысь,ligotas
1591,krank::A,висьысь,sergantis
1592,krank::A,slims,ligotas
1593,krank::A,slims,sergantis
1594,nackt::A,пасьтӧм,nuogas
1595,nackt::A,pliks,nuogas
1596,traurig::A,гажтӧм,liūdnas
1597,traurig::A,bēdīgs,liūdnas
1598,traurig::A,skumīgs,liūdnas
1599,lebendig::A,ловъя,gyvas
1600,lebendig::A,dzīvs,gyvas
1601,gut::A,бур,geras
1602,gut::A,labs,geras
1603,schlecht::A,лёк,blogas
1604,schlecht::A,лёк,prastas
1605,schlecht::A,омӧль,blogas
1606,schlecht::A,омӧль,prastas
1607,schlecht::A,slikts,blogas
1608,schlecht::A,slikts,prastas
1609,richtig::A,инӧд,tikras
1610,richtig::A,инӧд,teisingas
1611,richtig::A,riktīgs,tikras
1612,richtig::A,riktīgs,teisingas
1613,schlimm::A,омӧль,blogas
1614,schlimm::A,омӧль,prastas
1615,schlimm::A,туйтӧм,blogas
1616,schlimm::A,туйтӧм,prastas
1617,schlimm::A,nelāgs,blogas
1618,schlimm::A,nelāgs,prastas
1619,schlimm::A,nejauks,blogas
1620,schlimm::A,nejauks,prastas
1621,wahr::A,абу ылӧг,tikras
1622,wahr::A,īsts,tikras
1623,wahr::A,patiess,tikras
1624,alt::A,важ,senas
1625,alt::A,sens,senas
1626,alt::A,vęcs,senas
1627,neu::A,выль,naujas
1628,neu::A,jauns,naujas
1629,ehemalig::A,вӧвлӧм,buvęs
1630,ehemalig::A,bijušais,buvęs
1631,alt[Lebewesen]::A,пӧрысь,pagyvenęs
1632,alt[Lebewesen]::A,vecs,pagyvenęs
1633,jung::A,том,jaunas
1634,jung::A,jauns,jaunas
1635,arm::A,гӧль,neturtingas
1636,arm::A,nabags,neturtingas
1637,reich::A,озыр,turtingas
1638,reich::A,bagāts,turtingas
1639,bekannt::A,тӧдса,žinomas
1640,bekannt::A,тӧдса,pažįstamas
1641,bekannt::A,zināms,žinomas
1642,bekannt::A,zināms,pažįstamas
1643,bekannt::A,pazīstams,žinomas
1644,bekannt::A,pazīstams,pažįstamas
1645,berühmt::A,нималан,žymus
1646,berühmt::A,нималан,garsus
1647,berühmt::A,кывсян,žymus
1648,berühmt::A,кывсян,garsus
1649,berühmt::A,slavens,žymus
1650,berühmt::A,slavens,garsus
1651,fremd::A,йӧз,svetimas
1652,fremd::A,svešs,svetimas
1653,verschieden::A,абу ӧткодь,įvairus
1654,verschieden::A,разнӧй,įvairus
1655,verschieden::A,dažāds,įvairus
1656,nah::A,матыс,artimas
1657,nah::A,tuvs,artimas
1658,fern::A,ылі,tolimas
1659,fern::A,tāls,tolimas
1660,linker::A,шуйга,kairys
1661,linker::A,kreisais,kairys
1662,rechter::A,веськыд,dešinys
1663,rechter::A,labais,dešinys
1664,anderer::A,мукӧд,kitas
1665,anderer::A,otrs,kitas
1666,erster::A,медводдза,pirmas
1667,erster::A,pirmais,pirmas
1668,zweiter::A,мӧд,antras
1669,zweiter::A,otrais,antras
1670,dritter::A,коймӧд,trečias
1671,dritter::A,trešais,trečias
1672,letzter::A,бӧръя,paskutinis
1673,letzter::A,beidzamais,paskutinis
1674,allein::ADV,ӧтка,vienas
1675,allein::ADV,viens pats,vienas
1676,auf einmal::ADV,ӧтпырйӧ,iš karto
1677,auf einmal::ADV,reizē,iš karto
1678,zusammen::ADV,тшӧтш,kartu
1679,zusammen::ADV,тшӧтш,drauge
1680,zusammen::ADV,kopā,kartu
1681,zusammen::ADV,kopā,drauge
1682,zusammen::ADV,vienviet,kartu
1683,zusammen::ADV,vienviet,drauge
1684,lange::ADV,дыр,ilgai
1685,lange::ADV,ilgi,ilgai
1686,plötzlich::ADV,друг,staiga
1687,plötzlich::ADV,pēkšņi,staiga
1688,sofort::ADV,дзик пыр,tuojau
1689,sofort::ADV,tūlīt,tuojau
1690,später::ADV,сэсся,vėliau
1691,später::ADV,сэсся,paskiau
1692,später::ADV,vēlāk,vėliau
1693,später::ADV,vēlāk,paskiau
1694,jetzt::ADV,ӧні,dabãr
1695,jetzt::ADV,tagad,dabãr
1696,heute::ADV,талун,šiandien
1697,heute::ADV,šodien,šiandien
1698,morgen::ADV,аски,rytoj
1699,morgen::ADV,rīt,rytoj
1700,bald::ADV,регыд,greitai
1701,bald::ADV,регыд,netrukus
1702,bald::ADV,drīz,greitai
1703,bald::ADV,drīz,netrukus
1704,dann::ADV,бӧрын,po to
1705,dann::ADV,бӧрти,po to
1706,dann::ADV,tad,po to
1707,gestern::ADV,тӧнлун,vakar
1708,gestern::ADV,vakar,vakar
1709,einst::ADV,ӧтчыд,kadaise
1710,einst::ADV,ӧтчыд,kitą kartą
1711,einst::ADV,ӧтпыр,kadaise
1712,einst::ADV,ӧтпыр,kitą kartą
1713,einst::ADV,citreiz,kadaise
1714,einst::ADV,citreiz,kitą kartą
1715,damals::ADV,сэки,anuomet
1716,damals::ADV,сэки,anuokart
1717,damals::ADV,toreiz,anuomet
1718,damals::ADV,toreiz,anuokart
1719,danach::ADV,сэсся,po to
1720,danach::ADV,сэсся,paskui
1721,danach::ADV,pēc tam,po to
1722,danach::ADV,pēc tam,paskui
1723,vorher::ADV,войдӧр,anksčiau
1724,vorher::ADV,iepriekš,anksčiau
1725,vorher::ADV,pirms tam,anksčiau
1726,zuerst::ADV,войдӧр,pirma
1727,zuerst::ADV,войдӧр,iš pradžių̃
1728,zuerst::ADV,vis'pirms,pirma
1729,zuerst::ADV,vis'pirms,iš pradžių̃
1730,einmal::ADV,ӧтчыдысь,kartą
1731,einmal::ADV,ӧтчыдысь,vieną kartą
1732,einmal::ADV,reiz,kartą
1733,einmal::ADV,reiz,vieną kartą
1734,einmal::ADV,vienreiz,kartą
1735,einmal::ADV,vienreiz,vieną kartą
1736,manchmal::ADV,корсюрӧ,kai kada
1737,manchmal::ADV,dažkārt,kai kada
1738,oft::ADV,тшӧкыда,dažnai
1739,oft::ADV,bieži,dažnai
1740,immer::ADV,век,visada
1741,immer::ADV,век,visuomet
1742,immer::ADV,allaž,visada
1743,immer::ADV,allaž,visuomet
1744,immer::ADV,vien'mēr,visada
1745,immer::ADV,vien'mēr,visuomet
1746,niemals::ADV,оз некор,niekada
1747,niemals::ADV,оз некор,niekuomet
1748,niemals::ADV,nemūžam,niekada
1749,niemals::ADV,nemūžam,niekuomet
1750,hier::ADV,со,čia
1751,hier::ADV,тонӧ,čia
1752,hier::ADV,te,čia
1753,hier::ADV,šeit,čia
1754,hierhin::ADV,татчӧ,šen
1755,hierhin::ADV,татчӧ,čionai
1756,hierhin::ADV,талань,šen
1757,hierhin::ADV,талань,čionai
1758,hierhin::ADV,šurp,šen
1759,hierhin::ADV,šurp,čionai
1760,hierhin::ADV,uz šejieni,šen
1761,hierhin::ADV,uz šejieni,čionai
1762,von hier::ADV,тасянь,iš čia
1763,von hier::ADV,no šejienes,iš čia
1764,dort::ADV,сэні,ten
1765,dort::ADV,сэні,tenai
1766,dort::ADV,tur,ten
1767,dort::ADV,tur,tenai
1768,dorthin::ADV,сэтчӧ,ten
1769,dorthin::ADV,сэтчӧ,ten link
1770,dorthin::ADV,turp,ten
1771,dorthin::ADV,turp,ten link
1772,dorthin::ADV,uz turieni,ten
1773,dorthin::ADV,uz turieni,ten link
1774,geradeaus::ADV,веськыда,tiesiai
1775,geradeaus::ADV,taisni uz priekšu,tiesiai
1776,vorwärts::ADV,водзӧ,pirmyn
1777,vorwärts::ADV,uz priekšu,pirmyn
1778,rückwärts::ADV,бӧрӧ,atbulai
1779,rückwärts::ADV,atmuguriski,atbulai
1780,zurück::ADV,бӧр,atgal
1781,zurück::ADV,atpakāļ,atgal
1782,unten::ADV,улын,žemai
1783,unten::ADV,улын,apačioje
1784,unten::ADV,уліын,žemai
1785,unten::ADV,уліын,apačioje
1786,unten::ADV,lejā,žemai
1787,unten::ADV,lejā,apačioje
1788,unten::ADV,apakšā,žemai
1789,unten::ADV,apakšā,apačioje
1790,hinab::ADV,улӧ,žemyn
1791,hinab::ADV,увлан,žemyn
1792,hinab::ADV,uz leju,žemyn
1793,oben::ADV,вылын,viršuj
1794,oben::ADV,выліын,viršuj
1795,oben::ADV,virsū,viršuj
1796,hinauf::ADV,выліӧ,aukštyn
1797,hinauf::ADV,выліӧ,į viršų
1798,hinauf::ADV,augšā,aukštyn
1799,hinauf::ADV,augšā,į viršų
1800,hinauf::ADV,uz augšu,aukštyn
1801,hinauf::ADV,uz augšu,į viršų
1802,überall::ADV,быдлаын,visur
1803,überall::ADV,visur,visur
1804,nicht::ADV,oз,ne
1805,nicht::ADV,ne,ne
1806,ein wenig::ADV,неуна,truputį
1807,ein wenig::ADV,drusku,truputį
1808,kaum::ADV,мырдэм,vos
1809,kaum::ADV,diezin vai,vos
1810,sehr::ADV,зэв,labai
1811,sehr::ADV,зэв,baisiai
1812,sehr::ADV,ļoti,labai
1813,sehr::ADV,ļoti,baisiai
1814,sehr::ADV,gaužām,labai
1815,sehr::ADV,gaužām,baisiai
1816,so::ADV,тадз,taip
1817,so::ADV,сідз,taip
1818,so::ADV,tā,taip
1819,so::ADV,tik,taip
1820,noch::ADV,на,dar
1821,noch::ADV,нӧшта,dar
1822,noch::ADV,vēl,dar
1823,nur::ADV,куш,tik
1824,nur::ADV,куш,vien
1825,nur::ADV,сӧмын,tik
1826,nur::ADV,сӧмын,vien
1827,nur::ADV,vien,tik
1828,nur::ADV,vien,vien
1829,nur::ADV,tikai,tik
1830,nur::ADV,tikai,vien
1831,schon::ADV,нин,jau
1832,schon::ADV,jau,jau
1833,wieder::ADV,бара,vėl
1834,wieder::ADV,бара,iš naujo
1835,wieder::ADV,atkal,vėl
1836,wieder::ADV,atkal,iš naujo
1837,vergebens::ADV,весьшӧрӧ,veltui
1838,vergebens::ADV,весьшӧрӧ,bergždžiai
1839,vergebens::ADV,velti,veltui
1840,vergebens::ADV,velti,bergždžiai
1841,vor::PRP,водзын,prieš
1842,vor::PRP,priekš,prieš
1843,hinter::PRP,бӧрнын,už
1844,hinter::PRP,aiz,už
1845,unter::PRP,улын,po
1846,unter::PRP,zem,po
1847,durch::PRP,пыр,pro
1848,durch::PRP,пыр,per
1849,durch::PRP,пырыс,pro
1850,durch::PRP,пырыс,per
1851,durch::PRP,caur,pro
1852,durch::PRP,caur,per
1853,durch::PRP,cauri,pro
1854,durch::PRP,cauri,per
1855,neben::PRP,бердын,prie
1856,neben::PRP,бердын,šalia
1857,neben::PRP,līdzās,prie
1858,neben::PRP,līdzās,šalia
1859,zwischen::PRP,костын,tarp
1860,zwischen::PRP,starp,tarp
1861,wegen::PRP,вӧсна,dėl
1862,wegen::PRP,вӧсна,dėlei
1863,wegen::PRP,pēc,dėl
1864,wegen::PRP,pēc,dėlei
1865,dies::PRN,тайӧ,šis
1866,dies::PRN,тайӧ,šitas
1867,dies::PRN,šis,šis
1868,dies::PRN,šis,šitas
1869,das::PRN,ciйö,tat
1870,das::PRN,tas,tat
1871,alles::PRN,став,visas
1872,alles::PRN,viss,visas
1873,ich::PRN,ме,aš
1874,ich::PRN,es,aš
1875,du::PRN,тэ,tu
1876,du::PRN,tu,tu
1877,er::PRN,сійӧ,jis
1878,er::PRN,viņš,jis
1879,wir::PRN,ми,mes
1880,wir::PRN,mēs,mes
1881,ihr::PRN,тi,jūs
1882,ihr::PRN,jūs,jūs
1883,sie::PRN,найö,ji
1884,sie::PRN,найö,jos
1885,sie::PRN,viņi,ji
1886,sie::PRN,viņi,jos
1887,sie::PRN,viņas,ji
1888,sie::PRN,viņas,jos
1889,was::FPRN,мый,kas
1890,was::FPRN,kas,kas
1891,wer::FPRN,код,kas
1892,wer::FPRN,kas,kas
1893,wo::FADV,кыті,kur
1894,wo::FADV,kur,kur
1895,wohin::FADV,кытчӧ,kur
1896,wohin::FADV,кытчӧ,kur link
1897,wohin::FADV,kurp,kur
1898,wohin::FADV,kurp,kur link
1899,wohin::FADV,uz kurieni,kur
1900,wohin::FADV,uz kurieni,kur link
1901,wie::FADV,кыдзи,kaip
1902,wie::FADV,kā,kaip
1903,warum::FADV,мыйла,kod̃ėl
1904,warum::FADV,мыйла,dėl ko
1905,warum::FADV,kāpēc,kod̃ėl
1906,warum::FADV,kāpēc,dėl ko
1907,wieviel::FNUM,кымын,kiek
1908,wieviel::FNUM,cik,kiek
1909,eins::NUM,ӧтик,vienas
1910,eins::NUM,viens,vienas
1911,zwei::NUM,кык,du
1912,zwei::NUM,divi,du
1913,drei::NUM,куим,trys
1914,drei::NUM,trīs,trys
1915,vier::NUM,нель,keturi
1916,vier::NUM,četri,keturi
1917,fünf::NUM,вит,penki
1918,fünf::NUM,pieci,penki
1919,sechs::NUM,квайт,šeši
1920,sechs::NUM,seši,šeši
1921,sieben::NUM,сизим,septyni
1922,sieben::NUM,septiņi,septyni
1923,acht::NUM,кӧкъямыс,aštuoni
1924,acht::NUM,astoņi,aštuoni
1925,neun::NUM,ӧкмыс,devyni
1926,neun::NUM,deviņi,devyni
1927,zehn::NUM,дас,dešimt
1928,zehn::NUM,desmit,dešimt
1929,elf::NUM,дас ӧтик,vienuolika
1930,elf::NUM,vienpadsmit,vienuolika
1931,zwölf::NUM,дас кык,dvylika
1932,zwölf::NUM,divpadsmit,dvylika
1933,zwanzig::NUM,кызь,dvidešimt
1934,zwanzig::NUM,divdesmit,dvidešimt
1935,dreißig::NUM,комын,trisdešimt
1936,dreißig::NUM,trīsdesmit,trisdešimt
1937,vierzig::NUM,нелямын,keturiasdešimt
1938,vierzig::NUM,četrdesmit,keturiasdešimt
1939,fünfzig::NUM,ветымын,penkiasdešimt
1940,fünfzig::NUM,piecdesmit,penkiasdešimt
1941,sechzig::NUM,квайтымын,šešiasdešimt
1942,sechzig::NUM,sešdesmit,šešiasdešimt
1943,siebzig::NUM,сизимдас,septyniasdešimt
1944,siebzig::NUM,septiņdesmit,septyniasdešimt
1945,achtzig::NUM,кӧкъямысдас,aštuoniasdešimt
1946,achtzig::NUM,astoņdesmit,aštuoniasdešimt
1947,neunzig::NUM,ӧкмысдас,devyniasdešimt
1948,neunzig::NUM,deviņdesmit,devyniasdešimt
1949,hundert::NUM,сё,šimtas
1950,hundert::NUM,simt,šimtas
1951,tausend::NUM,сюрс,tūkstantis
1952,tausend::NUM,tūkstoš,tūkstantis
1953,und::CNJ,и,ĩr
1954,und::CNJ,un,ĩr
1955,oder::CNJ,либӧ,ar
1956,oder::CNJ,либӧ,arba
1957,oder::CNJ,jeb,ar
1958,oder::CNJ,jeb,arba
1959,stehen::V,сулавны,stovėti
1960,stehen::V,stāvēt,stovėti
1961,sitzen::V,пукавны,sėdėti
1962,sitzen::V,sēdēt,sėdėti
1963,liegen::V,куйлыны,gulėti
1964,liegen::V,gulēt,gulėti
1965,hängen::V,ӧшавны,kyboti
1966,hängen::V,ӧшавны,kabėti
1967,hängen::V,karāties,kyboti
1968,hängen::V,karāties,kabėti
1969,werden::V,лоны,taptis
1970,werden::V,лоны,darytis
1971,werden::V,tapt,taptis
1972,werden::V,tapt,darytis
1973,passieren::V,лоны,atsitikti
1974,passieren::V,лоны,pasitaikyti
1975,passieren::V,notikt,atsitikti
1976,passieren::V,notikt,pasitaikyti
1977,beginnen::V,кутчысьны,prasid́ėti
1978,beginnen::V,кутны,prasid́ėti
1979,beginnen::V,sākties,prasid́ėti
1980,enden::V,помасьны,baigtis
1981,enden::V,beigties,baigtis
1982,wechseln::V,вежсьыны,keistis
1983,wechseln::V,вежсьыны,pasikeisti
1984,wechseln::V,mainīties,keistis
1985,wechseln::V,mainīties,pasikeisti
1986,aufgehen[Sonne]::V,петны,tekėti
1987,aufgehen[Sonne]::V,петны,patekėti
1988,aufgehen[Sonne]::V,lēkt,tekėti
1989,aufgehen[Sonne]::V,lēkt,patekėti
1990,aufgehen[Sonne]::V,uzlēkt,tekėti
1991,aufgehen[Sonne]::V,uzlēkt,patekėti
1992,untergehen[Sonne]::V,пуксьыны,leistis
1993,untergehen[Sonne]::V,пуксьыны,nusileisti
1994,untergehen[Sonne]::V,noiet,leistis
1995,untergehen[Sonne]::V,noiet,nusileisti
1996,untergehen[Sonne]::V,rietēt,leistis
1997,untergehen[Sonne]::V,rietēt,nusileisti
1998,scheinen[Sonne]::V,югъявны,šviesti
1999,scheinen[Sonne]::V,югвидзны,šviesti
2000,scheinen[Sonne]::V,spīdēt,šviesti
2001,donnern::V,гымавны,griausti
2002,donnern::V,гымавны,griaudėti
2003,donnern::V,dārdēt,griausti
2004,donnern::V,dārdēt,griaudėti
2005,wehen::V,пӧльтны,pūsti
2006,wehen::V,pūst,pūsti
2007,strömen::V,киссьыны,lietis
2008,strömen::V,киссьыны,plūsti
2009,strömen::V,līt,lietis
2010,strömen::V,līt,plūsti
2011,strömen::V,plūst,lietis
2012,strömen::V,plūst,plūsti
2013,fließen::V,визувтны,tekėti
2014,fließen::V,tecēt,tekėti
2015,sich drehen::V,бергавны,suktis
2016,sich drehen::V,бергавны,pasisukti
2017,sich drehen::V,grozīties,suktis
2018,sich drehen::V,grozīties,pasisukti
2019,schwanken::V,легны,svyruoti
2020,schwanken::V,лайкъявны,svyruoti
2021,schwanken::V,līgoties,svyruoti
2022,schwanken::V,grīļoties,svyruoti
2023,schwingen::V,лайкъявны,suptis
2024,schwingen::V,люллявны,suptis
2025,schwingen::V,vēzēties,suptis
2026,fallen::V,усьны,pulti
2027,fallen::V,усьны,kristi
2028,fallen::V,krist,pulti
2029,fallen::V,krist,kristi
2030,brennen::V,сотчыны,degti
2031,brennen::V,degt,degti
2032,rauchen::V,тшынӧдны,rūkyti
2033,rauchen::V,dūmot,rūkyti
2034,regnen::V,зэрны,lyti
2035,regnen::V,līt,lyti
2036,gefrieren::V,кынмыны,užšalti
2037,gefrieren::V,sasalt,užšalti
2038,tauen::V,сывны,tirpti
2039,tauen::V,kust,tirpti
2040,schmelzen::V,сывны,lydytis
2041,schmelzen::V,kust,lydytis
2042,schmelzen::V,nokust,lydytis
2043,trocknen::V,косьмыны,džiūti
2044,trocknen::V,žūt,džiūti
2045,trocknen::V,kaltēties,džiūti
2046,sieden::V,пуны,virti
2047,sieden::V,virt,virti
2048,sieden::V,vārīties,virti
2049,faulen::V,сісьмыны,pūti
2050,faulen::V,pūt,pūti
2051,faulen::V,trudēt,pūti
2052,verfaulen::V,сісьмыны,švinkti
2053,verfaulen::V,sapūt,švinkti
2054,verfaulen::V,satrūdēt,švinkti
2055,reißen::V,орны,plyšti
2056,reißen::V,орны,trūkti
2057,reißen::V,plīst,plyšti
2058,reißen::V,plīst,trūkti
2059,reißen::V,satrūkt,plyšti
2060,reißen::V,satrūkt,trūkti
2061,versinken::V,вӧйны,skę̃sti
2062,versinken::V,вӧйны,grimzti
2063,versinken::V,grimt,skę̃sti
2064,versinken::V,grimt,grimzti
2065,versinken::V,nogrimt,skę̃sti
2066,versinken::V,nogrimt,grimzti
2067,vergehen::V,кольны,praeiti
2068,vergehen::V,ордйыны,praeiti
2069,vergehen::V,paiet,praeiti
2070,erscheinen::V,петкӧдчыны,pasirodyti
2071,erscheinen::V,parādīties,pasirodyti
2072,verschwinden::V,бырны,dingti
2073,verschwinden::V,бырны,išnykti
2074,verschwinden::V,бырны,pranykti
2075,verschwinden::V,nozust,dingti
2076,verschwinden::V,nozust,išnykti
2077,verschwinden::V,nozust,pranykti
2078,sinken::V,вӧйны,kristi
2079,sinken::V,kristies,kristi
2080,abnehmen::V,чинны,mažėti
2081,abnehmen::V,чинны,silpnėti
2082,abnehmen::V,noplakt,mažėti
2083,abnehmen::V,noplakt,silpnėti
2084,abnehmen::V,mazināties,mažėti
2085,abnehmen::V,mazināties,silpnėti
2086,zunehmen::V,содны,didėti
2087,zunehmen::V,содны,padaugėti
2088,zunehmen::V,ыдждыны,didėti
2089,zunehmen::V,ыдждыны,padaugėti
2090,zunehmen::V,pieaugt,didėti
2091,zunehmen::V,pieaugt,padaugėti
2092,zunehmen::V,pieņemties,didėti
2093,zunehmen::V,pieņemties,padaugėti
2094,steigen::V,лыбны,kilti
2095,steigen::V,kāpt,kilti
2096,wachsen::V,быдмыны,augti
2097,wachsen::V,augt,augti
2098,glänzen::V,югъявны,blizgėti
2099,glänzen::V,дзирдавны,blizgėti
2100,glänzen::V,zaigot,blizgėti
2101,glänzen::V,laistīties,blizgėti
2102,funkeln::V,югъявны,žibėti
2103,funkeln::V,дзирдавны,žibėti
2104,funkeln::V,mirdzēt,žibėti
2105,funkeln::V,dzirkstēt,žibėti
2106,lärmen::V,жувгыны,triukšmauti
2107,lärmen::V,ыугыны,triukšmauti
2108,lärmen::V,шумитны,triukšmauti
2109,lärmen::V,ālēties,triukšmauti
2110,lärmen::V,trokšņot,triukšmauti
2111,läuten::V,жургыны,skambinti
2112,läuten::V,zvanīt,skambinti
2113,klingeln::V,звӧнитны,skambinti
2114,klingeln::V,zvanīt,skambinti
2115,klirren::V,гольскöдчыны,žvangėti
2116,klirren::V,tinkšķēt,žvangėti
2117,klirren::V,džinkstēt,žvangėti
2118,brausen::V,буавны,šniokšti
2119,brausen::V,krākt,šniokšti
2120,brausen::V,brāzmot,šniokšti
2121,rauschen::V,кышакывны,ošti
2122,rauschen::V,кышакывны,šlamėti
2123,rauschen::V,šalkt,ošti
2124,rauschen::V,šalkt,šlamėti
2125,klingen::V,шыавны,skardėti
2126,klingen::V,юргыны,skardėti
2127,klingen::V,skanēt,skardėti
2128,klingen::V,izklausīties,skardėti
2129,bellen::V,увтны,loti
2130,bellen::V,riet,loti
2131,heulen::V,омлявны,kaukti
2132,heulen::V,омлявны,staugti
2133,heulen::V,вурзавны,kaukti
2134,heulen::V,вурзавны,staugti
2135,heulen::V,kaukt,kaukti
2136,heulen::V,kaukt,staugti
2137,heulen::V,gaudot,kaukti
2138,heulen::V,gaudot,staugti
2139,blasen::V,пӧльтны,pūsti
2140,blasen::V,pūst,pūsti
2141,pfeifen::V,шутьлявны,švilpti
2142,pfeifen::V,шутьлявны,švilpauti
2143,pfeifen::V,svilpt,švilpti
2144,pfeifen::V,svilpt,švilpauti
2145,pfeifen::V,svilpot,švilpti
2146,pfeifen::V,svilpot,švilpauti
2147,schreien::V,горзыны,šaukti
2148,schreien::V,brēkt,šaukti
2149,schreien::V,kliegt,šaukti
2150,stöhnen::V,ымзыны,dejuoti
2151,stöhnen::V,ымзыны,aimanuoti
2152,stöhnen::V,vaidēt,dejuoti
2153,stöhnen::V,vaidēt,aimanuoti
2154,zittern::V,тіравны,virpėti
2155,zittern::V,drebēt,virpėti
2156,leben::V,овны,gyventi
2157,leben::V,dzīvot,gyventi
2158,geboren werden::V,чужны,gimti
2159,geboren werden::V,dzimt,gimti
2160,atmen::V,кашкыны,alsuoti
2161,atmen::V,кашкыны,kvėpuoti
2162,atmen::V,пошиктыны,alsuoti
2163,atmen::V,пошиктыны,kvėpuoti
2164,atmen::V,elpot,alsuoti
2165,atmen::V,elpot,kvėpuoti
2166,trinken::V,юны,gerti
2167,trinken::V,dzert,gerti
2168,essen::V,сёйны,valgyti
2169,essen::V,ēst,valgyti
2170,schlucken::V,ньылавны,praryti
2171,schlucken::V,rīt,praryti
2172,müde werden::V,мудзны,nuvargti
2173,müde werden::V,мудзны,privargti
2174,müde werden::V,nokust,nuvargti
2175,müde werden::V,nokust,privargti
2176,einschlafen::V,ланьтны,užmigti
2177,einschlafen::V,унмовсьны,užmigti
2178,einschlafen::V,iemigt,užmigti
2179,einschlafen::V,aizmigt,užmigti
2180,schlafen::V,узьны,miegoti
2181,schlafen::V,gulēt,miegoti
2182,aufwachen::V,садьмыны,pabusti
2183,aufwachen::V,mosties,pabusti
2184,aufstehen::V,чеччыны,keltis
2185,aufstehen::V,чеччыны,atsikelti
2186,aufstehen::V,celties,keltis
2187,aufstehen::V,celties,atsikelti
2188,sich erholen::V,шойччыны,pailsėti
2189,sich erholen::V,шойччыны,poilsiauti
2190,sich erholen::V,atžirgt,pailsėti
2191,sich erholen::V,atžirgt,poilsiauti
2192,sich erholen::V,atpūsties,pailsėti
2193,sich erholen::V,atpūsties,poilsiauti
2194,krank werden::V,висьмыны,susirgti
2195,krank werden::V,sasirgt,susirgti
2196,krank sein::V,висьны,sirgti
2197,krank sein::V,slimot,sirgti
2198,schmerzen::V,висьны,sopėti
2199,schmerzen::V,висьны,skaudėti
2200,schmerzen::V,sāpēt,sopėti
2201,schmerzen::V,sāpēt,skaudėti
2202,schmerzen::V,smelgt,sopėti
2203,schmerzen::V,smelgt,skaudėti
2204,husten::V,кызны,kosėti
2205,husten::V,klepot,kosėti
2206,genesen::V,бурдны,sveikti
2207,genesen::V,бурдны,taisytis
2208,genesen::V,veseļoties,sveikti
2209,genesen::V,veseļoties,taisytis
2210,sterben::V,кувны,mirti
2211,sterben::V,кувны,numirti
2212,sterben::V,mirt,mirti
2213,sterben::V,mirt,numirti
2214,sterben::V,nomirt,mirti
2215,sterben::V,nomirt,numirti
2216,umkommen::V,кувны,žūti
2217,umkommen::V,apsprāgt,žūti
2218,umkommen::V,aiziet bojā,žūti
2219,sich bewegen::V,вӧрзьыны,judėti
2220,sich bewegen::V,вӧрзьыны,pasijudinti
2221,sich bewegen::V,virzīties,judėti
