,Concept_ID,ro,lbe
1455,sich waschen::V,se spăla,биссун
1456,sich waschen::V,se spăla,чурх бислан
1457,ausziehen::V,și scoate,ликкан
1458,anziehen::V,îmbrăca,лаххан
1459,sich anziehen::V,se îmbrăca,янна лаххан
1460,kämmen::V,pieptăna,ттарал дуккан
1461,schmücken::V,împodobi,чӏюлу бан
1462,sagen::V,zice,учин
1463,sagen::V,spune,учин
1464,sprechen::V,vorbi,гъалгъа тӏун
1465,reden::V,vorbi,гъалгъа тӏун
1466,reden::V,discuta,гъалгъа тӏун
1467,sich unterhalten::V,conversa,гъалгъа тӏун
1468,sich unterhalten::V,sta de vorbă,гъалгъа тӏун
1469,fragen::V,întreba,цӏуххин
1470,bitten::V,ruga,тавакъю буллан
1471,erzählen::V,spune,хавар бусан
1472,erzählen::V,povesti,хавар бусан
1473,mitteilen::V,comunica,баян бан
1474,mitteilen::V,comunica,хавар бан
1475,mitteilen::V,înștiința,баян бан
1476,mitteilen::V,înștiința,хавар бан
1477,nennen::V,numi,цӏа дизан
1478,nennen::V,chema,цӏа дизан
1479,rufen::V,chema,оьвтӏун
1480,prahlen::V,se făli,цӏа дуллан
1481,übersetzen::V,traduce,таржума бан
1482,denken::V,gândi,пикри буллан
1483,glauben::V,crede,вих хьун
1484,bemerken::V,observa,хӏисав хъун
1485,erkennen::V,cunoaște,увчӏин
1486,erkennen::V,recunoaște,увчӏин
1487,begreifen::V,pricepe,бувчӏин
1488,begreifen::V,înțelege,бувчӏин
1489,verstehen::V,înțelege,
1490,lernen::V,învăța,лахьлан
1491,lernen::V,învăța,лахьхьин
1492,wissen::V,ști,кӏулну бикӏан
1493,wissen::V,ști,хавар бикӏан
1494,sich erinnern an::V,a-și aminti de,дакӏнин бутан
1495,vergessen::V,uita,хъама битан
1496,messen::V,măsura,дуцин дуллан
1497,messen::V,măsura,дуцин дан
1498,zählen::V,număra,дуккин
1499,rechnen::V,calcula,хӏисав дан
1500,lesen::V,citi,ккалан
1501,malen::V,picta,сурат дуллан
1502,zeichnen::V,desena,сурат дуллан
1503,schreiben::V,scrie,чичин
1504,schreiben::V,scrie,чичлан
1505,besitzen::V,avea,дуну икӏан
1506,besitzen::V,avea,дуну дикӏан
1507,besitzen::V,avea,заллуну икӏан
1508,besitzen::V,poseda,дуну икӏан
1509,besitzen::V,poseda,дуну дикӏан
1510,besitzen::V,poseda,заллуну икӏан
1511,kaufen::V,cumpăra,машан ласун
1512,verkaufen::V,vinde,баххан
1513,bezahlen::V,plăti,арцу дулун
1514,bezahlen::V,plăti,багьа булун
1515,bezahlen::V,achita,арцу дулун
1516,bezahlen::V,achita,багьа булун
1517,zahlen::V,plăti,арцу дулун
1518,zahlen::V,plăti,багьа булун
1519,beherrschen::V,stăpâni,дуну икӏан
1520,beherrschen::V,stăpâni,заллуну икӏан
1521,ertragen::V,răbda,бухӏан
1522,ertragen::V,suporta,бухӏан
