,Concept_ID,kv,lv
1524,unten::ADV,увтын,lejā
1525,unten::ADV,увтын,apakšā
1526,hinab::ADV,увтас,улӧ
1527,hinab::ADV,увтас,увлан
1528,hinab::ADV,увтас,uz leju
1529,oben::ADV,вевдӧрас,вылын
1530,oben::ADV,вевдӧрас,выліын
1531,oben::ADV,вевдӧрас,virsū
1532,hinauf::ADV,вывлань,выліӧ
1533,hinauf::ADV,вывлань,augšā
1534,hinauf::ADV,вывлань,uz augšu
1535,hinauf::ADV,вывланьӧ,выліӧ
1536,hinauf::ADV,вывланьӧ,augšā
1537,hinauf::ADV,вывланьӧ,uz augšu
1538,überall::ADV,быдлан,быдлаын
1539,überall::ADV,быдлан,visur
1540,nicht::ADV,ог,oз
1541,nicht::ADV,ог,ne
1542,ein wenig::ADV,-ышт,неуна
1543,ein wenig::ADV,-ышт,drusku
1544,ein wenig::ADV,невна,неуна
1545,ein wenig::ADV,невна,drusku
1546,kaum::ADV,ӧдва,мырдэм
1547,kaum::ADV,ӧдва,diezin vai
1548,sehr::ADV,вывтi,зэв
1549,sehr::ADV,вывтi,ļoti
1550,sehr::ADV,вывтi,gaužām
1551,so::ADV,сiдз,тадз
1552,so::ADV,сiдз,сідз
1553,so::ADV,сiдз,tā
1554,so::ADV,сiдз,tik
1555,noch::ADV,эшӧ,на
1556,noch::ADV,эшӧ,нӧшта
1557,noch::ADV,эшӧ,vēl
1558,nur::ADV,только,куш
1559,nur::ADV,только,сӧмын
1560,nur::ADV,только,vien
1561,nur::ADV,только,tikai
1562,schon::ADV,ни,нин
1563,schon::ADV,ни,jau
1564,wieder::ADV,бӧра,бара
1565,wieder::ADV,бӧра,atkal
1566,vergebens::ADV,весись,весьшӧрӧ
1567,vergebens::ADV,весись,velti
1568,vor::PRP,одзас,водзын
1569,vor::PRP,одзас,priekš
1570,hinter::PRP,бӧрӧ,бӧрнын
1571,hinter::PRP,бӧрӧ,aiz
1572,unter::PRP,увтын,улын
1573,unter::PRP,увтын,zem
1574,durch::PRP,пыр,пыр
1575,durch::PRP,пыр,пырыс
1576,durch::PRP,пыр,caur
1577,durch::PRP,пыр,cauri
1578,neben::PRP,бокам,бердын
1579,neben::PRP,бокам,līdzās
1580,neben::PRP,боксиным,бердын
1581,neben::PRP,боксиным,līdzās
1582,zwischen::PRP,коласас,костын
1583,zwischen::PRP,коласас,starp
1584,wegen::PRP,понда,вӧсна
1585,wegen::PRP,понда,pēc
1586,dies::PRN,эта,тайӧ
1587,dies::PRN,эта,šis
1588,das::PRN,сiя,ciйö
1589,das::PRN,сiя,tas
1590,alles::PRN,быдӧс,став
1591,alles::PRN,быдӧс,viss
1592,ich::PRN,ме,ме
1593,ich::PRN,ме,es
1594,du::PRN,тэ,тэ
1595,du::PRN,тэ,tu
1596,er::PRN,сiя,сійӧ
1597,er::PRN,сiя,viņš
1598,wir::PRN,мийӧ,ми
1599,wir::PRN,мийӧ,mēs
1600,ihr::PRN,ті,тi
1601,ihr::PRN,ті,jūs
1602,sie::PRN,нія,найö
1603,sie::PRN,нія,viņi
1604,sie::PRN,нія,viņas
1605,was::FPRN,мый,мый
1606,was::FPRN,мый,kas
1607,wer::FPRN,кин,код
1608,wer::FPRN,кин,kas
1609,wo::FADV,кытӧн,кыті
1610,wo::FADV,кытӧн,kur
1611,wohin::FADV,кытчӧ,кытчӧ
1612,wohin::FADV,кытчӧ,kurp
1613,wohin::FADV,кытчӧ,uz kurieni
1614,wie::FADV,дзик,кыдзи
1615,wie::FADV,дзик,kā
1616,warum::FADV,мыля,мыйла
1617,warum::FADV,мыля,kāpēc
1618,warum::FADV,мыйсянь,мыйла
1619,warum::FADV,мыйсянь,kāpēc
1620,wieviel::FNUM,мымда,кымын
1621,wieviel::FNUM,мымда,cik
1622,eins::NUM,ӧт,ӧтик
1623,eins::NUM,ӧт,viens
1624,zwei::NUM,кык,кык
1625,zwei::NUM,кык,divi
1626,drei::NUM,куим,куим
1627,drei::NUM,куим,trīs
1628,vier::NUM,нёль,нель
1629,vier::NUM,нёль,četri
1630,fünf::NUM,вит,вит
1631,fünf::NUM,вит,pieci
1632,sechs::NUM,квать,квайт
1633,sechs::NUM,квать,seši
1634,sieben::NUM,сизим,сизим
1635,sieben::NUM,сизим,septiņi
1636,acht::NUM,кыкьямыс,кӧкъямыс
1637,acht::NUM,кыкьямыс,astoņi
1638,neun::NUM,ӧкмыс,ӧкмыс
1639,neun::NUM,ӧкмыс,deviņi
1640,zehn::NUM,дас,дас
1641,zehn::NUM,дас,desmit
1642,elf::NUM,дасотік,дас ӧтик
1643,elf::NUM,дасотік,vienpadsmit
1644,zwölf::NUM,даскык,дас кык
1645,zwölf::NUM,даскык,divpadsmit
1646,zwanzig::NUM,кыкдас,кызь
1647,zwanzig::NUM,кыкдас,divdesmit
1648,dreißig::NUM,куимдас,комын
1649,dreißig::NUM,куимдас,trīsdesmit
1650,vierzig::NUM,нёльдас,нелямын
1651,vierzig::NUM,нёльдас,četrdesmit
1652,fünfzig::NUM,витдас,ветымын
1653,fünfzig::NUM,витдас,piecdesmit
1654,sechzig::NUM,кватьдас,квайтымын
1655,sechzig::NUM,кватьдас,sešdesmit
1656,siebzig::NUM,сизимдас,сизимдас
1657,siebzig::NUM,сизимдас,septiņdesmit
1658,achtzig::NUM,кыкьямысдас,кӧкъямысдас
1659,achtzig::NUM,кыкьямысдас,astoņdesmit
1660,neunzig::NUM,ӧкмысдас,ӧкмысдас
1661,neunzig::NUM,ӧкмысдас,deviņdesmit
1662,hundert::NUM,сто,сё
1663,hundert::NUM,сто,simt
1664,tausend::NUM,тысяча,сюрс
1665,tausend::NUM,тысяча,tūkstoš
1666,und::CNJ,и,и
1667,und::CNJ,и,un
1668,und::CNJ,да,и
1669,und::CNJ,да,un
1670,oder::CNJ,или,либӧ
1671,oder::CNJ,или,jeb
1672,stehen::V,сулавны,сулавны
1673,stehen::V,сулавны,stāvēt
1674,sitzen::V,пукавны,пукавны
1675,sitzen::V,пукавны,sēdēt
1676,liegen::V,куйлыны,куйлыны
1677,liegen::V,куйлыны,gulēt
1678,hängen::V,ӧшавны,ӧшавны
1679,hängen::V,ӧшавны,karāties
1680,werden::V,лоны,лоны
1681,werden::V,лоны,tapt
1682,passieren::V,аркмыны,лоны
1683,passieren::V,аркмыны,notikt
1684,beginnen::V,петны,кутчысьны
1685,beginnen::V,петны,кутны
1686,beginnen::V,петны,sākties
1687,enden::V,-сь,помасьны
1688,enden::V,-сь,beigties
1689,enden::V,бырны,помасьны
1690,enden::V,бырны,beigties
1691,wechseln::V,вежсьыны,вежсьыны
1692,wechseln::V,вежсьыны,mainīties
1693,aufgehen[Sonne]::V,петавны,петны
1694,aufgehen[Sonne]::V,петавны,lēkt
1695,aufgehen[Sonne]::V,петавны,uzlēkt
1696,untergehen[Sonne]::V,пуксьыны,пуксьыны
1697,untergehen[Sonne]::V,пуксьыны,noiet
1698,untergehen[Sonne]::V,пуксьыны,rietēt
1699,scheinen[Sonne]::V,югьявны,югъявны
1700,scheinen[Sonne]::V,югьявны,югвидзны
1701,scheinen[Sonne]::V,югьявны,spīdēt
1702,donnern::V,гымавны,гымавны
1703,donnern::V,гымавны,dārdēt
1704,wehen::V,пӧлявны,пӧльтны
1705,wehen::V,пӧлявны,pūst
1706,strömen::V,киссьыны,киссьыны
1707,strömen::V,киссьыны,līt
1708,strömen::V,киссьыны,plūst
1709,fließen::V,визывтны,визувтны
1710,fließen::V,визывтны,tecēt
1711,sich drehen::V,бергавны,бергавны
1712,sich drehen::V,бергавны,grozīties
1713,schwanken::V,кӧвьясьны,легны
1714,schwanken::V,кӧвьясьны,лайкъявны
1715,schwanken::V,кӧвьясьны,līgoties
1716,schwanken::V,кӧвьясьны,grīļoties
1717,schwingen::V,дюттясьны,лайкъявны
1718,schwingen::V,дюттясьны,люллявны
1719,schwingen::V,дюттясьны,vēzēties
1720,fallen::V,усьны,усьны
1721,fallen::V,усьны,krist
1722,brennen::V,сотчыны,сотчыны
1723,brennen::V,сотчыны,degt
1724,rauchen::V,тшынасьны,тшынӧдны
1725,rauchen::V,тшынасьны,dūmot
1726,regnen::V,зэрны,зэрны
1727,regnen::V,зэрны,līt
1728,gefrieren::V,гегдыны,кынмыны
1729,gefrieren::V,гегдыны,sasalt
1730,tauen::V,сывны,сывны
1731,tauen::V,сывны,kust
1732,schmelzen::V,сывны,сывны
1733,schmelzen::V,сывны,kust
1734,schmelzen::V,сывны,nokust
1735,trocknen::V,косьмыны,косьмыны
1736,trocknen::V,косьмыны,žūt
1737,trocknen::V,косьмыны,kaltēties
1738,sieden::V,пизьны,пуны
1739,sieden::V,пизьны,virt
1740,sieden::V,пизьны,vārīties
1741,faulen::V,нёльзьыны,сісьмыны
1742,faulen::V,нёльзьыны,pūt
1743,faulen::V,нёльзьыны,trudēt
1744,verfaulen::V,тӧрмыны,сісьмыны
1745,verfaulen::V,тӧрмыны,sapūt
1746,verfaulen::V,тӧрмыны,satrūdēt
1747,verfaulen::V,сiсьмыны,сісьмыны
1748,verfaulen::V,сiсьмыны,sapūt
1749,verfaulen::V,сiсьмыны,satrūdēt
1750,reißen::V,косясьны,орны
1751,reißen::V,косясьны,plīst
1752,reißen::V,косясьны,satrūkt
1753,versinken::V,вӧйны,вӧйны
1754,versinken::V,вӧйны,grimt
1755,versinken::V,вӧйны,nogrimt
1756,vergehen::V,мунны,кольны
1757,vergehen::V,мунны,ордйыны
1758,vergehen::V,мунны,paiet
1759,erscheinen::V,мыччисьны,петкӧдчыны
1760,erscheinen::V,мыччисьны,parādīties
1761,verschwinden::V,ӧшны,бырны
1762,verschwinden::V,ӧшны,nozust
1763,sinken::V,ямны,вӧйны
1764,sinken::V,ямны,kristies
1765,abnehmen::V,ямны,чинны
1766,abnehmen::V,ямны,noplakt
1767,abnehmen::V,ямны,mazināties
1768,zunehmen::V,паськавны,содны
1769,zunehmen::V,паськавны,ыдждыны
1770,zunehmen::V,паськавны,pieaugt
1771,zunehmen::V,паськавны,pieņemties
1772,steigen::V,лэбтiсьны,лыбны
1773,steigen::V,лэбтiсьны,kāpt
1774,wachsen::V,быдмыны,быдмыны
1775,wachsen::V,быдмыны,augt
1776,glänzen::V,свиттявны,югъявны
1777,glänzen::V,свиттявны,дзирдавны
1778,glänzen::V,свиттявны,zaigot
1779,glänzen::V,свиттявны,laistīties
1780,funkeln::V,югйовтлыны,югъявны
1781,funkeln::V,югйовтлыны,дзирдавны
1782,funkeln::V,югйовтлыны,mirdzēt
1783,funkeln::V,югйовтлыны,dzirkstēt
1784,funkeln::V,югйӧв-керны,югъявны
1785,funkeln::V,югйӧв-керны,дзирдавны
1786,funkeln::V,югйӧв-керны,mirdzēt
1787,funkeln::V,югйӧв-керны,dzirkstēt
1788,lärmen::V,чавзыны,жувгыны
1789,lärmen::V,чавзыны,ыугыны
1790,lärmen::V,чавзыны,шумитны
1791,lärmen::V,чавзыны,ālēties
1792,lärmen::V,чавзыны,trokšņot
1793,läuten::V,диньгыны,жургыны
1794,läuten::V,диньгыны,zvanīt
1795,klingeln::V,силькӧтны,звӧнитны
1796,klingeln::V,силькӧтны,zvanīt
1797,klirren::V,жольӧтны,гольскöдчыны
1798,klirren::V,жольӧтны,tinkšķēt
1799,klirren::V,жольӧтны,džinkstēt
1800,brausen::V,гуасьны,буавны
1801,brausen::V,гуасьны,krākt
1802,brausen::V,гуасьны,brāzmot
1803,rauschen::V,кышӧтны,кышакывны
1804,rauschen::V,кышӧтны,šalkt
1805,klingen::V,горавны,шыавны
1806,klingen::V,горавны,юргыны
1807,klingen::V,горавны,skanēt
1808,klingen::V,горавны,izklausīties
1809,bellen::V,увтны,увтны
1810,bellen::V,увтны,riet
1811,bellen::V,вувтны,увтны
1812,bellen::V,вувтны,riet
1813,heulen::V,уннявны,омлявны
1814,heulen::V,уннявны,вурзавны
1815,heulen::V,уннявны,kaukt
1816,heulen::V,уннявны,gaudot
1817,blasen::V,пӧлявны,пӧльтны
1818,blasen::V,пӧлявны,pūst
1819,pfeifen::V,пиксыны,шутьлявны
1820,pfeifen::V,пиксыны,svilpt
1821,pfeifen::V,пиксыны,svilpot
1822,schreien::V,айзыны,горзыны
1823,schreien::V,айзыны,brēkt
1824,schreien::V,айзыны,kliegt
1825,stöhnen::V,ойзыны,ымзыны
1826,stöhnen::V,ойзыны,vaidēt
1827,stöhnen::V,ружтыны,ымзыны
1828,stöhnen::V,ружтыны,vaidēt
1829,zittern::V,легьявны,тіравны
1830,zittern::V,легьявны,drebēt
1831,leben::V,овны,овны
1832,leben::V,овны,dzīvot
1833,geboren werden::V,шогмыны,чужны
1834,geboren werden::V,шогмыны,dzimt
1835,atmen::V,лолавны,кашкыны
1836,atmen::V,лолавны,пошиктыны
1837,atmen::V,лолавны,elpot
1838,trinken::V,юны,юны
1839,trinken::V,юны,dzert
1840,essen::V,сёйны,сёйны
1841,essen::V,сёйны,ēst
1842,schlucken::V,ньылавны,ньылавны
1843,schlucken::V,ньылавны,rīt
1844,müde werden::V,мыдзны,мудзны
1845,müde werden::V,мыдзны,nokust
1846,einschlafen::V,ланьтны,ланьтны
1847,einschlafen::V,ланьтны,унмовсьны
1848,einschlafen::V,ланьтны,iemigt
1849,einschlafen::V,ланьтны,aizmigt
1850,schlafen::V,узьны,узьны
1851,schlafen::V,узьны,gulēt
1852,aufwachen::V,саймыны,садьмыны
1853,aufwachen::V,саймыны,mosties
1854,aufwachen::V,пальмыны,садьмыны
1855,aufwachen::V,пальмыны,mosties
1856,aufstehen::V,сувтны,чеччыны
1857,aufstehen::V,сувтны,celties
1858,sich erholen::V,шоччисьлыны,шойччыны
1859,sich erholen::V,шоччисьлыны,atžirgt
1860,sich erholen::V,шоччисьлыны,atpūsties
1861,krank werden::V,моржитны,висьмыны
1862,krank werden::V,моржитны,sasirgt
1863,krank sein::V,шогавны,висьны
1864,krank sein::V,шогавны,slimot
1865,krank sein::V,визьӧтны,висьны
1866,krank sein::V,визьӧтны,slimot
1867,schmerzen::V,висьны,висьны
1868,schmerzen::V,висьны,sāpēt
1869,schmerzen::V,висьны,smelgt
1870,husten::V,кашляйтны,кызны
1871,husten::V,кашляйтны,klepot
1872,genesen::V,бурдны,бурдны
1873,genesen::V,бурдны,veseļoties
1874,sterben::V,кувны,кувны
1875,sterben::V,кувны,mirt
1876,sterben::V,кувны,nomirt
1877,umkommen::V,вийсьыны,кувны
1878,umkommen::V,вийсьыны,apsprāgt
1879,umkommen::V,вийсьыны,aiziet bojā
1880,sich bewegen::V,локны,вӧрзьыны
1881,sich bewegen::V,локны,virzīties
1882,sich bewegen::V,ветлӧтны,вӧрзьыны
1883,sich bewegen::V,ветлӧтны,virzīties
1884,sich rühren::V,вӧрзьӧтчыны,вӧрны
1885,sich rühren::V,вӧрзьӧтчыны,вӧрӧдчыны
1886,sich rühren::V,вӧрзьӧтчыны,sagrozīties
1887,sich erheben::V,сувтны,сувтны
1888,sich erheben::V,сувтны,piecelties
1889,sich setzen::V,пуксьыны,пуксьыны
1890,sich setzen::V,пуксьыны,sēsties
1891,hinfallen::V,пӧрласьны,усьны
1892,hinfallen::V,пӧрласьны,sabirt
1893,hinfallen::V,пӧрласьны,pakrist
1894,laufen::V,мунны,мyнны
1895,laufen::V,мунны,iet
1896,laufen::V,мунны,skraidīt
1897,schreiten::V,тальччавны,восьлавны
1898,schreiten::V,тальччавны,soļot
1899,spazierengehen::V,котрасьны,гуляйтны
1900,spazierengehen::V,котрасьны,staigāt
1901,spazierengehen::V,котрасьны,pastaigāties
1902,eilen::V,тэрмасьны,тэрмасьны
1903,eilen::V,тэрмасьны,traukt
1904,sich beeilen::V,тэрмасьны,тэрмасьны
1905,sich beeilen::V,тэрмасьны,steigties
1906,sich beeilen::V,тэрмасьны,pasteigties
1907,sausen::V,вирдавны-котӧртны,тӧвзьыны
1908,sausen::V,вирдавны-котӧртны,drāzt
1909,sausen::V,вирдавны-котӧртны,brāzties
1910,springen::V,чеччавны,чеччавны
1911,springen::V,чеччавны,lēkt
1912,klettern::V,кышасьны,кышасьны
1913,klettern::V,кышасьны,кавшасьны
1914,klettern::V,кышасьны,kāpt
1915,klettern::V,кышасьны,rāpties
1916,schaukeln::V,чурликасьны,гычасьны
1917,schaukeln::V,чурликасьны,šūpoties
1918,schaukeln::V,чурликасьны,zvalstīties
1919,kriechen::V,кыскасьны-мунны,кыссьыны
1920,kriechen::V,кыскасьны-мунны,līst
1921,kriechen::V,кыскасьны-мунны,rāpot
1922,schwimmen::V,вартчыны,уявны
1923,schwimmen::V,вартчыны,peldēt
1924,tauchen::V,сунгисьны ваӧ,сунавны
1925,tauchen::V,сунгисьны ваӧ,gremdēties
1926,rudern::V,сынны,пелысасьны
1927,rudern::V,сынны,airēt
1928,rudern::V,сынны,irties
1929,fahren::V,мунны,мунны
1930,fahren::V,мунны,braukt
1931,fliegen::V,лэбавны,лэбны
1932,fliegen::V,лэбавны,lidot
1933,fliegen::V,лэбавны,laisties
1934,gehen::V,мунны,мyнны
1935,gehen::V,мунны,iet
1936,weggehen::V,мунны,мунавны
1937,weggehen::V,мунны,aiziet
1938,abfahren::V,иньдӧтчыны,мӧдӧдчыны
1939,abfahren::V,иньдӧтчыны,atiet
1940,abfahren::V,иньдӧтчыны,aizbraukt
1941,abfahren::V,мунны,мӧдӧдчыны
1942,abfahren::V,мунны,atiet
1943,abfahren::V,мунны,aizbraukt
1944,anhalten::V,сувтны,джӧмдыны
1945,anhalten::V,сувтны,apstāties
1946,hineingehen::V,пырны,пырны
1947,hineingehen::V,пырны,ieiet
1948,eintreten::V,пырны,пырны
1949,eintreten::V,пырны,ienākt
1950,kommen::V,локны,воны
1951,kommen::V,локны,локны
1952,kommen::V,локны,nākt
1953,ankommen::V,локны,воны
1954,ankommen::V,локны,локны
1955,ankommen::V,локны,nonākt
1956,ankommen::V,локны,ierasties
1957,zurückkommen::V,бертны,косны
1958,zurückkommen::V,бертны,бергӧдчыны
1959,zurückkommen::V,бертны,atgriezties
1960,zurückkommen::V,панӧвтсьыны,косны
1961,zurückkommen::V,панӧвтсьыны,бергӧдчыны
1962,zurückkommen::V,панӧвтсьыны,atgriezties
1963,bleiben::V,кольччыны,кольны
1964,bleiben::V,кольччыны,palikt
1965,warten::V,видзчисьны,виччысьны
1966,warten::V,видзчисьны,gaidīt
1967,erwarten::V,видзчисьны,виччысьны
1968,erwarten::V,видзчисьны,sagaidīt
1969,suchen::V,кошшыны,корсьны
1970,suchen::V,кошшыны,meklēt
1971,finden::V,адззыны,казявны
1972,finden::V,адззыны,rast
1973,finden::V,адззыны,atrast
1974,versuchen::V,пондыны,заводитчывны
1975,versuchen::V,пондыны,mēģināt
1976,versuchen::V,пондӧтны,заводитчывны
1977,versuchen::V,пондӧтны,mēģināt
1978,vorbereiten::V,лӧсьӧтны,дасьтыны
1979,vorbereiten::V,лӧсьӧтны,gatavot
1980,vorbereiten::V,лӧсьӧтны,sagatavot
1981,lieben::V,милуйтны,радейтны
1982,lieben::V,милуйтны,mīlēt
1983,mögen::V,радейтны,радейтны
1984,mögen::V,радейтны,gribēties
1985,lachen::V,серавны,серавны
1986,lachen::V,серавны,серавлыны
1987,lachen::V,серавны,smiet
1988,lachen::V,серавны,smieties
1989,rühren::V,сьӧлӧм вӧрзьӧтны,нормӧдны
1990,rühren::V,сьӧлӧм вӧрзьӧтны,aizgrābt
1991,weinen::V,горзыны,бӧрдны
1992,weinen::V,горзыны,raudāt
1993,schimpfen::V,видчыны,видчыны
1994,schimpfen::V,видчыны,rāties
1995,schimpfen::V,видчыны,lamāties
1996,sich ärgern::V,лёкавны,скӧравны
1997,sich ärgern::V,лёкавны,īgt
1998,sich ärgern::V,лёкавны,pukoties
1999,sich ärgern::V,лёкавны,dusmoties
2000,sich fürchten::V,повны,повны
2001,sich fürchten::V,повны,bīties
2002,sich fürchten::V,повны,baidīties
2003,fürchten::V,повны,повны
2004,fürchten::V,повны,baidīties no
2005,fliehen::V,пышшыны,пышйыны
2006,fliehen::V,пышшыны,bēgt
2007,flüchten::V,пышшыны,пышйыны
2008,flüchten::V,пышшыны,aizbēgt
2009,sehen::V,адззыны,аддзыны
2010,sehen::V,адззыны,redzēt
2011,anschauen::V,видзӧтны,видзӧдны
2012,anschauen::V,видзӧтны,paraudzīties
2013,ansehen::V,видзӧтны,видзӧдны
2014,ansehen::V,видзӧтны,aplūkot
2015,hören::V,кывны,кывны
2016,hören::V,кывны,dzirdēt
2017,zuhören::V,кывзыны,кывзыны
2018,zuhören::V,кывзыны,klausīties
2019,probieren::V,пешлыны,видлыны
2020,probieren::V,пешлыны,nogaršot
2021,riechen::V,дукавны,чушкыны
2022,riechen::V,дукавны,ost
2023,riechen::V,дукавны,ostīt
2024,fühlen::V,кывны,вежӧртны
2025,fühlen::V,кывны,гӧгӧрвоны
2026,fühlen::V,кывны,just
2027,fühlen::V,кывны,izjust
2028,scheinen::V,декуйтчыны,кажитчыны
2029,scheinen::V,декуйтчыны,šķist
2030,scheinen::V,декуйтчыны,likties
2031,zu sehen sein::V,тыдавны,тыдавны
2032,zu sehen sein::V,тыдавны,parādīties
2033,vernehmen::V,тӧдмавны,кывны
2034,vernehmen::V,тӧдмавны,saklausīt
2035,frieren::V,гегдыны,кынмыны
2036,frieren::V,гегдыны,salt
2037,tun::V,керны,керны
2038,tun::V,керны,darīt
2039,können::V,вермыны,кужны
2040,können::V,вермыны,prast
2041,wollen::V,мӧдны,кӧсйыны
2042,wollen::V,мӧдны,gribēt
2043,anfangen::V,петны,заводитны
2044,anfangen::V,петны,пондыны
2045,anfangen::V,петны,sākt
2046,anfangen::V,петны,iesākt
2047,beenden::V,ештӧтны,помавны
2048,beenden::V,ештӧтны,beigt
2049,beenden::V,ештӧтны,pabeigt
2050,beenden::V,керыштны,помавны
2051,beenden::V,керыштны,beigt
2052,beenden::V,керыштны,pabeigt
2053,aufhören::V,дугдыны,дугӧдны
2054,aufhören::V,дугдыны,pārtraukt
2055,gelingen::V,шогмыны,артмыны
2056,gelingen::V,шогмыны,izdoties
2057,geraten::V,мыччисьны,сюрны
2058,geraten::V,мыччисьны,веськавны
2059,geraten::V,мыччисьны,veikties
2060,öffnen::V,осьтны,восьтыны
2061,öffnen::V,осьтны,atvērt
2062,öffnen::V,осьтны,attaisīt
2063,schließen::V,пӧднавны,пӧдлавны
2064,schließen::V,пӧднавны,slēgt
2065,schließen::V,пӧднавны,aizvērt
2066,schließen::V,пӧднавны,aiztaisīt
2067,stellen::V,сувтӧтны,сувтӧдны
2068,stellen::V,сувтӧтны,likt
2069,stellen::V,сувтӧтны,nolikt
2070,setzen::V,пуксьӧтны,пуксьӧдны
2071,setzen::V,пуксьӧтны,sēdināt
2072,legen::V,пуктыны,пуктыны
2073,legen::V,пуктыны,likt
2074,berühren::V,вӧрзьӧтны,вӧрзьӧдны
2075,berühren::V,вӧрзьӧтны,инмӧдчывны
2076,berühren::V,вӧрзьӧтны,skart
2077,berühren::V,вӧрзьӧтны,aizskart
2078,verbinden::V,йитны,йитны
2079,verbinden::V,йитны,saistīt
2080,verbinden::V,йитны,savienot
2081,bedecken::V,вевттьыны,вевттьыны
2082,bedecken::V,вевттьыны,apsegt
2083,bedecken::V,вевттьыны,pārsegt
2084,aufhängen::V,ӧшӧтны,ӧшӧдны
2085,aufhängen::V,ӧшӧтны,джагӧдны
2086,aufhängen::V,ӧшӧтны,uzkārt
2087,anzünden::V,ӧзтыны,ӧзтыны
2088,anzünden::V,ӧзтыны,aizdegt
2089,anzünden::V,ӧзтыны,aizdedzināt
2090,aufheben::V,лэбтыны,чеччӧдны
2091,aufheben::V,лэбтыны,сувтӧдны
2092,aufheben::V,лэбтыны,pacelt
2093,zurücklassen::V,кольны,кольны
2094,zurücklassen::V,кольны,atstāt
2095,verlieren::V,ӧштыны,воштыны
2096,verlieren::V,ӧштыны,zaudēt
2097,verlieren::V,ӧштыны,pazaudēt
2098,fallen lassen::V,уськӧтны,уськӧдны
2099,fallen lassen::V,уськӧтны,nomest
2100,machen::V,керны,вӧчны
2101,machen::V,керны,лӧсьӧдны
2102,machen::V,керны,darīt
2103,herstellen::V,вӧчны,лӧсьӧдны
2104,herstellen::V,вӧчны,ražot
2105,herstellen::V,вӧчны,izgatavot
2106,bauen::V,строитны,лэптыны
2107,bauen::V,строитны,celt
2108,bauen::V,строитны,būvēt
2109,reparieren::V,вочны,дзоньтавны
2110,reparieren::V,вочны,labot
2111,reparieren::V,вочны,remontēt
2112,verbessern::V,бурсьӧтны,бурмӧдны
2113,verbessern::V,бурсьӧтны,labot
2114,verbessern::V,бурсьӧтны,izlabot
2115,ändern::V,вежны,вежны
2116,ändern::V,вежны,mainīt
2117,graben::V,гарйыны,кодйыны
2118,graben::V,гарйыны,rakt
2119,beugen::V,кусіньтны,куснявны
2120,beugen::V,кусіньтны,liekt
2121,biegen::V,чукыльтыштны,куснявны
2122,biegen::V,чукыльтыштны,liekt
2123,drehen::V,бергӧтны,бергӧдлыны
2124,drehen::V,бергӧтны,griezt
2125,wenden::V,бергӧтны,бергӧдны
2126,wenden::V,бергӧтны,apgriezt
2127,umdrehen::V,бергӧтны,бергӧдны
2128,umdrehen::V,бергӧтны,apgriezt
2129,heben::V,лэбтыны,лэптыны
2130,heben::V,лэбтыны,celt
2131,heben::V,лэбтыны,cilāt
2132,heben::V,лэбтыны,pacelt
2133,hochheben::V,лэбтыны,кыпӧдны
2134,hochheben::V,лэбтыны,pacelt
2135,ergreifen::V,кватитны,кутны
2136,ergreifen::V,кватитны,paķert
2137,ergreifen::V,кватитны,satvert
2138,halten::V,видзны,кутны
2139,halten::V,видзны,turēt
2140,halten::V,видзны,saturēt
2141,drücken::V,личкыны,личкыны
2142,drücken::V,личкыны,топӧдны
2143,drücken::V,личкыны,spiest
2144,schieben::V,тойлавны,ӧтдортны
2145,schieben::V,тойлавны,йӧткыштны
2146,schieben::V,тойлавны,stumt
2147,kratzen::V,шаркӧтны,гуджӧдны
2148,kratzen::V,шаркӧтны,kasīt
2149,kratzen::V,шаркӧтны,skrāpēt
2150,lecken::V,нювны,нювны
2151,lecken::V,нювны,lakt
2152,lecken::V,нювны,laizīt
2153,beißen::V,йирны,курччыны
2154,beißen::V,йирны,kost
2155,abreißen::V,орӧтны,орӧдны
2156,abreißen::V,орӧтны,atraut
2157,abreißen::V,орӧтны,atplēst
2158,abschneiden::V,шӧрыштны,вундавны
2159,abschneiden::V,шӧрыштны,nogriezt
2160,abschneiden::V,вундыштны,вундавны
2161,abschneiden::V,вундыштны,nogriezt
2162,binden::V,гӧрдззыны,гӧрддзавны
2163,binden::V,гӧрдззыны,кӧртавны
2164,binden::V,гӧрдззыны,siet
2165,binden::V,гӧрдззыны,aptīt
2166,stecken::V,мӧртны,сюйны
2167,stecken::V,мӧртны,bāzt
2168,stecken::V,мӧртны,spraust
2169,brechen::V,жугдыны,чегны
2170,brechen::V,жугдыны,lauzt
2171,brechen::V,жугдыны,lauzīt
2172,klopfen::V,зукӧтны,камгыны
2173,klopfen::V,зукӧтны,klauvēt
2174,hauen::V,желльыны,нӧйнты
2175,hauen::V,желльыны,кучкыны
2176,hauen::V,желльыны,cirst
2177,hauen::V,желльыны,dauzīt
2178,kleben::V,лякӧтны,лемавны
2179,kleben::V,лякӧтны,ляскавны
2180,kleben::V,лякӧтны,līmēt
2181,kleben::V,лякӧтны,lipināt
2182,reiben::V,зыртны,тільны
2183,reiben::V,зыртны,зыравны
2184,reiben::V,зыртны,rīvēt
2185,reiben::V,зыртны,berzēt
2186,streichen::V,мавтны,мавтны
2187,streichen::V,мавтны,ziest
2188,streichen::V,мавтны,triept
2189,schleifen::V,кыскыны,кеслыны
2190,schleifen::V,кыскыны,trīt
2191,schleifen::V,кыскыны,asināt
