,Concept_ID,hi,kn
1069,enden::V,ख़तम होना,ಕೊನೆಗಾಣು
1070,wechseln::V,बदलना,ಮಾರ್ಪಡಿಸು
1071,aufgehen[Sonne]::V,चढ़ना,ಮೂಡು
1072,aufgehen[Sonne]::V,उदित होना,ಮೂಡು
1073,untergehen[Sonne]::V,अस्त हो जाना,ಮುಳುಗು
1074,scheinen[Sonne]::V,रोशनी देना,ಹೊಳೆ
1075,donnern::V,गरजना,ಗುಡುಗಾಗು
1076,wehen::V,चलना,ತೀಡು
1077,strömen::V,बहना,ಹರಿ
1078,strömen::V,प्रवाहित होना,ಹರಿ
1079,fließen::V,बहना,ಹರಿ
1080,fließen::V,प्रवाहित होना,ಹರಿ
1081,sich drehen::V,घूमना,ಸುತ್ತು
1082,schwanken::V,हिलना,ಓಲಾಡು
1083,schwingen::V,हिलना,ತೂಗು
1084,fallen::V,गिरना,ಉದುರು
1085,brennen::V,जलना,ಉರಿ
1086,rauchen::V,धुआँ उड़ाना,ಹೊಗೆಬಿಡು
1087,regnen::V,बरसना,ಸುರಿ
1088,gefrieren::V,जमना,ಹೆಪ್ಪುಗಟ್ಟು
1089,tauen::V,गलना,ಬೆಚ್ಚಗಾಗು
1090,tauen::V,पिघलना,ಬೆಚ್ಚಗಾಗು
1091,schmelzen::V,गलना,ಕರಗು
1092,schmelzen::V,पिघलना,ಕರಗು
1093,trocknen::V,सूखना,ಒಣಗು
1094,sieden::V,उबलना,ಕುದಿ
1095,faulen::V,गलना,ಕೊಳೆ
1096,faulen::V,सड़ना,ಕೊಳೆ
1097,verfaulen::V,गलना,ನಶಿಸು
1098,verfaulen::V,सड़ना,ನಶಿಸು
1099,reißen::V,फटना,ಒಡೆ
1100,versinken::V,डूबना,ಮುಳುಗು
1101,vergehen::V,बीतना,ಸಾಗು
1102,vergehen::V,गुज़रना,ಸಾಗು
1103,erscheinen::V,दिखाई देना,ತೋರು
1104,verschwinden::V,ग़ायब होना,ಮಾಯವಾಗು
1105,sinken::V,घटना,ಕುಸಿ
1106,sinken::V,उतरना,ಕುಸಿ
1107,abnehmen::V,घटना,ತಗ್ಗು
1108,zunehmen::V,बढ़ना,ಬೆಳೆ
1109,steigen::V,बढ़ना,ಉಬ್ಬು
1110,wachsen::V,उगना,ಬೆಳೆ
1111,glänzen::V,चमकना,ಮಿರುಗು
1112,funkeln::V,जगमगाना,ಮಿನುಗು
1113,funkeln::V,टिमटिमाना,ಮಿನುಗು
1114,lärmen::V,शोर मचाना,ಶಬ್ದ ಮಾಡಲು
1115,läuten::V,बजना,ಬಾರಿಸು
1116,klingeln::V,बजना,ಅನುರಣಿಸು
1117,klirren::V,झनझनाना,ಕಿಣಿಕಿಣಿಸು
1118,brausen::V,साँय-साँय करना,ಅಬ್ಬರಿಸು
1119,rauschen::V,सरसराना,ಮರ್ಮರಗುಟ್ಟಿಸು
1120,klingen::V,बजना,ಉಸಿರು
1121,bellen::V,भौंकना,ಬಗುಳು
1122,heulen::V,गुर्राना,ಅರಚು
1123,blasen::V,फूँकना,ಗಾಳಿ ಊದು
1124,pfeifen::V,सीटी देना,ಸಿಳ್ಳೆಯೂದು
1125,schreien::V,चिल्लाना,ಕರೆ
1126,stöhnen::V,कराहना,ನರಳು
1127,stöhnen::V,आहें भरना,ನರಳು
1128,zittern::V,काँपना,ನಡುಗು
1129,leben::V,जीना,ಇರು
1130,geboren werden::V,पैदा होना,ಉಂಟಾಗು
1131,atmen::V,साँस लेना,ಉಸಿರು
1132,trinken::V,पीना,ಕುಡಿ
1133,essen::V,खाना,ತಿನ್ನು
1134,schlucken::V,निगलना,ನುಂಗು
1135,müde werden::V,थकना,ಬಳಲು
1136,müde werden::V,उकताना,ಬಳಲು
1137,einschlafen::V,सो जाना,ನಿದ್ಧೆಹೋಗು
1138,schlafen::V,सोना,ನಿದ್ರಿಸು
1139,aufwachen::V,जागना,ಏಳು
1140,aufstehen::V,उठना,ಏಳು
1141,sich erholen::V,सुस्ताना,ಸುಧಾರಿಸು
1142,sich erholen::V,आराम करना,ಸುಧಾರಿಸು
1143,krank werden::V,बीमार पड़ना,ಬೇನೆಬೀಳು
1144,krank sein::V,बीमार होना,ಕೆಟ್ಟ ಎಂದು
1145,schmerzen::V,दुखना,ಕಚ್ಚು
1146,schmerzen::V,दर्द करना,ಕಚ್ಚು
1147,husten::V,खाँसना,ಕೆಮ್ಮು
1148,genesen::V,ठीक हो जाना,ಮತ್ತೆಹೊದಿಸು
1149,genesen::V,स्वस्थ हो जाना,ಮತ್ತೆಹೊದಿಸು
1150,sterben::V,मरना,ಮೃತಪಡು
1151,umkommen::V,मरना,ಹಾಳಾಗು
1152,sich bewegen::V,चलना,ಚಲಿಸು
1153,sich bewegen::V,हिलना,ಚಲಿಸು
1154,sich rühren::V,हिलना,ಕದಲು
1155,sich erheben::V,उठना,ಏಳು
1156,sich setzen::V,बैठना,ಕೂರು
1157,hinfallen::V,गिरना,ಬೀಳು
1158,laufen::V,चलना,ನಡೆ
1159,schreiten::V,क़दम जाना,ಮೆಲ್ಲಗೆ ನಡೆ
1160,spazierengehen::V,सैर करना,ವಿಹರಿಸು
1161,eilen::V,तेज़ी से जाना,ಮುನ್ನುಗ್ಗು
1162,eilen::V,शीघ्रता से चलना,ಮುನ್ನುಗ್ಗು
1163,sich beeilen::V,जल्दी करना,ಆತುರಪಡು
1164,sich beeilen::V,शीघ्रता करना,ಆತುರಪಡು
1165,sausen::V,बड़ी तेज़ी से चलना,ಒಗೆ
1166,rennen::V,भागना,ಓಡು
1167,rennen::V,दौड़ना,ಓಡು
1168,springen::V,उछलना,ಜಿಗಿ
1169,klettern::V,चढ़ना,ಏರು
1170,schaukeln::V,झूलना,ತೂಗು
1171,kriechen::V,रेंगना,ತೆವಳು
1172,schwimmen::V,तैरना,ಈಜು
1173,tauchen::V,डूबना,ಕೆಳಗಿಳಿ
1174,rudern::V,खेना,ಸಾಗಿಸು
1175,rudern::V,चप्पू चलाना,ಸಾಗಿಸು
1176,fahren::V,चलना,ನಡೆಸು
1177,fahren::V,यात्रा करना,ನಡೆಸು
1178,fliegen::V,उड़ना,ಹಾರು
1179,gehen::V,जाना,ಹೋಗು
1180,weggehen::V,चला जाना,ಹೊರಡು
1181,weggehen::V,बाहर जाना,ಹೊರಡು
1182,abfahren::V,छूटना,ತೆರಳು
1183,abfahren::V,रवाना होना,ತೆರಳು
1184,anhalten::V,रुकना,ನಿಲ್ಲು
1185,anhalten::V,खड़ा होना,ನಿಲ್ಲು
1186,hineingehen::V,घुसना,ಒಳಹೊಗು
1187,hineingehen::V,अंदर जाना,ಒಳಹೊಗು
1188,eintreten::V,प्रवेश करना,ಒಳಹೊಗು
1189,kommen::V,आना,ಬರು
1190,ankommen::V,पहुँचना,ಬರು
1191,zurückkommen::V,लौटना,ಹಿಂದಿರುಗು
1192,zurückkommen::V,वापस आना,ಹಿಂದಿರುಗು
1193,bleiben::V,रहना,ಇರು
1194,bleiben::V,रुकना,ಇರು
1195,warten::V,इंतज़ार करना,ಇರು
1196,erwarten::V,प्रतीक्षा करना,ನಿರೀಕ್ಷಿಸು
1197,suchen::V,ढूँढ़ना,ಹುಡುಕು
1198,finden::V,पाना,ಕಂಡುಕೊ
1199,finden::V,ढूँढ़ निकालना,ಕಂಡುಕೊ
1200,versuchen::V,कोशिश करना,ಪ್ರಯತ್ನಿಸು
1201,vorbereiten::V,तैयार करना,ಸಿದ್ಧವಾಗು
1202,lieben::V,प्यार करना,ಪ್ರೀತಿಸು
1203,mögen::V,पसंद होना,ಇಷ್ಟಪಡು
1204,lachen::V,हँसना,ನಗು
1205,rühren::V,छूना,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1206,weinen::V,रोना,ಅಳು
1207,schimpfen::V,गाली देना,ಗೊಣಗು
1208,sich ärgern::V,चिढ़ना,ಗಣಗಾಡು
1209,sich ärgern::V,नाराज़ होना,ಗಣಗಾಡು
1210,sich fürchten::V,डरना,ನಡುಗು
1211,sich fürchten::V,भय खाना,ನಡುಗು
1212,fürchten::V,डरना से,ಹೆದರು
1213,fürchten::V,भय खाना से,ಹೆದರು
1214,fliehen::V,भागना,ಓಡಿಹೋಗು
1215,flüchten::V,निकल भागना,ಪಾರಾಗು
1216,sehen::V,देखना,ಕಾಣು
1217,anschauen::V,देखना,ನೋಡು
1218,ansehen::V,दृष्टि डालना पर,ನಿರೀಕ್ಷಿಸು
1219,hören::V,सुनना,ಕೇಳು
1220,zuhören::V,सुनना,ಆಲಿಸು
1221,probieren::V,चखना,ರುಚಿ ನೋಡು
1222,riechen::V,सूँघना,ಮೂಸು
1223,fühlen::V,महसूस करना,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1224,scheinen::V,लगना,ತೋರು
1225,zu sehen sein::V,दिखाई देना,ಕಾಣಿಸು
1226,vernehmen::V,सुनना,ಕೇಳು
1227,frieren::V,ठंड लगना,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1228,frieren::V,सर्दी लगना,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1229,tun::V,करना,ಮಾಡು
1230,können::V,सकना,ಮಾಡಬಲ್ಲ
1231,können::V,जानना,ಮಾಡಬಲ್ಲ
1232,wollen::V,चाहना,ಬಯಸು
1233,anfangen::V,शुरू करना,ಪ್ರಾರಂಭಿಸು
1234,beenden::V,ख़त्म करना,ನಿಲ್ಲಿಸು
1235,beenden::V,समाप्त करना,ನಿಲ್ಲಿಸು
1236,aufhören::V,बंद जाना,ಮುಗಿಸು
1237,aufhören::V,समाप्त जाना,ಮುಗಿಸು
1238,gelingen::V,बनना,ಯಶಸ್ವಿಯಾಗು
1239,gelingen::V,अच्छा होना,ಯಶಸ್ವಿಯಾಗು
1240,geraten::V,बन पड़ना,ಉತ್ಪತ್ತಿಮಾಡು
1241,öffnen::V,खोलना,ತೆರೆ
1242,schließen::V,बंद करना,ಮುಚ್ಚು
1243,stellen::V,रखना,ಇಕ್ಕು
1244,setzen::V,रखना,ಇಡು
1245,setzen::V,बिठाना,ಇಡು
1246,legen::V,रखना,ಇಡು
1247,legen::V,लिटाना,ಇಡು
1248,berühren::V,छूना,ತಾಕು
1249,berühren::V,स्पर्श करना,ತಾಕು
1250,verbinden::V,बाँधना,ಕೂಡಿಸು
1251,bedecken::V,ढकना,ಮುಚ್ಚು
1252,aufhängen::V,लटकाना,ತೂಗುಹಾಕು
1253,anzünden::V,जलाना,ಹತ್ತಿಸು
1254,aufheben::V,उठाना,ಆಯಿ
1255,zurücklassen::V,पीछे छोड़ना,ಬಿಡು
1256,verlieren::V,खोना,ಕಳೆ
1257,verlieren::V,गँवाना,ಕಳೆ
1258,fallen lassen::V,गिराना,ಬೀಳಿಸು
1259,machen::V,करना,ಮಾಡು
1260,machen::V,बनाना,ಮಾಡು
1261,herstellen::V,बनाना,ತಯಾರಿಸು
1262,herstellen::V,तैयार करना,ತಯಾರಿಸು
1263,bauen::V,बनाना,ಕಟ್ಟು
1264,bauen::V,निर्माण करना,ಕಟ್ಟು
1265,reparieren::V,मरम्मत करना,ಸರಿಪಡಿಸು
1266,verbessern::V,सुधारना,ತಿದ್ದು
1267,ändern::V,बदलना,ಬದಲಾಯಿಸು
1268,ändern::V,परीवर्तन करना,ಬದಲಾಯಿಸು
1269,graben::V,खोदना,ಅಗೆ
1270,beugen::V,झुकाना,ಬಗ್ಗಿಸು
1271,biegen::V,झुकाना,ಬಗ್ಗಿಸು
1272,drehen::V,फेरना,ತಿರುಗು
1273,drehen::V,घुमाना,ತಿರುಗು
1274,wenden::V,पलटना,ತಿರುಗು
1275,wenden::V,मोड़ना,ತಿರುಗು
1276,umdrehen::V,घुमाना,ತಿರುಗಿಸು
1277,heben::V,उठाना,ಎತ್ತು
1278,heben::V,ऊँचा करना,ಎತ್ತು
1279,hochheben::V,उठाना,ಎತ್ತು
1280,hochheben::V,ऊपर को उठाना,ಎತ್ತು
1281,ergreifen::V,पकड़ना,ಆಕ್ರಮಿಸು
1282,ergreifen::V,हाथ में लेना,ಆಕ್ರಮಿಸು
1283,halten::V,धरना,ಹಿಡಿ
1284,halten::V,पकड़ना,ಹಿಡಿ
1285,drücken::V,दबाना,ಒತ್ತು
1286,schieben::V,सरकाना,ನೂಕು
1287,schieben::V,खिसकाना,ನೂಕು
1288,kratzen::V,खुरचना,ತರಚಿಕೊಳ್ಳು
1289,kratzen::V,खुजलाना,ತರಚಿಕೊಳ್ಳು
1290,lecken::V,चाटना,ನೆಕ್ಕು
1291,beißen::V,काटना,ಕಚ್ಚು
1292,abreißen::V,तोड़ना,ಹರಿ
1293,abschneiden::V,काट करना,ಕತ್ತರಿಸು
1294,binden::V,बाँधना,ಕಟ್ಟು
1295,stecken::V,खोंसना,ಸಿಕ್ಕಿಸು
1296,brechen::V,तोड़ना,ಮುರಿ
1297,klopfen::V,खटखटाना,ತಟ್ಟು
1298,hauen::V,ठोकना,ಹೊಡೆ
1299,kleben::V,चिपकाना,ಅಂಟಿಸು
1300,reiben::V,घिसना,ಉಜ್ಜು
1301,reiben::V,रगड़ना,ಉಜ್ಜು
1302,streichen::V,लगाना,ಹರಡು
1303,schleifen::V,तेज़ करना,ಮಸೆ
1304,schneiden::V,कतरना,ಕತ್ತರಿಸು
1305,rütteln::V,झकझोरना,ಕುಲುಕಿಸು
1306,schütteln::V,हिलाना,ಅಲುಗಿಸು
1307,schwenken::V,घुमाना,ತೂಗಾಡು
1308,schütten::V,उँडेलना,ಎರೆ
1309,füllen::V,भरना,ತುಂಬಿಸು
1310,füllen::V,ठूसना,ತುಂಬಿಸು
1311,einwickeln::V,लपेटना,ಹೊದಿಸು
1312,tragen::V,ढोना,ಹೊರು
1313,schleppen::V,घसीटना,ಜಗ್ಗು
1314,ziehen::V,खींचना,ಎಳೆ
1315,aufbewahren::V,रखना,ಇಟ್ಟುಕೊ
1316,werfen::V,फेंकना,ಎಸೆ
1317,fangen::V,पकड़ना,ಹಿಡಿ
1318,packen::V,पकड़ना,ಸೆಳೆ
1319,verstecken::V,छिपाना,ಮುಚ್ಚಿಡು
1320,teilen::V,बाँटना,ವಿಭಜಿಸು
1321,schicken::V,भेजना,ಕಳುಹಿಸು
1322,bringen::V,लाना,ತರು
1323,hinzufügen::V,जोड़ना,ಕೂಡಿಸು
1324,bekommen::V,पाना,ಸಂಪಾದಿಸು
1325,erhalten::V,पाना,ಪಡೆ
1326,erhalten::V,मिलना,ಪಡೆ
1327,nehmen::V,लेना,ಹಿಡಿ
1328,wählen::V,चुनना,ಆರಿಸು
1329,auswählen::V,चुनना,ಆಯಿ
1330,bewahren::V,बनाए रखना,ರಕ್ಷಿಸಿಡು
1331,behindern::V,रोकना,ಅಡ್ಡಿಮಾಡು
1332,verderben::V,ख़राब करना,ಕೆಡಿಸು
1333,beschädigen::V,नुक़सान पहुँचाना,ಹಾಳುಮಾಡು
1334,zerbrechen::V,तोड़ना,ಮುರಿ
1335,zerreißen::V,तोड़ना,ಸೀಳು
1336,zerstören::V,नष्ट करना,ಅಳಿಸು
1337,zerstören::V,बरबाद करना,ಅಳಿಸು
1338,verbrennen::V,जलाना,ಸುಡು
1339,geben::V,देना,ಕೊಡು
1340,reichen::V,थमाना,ಕೊಡು
1341,schenken::V,भेंट देना,ಅರ್ಪಿಸು
1342,versprechen::V,वादा करना,ವಾಗ್ದಾನಮಾಡು
1343,wünschen::V,कामना करना,ಬಯಸು
1344,loben::V,तारीफ़ करना,ಹೊಗಳು
1345,küssen::V,चूमना,ಚುಂಬಿಸು
1346,wiegen::V,झुलाना,ತೂಗು
1347,zudecken::V,ढकना,ಹಾಸು
1348,wecken::V,जगाना,ಎಬ್ಬಿಸು
1349,zeigen::V,दिखाना,ತೋರಿಸು
1350,führen::V,रास्ता दिखाना,ದಾರಿತೋರಿಸು
1351,lehren::V,पढ़ाना,ಕಲಿಸು
1352,unterrichten::V,सिखाना,ಬೋಧಿಸು
1353,aufziehen::V,पालना,ಸಲಹು
1354,leiten::V,संचालन करना,ಮುಂದಾಳಾಗಿರು 
1355,antreiben::V,हड़बड़ाना,ಓಡಿಸು
1356,lassen::V,-आना,ಮಾಡಲುಬಿಡು
1357,lassen::V,कराना,ಮಾಡಲುಬಿಡು
1358,einladen::V,बुलाना,ಆಹ್ವಾನಿಸು
1359,vereinigen::V,मिलाना,ಒಂದಾಗು
1360,vereinigen::V,संयुक्त करना,ಒಂದಾಗು
1361,besuchen::V,मिलना से,ಭೇಟಿಯಾಗು
1362,besuchen::V,मिलने जाना से,ಭೇಟಿಯಾಗು
1363,treffen::V,मिलना,ಸಂಧಿಸು
1364,sich versammeln::V,इकट्ठा होना,ನೆರೆ
1365,spielen::V,खेलना,ಆಡು
1366,singen::V,गाना,ಹಾಡು
1367,tanzen::V,नाचना,ಕುಣಿ
1368,sich trennen::V,अलग होना,ಪ್ರತ್ಯೇಮಾಡು
1369,verlassen::V,छोड़ना,ಕಳೆ
1370,retten::V,बचाना,ರಕ್ಷಿಸು
1371,bewachen::V,आँख रखना पर,ಕಾಪಾಡು
1372,schützen::V,रक्षा करना,ಸಂರಕ್ಷಿಸು
1373,verteidigen::V,रक्षा करना,ಕಾಪಿಡು
1374,sich schlagen::V,हाथापाई करना,ಕಿತ್ತಾಟ
1375,schießen::V,गोली मारना,ಎಸೆ
1376,siegen::V,जीतना,ಗೆಲ್ಲು
1377,siegen::V,विजय पाना,ಗೆಲ್ಲು
1378,ärgern::V,चिढ़ाना,ರೇಗಿಸು
1379,schlagen::V,मारना,ಹೊಡೆ
1380,treten::V,ठोकर मारना,ಒದೆ
1381,stechen::V,भेदना,ಚುಚ್ಚು
1382,stechen::V,भोंकना,ಚುಚ್ಚು
1383,stoßen::V,धक्का देना,ತಳ್ಳು
1384,stoßen::V,झटका देना,ತಳ್ಳು
1385,stehlen::V,चोरी करना,ಕದಿ
1386,stören::V,बुरा लगना,ಕತಕು
1387,belästigen::V,तंग करना,ತೊಂದರೆ
1388,verbergen::V,लुकाना,ಮರೆಮಾಜು
1389,täuschen::V,धोखा देना,ಠಕ್ಕಿಸು
1390,betrügen::V,धोखा देना,ವಂಚಿಸು
1391,töten::V,मारना,ಕೊಲ್ಲು
1392,töten::V,मार डालना,ಕೊಲ್ಲು
1393,wohnen::V,रहना,ವಾಸಿಸು
1394,arbeiten::V,काम करना,ಕೆಲಸ ಮಾಡು
1395,sammeln::V,जमा करना,ಸಂಚಯಿಸು
1396,pflücken::V,चुनना,ಬಿಡಿಸು
1397,pflücken::V,तोड़ना,ಬಿಡಿಸು
1398,jagen::V,आखेट करना,ಬೇಟೆಯಾಡು
1399,jagen::V,शिकार करना,ಬೇಟೆಯಾಡು
1400,fischen::V,मछली पकड़ना,ಮೀನು ಹಿಡಿ
1401,fassen::V,पकड़ना,ಹಿಡಿ
1402,hüten::V,चराना,ಗುಂಪುಸೇರಿಸು
1403,treiben::V,हाँकना,ದಬ್ಬು
1404,anbinden::V,बाँधना,ಬಿಗಿ
1405,füttern::V,खिलाना,ಮೇಯಿಸು
1406,melken::V,दुहना,ಹಾಲು ಕರೆ
1407,hacken::V,काटना,ತುಂಡರಿಸು
1408,gießen::V,सींचना,ನೀರುಹಾಕು
1409,reifen::V,पकना,ಕಳಿ
1410,zubereiten::V,पकाना,ಅಡಿಗೆಮಾಡು
1411,kochen::V,पकाना,ಅಡು
1412,kochen::V,राँधना,ಅಡು
1413,backen::V,पकाना,ಬೇಯಿಸು
1414,braten::V,तलना,ಕರಿ
1415,braten::V,भूनना,ಕರಿ
1416,umrühren::V,फेंटना,ಕಲಕು
1417,stricken::V,बुनना,ಹೆಣೆ
1418,nähen::V,सीना,ಹೊಲಿ
1419,färben::V,रँगना,ಬಣ್ಣ ಹತ್ತು
1420,reinigen::V,साफ़ करना,ಸ್ವಚ್ಛಮಾಡು
1421,reinigen::V,शुद्ध करना,ಸ್ವಚ್ಛಮಾಡು
1422,waschen::V,धोना,ತೊಳೆ
1423,abwischen::V,पोंछ्ना,ಒರಸು
1424,spülen::V,माँजना,ಗಲಬರಿಸು
1425,spülen::V,खँगालना,ಗಲಬರಿಸು
1426,fegen::V,बुहारना,ಗುಡಿಸು
1427,kehren::V,झाड़ना,ಗುಡಿಸು
1428,baden::V,स्नान करना,ಸ್ನಾನಮಾಡು
1429,sich waschen::V,नहाना,ತೊಳೆ
1430,sich waschen::V,हाथ-मुँह धोना,ತೊಳೆ
1431,ausziehen::V,उतारना,ಬಿಚ್ಚು
1432,anziehen::V,पहनना,ಹಾಕು
1433,sich anziehen::V,कपड़े पहनना,ಹಾಕು
1434,kämmen::V,कंघी करना,ಬಾಚು
1435,schmücken::V,सजाना,ಅಲಂಕರಿಸು
1436,schmücken::V,सँवारना,ಅಲಂಕರಿಸು
1437,sagen::V,कहना,ಹೇಳು
1438,sagen::V,बताना,ಹೇಳು
1439,sprechen::V,बोलना,ನುಡಿ
1440,reden::V,बोलना,ನುಡಿ
1441,reden::V,बात करना,ನುಡಿ
1442,sich unterhalten::V,बात करना,ಹರಟೆ ಹೊಡಿ
1443,sich unterhalten::V,बातचीत करना,ಹರಟೆ ಹೊಡಿ
1444,fragen::V,पूछ्ना,ವಿಚಾರಿಸು
1445,fragen::V,प्रश्न करना,ವಿಚಾರಿಸು
1446,bitten::V,माँगना से,ಬೇಡು
1447,erzählen::V,बताना,ಹೇಳು
1448,mitteilen::V,ख़बर देना,ತಿಳಿಸು
1449,mitteilen::V,सूचना देना,ತಿಳಿಸು
1450,nennen::V,नाम देना,ಹೆಸರಿಡು
1451,rufen::V,बुलाना,ಕರೆ
1452,prahlen::V,शेख़ी बघारना,ಜಂಬ ಕೊಚ್ಚು
1453,übersetzen::V,अनुवाद करना,ಭಾಷಾಂತರಿಸು
1454,denken::V,सोचना,ಯೋಚಿಸು
1455,glauben::V,विश्वास करना,ನಂಬು
1456,bemerken::V,ध्यान देना पर,ಗಮನಿಸು
1457,erkennen::V,पहचानना,ಗುರುತುಹಿಡಿ
1458,begreifen::V,समझना,ಗ್ರಹಿಸು
1459,verstehen::V,सुनना,ಅರ್ಥಮಾಡಿಕೊ
1460,lernen::V,पढ़ना,ಕಲಿ
1461,wissen::V,जानना,ಅರಿ
1462,wissen::V,मालूम होना,ಅರಿ
1463,sich erinnern an::V,याद करना,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1464,vergessen::V,भूलना,ಮರೆತುವಿಡು
1465,vergessen::V,बिसारना,ಮರೆತುವಿಡು
1466,messen::V,नापना,ಅಳೆ
1467,zählen::V,गिनना,ಗಣಿಸು
1468,rechnen::V,गणना करना,ಲೆಕ್ಕ ಹಾಕು
1469,rechnen::V,हिसाब करना,ಲೆಕ್ಕ ಹಾಕು
1470,lesen::V,पढ़ना,ಓದು
1471,malen::V,कींचना,ಬಿಡಿಸು
1472,zeichnen::V,चित्र कींचना,ಬಿಡಿಸು
1473,schreiben::V,लिखना,ಬರೆ
1474,besitzen::V,मालिक होना,ಒಡೆಯನಾಗಿರು
1475,besitzen::V,स्वामी होना,ಒಡೆಯನಾಗಿರು
1476,kaufen::V,ख़रीदना,ಕೊಳ್ಳು
1477,verkaufen::V,बेचना,ಕೊಡು
1478,bezahlen::V,चुकाना,ಬೆಲೆತೆರು
1479,bezahlen::V,अदा करना,ಬೆಲೆತೆರು
1480,zahlen::V,अदा करना,ಹಣವನ್ನುಕೊಡು
1481,beherrschen::V,शासन करना पर,ಅಧಿಕಾರ ನಡೆಸು
1482,ertragen::V,सहना,ಸಹಿಸು
