,Concept_ID,kk,kl
1425,führen::V,ерту,tasissiuppaa
1426,führen::V,ерту,ilitsersorpaa
1427,führen::V,ерту,tasissersuuppaa
1428,führen::V,жетектеу,tasissiuppaa
1429,führen::V,жетектеу,ilitsersorpaa
1430,führen::V,жетектеу,tasissersuuppaa
1431,lehren::V,оқыту,ilinniartippaa
1432,unterrichten::V,оқыту,ajoqerpaa
1433,unterrichten::V,оқыту,ajoqersorpaa
1434,unterrichten::V,оқыту,ilinniartitsivoq
1435,aufziehen::V,бағу,inororsarpaa
1436,leiten::V,басқару,iluatsippaa
1437,leiten::V,жетекшілік ету,iluatsippaa
1438,antreiben::V,асықтыру,ikusimmippaa
1439,lassen::V,-ткізу,
1440,lassen::V,мәжбүр ету,
1441,einladen::V,шақыру,qaaqquaa
1442,einladen::V,шақыру,qaasarpaa
1443,vereinigen::V,біріктіру,taperserpaa
1444,vereinigen::V,біріктіріп қою,taperserpaa
1445,besuchen::V,кіріп шығу,tikeraarpaa
1446,besuchen::V,барып шығу,tikeraarpaa
1447,treffen::V,кездесу,aporappaa
1448,sich versammeln::V,топталу,majorpoq
1449,spielen::V,ойнау,pinnguarpoq
1450,singen::V,сайрау,erinarsorpoq
1451,tanzen::V,билеу,qitippoq
1452,sich trennen::V,айрылысу,immikkoortippaa
1453,verlassen::V,тастау,
1454,retten::V,құтқару,annaappaa
1455,bewachen::V,күзету,
1456,schützen::V,жақтау,eriagaa
1457,schützen::V,жақтау,pineqartaalivaa
1458,schützen::V,жақтасу,eriagaa
1459,schützen::V,жақтасу,pineqartaalivaa
1460,verteidigen::V,қорғау,
1461,sich schlagen::V,алысу,
1462,schießen::V,ату,aallaavaa
1463,schießen::V,ату,piseriuppaa
1464,siegen::V,жеңу,
1465,ärgern::V,ашуландыру,ninngassarpaa
1466,ärgern::V,ашуландыру,ninngassaarpaa
1467,schlagen::V,ұру,unatarpaa
1468,treten::V,тебу,tukerpoq
1469,stechen::V,шаншу,iguppaa
1470,stechen::V,шаншу,qasilippoq
1471,stoßen::V,түрту,ikuserpaa
1472,stoßen::V,түрту,ikusimmippaa
1473,stehlen::V,ұрлау,tillippaa
1474,stören::V,кесірлен,akornuserpaa
1475,belästigen::V,мазасын алу,
1476,verbergen::V,сездірмеу,anngigaa
1477,täuschen::V,жалған айту,
1478,betrügen::V,алдау,peqquserluttuliorfigaa
1479,betrügen::V,алдап кету,peqquserluttuliorfigaa
1480,betrügen::V,ақымақ қылу,peqquserluttuliorfigaa
1481,töten::V,құрту,maappaa
1482,töten::V,құрту,toquppaa
1483,töten::V,өлтіру,maappaa
1484,töten::V,өлтіру,toquppaa
1485,wohnen::V,мекендеу,najugaqarpoq
1486,wohnen::V,өмір сүру,najugaqarpoq
1487,arbeiten::V,істеу,sulivoq
1488,arbeiten::V,еңбектену,sulivoq
1489,sammeln::V,жыю,katersorpai
1490,pflücken::V,жұлу,
1491,jagen::V,аулау,piniarpoq
1492,fischen::V,балык_аулау,aalisarpoq
1493,fassen::V,ұстау,
1494,hüten::V,жаю,
1495,hüten::V,бағу,
1496,treiben::V,айдау,
1497,anbinden::V,байлау,qilerut
1498,anbinden::V,байлау,qilersorpaa
1499,anbinden::V,байлау,ungerlatserpaa
1500,füttern::V,ас ішкізу,nerlerpaa
1501,füttern::V,азықтандыру,nerlerpaa
1502,füttern::V,қоректендіру,nerlerpaa
1503,melken::V,сауу,
1504,hacken::V,турау,
1505,gießen::V,суару,imerterpaa
1506,reifen::V,жетілу,
1507,zubereiten::V,даяр ету,
1508,kochen::V,асу,igavoq
1509,backen::V,пісіру,
1510,braten::V,қуыру,siappaa
1511,umrühren::V,былғалау,qeerlerpaa
1512,umrühren::V,сапырылыстыру,qeerlerpaa
1513,stricken::V,торлау,
1514,stricken::V,тоқу,
1515,nähen::V,тігу,
1516,färben::V,бояу,misuppaa
1517,färben::V,сырлау,misuppaa
1518,reinigen::V,аршу,sanniarpaa
1519,reinigen::V,тазалау,sanniarpaa
1520,waschen::V,жуу,asappaa
1521,abwischen::V,сүрту,saligarpaa
1522,abwischen::V,сүрту,saligartorpaa
1523,spülen::V,шаю,
1524,fegen::V,сыпыру,sanngiarpaa
1525,kehren::V,сыпыру,
1526,baden::V,шомылу,uffarpoq
1527,sich waschen::V,жуыну,uffarpoq
1528,ausziehen::V,шешу,annoraajarpaa
1529,anziehen::V,кигізу,ativaa
1530,anziehen::V,кигізу,atitippaa
1531,sich anziehen::V,киіну,atisalersorpoq
1532,kämmen::V,тарау,
1533,schmücken::V,әсемдеу,
1534,schmücken::V,мәнерлеу,
1535,schmücken::V,көріктендіру,
1536,sagen::V,деу,oqarpoq
1537,sagen::V,айту,oqarpoq
1538,sprechen::V,деу,oqaluttarpoq
1539,sprechen::V,айту,oqaluttarpoq
1540,reden::V,сөйлеу,oqaluppoq
1541,reden::V,сөйлесу,oqaluppoq
1542,reden::V,тіл қатысу,oqaluppoq
1543,sich unterhalten::V,сұхбаттасу,
1544,fragen::V,сұрау,aperaa
1545,bitten::V,өтіну,aperaa
1546,bitten::V,өтіну,qinnuigaa
1547,bitten::V,жалыну,aperaa
1548,bitten::V,жалыну,qinnuigaa
1549,erzählen::V,айту,oqaluttuaraa
1550,mitteilen::V,білдіру,oqalualaarpoq
1551,nennen::V,атау,
1552,rufen::V,шақыру,qaaqquaa
1553,prahlen::V,бөсу,oqqartuvoq
1554,prahlen::V,бөсу,oqallortuvoq
1555,übersetzen::V,аудару,ikaarpoq
1556,übersetzen::V,аудару,nutserpaa
1557,denken::V,ойлау,isumaqarpoq
1558,glauben::V,нану,upperaa
1559,glauben::V,нану,isumaqarpoq
1560,glauben::V,илану,upperaa
1561,glauben::V,илану,isumaqarpoq
1562,bemerken::V,аңғару,
1563,erkennen::V,тану,ilisaraa
1564,begreifen::V,ұғу,
1565,begreifen::V,аңғарып алу,
1566,verstehen::V,пайым,paasivaa
1567,verstehen::V,түсіну,paasivaa
1568,lernen::V,оқу,ilinniarpoq
1569,wissen::V,хабардар болу,nalunngilaa
1570,sich erinnern an::V,еске түсіру,eqqaavaa
1571,vergessen::V,ұмыту,puiorpaa
1572,messen::V,өлшеу,ussersarpaa
1573,zählen::V,санау,kisitsivoq
1574,rechnen::V,санап шығару,kisitsivoq
1575,rechnen::V,санап шығу,kisitsivoq
1576,rechnen::V,санау,kisitsivoq
1577,lesen::V,оқу,atuarpoq
1578,malen::V,сурет салу,qalipappaa
1579,zeichnen::V,сурет салу,
1580,schreiben::V,жазу,allappoq
1581,besitzen::V,болу,
1582,kaufen::V,алу,pisiaraa
1583,kaufen::V,әперу,pisiaraa
1584,verkaufen::V,сату,akigaa
1585,bezahlen::V,төлеу,akilerpaa
1586,bezahlen::V,ақы беру,akilerpaa
1587,bezahlen::V,ақы төлеу,akilerpaa
1588,zahlen::V,төлеу,
1589,beherrschen::V,билеу,inappaa
1590,ertragen::V,төзу,ernertaaraa
1591,ertragen::V,шыдау,ernertaaraa
