,Concept_ID,lt,cy
1500,sich erinnern an::V,prisiminti,cofio
1501,vergessen::V,užmiršti,anghofio
1502,messen::V,matuoti,mesur
1503,zählen::V,skaičiuoti,cyfrif
1504,rechnen::V,skaičiuoti,cyfrifo
1505,lesen::V,skaityti,darllen
1506,malen::V,tapyti,peintio
1507,zeichnen::V,piešti,tynnu
1508,zeichnen::V,žymėti,tynnu
1509,zeichnen::V,braižyti,tynnu
1510,schreiben::V,rašyti,ysgrifennu
1511,besitzen::V,turėti,meddu
1512,kaufen::V,pirkti,prynu
1513,verkaufen::V,parduoti,gwerthu
1514,bezahlen::V,apmokėti,talu am
1515,zahlen::V,mokėti,talu
1516,beherrschen::V,valdyti,rheoli
1517,beherrschen::V,valdyti,llywodraethu
1518,ertragen::V,kę̃sti,dioddef
1519,ertragen::V,pakelti,dioddef
1520,ertragen::V,iškę̃sti,dioddef
