,Concept_ID,hy,kk
1430,rechnen::V,հաշվել,санап шығу
1431,rechnen::V,հաշվել,санау
1432,rechnen::V,հաշվարկել,санап шығару
1433,rechnen::V,հաշվարկել,санап шығу
1434,rechnen::V,հաշվարկել,санау
1435,lesen::V,կարդալ,оқу
1436,malen::V,նկարել,сурет салу
1437,zeichnen::V,գծել,сурет салу
1438,schreiben::V,գրել,жазу
1439,besitzen::V,ունենալ,болу
1440,besitzen::V,տեր լինել,болу
1441,kaufen::V,գնել,алу
1442,kaufen::V,գնել,әперу
1443,verkaufen::V,վաճառել,сату
1444,bezahlen::V,վճարել,төлеу
1445,bezahlen::V,վճարել,ақы беру
1446,bezahlen::V,վճարել,ақы төлеу
1447,zahlen::V,վճարել,төлеу
1448,beherrschen::V,ղեկավարել,билеу
1449,ertragen::V,դիմանալ,төзу
1450,ertragen::V,դիմանալ,шыдау
1451,Horn::N,,мүйіз
1452,fangen::V,,қармау
1453,fangen::V,,қағып алу
