,Concept_ID,xal,hi
1437,hauen::V,цокх,ठोकना
1438,kleben::V,наах,चिपकाना
1439,reiben::V,зүлгх,घिसना
1440,reiben::V,зүлгх,रगड़ना
1441,streichen::V,наах,लगाना
1442,streichen::V,лашх,लगाना
1443,streichen::V,түркх,लगाना
1444,schleifen::V,хурцлх,तेज़ करना
1445,schneiden::V,хәәчлх,कतरना
1446,rütteln::V,дәәвлүлх,झकझोरना
1447,schütteln::V,сегсрх,हिलाना
1448,schwenken::V,дайлх,घुमाना
1449,schütten::V,кех,उँडेलना
1450,füllen::V,дүүргх,भरना
1451,füllen::V,дүүргх,ठूसना
1452,einwickeln::V,орах,लपेटना
1453,tragen::V,зөөх,ढोना
1454,schleppen::V,чирх,घसीटना
1455,ziehen::V,татх,खींचना
1456,aufbewahren::V,хадһлх,रखना
1457,werfen::V,хайх,फेंकना
1458,fangen::V,бәрх,पकड़ना
1459,fangen::V,хавлх,पकड़ना
1460,packen::V,бәрх,पकड़ना
1461,verstecken::V,дүрх,छिपाना
1462,verstecken::V,бултулх,छिपाना
1463,teilen::V,хувах,बाँटना
1464,schicken::V,илгәх,भेजना
1465,bringen::V,авч ирх,लाना
1466,hinzufügen::V,немх,जोड़ना
1467,bekommen::V,авх,पाना
1468,erhalten::V,авх ,पाना
1469,erhalten::V,авх ,मिलना
1470,nehmen::V,авх,लेना
1471,wählen::V,шүүх,चुनना
1472,auswählen::V,шүүх,चुनना
1473,bewahren::V,хадһлх,बनाए रखना
1474,bewahren::V,кевтнь үлдәх,बनाए रखना
1475,bewahren::V,кевтнь бәәлһх,बनाए रखना
1476,behindern::V,харшлх,रोकना
1477,verderben::V,үрәх,ख़राब करना
1478,beschädigen::V,эвдх,नुक़सान पहुँचाना
1479,zerbrechen::V,күүлх,तोड़ना
1480,zerbrechen::V,хамхлх,तोड़ना
1481,zerreißen::V,шуучх,तोड़ना
1482,zerstören::V,эвдх,नष्ट करना
1483,zerstören::V,эвдх,बरबाद करना
1484,verbrennen::V,шатах,जलाना
1485,geben::V,өгх,देना
1486,reichen::V,өгх,थमाना
1487,schenken::V,белглх,भेंट देना
1488,versprechen::V,амлх,वादा करना
1489,wünschen::V,сә хәәх,कामना करना
1490,loben::V,магтх,तारीफ़ करना
1491,küssen::V,үмсх,चूमना
1492,wiegen::V,саатулх,झुलाना
1493,zudecken::V,бүркх,ढकना
1494,wecken::V,серүлх,जगाना
1495,zeigen::V,үзүлх,दिखाना
1496,führen::V,көтлх,रास्ता दिखाना
1497,lehren::V,заах,पढ़ाना
1498,lehren::V,сурһх,पढ़ाना
1499,unterrichten::V,сурһх,सिखाना
1500,unterrichten::V,багшлх,सिखाना
1501,aufziehen::V,өскәх,पालना
1502,leiten::V,һардх,संचालन करना
1503,leiten::V,толһалх,संचालन करना
1504,antreiben::V,шамдах,हड़बड़ाना
1505,lassen::V,күч үзүлх,-आना
1506,lassen::V,күч үзүлх,कराना
1507,einladen::V,үрх,बुलाना
1508,vereinigen::V,хамцулх,मिलाना
1509,vereinigen::V,хамцулх,संयुक्त करना
1510,besuchen::V,одх,मिलना से
1511,besuchen::V,одх,मिलने जाना से
1512,treffen::V,харһх,मिलना
1513,sich versammeln::V,цуглрх,इकट्ठा होना
1514,sich versammeln::V,хурх,इकट्ठा होना
1515,spielen::V,наадх,खेलना
1516,singen::V,дуулх,गाना
1517,tanzen::V,биилх,नाचना
1518,sich trennen::V,хаһцх,अलग होना
1519,verlassen::V,хайх,छोड़ना
1520,retten::V,әм аврх,बचाना
1521,retten::V,әәмшгәс харсх,बचाना
1522,bewachen::V,харх,आँख रखना पर
1523,bewachen::V,манх,आँख रखना पर
1524,schützen::V,харсх,रक्षा करना
1525,verteidigen::V,харсх,रक्षा करना
1526,sich schlagen::V,гүвдлдх,हाथापाई करना
1527,schießen::V,хах,गोली मारना
1528,siegen::V,диилх,जीतना
1529,siegen::V,диилх,विजय पाना
1530,ärgern::V,уурлулх,चिढ़ाना
1531,schlagen::V,цокх,मारना
1532,schlagen::V,гүвдх,मारना
1533,stechen::V,хатхх,भेदना
1534,stechen::V,хатхх,भोंकना
1535,stoßen::V,түлкчкх,धक्का देना
1536,stoßen::V,түлкчкх,झटका देना
1537,stehlen::V,хулхалх,चोरी करना
1538,stören::V,һә болх,बुरा लगना
1539,belästigen::V,амр эс өгх,तंग करना
1540,verbergen::V,нуух,लुकाना
1541,verbergen::V,бултулх,लुकाना
1542,täuschen::V,меклх,धोखा देना
1543,betrügen::V,меклх,धोखा देना
1544,betrügen::V,мек һарһх,धोखा देना
1545,töten::V,алх,मारना
1546,töten::V,алх,मार डालना
1547,wohnen::V,бәәх,रहना
1548,arbeiten::V,көдлх,काम करना
1549,sammeln::V,түүх,जमा करना
1550,pflücken::V,түүх,चुनना
1551,pflücken::V,түүх,तोड़ना
1552,pflücken::V,хурах,चुनना
1553,pflücken::V,хурах,तोड़ना
1554,jagen::V,аңнх,आखेट करना
1555,jagen::V,аңнх,शिकार करना
1556,jagen::V,аңһучлх,आखेट करना
1557,jagen::V,аңһучлх,शिकार करना
1558,fischen::V,заһс аңнх,मछली पकड़ना
1559,fassen::V,бәрх,पकड़ना
1560,hüten::V,хәрүлх,चराना
1561,treiben::V,туух,हाँकना
1562,anbinden::V,уйх,बाँधना
1563,füttern::V,теҗәх,खिलाना
1564,melken::V,саах,दुहना
1565,hacken::V,чавчх,काटना
1566,gießen::V,услх,सींचना
1567,reifen::V,болх,पकना
1568,reifen::V,болвсрх,पकना
1569,zubereiten::V,белдх,पकाना
1570,kochen::V,чанх,पकाना
1571,kochen::V,чанх,राँधना
1572,kochen::V,болһх,पकाना
1573,kochen::V,болһх,राँधना
1574,backen::V,болһх,पकाना
1575,braten::V,хуурх,तलना
1576,braten::V,хуурх,भूनना
1577,umrühren::V,самрх,फेंटना
1578,stricken::V,өлгх,बुनना
1579,nähen::V,уйх,सीना
1580,färben::V,будх,रँगना
1581,reinigen::V,цеврлх,साफ़ करना
1582,reinigen::V,цеврлх,शुद्ध करना
1583,waschen::V,уһах,धोना
1584,abwischen::V,арчх,पोंछ्ना
1585,spülen::V,зәәлх,माँजना
1586,spülen::V,зәәлх,खँगालना
1587,fegen::V,сәвүрдх,बुहारना
1588,kehren::V,сәвүрдх,झाड़ना
1589,baden::V,өөмх,स्नान करना
1590,sich waschen::V,уһах,नहाना
1591,sich waschen::V,уһах,हाथ-मुँह धोना
1592,sich waschen::V,бийән уһаҗ,नहाना
1593,sich waschen::V,бийән уһаҗ,हाथ-मुँह धोना
1594,ausziehen::V,тәәлх,उतारना
1595,anziehen::V,өмсх,पहनना
1596,sich anziehen::V,хувцлх,कपड़े पहनना
1597,kämmen::V,самлх,कंघी करना
1598,schmücken::V,чимх,सजाना
1599,schmücken::V,чимх,सँवारना
1600,schmücken::V,кеерүлх,सजाना
1601,schmücken::V,кеерүлх,सँवारना
1602,sagen::V,келх,कहना
1603,sagen::V,келх,बताना
1604,sprechen::V,келх,बोलना
1605,reden::V,күүндх,बोलना
1606,reden::V,күүндх,बात करना
1607,reden::V,күр_кех,बोलना
1608,reden::V,күр_кех,बात करना
1609,sich unterhalten::V,күүндх,बात करना
1610,sich unterhalten::V,күүндх,बातचीत करना
1611,fragen::V,сурх,पूछ्ना
1612,fragen::V,сурх,प्रश्न करना
1613,bitten::V,эрх,माँगना से
1614,erzählen::V,келх,बताना
1615,erzählen::V,келҗ өгх,बताना
1616,mitteilen::V,медүлх,ख़बर देना
1617,mitteilen::V,медүлх,सूचना देना
1618,nennen::V,нерәдх,नाम देना
1619,nennen::V,нер өгх,नाम देना
1620,rufen::V,дуудх,बुलाना
1621,prahlen::V,көөрх,शेख़ी बघारना
1622,übersetzen::V,орчулх,अनुवाद करना
1623,denken::V,санх,सोचना
1624,glauben::V,шүтх,विश्वास करना
1625,glauben::V,нәәлх,विश्वास करना
1626,bemerken::V,темдглх,ध्यान देना पर
1627,erkennen::V,таньх,पहचानना
1628,erkennen::V,медх,पहचानना
1629,begreifen::V,медх,समझना
1630,verstehen::V,соңсх,सुनना
1631,lernen::V,сурх,पढ़ना
1632,wissen::V,медх,जानना
1633,wissen::V,медх,मालूम होना
1634,sich erinnern an::V,санх,याद करना
1635,vergessen::V,мартх,भूलना
1636,vergessen::V,мартх,बिसारना
1637,messen::V,кемҗәлх,नापना
1638,zählen::V,тоолх,गिनना
1639,rechnen::V,тоолх,गणना करना
1640,rechnen::V,тоолх,हिसाब करना
1641,lesen::V,умшх,पढ़ना
1642,malen::V,зурх,कींचना
1643,zeichnen::V,зурх,चित्र कींचना
1644,schreiben::V,бичх,लिखना
1645,besitzen::V,эзлх,मालिक होना
1646,besitzen::V,эзлх,स्वामी होना
1647,kaufen::V,хулдҗ авх,ख़रीदना
1648,verkaufen::V,хулдх,बेचना
1649,verkaufen::V,гүүлгх,बेचना
1650,bezahlen::V,өгх,चुकाना
1651,bezahlen::V,өгх,अदा करना
1652,zahlen::V,өгх,अदा करना
1653,beherrschen::V,эзлх,शासन करना पर
1654,ertragen::V,даах,सहना
1655,treten::V,,ठोकर मारना
