,Concept_ID,tt,lv
1563,einst::ADV,берчак,ӧтпыр
1564,einst::ADV,берчак,citreiz
1565,damals::ADV,ул вакытта,сэки
1566,damals::ADV,ул вакытта,toreiz
1567,damals::ADV,ул чакта,сэки
1568,damals::ADV,ул чакта,toreiz
1569,danach::ADV,да,сэсся
1570,danach::ADV,да,pēc tam
1571,vorher::ADV,элек,войдӧр
1572,vorher::ADV,элек,iepriekš
1573,vorher::ADV,элек,pirms tam
1574,zuerst::ADV,башта,войдӧр
1575,zuerst::ADV,башта,vis'pirms
1576,einmal::ADV,бер,ӧтчыдысь
1577,einmal::ADV,бер,reiz
1578,einmal::ADV,бер,vienreiz
1579,einmal::ADV,бер мәртәбә,ӧтчыдысь
1580,einmal::ADV,бер мәртәбә,reiz
1581,einmal::ADV,бер мәртәбә,vienreiz
1582,manchmal::ADV,кайчакта,корсюрӧ
1583,manchmal::ADV,кайчакта,dažkārt
1584,oft::ADV,еш,тшӧкыда
1585,oft::ADV,еш,bieži
1586,immer::ADV,һәркайчан,век
1587,immer::ADV,һәркайчан,allaž
1588,immer::ADV,һәркайчан,vien'mēr
1589,niemals::ADV,hичбер вакыт,оз некор
1590,niemals::ADV,hичбер вакыт,nemūžam
1591,hier::ADV,монда,со
1592,hier::ADV,монда,тонӧ
1593,hier::ADV,монда,te
1594,hier::ADV,монда,šeit
1595,hier::ADV,биредә,со
1596,hier::ADV,биредә,тонӧ
1597,hier::ADV,биредә,te
1598,hier::ADV,биредә,šeit
1599,hierhin::ADV,монда,татчӧ
1600,hierhin::ADV,монда,талань
1601,hierhin::ADV,монда,šurp
1602,hierhin::ADV,монда,uz šejieni
1603,von hier::ADV,моннан,тасянь
1604,von hier::ADV,моннан,no šejienes
1605,dort::ADV,анда,сэні
1606,dort::ADV,анда,tur
1607,dorthin::ADV,тегеләй,сэтчӧ
1608,dorthin::ADV,тегеләй,turp
1609,dorthin::ADV,тегеләй,uz turieni
1610,geradeaus::ADV,турыдан-туры,веськыда
1611,geradeaus::ADV,турыдан-туры,taisni uz priekšu
1612,vorwärts::ADV,алга,водзӧ
1613,vorwärts::ADV,алга,uz priekšu
1614,rückwärts::ADV,кире,бӧрӧ
1615,rückwärts::ADV,кире,atmuguriski
1616,zurück::ADV,кире,бӧр
1617,zurück::ADV,кире,atpakāļ
1618,unten::ADV,түбәндә,улын
1619,unten::ADV,түбәндә,уліын
1620,unten::ADV,түбәндә,lejā
1621,unten::ADV,түбәндә,apakšā
1622,hinab::ADV,аска,улӧ
1623,hinab::ADV,аска,увлан
1624,hinab::ADV,аска,uz leju
1625,oben::ADV,өстә,вылын
1626,oben::ADV,өстә,выліын
1627,oben::ADV,өстә,virsū
1628,oben::ADV,югарыда,вылын
1629,oben::ADV,югарыда,выліын
1630,oben::ADV,югарыда,virsū
1631,hinauf::ADV,өскә,выліӧ
1632,hinauf::ADV,өскә,augšā
1633,hinauf::ADV,өскә,uz augšu
1634,überall::ADV,hәркайда,быдлаын
1635,überall::ADV,hәркайда,visur
1636,nicht::ADV,түгел,oз
1637,nicht::ADV,түгел,ne
1638,ein wenig::ADV,бераз,неуна
1639,ein wenig::ADV,бераз,drusku
1640,kaum::ADV,көчкә,мырдэм
1641,kaum::ADV,көчкә,diezin vai
1642,sehr::ADV,бик,зэв
1643,sehr::ADV,бик,ļoti
1644,sehr::ADV,бик,gaužām
1645,so::ADV,алай,тадз
1646,so::ADV,алай,сідз
1647,so::ADV,алай,tā
1648,so::ADV,алай,tik
1649,noch::ADV,янә,на
1650,noch::ADV,янә,нӧшта
1651,noch::ADV,янә,vēl
1652,noch::ADV,тагын,на
1653,noch::ADV,тагын,нӧшта
1654,noch::ADV,тагын,vēl
1655,nur::ADV,фәкать,куш
1656,nur::ADV,фәкать,сӧмын
1657,nur::ADV,фәкать,vien
1658,nur::ADV,фәкать,tikai
1659,schon::ADV,инде,нин
1660,schon::ADV,инде,jau
1661,wieder::ADV,янә,бара
1662,wieder::ADV,янә,atkal
1663,wieder::ADV,тагын,бара
1664,wieder::ADV,тагын,atkal
1665,vergebens::ADV,юкка,весьшӧрӧ
1666,vergebens::ADV,юкка,velti
1667,vor::PRP,алдыннан,водзын
1668,vor::PRP,алдыннан,priekš
1669,hinter::PRP,арттан,бӧрнын
1670,hinter::PRP,арттан,aiz
1671,unter::PRP,астында,улын
1672,unter::PRP,астында,zem
1673,durch::PRP,аша,пыр
1674,durch::PRP,аша,пырыс
1675,durch::PRP,аша,caur
1676,durch::PRP,аша,cauri
1677,neben::PRP,тирәсендә,бердын
1678,neben::PRP,тирәсендә,līdzās
1679,zwischen::PRP,арасында,костын
1680,zwischen::PRP,арасында,starp
1681,wegen::PRP,сәбәпле,вӧсна
1682,wegen::PRP,сәбәпле,pēc
1683,dies::PRN,бу,тайӧ
1684,dies::PRN,бу,šis
1685,das::PRN,ул,ciйö
1686,das::PRN,ул,tas
1687,alles::PRN,һәммә,став
1688,alles::PRN,һәммә,viss
1689,ich::PRN,мин,ме
1690,ich::PRN,мин,es
1691,du::PRN,син,тэ
1692,du::PRN,син,tu
1693,er::PRN,ул,сійӧ
1694,er::PRN,ул,viņš
1695,wir::PRN,без,ми
1696,wir::PRN,без,mēs
1697,ihr::PRN,сез,тi
1698,ihr::PRN,сез,jūs
1699,sie::PRN,ул,найö
1700,sie::PRN,ул,viņi
1701,sie::PRN,ул,viņas
1702,was::FPRN,ни,мый
1703,was::FPRN,ни,kas
1704,was::FPRN,нәрсә,мый
1705,was::FPRN,нәрсә,kas
1706,wer::FPRN,кем,код
1707,wer::FPRN,кем,kas
1708,wo::FADV,кайда,кыті
1709,wo::FADV,кайда,kur
1710,wohin::FADV,кая,кытчӧ
1711,wohin::FADV,кая,kurp
1712,wohin::FADV,кая,uz kurieni
1713,wie::FADV,ничек,кыдзи
1714,wie::FADV,ничек,kā
1715,warum::FADV,нигә,мыйла
1716,warum::FADV,нигә,kāpēc
1717,wieviel::FNUM,ничә,кымын
1718,wieviel::FNUM,ничә,cik
1719,eins::NUM,бер,ӧтик
1720,eins::NUM,бер,viens
1721,zwei::NUM,ике,кык
1722,zwei::NUM,ике,divi
1723,drei::NUM,өч,куим
1724,drei::NUM,өч,trīs
1725,vier::NUM,дүрт,нель
1726,vier::NUM,дүрт,četri
1727,fünf::NUM,биш,вит
1728,fünf::NUM,биш,pieci
1729,sechs::NUM,алты,квайт
1730,sechs::NUM,алты,seši
1731,sieben::NUM,җиде,сизим
1732,sieben::NUM,җиде,septiņi
1733,acht::NUM,сигез,кӧкъямыс
1734,acht::NUM,сигез,astoņi
1735,neun::NUM,тугыз,ӧкмыс
1736,neun::NUM,тугыз,deviņi
1737,zehn::NUM,ун,дас
1738,zehn::NUM,ун,desmit
1739,elf::NUM,унбер,дас ӧтик
1740,elf::NUM,унбер,vienpadsmit
1741,zwölf::NUM,унике,дас кык
1742,zwölf::NUM,унике,divpadsmit
1743,zwanzig::NUM,егерме,кызь
1744,zwanzig::NUM,егерме,divdesmit
1745,dreißig::NUM,утыз,комын
1746,dreißig::NUM,утыз,trīsdesmit
1747,vierzig::NUM,кырык,нелямын
1748,vierzig::NUM,кырык,četrdesmit
1749,fünfzig::NUM,илле,ветымын
1750,fünfzig::NUM,илле,piecdesmit
1751,sechzig::NUM,алтмыш,квайтымын
1752,sechzig::NUM,алтмыш,sešdesmit
1753,siebzig::NUM,җитмеш,сизимдас
1754,siebzig::NUM,җитмеш,septiņdesmit
1755,achtzig::NUM,сиксән,кӧкъямысдас
1756,achtzig::NUM,сиксән,astoņdesmit
1757,neunzig::NUM,туксан,ӧкмысдас
1758,neunzig::NUM,туксан,deviņdesmit
1759,hundert::NUM,йөз,сё
1760,hundert::NUM,йөз,simt
1761,tausend::NUM,мең,сюрс
1762,tausend::NUM,мең,tūkstoš
1763,und::CNJ,вә,и
1764,und::CNJ,вә,un
1765,oder::CNJ,яки,либӧ
1766,oder::CNJ,яки,jeb
1767,oder::CNJ,яисә,либӧ
1768,oder::CNJ,яисә,jeb
1769,stehen::V,тору,сулавны
1770,stehen::V,тору,stāvēt
1771,sitzen::V,утыру,пукавны
1772,sitzen::V,утыру,sēdēt
1773,liegen::V,яту,куйлыны
1774,liegen::V,яту,gulēt
1775,hängen::V,эленү,ӧшавны
1776,hängen::V,эленү,karāties
1777,werden::V,булу,лоны
1778,werden::V,булу,tapt
1779,passieren::V,булу,лоны
1780,passieren::V,булу,notikt
1781,beginnen::V,башлану,кутчысьны
1782,beginnen::V,башлану,кутны
1783,beginnen::V,башлану,sākties
1784,enden::V,бетү,помасьны
1785,enden::V,бетү,beigties
1786,wechseln::V,үзгәртү,вежсьыны
1787,wechseln::V,үзгәртү,mainīties
1788,aufgehen[Sonne]::V,чыгу,петны
1789,aufgehen[Sonne]::V,чыгу,lēkt
1790,aufgehen[Sonne]::V,чыгу,uzlēkt
1791,untergehen[Sonne]::V,бату,пуксьыны
1792,untergehen[Sonne]::V,бату,noiet
1793,untergehen[Sonne]::V,бату,rietēt
1794,scheinen[Sonne]::V,яктырту,югъявны
1795,scheinen[Sonne]::V,яктырту,югвидзны
1796,scheinen[Sonne]::V,яктырту,spīdēt
1797,donnern::V,күкрәү,гымавны
1798,donnern::V,күкрәү,dārdēt
1799,wehen::V,исү,пӧльтны
1800,wehen::V,исү,pūst
1801,strömen::V,агу,киссьыны
1802,strömen::V,агу,līt
1803,strömen::V,агу,plūst
1804,fließen::V,агу,визувтны
1805,fließen::V,агу,tecēt
1806,sich drehen::V,бөтерелү,бергавны
1807,sich drehen::V,бөтерелү,grozīties
1808,schwanken::V,икеләнү,легны
1809,schwanken::V,икеләнү,лайкъявны
1810,schwanken::V,икеләнү,līgoties
1811,schwanken::V,икеләнү,grīļoties
1812,schwingen::V,тирбәлү,лайкъявны
1813,schwingen::V,тирбәлү,люллявны
1814,schwingen::V,тирбәлү,vēzēties
1815,fallen::V,егылу,усьны
1816,fallen::V,егылу,krist
1817,brennen::V,яну,сотчыны
1818,brennen::V,яну,degt
1819,rauchen::V,төтәү,тшынӧдны
1820,rauchen::V,төтәү,dūmot
1821,rauchen::V,төтенләү,тшынӧдны
1822,rauchen::V,төтенләү,dūmot
1823,regnen::V,яву,зэрны
1824,regnen::V,яву,līt
1825,gefrieren::V,кату,кынмыны
1826,gefrieren::V,кату,sasalt
1827,tauen::V,эрү,сывны
1828,tauen::V,эрү,kust
1829,tauen::V,эретү,сывны
1830,tauen::V,эретү,kust
1831,schmelzen::V,эрү,сывны
1832,schmelzen::V,эрү,kust
1833,schmelzen::V,эрү,nokust
1834,schmelzen::V,эретү,сывны
1835,schmelzen::V,эретү,kust
1836,schmelzen::V,эретү,nokust
1837,trocknen::V,кибү,косьмыны
1838,trocknen::V,кибү,žūt
1839,trocknen::V,кибү,kaltēties
1840,sieden::V,ургылу,пуны
1841,sieden::V,ургылу,virt
1842,sieden::V,ургылу,vārīties
1843,faulen::V,черү,сісьмыны
1844,faulen::V,черү,pūt
1845,faulen::V,черү,trudēt
1846,verfaulen::V,черү,сісьмыны
1847,verfaulen::V,черү,sapūt
1848,verfaulen::V,черү,satrūdēt
1849,reißen::V,өзелү,орны
1850,reißen::V,өзелү,plīst
1851,reißen::V,өзелү,satrūkt
1852,versinken::V,бату,вӧйны
1853,versinken::V,бату,grimt
1854,versinken::V,бату,nogrimt
1855,vergehen::V,авышу,кольны
1856,vergehen::V,авышу,ордйыны
1857,vergehen::V,авышу,paiet
1858,erscheinen::V,пәйда булу,петкӧдчыны
1859,erscheinen::V,пәйда булу,parādīties
1860,verschwinden::V,югалу,бырны
1861,verschwinden::V,югалу,nozust
1862,verschwinden::V,юк булу,бырны
1863,verschwinden::V,юк булу,nozust
1864,sinken::V,кимү,вӧйны
1865,sinken::V,кимү,kristies
1866,sinken::V,кайту,вӧйны
1867,sinken::V,кайту,kristies
1868,abnehmen::V,азаю,чинны
1869,abnehmen::V,азаю,noplakt
1870,abnehmen::V,азаю,mazināties
1871,zunehmen::V,арту,содны
1872,zunehmen::V,арту,ыдждыны
1873,zunehmen::V,арту,pieaugt
1874,zunehmen::V,арту,pieņemties
1875,zunehmen::V,күбәю,содны
1876,zunehmen::V,күбәю,ыдждыны
1877,zunehmen::V,күбәю,pieaugt
1878,zunehmen::V,күбәю,pieņemties
1879,zunehmen::V,ишәю,содны
1880,zunehmen::V,ишәю,ыдждыны
1881,zunehmen::V,ишәю,pieaugt
1882,zunehmen::V,ишәю,pieņemties
1883,steigen::V,үсү,лыбны
1884,steigen::V,үсү,kāpt
1885,wachsen::V,үсү,быдмыны
1886,wachsen::V,үсү,augt
1887,glänzen::V,ялкылдау,югъявны
1888,glänzen::V,ялкылдау,дзирдавны
1889,glänzen::V,ялкылдау,zaigot
1890,glänzen::V,ялкылдау,laistīties
1891,funkeln::V,ялтырау,югъявны
1892,funkeln::V,ялтырау,дзирдавны
1893,funkeln::V,ялтырау,mirdzēt
1894,funkeln::V,ялтырау,dzirkstēt
1895,lärmen::V,шаулау,жувгыны
1896,lärmen::V,шаулау,ыугыны
1897,lärmen::V,шаулау,шумитны
1898,lärmen::V,шаулау,ālēties
1899,lärmen::V,шаулау,trokšņot
1900,läuten::V,шалтырату,жургыны
1901,läuten::V,шалтырату,zvanīt
1902,klingeln::V,шалтырату,звӧнитны
1903,klingeln::V,шалтырату,zvanīt
1904,klirren::V,чылтырау,гольскöдчыны
1905,klirren::V,чылтырау,tinkšķēt
1906,klirren::V,чылтырау,džinkstēt
1907,brausen::V,давыллау,буавны
1908,brausen::V,давыллау,krākt
1909,brausen::V,давыллау,brāzmot
1910,brausen::V,дулау,буавны
1911,brausen::V,дулау,krākt
1912,brausen::V,дулау,brāzmot
1913,rauschen::V,кыштырдау,кышакывны
1914,rauschen::V,кыштырдау,šalkt
1915,klingen::V,ишетелү,шыавны
1916,klingen::V,ишетелү,юргыны
1917,klingen::V,ишетелү,skanēt
1918,klingen::V,ишетелү,izklausīties
1919,bellen::V,өрү,увтны
1920,bellen::V,өрү,riet
1921,heulen::V,улау,омлявны
1922,heulen::V,улау,вурзавны
1923,heulen::V,улау,kaukt
1924,heulen::V,улау,gaudot
1925,blasen::V,өрү,пӧльтны
1926,blasen::V,өрү,pūst
1927,pfeifen::V,сызгырту,шутьлявны
1928,pfeifen::V,сызгырту,svilpt
1929,pfeifen::V,сызгырту,svilpot
1930,schreien::V,кычкыру,горзыны
1931,schreien::V,кычкыру,brēkt
1932,schreien::V,кычкыру,kliegt
1933,stöhnen::V,ыңгырашу,ымзыны
1934,stöhnen::V,ыңгырашу,vaidēt
1935,zittern::V,калтырау,тіравны
1936,zittern::V,калтырау,drebēt
1937,zittern::V,калтырану,тіравны
1938,zittern::V,калтырану,drebēt
1939,leben::V,яшәү,овны
1940,leben::V,яшәү,dzīvot
1941,leben::V,гомер итү,овны
1942,leben::V,гомер итү,dzīvot
1943,geboren werden::V,туу,чужны
1944,geboren werden::V,туу,dzimt
1945,atmen::V,сулау,кашкыны
1946,atmen::V,сулау,пошиктыны
1947,atmen::V,сулау,elpot
1948,trinken::V,эчү,юны
1949,trinken::V,эчү,dzert
1950,essen::V,ашау,сёйны
1951,essen::V,ашау,ēst
1952,schlucken::V,йоту,ньылавны
1953,schlucken::V,йоту,rīt
1954,müde werden::V,ялыгу,мудзны
1955,müde werden::V,ялыгу,nokust
1956,müde werden::V,йөгенү,мудзны
1957,müde werden::V,йөгенү,nokust
1958,einschlafen::V,йокыга китү,ланьтны
1959,einschlafen::V,йокыга китү,унмовсьны
1960,einschlafen::V,йокыга китү,iemigt
1961,einschlafen::V,йокыга китү,aizmigt
1962,schlafen::V,йоклау,узьны
1963,schlafen::V,йоклау,gulēt
1964,aufwachen::V,уяну,садьмыны
1965,aufwachen::V,уяну,mosties
1966,aufstehen::V,тору,чеччыны
1967,aufstehen::V,тору,celties
1968,sich erholen::V,ял алу,шойччыны
1969,sich erholen::V,ял алу,atžirgt
1970,sich erholen::V,ял алу,atpūsties
1971,sich erholen::V,истирахәт итү,шойччыны
1972,sich erholen::V,истирахәт итү,atžirgt
1973,sich erholen::V,истирахәт итү,atpūsties
1974,krank werden::V,чирләү,висьмыны
1975,krank werden::V,чирләү,sasirgt
1976,krank sein::V,чирләү,висьны
1977,krank sein::V,чирләү,slimot
1978,schmerzen::V,авырту,висьны
1979,schmerzen::V,авырту,sāpēt
1980,schmerzen::V,авырту,smelgt
1981,husten::V,ютәлләү,кызны
1982,husten::V,ютәлләү,klepot
1983,genesen::V,савыгу,бурдны
1984,genesen::V,савыгу,veseļoties
1985,genesen::V,сәламәтләнү,бурдны
1986,genesen::V,сәламәтләнү,veseļoties
1987,sterben::V,үлү,кувны
1988,sterben::V,үлү,mirt
1989,sterben::V,үлү,nomirt
1990,sterben::V,дөнья кую,кувны
1991,sterben::V,дөнья кую,mirt
1992,sterben::V,дөнья кую,nomirt
1993,sterben::V,вафат булу,кувны
1994,sterben::V,вафат булу,mirt
1995,sterben::V,вафат булу,nomirt
1996,umkommen::V,үлү,кувны
1997,umkommen::V,үлү,apsprāgt
1998,umkommen::V,үлү,aiziet bojā
1999,sich bewegen::V,йөрү,вӧрзьыны
2000,sich bewegen::V,йөрү,virzīties
2001,sich rühren::V,кыймылдау,вӧрны
2002,sich rühren::V,кыймылдау,вӧрӧдчыны
2003,sich rühren::V,кыймылдау,sagrozīties
2004,sich erheben::V,басу,сувтны
2005,sich erheben::V,басу,piecelties
2006,sich setzen::V,утыру,пуксьыны
2007,sich setzen::V,утыру,sēsties
2008,hinfallen::V,егылу,усьны
2009,hinfallen::V,егылу,sabirt
2010,hinfallen::V,егылу,pakrist
2011,laufen::V,җәяүләү,мyнны
2012,laufen::V,җәяүләү,iet
2013,laufen::V,җәяүләү,skraidīt
2014,schreiten::V,атлау,восьлавны
2015,schreiten::V,атлау,soļot
2016,spazierengehen::V,йөрү,гуляйтны
2017,spazierengehen::V,йөрү,staigāt
2018,spazierengehen::V,йөрү,pastaigāties
2019,spazierengehen::V,йөргенү,гуляйтны
2020,spazierengehen::V,йөргенү,staigāt
2021,spazierengehen::V,йөргенү,pastaigāties
2022,eilen::V,ашыгу,тэрмасьны
2023,eilen::V,ашыгу,traukt
2024,sich beeilen::V,ашыгу,тэрмасьны
2025,sich beeilen::V,ашыгу,steigties
2026,sich beeilen::V,ашыгу,pasteigties
2027,sich beeilen::V,кызулау,тэрмасьны
2028,sich beeilen::V,кызулау,steigties
2029,sich beeilen::V,кызулау,pasteigties
2030,sausen::V,җилдерү,тӧвзьыны
2031,sausen::V,җилдерү,drāzt
2032,sausen::V,җилдерү,brāzties
2033,rennen::V,йөгерү,котӧртны
2034,rennen::V,йөгерү,skriet
2035,springen::V,сикерү,чеччавны
2036,springen::V,сикерү,lēkt
2037,klettern::V,үрмәләү,кышасьны
2038,klettern::V,үрмәләү,кавшасьны
2039,klettern::V,үрмәләү,kāpt
2040,klettern::V,үрмәләү,rāpties
2041,schaukeln::V,атыну,гычасьны
2042,schaukeln::V,атыну,šūpoties
2043,schaukeln::V,атыну,zvalstīties
2044,kriechen::V,шуышу,кыссьыны
2045,kriechen::V,шуышу,līst
2046,kriechen::V,шуышу,rāpot
2047,kriechen::V,үрмәләү,кыссьыны
2048,kriechen::V,үрмәләү,līst
2049,kriechen::V,үрмәләү,rāpot
2050,schwimmen::V,йөзү,уявны
2051,schwimmen::V,йөзү,peldēt
2052,tauchen::V,чуму,сунавны
2053,tauchen::V,чуму,gremdēties
2054,rudern::V,ишү,пелысасьны
2055,rudern::V,ишү,airēt
2056,rudern::V,ишү,irties
2057,fahren::V,бару,мунны
2058,fahren::V,бару,braukt
2059,fliegen::V,очу,лэбны
2060,fliegen::V,очу,lidot
2061,fliegen::V,очу,laisties
2062,gehen::V,йөрү,мyнны
2063,gehen::V,йөрү,iet
2064,weggehen::V,китү,мунавны
2065,weggehen::V,китү,aiziet
2066,abfahren::V,кузгалу,мӧдӧдчыны
2067,abfahren::V,кузгалу,atiet
2068,abfahren::V,кузгалу,aizbraukt
2069,anhalten::V,тукталу,джӧмдыны
2070,anhalten::V,тукталу,apstāties
2071,hineingehen::V,инү,пырны
2072,hineingehen::V,инү,ieiet
2073,eintreten::V,инү,пырны
2074,eintreten::V,инү,ienākt
2075,kommen::V,килү,воны
2076,kommen::V,килү,локны
2077,kommen::V,килү,nākt
2078,ankommen::V,бару,воны
2079,ankommen::V,бару,локны
2080,ankommen::V,бару,nonākt
2081,ankommen::V,бару,ierasties
2082,zurückkommen::V,кире кайту,косны
2083,zurückkommen::V,кире кайту,бергӧдчыны
2084,zurückkommen::V,кире кайту,atgriezties
2085,bleiben::V,калу,кольны
2086,bleiben::V,калу,palikt
2087,warten::V,көтү,виччысьны
2088,warten::V,көтү,gaidīt
2089,erwarten::V,көтү,виччысьны
2090,erwarten::V,көтү,sagaidīt
2091,suchen::V,эзләү,корсьны
2092,suchen::V,эзләү,meklēt
2093,finden::V,табу,казявны
2094,finden::V,табу,rast
2095,finden::V,табу,atrast
2096,versuchen::V,маташу,заводитчывны
2097,versuchen::V,маташу,mēģināt
2098,vorbereiten::V,хәзерләү,дасьтыны
2099,vorbereiten::V,хәзерләү,gatavot
2100,vorbereiten::V,хәзерләү,sagatavot
2101,lieben::V,сөю,радейтны
2102,lieben::V,сөю,mīlēt
2103,lieben::V,ярату,радейтны
2104,lieben::V,ярату,mīlēt
2105,mögen::V,өнәү,радейтны
2106,mögen::V,өнәү,gribēties
2107,lachen::V,көлү,серавны
2108,lachen::V,көлү,серавлыны
2109,lachen::V,көлү,smiet
2110,lachen::V,көлү,smieties
2111,rühren::V,дулкынландыру,нормӧдны
2112,rühren::V,дулкынландыру,aizgrābt
2113,weinen::V,елау,бӧрдны
2114,weinen::V,елау,raudāt
2115,schimpfen::V,сүгү,видчыны
2116,schimpfen::V,сүгү,rāties
2117,schimpfen::V,сүгү,lamāties
2118,schimpfen::V,сүгенү,видчыны
2119,schimpfen::V,сүгенү,rāties
2120,schimpfen::V,сүгенү,lamāties
2121,sich ärgern::V,ачулану,скӧравны
2122,sich ärgern::V,ачулану,īgt
2123,sich ärgern::V,ачулану,pukoties
2124,sich ärgern::V,ачулану,dusmoties
2125,sich fürchten::V,курку,повны
2126,sich fürchten::V,курку,bīties
2127,sich fürchten::V,курку,baidīties
2128,fürchten::V,калтырау,повны
2129,fürchten::V,калтырау,baidīties no
2130,fürchten::V,калтырану,повны
2131,fürchten::V,калтырану,baidīties no
2132,fliehen::V,арка бирү,пышйыны
2133,fliehen::V,арка бирү,bēgt
2134,flüchten::V,качу,пышйыны
2135,flüchten::V,качу,aizbēgt
2136,sehen::V,күрү,аддзыны
2137,sehen::V,күрү,redzēt
2138,anschauen::V,карау,видзӧдны
2139,anschauen::V,карау,paraudzīties
2140,ansehen::V,карау,видзӧдны
2141,ansehen::V,карау,aplūkot
2142,ansehen::V,күзәтү,видзӧдны
2143,ansehen::V,күзәтү,aplūkot
2144,hören::V,ишетү,кывны
2145,hören::V,ишетү,dzirdēt
2146,zuhören::V,тыңлау,кывзыны
2147,zuhören::V,тыңлау,klausīties
2148,probieren::V,тату,видлыны
2149,probieren::V,тату,nogaršot
2150,riechen::V,иснәү,чушкыны
2151,riechen::V,иснәү,ost
2152,riechen::V,иснәү,ostīt
2153,fühlen::V,тою,вежӧртны
2154,fühlen::V,тою,гӧгӧрвоны
2155,fühlen::V,тою,just
2156,fühlen::V,тою,izjust
2157,fühlen::V,сизү,вежӧртны
2158,fühlen::V,сизү,гӧгӧрвоны
2159,fühlen::V,сизү,just
2160,fühlen::V,сизү,izjust
2161,scheinen::V,күренү,кажитчыны
2162,scheinen::V,күренү,šķist
2163,scheinen::V,күренү,likties
2164,zu sehen sein::V,күренү,тыдавны
2165,zu sehen sein::V,күренү,parādīties
2166,vernehmen::V,ишетү,кывны
2167,vernehmen::V,ишетү,saklausīt
2168,frieren::V,өшү,кынмыны
2169,frieren::V,өшү,salt
2170,frieren::V,күшегү,кынмыны
2171,frieren::V,күшегү,salt
2172,tun::V,итү,керны
2173,tun::V,итү,darīt
2174,können::V,алу,кужны
2175,können::V,алу,prast
2176,wollen::V,теләү,кӧсйыны
2177,wollen::V,теләү,gribēt
2178,anfangen::V,керешү,заводитны
2179,anfangen::V,керешү,пондыны
2180,anfangen::V,керешү,sākt
2181,anfangen::V,керешү,iesākt
2182,beenden::V,бетерү,помавны
2183,beenden::V,бетерү,beigt
2184,beenden::V,бетерү,pabeigt
2185,beenden::V,тәмамлау,помавны
2186,beenden::V,тәмамлау,beigt
2187,beenden::V,тәмамлау,pabeigt
2188,aufhören::V,бетү,дугӧдны
2189,aufhören::V,бетү,pārtraukt
2190,gelingen::V,уңу,артмыны
2191,gelingen::V,уңу,izdoties
2192,geraten::V,сабышу,сюрны
2193,geraten::V,сабышу,веськавны
2194,geraten::V,сабышу,veikties
2195,öffnen::V,ачу,восьтыны
2196,öffnen::V,ачу,atvērt
2197,öffnen::V,ачу,attaisīt
2198,schließen::V,ябу,пӧдлавны
2199,schließen::V,ябу,slēgt
2200,schließen::V,ябу,aizvērt
2201,schließen::V,ябу,aiztaisīt
2202,stellen::V,кую,сувтӧдны
2203,stellen::V,кую,likt
2204,stellen::V,кую,nolikt
2205,setzen::V,утырту,пуксьӧдны
2206,setzen::V,утырту,sēdināt
2207,legen::V,яткыру,пуктыны
2208,legen::V,яткыру,likt
2209,berühren::V,тию,вӧрзьӧдны
2210,berühren::V,тию,инмӧдчывны
2211,berühren::V,тию,skart
2212,berühren::V,тию,aizskart
2213,verbinden::V,ялгау,йитны
2214,verbinden::V,ялгау,saistīt
2215,verbinden::V,ялгау,savienot
2216,bedecken::V,өрту,вевттьыны
2217,bedecken::V,өрту,apsegt
2218,bedecken::V,өрту,pārsegt
2219,bedecken::V,каплау,вевттьыны
2220,bedecken::V,каплау,apsegt
2221,bedecken::V,каплау,pārsegt
2222,bedecken::V,томалау,вевттьыны
2223,bedecken::V,томалау,apsegt
2224,bedecken::V,томалау,pārsegt
2225,aufhängen::V,асу,ӧшӧдны
2226,aufhängen::V,асу,джагӧдны
2227,aufhängen::V,асу,uzkārt
2228,anzünden::V,кабызу,ӧзтыны
2229,anzünden::V,кабызу,aizdegt
2230,anzünden::V,кабызу,aizdedzināt
2231,aufheben::V,күтәрү,чеччӧдны
2232,aufheben::V,күтәрү,сувтӧдны
2233,aufheben::V,күтәрү,pacelt
2234,zurücklassen::V,калдыру,кольны
2235,zurücklassen::V,калдыру,atstāt
2236,verlieren::V,югалту,воштыны
2237,verlieren::V,югалту,zaudēt
2238,verlieren::V,югалту,pazaudēt
2239,fallen lassen::V,төшерү,уськӧдны
2240,fallen lassen::V,төшерү,nomest
2241,machen::V,ясау,вӧчны
2242,machen::V,ясау,лӧсьӧдны
2243,machen::V,ясау,darīt
2244,machen::V,эшләү,вӧчны
2245,machen::V,эшләү,лӧсьӧдны
2246,machen::V,эшләү,darīt
2247,herstellen::V,ясау,лӧсьӧдны
2248,herstellen::V,ясау,ražot
2249,herstellen::V,ясау,izgatavot
2250,bauen::V,кору,лэптыны
2251,bauen::V,кору,celt
2252,bauen::V,кору,būvēt
2253,reparieren::V,төзәтү,дзоньтавны
2254,reparieren::V,төзәтү,labot
2255,reparieren::V,төзәтү,remontēt
2256,verbessern::V,яхшырту,бурмӧдны
2257,verbessern::V,яхшырту,labot
2258,verbessern::V,яхшырту,izlabot
2259,ändern::V,үзгәртү,вежны
2260,ändern::V,үзгәртү,mainīt
2261,graben::V,казу,кодйыны
2262,graben::V,казу,rakt
2263,beugen::V,ию,куснявны
2264,beugen::V,ию,liekt
2265,biegen::V,бөгү,куснявны
2266,biegen::V,бөгү,liekt
2267,drehen::V,бору,бергӧдлыны
2268,drehen::V,бору,griezt
