,Concept_ID,os,bg
1459,zeichnen::V,ныв кӕнын,рисувам
1460,schreiben::V,фыссын,пиша
1461,besitzen::V,хицау уын,имам
1462,besitzen::V,хицау уын,притежавам
1463,kaufen::V,балхӕнын,купя
1464,kaufen::V,балхӕнын,купувам
1465,verkaufen::V,уӕй кӕнын,продам
1466,bezahlen::V,бафидын,заплатя
1467,zahlen::V,фидын,платя
1468,beherrschen::V,æлдариуæг кæнын,владея
1469,ertragen::V,бавзарын,понеса
1470,Leine::N,,връв
1471,Leine::N,,въже
1472,rauschen::V,,шумя
1473,treten::V,,ритам
1474,verstehen::V,,разбера
