,Concept_ID,se,ca
2608,Leiter::N,raidlâs,escala de mà
2609,Leiter::N,лествец,escala
2610,Leiter::N,лествец,escala de mà
2611,Besen::N,saehpie,escombra
2612,Besen::N,gaerpene,escombra
2613,Besen::N,njáman,escombra
2614,Besen::N,luvdá,escombra
2615,Besen::N,luvdá,escombra
2616,Besen::N,västt,escombra
2617,Besen::N,ва̄сст,escombra
2618,Spaten::N,gåajvoe,pala
2619,Spaten::N,spádá,pala
2620,Spaten::N,goajvvo,pala
2621,Spaten::N,goaivu,pala
2622,Spaten::N,kuái'vu,pala
2623,Spaten::N,kuäivv,pala
2624,Spaten::N,куаййв,pala
2625,Schaufel::N,gåajvoe,pala
2626,Schaufel::N,gåjvun,pala
2627,Schaufel::N,goajvvo,pala
2628,Schaufel::N,goaivu,pala
2629,Schaufel::N,kuái'vu,pala
2630,Schaufel::N,kuäivv,pala
2631,Schaufel::N,куаййв,pala
2632,Gabel::N,tjåagka,forquilla
2633,Gabel::N,gáffil,forquilla
2634,Gabel::N,káffal,forquilla
2635,Gabel::N,kaahvâl,forquilla
2636,Gabel::N,velkk,forquilla
2637,Gabel::N,а̄лльс,forquilla
2638,Löffel::N,buste,cullera
2639,Löffel::N,bassti,cullera
2640,Löffel::N,baste,cullera
2641,Löffel::N,pastem,cullera
2642,Löffel::N,pâ´sttem,cullera
2643,Löffel::N,пасьтэмь,cullera
2644,Messer::N,nejpie,coltell
2645,Messer::N,nijbbe,coltell
2646,Messer::N,niibi,coltell
2647,Messer::N,nijbe,coltell
2648,Messer::N,nei´bb,coltell
2649,Messer::N,ныййп,coltell
2650,Nagel::N,spæjhkere,clau
2651,Nagel::N,spiger,clau
2652,Nagel::N,návlle,clau
2653,Nagel::N,spiikkár,clau
2654,Nagel::N,spijkkár,clau
2655,Nagel::N,näu´ll,clau
2656,Nagel::N,на̄ввьл,clau
2657,Netz::N,viermie,filat
2658,Netz::N,viermme,filat
2659,Netz::N,næhtta,filat
2660,Netz::N,fierbmi,filat
2661,Netz::N,viermi,filat
2662,Netz::N,säi´mm,filat
2663,Netz::N,нӯжхьт,filat
2664,Haken::N,kruehkie,ganxo
2665,Haken::N,ruohkke,ganxo
2666,Haken::N,vagge,ganxo
2667,Haken::N,roahkki,ganxo
2668,Haken::N,faggi,ganxo
2669,Haken::N,kuák'ki,ganxo
2670,Haken::N,kuä´ǩ'ǩ,ganxo
2671,Haken::N,ва̄ӈӈк,ganxo
2672,Haken::N,куэххьк,ganxo
2673,Griff::N,rehpie,puny
2674,Griff::N,rehpie,mànec
2675,Griff::N,taatje,puny
2676,Griff::N,taatje,mànec
2677,Griff::N,gavlla,puny
2678,Griff::N,gavlla,mànec
2679,Griff::N,guottáldahka,puny
2680,Griff::N,guottáldahka,mànec
2681,Griff::N,geavja,puny
2682,Griff::N,geavja,mànec
2683,Griff::N,novdâ,puny
2684,Griff::N,novdâ,mànec
2685,Griff::N,nõđđ,puny
2686,Griff::N,nõđđ,mànec
2687,Griff::N,kå´ǧǧ,puny
2688,Griff::N,kå´ǧǧ,mànec
2689,Griff::N,нэ̄дт,puny
2690,Griff::N,нэ̄дт,mànec
2691,Schloss::N,laesie,pany
2692,Schloss::N,lássa,pany
2693,Schloss::N,lohkka,pany
2694,Schloss::N,lukkâ,pany
2695,Schloss::N,lokk,pany
2696,Schloss::N,ло̄ххк,pany
2697,Bild::N,guvvie,imatge
2698,Bild::N,gåvvå,imatge
2699,Bild::N,govva,imatge
2700,Bild::N,koṿe,imatge
2701,Bild::N,kartt,imatge
2702,Bild::N,картина,imatge
2703,Figur::N,guvvie,figura
2704,Figur::N,gåvos,figura
2705,Figur::N,figuvrra,figura
2706,Figur::N,figuvra,figura
2707,Figur::N,kovos,figura
2708,Figur::N,kuâŋas,figura
2709,Puppe::N,dåahka,nina
2710,Puppe::N,dåhkko,nina
2711,Puppe::N,doahkko,nina
2712,Puppe::N,dohkká,nina
2713,Puppe::N,duhkká,nina
2714,Puppe::N,kuuhlaž,nina
2715,Puppe::N,кукла,nina
2716,Beutel::N,voessetje,bossa
2717,Beutel::N,påvsså,bossa
2718,Beutel::N,seahkaš,bossa
2719,Beutel::N,bursa,bossa
2720,Beutel::N,guhkkár,bossa
2721,Beutel::N,čooṿâs,bossa
2722,Beutel::N,siâk'k,bossa
2723,Beutel::N,kå´ššel,bossa
2724,Beutel::N,ве̄ҏҏц,bossa
2725,Bündel::N,paantje,feix
2726,Bündel::N,paantje,paquet
2727,Bündel::N,buduk,feix
2728,Bündel::N,buduk,paquet
2729,Bündel::N,gurppe,feix
2730,Bündel::N,gurppe,paquet
2731,Bündel::N,gihppu,feix
2732,Bündel::N,gihppu,paquet
2733,Bündel::N,kiäs'tu,feix
2734,Bündel::N,kiäs'tu,paquet
2735,Bündel::N,šnâpp,feix
2736,Bündel::N,šnâpp,paquet
2737,Bündel::N,пуччк,feix
2738,Bündel::N,пуччк,paquet
2739,Tasche::N,veaskoe,bossa
2740,Tasche::N,væssko,bossa
2741,Tasche::N,lávkka,bossa
2742,Tasche::N,lávka,bossa
2743,Tasche::N,seahkka,bossa
2744,Tasche::N,lavkkâ,bossa
2745,Tasche::N,laukk,bossa
2746,Tasche::N,суӎӎьк,bossa
2747,Tasche::N,ло̄а̄ффк,bossa
2748,Eimer::N,bæhtoe,galleda
2749,Eimer::N,skiello,galleda
2750,Eimer::N,skállu,galleda
2751,Eimer::N,eebir,galleda
2752,Eimer::N,skääll,galleda
2753,Eimer::N,е̄мьперь,galleda
2754,Deckel::N,luehkie,tapa
2755,Deckel::N,luehkie,tapadora
2756,Deckel::N,låhkke,tapa
2757,Deckel::N,låhkke,tapadora
2758,Deckel::N,lohkki,tapa
2759,Deckel::N,lohkki,tapadora
2760,Deckel::N,lokke,tapa
2761,Deckel::N,lokke,tapadora
2762,Deckel::N,lå´ǩǩ,tapa
2763,Deckel::N,lå´ǩǩ,tapadora
2764,Deckel::N,ко̄а̄ххтнэсс,tapa
2765,Deckel::N,ко̄а̄ххтнэсс,tapadora
2766,Geschirr::N,lihtie,vaixella
2767,Geschirr::N,lihte,vaixella
2768,Geschirr::N,lihtit,vaixella
2769,Geschirr::N,litte,vaixella
2770,Geschirr::N,kärldõk,vaixella
2771,Geschirr::N,ка̄ррь,vaixella
2772,Sack::N,voesse,sac
2773,Sack::N,voesse,saca
2774,Sack::N,vuossa,sac
2775,Sack::N,vuossa,saca
2776,Sack::N,seahkka,sac
2777,Sack::N,seahkka,saca
2778,Sack::N,sekkâ,sac
2779,Sack::N,sekkâ,saca
2780,Sack::N,siâk'k,sac
2781,Sack::N,siâk'k,saca
2782,Sack::N,ве̄ҏҏц,sac
2783,Sack::N,ве̄ҏҏц,saca
2784,Tasse::N,guksie,tassa
2785,Tasse::N,gåhppå,tassa
2786,Tasse::N,gohppu,tassa
2787,Tasse::N,pollo,tassa
2788,Tasse::N,kopp,tassa
2789,Tasse::N,на̄ххьп,tassa
2790,Topf::N,baetie,pot
2791,Topf::N,baetie,olla
2792,Topf::N,krovhte,pot
2793,Topf::N,krovhte,olla
2794,Topf::N,rujtta,pot
2795,Topf::N,rujtta,olla
2796,Topf::N,giebbme,pot
2797,Topf::N,giebbme,olla
2798,Topf::N,báhti,pot
2799,Topf::N,báhti,olla
2800,Topf::N,gievdni,pot
2801,Topf::N,gievdni,olla
2802,Topf::N,pääti,pot
2803,Topf::N,pääti,olla
2804,Topf::N,kruâitt,pot
2805,Topf::N,kruâitt,olla
2806,Topf::N,кӣммьн,pot
2807,Topf::N,кӣммьн,olla
2808,Kessel::N,giebnie,caldera
2809,Kessel::N,skallo,caldera
2810,Kessel::N,giebbme,caldera
2811,Kessel::N,gieđbmi,caldera
2812,Kessel::N,kiem'ni,caldera
2813,Kessel::N,ǩie´mnn,caldera
2814,Kessel::N,кӣммьн,caldera
2815,Essen::N,åesie,àpat
2816,Essen::N,åesie,menjada
2817,Essen::N,beapmoe,àpat
2818,Essen::N,beapmoe,menjada
2819,Essen::N,biebbmo,àpat
2820,Essen::N,biebbmo,menjada
2821,Essen::N,borramuš,àpat
2822,Essen::N,borramuš,menjada
2823,Essen::N,purrâmâš,àpat
2824,Essen::N,purrâmâš,menjada
2825,Essen::N,porrmõš,àpat
2826,Essen::N,porrmõš,menjada
2827,Essen::N,по̄ррмушш,àpat
2828,Essen::N,по̄ррмушш,menjada
2829,Nahrung::N,beapmoe,aliment
2830,Nahrung::N,biebbmo,aliment
2831,Nahrung::N,biebmu,aliment
2832,Nahrung::N,purrâmâš,aliment
2833,Nahrung::N,porrmõš,aliment
2834,Nahrung::N,по̄ррмушш,aliment
2835,Speise::N,beapmoe,plat
2836,Speise::N,biebbmo,plat
2837,Speise::N,biebmu,plat
2838,Speise::N,määlis,plat
2839,Speise::N,aasâs,plat
2840,Speise::N,porrmõš,plat
2841,Speise::N,по̄ррмушш,plat
2842,Fleisch::N,bearkoe,carn
2843,Fleisch::N,oadtje,carn
2844,Fleisch::N,bierggo,carn
2845,Fleisch::N,biergu,carn
2846,Fleisch::N,uáž'ži,carn
2847,Fleisch::N,vuä´ǯ'ǯ,carn
2848,Fleisch::N,вуэннч,carn
2849,Getreide::N,gernie,cereals
2850,Getreide::N,gårnne,cereals
2851,Getreide::N,gordni,cereals
2852,Getreide::N,valje,cereals
2853,Getreide::N,ле̄ййп,cereals
2854,Brei::N,kraavhtse,puré
2855,Brei::N,ráktsa,puré
2856,Brei::N,buvru,puré
2857,Brei::N,suoḥâd,puré
2858,Brei::N,hutt,puré
2859,Brei::N,уххт,puré
2860,Brot::N,gaahkoe,pa
2861,Brot::N,lájbbe,pa
2862,Brot::N,stummpa,pa
2863,Brot::N,láibi,pa
2864,Brot::N,gáhkku,pa
2865,Brot::N,leibi,pa
2866,Brot::N,lei´bb,pa
2867,Brot::N,ле̄ййп,pa
2868,Scheibe::N,snaejrie,tall
2869,Scheibe::N,snaejrie,llesca
2870,Scheibe::N,sárdde,tall
2871,Scheibe::N,sárdde,llesca
2872,Scheibe::N,vajahas,tall
2873,Scheibe::N,vajahas,llesca
2874,Scheibe::N,časkkis,tall
2875,Scheibe::N,časkkis,llesca
2876,Scheibe::N,ča'skes,tall
2877,Scheibe::N,ča'skes,llesca
2878,Scheibe::N,ku´sǩǩ,tall
2879,Scheibe::N,ku´sǩǩ,llesca
2880,Scheibe::N,кусськ,tall
2881,Scheibe::N,кусськ,llesca
2882,Fett::N,buejtie,greix
2883,Fett::N,vuodja,greix
2884,Fett::N,buoidi,greix
2885,Fett::N,pyei'di,greix
2886,Fett::N,puõi´dd,greix
2887,Fett::N,пуййт,greix
2888,Butter::N,voeje,mantega
2889,Butter::N,vuodja,mantega
2890,Butter::N,vuodja,mantega
2891,Butter::N,vuojâ,mantega
2892,Butter::N,vuõjj,mantega
2893,Butter::N,вӯйй,mantega
2894,Öl::N,ålja,oli
2895,Öl::N,ulljo,oli
2896,Öl::N,oalljo,oli
2897,Öl::N,olju,oli
2898,Öl::N,oljo,oli
2899,Öl::N,vuõjj,oli
2900,Öl::N,вӯйй,oli
2901,Salz::N,saelhtie,sal
2902,Salz::N,sállte,sal
2903,Salz::N,sálti,sal
2904,Salz::N,sältti,sal
2905,Salz::N,sä´ltt,sal
2906,Salz::N,сӯлль,sal
2907,Suppe::N,joptse,sopa
2908,Suppe::N,jupptsa,sopa
2909,Suppe::N,málli,sopa
2910,Suppe::N,määḷi,sopa
2911,Suppe::N,lieṃâ,sopa
2912,Suppe::N,liõmm,sopa
2913,Suppe::N,лӣмм,sopa
2914,Honig::N,hååneske,mel
2915,Honig::N,meda,mel
2916,Honig::N,miehta,mel
2917,Honig::N,mietâ,mel
2918,Honig::N,miõtt,mel
2919,Honig::N,мӣдт,mel
2920,Milch::N,mielhkie,llet
2921,Milch::N,mielkke,llet
2922,Milch::N,mielki,llet
2923,Milch::N,miel'kki,llet
2924,Milch::N,mie´lǩǩ,llet
2925,Milch::N,ма̄ййт,llet
2926,Tee::N,löövje,te
2927,Tee::N,tedja,te
2928,Tee::N,deadju,te
2929,Tee::N,čee,te
2930,Tee::N,teej̣â,te
2931,Tee::N,čee,te
2932,Tee::N,чайй,te
2933,Leder::N,hovre,cuir
2934,Leder::N,sassne,cuir
2935,Leder::N,náhkki,cuir
2936,Leder::N,leaira,cuir
2937,Leder::N,čevđi,cuir
2938,Leder::N,čåu´dd,cuir
2939,Leder::N,на̄ххьк,cuir
2940,Wolle::N,ålloe,llana
2941,Wolle::N,hullo,llana
2942,Wolle::N,ullu,llana
2943,Wolle::N,ullo,llana
2944,Wolle::N,oll,llana
2945,Wolle::N,улл,llana
2946,Stoff::N,tyjje,tela
2947,Stoff::N,gápptás,tela
2948,Stoff::N,stoaffa,tela
2949,Stoff::N,ávnnas,tela
2950,Stoff::N,käägus,tela
2951,Stoff::N,aaunâs,tela
2952,Stoff::N,лыййн,tela
2953,Nadel::N,naaloe,agulla
2954,Nadel::N,nállo,agulla
2955,Nadel::N,nállu,agulla
2956,Nadel::N,nááḷu,agulla
2957,Nadel::N,neu´ll,agulla
2958,Nadel::N,нӣввьл,agulla
2959,Faden::N,laejkie,fil
2960,Faden::N,hárppo,fil
2961,Faden::N,árpu,fil
2962,Faden::N,läigi,fil
2963,Faden::N,lääi´j,fil
2964,Faden::N,сӯнн,fil
2965,Knopf::N,balhka,botó
2966,Knopf::N,boallo,botó
2967,Knopf::N,boallu,botó
2968,Knopf::N,puál'lu,botó
2969,Knopf::N,puäll,botó
2970,Knopf::N,пуалл,botó
2971,Knoten::N,tjoelme,nus
2972,Knoten::N,tjuolmma,nus
2973,Knoten::N,čuolbma,nus
2974,Knoten::N,čuol'mâ,nus
2975,Knoten::N,čuõlmm,nus
2976,Knoten::N,чӯллм,nus
2977,Farbe::N,klaerie,pintura
2978,Farbe::N,ivnne,pintura
2979,Farbe::N,bájnno,pintura
2980,Farbe::N,mola,pintura
2981,Farbe::N,fearga,pintura
2982,Farbe::N,maalâ,pintura
2983,Farbe::N,páinu,pintura
2984,Farbe::N,kälkk,pintura
2985,Farbe::N,по̄а̄ййн,pintura
2986,Kleidung::N,tyjje,roba
2987,Kleidung::N,tyjje,vestits
2988,Kleidung::N,gárvvo,roba
2989,Kleidung::N,gárvvo,vestits
2990,Kleidung::N,bivttas,roba
2991,Kleidung::N,bivttas,vestits
2992,Kleidung::N,piivtâs,roba
2993,Kleidung::N,piivtâs,vestits
2994,Kleidung::N,pivoh,roba
2995,Kleidung::N,pivoh,vestits
2996,Kleidung::N,piiutâs,roba
2997,Kleidung::N,piiutâs,vestits
2998,Kleidung::N,о̄а̄з,roba
2999,Kleidung::N,о̄а̄з,vestits
3000,Hemd::N,sjåarhtoe,camisa
3001,Hemd::N,skirtto,camisa
3002,Hemd::N,báidi,camisa
3003,Hemd::N,päiđi,camisa
3004,Hemd::N,päidd,camisa
3005,Hemd::N,па̄ййт,camisa
3006,Kragen::N,döörhke,coll
3007,Kragen::N,tjiebet,coll
3008,Kragen::N,tjehpuris,coll
3009,Kragen::N,čeabet,coll
3010,Kragen::N,kráva,coll
3011,Kragen::N,siä'pulâs,coll
3012,Kragen::N,seäp'plõs,coll
3013,Kragen::N,ко̄а̄влас,coll
3014,Ärmel::N,sissie,màniga
3015,Ärmel::N,sasse,màniga
3016,Ärmel::N,soadji,màniga
3017,Ärmel::N,suájá,màniga
3018,Ärmel::N,suäjj,màniga
3019,Ärmel::N,суэйй,màniga
3020,Hose::N,måvhka,pantalōns
3021,Hose::N,båkså,pantalōns
3022,Hose::N,buvssat,pantalōns
3023,Hose::N,puuvsah,pantalōns
3024,Hose::N,puus,pantalōns
3025,Hose::N,пукс,pantalōns
3026,Hose::N,ко̄а̄дтӭ,pantalōns
3027,Gürtel::N,juvvie,cinturó
3028,Gürtel::N,beelhte,cinturó
3029,Gürtel::N,avve,cinturó
3030,Gürtel::N,getsam,cinturó
3031,Gürtel::N,boagán,cinturó
3032,Gürtel::N,pooṿij,cinturó
3033,Gürtel::N,puäǥǥanj,cinturó
3034,Gürtel::N,эвв,cinturó
3035,Mütze::N,tjohpe,gorra
3036,Mütze::N,gahper,gorra
3037,Mütze::N,gahpir,gorra
3038,Mütze::N,kappeer,gorra
3039,Mütze::N,keä´p'per,gorra
3040,Mütze::N,кабперь,gorra
3041,Schuh::N,gaamege,sabata
3042,Schuh::N,gáma,sabata
3043,Schuh::N,skuovva,sabata
3044,Schuh::N,gáma,sabata
3045,Schuh::N,kaamâ,sabata
3046,Schuh::N,kaammi,sabata
3047,Schuh::N,камаша,sabata
3048,Stiefel::N,steeblege,bota
3049,Stiefel::N,stiebil,bota
3050,Stiefel::N,sáhpis,bota
3051,Stiefel::N,sáppat,bota
3052,Stiefel::N,steevvil,bota
3053,Stiefel::N,sa´ppi,bota
3054,Stiefel::N,са̄ххпе,bota
3055,Ring::N,rïngke,anell
3056,Ring::N,suormas,anell
3057,Ring::N,suorpmas,anell
3058,Ring::N,suormâs,anell
3059,Ring::N,suõrmâs,anell
3060,Ring::N,сӯрмас,anell
3061,Band::N,baante,veta
3062,Band::N,baante,cinta
3063,Band::N,bádde,veta
3064,Band::N,bádde,cinta
3065,Band::N,báddi,veta
3066,Band::N,báddi,cinta
3067,Band::N,päddi,veta
3068,Band::N,päddi,cinta
3069,Band::N,liântt,veta
3070,Band::N,liântt,cinta
3071,Band::N,källre´ppiǩ,veta
3072,Band::N,källre´ppiǩ,cinta
3073,Band::N,ля̄ӊӊт,veta
3074,Band::N,ля̄ӊӊт,cinta
3075,Kamm::N,gaampe,pinta
3076,Kamm::N,rájdam,pinta
3077,Kamm::N,tjåhkom,pinta
3078,Kamm::N,čohkun,pinta
3079,Kamm::N,čohhoom,pinta
3080,Kamm::N,čååǥǥam,pinta
3081,Kamm::N,чоагкь,pinta
3082,Spiegel::N,guelmiedahke,mirāll
3083,Spiegel::N,spiedjil,mirāll
3084,Spiegel::N,speajal,mirāll
3085,Spiegel::N,speeijal,mirāll
3086,Spiegel::N,suei´mkar,mirāll
3087,Spiegel::N,кыффкэмка̄ррь,mirāll
3088,Spiegel::N,зе̄ркал,mirāll
3089,Riemen::N,györtenje,corretja
3090,Riemen::N,rájppe,corretja
3091,Riemen::N,garttsa,corretja
3092,Riemen::N,lávži,corretja
3093,Riemen::N,läbži,corretja
3094,Riemen::N,läbǯǯ,corretja
3095,Riemen::N,ре̄ммь,corretja
3096,Schnur::N,gurrie,corda
3097,Schnur::N,gáras,corda
3098,Schnur::N,garca,corda
3099,Schnur::N,orrâ,corda
3100,Schnur::N,nue´rr,corda
3101,Schnur::N,нӯррь,corda
3102,Leine::N,baante,corretja
3103,Leine::N,gájnno,corretja
3104,Leine::N,báddi,corretja
3105,Leine::N,oarra,corretja
3106,Leine::N,läbži,corretja
3107,Leine::N,läbǯǯ,corretja
3108,Leine::N,ла̄ммч,corretja
3109,Decke::N,gaptjese,manta
3110,Decke::N,gaptjese,flassada
3111,Decke::N,rádno,manta
3112,Decke::N,rádno,flassada
3113,Decke::N,gåbtjås,manta
3114,Decke::N,gåbtjås,flassada
3115,Decke::N,tæhppin,manta
3116,Decke::N,tæhppin,flassada
3117,Decke::N,govččas,manta
3118,Decke::N,govččas,flassada
3119,Decke::N,loovdâ,manta
3120,Decke::N,loovdâ,flassada
3121,Decke::N,räänn,manta
3122,Decke::N,räänn,flassada
3123,Decke::N,ра̄нн,manta
3124,Decke::N,ра̄нн,flassada
3125,Kissen::N,nalhke,coixí
3126,Kissen::N,guoddá,coixí
3127,Kissen::N,oajvevuolle,coixí
3128,Kissen::N,guoddá,coixí
3129,Kissen::N,bolsttar,coixí
3130,Kissen::N,polster,coixí
3131,Kissen::N,pee´ren,coixí
3132,Kissen::N,pooddâšǩ,coixí
3133,Kissen::N,по̄дэшк,coixí
3134,Tuch::N,tyjje,mocador
3135,Tuch::N,tyddja,mocador
3136,Tuch::N,gådo,mocador
3137,Tuch::N,liidni,mocador
3138,Tuch::N,läđđee,mocador
3139,Tuch::N,re´ppiǩ,mocador
3140,Tuch::N,ree´ppiǩ,mocador
3141,Tuch::N,ребпехь,mocador
3142,Handtuch::N,njaamelijnie,tovallola
3143,Handtuch::N,sigárdahka,tovallola
3144,Handtuch::N,sihkaldat,tovallola
3145,Handtuch::N,siholdâs,tovallola
3146,Handtuch::N,seekkldõs,tovallola
3147,Handtuch::N,u´tree´lniǩ,tovallola
3148,Handtuch::N,отеральнэхьк,tovallola
3149,Kraft::N,faamoe,força
3150,Kraft::N,fábmo,força
3151,Kraft::N,fápmu,força
3152,Kraft::N,fááṃu,força
3153,Kraft::N,viõkk,força
3154,Kraft::N,вӣгк,força
3155,Stärke::N,vieksiesvoete,vigor
3156,Stärke::N,gievrrudahka,vigor
3157,Stärke::N,gievrrodus,vigor
3158,Stärke::N,veahka,vigor
3159,Stärke::N,vuoibmi,vigor
3160,Stärke::N,viek'sâvuotâ,vigor
3161,Stärke::N,viõkk,vigor
3162,Stärke::N,са̄м,vigor
3163,Stärke::N,вӣгк,vigor
3164,Gesundheit::N,healsoe,salut
3165,Gesundheit::N,starne,salut
3166,Gesundheit::N,hælsso,salut
3167,Gesundheit::N,varresvuohta,salut
3168,Gesundheit::N,dearvvasvuohta,salut
3169,Gesundheit::N,tie'rvâsvuotâ,salut
3170,Gesundheit::N,tiõrvâsvuõtt,salut
3171,Gesundheit::N,тӣрвасвӯдт,salut
3172,Krankheit::N,skïemtjelasse,malaltia
3173,Krankheit::N,skihpudahka,malaltia
3174,Krankheit::N,dávdda,malaltia
3175,Krankheit::N,vihke,malaltia
3176,Krankheit::N,dávda,malaltia
3177,Krankheit::N,tavdâ,malaltia
3178,Krankheit::N,puá'cuvuotâ,malaltia
3179,Krankheit::N,kõpp,malaltia
3180,Krankheit::N,puõccmoš,malaltia
3181,Krankheit::N,кэ̄бп,malaltia
3182,Schmerz::N,haerhpie,dolor
3183,Schmerz::N,bávtjas,dolor
3184,Schmerz::N,bávčča,dolor
3185,Schmerz::N,tuške,dolor
3186,Schmerz::N,poovčâs,dolor
3187,Schmerz::N,tå´sǩǩ,dolor
3188,Schmerz::N,кэ̄бп,dolor
3189,Wunde::N,saejrie,ferida
3190,Wunde::N,hávve,ferida
3191,Wunde::N,hávvi,ferida
3192,Wunde::N,hävvi,ferida
3193,Wunde::N,hää´vv,ferida
3194,Wunde::N,ра̄ӊӊҍ,ferida
3195,Fieber::N,vaejlie,febre
3196,Fieber::N,fiebar,febre
3197,Fieber::N,báhkkadávda,febre
3198,Fieber::N,žaar,febre
3199,Fieber::N,жоарр,febre
3200,Arznei::N,daalhkesh,medicament
3201,Arznei::N,dálkas,medicament
3202,Arznei::N,dálkkas,medicament
3203,Arznei::N,taalhâs,medicament
3204,Arznei::N,lekittâs,medicament
3205,Arznei::N,taalkâs,medicament
3206,Arznei::N,лоаддв,medicament
3207,Brücke::N,pruvvie,pont
3208,Brücke::N,råvve,pont
3209,Brücke::N,šaldi,pont
3210,Brücke::N,šalde,pont
3211,Brücke::N,mostt,pont
3212,Brücke::N,мо̄сст,pont
3213,Brunnen::N,prutnie,pou
3214,Brunnen::N,ruddne,pou
3215,Brunnen::N,gáivo,pou
3216,Brunnen::N,káivu,pou
3217,Brunnen::N,käivv,pou
3218,Brunnen::N,ка̄ййв,pou
3219,Weide::N,gåatome,pastura
3220,Weide::N,guohtom,pastura
3221,Weide::N,guohtun,pastura
3222,Weide::N,kuátu,pastura
3223,Weide::N,luátu,pastura
3224,Weide::N,та̄нтар,pastura
3225,Pfad::N,baalka,senda
3226,Pfad::N,baalka,sender
3227,Pfad::N,bálges,senda
3228,Pfad::N,bálges,sender
3229,Pfad::N,bálggis,senda
3230,Pfad::N,bálggis,sender
3231,Pfad::N,päälgis,senda
3232,Pfad::N,päälgis,sender
3233,Pfad::N,pää´ljes,senda
3234,Pfad::N,pää´ljes,sender
3235,Pfad::N,поалкас,senda
3236,Pfad::N,поалкас,sender
3237,Weg::N,geajnoe,camí
3238,Weg::N,gæjnno,camí
3239,Weg::N,væddja,camí
3240,Weg::N,geaidnu,camí
3241,Weg::N,luod'dâ,camí
3242,Weg::N,čuâǥǥas,camí
3243,Weg::N,чуэкас,camí
3244,Straße::N,geajnoe,carretera
3245,Straße::N,joene,carretera
3246,Straße::N,gahttun,carretera
3247,Straße::N,geaidnu,carretera
3248,Straße::N,maađij,carretera
3249,Straße::N,uu´lec,carretera
3250,Straße::N,чуэкас,carretera
3251,Dorf::N,sïjte,poble
3252,Dorf::N,bájkke,poble
3253,Dorf::N,gilli,poble
3254,Dorf::N,sijdâ,poble
3255,Dorf::N,sijdd,poble
3256,Dorf::N,сыййт,poble
3257,Stadt::N,staare,ciutāt
3258,Stadt::N,sjeltie,ciutāt
3259,Stadt::N,stáda,ciutāt
3260,Stadt::N,gávpot,ciutāt
3261,Stadt::N,kaavpug,ciutāt
3262,Stadt::N,lâ´nn,ciutāt
3263,Stadt::N,gåårad,ciutāt
3264,Stadt::N,ланнҍ,ciutāt
3265,Brief::N,prievie,carta
3266,Brief::N,girjje,carta
3267,Brief::N,reive,carta
3268,Brief::N,kirje,carta
3269,Brief::N,ǩe´rjj,carta
3270,Brief::N,кыррьй,carta
3271,Buch::N,gærja,llibre
3272,Buch::N,girjje,llibre
3273,Buch::N,girji,llibre
3274,Buch::N,kirje,llibre
3275,Buch::N,ǩe´rjj,llibre
3276,Buch::N,кыррьй,llibre
3277,Buchstabe::N,baakoe,lletra
3278,Buchstabe::N,bokstávva,lletra
3279,Buchstabe::N,bustávva,lletra
3280,Buchstabe::N,puustav,lletra
3281,Buchstabe::N,bukva,lletra
3282,Buchstabe::N,буква,lletra
3283,Zeitung::N,plaerie,diāri
3284,Zeitung::N,avijssa,diāri
3285,Zeitung::N,bláđđi,diāri
3286,Zeitung::N,aavis,diāri
3287,Zeitung::N,listt,diāri
3288,Zeitung::N,ga´zaat,diāri
3289,Zeitung::N,газет,diāri
3290,Leben::N,hïegke,vida
3291,Leben::N,hægga,vida
3292,Leben::N,iellem,vida
3293,Leben::N,viessom,vida
3294,Leben::N,eallin,vida
3295,Leben::N,eellim,vida
3296,Leben::N,jie´llem,vida
3297,Leben::N,я̄лл,vida
3298,Tod::N,jaame,mort
3299,Tod::N,jábmem,mort
3300,Tod::N,jápmin,mort
3301,Tod::N,jäämmim,mort
3302,Tod::N,så´rmm,mort
3303,Tod::N,jää´mmem,mort
3304,Tod::N,соаррьм,mort
3305,Grab::N,gaelmie,tomba
3306,Grab::N,ráhpo,tomba
3307,Grab::N,hávdde,tomba
3308,Grab::N,hávdi,tomba
3309,Grab::N,hävdi,tomba
3310,Grab::N,äu´dd,tomba
3311,Grab::N,ка̄лльм,tomba
3312,Kirche::N,gærhkoe,església
3313,Kirche::N,girkko,església
3314,Kirche::N,girku,església
3315,Kirche::N,kirkko,església
3316,Kirche::N,ceerkav,església
3317,Kirche::N,цэ̄ркав,església
3318,Sünde::N,sådtoe,pecat
3319,Sünde::N,suddo,pecat
3320,Sünde::N,suddu,pecat
3321,Sünde::N,suddo,pecat
3322,Sünde::N,reä´ǩ'ǩ,pecat
3323,Gott::N,jupmele,déu
3324,Gott::N,jubmel,déu
3325,Gott::N,ipmil,déu
3326,Gott::N,immeel,déu
3327,Gott::N,e´mmel,déu
3328,Gott::N,иммель,déu
3329,Arbeiter::N,barkije,obrer
3330,Arbeiter::N,barggoulmusj,obrer
3331,Arbeiter::N,bargi,obrer
3332,Arbeiter::N,pargee,obrer
3333,Arbeiter::N,reâugglaž,obrer
3334,Arbeiter::N,лыххкэй,obrer
3335,Chef::N,åvtehke,cap
3336,Chef::N,oajvve,cap
3337,Chef::N,hoavda,cap
3338,Chef::N,hovdâ,cap
3339,Chef::N,uái'vi,cap
3340,Chef::N,ä´ttem,cap
