,Concept_ID,cv,hi
1344,klirren::V,шӑнкӑлтат,झनझनाना
1345,brausen::V,ахӑр,साँय-साँय करना
1346,rauschen::V,вашӑлтат,सरसराना
1347,rauschen::V,чашӑлтат,सरसराना
1348,klingen::V,янӑра,बजना
1349,bellen::V,вӗр,भौंकना
1350,heulen::V,ула,गुर्राना
1351,blasen::V,вӗр,फूँकना
1352,pfeifen::V,шӑхӑр,सीटी देना
1353,schreien::V,кӑшкӑр,चिल्लाना
1354,stöhnen::V,йынӑш,कराहना
1355,stöhnen::V,йынӑш,आहें भरना
1356,zittern::V,чӗтре,काँपना
1357,leben::V,пурӑн,जीना
1358,geboren werden::V,ҫурал,पैदा होना
1359,atmen::V,сывла,साँस लेना
1360,trinken::V,ӗҫ,पीना
1361,essen::V,ҫи,खाना
1362,schlucken::V,ҫӑт,निगलना
1363,müde werden::V,ӗшен,थकना
1364,müde werden::V,ӗшен,उकताना
1365,einschlafen::V,ыйха пут,सो जाना
1366,einschlafen::V,ҫывӑрса кай,सो जाना
1367,schlafen::V,ҫывӑр,सोना
1368,aufwachen::V,вӑран,जागना
1369,aufstehen::V,тӑр,उठना
1370,sich erholen::V,кан,सुस्ताना
1371,sich erholen::V,кан,आराम करना
1372,krank werden::V,чирле,बीमार पड़ना
1373,krank sein::V,чирле,बीमार होना
1374,schmerzen::V,сур,दुखना
1375,schmerzen::V,сур,दर्द करना
1376,schmerzen::V,ырат,दुखना
1377,schmerzen::V,ырат,दर्द करना
1378,husten::V,ӳсӗр,खाँसना
1379,genesen::V,сывал,ठीक हो जाना
1380,genesen::V,сывал,स्वस्थ हो जाना
1381,genesen::V,тӳрлен,ठीक हो जाना
1382,genesen::V,тӳрлен,स्वस्थ हो जाना
1383,sterben::V,вил,मरना
1384,umkommen::V,вил,मरना
1385,sich bewegen::V,куҫ,चलना
1386,sich bewegen::V,куҫ,हिलना
1387,sich rühren::V,хускал,हिलना
1388,sich erheben::V,тӑр,उठना
1389,sich setzen::V,лар,बैठना
1390,hinfallen::V,ӳк,गिरना
1391,laufen::V,ут,चलना
1392,schreiten::V,ут,क़दम जाना
1393,spazierengehen::V,уҫӑлса ҫӳре,सैर करना
1394,spazierengehen::V,уткаласа ҫӳре,सैर करना
1395,eilen::V,васка,तेज़ी से जाना
1396,eilen::V,васка,शीघ्रता से चलना
1397,eilen::V,хыпалан,तेज़ी से जाना
1398,eilen::V,хыпалан,शीघ्रता से चलना
1399,sich beeilen::V,васка,जल्दी करना
1400,sich beeilen::V,васка,शीघ्रता करना
1401,sich beeilen::V,хыпалан,जल्दी करना
1402,sich beeilen::V,хыпалан,शीघ्रता करना
1403,sausen::V,ыткӑн,बड़ी तेज़ी से चलना
1404,sausen::V,вӗҫтер,बड़ी तेज़ी से चलना
1405,rennen::V,чуп,भागना
1406,rennen::V,чуп,दौड़ना
1407,springen::V,сик,उछलना
1408,klettern::V,улӑх,चढ़ना
1409,schaukeln::V,йӳрӗн,झूलना
1410,kriechen::V,шу,रेंगना
1411,kriechen::V,упален,रेंगना
1412,schwimmen::V,иш,तैरना
1413,tauchen::V,чӑм,डूबना
1414,rudern::V,авӑс,खेना
1415,rudern::V,авӑс,चप्पू चलाना
1416,fahren::V,пыр,चलना
1417,fahren::V,пыр,यात्रा करना
1418,fliegen::V,вӗҫ,उड़ना
1419,gehen::V,кай,जाना
1420,weggehen::V,кай,चला जाना
1421,weggehen::V,кай,बाहर जाना
1422,abfahren::V,тапран,छूटना
1423,abfahren::V,тапран,रवाना होना
1424,anhalten::V,чарӑн,रुकना
1425,anhalten::V,чарӑн,खड़ा होना
1426,hineingehen::V,кӗр,घुसना
1427,hineingehen::V,кӗр,अंदर जाना
1428,eintreten::V,кӗр,प्रवेश करना
1429,kommen::V,кил,आना
1430,ankommen::V,ҫит,पहुँचना
1431,zurückkommen::V,таврӑн,लौटना
1432,zurückkommen::V,таврӑн,वापस आना
1433,zurückkommen::V,каялла кил,लौटना
1434,zurückkommen::V,каялла кил,वापस आना
1435,bleiben::V,юл,रहना
1436,bleiben::V,юл,रुकना
1437,warten::V,кӗт,इंतज़ार करना
1438,erwarten::V,кӗт,प्रतीक्षा करना
1439,suchen::V,шыра,ढूँढ़ना
1440,finden::V,туп,पाना
1441,finden::V,туп,ढूँढ़ निकालना
1442,versuchen::V,пикен,कोशिश करना
1443,vorbereiten::V,хатӗрле,तैयार करना
1444,lieben::V,юрат,प्यार करना
1445,mögen::V,кӑмӑлла,पसंद होना
1446,mögen::V,килӗштер,पसंद होना
1447,lachen::V,кул,हँसना
1448,lachen::V,ахӑлтат,हँसना
1449,rühren::V,ҫулӑх,छूना
1450,weinen::V,йӗр,रोना
1451,weinen::V,макӑр,रोना
1452,schimpfen::V,вӑрҫ,गाली देना
1453,schimpfen::V,ятлаҫ,गाली देना
1454,sich ärgern::V,ҫиллен,चिढ़ना
1455,sich ärgern::V,ҫиллен,नाराज़ होना
1456,sich fürchten::V,шиклен,डरना
1457,sich fürchten::V,шиклен,भय खाना
1458,fürchten::V,хӑра,डरना से
1459,fürchten::V,хӑра,भय खाना से
1460,fliehen::V,тар,भागना
1461,flüchten::V,чупса тар,निकल भागना
1462,sehen::V,кур,देखना
1463,anschauen::V,пӑхса ил,देखना
1464,ansehen::V,пӑх,दृष्टि डालना पर
1465,hören::V,илт,सुनना
1466,zuhören::V,итле,सुनना
1467,zuhören::V,тӑнла,सुनना
1468,probieren::V,астив,चखना
1469,riechen::V,шӑршла,सूँघना
1470,fühlen::V,туй,महसूस करना
1471,fühlen::V,сис,महसूस करना
1472,scheinen::V,туйӑн,लगना
1473,zu sehen sein::V,курӑн,दिखाई देना
1474,vernehmen::V,пӑл,सुनना
1475,frieren::V,йӳтен,ठंड लगना
1476,frieren::V,йӳтен,सर्दी लगना
1477,tun::V,ту,करना
1478,können::V,пултар,सकना
1479,können::V,пултар,जानना
1480,wollen::V,те,चाहना
1481,anfangen::V,пуҫла,शुरू करना
1482,beenden::V,пӗтер,ख़त्म करना
1483,beenden::V,пӗтер,समाप्त करना
1484,aufhören::V,пӑрах,बंद जाना
1485,aufhören::V,пӑрах,समाप्त जाना
1486,gelingen::V,ӑн,बनना
1487,gelingen::V,ӑн,अच्छा होना
1488,geraten::V,пул,बन पड़ना
1489,öffnen::V,уҫ,खोलना
1490,schließen::V,хуп,बंद करना
1491,stellen::V,ларт,रखना
1492,stellen::V,тӑрат,रखना
1493,setzen::V,ларт,रखना
1494,setzen::V,ларт,बिठाना
1495,legen::V,хур,रखना
1496,legen::V,хур,लिटाना
1497,berühren::V,перӗн,छूना
1498,berühren::V,перӗн,स्पर्श करना
1499,verbinden::V,сып,बाँधना
1500,bedecken::V,вит,ढकना
1501,aufhängen::V,ҫак,लटकाना
1502,anzünden::V,ҫут,जलाना
1503,aufheben::V,ҫӗкле,उठाना
1504,zurücklassen::V,манса хӑвар,पीछे छोड़ना
1505,verlieren::V,ҫӗтер,खोना
1506,verlieren::V,ҫӗтер,गँवाना
1507,fallen lassen::V,ӳкер,गिराना
1508,machen::V,ту,करना
1509,machen::V,ту,बनाना
1510,herstellen::V,ӑстала,बनाना
1511,herstellen::V,ӑстала,तैयार करना
1512,bauen::V,ту,बनाना
1513,bauen::V,ту,निर्माण करना
1514,reparieren::V,юса,मरम्मत करना
1515,verbessern::V,лайӑхлат,सुधारना
1516,ändern::V,улӑштар,बदलना
1517,ändern::V,улӑштар,परीवर्तन करना
1518,graben::V,чав,खोदना
1519,graben::V,чакала,खोदना
1520,beugen::V,кукӑрт,झुकाना
1521,biegen::V,ав,झुकाना
1522,biegen::V,кукӑрт,झुकाना
1523,drehen::V,ҫавӑр,फेरना
1524,drehen::V,ҫавӑр,घुमाना
1525,wenden::V,ӳпӗнтер,पलटना
1526,wenden::V,ӳпӗнтер,मोड़ना
1527,umdrehen::V,ҫавӑр,घुमाना
1528,heben::V,хӑпарт,उठाना
1529,heben::V,хӑпарт,ऊँचा करना
1530,hochheben::V,йӑт,उठाना
1531,hochheben::V,йӑт,ऊपर को उठाना
1532,ergreifen::V,тыт,पकड़ना
1533,ergreifen::V,тыт,हाथ में लेना
1534,halten::V,тыт,धरना
1535,halten::V,тыт,पकड़ना
1536,drücken::V,пус,दबाना
1537,schieben::V,тӗк,सरकाना
1538,schieben::V,тӗк,खिसकाना
1539,schieben::V,тӗрт,सरकाना
1540,schieben::V,тӗрт,खिसकाना
1541,kratzen::V,хыр,खुरचना
1542,kratzen::V,хыр,खुजलाना
1543,lecken::V,ҫула,चाटना
1544,beißen::V,ҫырт,काटना
1545,beißen::V,хып,काटना
1546,abreißen::V,тат,तोड़ना
1547,abschneiden::V,кас,काट करना
1548,binden::V,ҫых,बाँधना
1549,stecken::V,чик,खोंसना
1550,brechen::V,хуҫ,तोड़ना
1551,klopfen::V,такка,खटखटाना
1552,hauen::V,шакка,ठोकना
1553,kleben::V,ҫыпӑҫтар,चिपकाना
1554,reiben::V,сӑтӑр,घिसना
1555,reiben::V,сӑтӑр,रगड़ना
1556,streichen::V,сӗр,लगाना
1557,schleifen::V,хӑйра,तेज़ करना
1558,schneiden::V,кас,कतरना
1559,rütteln::V,лӑка,झकझोरना
1560,rütteln::V,силлентер,झकझोरना
1561,schütteln::V,лӑка,हिलाना
1562,schütteln::V,силлентер,हिलाना
1563,schwenken::V,сулла,घुमाना
1564,schütten::V,тултар,उँडेलना
1565,füllen::V,тултар,भरना
1566,füllen::V,тултар,ठूसना
1567,einwickeln::V,чӗрке,लपेटना
1568,tragen::V,ҫӗкле,ढोना
1569,schleppen::V,сӗтӗр,घसीटना
1570,ziehen::V,тӑс,खींचना
1571,aufbewahren::V,усра,रखना
1572,werfen::V,пӑрах,फेंकना
1573,fangen::V,тыт,पकड़ना
1574,packen::V,тыт,पकड़ना
1575,verstecken::V,пытарса хур,छिपाना
1576,teilen::V,уйӑр,बाँटना
1577,teilen::V,пайла,बाँटना
1578,schicken::V,яр,भेजना
1579,bringen::V,кӳр,लाना
1580,hinzufügen::V,хуш,जोड़ना
1581,bekommen::V,ил,पाना
1582,bekommen::V,туян,पाना
1583,erhalten::V,ил,पाना
1584,erhalten::V,ил,मिलना
1585,erhalten::V,туян,पाना
1586,erhalten::V,туян,मिलना
1587,nehmen::V,ил,लेना
1588,wählen::V,суйла,चुनना
1589,auswählen::V,суйла,चुनना
1590,bewahren::V,упра,बनाए रखना
1591,behindern::V,кансӗрле,रोकना
1592,behindern::V,чӑрмантар,रोकना
1593,verderben::V,пӑс,ख़राब करना
1594,beschädigen::V,пӑс,नुक़सान पहुँचाना
1595,zerbrechen::V,ват,तोड़ना
1596,zerbrechen::V,ҫӗмӗр,तोड़ना
1597,zerreißen::V,ҫур,तोड़ना
1598,zerstören::V,иш,नष्ट करना
1599,zerstören::V,иш,बरबाद करना
1600,verbrennen::V,ҫунтар,जलाना
1601,geben::V,пар,देना
1602,reichen::V,пар,थमाना
1603,schenken::V,парнеле,भेंट देना
1604,versprechen::V,тума пул,वादा करना
1605,versprechen::V,сӑмах пар,वादा करना
1606,wünschen::V,сун,कामना करना
1607,loben::V,ырла,तारीफ़ करना
1608,küssen::V,чуп ту,चूमना
1609,wiegen::V,сиктер,झुलाना
1610,wiegen::V,силле,झुलाना
1611,zudecken::V,вит,ढकना
1612,wecken::V,вӑрат,जगाना
1613,zeigen::V,кӑтарт,दिखाना
1614,führen::V,илсе пыр,रास्ता दिखाना
1615,führen::V,ҫавӑтса пыр,रास्ता दिखाना
1616,lehren::V,вёрент,पढ़ाना
1617,unterrichten::V,вёрент,सिखाना
1618,aufziehen::V,вӗрент,पालना
1619,leiten::V,тытса пыр,संचालन करना
1620,antreiben::V,васкат,हड़बड़ाना
1621,lassen::V,пусахла,-आना
1622,lassen::V,пусахла,कराना
1623,lassen::V,хуш,-आना
1624,lassen::V,хуш,कराना
1625,einladen::V,чӗн,बुलाना
1626,vereinigen::V,пӗрлештер,मिलाना
1627,vereinigen::V,пӗрлештер,संयुक्त करना
1628,besuchen::V,ҫит,मिलना से
1629,besuchen::V,ҫит,मिलने जाना से
1630,besuchen::V,кӗрсе кур,मिलना से
1631,besuchen::V,кӗрсе кур,मिलने जाना से
1632,treffen::V,тӗл пул,मिलना
1633,sich versammeln::V,пуҫтарӑн,इकट्ठा होना
1634,spielen::V,выля,खेलना
1635,singen::V,юрла,गाना
1636,tanzen::V,ташла,नाचना
1637,sich trennen::V,уйрӑл,अलग होना
1638,verlassen::V,хӑвар,छोड़ना
1639,retten::V,ҫӑл,बचाना
1640,bewachen::V,хуралла,आँख रखना पर
1641,schützen::V,сыхла,रक्षा करना
1642,verteidigen::V,хӳтӗле,रक्षा करना
1643,sich schlagen::V,ҫапӑҫ,हाथापाई करना
1644,schießen::V,пер,गोली मारना
1645,siegen::V,ҫӗн,जीतना
1646,siegen::V,ҫӗн,विजय पाना
1647,siegen::V,ҫӗнтер,जीतना
1648,siegen::V,ҫӗнтер,विजय पाना
1649,ärgern::V,тарӑхтар,चिढ़ाना
1650,ärgern::V,ҫиллентер,चिढ़ाना
1651,schlagen::V,ҫап,मारना
1652,treten::V,тап,ठोकर मारना
1653,stechen::V,чик,भेदना
1654,stechen::V,чик,भोंकना
1655,stoßen::V,чыш,धक्का देना
1656,stoßen::V,чыш,झटका देना
1657,stehlen::V,вӑрла,चोरी करना
1658,stören::V,кансӗрле,बुरा लगना
1659,belästigen::V,аптӑрат,तंग करना
1660,belästigen::V,хупла,तंग करना
1661,verbergen::V,пытар,लुकाना
1662,täuschen::V,суй,धोखा देना
1663,betrügen::V,ултала,धोखा देना
1664,töten::V,вӗлер,मारना
1665,töten::V,вӗлер,मार डालना
1666,wohnen::V,чуна пар,रहना
1667,wohnen::V,парӑнса тӑр,रहना
1668,arbeiten::V,ӗҫле,काम करना
1669,sammeln::V,пух,जमा करना
1670,pflücken::V,тат,चुनना
1671,pflücken::V,тат,तोड़ना
1672,jagen::V,сунара ҫӳре,आखेट करना
1673,jagen::V,сунара ҫӳре,शिकार करना
1674,fischen::V,пулӑ тыт,मछली पकड़ना
1675,fassen::V,тыт,पकड़ना
1676,hüten::V,кӗт,चराना
1677,treiben::V,хӑвала,हाँकना
1678,anbinden::V,кӑкар,बाँधना
1679,füttern::V,ҫитер,खिलाना
1680,melken::V,су,दुहना
1681,hacken::V,вакла,काटना
1682,gießen::V,шӑвар,सींचना
1683,reifen::V,пиҫ,पकना
1684,zubereiten::V,пӗҫер,पकाना
1685,kochen::V,пӗҫер,पकाना
1686,kochen::V,пӗҫер,राँधना
1687,backen::V,пӗҫер,पकाना
1688,braten::V,ӑшала,तलना
1689,braten::V,ӑшала,भूनना
1690,umrühren::V,хутӑштар,फेंटना
1691,stricken::V,ҫых,बुनना
1692,nähen::V,ҫӗле,सीना
1693,färben::V,пӗвет,रँगना
1694,reinigen::V,тасат,साफ़ करना
1695,reinigen::V,тасат,शुद्ध करना
1696,waschen::V,ҫу,धोना
1697,abwischen::V,шӑл,पोंछ्ना
1698,spülen::V,чӳхе,माँजना
1699,spülen::V,чӳхе,खँगालना
1700,fegen::V,шӑл,बुहारना
1701,kehren::V,шӑл,झाड़ना
1702,baden::V,шыва кӗр,स्नान करना
1703,sich waschen::V,ҫӑвӑн,नहाना
1704,sich waschen::V,ҫӑвӑн,हाथ-मुँह धोना
1705,ausziehen::V,салан,उतारना
1706,anziehen::V,тӑхӑн,पहनना
1707,sich anziehen::V,тӑхӑн,कपड़े पहनना
1708,kämmen::V,тура,कंघी करना
1709,schmücken::V,илемлет,सजाना
1710,schmücken::V,илемлет,सँवारना
1711,sagen::V,те,कहना
1712,sagen::V,те,बताना
1713,sprechen::V,кала,बोलना
1714,reden::V,сӑмахла,बोलना
1715,reden::V,сӑмахла,बात करना
1716,reden::V,калаҫ,बोलना
1717,reden::V,калаҫ,बात करना
1718,sich unterhalten::V,пупле,बात करना
1719,sich unterhalten::V,пупле,बातचीत करना
1720,fragen::V,ыйт,पूछ्ना
1721,fragen::V,ыйт,प्रश्न करना
1722,bitten::V,ыйт,माँगना से
1723,erzählen::V,каласа пар,बताना
1724,mitteilen::V,пӗлтер,ख़बर देना
1725,mitteilen::V,пӗлтер,सूचना देना
1726,mitteilen::V,хыпарла,ख़बर देना
1727,mitteilen::V,хыпарла,सूचना देना
1728,nennen::V,те,नाम देना
1729,nennen::V,чӗн,नाम देना
1730,rufen::V,чӗн,बुलाना
1731,prahlen::V,мухтан,शेख़ी बघारना
1732,prahlen::V,вӗҫкӗнлен,शेख़ी बघारना
1733,übersetzen::V,куҫар,अनुवाद करना
1734,denken::V,шухӑшла,सोचना
1735,glauben::V,ӗнен,विश्वास करना
1736,bemerken::V,асӑрха,ध्यान देना पर
1737,erkennen::V,палла,पहचानना
1738,begreifen::V,ӑнлан,समझना
1739,verstehen::V,пӗл,सुनना
1740,lernen::V,вӗрен,पढ़ना
1741,wissen::V,пӗл,जानना
1742,wissen::V,пӗл,मालूम होना
1743,wissen::V,ӑнкар,जानना
1744,wissen::V,ӑнкар,मालूम होना
1745,sich erinnern an::V,аса ил,याद करना
1746,vergessen::V,ман,भूलना
1747,vergessen::V,ман,बिसारना
1748,vergessen::V,манса кай,भूलना
1749,vergessen::V,манса кай,बिसारना
1750,messen::V,виҫ,नापना
1751,zählen::V,шутла,गिनना
1752,rechnen::V,шутла,गणना करना
1753,rechnen::V,шутла,हिसाब करना
1754,lesen::V,вула,पढ़ना
1755,malen::V,ӳкер,कींचना
1756,zeichnen::V,ӳкер,चित्र कींचना
1757,schreiben::V,ҫыр,लिखना
1758,besitzen::V,тыт,मालिक होना
1759,besitzen::V,тыт,स्वामी होना
1760,kaufen::V,ил,ख़रीदना
1761,kaufen::V,туян,ख़रीदना
1762,verkaufen::V,сут,बेचना
1763,bezahlen::V,тӳле,चुकाना
1764,bezahlen::V,тӳле,अदा करना
1765,zahlen::V,тӳле,अदा करना
1766,beherrschen::V,тыт,शासन करना पर
1767,ertragen::V,тӳс,सहना
1768,Bauch::N,,उदर
