,Concept_ID,mn,sk
1504,mitteilen::V,дуулгах,oznámiť
1505,mitteilen::V,мэдээлэх,oznámiť
1506,nennen::V,нэрлэх,nazvať
1507,nennen::V,нэрлэх,menovať
1508,rufen::V,дуудах,volať
1509,rufen::V,дуудах,zavolať
1510,prahlen::V,бардах,vystatovať sa
1511,prahlen::V,сайрхах,vystatovať sa
1512,übersetzen::V,орчуулах,preložiť
1513,denken::V,санах,myslieť
1514,glauben::V,итгэх,veriť
1515,bemerken::V,ажих,podotknuť
1516,bemerken::V,ажих,spozorovať
1517,bemerken::V,ажиглах,podotknuť
1518,bemerken::V,ажиглах,spozorovať
1519,erkennen::V,таних,poznať
1520,begreifen::V,ойлгох,pochopiť
1521,begreifen::V,ойлгох,porozumieť
1522,verstehen::V,мэдэж авах,rozumieť
1523,lernen::V,сурах,učiť sa
1524,wissen::V,мэдэх,vedieť
1525,sich erinnern an::V,дурсах,pamätať si na
1526,vergessen::V,мартах,zabudnuť
1527,messen::V,хэмжих,merať
1528,zählen::V,тоолох,počítať
1529,rechnen::V,тооцоох,rátať
1530,rechnen::V,тооцоох,počítať
1531,lesen::V,унших,čítať
1532,malen::V,зурах,maľovať
1533,zeichnen::V,дүрслэн бичих,kresliť
1534,schreiben::V,бичих,písať
1535,besitzen::V,эзэмших,mať
1536,besitzen::V,эзэмших,vlastniť
1537,kaufen::V,худалдан авах,kúpiť
1538,verkaufen::V,худалдах,predať
1539,bezahlen::V,төлөх,zaplatiť
1540,zahlen::V,төлөх,platiť
1541,beherrschen::V,эзэмших,ovládať
1542,ertragen::V,тэсэх,znášať
1543,ertragen::V,тэсэх,vydržať
