,Concept_ID,it,kl
1463,schmücken::V,decorare,
1464,sagen::V,dire,oqarpoq
1465,sprechen::V,parlare,oqaluttarpoq
1466,reden::V,parlare,oqaluppoq
1467,sich unterhalten::V,conversare,
1468,fragen::V,chièdere,aperaa
1469,fragen::V,domandare,aperaa
1470,bitten::V,pregare,aperaa
1471,bitten::V,pregare,qinnuigaa
1472,erzählen::V,narrare,oqaluttuaraa
1473,erzählen::V,raccontare,oqaluttuaraa
1474,mitteilen::V,comunicare,oqalualaarpoq
1475,nennen::V,nominare,
1476,rufen::V,chiamare,qaaqquaa
1477,prahlen::V,vantarsi,oqqartuvoq
1478,prahlen::V,vantarsi,oqallortuvoq
1479,übersetzen::V,tradurre,ikaarpoq
1480,übersetzen::V,tradurre,nutserpaa
1481,denken::V,pensare,isumaqarpoq
1482,glauben::V,credere,upperaa
1483,glauben::V,credere,isumaqarpoq
1484,bemerken::V,notare,
1485,bemerken::V,osservare,
1486,erkennen::V,riconoscere,ilisaraa
1487,begreifen::V,capire,
1488,begreifen::V,comprèndere,
1489,verstehen::V,intèndere,paasivaa
1490,verstehen::V,comprèndere,paasivaa
1491,lernen::V,imparare,ilinniarpoq
1492,lernen::V,apprèndere,ilinniarpoq
1493,wissen::V,sapere,nalunngilaa
1494,sich erinnern an::V,ricordare,eqqaavaa
1495,sich erinnern an::V,ricordarsi di,eqqaavaa
1496,vergessen::V,dimenticare,puiorpaa
1497,messen::V,misurare,ussersarpaa
1498,zählen::V,contare,kisitsivoq
1499,rechnen::V,contare,kisitsivoq
1500,rechnen::V,calcolare,kisitsivoq
1501,lesen::V,lèggere,atuarpoq
1502,malen::V,dipìngere,qalipappaa
1503,zeichnen::V,disegnare,
1504,schreiben::V,scrìvere,allappoq
1505,besitzen::V,possedere,
1506,kaufen::V,comprare,pisiaraa
1507,kaufen::V,acquistare,pisiaraa
1508,verkaufen::V,vendere,akigaa
1509,bezahlen::V,pagare,akilerpaa
1510,zahlen::V,pagare,
1511,beherrschen::V,dominare,inappaa
1512,ertragen::V,sopportare,ernertaaraa
