,Concept_ID,hi,ga
1471,spazierengehen::V,सैर करना,téigh ag spaisteoireacht
1472,eilen::V,तेज़ी से जाना,deifrigh
1473,eilen::V,तेज़ी से जाना,brostaigh
1474,eilen::V,शीघ्रता से चलना,deifrigh
1475,eilen::V,शीघ्रता से चलना,brostaigh
1476,sich beeilen::V,जल्दी करना,deifrigh
1477,sich beeilen::V,जल्दी करना,déan deifir
1478,sich beeilen::V,शीघ्रता करना,deifrigh
1479,sich beeilen::V,शीघ्रता करना,déan deifir
1480,sausen::V,बड़ी तेज़ी से चलना,luathaigh
1481,rennen::V,भागना,rith
1482,rennen::V,दौड़ना,rith
1483,springen::V,उछलना,léim
1484,klettern::V,चढ़ना,dreap
1485,schaukeln::V,झूलना,téigh ar an maide corrach
1486,kriechen::V,रेंगना,snámh
1487,schwimmen::V,तैरना,snámh
1488,tauchen::V,डूबना,tum
1489,rudern::V,खेना,iomair
1490,rudern::V,खेना,rámhaigh
1491,rudern::V,चप्पू चलाना,iomair
1492,rudern::V,चप्पू चलाना,rámhaigh
1493,fahren::V,चलना,tiomáin
1494,fahren::V,यात्रा करना,tiomáin
1495,fliegen::V,उड़ना,eitil
1496,gehen::V,जाना,téigh
1497,weggehen::V,चला जाना,imigh
1498,weggehen::V,बाहर जाना,imigh
1499,abfahren::V,छूटना,imigh
1500,abfahren::V,रवाना होना,imigh
1501,anhalten::V,रुकना,stad
1502,anhalten::V,खड़ा होना,stad
1503,hineingehen::V,घुसना,téigh isteach
1504,hineingehen::V,अंदर जाना,téigh isteach
1505,eintreten::V,प्रवेश करना,téigh isteach
1506,kommen::V,आना,tar
1507,ankommen::V,पहुँचना,tar
1508,zurückkommen::V,लौटना,fill
1509,zurückkommen::V,वापस आना,fill
1510,bleiben::V,रहना,fan
1511,bleiben::V,रुकना,fan
1512,warten::V,इंतज़ार करना,fan
1513,erwarten::V,प्रतीक्षा करना,tá ag súil le
1514,erwarten::V,प्रतीक्षा करना,tá ag dréim le
1515,suchen::V,ढूँढ़ना,lorg
1516,finden::V,पाना,faigh
1517,finden::V,पाना,aimsigh
1518,finden::V,ढूँढ़ निकालना,faigh
1519,finden::V,ढूँढ़ निकालना,aimsigh
1520,versuchen::V,कोशिश करना,triail
1521,vorbereiten::V,तैयार करना,réitigh
1522,lieben::V,प्यार करना,gráigh
1523,mögen::V,पसंद होना,taitin le
1524,mögen::V,पसंद होना,is maith le
1525,lachen::V,हँसना,gáir
1526,rühren::V,छूना,téigh i bhfeidhm ar
1527,weinen::V,रोना,goil
1528,weinen::V,रोना,caoin
1529,schimpfen::V,गाली देना,tá ag clamhsán
1530,sich ärgern::V,चिढ़ना,tá corraithe
1531,sich ärgern::V,नाराज़ होना,tá corraithe
1532,sich fürchten::V,डरना,tá eagla ar
1533,sich fürchten::V,भय खाना,tá eagla ar
1534,fürchten::V,डरना से,tá eagla ar
1535,fürchten::V,भय खाना से,tá eagla ar
1536,fliehen::V,भागना,teith
1537,flüchten::V,निकल भागना,éalaigh
1538,sehen::V,देखना,feic
1539,anschauen::V,देखना,dearc
1540,anschauen::V,देखना,féach ar
1541,ansehen::V,दृष्टि डालना पर,breathnaigh
1542,hören::V,सुनना,cluin
1543,zuhören::V,सुनना,éist
1544,probieren::V,चखना,bliais
1545,riechen::V,सूँघना,bolaigh
1546,fühlen::V,महसूस करना,braith
1547,fühlen::V,महसूस करना,mothaigh
1548,scheinen::V,लगना,tá an chuma ar
1549,zu sehen sein::V,दिखाई देना,tá le feiceáil
1550,vernehmen::V,सुनना,clois
1551,frieren::V,ठंड लगना,tá fuar
1552,frieren::V,सर्दी लगना,tá fuar
1553,tun::V,करना,déan
1554,können::V,सकना,féad
1555,können::V,सकना,is féidir le
1556,können::V,जानना,féad
1557,können::V,जानना,is féidir le
1558,wollen::V,चाहना,tá ag iarraidh
1559,anfangen::V,शुरू करना,tosaigh
1560,anfangen::V,शुरू करना,cuir tús le
1561,beenden::V,ख़त्म करना,críochnaigh
1562,beenden::V,ख़त्म करना,cuir deireadh le
1563,beenden::V,समाप्त करना,críochnaigh
1564,beenden::V,समाप्त करना,cuir deireadh le
1565,aufhören::V,बंद जाना,stad
1566,aufhören::V,समाप्त जाना,stad
1567,gelingen::V,बनना,éirigh le
1568,gelingen::V,अच्छा होना,éirigh le
1569,geraten::V,बन पड़ना,tá deireadh ar
1570,öffnen::V,खोलना,oscail
1571,schließen::V,बंद करना,dún
1572,schließen::V,बंद करना,iaigh
1573,stellen::V,रखना,cuir
1574,setzen::V,रखना,cuir
1575,setzen::V,रखना,socraigh
1576,setzen::V,बिठाना,cuir
1577,setzen::V,बिठाना,socraigh
1578,legen::V,रखना,cuir
1579,legen::V,लिटाना,cuir
1580,berühren::V,छूना,teagmhaigh le
1581,berühren::V,स्पर्श करना,teagmhaigh le
1582,verbinden::V,बाँधना,ceangail
1583,bedecken::V,ढकना,clúdaigh
1584,bedecken::V,ढकना,cumhdaigh
1585,aufhängen::V,लटकाना,croch
1586,anzünden::V,जलाना,las
1587,anzünden::V,जलाना,adhain
1588,aufheben::V,उठाना,tóg
1589,aufheben::V,उठाना,ardaigh
1590,zurücklassen::V,पीछे छोड़ना,fág
1591,verlieren::V,खोना,caill
1592,verlieren::V,गँवाना,caill
1593,fallen lassen::V,गिराना,lig uait
1594,fallen lassen::V,गिराना,caith uait
1595,machen::V,करना,déan
1596,machen::V,करना,réitigh
1597,machen::V,बनाना,déan
1598,machen::V,बनाना,réitigh
1599,herstellen::V,बनाना,táirg
1600,herstellen::V,तैयार करना,táirg
1601,bauen::V,बनाना,tóg
1602,bauen::V,निर्माण करना,tóg
1603,reparieren::V,मरम्मत करना,deisigh
1604,verbessern::V,सुधारना,feabhsaigh
1605,ändern::V,बदलना,athraigh
1606,ändern::V,परीवर्तन करना,athraigh
1607,graben::V,खोदना,tochail
1608,beugen::V,झुकाना,crom
1609,biegen::V,झुकाना,lúb
1610,drehen::V,फेरना,cas
1611,drehen::V,घुमाना,cas
1612,wenden::V,पलटना,tiontaigh
1613,wenden::V,मोड़ना,tiontaigh
1614,umdrehen::V,घुमाना,iompaigh
1615,umdrehen::V,घुमाना,tiontaigh
1616,heben::V,उठाना,ardaigh
1617,heben::V,ऊँचा करना,ardaigh
1618,hochheben::V,उठाना,tóg
1619,hochheben::V,ऊपर को उठाना,tóg
1620,ergreifen::V,पकड़ना,beir ar
1621,ergreifen::V,हाथ में लेना,beir ar
1622,halten::V,धरना,coimeád
1623,halten::V,धरना,coinnigh
1624,halten::V,पकड़ना,coimeád
1625,halten::V,पकड़ना,coinnigh
1626,drücken::V,दबाना,brúigh
1627,schieben::V,सरकाना,brúigh
1628,schieben::V,खिसकाना,brúigh
1629,kratzen::V,खुरचना,scríob
1630,kratzen::V,खुजलाना,scríob
1631,lecken::V,चाटना,ligh
1632,lecken::V,चाटना,leadhb
1633,beißen::V,काटना,bain greim as
1634,abreißen::V,तोड़ना,stróic
1635,abreißen::V,तोड़ना,tarraing
1636,abschneiden::V,काट करना,scoith
1637,binden::V,बाँधना,ceangail
1638,stecken::V,खोंसना,sáigh
1639,brechen::V,तोड़ना,bris
1640,klopfen::V,खटखटाना,cnag
1641,hauen::V,ठोकना,buail
1642,kleben::V,चिपकाना,gliúáil
1643,reiben::V,घिसना,cuimil
1644,reiben::V,रगड़ना,cuimil
1645,streichen::V,लगाना,leath
1646,schleifen::V,तेज़ करना,líomh
1647,schneiden::V,कतरना,gearr
1648,rütteln::V,झकझोरना,croith
1649,schütteln::V,हिलाना,croith
1650,schwenken::V,घुमाना,luasc
1651,schütten::V,उँडेलना,doirt
1652,füllen::V,भरना,líon
1653,füllen::V,ठूसना,líon
1654,einwickeln::V,लपेटना,cuach
1655,einwickeln::V,लपेटना,clúdaigh
1656,tragen::V,ढोना,iompair
1657,schleppen::V,घसीटना,tarraing
1658,ziehen::V,खींचना,tarraing
1659,aufbewahren::V,रखना,coinnigh
1660,werfen::V,फेंकना,caith
1661,fangen::V,पकड़ना,ceap
1662,packen::V,पकड़ना,beir ar
1663,verstecken::V,छिपाना,folaigh
1664,verstecken::V,छिपाना,cuir i bhfolach
1665,teilen::V,बाँटना,roinn
1666,schicken::V,भेजना,seol
1667,bringen::V,लाना,beir
1668,bringen::V,लाना,tabhair
1669,hinzufügen::V,जोड़ना,cuir le
1670,bekommen::V,पाना,faigh
1671,erhalten::V,पाना,faigh
1672,erhalten::V,मिलना,faigh
1673,nehmen::V,लेना,tóg
1674,nehmen::V,लेना,glac
1675,wählen::V,चुनना,pioc
1676,wählen::V,चुनना,roghnaigh
1677,auswählen::V,चुनना,roghnaigh
1678,bewahren::V,बनाए रखना,caomhnaigh
1679,behindern::V,रोकना,cuir bac ar
1680,verderben::V,ख़राब करना,mill
1681,beschädigen::V,नुक़सान पहुँचाना,loit
1682,beschädigen::V,नुक़सान पहुँचाना,déan damáiste do
1683,zerbrechen::V,तोड़ना,bris
1684,zerreißen::V,तोड़ना,stiall
1685,zerstören::V,नष्ट करना,mill
1686,zerstören::V,नष्ट करना,scrios
1687,zerstören::V,बरबाद करना,mill
1688,zerstören::V,बरबाद करना,scrios
1689,verbrennen::V,जलाना,las
1690,verbrennen::V,जलाना,dóigh
1691,geben::V,देना,tabhair
1692,reichen::V,थमाना,sín
1693,reichen::V,थमाना,cuir
1694,schenken::V,भेंट देना,bronn
1695,schenken::V,भेंट देना,tabhair
1696,versprechen::V,वादा करना,geall
1697,wünschen::V,कामना करना,guigh
1698,loben::V,तारीफ़ करना,mol
1699,küssen::V,चूमना,póg
1700,wiegen::V,झुलाना,bog
1701,wiegen::V,झुलाना,luasc
1702,zudecken::V,ढकना,clúdaigh
1703,wecken::V,जगाना,dúisigh
1704,zeigen::V,दिखाना,taispeáin
1705,führen::V,रास्ता दिखाना,treoraigh
1706,lehren::V,पढ़ाना,múin
1707,lehren::V,पढ़ाना,teagasc
1708,unterrichten::V,सिखाना,múin
1709,unterrichten::V,सिखाना,teagasc
1710,aufziehen::V,पालना,tóg
1711,leiten::V,संचालन करना,tá i gceannas ar
1712,antreiben::V,हड़बड़ाना,gríosaigh
1713,lassen::V,-आना,cuir ag
1714,lassen::V,कराना,cuir ag
1715,einladen::V,बुलाना,cuir cuireadh ar
1716,vereinigen::V,मिलाना,aontaigh
1717,vereinigen::V,संयुक्त करना,aontaigh
1718,besuchen::V,मिलना से,tabhair cuairt ar
1719,besuchen::V,मिलने जाना से,tabhair cuairt ar
1720,treffen::V,मिलना,cas ar
1721,treffen::V,मिलना,buail le
1722,sich versammeln::V,इकट्ठा होना,bailigh
1723,sich versammeln::V,इकट्ठा होना,cruinnigh
1724,spielen::V,खेलना,imir
1725,spielen::V,खेलना,tá ag spraoi
1726,singen::V,गाना,can
1727,tanzen::V,नाचना,rinc
1728,tanzen::V,नाचना,damhsaigh
1729,sich trennen::V,अलग होना,scar
1730,verlassen::V,छोड़ना,fág
1731,retten::V,बचाना,tarrtháil
1732,bewachen::V,आँख रखना पर,cosain
1733,bewachen::V,आँख रखना पर,gardáil
1734,schützen::V,रक्षा करना,cosain
1735,verteidigen::V,रक्षा करना,cosain
1736,sich schlagen::V,हाथापाई करना,tá ag bruíon
1737,schießen::V,गोली मारना,caith
1738,schießen::V,गोली मारना,scaoil
1739,siegen::V,जीतना,bain
1740,siegen::V,जीतना,buaigh
1741,siegen::V,विजय पाना,bain
1742,siegen::V,विजय पाना,buaigh
1743,ärgern::V,चिढ़ाना,cuir isteach ar
1744,schlagen::V,मारना,buail
1745,treten::V,ठोकर मारना,ciceáil
1746,stechen::V,भेदना,sáigh
1747,stechen::V,भोंकना,sáigh
1748,stoßen::V,धक्का देना,brúigh
1749,stoßen::V,धक्का देना,soncáil
1750,stoßen::V,झटका देना,brúigh
1751,stoßen::V,झटका देना,soncáil
1752,stehlen::V,चोरी करना,goid
1753,stören::V,बुरा लगना,cuir isteach ar
1754,belästigen::V,तंग करना,cuir as do
1755,verbergen::V,लुकाना,ceil
1756,täuschen::V,धोखा देना,cuir dallamullóg ar
1757,betrügen::V,धोखा देना,déan calaois ar
1758,töten::V,मारना,maraigh
1759,töten::V,मार डालना,maraigh
1760,wohnen::V,रहना,cuir faoi
1761,wohnen::V,रहना,tá ina chónaí
1762,arbeiten::V,काम करना,oibrigh
1763,sammeln::V,जमा करना,bailigh
1764,sammeln::V,जमा करना,cruinnigh
1765,pflücken::V,चुनना,pioc
1766,pflücken::V,तोड़ना,pioc
1767,jagen::V,आखेट करना,seilg
1768,jagen::V,शिकार करना,seilg
1769,fischen::V,मछली पकड़ना,iasc
1770,fassen::V,पकड़ना,beir ar
1771,hüten::V,चराना,aoirigh
1772,treiben::V,हाँकना,seol
1773,treiben::V,हाँकना,tiomáin
1774,anbinden::V,बाँधना,ceangail
1775,füttern::V,खिलाना,cothaigh
1776,füttern::V,खिलाना,beathaigh
1777,melken::V,दुहना,bligh
1778,melken::V,दुहना,crúigh
1779,hacken::V,काटना,gearr
1780,gießen::V,सींचना,uiscigh
1781,reifen::V,पकना,aibigh
1782,zubereiten::V,पकाना,cócaráil
1783,kochen::V,पकाना,bruith
1784,kochen::V,पकाना,beirigh
1785,kochen::V,राँधना,bruith
1786,kochen::V,राँधना,beirigh
1787,backen::V,पकाना,bácáil
1788,braten::V,तलना,róst
1789,braten::V,तलना,frioch
1790,braten::V,भूनना,róst
1791,braten::V,भूनना,frioch
1792,umrühren::V,फेंटना,measc
1793,stricken::V,बुनना,cniotáil
1794,nähen::V,सीना,fuaigh
1795,färben::V,रँगना,dathaigh
1796,reinigen::V,साफ़ करना,glan
1797,reinigen::V,शुद्ध करना,glan
1798,waschen::V,धोना,nigh
1799,abwischen::V,पोंछ्ना,glan
1800,spülen::V,माँजना,sruthlaigh
1801,spülen::V,खँगालना,sruthlaigh
1802,fegen::V,बुहारना,scuab
1803,kehren::V,झाड़ना,scuab
1804,baden::V,स्नान करना,folc
1805,sich waschen::V,नहाना,nigh é féin
1806,sich waschen::V,हाथ-मुँह धोना,nigh é féin
1807,ausziehen::V,उतारना,bain de
1808,anziehen::V,पहनना,cuir ar
1809,sich anziehen::V,कपड़े पहनना,gléas é féin
1810,kämmen::V,कंघी करना,cíor
1811,schmücken::V,सजाना,maisigh
1812,schmücken::V,सँवारना,maisigh
1813,sagen::V,कहना,abair
1814,sagen::V,बताना,abair
1815,sprechen::V,बोलना,labhair
1816,reden::V,बोलना,caintigh
1817,reden::V,बात करना,caintigh
1818,sich unterhalten::V,बात करना,caintigh
1819,sich unterhalten::V,बात करना,tá ag comhrá
1820,sich unterhalten::V,बातचीत करना,caintigh
1821,sich unterhalten::V,बातचीत करना,tá ag comhrá
1822,fragen::V,पूछ्ना,fiafraigh
1823,fragen::V,पूछ्ना,cuir ceist
1824,fragen::V,प्रश्न करना,fiafraigh
1825,fragen::V,प्रश्न करना,cuir ceist
1826,bitten::V,माँगना से,iarr
1827,erzählen::V,बताना,inis
1828,erzählen::V,बताना,eachtraigh
1829,mitteilen::V,ख़बर देना,aithris
1830,mitteilen::V,ख़बर देना,cuir in iúl
1831,mitteilen::V,सूचना देना,aithris
1832,mitteilen::V,सूचना देना,cuir in iúl
1833,nennen::V,नाम देना,ainmnigh
1834,rufen::V,बुलाना,glaoigh
1835,prahlen::V,शेख़ी बघारना,maígh
1836,übersetzen::V,अनुवाद करना,aistrigh
1837,denken::V,सोचना,síl
1838,denken::V,सोचना,ceap
1839,glauben::V,विश्वास करना,creid
1840,bemerken::V,ध्यान देना पर,tabhair faoi deara
1841,erkennen::V,पहचानना,aithin
1842,begreifen::V,समझना,tuig
1843,verstehen::V,सुनना,tuig
1844,lernen::V,पढ़ना,foghlaim
1845,wissen::V,जानना,tá a fhios ag
1846,wissen::V,मालूम होना,tá a fhios ag
1847,sich erinnern an::V,याद करना,cuimhnigh ar
1848,sich erinnern an::V,याद करना,is cuimhne ar
1849,vergessen::V,भूलना,dearmad
1850,vergessen::V,बिसारना,dearmad
1851,messen::V,नापना,tomhais
1852,zählen::V,गिनना,cuntais
1853,rechnen::V,गणना करना,ríomh
1854,rechnen::V,गणना करना,áirigh
1855,rechnen::V,हिसाब करना,ríomh
1856,rechnen::V,हिसाब करना,áirigh
1857,lesen::V,पढ़ना,léigh
1858,malen::V,कींचना,péinteáil
1859,zeichnen::V,चित्र कींचना,línigh
1860,zeichnen::V,चित्र कींचना,tarraing
1861,schreiben::V,लिखना,scríobh
1862,besitzen::V,मालिक होना,is le
1863,besitzen::V,स्वामी होना,is le
1864,kaufen::V,ख़रीदना,ceannaigh
1865,verkaufen::V,बेचना,díol
1866,bezahlen::V,चुकाना,íoc as
1867,bezahlen::V,अदा करना,íoc as
1868,zahlen::V,अदा करना,íoc
1869,beherrschen::V,शासन करना पर,rialaigh
1870,ertragen::V,सहना,seas
1871,ertragen::V,सहना,fulaing
1872,ertragen::V,सहना,foighnigh
