,Concept_ID,ko,lv
2292,sich schlagen::V,치다,kauties
2293,sich schlagen::V,치다,izkauties
2294,schießen::V,쏘다,лыйны
2295,schießen::V,쏘다,šaut
2296,schießen::V,쏘다,šaudīt
2297,siegen::V,이기다,вермыны
2298,siegen::V,이기다,uzvarēt
2299,ärgern::V,성을내게하다,лӧгӧдны
2300,ärgern::V,성을내게하다,лёкмӧдны
2301,ärgern::V,성을내게하다,скӧрмӧдны
2302,ärgern::V,성을내게하다,sadusmot
2303,schlagen::V,치다,вартны
2304,schlagen::V,치다,sist
2305,schlagen::V,치다,triekt
2306,treten::V,디디다,лёгны
2307,treten::V,디디다,майкны
2308,treten::V,디디다,mīt
2309,treten::V,디디다,paspert
2310,stechen::V,찌르다,бышткыны
2311,stechen::V,찌르다,durt
2312,stoßen::V,찌르다,тойлыны
2313,stoßen::V,찌르다,йӧткавны
2314,stoßen::V,찌르다,grūst
2315,stehlen::V,훔치다,гусявны
2316,stehlen::V,훔치다,zagt
2317,stören::V,움직이다,падмӧдны
2318,stören::V,움직이다,traucēt
2319,belästigen::V,괴롭히다,дӧзмӧдны
2320,belästigen::V,괴롭히다,apgrūtināt
2321,verbergen::V,숨기다,дзебны
2322,verbergen::V,숨기다,сайӧдны
2323,verbergen::V,숨기다,slēpt
2324,verbergen::V,숨기다,paslēpt
2325,täuschen::V,속이다,пӧръявны
2326,täuschen::V,속이다,ылӧдны
2327,täuschen::V,속이다,mānīt
2328,täuschen::V,속이다,maldināt
2329,betrügen::V,속이다,сӧрны
2330,betrügen::V,속이다,krāpt
2331,betrügen::V,속이다,apkrāpt
2332,töten::V,죽이다,вины
2333,töten::V,죽이다,nāvēt
2334,töten::V,죽이다,nogalināt
2335,wohnen::V,실다,овны
2336,wohnen::V,실다,dzīvot
2337,arbeiten::V,일하다,уджавны
2338,arbeiten::V,일하다,strādāt
2339,arbeiten::V,일하다,darboties
2340,sammeln::V,모으다,чукӧртны
2341,sammeln::V,모으다,vākt
2342,pflücken::V,꿔다,вотны
2343,pflücken::V,꿔다,ӧктыны
2344,pflücken::V,꿔다,raut
2345,pflücken::V,꿔다,plūkt
2346,jagen::V,사냥하다,кыйсьыны
2347,jagen::V,사냥하다,medīt
2348,fischen::V,고기를잡다,чери кыйны
2349,fischen::V,고기를잡다,zvejot
2350,fassen::V,움켜쥐다,кутны
2351,fassen::V,움켜쥐다,saķert
2352,hüten::V,망보다,видзны
2353,hüten::V,망보다,йирӧдны
2354,hüten::V,망보다,ganīt
2355,treiben::V,몰아세우다,вӧтлыны
2356,treiben::V,몰아세우다,dzīt
2357,anbinden::V,묶다,домавны
2358,anbinden::V,묶다,piesiet
2359,anbinden::V,묶다,piesaistīt
2360,füttern::V,사료를주다,вердны
2361,füttern::V,사료를주다,barot
2362,melken::V,젖을짜다,лысьтыны
2363,melken::V,젖을짜다,slaukt
2364,hacken::V,자르다,керавны
2365,hacken::V,자르다,kapāt
2366,gießen::V,물을대다,киськавны
2367,gießen::V,물을대다,liet
2368,gießen::V,물을대다,laistīt
2369,reifen::V,성숙하다,кисьмыны
2370,reifen::V,성숙하다,briest
2371,zubereiten::V,조제하다,дасьтыны
2372,zubereiten::V,조제하다,taisīt
2373,zubereiten::V,조제하다,gatavot
2374,kochen::V,요리하다,пуны
2375,kochen::V,요리하다,vārīt
2376,backen::V,쿱다,пӧжавны
2377,backen::V,쿱다,cept
2378,braten::V,굽다,пражитны
2379,braten::V,굽다,cept
2380,braten::V,굽다,cepināt
2381,umrühren::V,교반하다,сорлавны
2382,umrühren::V,교반하다,maisīt
2383,umrühren::V,교반하다,apmaisīt
2384,stricken::V,뜨개질하다,кӧртны
2385,stricken::V,뜨개질하다,adīt
2386,nähen::V,꿰매다,вурны
2387,nähen::V,꿰매다,šūt
2388,färben::V,채색하다,мичӧдны
2389,färben::V,채색하다,краситны
2390,färben::V,채색하다,krāsot
2391,färben::V,채색하다,nokrāsot
2392,reinigen::V,청소하다,весавны
2393,reinigen::V,청소하다,tīrīt
2394,reinigen::V,청소하다,attīrīt
2395,waschen::V,씻다,мыськыны
2396,waschen::V,씻다,mazgāt
2397,abwischen::V,닦다,чышкыны
2398,abwischen::V,닦다,noslaucīt
2399,spülen::V,씻다,пожъявны
2400,spülen::V,씻다,skalot
2401,fegen::V,소체하다,чышкыны
2402,fegen::V,소체하다,slaucīt
2403,kehren::V,청소하다,чышкыны
2404,kehren::V,청소하다,mēzt
2405,baden::V,감다,купайтчыны
2406,baden::V,감다,peldēties
2407,sich waschen::V,모믈 씻다,мыссьыны
2408,sich waschen::V,모믈 씻다,mazgāties
2409,ausziehen::V,벗다,пӧрччӧдны
2410,ausziehen::V,벗다,noģērbt
2411,anziehen::V,끌어움직이다,кӧмавны
2412,anziehen::V,끌어움직이다,пасьтавны
2413,anziehen::V,끌어움직이다,uzvilkt
2414,kämmen::V,빗다,сынавны
2415,kämmen::V,빗다,sukāt
2416,schmücken::V,치레하다,мичмӧдны
2417,schmücken::V,치레하다,rotāt
2418,schmücken::V,치레하다,greznot
2419,sagen::V,말하다,шуны
2420,sagen::V,말하다,висьтавны
2421,sagen::V,말하다,teikt
2422,sprechen::V,말하다,сёрнитны
2423,sprechen::V,말하다,runāt
2424,reden::V,이야기하다,сёрнитны
2425,reden::V,이야기하다,norunāt
2426,fragen::V,질문하다,юавны
2427,fragen::V,질문하다,jautāt
2428,bitten::V,원하다,корны
2429,bitten::V,원하다,lūgt
2430,bitten::V,원하다,prasīt
2431,erzählen::V,이야기하다,висьтавны
2432,erzählen::V,이야기하다,stāstīt
2433,mitteilen::V,이야기하다,юӧртны
2434,mitteilen::V,이야기하다,висьтавны
2435,mitteilen::V,이야기하다,pavēstīt
2436,nennen::V,부르다,шуны
2437,nennen::V,부르다,ним сетны
2438,nennen::V,부르다,saukt
2439,rufen::V,불러내다,корны
2440,rufen::V,불러내다,saukt
2441,prahlen::V,자랑하다,ошйысьны
2442,prahlen::V,자랑하다,lielīties
2443,übersetzen::V,번역하다,вуджӧдны
2444,übersetzen::V,번역하다,tulkot
2445,übersetzen::V,번역하다,pārtulkot
2446,denken::V,생각하다,мӧвпавны
2447,denken::V,생각하다,domāt
2448,glauben::V,믿다,эскыны
2449,glauben::V,믿다,ticēt
2450,bemerken::V,인자하다,казявны
2451,bemerken::V,인자하다,ievērot
2452,bemerken::V,인자하다,ieraudzīt
2453,erkennen::V,인식하다,тӧдмавны
2454,erkennen::V,인식하다,pazīt
2455,erkennen::V,인식하다,atpazīt
2456,begreifen::V,파악하다,вежӧртны
2457,begreifen::V,파악하다,гӧгӧрвоны
2458,begreifen::V,파악하다,jēgt
2459,begreifen::V,파악하다,apjēgt
2460,verstehen::V,이해하다,вежӧртны
2461,verstehen::V,이해하다,гӧгӧрвоны
2462,verstehen::V,이해하다,saprast
2463,lernen::V,배우다,вeлöдчыны
2464,lernen::V,배우다,mācīties
2465,wissen::V,알다,тӧдны
2466,wissen::V,알다,zināt
2467,sich erinnern an::V,상기하다,казьтывны
2468,sich erinnern an::V,상기하다,дум вылӧ уськӧдны
2469,sich erinnern an::V,상기하다,atminēties
2470,vergessen::V,잊다,вунӧдны
2471,vergessen::V,잊다,mirst
2472,vergessen::V,잊다,aizmirst
2473,messen::V,측정하다,муртавны
2474,messen::V,측정하다,mērīt
2475,zählen::V,세다,лыддьыны
2476,zählen::V,세다,skaitīt
2477,rechnen::V,게산하다,лыддьыны
2478,rechnen::V,게산하다,rēķināt
2479,lesen::V,읽다,лыддьыны
2480,lesen::V,읽다,lasīt
2481,malen::V,그리다,серпасавны
2482,malen::V,그리다,gleznot
2483,zeichnen::V,소묘하다,серпасавны
2484,zeichnen::V,소묘하다,zīmēt
2485,schreiben::V,쓰다,гижны
2486,schreiben::V,쓰다,rakstīt
2487,besitzen::V,소유하다,лоны
2488,besitzen::V,소유하다,piederēt
2489,kaufen::V,사다,ньӧбны
2490,kaufen::V,사다,pirkt
2491,verkaufen::V,팔다,вузавны
2492,verkaufen::V,팔다,pārdot
2493,bezahlen::V,지불하다,мынтыны
2494,bezahlen::V,지불하다,мынтысьны
2495,bezahlen::V,지불하다,apmaksāt
2496,zahlen::V,치르다,мынтыны
2497,zahlen::V,치르다,maksāt
2498,beherrschen::V,지배하다,ас улын кутны
2499,beherrschen::V,지배하다,valdīt
2500,ertragen::V,참다,пыкны
2501,ertragen::V,참다,лэптыны
2502,ertragen::V,참다,panest
2503,ertragen::V,참다,paciest
2504,Raureif::N,,пуж
2505,Raureif::N,,гыӧр
2506,Raureif::N,,sarma
2507,Grube::N,,гу
2508,Grube::N,,bedre
2509,Lust::N,,кыскӧм
2510,Lust::N,,радейтӧм
2511,Lust::N,,kāre
2512,Nachricht::N,,юӧртӧм
2513,Nachricht::N,,ziņa
2514,klug::A,,юра
2515,klug::A,,вежӧра
2516,klug::A,,gudrs
2517,von hier::ADV,,тасянь
2518,von hier::ADV,,no šejienes
2519,müde werden::V,,мудзны
2520,müde werden::V,,nokust
2521,krank werden::V,,висьмыны
2522,krank werden::V,,sasirgt
2523,krank sein::V,,висьны
2524,krank sein::V,,slimot
2525,abreißen::V,,орӧдны
2526,abreißen::V,,atraut
2527,abreißen::V,,atplēst
2528,sich anziehen::V,,пасьтасьны
2529,sich anziehen::V,,apģērbties
2530,sich unterhalten::V,,сёрнитны
2531,sich unterhalten::V,,варовитны
2532,sich unterhalten::V,,sarunāties
