,Concept_ID,myv,kn
1093,abwischen::V,нардамс,ಒರಸು
1094,spülen::V,ёрвалдомс,ಗಲಬರಿಸು
1095,fegen::V,тенсемс,ಗುಡಿಸು
1096,kehren::V,тенсемс,ಗುಡಿಸು
1097,baden::V,экшелямс,ಸ್ನಾನಮಾಡು
1098,sich waschen::V,шлямс,ತೊಳೆ
1099,ausziehen::V,кайсевтемс,ಬಿಚ್ಚು
1100,anziehen::V,оршамс,ಹಾಕು
1101,sich anziehen::V,оршамс,ಹಾಕು
1102,kämmen::V,судрямс,ಬಾಚು
1103,schmücken::V,мазылгавтомс,ಅಲಂಕರಿಸು
1104,schmücken::V,наряжамс,ಅಲಂಕರಿಸು
1105,sagen::V,меремс,ಹೇಳು
1106,sprechen::V,кортамс,ನುಡಿ
1107,reden::V,кортамс,ನುಡಿ
1108,sich unterhalten::V,кортнемс,ಹರಟೆ ಹೊಡಿ
1109,fragen::V,кевкстемс,ವಿಚಾರಿಸು
1110,bitten::V,вешемс,ಬೇಡು
1111,erzählen::V,ёвтнемс,ಹೇಳು
1112,mitteilen::V,ёвтамс,ತಿಳಿಸು
1113,nennen::V,лемдемс,ಹೆಸರಿಡು
1114,nennen::V,путомс лем,ಹೆಸರಿಡು
1115,rufen::V,тердемс,ಕರೆ
1116,rufen::V,серьгедемс,ಕರೆ
1117,prahlen::V,шнамс пря,ಜಂಬ ಕೊಚ್ಚು
1118,übersetzen::V,ютавтомс,ಭಾಷಾಂತರಿಸು
1119,denken::V,арсемс,ಯೋಚಿಸು
1120,glauben::V,кемемс,ನಂಬು
1121,bemerken::V,неемс,ಗಮನಿಸು
1122,erkennen::V,содамс,ಗುರುತುಹಿಡಿ
1123,begreifen::V,пачкодемс,ಗ್ರಹಿಸು
1124,verstehen::V,чарькодемс,ಅರ್ಥಮಾಡಿಕೊ
1125,lernen::V,тонавтнемс,ಕಲಿ
1126,wissen::V,содамс,ಅರಿ
1127,sich erinnern an::V,ледстямс,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1128,vergessen::V,стувтомс,ಮರೆತುವಿಡು
1129,messen::V,онкстнемс,ಅಳೆ
1130,zählen::V,ловомс,ಗಣಿಸು
1131,rechnen::V,ловомс,ಲೆಕ್ಕ ಹಾಕು
1132,lesen::V,ловномс,ಓದು
1133,malen::V,рисовамс,ಬಿಡಿಸು
1134,zeichnen::V,рисовамс,ಬಿಡಿಸು
1135,schreiben::V,сёрмадомс,ಬರೆ
1136,besitzen::V,улемс,ಒಡೆಯನಾಗಿರು
1137,besitzen::V,улемс азорокс,ಒಡೆಯನಾಗಿರು
1138,kaufen::V,рамамс,ಕೊಳ್ಳು
1139,verkaufen::V,миемс,ಕೊಡು
1140,bezahlen::V,пандомс,ಬೆಲೆತೆರು
1141,zahlen::V,пандомс,ಹಣವನ್ನುಕೊಡು
1142,beherrschen::V,азоркстамс,ಅಧಿಕಾರ ನಡೆಸು
1143,ertragen::V,кирдемс,ಸಹಿಸು
