,Concept_ID,is,os
1417,übersetzen::V,þýða,ратæлмац кæнын
1418,denken::V,hugsa,ӕнхъӕлын
1419,denken::V,hugsa,хъуыды кӕнын
1420,glauben::V,trúa,уырнын
1421,bemerken::V,taka eftir,фенын
1422,erkennen::V,þekkja,базонын
1423,begreifen::V,skilja,ӕмбарын
1424,begreifen::V,skilja,бамбарын
1425,verstehen::V,skilja,
1426,lernen::V,læra,ахуыр кӕнын
1427,wissen::V,vita,зонын
1428,sich erinnern an::V,minnast,зæрдыл æрлæууын
1429,sich erinnern an::V,minnast,æрымысын
1430,sich erinnern an::V,minnast,æрбаймысын
1431,sich erinnern an::V,minnast,æрхъуыды кæнын
1432,vergessen::V,gleyma,ферох кæнын
1433,vergessen::V,gleyma,айрох кæнын
1434,messen::V,mæla,барын
1435,zählen::V,telja,нымайын
1436,rechnen::V,reikna,хынцын
1437,lesen::V,lesa,кӕсын
1438,lesen::V,lesa,фӕрсын
1439,malen::V,mála,ныв кӕнын
1440,zeichnen::V,teikna,ныв кӕнын
1441,schreiben::V,skrifa,фыссын
1442,besitzen::V,hafa,хицау уын
1443,kaufen::V,kaupa,балхӕнын
1444,verkaufen::V,selja,уӕй кӕнын
1445,bezahlen::V,borga,бафидын
1446,zahlen::V,borga,фидын
1447,beherrschen::V,hafa á valdi sínu,æлдариуæг кæнын
1448,ertragen::V,þola,бавзарын
