,Concept_ID,uz,lv
1543,wer::FPRN,kim,код
1544,wer::FPRN,kim,kas
1545,wo::FADV,qaerda,кыті
1546,wo::FADV,qaerda,kur
1547,wohin::FADV,qayerga,кытчӧ
1548,wohin::FADV,qayerga,kurp
1549,wohin::FADV,qayerga,uz kurieni
1550,wie::FADV,qanday,кыдзи
1551,wie::FADV,qanday,kā
1552,warum::FADV,nega,мыйла
1553,warum::FADV,nega,kāpēc
1554,wieviel::FNUM,qancha,кымын
1555,wieviel::FNUM,qancha,cik
1556,eins::NUM,bir,ӧтик
1557,eins::NUM,bir,viens
1558,zwei::NUM,ikki,кык
1559,zwei::NUM,ikki,divi
1560,drei::NUM,uch,куим
1561,drei::NUM,uch,trīs
1562,vier::NUM,to'rt,нель
1563,vier::NUM,to'rt,četri
1564,fünf::NUM,besh,вит
1565,fünf::NUM,besh,pieci
1566,sechs::NUM,olti,квайт
1567,sechs::NUM,olti,seši
1568,sieben::NUM,etti,сизим
1569,sieben::NUM,etti,septiņi
1570,acht::NUM,sakkiz,кӧкъямыс
1571,acht::NUM,sakkiz,astoņi
1572,neun::NUM,to'qqiz,ӧкмыс
1573,neun::NUM,to'qqiz,deviņi
1574,zehn::NUM,o'n,дас
1575,zehn::NUM,o'n,desmit
1576,elf::NUM,o'n bir,дас ӧтик
1577,elf::NUM,o'n bir,vienpadsmit
1578,zwölf::NUM,o'n ikki,дас кык
1579,zwölf::NUM,o'n ikki,divpadsmit
1580,zwanzig::NUM,yigirma,кызь
1581,zwanzig::NUM,yigirma,divdesmit
1582,dreißig::NUM,o'ttiz,комын
1583,dreißig::NUM,o'ttiz,trīsdesmit
1584,vierzig::NUM,qirq,нелямын
1585,vierzig::NUM,qirq,četrdesmit
1586,fünfzig::NUM,ällik,ветымын
1587,fünfzig::NUM,ällik,piecdesmit
1588,sechzig::NUM,oltmish,квайтымын
1589,sechzig::NUM,oltmish,sešdesmit
1590,siebzig::NUM,etmish,сизимдас
1591,siebzig::NUM,etmish,septiņdesmit
1592,achtzig::NUM,sakson,кӧкъямысдас
1593,achtzig::NUM,sakson,astoņdesmit
1594,neunzig::NUM,to'qson,ӧкмысдас
1595,neunzig::NUM,to'qson,deviņdesmit
1596,hundert::NUM,yuz,сё
1597,hundert::NUM,yuz,simt
1598,tausend::NUM,ming,сюрс
1599,tausend::NUM,ming,tūkstoš
1600,und::CNJ,va,и
1601,und::CNJ,va,un
1602,oder::CNJ,yo,либӧ
1603,oder::CNJ,yo,jeb
1604,stehen::V,turmoq,сулавны
1605,stehen::V,turmoq,stāvēt
1606,sitzen::V,o'tirmoq,пукавны
1607,sitzen::V,o'tirmoq,sēdēt
1608,liegen::V,yotmoq,куйлыны
1609,liegen::V,yotmoq,gulēt
1610,hängen::V,osilmoq,ӧшавны
1611,hängen::V,osilmoq,karāties
1612,werden::V,bo'lmoq,лоны
1613,werden::V,bo'lmoq,tapt
1614,passieren::V,bo'lib o'tmoq,лоны
1615,passieren::V,bo'lib o'tmoq,notikt
1616,beginnen::V,boshlanmoq,кутчысьны
1617,beginnen::V,boshlanmoq,кутны
1618,beginnen::V,boshlanmoq,sākties
1619,enden::V,bitmoq,помасьны
1620,enden::V,bitmoq,beigties
1621,wechseln::V,o'zgarmoq,вежсьыны
1622,wechseln::V,o'zgarmoq,mainīties
1623,aufgehen[Sonne]::V,chiqmoq,петны
1624,aufgehen[Sonne]::V,chiqmoq,lēkt
1625,aufgehen[Sonne]::V,chiqmoq,uzlēkt
1626,untergehen[Sonne]::V,botmoq,пуксьыны
1627,untergehen[Sonne]::V,botmoq,noiet
1628,untergehen[Sonne]::V,botmoq,rietēt
1629,scheinen[Sonne]::V,yaraqlamoq,югъявны
1630,scheinen[Sonne]::V,yaraqlamoq,югвидзны
1631,scheinen[Sonne]::V,yaraqlamoq,spīdēt
1632,donnern::V,gulduramoq,гымавны
1633,donnern::V,gulduramoq,dārdēt
1634,wehen::V,elpimoq,пӧльтны
1635,wehen::V,elpimoq,pūst
1636,strömen::V,oqmoq,киссьыны
1637,strömen::V,oqmoq,līt
1638,strömen::V,oqmoq,plūst
1639,fließen::V,oqmoq,визувтны
1640,fließen::V,oqmoq,tecēt
1641,sich drehen::V,aylanmoq,бергавны
1642,sich drehen::V,aylanmoq,grozīties
1643,schwanken::V,qoqilmoq,легны
1644,schwanken::V,qoqilmoq,лайкъявны
1645,schwanken::V,qoqilmoq,līgoties
1646,schwanken::V,qoqilmoq,grīļoties
1647,schwingen::V,lopillamoq,лайкъявны
1648,schwingen::V,lopillamoq,люллявны
1649,schwingen::V,lopillamoq,vēzēties
1650,fallen::V,tushmoq,усьны
1651,fallen::V,tushmoq,krist
1652,brennen::V,yonmoq,сотчыны
1653,brennen::V,yonmoq,degt
1654,rauchen::V,tutamoq,тшынӧдны
1655,rauchen::V,tutamoq,dūmot
1656,regnen::V,yomg'ir yog'moq,зэрны
1657,regnen::V,yomg'ir yog'moq,līt
1658,gefrieren::V,muzlamoq,кынмыны
1659,gefrieren::V,muzlamoq,sasalt
1660,tauen::V,ärimoq,сывны
1661,tauen::V,ärimoq,kust
1662,schmelzen::V,ärimoq,сывны
1663,schmelzen::V,ärimoq,kust
1664,schmelzen::V,ärimoq,nokust
1665,trocknen::V,qurimoq,косьмыны
1666,trocknen::V,qurimoq,žūt
1667,trocknen::V,qurimoq,kaltēties
1668,sieden::V,qaynamoq,пуны
1669,sieden::V,qaynamoq,virt
1670,sieden::V,qaynamoq,vārīties
1671,faulen::V,chirimoq,сісьмыны
1672,faulen::V,chirimoq,pūt
1673,faulen::V,chirimoq,trudēt
1674,verfaulen::V,chirimoq,сісьмыны
1675,verfaulen::V,chirimoq,sapūt
1676,verfaulen::V,chirimoq,satrūdēt
1677,reißen::V,qayt qilmoq,орны
1678,reißen::V,qayt qilmoq,plīst
1679,reißen::V,qayt qilmoq,satrūkt
1680,versinken::V,g'arq bo'lmoq,вӧйны
1681,versinken::V,g'arq bo'lmoq,grimt
1682,versinken::V,g'arq bo'lmoq,nogrimt
1683,vergehen::V,o'tmoq,кольны
1684,vergehen::V,o'tmoq,ордйыны
1685,vergehen::V,o'tmoq,paiet
1686,erscheinen::V,zuhur ätmoq,петкӧдчыны
1687,erscheinen::V,zuhur ätmoq,parādīties
1688,verschwinden::V,yo'qolmoq,бырны
1689,verschwinden::V,yo'qolmoq,nozust
1690,sinken::V,pasaymoq,вӧйны
1691,sinken::V,pasaymoq,kristies
1692,abnehmen::V,kamaymoq,чинны
1693,abnehmen::V,kamaymoq,noplakt
1694,abnehmen::V,kamaymoq,mazināties
1695,zunehmen::V,urchimoq,содны
1696,zunehmen::V,urchimoq,ыдждыны
1697,zunehmen::V,urchimoq,pieaugt
1698,zunehmen::V,urchimoq,pieņemties
1699,steigen::V,oshmoq,лыбны
1700,steigen::V,oshmoq,kāpt
1701,wachsen::V,o'smoq,быдмыны
1702,wachsen::V,o'smoq,augt
1703,glänzen::V,porlamoq,югъявны
1704,glänzen::V,porlamoq,дзирдавны
1705,glänzen::V,porlamoq,zaigot
1706,glänzen::V,porlamoq,laistīties
1707,funkeln::V,yalt ätmoq,югъявны
1708,funkeln::V,yalt ätmoq,дзирдавны
1709,funkeln::V,yalt ätmoq,mirdzēt
1710,funkeln::V,yalt ätmoq,dzirkstēt
1711,lärmen::V,taraq ätmoq,жувгыны
1712,lärmen::V,taraq ätmoq,ыугыны
1713,lärmen::V,taraq ätmoq,шумитны
1714,lärmen::V,taraq ätmoq,ālēties
1715,lärmen::V,taraq ätmoq,trokšņot
1716,läuten::V,jiringlamoq,жургыны
1717,läuten::V,jiringlamoq,zvanīt
1718,klingeln::V,jiringlamoq,звӧнитны
1719,klingeln::V,jiringlamoq,zvanīt
1720,klirren::V,sharaqlamoq,гольскöдчыны
1721,klirren::V,sharaqlamoq,tinkšķēt
1722,klirren::V,sharaqlamoq,džinkstēt
1723,brausen::V,vag'illamoq,буавны
1724,brausen::V,vag'illamoq,krākt
1725,brausen::V,vag'illamoq,brāzmot
1726,rauschen::V,shitirlamoq,кышакывны
1727,rauschen::V,shitirlamoq,šalkt
1728,klingen::V,yangramoq,шыавны
1729,klingen::V,yangramoq,юргыны
1730,klingen::V,yangramoq,skanēt
1731,klingen::V,yangramoq,izklausīties
1732,bellen::V,hurmoq,увтны
1733,bellen::V,hurmoq,riet
1734,heulen::V,uvlamoq,омлявны
1735,heulen::V,uvlamoq,вурзавны
1736,heulen::V,uvlamoq,kaukt
1737,heulen::V,uvlamoq,gaudot
1738,blasen::V,puflamoq,пӧльтны
1739,blasen::V,puflamoq,pūst
1740,pfeifen::V,xushtak chalmoq ,шутьлявны
1741,pfeifen::V,xushtak chalmoq ,svilpt
1742,pfeifen::V,xushtak chalmoq ,svilpot
1743,schreien::V,qiyqirmoq,горзыны
1744,schreien::V,qiyqirmoq,brēkt
1745,schreien::V,qiyqirmoq,kliegt
1746,stöhnen::V,nola qilmoq,ымзыны
1747,stöhnen::V,nola qilmoq,vaidēt
1748,zittern::V,titramoq,тіравны
1749,zittern::V,titramoq,drebēt
1750,leben::V,yashamoq,овны
1751,leben::V,yashamoq,dzīvot
1752,geboren werden::V,tug'ilmoq,чужны
1753,geboren werden::V,tug'ilmoq,dzimt
1754,atmen::V,nafas chiqarmoq,кашкыны
1755,atmen::V,nafas chiqarmoq,пошиктыны
1756,atmen::V,nafas chiqarmoq,elpot
1757,trinken::V,ichmoq,юны
1758,trinken::V,ichmoq,dzert
1759,essen::V,emoq,сёйны
1760,essen::V,emoq,ēst
1761,schlucken::V,yutmoq,ньылавны
1762,schlucken::V,yutmoq,rīt
1763,müde werden::V,horimoq,мудзны
1764,müde werden::V,horimoq,nokust
1765,einschlafen::V,uxlab qolmoq,ланьтны
1766,einschlafen::V,uxlab qolmoq,унмовсьны
1767,einschlafen::V,uxlab qolmoq,iemigt
1768,einschlafen::V,uxlab qolmoq,aizmigt
1769,schlafen::V,uxlamoq,узьны
1770,schlafen::V,uxlamoq,gulēt
1771,aufwachen::V,uyg'onmoq,садьмыны
1772,aufwachen::V,uyg'onmoq,mosties
1773,aufstehen::V,qo'pmoq,чеччыны
1774,aufstehen::V,qo'pmoq,celties
1775,sich erholen::V,dam olmoq,шойччыны
1776,sich erholen::V,dam olmoq,atžirgt
1777,sich erholen::V,dam olmoq,atpūsties
1778,krank werden::V,kasallanmoq,висьмыны
1779,krank werden::V,kasallanmoq,sasirgt
1780,krank sein::V,betob yotmoq,висьны
1781,krank sein::V,betob yotmoq,slimot
1782,schmerzen::V,og'rimoq,висьны
1783,schmerzen::V,og'rimoq,sāpēt
1784,schmerzen::V,og'rimoq,smelgt
1785,husten::V,yo'talmoq,кызны
1786,husten::V,yo'talmoq,klepot
1787,genesen::V,tuzalmoq,бурдны
1788,genesen::V,tuzalmoq,veseļoties
1789,sterben::V,o'lmoq,кувны
1790,sterben::V,o'lmoq,mirt
1791,sterben::V,o'lmoq,nomirt
1792,umkommen::V,halok bo'lmoq,кувны
1793,umkommen::V,halok bo'lmoq,apsprāgt
1794,umkommen::V,halok bo'lmoq,aiziet bojā
1795,sich bewegen::V,harakat qilmoq,вӧрзьыны
1796,sich bewegen::V,harakat qilmoq,virzīties
1797,sich rühren::V,qimirlamoq,вӧрны
1798,sich rühren::V,qimirlamoq,вӧрӧдчыны
1799,sich rühren::V,qimirlamoq,sagrozīties
1800,sich erheben::V,qo'pmoq,сувтны
1801,sich erheben::V,qo'pmoq,piecelties
1802,sich setzen::V,o'tirmoq,пуксьыны
1803,sich setzen::V,o'tirmoq,sēsties
1804,hinfallen::V,yiqilmoq,усьны
1805,hinfallen::V,yiqilmoq,sabirt
1806,hinfallen::V,yiqilmoq,pakrist
1807,laufen::V,yurmoq,мyнны
1808,laufen::V,yurmoq,iet
1809,laufen::V,yurmoq,skraidīt
1810,schreiten::V,yurmoq,восьлавны
1811,schreiten::V,yurmoq,soļot
1812,spazierengehen::V,sayr ätmoq,гуляйтны
1813,spazierengehen::V,sayr ätmoq,staigāt
1814,spazierengehen::V,sayr ätmoq,pastaigāties
1815,eilen::V,tezlamoq,тэрмасьны
1816,eilen::V,tezlamoq,traukt
1817,sich beeilen::V,shoshmoq,тэрмасьны
1818,sich beeilen::V,shoshmoq,steigties
1819,sich beeilen::V,shoshmoq,pasteigties
1820,sausen::V,chopqillamoq,тӧвзьыны
1821,sausen::V,chopqillamoq,drāzt
1822,sausen::V,chopqillamoq,brāzties
1823,rennen::V,yugurmoq,котӧртны
1824,rennen::V,yugurmoq,skriet
1825,springen::V,sakramoq,чеччавны
1826,springen::V,sakramoq,lēkt
1827,klettern::V,yuqorilamoq,кышасьны
1828,klettern::V,yuqorilamoq,кавшасьны
1829,klettern::V,yuqorilamoq,kāpt
1830,klettern::V,yuqorilamoq,rāpties
1831,schaukeln::V,irg'amoq,гычасьны
1832,schaukeln::V,irg'amoq,šūpoties
1833,schaukeln::V,irg'amoq,zvalstīties
1834,kriechen::V,ämaklamoq,кыссьыны
1835,kriechen::V,ämaklamoq,līst
1836,kriechen::V,ämaklamoq,rāpot
1837,schwimmen::V,suzmoq,уявны
1838,schwimmen::V,suzmoq,peldēt
1839,tauchen::V,chu'mmoq,сунавны
1840,tauchen::V,chu'mmoq,gremdēties
1841,rudern::V,eshkak eshmoq,пелысасьны
1842,rudern::V,eshkak eshmoq,airēt
1843,rudern::V,eshkak eshmoq,irties
1844,fahren::V,haydamoq,мунны
1845,fahren::V,haydamoq,braukt
1846,fliegen::V,uchmoq,лэбны
1847,fliegen::V,uchmoq,lidot
1848,fliegen::V,uchmoq,laisties
1849,gehen::V,bormoq,мyнны
1850,gehen::V,bormoq,iet
1851,weggehen::V,ketoq,мунавны
1852,weggehen::V,ketoq,aiziet
1853,abfahren::V,jo'namoq,мӧдӧдчыны
1854,abfahren::V,jo'namoq,atiet
1855,abfahren::V,jo'namoq,aizbraukt
1856,anhalten::V,to'xtamoq,джӧмдыны
1857,anhalten::V,to'xtamoq,apstāties
1858,hineingehen::V,kirmoq,пырны
1859,hineingehen::V,kirmoq,ieiet
1860,eintreten::V,kirmoq,пырны
1861,eintreten::V,kirmoq,ienākt
1862,kommen::V,kelmoq,воны
1863,kommen::V,kelmoq,локны
1864,kommen::V,kelmoq,nākt
1865,ankommen::V,etib kelmoq,воны
1866,ankommen::V,etib kelmoq,локны
1867,ankommen::V,etib kelmoq,nonākt
1868,ankommen::V,etib kelmoq,ierasties
1869,zurückkommen::V,qaytib kelmoq,косны
1870,zurückkommen::V,qaytib kelmoq,бергӧдчыны
1871,zurückkommen::V,qaytib kelmoq,atgriezties
1872,bleiben::V,qolmoq,кольны
1873,bleiben::V,qolmoq,palikt
1874,warten::V,poylamoq,виччысьны
1875,warten::V,poylamoq,gaidīt
1876,erwarten::V,kutmoq,виччысьны
1877,erwarten::V,kutmoq,sagaidīt
1878,suchen::V,izlamoq,корсьны
1879,suchen::V,izlamoq,meklēt
1880,finden::V,topmoq,казявны
1881,finden::V,topmoq,rast
1882,finden::V,topmoq,atrast
1883,versuchen::V,chalishmoq,заводитчывны
1884,versuchen::V,chalishmoq,mēģināt
1885,vorbereiten::V,hozirlamoq,дасьтыны
1886,vorbereiten::V,hozirlamoq,gatavot
1887,vorbereiten::V,hozirlamoq,sagatavot
1888,lieben::V,sevmoq,радейтны
1889,lieben::V,sevmoq,mīlēt
1890,mögen::V,ardoqlamoq,радейтны
1891,mögen::V,ardoqlamoq,gribēties
1892,lachen::V,kulmoq,серавны
1893,lachen::V,kulmoq,серавлыны
1894,lachen::V,kulmoq,smiet
1895,lachen::V,kulmoq,smieties
1896,rühren::V,ta'sirlantirmoq,нормӧдны
1897,rühren::V,ta'sirlantirmoq,aizgrābt
1898,weinen::V,yig'lamoq,бӧрдны
1899,weinen::V,yig'lamoq,raudāt
1900,schimpfen::V,koyinmoq,видчыны
1901,schimpfen::V,koyinmoq,rāties
1902,schimpfen::V,koyinmoq,lamāties
1903,sich ärgern::V,g'azab qilmoq,скӧравны
1904,sich ärgern::V,g'azab qilmoq,īgt
1905,sich ärgern::V,g'azab qilmoq,pukoties
1906,sich ärgern::V,g'azab qilmoq,dusmoties
1907,sich fürchten::V,hurkmoq,повны
1908,sich fürchten::V,hurkmoq,bīties
1909,sich fürchten::V,hurkmoq,baidīties
1910,fürchten::V,qo'rqmoq,повны
1911,fürchten::V,qo'rqmoq,baidīties no
1912,fliehen::V,qochmoq,пышйыны
1913,fliehen::V,qochmoq,bēgt
1914,flüchten::V,qochmoq,пышйыны
1915,flüchten::V,qochmoq,aizbēgt
1916,sehen::V,ko'rmoq,аддзыны
1917,sehen::V,ko'rmoq,redzēt
1918,anschauen::V,razm solmoq,видзӧдны
1919,anschauen::V,razm solmoq,paraudzīties
1920,ansehen::V,razm qilmoq,видзӧдны
1921,ansehen::V,razm qilmoq,aplūkot
1922,hören::V,äshitmoq,кывны
1923,hören::V,äshitmoq,dzirdēt
1924,zuhören::V,tinglamoq,кывзыны
1925,zuhören::V,tinglamoq,klausīties
1926,probieren::V,tatib ko'rmoq,видлыны
1927,probieren::V,tatib ko'rmoq,nogaršot
1928,riechen::V,iskamoq,чушкыны
1929,riechen::V,iskamoq,ost
1930,riechen::V,iskamoq,ostīt
1931,fühlen::V,sezmoq,вежӧртны
1932,fühlen::V,sezmoq,гӧгӧрвоны
1933,fühlen::V,sezmoq,just
1934,fühlen::V,sezmoq,izjust
1935,scheinen::V,tuyilmoq,кажитчыны
1936,scheinen::V,tuyilmoq,šķist
1937,scheinen::V,tuyilmoq,likties
1938,zu sehen sein::V,ko'rinmoq,тыдавны
1939,zu sehen sein::V,ko'rinmoq,parādīties
1940,vernehmen::V,äshitmoq,кывны
1941,vernehmen::V,äshitmoq,saklausīt
1942,frieren::V,sovuq qotmoq,кынмыны
1943,frieren::V,sovuq qotmoq,salt
1944,tun::V,ätmoq,керны
1945,tun::V,ätmoq,darīt
1946,können::V,-a olmoq,кужны
1947,können::V,-a olmoq,prast
1948,können::V,-y olmoq,кужны
1949,können::V,-y olmoq,prast
1950,wollen::V,istamoq,кӧсйыны
1951,wollen::V,istamoq,gribēt
1952,anfangen::V,boshlamoq,заводитны
1953,anfangen::V,boshlamoq,пондыны
1954,anfangen::V,boshlamoq,sākt
1955,anfangen::V,boshlamoq,iesākt
1956,beenden::V,bitirmoq,помавны
1957,beenden::V,bitirmoq,beigt
1958,beenden::V,bitirmoq,pabeigt
1959,aufhören::V,tinmoq,дугӧдны
1960,aufhören::V,tinmoq,pārtraukt
1961,gelingen::V,muvaffaqiyat qozonmoq,артмыны
1962,gelingen::V,muvaffaqiyat qozonmoq,izdoties
1963,geraten::V,bo'lmoq,сюрны
1964,geraten::V,bo'lmoq,веськавны
1965,geraten::V,bo'lmoq,veikties
1966,öffnen::V,ochmoq,восьтыны
1967,öffnen::V,ochmoq,atvērt
1968,öffnen::V,ochmoq,attaisīt
1969,schließen::V,yopmoq,пӧдлавны
1970,schließen::V,yopmoq,slēgt
1971,schließen::V,yopmoq,aizvērt
1972,schließen::V,yopmoq,aiztaisīt
1973,stellen::V,qo'ymoq,сувтӧдны
1974,stellen::V,qo'ymoq,likt
1975,stellen::V,qo'ymoq,nolikt
1976,setzen::V,o'tqazmoq,пуксьӧдны
1977,setzen::V,o'tqazmoq,sēdināt
1978,legen::V,yotqizmoq,пуктыны
1979,legen::V,yotqizmoq,likt
1980,berühren::V,tegmoq,вӧрзьӧдны
1981,berühren::V,tegmoq,инмӧдчывны
1982,berühren::V,tegmoq,skart
1983,berühren::V,tegmoq,aizskart
1984,verbinden::V,ulamoq,йитны
1985,verbinden::V,ulamoq,saistīt
1986,verbinden::V,ulamoq,savienot
1987,bedecken::V,bekitmoq,вевттьыны
1988,bedecken::V,bekitmoq,apsegt
1989,bedecken::V,bekitmoq,pārsegt
1990,aufhängen::V,ildirmoq,ӧшӧдны
1991,aufhängen::V,ildirmoq,джагӧдны
1992,aufhängen::V,ildirmoq,uzkārt
1993,anzünden::V,yondirmoq,ӧзтыны
1994,anzünden::V,yondirmoq,aizdegt
1995,anzünden::V,yondirmoq,aizdedzināt
1996,aufheben::V,ko'tarmoq,чеччӧдны
1997,aufheben::V,ko'tarmoq,сувтӧдны
1998,aufheben::V,ko'tarmoq,pacelt
1999,zurücklassen::V,ayrilmoq,кольны
2000,zurücklassen::V,ayrilmoq,atstāt
2001,verlieren::V,yo'qotmoq,воштыны
2002,verlieren::V,yo'qotmoq,zaudēt
2003,verlieren::V,yo'qotmoq,pazaudēt
2004,fallen lassen::V,tushirmoq,уськӧдны
2005,fallen lassen::V,tushirmoq,nomest
2006,machen::V,qilmoq,вӧчны
2007,machen::V,qilmoq,лӧсьӧдны
2008,machen::V,qilmoq,darīt
2009,herstellen::V,chiqarmoq,лӧсьӧдны
2010,herstellen::V,chiqarmoq,ražot
2011,herstellen::V,chiqarmoq,izgatavot
2012,bauen::V,solmoq,лэптыны
2013,bauen::V,solmoq,celt
2014,bauen::V,solmoq,būvēt
2015,reparieren::V,tuzatmoq,дзоньтавны
2016,reparieren::V,tuzatmoq,labot
2017,reparieren::V,tuzatmoq,remontēt
2018,verbessern::V,isloh qilmoq,бурмӧдны
2019,verbessern::V,isloh qilmoq,labot
2020,verbessern::V,isloh qilmoq,izlabot
2021,ändern::V,o'zgartirmoq,вежны
2022,ändern::V,o'zgartirmoq,mainīt
2023,graben::V,qazimoq,кодйыны
2024,graben::V,qazimoq,rakt
2025,beugen::V,bukmoq,куснявны
2026,beugen::V,bukmoq,liekt
2027,biegen::V,bukmoq,куснявны
2028,biegen::V,bukmoq,liekt
2029,drehen::V,aylantirmoq,бергӧдлыны
2030,drehen::V,aylantirmoq,griezt
2031,wenden::V,burmoq,бергӧдны
2032,wenden::V,burmoq,apgriezt
2033,umdrehen::V,ag'darmoq,бергӧдны
2034,umdrehen::V,ag'darmoq,apgriezt
2035,heben::V,yuksaltirmoq,лэптыны
2036,heben::V,yuksaltirmoq,celt
2037,heben::V,yuksaltirmoq,cilāt
2038,heben::V,yuksaltirmoq,pacelt
2039,hochheben::V,ko'tarmoq,кыпӧдны
2040,hochheben::V,ko'tarmoq,pacelt
2041,ergreifen::V,tutamlamoq,кутны
2042,ergreifen::V,tutamlamoq,paķert
2043,ergreifen::V,tutamlamoq,satvert
2044,halten::V,tutmoq,кутны
2045,halten::V,tutmoq,turēt
2046,halten::V,tutmoq,saturēt
2047,drücken::V,bosmoq,личкыны
2048,drücken::V,bosmoq,топӧдны
2049,drücken::V,bosmoq,spiest
2050,schieben::V,surmoq,ӧтдортны
2051,schieben::V,surmoq,йӧткыштны
2052,schieben::V,surmoq,stumt
2053,kratzen::V,qashimoq,гуджӧдны
2054,kratzen::V,qashimoq,kasīt
2055,kratzen::V,qashimoq,skrāpēt
2056,lecken::V,mijimoq,нювны
2057,lecken::V,mijimoq,lakt
2058,lecken::V,mijimoq,laizīt
2059,beißen::V,tishlamoq,курччыны
2060,beißen::V,tishlamoq,kost
2061,abreißen::V,emirmoq,орӧдны
2062,abreißen::V,emirmoq,atraut
2063,abreißen::V,emirmoq,atplēst
2064,abschneiden::V,cho'rt kesmoq,вундавны
2065,abschneiden::V,cho'rt kesmoq,nogriezt
2066,binden::V,bog'lamoq,гӧрддзавны
2067,binden::V,bog'lamoq,кӧртавны
2068,binden::V,bog'lamoq,siet
2069,binden::V,bog'lamoq,aptīt
2070,stecken::V,suqmoq,сюйны
2071,stecken::V,suqmoq,bāzt
2072,stecken::V,suqmoq,spraust
2073,brechen::V,sindirmoq,чегны
2074,brechen::V,sindirmoq,lauzt
2075,brechen::V,sindirmoq,lauzīt
2076,klopfen::V,dukurlamoq,камгыны
2077,klopfen::V,dukurlamoq,klauvēt
2078,hauen::V,urmoq,нӧйнты
2079,hauen::V,urmoq,кучкыны
2080,hauen::V,urmoq,cirst
2081,hauen::V,urmoq,dauzīt
2082,kleben::V,yopishtirmoq,лемавны
2083,kleben::V,yopishtirmoq,ляскавны
2084,kleben::V,yopishtirmoq,līmēt
2085,kleben::V,yopishtirmoq,lipināt
2086,reiben::V,surkamoq,тільны
2087,reiben::V,surkamoq,зыравны
2088,reiben::V,surkamoq,rīvēt
2089,reiben::V,surkamoq,berzēt
2090,streichen::V,surkamoq,мавтны
2091,streichen::V,surkamoq,ziest
2092,streichen::V,surkamoq,triept
2093,schleifen::V,qayramoq,кеслыны
2094,schleifen::V,qayramoq,trīt
2095,schleifen::V,qayramoq,asināt
2096,schneiden::V,kesmoq,шырны
2097,schneiden::V,kesmoq,griezt
2098,schneiden::V,kesmoq,sagriezt
2099,rütteln::V,chayqamoq,легӧдны
2100,rütteln::V,chayqamoq,катлӧдлыны
2101,rütteln::V,chayqamoq,kratīt
2102,rütteln::V,chayqamoq,purināt
2103,schütteln::V,chayqamoq,тракӧдны
2104,schütteln::V,chayqamoq,kratīt
2105,schwenken::V,chayqatmoq,ӧвтны
2106,schwenken::V,chayqatmoq,шенасьны
2107,schwenken::V,chayqatmoq,vēzēt
2108,schwenken::V,chayqatmoq,vēcināt
2109,schütten::V,quymoq,кисьтны
2110,schütten::V,quymoq,bērt
2111,füllen::V,to'ldirmoq,тыртны
2112,füllen::V,to'ldirmoq,pildīt
2113,füllen::V,to'ldirmoq,piepildīt
2114,einwickeln::V,chulg'amoq,тубыртны
2115,einwickeln::V,chulg'amoq,ietīt
2116,tragen::V,tashimoq,нуны
2117,tragen::V,tashimoq,nest
2118,schleppen::V,sudramoq,кыскавны
2119,schleppen::V,sudramoq,stiept
2120,schleppen::V,sudramoq,staipīt
2121,ziehen::V,tortmoq,кыскыны
2122,ziehen::V,tortmoq,vilkt
2123,aufbewahren::V,tutmoq,видзны
2124,aufbewahren::V,tutmoq,glabāt
2125,aufbewahren::V,tutmoq,uzglabāt
2126,werfen::V,tashlamoq,чӧвтны
2127,werfen::V,tashlamoq,шыбитны
2128,werfen::V,tashlamoq,mest
2129,werfen::V,tashlamoq,sviest
2130,fangen::V,tutmoq,кутны
2131,fangen::V,tutmoq,ķert
2132,fangen::V,tutmoq,uzķert
2133,packen::V,opqochmoq,босьтны
2134,packen::V,opqochmoq,paķert
2135,packen::V,opqochmoq,satvert
2136,verstecken::V,yashirmoq,дзебны
2137,verstecken::V,yashirmoq,slēpt
2138,verstecken::V,yashirmoq,noglabāt
2139,teilen::V,bo'lmoq,юкны
2140,teilen::V,bo'lmoq,dalīt
2141,schicken::V,yubormoq,ыстыны
2142,schicken::V,yubormoq,sūtīt
2143,schicken::V,yubormoq,atsūtīt
2144,bringen::V,keltirmoq,вайны
2145,bringen::V,keltirmoq,atvest
2146,hinzufügen::V,tirkamoq,содтыны
2147,hinzufügen::V,tirkamoq,pievienot
2148,bekommen::V,olmoq,босьтны
2149,bekommen::V,olmoq,dabūt
2150,erhalten::V,olmoq,босьтны
2151,erhalten::V,olmoq,saņemt
2152,nehmen::V,olmoq,босьтны
2153,nehmen::V,olmoq,ņemt
2154,nehmen::V,olmoq,paņemt
2155,wählen::V,saylamoq,бӧрйыны
2156,wählen::V,saylamoq,ievēlēt
2157,auswählen::V,saylamoq,бӧрйыны
2158,auswählen::V,saylamoq,izvēlēt
2159,bewahren::V,saqlamoq,видзны
2160,bewahren::V,saqlamoq,saglabāt
2161,behindern::V,xalal bermoq,конйӧдлыны
2162,behindern::V,xalal bermoq,джӧмдӧдны
2163,behindern::V,xalal bermoq,kavēt
2164,behindern::V,xalal bermoq,aizkavēt
2165,verderben::V,xazon qilmoq,тшыкӧдны
2166,verderben::V,xazon qilmoq,sabojāt
2167,beschädigen::V,buzmoq,тшыкӧдны
2168,beschädigen::V,buzmoq,bojāt
2169,beschädigen::V,buzmoq,maitāt
2170,zerbrechen::V,sindirmoq,жуглыны
2171,zerbrechen::V,sindirmoq,salauzt
