,Concept_ID,kk,ta
1301,malen::V,сурет салу,வண்ணச்சித்திரம்
1302,zeichnen::V,сурет салу,வரை
1303,schreiben::V,жазу,எழுது
1304,besitzen::V,болу,உடைமையாகக் கொண்டிரு
1305,kaufen::V,алу,வாங்கு
1306,kaufen::V,әперу,வாங்கு
1307,verkaufen::V,сату,விற்பனை செய்
1308,bezahlen::V,төлеу,இறுத்தல்
1309,bezahlen::V,ақы беру,இறுத்தல்
1310,bezahlen::V,ақы төлеу,இறுத்தல்
1311,zahlen::V,төлеу,பணம் செலுத்து
1312,beherrschen::V,билеу,ஆட்சிசெய்
1313,ertragen::V,төзу,தாங்கு
1314,ertragen::V,шыдау,தாங்கு
