,Concept_ID,hu,hu
1622,erzählen::V,elbeszél,mesél
1623,erzählen::V,elbeszél,elbeszél
1624,mitteilen::V,közöl,közöl
1625,nennen::V,hív,hív
1626,nennen::V,hív,nevez
1627,nennen::V,nevez,hív
1628,nennen::V,nevez,nevez
1629,rufen::V,hív,hív
1630,prahlen::V,dicsekszik,dicsekszik
1631,übersetzen::V,fordít,fordít
1632,denken::V,gondol,gondol
1633,glauben::V,hisz,hisz
1634,bemerken::V,észrevesz,észrevesz
1635,erkennen::V,ráismer,ráismer
1636,erkennen::V,ráismer,felismer
1637,erkennen::V,felismer,ráismer
1638,erkennen::V,felismer,felismer
1639,begreifen::V,felfog,felfog
1640,verstehen::V,ért,ért
1641,verstehen::V,ért,megért
1642,verstehen::V,megért,ért
1643,verstehen::V,megért,megért
1644,lernen::V,tanul,tanul
1645,lernen::V,tanul,megtanul
1646,lernen::V,megtanul,tanul
1647,lernen::V,megtanul,megtanul
1648,wissen::V,tud,tud
1649,sich erinnern an::V,emlékszik,emlékszik
1650,vergessen::V,felejt,felejt
1651,vergessen::V,felejt,elfelejt
1652,vergessen::V,elfelejt,felejt
1653,vergessen::V,elfelejt,elfelejt
1654,messen::V,mér,mér
1655,messen::V,mér,megmér
1656,messen::V,megmér,mér
1657,messen::V,megmér,megmér
1658,zählen::V,számol,számol
1659,zählen::V,számol,megszámol
1660,zählen::V,megszámol,számol
1661,zählen::V,megszámol,megszámol
1662,rechnen::V,számít,számít
1663,lesen::V,olvas,olvas
1664,malen::V,fest,fest
1665,zeichnen::V,rajzol,rajzol
1666,schreiben::V,ír,ír
1667,besitzen::V,birtokol,birtokol
1668,kaufen::V,vesz,vesz
1669,kaufen::V,vesz,megvesz
1670,kaufen::V,megvesz,vesz
1671,kaufen::V,megvesz,megvesz
1672,verkaufen::V,elad,elad
1673,bezahlen::V,fizet,fizet
1674,bezahlen::V,fizet,kifizet
1675,bezahlen::V,kifizet,fizet
1676,bezahlen::V,kifizet,kifizet
1677,zahlen::V,fizet,fizet
1678,zahlen::V,fizet,megfizet
1679,zahlen::V,megfizet,fizet
1680,zahlen::V,megfizet,megfizet
1681,beherrschen::V,ural,ural
1682,ertragen::V,elbír,elbír
1683,ertragen::V,elbír,elvisel
1684,ertragen::V,elvisel,elbír
1685,ertragen::V,elvisel,elvisel
