,Concept_ID,bg,lv
1620,verschieden::A,разен,абу ӧткодь
1621,verschieden::A,разен,разнӧй
1622,verschieden::A,разен,dažāds
1623,verschieden::A,различен,абу ӧткодь
1624,verschieden::A,различен,разнӧй
1625,verschieden::A,различен,dažāds
1626,nah::A,близък,матыс
1627,nah::A,близък,tuvs
1628,fern::A,далечен,ылі
1629,fern::A,далечен,tāls
1630,linker::A,ляв,шуйга
1631,linker::A,ляв,kreisais
1632,rechter::A,прав,веськыд
1633,rechter::A,прав,labais
1634,anderer::A,друг,мукӧд
1635,anderer::A,друг,otrs
1636,erster::A,пръв,медводдза
1637,erster::A,пръв,pirmais
1638,erster::A,първи,медводдза
1639,erster::A,първи,pirmais
1640,zweiter::A,втори,мӧд
1641,zweiter::A,втори,otrais
1642,dritter::A,трети,коймӧд
1643,dritter::A,трети,trešais
1644,letzter::A,последен,бӧръя
1645,letzter::A,последен,beidzamais
1646,allein::ADV,само,ӧтка
1647,allein::ADV,само,viens pats
1648,auf einmal::ADV,същевременно,ӧтпырйӧ
1649,auf einmal::ADV,същевременно,reizē
1650,zusammen::ADV,заедно,тшӧтш
1651,zusammen::ADV,заедно,kopā
1652,zusammen::ADV,заедно,vienviet
1653,lange::ADV,дълго,дыр
1654,lange::ADV,дълго,ilgi
1655,plötzlich::ADV,изведнъж,друг
1656,plötzlich::ADV,изведнъж,pēkšņi
1657,sofort::ADV,веднага,дзик пыр
1658,sofort::ADV,веднага,tūlīt
1659,später::ADV,по-късно,сэсся
1660,später::ADV,по-късно,vēlāk
1661,jetzt::ADV,сега,ӧні
1662,jetzt::ADV,сега,tagad
1663,heute::ADV,днес,талун
1664,heute::ADV,днес,šodien
1665,morgen::ADV,утре,аски
1666,morgen::ADV,утре,rīt
1667,bald::ADV,скоро,регыд
1668,bald::ADV,скоро,drīz
1669,dann::ADV,после,бӧрын
1670,dann::ADV,после,бӧрти
1671,dann::ADV,после,tad
1672,dann::ADV,тогава,бӧрын
1673,dann::ADV,тогава,бӧрти
1674,dann::ADV,тогава,tad
1675,gestern::ADV,вчера,тӧнлун
1676,gestern::ADV,вчера,vakar
1677,einst::ADV,някога,ӧтчыд
1678,einst::ADV,някога,ӧтпыр
1679,einst::ADV,някога,citreiz
1680,damals::ADV,тогава,сэки
1681,damals::ADV,тогава,toreiz
1682,danach::ADV,после,сэсся
1683,danach::ADV,после,pēc tam
1684,danach::ADV,след това,сэсся
1685,danach::ADV,след това,pēc tam
1686,vorher::ADV,преди,войдӧр
1687,vorher::ADV,преди,iepriekš
1688,vorher::ADV,преди,pirms tam
1689,vorher::ADV,преди това,войдӧр
1690,vorher::ADV,преди това,iepriekš
1691,vorher::ADV,преди това,pirms tam
1692,zuerst::ADV,най-напред,войдӧр
1693,zuerst::ADV,най-напред,vis'pirms
1694,einmal::ADV,веднъж,ӧтчыдысь
1695,einmal::ADV,веднъж,reiz
1696,einmal::ADV,веднъж,vienreiz
1697,einmal::ADV,един път,ӧтчыдысь
1698,einmal::ADV,един път,reiz
1699,einmal::ADV,един път,vienreiz
1700,manchmal::ADV,понякога,корсюрӧ
1701,manchmal::ADV,понякога,dažkārt
1702,oft::ADV,често,тшӧкыда
1703,oft::ADV,често,bieži
1704,immer::ADV,винаги,век
1705,immer::ADV,винаги,allaž
1706,immer::ADV,винаги,vien'mēr
1707,niemals::ADV,никога,оз некор
1708,niemals::ADV,никога,nemūžam
1709,hier::ADV,тук,со
1710,hier::ADV,тук,тонӧ
1711,hier::ADV,тук,te
1712,hier::ADV,тук,šeit
1713,hier::ADV,тука,со
1714,hier::ADV,тука,тонӧ
1715,hier::ADV,тука,te
1716,hier::ADV,тука,šeit
1717,hierhin::ADV,насам,татчӧ
1718,hierhin::ADV,насам,талань
1719,hierhin::ADV,насам,šurp
1720,hierhin::ADV,насам,uz šejieni
1721,von hier::ADV,оттук,тасянь
1722,von hier::ADV,оттук,no šejienes
1723,von hier::ADV,оттука,тасянь
1724,von hier::ADV,оттука,no šejienes
1725,dort::ADV,там,сэні
1726,dort::ADV,там,tur
1727,dorthin::ADV,натам,сэтчӧ
1728,dorthin::ADV,натам,turp
1729,dorthin::ADV,натам,uz turieni
1730,dorthin::ADV,нататък,сэтчӧ
1731,dorthin::ADV,нататък,turp
1732,dorthin::ADV,нататък,uz turieni
1733,geradeaus::ADV,направо,веськыда
1734,geradeaus::ADV,направо,taisni uz priekšu
1735,vorwärts::ADV,напред,водзӧ
1736,vorwärts::ADV,напред,uz priekšu
1737,rückwärts::ADV,назад,бӧрӧ
1738,rückwärts::ADV,назад,atmuguriski
1739,zurück::ADV,обратно,бӧр
1740,zurück::ADV,обратно,atpakāļ
1741,unten::ADV,долу,улын
1742,unten::ADV,долу,уліын
1743,unten::ADV,долу,lejā
1744,unten::ADV,долу,apakšā
1745,hinab::ADV,надолу,улӧ
1746,hinab::ADV,надолу,увлан
1747,hinab::ADV,надолу,uz leju
1748,oben::ADV,горе,вылын
1749,oben::ADV,горе,выліын
1750,oben::ADV,горе,virsū
1751,hinauf::ADV,нагоре,выліӧ
1752,hinauf::ADV,нагоре,augšā
1753,hinauf::ADV,нагоре,uz augšu
1754,überall::ADV,навсякъде,быдлаын
1755,überall::ADV,навсякъде,visur
1756,nicht::ADV,не,oз
1757,nicht::ADV,не,ne
1758,ein wenig::ADV,малко,неуна
1759,ein wenig::ADV,малко,drusku
1760,kaum::ADV,едва,мырдэм
1761,kaum::ADV,едва,diezin vai
1762,kaum::ADV,едвам,мырдэм
1763,kaum::ADV,едвам,diezin vai
1764,sehr::ADV,много,зэв
1765,sehr::ADV,много,ļoti
1766,sehr::ADV,много,gaužām
1767,sehr::ADV,твърде,зэв
1768,sehr::ADV,твърде,ļoti
1769,sehr::ADV,твърде,gaužām
1770,so::ADV,тъй,тадз
1771,so::ADV,тъй,сідз
1772,so::ADV,тъй,tā
1773,so::ADV,тъй,tik
1774,so::ADV,така,тадз
1775,so::ADV,така,сідз
1776,so::ADV,така,tā
1777,so::ADV,така,tik
1778,noch::ADV,още,на
1779,noch::ADV,още,нӧшта
1780,noch::ADV,още,vēl
1781,nur::ADV,само,куш
1782,nur::ADV,само,сӧмын
1783,nur::ADV,само,vien
1784,nur::ADV,само,tikai
1785,schon::ADV,вече,нин
1786,schon::ADV,вече,jau
1787,wieder::ADV,пак,бара
1788,wieder::ADV,пак,atkal
1789,wieder::ADV,отново,бара
1790,wieder::ADV,отново,atkal
1791,vergebens::ADV,напразно,весьшӧрӧ
1792,vergebens::ADV,напразно,velti
1793,vor::PRP,пред,водзын
1794,vor::PRP,пред,priekš
1795,hinter::PRP,зад,бӧрнын
1796,hinter::PRP,зад,aiz
1797,unter::PRP,под,улын
1798,unter::PRP,под,zem
1799,durch::PRP,през,пыр
1800,durch::PRP,през,пырыс
1801,durch::PRP,през,caur
1802,durch::PRP,през,cauri
1803,neben::PRP,до,бердын
1804,neben::PRP,до,līdzās
1805,neben::PRP,при,бердын
1806,neben::PRP,при,līdzās
1807,zwischen::PRP,между,костын
1808,zwischen::PRP,между,starp
1809,zwischen::PRP,помежду,костын
1810,zwischen::PRP,помежду,starp
1811,wegen::PRP,заради,вӧсна
1812,wegen::PRP,заради,pēc
1813,dies::PRN,този,тайӧ
1814,dies::PRN,този,šis
1815,das::PRN,туй,ciйö
1816,das::PRN,туй,tas
1817,das::PRN,това,ciйö
1818,das::PRN,това,tas
1819,alles::PRN,всичко,став
1820,alles::PRN,всичко,viss
1821,ich::PRN,аз,ме
1822,ich::PRN,аз,es
1823,du::PRN,ти,тэ
1824,du::PRN,ти,tu
1825,er::PRN,той,сійӧ
1826,er::PRN,той,viņš
1827,wir::PRN,ние,ми
1828,wir::PRN,ние,mēs
1829,ihr::PRN,вие,тi
1830,ihr::PRN,вие,jūs
1831,sie::PRN,те,найö
1832,sie::PRN,те,viņi
1833,sie::PRN,те,viņas
1834,was::FPRN,що,мый
1835,was::FPRN,що,kas
1836,was::FPRN,какво,мый
1837,was::FPRN,какво,kas
1838,wer::FPRN,кой,код
1839,wer::FPRN,кой,kas
1840,wo::FADV,къде,кыті
1841,wo::FADV,къде,kur
1842,wohin::FADV,накъде,кытчӧ
1843,wohin::FADV,накъде,kurp
1844,wohin::FADV,накъде,uz kurieni
1845,wohin::FADV,накъдето,кытчӧ
1846,wohin::FADV,накъдето,kurp
1847,wohin::FADV,накъдето,uz kurieni
1848,wie::FADV,как,кыдзи
1849,wie::FADV,как,kā
1850,warum::FADV,защо,мыйла
1851,warum::FADV,защо,kāpēc
1852,wieviel::FNUM,колко,кымын
1853,wieviel::FNUM,колко,cik
1854,eins::NUM,един,ӧтик
1855,eins::NUM,един,viens
1856,zwei::NUM,два,кык
1857,zwei::NUM,два,divi
1858,drei::NUM,три,куим
1859,drei::NUM,три,trīs
1860,vier::NUM,четири,нель
1861,vier::NUM,четири,četri
1862,fünf::NUM,пет,вит
1863,fünf::NUM,пет,pieci
1864,sechs::NUM,шест,квайт
1865,sechs::NUM,шест,seši
1866,sieben::NUM,седем,сизим
1867,sieben::NUM,седем,septiņi
1868,acht::NUM,осем,кӧкъямыс
1869,acht::NUM,осем,astoņi
1870,neun::NUM,девет,ӧкмыс
1871,neun::NUM,девет,deviņi
1872,zehn::NUM,десет,дас
1873,zehn::NUM,десет,desmit
1874,elf::NUM,единайсет,дас ӧтик
1875,elf::NUM,единайсет,vienpadsmit
1876,elf::NUM,единадесет,дас ӧтик
1877,elf::NUM,единадесет,vienpadsmit
1878,zwölf::NUM,дванайсет,дас кык
1879,zwölf::NUM,дванайсет,divpadsmit
1880,zwölf::NUM,дванадесет,дас кык
1881,zwölf::NUM,дванадесет,divpadsmit
1882,zwanzig::NUM,двайсет,кызь
1883,zwanzig::NUM,двайсет,divdesmit
1884,zwanzig::NUM,двадесет,кызь
1885,zwanzig::NUM,двадесет,divdesmit
1886,dreißig::NUM,тридесет,комын
1887,dreißig::NUM,тридесет,trīsdesmit
1888,vierzig::NUM,четиридесет,нелямын
1889,vierzig::NUM,четиридесет,četrdesmit
1890,fünfzig::NUM,петдесет,ветымын
1891,fünfzig::NUM,петдесет,piecdesmit
1892,sechzig::NUM,шестдесет,квайтымын
1893,sechzig::NUM,шестдесет,sešdesmit
1894,siebzig::NUM,седемдесет,сизимдас
1895,siebzig::NUM,седемдесет,septiņdesmit
1896,achtzig::NUM,осемдесет,кӧкъямысдас
1897,achtzig::NUM,осемдесет,astoņdesmit
1898,neunzig::NUM,деветдесет,ӧкмысдас
1899,neunzig::NUM,деветдесет,deviņdesmit
1900,hundert::NUM,сто,сё
1901,hundert::NUM,сто,simt
1902,tausend::NUM,хиляда,сюрс
1903,tausend::NUM,хиляда,tūkstoš
1904,und::CNJ,а,и
1905,und::CNJ,а,un
1906,und::CNJ,та,и
1907,und::CNJ,та,un
1908,oder::CNJ,или,либӧ
1909,oder::CNJ,или,jeb
1910,stehen::V,стоя,сулавны
1911,stehen::V,стоя,stāvēt
1912,sitzen::V,седя,пукавны
1913,sitzen::V,седя,sēdēt
1914,liegen::V,лежа,куйлыны
1915,liegen::V,лежа,gulēt
1916,hängen::V,вися,ӧшавны
1917,hängen::V,вися,karāties
1918,werden::V,бъда,лоны
1919,werden::V,бъда,tapt
1920,werden::V,стана,лоны
1921,werden::V,стана,tapt
1922,passieren::V,случа се,лоны
1923,passieren::V,случа се,notikt
1924,beginnen::V,започна,кутчысьны
1925,beginnen::V,започна,кутны
1926,beginnen::V,започна,sākties
1927,enden::V,свърша,помасьны
1928,enden::V,свърша,beigties
1929,wechseln::V,променям,вежсьыны
1930,wechseln::V,променям,mainīties
1931,aufgehen[Sonne]::V,изгрея,петны
1932,aufgehen[Sonne]::V,изгрея,lēkt
1933,aufgehen[Sonne]::V,изгрея,uzlēkt
1934,untergehen[Sonne]::V,заляза,пуксьыны
1935,untergehen[Sonne]::V,заляза,noiet
1936,untergehen[Sonne]::V,заляза,rietēt
1937,scheinen[Sonne]::V,грея,югъявны
1938,scheinen[Sonne]::V,грея,югвидзны
1939,scheinen[Sonne]::V,грея,spīdēt
1940,scheinen[Sonne]::V,светя,югъявны
1941,scheinen[Sonne]::V,светя,югвидзны
1942,scheinen[Sonne]::V,светя,spīdēt
1943,donnern::V,гърмя,гымавны
1944,donnern::V,гърмя,dārdēt
1945,wehen::V,вея,пӧльтны
1946,wehen::V,вея,pūst
1947,wehen::V,духам,пӧльтны
1948,wehen::V,духам,pūst
1949,strömen::V,тека,киссьыны
1950,strömen::V,тека,līt
1951,strömen::V,тека,plūst
1952,strömen::V,лея се,киссьыны
1953,strömen::V,лея се,līt
1954,strömen::V,лея се,plūst
1955,fließen::V,тека,визувтны
1956,fließen::V,тека,tecēt
1957,sich drehen::V,въртя се,бергавны
1958,sich drehen::V,въртя се,grozīties
1959,schwanken::V,клатя се,легны
1960,schwanken::V,клатя се,лайкъявны
1961,schwanken::V,клатя се,līgoties
1962,schwanken::V,клатя се,grīļoties
1963,schwingen::V,трептя,лайкъявны
1964,schwingen::V,трептя,люллявны
1965,schwingen::V,трептя,vēzēties
1966,fallen::V,падам,усьны
1967,fallen::V,падам,krist
1968,brennen::V,горя,сотчыны
1969,brennen::V,горя,degt
1970,rauchen::V,димя,тшынӧдны
1971,rauchen::V,димя,dūmot
1972,regnen::V,вали дъжд,зэрны
1973,regnen::V,вали дъжд,līt
1974,gefrieren::V,замръзна,кынмыны
1975,gefrieren::V,замръзна,sasalt
1976,tauen::V,топя се,сывны
1977,tauen::V,топя се,kust
1978,schmelzen::V,разтопя се,сывны
1979,schmelzen::V,разтопя се,kust
1980,schmelzen::V,разтопя се,nokust
1981,trocknen::V,съхна,косьмыны
1982,trocknen::V,съхна,žūt
1983,trocknen::V,съхна,kaltēties
1984,sieden::V,вря,пуны
1985,sieden::V,вря,virt
1986,sieden::V,вря,vārīties
1987,sieden::V,кипя,пуны
1988,sieden::V,кипя,virt
1989,sieden::V,кипя,vārīties
1990,faulen::V,гния,сісьмыны
1991,faulen::V,гния,pūt
1992,faulen::V,гния,trudēt
1993,verfaulen::V,изгния,сісьмыны
1994,verfaulen::V,изгния,sapūt
1995,verfaulen::V,изгния,satrūdēt
1996,reißen::V,напукам се,орны
1997,reißen::V,напукам се,plīst
1998,reißen::V,напукам се,satrūkt
1999,versinken::V,потъна,вӧйны
2000,versinken::V,потъна,grimt
2001,versinken::V,потъна,nogrimt
2002,vergehen::V,минавам,кольны
2003,vergehen::V,минавам,ордйыны
2004,vergehen::V,минавам,paiet
2005,erscheinen::V,явя се,петкӧдчыны
2006,erscheinen::V,явя се,parādīties
2007,verschwinden::V,изчезна,бырны
2008,verschwinden::V,изчезна,nozust
2009,sinken::V,падна,вӧйны
2010,sinken::V,падна,kristies
2011,abnehmen::V,отслабна,чинны
2012,abnehmen::V,отслабна,noplakt
2013,abnehmen::V,отслабна,mazināties
2014,zunehmen::V,нарасна,содны
2015,zunehmen::V,нарасна,ыдждыны
2016,zunehmen::V,нарасна,pieaugt
2017,zunehmen::V,нарасна,pieņemties
2018,steigen::V,увелича се,лыбны
2019,steigen::V,увелича се,kāpt
2020,steigen::V,покачвам се,лыбны
2021,steigen::V,покачвам се,kāpt
2022,wachsen::V,раста,быдмыны
2023,wachsen::V,раста,augt
2024,glänzen::V,лъщя,югъявны
2025,glänzen::V,лъщя,дзирдавны
2026,glänzen::V,лъщя,zaigot
2027,glänzen::V,лъщя,laistīties
2028,glänzen::V,блестя,югъявны
2029,glänzen::V,блестя,дзирдавны
2030,glänzen::V,блестя,zaigot
2031,glänzen::V,блестя,laistīties
2032,funkeln::V,искря,югъявны
2033,funkeln::V,искря,дзирдавны
2034,funkeln::V,искря,mirdzēt
2035,funkeln::V,искря,dzirkstēt
2036,lärmen::V,шумя,жувгыны
2037,lärmen::V,шумя,ыугыны
2038,lärmen::V,шумя,шумитны
2039,lärmen::V,шумя,ālēties
2040,lärmen::V,шумя,trokšņot
2041,läuten::V,звъня,жургыны
2042,läuten::V,звъня,zvanīt
2043,klingeln::V,звъня,звӧнитны
2044,klingeln::V,звъня,zvanīt
2045,klirren::V,звънтя,гольскöдчыны
2046,klirren::V,звънтя,tinkšķēt
2047,klirren::V,звънтя,džinkstēt
2048,klirren::V,дрънкам,гольскöдчыны
2049,klirren::V,дрънкам,tinkšķēt
2050,klirren::V,дрънкам,džinkstēt
2051,brausen::V,буча,буавны
2052,brausen::V,буча,krākt
2053,brausen::V,буча,brāzmot
2054,rauschen::V,шумя,кышакывны
2055,rauschen::V,шумя,šalkt
2056,klingen::V,звуча,шыавны
2057,klingen::V,звуча,юргыны
2058,klingen::V,звуча,skanēt
2059,klingen::V,звуча,izklausīties
2060,bellen::V,лая,увтны
2061,bellen::V,лая,riet
2062,heulen::V,вия,омлявны
2063,heulen::V,вия,вурзавны
2064,heulen::V,вия,kaukt
2065,heulen::V,вия,gaudot
2066,heulen::V,рева,омлявны
2067,heulen::V,рева,вурзавны
2068,heulen::V,рева,kaukt
2069,heulen::V,рева,gaudot
2070,blasen::V,духна,пӧльтны
2071,blasen::V,духна,pūst
2072,pfeifen::V,свиря,шутьлявны
2073,pfeifen::V,свиря,svilpt
2074,pfeifen::V,свиря,svilpot
2075,schreien::V,крещя,горзыны
2076,schreien::V,крещя,brēkt
2077,schreien::V,крещя,kliegt
2078,stöhnen::V,стена,ымзыны
2079,stöhnen::V,стена,vaidēt
2080,stöhnen::V,пъшкам,ымзыны
2081,stöhnen::V,пъшкам,vaidēt
2082,zittern::V,треперя,тіравны
2083,zittern::V,треперя,drebēt
2084,leben::V,живея,овны
2085,leben::V,живея,dzīvot
2086,geboren werden::V,родя се,чужны
2087,geboren werden::V,родя се,dzimt
2088,atmen::V,дишам,кашкыны
2089,atmen::V,дишам,пошиктыны
2090,atmen::V,дишам,elpot
2091,trinken::V,пия,юны
2092,trinken::V,пия,dzert
2093,essen::V,ям,сёйны
2094,essen::V,ям,ēst
2095,schlucken::V,гълтам,ньылавны
2096,schlucken::V,гълтам,rīt
2097,müde werden::V,уморя се,мудзны
2098,müde werden::V,уморя се,nokust
2099,einschlafen::V,заспя,ланьтны
2100,einschlafen::V,заспя,унмовсьны
2101,einschlafen::V,заспя,iemigt
2102,einschlafen::V,заспя,aizmigt
2103,schlafen::V,спя,узьны
2104,schlafen::V,спя,gulēt
2105,aufwachen::V,събудя се,садьмыны
2106,aufwachen::V,събудя се,mosties
2107,aufstehen::V,стана,чеччыны
2108,aufstehen::V,стана,celties
2109,sich erholen::V,отдъхвам си,шойччыны
2110,sich erholen::V,отдъхвам си,atžirgt
2111,sich erholen::V,отдъхвам си,atpūsties
2112,krank werden::V,заболея,висьмыны
2113,krank werden::V,заболея,sasirgt
2114,krank sein::V,боледувам,висьны
2115,krank sein::V,боледувам,slimot
2116,schmerzen::V,боля,висьны
2117,schmerzen::V,боля,sāpēt
2118,schmerzen::V,боля,smelgt
2119,husten::V,кашлям,кызны
2120,husten::V,кашлям,klepot
2121,genesen::V,оздравея,бурдны
2122,genesen::V,оздравея,veseļoties
2123,sterben::V,умра,кувны
2124,sterben::V,умра,mirt
2125,sterben::V,умра,nomirt
2126,umkommen::V,загина,кувны
2127,umkommen::V,загина,apsprāgt
2128,umkommen::V,загина,aiziet bojā
2129,sich bewegen::V,движа се,вӧрзьыны
2130,sich bewegen::V,движа се,virzīties
2131,sich bewegen::V,мърдам се,вӧрзьыны
2132,sich bewegen::V,мърдам се,virzīties
2133,sich rühren::V,движа се,вӧрны
2134,sich rühren::V,движа се,вӧрӧдчыны
2135,sich rühren::V,движа се,sagrozīties
2136,sich erheben::V,стана,сувтны
2137,sich erheben::V,стана,piecelties
2138,sich setzen::V,седна,пуксьыны
2139,sich setzen::V,седна,sēsties
2140,hinfallen::V,падна,усьны
2141,hinfallen::V,падна,sabirt
2142,hinfallen::V,падна,pakrist
2143,laufen::V,ходя,мyнны
2144,laufen::V,ходя,iet
2145,laufen::V,ходя,skraidīt
2146,schreiten::V,крача,восьлавны
2147,schreiten::V,крача,soļot
2148,spazierengehen::V,разхождам се,гуляйтны
2149,spazierengehen::V,разхождам се,staigāt
2150,spazierengehen::V,разхождам се,pastaigāties
2151,eilen::V,бързам,тэрмасьны
2152,eilen::V,бързам,traukt
2153,sich beeilen::V,побързам,тэрмасьны
2154,sich beeilen::V,побързам,steigties
2155,sich beeilen::V,побързам,pasteigties
2156,sausen::V,тичам,тӧвзьыны
2157,sausen::V,тичам,drāzt
2158,sausen::V,тичам,brāzties
2159,rennen::V,бягам,котӧртны
2160,rennen::V,бягам,skriet
2161,springen::V,скачам,чеччавны
2162,springen::V,скачам,lēkt
2163,klettern::V,катеря се,кышасьны
2164,klettern::V,катеря се,кавшасьны
2165,klettern::V,катеря се,kāpt
2166,klettern::V,катеря се,rāpties
2167,schaukeln::V,люлея се,гычасьны
2168,schaukeln::V,люлея се,šūpoties
2169,schaukeln::V,люлея се,zvalstīties
2170,kriechen::V,лазя,кыссьыны
2171,kriechen::V,лазя,līst
2172,kriechen::V,лазя,rāpot
2173,kriechen::V,пълзя,кыссьыны
2174,kriechen::V,пълзя,līst
2175,kriechen::V,пълзя,rāpot
2176,schwimmen::V,плувам,уявны
2177,schwimmen::V,плувам,peldēt
2178,tauchen::V,гмуркам се,сунавны
2179,tauchen::V,гмуркам се,gremdēties
2180,rudern::V,греба,пелысасьны
2181,rudern::V,греба,airēt
2182,rudern::V,греба,irties
2183,fahren::V,пътувам,мунны
2184,fahren::V,пътувам,braukt
2185,fliegen::V,летя,лэбны
2186,fliegen::V,летя,lidot
2187,fliegen::V,летя,laisties
2188,fliegen::V,хвърча,лэбны
2189,fliegen::V,хвърча,lidot
2190,fliegen::V,хвърча,laisties
2191,gehen::V,ида,мyнны
2192,gehen::V,ида,iet
2193,gehen::V,вървя,мyнны
2194,gehen::V,вървя,iet
2195,weggehen::V,отида си,мунавны
2196,weggehen::V,отида си,aiziet
2197,abfahren::V,отпътувам,мӧдӧдчыны
2198,abfahren::V,отпътувам,atiet
2199,abfahren::V,отпътувам,aizbraukt
2200,anhalten::V,спра се,джӧмдыны
2201,anhalten::V,спра се,apstāties
2202,hineingehen::V,влизам,пырны
2203,hineingehen::V,влизам,ieiet
2204,eintreten::V,вляза,пырны
2205,eintreten::V,вляза,ienākt
2206,kommen::V,ида,воны
2207,kommen::V,ида,локны
2208,kommen::V,ида,nākt
2209,kommen::V,дойда,воны
2210,kommen::V,дойда,локны
2211,kommen::V,дойда,nākt
2212,ankommen::V,пристигна,воны
2213,ankommen::V,пристигна,локны
2214,ankommen::V,пристигна,nonākt
2215,ankommen::V,пристигна,ierasties
2216,zurückkommen::V,върна се,косны
2217,zurückkommen::V,върна се,бергӧдчыны
2218,zurückkommen::V,върна се,atgriezties
2219,bleiben::V,остана,кольны
2220,bleiben::V,остана,palikt
2221,warten::V,чакам,виччысьны
2222,warten::V,чакам,gaidīt
2223,erwarten::V,очаквам,виччысьны
2224,erwarten::V,очаквам,sagaidīt
2225,suchen::V,търся,корсьны
2226,suchen::V,търся,meklēt
2227,finden::V,намеря,казявны
2228,finden::V,намеря,rast
2229,finden::V,намеря,atrast
2230,versuchen::V,опитам,заводитчывны
2231,versuchen::V,опитам,mēģināt
2232,vorbereiten::V,подготвя,дасьтыны
2233,vorbereiten::V,подготвя,gatavot
2234,vorbereiten::V,подготвя,sagatavot
2235,lieben::V,любя,радейтны
2236,lieben::V,любя,mīlēt
2237,mögen::V,обичам,радейтны
2238,mögen::V,обичам,gribēties
2239,lachen::V,смея се,серавны
2240,lachen::V,смея се,серавлыны
2241,lachen::V,смея се,smiet
2242,lachen::V,смея се,smieties
2243,rühren::V,трогна,нормӧдны
2244,rühren::V,трогна,aizgrābt
2245,weinen::V,плача,бӧрдны
2246,weinen::V,плача,raudāt
2247,schimpfen::V,ругая,видчыны
2248,schimpfen::V,ругая,rāties
2249,schimpfen::V,ругая,lamāties
2250,schimpfen::V,псувам,видчыны
2251,schimpfen::V,псувам,rāties
2252,schimpfen::V,псувам,lamāties
2253,sich ärgern::V,ядосам се,скӧравны
2254,sich ärgern::V,ядосам се,īgt
2255,sich ärgern::V,ядосам се,pukoties
2256,sich ärgern::V,ядосам се,dusmoties
2257,sich fürchten::V,боя се,повны
2258,sich fürchten::V,боя се,bīties
2259,sich fürchten::V,боя се,baidīties
2260,sich fürchten::V,страхувам се,повны
2261,sich fürchten::V,страхувам се,bīties
2262,sich fürchten::V,страхувам се,baidīties
2263,fürchten::V,боя се от,повны
2264,fürchten::V,боя се от,baidīties no
2265,fürchten::V,страхувам се от,повны
2266,fürchten::V,страхувам се от,baidīties no
2267,fliehen::V,бягам,пышйыны
2268,fliehen::V,бягам,bēgt
2269,flüchten::V,бягам,пышйыны
2270,flüchten::V,бягам,aizbēgt
2271,flüchten::V,избягам,пышйыны
2272,flüchten::V,избягам,aizbēgt
2273,sehen::V,видя,аддзыны
2274,sehen::V,видя,redzēt
2275,anschauen::V,гледам,видзӧдны
2276,anschauen::V,гледам,paraudzīties
2277,ansehen::V,поглеждам,видзӧдны
2278,ansehen::V,поглеждам,aplūkot
2279,hören::V,чувам,кывны
2280,hören::V,чувам,dzirdēt
2281,zuhören::V,слушам,кывзыны
2282,zuhören::V,слушам,klausīties
2283,probieren::V,опитам,видлыны
2284,probieren::V,опитам,nogaršot
2285,riechen::V,подуша,чушкыны
2286,riechen::V,подуша,ost
2287,riechen::V,подуша,ostīt
2288,fühlen::V,усещам,вежӧртны
2289,fühlen::V,усещам,гӧгӧрвоны
2290,fühlen::V,усещам,just
2291,fühlen::V,усещам,izjust
2292,fühlen::V,чувствувам,вежӧртны
2293,fühlen::V,чувствувам,гӧгӧрвоны
2294,fühlen::V,чувствувам,just
2295,fühlen::V,чувствувам,izjust
2296,scheinen::V,изглеждам,кажитчыны
2297,scheinen::V,изглеждам,šķist
2298,scheinen::V,изглеждам,likties
2299,zu sehen sein::V,виждам се,тыдавны
2300,zu sehen sein::V,виждам се,parādīties
2301,vernehmen::V,доловя,кывны
2302,vernehmen::V,доловя,saklausīt
2303,frieren::V,мръзна,кынмыны
2304,frieren::V,мръзна,salt
2305,tun::V,правя,керны
2306,tun::V,правя,darīt
2307,können::V,мога,кужны
2308,können::V,мога,prast
2309,wollen::V,ща,кӧсйыны
2310,wollen::V,ща,gribēt
2311,wollen::V,искам,кӧсйыны
2312,wollen::V,искам,gribēt
2313,anfangen::V,започна,заводитны
2314,anfangen::V,започна,пондыны
2315,anfangen::V,започна,sākt
2316,anfangen::V,започна,iesākt
2317,beenden::V,свърша,помавны
2318,beenden::V,свърша,beigt
2319,beenden::V,свърша,pabeigt
2320,beenden::V,завърша,помавны
2321,beenden::V,завърша,beigt
2322,beenden::V,завърша,pabeigt
2323,aufhören::V,престана,дугӧдны
2324,aufhören::V,престана,pārtraukt
2325,gelingen::V,успея,артмыны
2326,gelingen::V,успея,izdoties
2327,gelingen::V,сполуча,артмыны
2328,gelingen::V,сполуча,izdoties
2329,geraten::V,удам се,сюрны
2330,geraten::V,удам се,веськавны
2331,geraten::V,удам се,veikties
2332,öffnen::V,отворя,восьтыны
2333,öffnen::V,отворя,atvērt
2334,öffnen::V,отворя,attaisīt
2335,schließen::V,затворя,пӧдлавны
2336,schließen::V,затворя,slēgt
2337,schließen::V,затворя,aizvērt
2338,schließen::V,затворя,aiztaisīt
2339,stellen::V,поставя,сувтӧдны
2340,stellen::V,поставя,likt
2341,stellen::V,поставя,nolikt
2342,setzen::V,туря,пуксьӧдны
2343,setzen::V,туря,sēdināt
2344,legen::V,сложа,пуктыны
2345,legen::V,сложа,likt
2346,legen::V,слагам,пуктыны
2347,legen::V,слагам,likt
2348,berühren::V,докосна,вӧрзьӧдны
2349,berühren::V,докосна,инмӧдчывны
2350,berühren::V,докосна,skart
