,Concept_ID,se,es
4645,verschieden::A,jee´resnallšem,diverso
4646,verschieden::A,jee´resnallšem,distinto
4647,verschieden::A,jee´resnallšem,diferente
4648,verschieden::A,югке,diverso
4649,verschieden::A,югке,distinto
4650,verschieden::A,югке,diferente
4651,verschieden::A,югкеналшэм,diverso
4652,verschieden::A,югкеналшэм,distinto
4653,verschieden::A,югкеналшэм,diferente
4654,nah::A,gietskies,cercano
4655,nah::A,lahka,cercano
4656,nah::A,lagas,cercano
4657,nah::A,a'ldemuš,cercano
4658,nah::A,âlddlõs,cercano
4659,nah::A,альтэсь,cercano
4660,fern::A,gahkese,lejano
4661,fern::A,guhkken,lejano
4662,fern::A,gáiddus,lejano
4663,fern::A,kuhás,lejano
4664,fern::A,ku´ǩes,lejano
4665,fern::A,туммплэсь,lejano
4666,linker::A,gårroeh,izquierdo
4667,linker::A,gåro,izquierdo
4668,linker::A,gurut,izquierdo
4669,linker::A,čižet,izquierdo
4670,linker::A,či´ǯǯ,izquierdo
4671,linker::A,чинч,izquierdo
4672,rechter::A,åelkies,derecho
4673,rechter::A,oalges,derecho
4674,rechter::A,olgeš,derecho
4675,rechter::A,uál'gis,derecho
4676,rechter::A,vuõiǥâs,derecho
4677,rechter::A,вуэлькесь,derecho
4678,anderer::A,jeatjebe,otro
4679,anderer::A,nubbe,otro
4680,anderer::A,eará,otro
4681,anderer::A,nubbi,otro
4682,anderer::A,nubbe,otro
4683,anderer::A,nu´bb,otro
4684,anderer::A,jee´res,otro
4685,anderer::A,мудта,otro
4686,anderer::A,е̄ресь,otro
4687,erster::A,voestes,primero
4688,erster::A,vuostasj,primero
4689,erster::A,vuosttaš,primero
4690,erster::A,vuos'muš,primero
4691,erster::A,vuõs's,primero
4692,erster::A,õõu´dmõs,primero
4693,erster::A,авьтмусс,primero
4694,zweiter::A,mubpie,segundo
4695,zweiter::A,nubbe,segundo
4696,zweiter::A,nubbi,segundo
4697,zweiter::A,nubbe,segundo
4698,zweiter::A,nu´bb,segundo
4699,zweiter::A,ныммьп,segundo
4700,dritter::A,gåalmede,tercero
4701,dritter::A,goalmát,tercero
4702,dritter::A,goalmmát,tercero
4703,dritter::A,kuálmád,tercero
4704,dritter::A,kuälmad,tercero
4705,dritter::A,кӯа̄ллмант,tercero
4706,letzter::A,minngemes,último
4707,letzter::A,maŋemus,último
4708,letzter::A,maŋimus,último
4709,letzter::A,majemuš,último
4710,letzter::A,mââi´mõs,último
4711,letzter::A,маӈьмусс,último
4712,allein::ADV,oktegh,a solo
4713,allein::ADV,oktegimse,a solo
4714,allein::ADV,oktebisnie,a solo
4715,allein::ADV,aktu,a solo
4716,allein::ADV,okto,a solo
4717,allein::ADV,ohtuu,a solo
4718,allein::ADV,õhttu,a solo
4719,allein::ADV,о̄ххтэ,a solo
4720,zusammen::ADV,ektine,juntos
4721,zusammen::ADV,ektesne,juntos
4722,zusammen::ADV,tjåenghkesne,juntos
4723,zusammen::ADV,siegen,juntos
4724,zusammen::ADV,oktan,juntos
4725,zusammen::ADV,ovttas,juntos
4726,zusammen::ADV,čoahkis,juntos
4727,zusammen::ADV,oovtâst,juntos
4728,zusammen::ADV,õõutsââ´jest,juntos
4729,zusammen::ADV,аххтан,juntos
4730,zusammen::ADV,эфтэсьт,juntos
4731,lange::ADV,guhkiem,mucho tiempo
4732,lange::ADV,guhkev,mucho tiempo
4733,lange::ADV,mælggadav,mucho tiempo
4734,lange::ADV,guhká,mucho tiempo
4735,lange::ADV,kuhe,mucho tiempo
4736,lange::ADV,kuhháá,mucho tiempo
4737,lange::ADV,kuu´ǩǩ,mucho tiempo
4738,lange::ADV,кугкь,mucho tiempo
4739,plötzlich::ADV,faahketji,de repente
4740,plötzlich::ADV,hæhkkat,de repente
4741,plötzlich::ADV,fáhkkestaga,de repente
4742,plötzlich::ADV,fakkist,de repente
4743,plötzlich::ADV,kruu´ta,de repente
4744,plötzlich::ADV,а̄йнханна,de repente
4745,sofort::ADV,dallegh,en seguida
4746,sofort::ADV,dalá,en seguida
4747,sofort::ADV,dalánagi,en seguida
4748,sofort::ADV,dakkavide,en seguida
4749,sofort::ADV,dakkaviđe,en seguida
4750,sofort::ADV,tállán,en seguida
4751,sofort::ADV,naraaz,en seguida
4752,sofort::ADV,атть,en seguida
4753,später::ADV,mænngan ,más tarde
4754,später::ADV,maŋŋebut,más tarde
4755,später::ADV,maŋŋel,más tarde
4756,später::ADV,maŋ̣eláá,más tarde
4757,später::ADV,mâ´ŋŋlakast,más tarde
4758,später::ADV,маӈӈа,más tarde
4759,jetzt::ADV,daelie,ahora
4760,jetzt::ADV,dal,ahora
4761,jetzt::ADV,dal,ahora
4762,jetzt::ADV,tääl,ahora
4763,jetzt::ADV,ââ´n,ahora
4764,jetzt::ADV,атть,ahora
4765,heute::ADV,daenbien,hoy
4766,heute::ADV,uddni,hoy
4767,heute::ADV,odne,hoy
4768,heute::ADV,onne,hoy
4769,heute::ADV,tä´bbe,hoy
4770,heute::ADV,та̄ррьм,hoy
4771,morgen::ADV,jirreden,mañana
4772,morgen::ADV,idet,mañana
4773,morgen::ADV,ihttin,mañana
4774,morgen::ADV,itten,mañana
4775,morgen::ADV,jâđđa,mañana
4776,morgen::ADV,янта,mañana
4777,bald::ADV,varke,pronto
4778,bald::ADV,varke,en breve
4779,bald::ADV,ruvva,pronto
4780,bald::ADV,ruvva,en breve
4781,bald::ADV,farga,pronto
4782,bald::ADV,farga,en breve
4783,bald::ADV,vorgâ,pronto
4784,bald::ADV,vorgâ,en breve
4785,bald::ADV,sõrgg,pronto
4786,bald::ADV,sõrgg,en breve
4787,bald::ADV,вэхтэнне,pronto
4788,bald::ADV,вэхтэнне,en breve
4789,dann::ADV,die,luego
4790,dann::ADV,die,entonces
4791,dann::ADV,dalloj,luego
4792,dann::ADV,dalloj,entonces
4793,dann::ADV,de,luego
4794,dann::ADV,de,entonces
4795,dann::ADV,te,luego
4796,dann::ADV,te,entonces
4797,dann::ADV,de,luego
4798,dann::ADV,de,entonces
4799,dann::ADV,teä,luego
4800,dann::ADV,teä,entonces
4801,dann::ADV,â´tte,luego
4802,dann::ADV,â´tte,entonces
4803,dann::ADV,те,luego
4804,dann::ADV,те,entonces
4805,gestern::ADV,jååktan,ayer
4806,gestern::ADV,iektu,ayer
4807,gestern::ADV,ikte,ayer
4808,gestern::ADV,jieh't,ayer
4809,gestern::ADV,jåhtta,ayer
4810,gestern::ADV,яххта,ayer
4811,einst::ADV,dejpeli,antaño
4812,einst::ADV,åvdebut,antaño
4813,einst::ADV,áigi,antaño
4814,einst::ADV,dolin,antaño
4815,einst::ADV,tovle,antaño
4816,einst::ADV,tuu´l,antaño
4817,einst::ADV,э̄ххьтэшьт,antaño
4818,damals::ADV,aejkien,entonces
4819,damals::ADV,dalloj,entonces
4820,damals::ADV,dalle,entonces
4821,damals::ADV,talle,entonces
4822,damals::ADV,te´l,entonces
4823,damals::ADV,teä´l,entonces
4824,damals::ADV,танна,entonces
4825,danach::ADV,mïnngesne,después
4826,danach::ADV,dan maŋŋela,después
4827,danach::ADV,maŋŋil,después
4828,danach::ADV,das maŋŋá,después
4829,danach::ADV,maŋ̣a,después
4830,danach::ADV,mâ´ŋŋlest,después
4831,danach::ADV,маӈӈа,después
4832,vorher::ADV,aarebi,antes
4833,vorher::ADV,åvddål,antes
4834,vorher::ADV,árat,antes
4835,vorher::ADV,ovdâl,antes
4836,vorher::ADV,ouddâl,antes
4837,vorher::ADV,а̄йка,antes
4838,zuerst::ADV,voestegh,primero
4839,zuerst::ADV,álgon,primero
4840,zuerst::ADV,vuos,primero
4841,zuerst::ADV,vuohččan,primero
4842,zuerst::ADV,vuoč'čin,primero
4843,zuerst::ADV,vuõ´ste,primero
4844,zuerst::ADV,vuõs'smõõssân,primero
4845,zuerst::ADV,э̄ввтла,primero
4846,zuerst::ADV,э̄ввтэль,primero
4847,einmal::ADV,ikth,una vez
4848,einmal::ADV,akti,una vez
4849,einmal::ADV,okte,una vez
4850,einmal::ADV,ohtii,una vez
4851,einmal::ADV,kojo,una vez
4852,einmal::ADV,måttmešt,una vez
4853,einmal::ADV,э̄фт вэ̄рр,una vez
4854,manchmal::ADV,muvhtene,a veces
4855,manchmal::ADV,muhttijn,a veces
4856,manchmal::ADV,duolla dálla,a veces
4857,manchmal::ADV,muhtumin,a veces
4858,manchmal::ADV,kuásnii,a veces
4859,manchmal::ADV,måttmešt,a veces
4860,manchmal::ADV,kuä´ss-ne,a veces
4861,manchmal::ADV,мудта вэ̄р,a veces
4862,oft::ADV,daamtaj,a menudo
4863,oft::ADV,daamtaj,con frecuencia
4864,oft::ADV,álu,a menudo
4865,oft::ADV,álu,con frecuencia
4866,oft::ADV,ábaj,a menudo
4867,oft::ADV,ábaj,con frecuencia
4868,oft::ADV,dájvvá,a menudo
4869,oft::ADV,dájvvá,con frecuencia
4870,oft::ADV,dávjá,a menudo
4871,oft::ADV,dávjá,con frecuencia
4872,oft::ADV,távjá,a menudo
4873,oft::ADV,távjá,con frecuencia
4874,oft::ADV,täujja,a menudo
4875,oft::ADV,täujja,con frecuencia
4876,oft::ADV,то̄а̄ййв,a menudo
4877,oft::ADV,то̄а̄ййв,con frecuencia
4878,immer::ADV,iktesth,siempre
4879,immer::ADV,eejnegen,siempre
4880,immer::ADV,agev,siempre
4881,immer::ADV,álo,siempre
4882,immer::ADV,ain,siempre
4883,immer::ADV,ovttuu,siempre
4884,immer::ADV,pâi,siempre
4885,immer::ADV,пай,siempre
4886,niemals::ADV,ij gåessie,jamás
4887,niemals::ADV,ij goassak,jamás
4888,niemals::ADV,ij ihkenis,jamás
4889,niemals::ADV,ii goassege,jamás
4890,niemals::ADV,ij kuás'sin,jamás
4891,niemals::ADV,ij ni kuä´ss,jamás
4892,niemals::ADV,эйй никуэссь,jamás
4893,hier::ADV,daagkoe,aquí
4894,hier::ADV,dála,aquí
4895,hier::ADV,dánna,aquí
4896,hier::ADV,dá,aquí
4897,hier::ADV,dás,aquí
4898,hier::ADV,taa,aquí
4899,hier::ADV,tää,aquí
4900,hier::ADV,ta´ltte,aquí
4901,hier::ADV,тала,aquí
4902,hier::ADV,тэста,aquí
4903,hierhin::ADV,diekie,acá
4904,hierhin::ADV,dási,acá
4905,hierhin::ADV,diehki,acá
4906,hierhin::ADV,deike,acá
4907,hierhin::ADV,teehi,acá
4908,hierhin::ADV,tii´ǩ,acá
4909,hierhin::ADV,тӣге,acá
4910,von hier::ADV,daebpede,desde aquí
4911,von hier::ADV,dássta,desde aquí
4912,von hier::ADV,dáppelt,desde aquí
4913,von hier::ADV,dáppe,desde aquí
4914,von hier::ADV,tástán,desde aquí
4915,von hier::ADV,tääiǥ,desde aquí
4916,von hier::ADV,tääi´ben,desde aquí
4917,von hier::ADV,тэста,desde aquí
4918,dort::ADV,dagkoe,ahí
4919,dort::ADV,dagkoe,allí
4920,dort::ADV,dale,ahí
4921,dort::ADV,dale,allí
4922,dort::ADV,dakko,ahí
4923,dort::ADV,dakko,allí
4924,dort::ADV,tuo,ahí
4925,dort::ADV,tuo,allí
4926,dort::ADV,tovben,ahí
4927,dort::ADV,tovben,allí
4928,dort::ADV,to´ben,ahí
4929,dort::ADV,to´ben,allí
4930,dort::ADV,тёллэ,ahí
4931,dort::ADV,тёллэ,allí
4932,dort::ADV,тамьпе,ahí
4933,dort::ADV,тамьпе,allí
4934,dorthin::ADV,dahkoe,allí
4935,dorthin::ADV,dahkoe,hacia allí
4936,dorthin::ADV,dåhku,allí
4937,dorthin::ADV,dåhku,hacia allí
4938,dorthin::ADV,dohko,allí
4939,dorthin::ADV,dohko,hacia allí
4940,dorthin::ADV,diehko,allí
4941,dorthin::ADV,diehko,hacia allí
4942,dorthin::ADV,tuohu,allí
4943,dorthin::ADV,tuohu,hacia allí
4944,dorthin::ADV,tok,allí
4945,dorthin::ADV,tok,hacia allí
4946,dorthin::ADV,tok-aa,allí
4947,dorthin::ADV,tok-aa,hacia allí
4948,dorthin::ADV,то̄гэ,allí
4949,dorthin::ADV,то̄гэ,hacia allí
4950,vorwärts::ADV,fraamme,adelante
4951,vorwärts::ADV,åvddån,adelante
4952,vorwärts::ADV,ovddas,adelante
4953,vorwärts::ADV,oovdâs,adelante
4954,vorwärts::ADV,ooudâs,adelante
4955,vorwärts::ADV,ooudårra,adelante
4956,vorwärts::ADV,эвтэс,adelante
4957,rückwärts::ADV,mænngese,hacia atrás
4958,rückwärts::ADV,ruoptobadáj,hacia atrás
4959,rückwärts::ADV,maŋás,hacia atrás
4960,rückwärts::ADV,majaskulij,hacia atrás
4961,rückwärts::ADV,mââjas,hacia atrás
4962,rückwärts::ADV,mâ´ŋŋla,hacia atrás
4963,rückwärts::ADV,мо̄а̄з,hacia atrás
4964,rückwärts::ADV,мо̄а̄ст,hacia atrás
4965,zurück::ADV,bååstede,atrás
4966,zurück::ADV,ruoptus,atrás
4967,zurück::ADV,maŋus,atrás
4968,zurück::ADV,ruoktot,atrás
4969,zurück::ADV,maassâd,atrás
4970,zurück::ADV,vä´st,atrás
4971,zurück::ADV,mååusat,atrás
4972,zurück::ADV,мо̄а̄з,atrás
4973,zurück::ADV,мо̄а̄ст,atrás
4974,unten::ADV,vuelnie,abajo
4975,unten::ADV,vuollen,abajo
4976,unten::ADV,vuollin,abajo
4977,unten::ADV,vyellin,abajo
4978,unten::ADV,vue´llen,abajo
4979,unten::ADV,вӯлльн,abajo
4980,hinab::ADV,våålese,hacia abajo
4981,hinab::ADV,vuolus,hacia abajo
4982,hinab::ADV,vulos,hacia abajo
4983,hinab::ADV,vuá'lás,hacia abajo
4984,hinab::ADV,vuâlas,hacia abajo
4985,hinab::ADV,валас,hacia abajo
4986,oben::ADV,bijjene,arriba
4987,oben::ADV,baddjen,arriba
4988,oben::ADV,badjin,arriba
4989,oben::ADV,paijeen,arriba
4990,oben::ADV,pâ´jjen,arriba
4991,oben::ADV,tunââ´lmest,arriba
4992,oben::ADV,пайенҍ,arriba
4993,hinauf::ADV,bæjjese,hacia arriba
4994,hinauf::ADV,bajás,hacia arriba
4995,hinauf::ADV,bajás,hacia arriba
4996,hinauf::ADV,pajas,hacia arriba
4997,hinauf::ADV,pââjas,hacia arriba
4998,hinauf::ADV,пайяс,hacia arriba
4999,überall::ADV,gaajhkene lehkesne,por todas partes
5000,überall::ADV,juohkka sajen,por todas partes
5001,überall::ADV,juohke sajis,por todas partes
5002,überall::ADV,jya'hisaajeest,por todas partes
5003,überall::ADV,vee´zz,por todas partes
5004,überall::ADV,pukvee´zz,por todas partes
5005,überall::ADV,пугквесь,por todas partes
5006,nicht::ADV,ij,no
5007,nicht::ADV,ij,no
5008,nicht::ADV,ii,no
5009,nicht::ADV,ij,no
5010,nicht::ADV,ij,no
5011,nicht::ADV,эйй,no
5012,ein wenig::ADV,ånnetje,un poco
5013,ein wenig::ADV,ahtjetje,un poco
5014,ein wenig::ADV,binná,un poco
5015,ein wenig::ADV,veahá,un poco
5016,ein wenig::ADV,ucánjii,un poco
5017,ein wenig::ADV,occanj,un poco
5018,ein wenig::ADV,simmna,un poco
5019,ein wenig::ADV,сада,un poco
5020,ein wenig::ADV,садаматта,un poco
5021,kaum::ADV,jallan,apenas
5022,kaum::ADV,vánet,apenas
5023,kaum::ADV,báljo,apenas
5024,kaum::ADV,illá,apenas
5025,kaum::ADV,illvaa,apenas
5026,kaum::ADV,мале,apenas
5027,kaum::ADV,элэлэ,apenas
5028,sehr::ADV,sagk,muy
5029,sehr::ADV,sagk,mucho
5030,sehr::ADV,riek,muy
5031,sehr::ADV,riek,mucho
5032,sehr::ADV,sieldes,muy
5033,sehr::ADV,sieldes,mucho
5034,sehr::ADV,hui,muy
5035,sehr::ADV,hui,mucho
5036,sehr::ADV,ollu,muy
5037,sehr::ADV,ollu,mucho
5038,sehr::ADV,čuuvtij,muy
5039,sehr::ADV,čuuvtij,mucho
5040,sehr::ADV,sami,muy
5041,sehr::ADV,sami,mucho
5042,sehr::ADV,čuu´t,muy
5043,sehr::ADV,čuu´t,mucho
5044,sehr::ADV,пэре,muy
5045,sehr::ADV,пэре,mucho
5046,sehr::ADV,чофта,muy
5047,sehr::ADV,чофта,mucho
5048,so::ADV,numhtie,tan
5049,so::ADV,nav,tan
5050,so::ADV,nuov,tan
5051,so::ADV,nåv,tan
5052,so::ADV,nu,tan
5053,so::ADV,näävt,tan
5054,so::ADV,de,tan
5055,so::ADV,nu´t,tan
5056,so::ADV,nääi´t,tan
5057,so::ADV,те̄льнэ,tan
5058,noch::ADV,annje,aún
5059,noch::ADV,annje,todavía
5060,noch::ADV,ájn,aún
5061,noch::ADV,ájn,todavía
5062,noch::ADV,vilá,aún
5063,noch::ADV,vilá,todavía
5064,noch::ADV,ain,aún
5065,noch::ADV,ain,todavía
5066,noch::ADV,vela,aún
5067,noch::ADV,vela,todavía
5068,noch::ADV,võl,aún
5069,noch::ADV,võl,todavía
5070,noch::ADV,veâl,aún
5071,noch::ADV,veâl,todavía
5072,noch::ADV,вя̄л,aún
5073,noch::ADV,вя̄л,todavía
5074,nur::ADV,ajve,solamente
5075,nur::ADV,barre,solamente
5076,nur::ADV,dåssjå,solamente
5077,nur::ADV,dušše,solamente
5078,nur::ADV,váá,solamente
5079,nur::ADV,pâi,solamente
5080,nur::ADV,leša,solamente
5081,nur::ADV,tåå´lǩ,solamente
5082,nur::ADV,лэша,solamente
5083,nur::ADV,лышшэ,solamente
5084,schon::ADV,joe,ya
5085,schon::ADV,juo,ya
5086,schon::ADV,juo,ya
5087,schon::ADV,juo,ya
5088,schon::ADV,ju´n,ya
5089,schon::ADV,ё,ya
5090,wieder::ADV,vihth,de nuevo
5091,wieder::ADV,aajmoen,de nuevo
5092,wieder::ADV,vas,de nuevo
5093,wieder::ADV,ådåsis,de nuevo
5094,wieder::ADV,fas,de nuevo
5095,wieder::ADV,vuot,de nuevo
5096,wieder::ADV,vest,de nuevo
5097,wieder::ADV,däs,de nuevo
5098,wieder::ADV,e´pet,de nuevo
5099,wieder::ADV,аввта,de nuevo
5100,wieder::ADV,о̄дтсэ,de nuevo
5101,vor::PRP,åvteste,antes de
5102,vor::PRP,åvteste,delante de
5103,vor::PRP,ålggolin,antes de
5104,vor::PRP,ålggolin,delante de
5105,vor::PRP,ovddas,antes de
5106,vor::PRP,ovddas,delante de
5107,vor::PRP,oovdâst,antes de
5108,vor::PRP,oovdâst,delante de
5109,vor::PRP,ooudâst,antes de
5110,vor::PRP,ooudâst,delante de
5111,vor::PRP,авьтэмьбе̄лльт,antes de
5112,vor::PRP,авьтэмьбе̄лльт,delante de
5113,hinter::PRP,duekesne,tras
5114,hinter::PRP,duekesne,detrás de
5115,hinter::PRP,duogen,tras
5116,hinter::PRP,duogen,detrás de
5117,hinter::PRP,maŋŋelin,tras
5118,hinter::PRP,maŋŋelin,detrás de
5119,hinter::PRP,maŋil,tras
5120,hinter::PRP,maŋil,detrás de
5121,hinter::PRP,duogás,tras
5122,hinter::PRP,duogás,detrás de
5123,hinter::PRP,tyeḥin,tras
5124,hinter::PRP,tyeḥin,detrás de
5125,hinter::PRP,tue´ǩǩen,tras
5126,hinter::PRP,tue´ǩǩen,detrás de
5127,hinter::PRP,маӈельт,tras
5128,hinter::PRP,маӈельт,detrás de
5129,unter::PRP,nuelesne,bajo
5130,unter::PRP,nuelesne,debajo de
5131,unter::PRP,vuolen,bajo
5132,unter::PRP,vuolen,debajo de
5133,unter::PRP,vuolde,bajo
5134,unter::PRP,vuolde,debajo de
5135,unter::PRP,vyel'ni,bajo
5136,unter::PRP,vyel'ni,debajo de
5137,unter::PRP,vue´llen,bajo
5138,unter::PRP,vue´llen,debajo de
5139,unter::PRP,вӯлльнҍ,bajo
5140,unter::PRP,вӯлльнҍ,debajo de
5141,durch::PRP,vieken,por
5142,durch::PRP,vieken,a través de
5143,durch::PRP,tjadá,por
5144,durch::PRP,tjadá,a través de
5145,durch::PRP,-rájge,por
5146,durch::PRP,-rájge,a través de
5147,durch::PRP,čađa,por
5148,durch::PRP,čađa,a través de
5149,durch::PRP,čoođâ,por
5150,durch::PRP,čoođâ,a través de
5151,durch::PRP,čõõđ,por
5152,durch::PRP,čõõđ,a través de
5153,durch::PRP,pääi´ǩ,por
5154,durch::PRP,pääi´ǩ,a través de
5155,durch::PRP,че̄д,por
5156,durch::PRP,че̄д,a través de
5157,neben::PRP,baaltese,al lado de
5158,neben::PRP,báldan,al lado de
5159,neben::PRP,bálddas,al lado de
5160,neben::PRP,paaldâst,al lado de
5161,neben::PRP,paaldâst,al lado de
5162,neben::PRP,поалльтэ,al lado de
5163,zwischen::PRP,gaskesne,entre
5164,zwischen::PRP,gasska,entre
5165,zwischen::PRP,gaskkas,entre
5166,zwischen::PRP,kooskâst,entre
5167,zwischen::PRP,kâskka,entre
5168,zwischen::PRP,кэскэсьт,entre
5169,zwischen::PRP,кэ̄скэль,entre
5170,wegen::PRP,dïete,por
5171,wegen::PRP,dïete,a causa de
5172,wegen::PRP,gaevhtieh,por
5173,wegen::PRP,gaevhtieh,a causa de
5174,wegen::PRP,diehti,por
5175,wegen::PRP,diehti,a causa de
5176,wegen::PRP,dihte,por
5177,wegen::PRP,dihte,a causa de
5178,wegen::PRP,geažil,por
5179,wegen::PRP,geažil,a causa de
5180,wegen::PRP,tet,por
5181,wegen::PRP,tet,a causa de
5182,wegen::PRP,diõtt,por
5183,wegen::PRP,diõtt,a causa de
5184,wegen::PRP,ǩeäč'ča,por
5185,wegen::PRP,ǩeäč'ča,a causa de
5186,wegen::PRP,гуэйке,por
5187,wegen::PRP,гуэйке,a causa de
5188,dies::PRN,dihte,esto
5189,dies::PRN,dát,esto
5190,dies::PRN,dát,esto
5191,dies::PRN,táát,esto
5192,dies::PRN,tät,esto
5193,dies::PRN,tiett-aa,esto
5194,dies::PRN,тэдт,esto
5195,das::PRN,dohte,eso
5196,das::PRN,dohte,esto
5197,das::PRN,dat,eso
5198,das::PRN,dat,esto
5199,das::PRN,dat,eso
5200,das::PRN,dat,esto
5201,das::PRN,tot,eso
5202,das::PRN,tot,esto
5203,das::PRN,tõt,eso
5204,das::PRN,tõt,esto
5205,das::PRN,тудт,eso
5206,das::PRN,тудт,esto
5207,alles::PRN,gaajhke,todo
5208,alles::PRN,gájkka,todo
5209,alles::PRN,buot,todo
5210,alles::PRN,puoh,todo
5211,alles::PRN,puk,todo
5212,alles::PRN,пугк,todo
5213,ich::PRN,manne,yo
5214,ich::PRN,mån,yo
5215,ich::PRN,månnå,yo
5216,ich::PRN,mun,yo
5217,ich::PRN,mun,yo
5218,ich::PRN,munnâ,yo
5219,ich::PRN,mon,yo
5220,ich::PRN,мунн,yo
5221,du::PRN,datne,tú
5222,du::PRN,dån,tú
5223,du::PRN,don,tú
5224,du::PRN,tun,tú
5225,du::PRN,ton,tú
5226,du::PRN,то̄нн,tú
5227,er::PRN,dïhte,él
5228,er::PRN,sån,él
5229,er::PRN,son,él
5230,er::PRN,sun,él
5231,er::PRN,son,él
5232,er::PRN,со̄нн,él
5233,wir::PRN,mijjieh,nosotros
5234,wir::PRN,mij,nosotros
5235,wir::PRN,mii,nosotros
5236,wir::PRN,mij,nosotros
5237,wir::PRN,mij,nosotros
5238,wir::PRN,мыйй,nosotros
5239,ihr::PRN,dijjie,vosotros
5240,ihr::PRN,dij,vosotros
5241,ihr::PRN,dii,vosotros
5242,ihr::PRN,tij,vosotros
5243,ihr::PRN,tij,vosotros
5244,ihr::PRN,тыйй,vosotros
5245,sie::PRN,dah,ellos
5246,sie::PRN,sij,ellos
5247,sie::PRN,sii,ellos
5248,sie::PRN,sij,ellos
5249,sie::PRN,sij,ellos
5250,sie::PRN,сыйй,ellos
5251,was::FPRN,mij,qué
5252,was::FPRN,mij,qué
5253,was::FPRN,mii,qué
5254,was::FPRN,mii,qué
5255,was::FPRN,mii,qué
5256,was::FPRN,мӣ,qué
5257,wer::FPRN,gie,quién
5258,wer::FPRN,guhti,quién
5259,wer::FPRN,gii,quién
5260,wer::FPRN,guhte,quién
5261,wer::FPRN,kii,quién
5262,wer::FPRN,ǩii,quién
5263,wer::FPRN,kåå´tt,quién
5264,wer::FPRN,ке̄,quién
5265,wo::FADV,gusnie,dónde
5266,wo::FADV,gånnå,dónde
5267,wo::FADV,gos,dónde
5268,wo::FADV,kost,dónde
5269,wo::FADV,ko´st,dónde
5270,wo::FADV,касьт,dónde
5271,wohin::FADV,gogka,adónde
5272,wohin::FADV,gogka,hacia dónde
5273,wohin::FADV,gåsi,adónde
5274,wohin::FADV,gåsi,hacia dónde
5275,wohin::FADV,gosa,adónde
5276,wohin::FADV,gosa,hacia dónde
5277,wohin::FADV,kuus,adónde
5278,wohin::FADV,kuus,hacia dónde
5279,wohin::FADV,koozz,adónde
5280,wohin::FADV,koozz,hacia dónde
5281,wohin::FADV,ко̄з,adónde
5282,wohin::FADV,ко̄з,hacia dónde
5283,wie::FADV,guktie,cómo
5284,wie::FADV,gumhtie,cómo
5285,wie::FADV,gåktu,cómo
5286,wie::FADV,mot,cómo
5287,wie::FADV,mahte,cómo
5288,wie::FADV,mä´htt,cómo
5289,wie::FADV,ко̄ххт,cómo
5290,warum::FADV,man,por qué
5291,warum::FADV,manen,por qué
5292,warum::FADV,manne,por qué
5293,warum::FADV,mane,por qué
5294,warum::FADV,mondiet,por qué
5295,warum::FADV,mõõzz,por qué
5296,warum::FADV,mää´nn,por qué
5297,warum::FADV,мэ̄йт,por qué
5298,warum::FADV,мэ̄ннгуэйке,por qué
5299,wieviel::FNUM,man jeenje,cuánto
5300,wieviel::FNUM,makta,cuánto
5301,wieviel::FNUM,olugo,cuánto
5302,wieviel::FNUM,kalle,cuánto
5303,wieviel::FNUM,kâ´ll,cuánto
5304,wieviel::FNUM,мэ̄ннве̄рьт,cuánto
5305,wieviel::FNUM,мэ̄нлянчверьт,cuánto
5306,eins::NUM,akte,uno
5307,eins::NUM,akta,uno
5308,eins::NUM,okta,uno
5309,eins::NUM,ohtâ,uno
5310,eins::NUM,õhtt,uno
5311,eins::NUM,э̄ххт,uno
5312,eins::NUM,о̄ххтэ,uno
5313,zwei::NUM,göökte,dos
5314,zwei::NUM,guokta,dos
5315,zwei::NUM,guokte,dos
5316,zwei::NUM,kyeh'ti,dos
5317,zwei::NUM,kuõ´htt,dos
5318,zwei::NUM,кӯххт,dos
5319,drei::NUM,golme,tres
5320,drei::NUM,gålmmå,tres
5321,drei::NUM,golbma,tres
5322,drei::NUM,kulmâ,tres
5323,drei::NUM,koumm,tres
5324,drei::NUM,ко̄ллм,tres
5325,vier::NUM,njieljie,cuatro
5326,vier::NUM,niellja,cuatro
5327,vier::NUM,njeallje,cuatro
5328,vier::NUM,nelji,cuatro
5329,vier::NUM,nellj,cuatro
5330,vier::NUM,не̄лльй,cuatro
5331,fünf::NUM,vïjhte,cinco
5332,fünf::NUM,vihtta,cinco
5333,fünf::NUM,vihtta,cinco
5334,fünf::NUM,vittâ,cinco
5335,fünf::NUM,vitt,cinco
5336,fünf::NUM,выдт,cinco
5337,sechs::NUM,govhte,seis
5338,sechs::NUM,guhtta,seis
5339,sechs::NUM,guhtta,seis
5340,sechs::NUM,kuttâ,seis
5341,sechs::NUM,kutt,seis
5342,sechs::NUM,кудт,seis
5343,sieben::NUM,tjïjhtje,siete
5344,sieben::NUM,giehtja,siete
5345,sieben::NUM,čieža,siete
5346,sieben::NUM,čiččâm,siete
5347,sieben::NUM,čiččâm,siete
5348,sieben::NUM,кыджемь,siete
5349,acht::NUM,gaektsie,ocho
5350,acht::NUM,gáktsa,ocho
5351,acht::NUM,gávcci,ocho
5352,acht::NUM,käävci,ocho
5353,acht::NUM,kääu´c,ocho
5354,acht::NUM,ка̄ххц,ocho
5355,neun::NUM,uktsie,nueve
