,Concept_ID,mhr,hr
1414,rechnen::V,шотла́ш,računati
1415,lesen::V,луда́ш,čitati
1416,malen::V,сӱретла́ш,slikati
1417,zeichnen::V,сӱретла́ш,crtati
1418,schreiben::V,воза́ш,pisati
1419,besitzen::V,лия́ш,imati
1420,besitzen::V,лия́ш,posjedovati
1421,kaufen::V,нала́ш,kupiti
1422,verkaufen::V,ужала́ш,prodati
1423,verkaufen::V,ужала́ш,raspačati
1424,bezahlen::V,тӱла́ш,platiti
1425,zahlen::V,тӱла́ш,plaćati
1426,beherrschen::V,куча́ш,vladati
1427,beherrschen::V,куча́ш,gospodariti
1428,ertragen::V,турка́ш,trpjeti
1429,ertragen::V,турка́ш,podnijeti
