,Concept_ID,uk,se
4024,schwach::A,слабкий,ражесь
4025,schwach::A,слабкий,са̄мхэм
4026,fett::A,жирний,buajtehks
4027,fett::A,жирний,buojdák
4028,fett::A,жирний,buoidi
4029,fett::A,жирний,puáidáh
4030,fett::A,жирний,pueidaǥ
4031,fett::A,жирний,пуййт
4032,fett::A,товстий,buajtehks
4033,fett::A,товстий,buojdák
4034,fett::A,товстий,buoidi
4035,fett::A,товстий,puáidáh
4036,fett::A,товстий,pueidaǥ
4037,fett::A,товстий,пуййт
4038,schlank::A,тонкий,siegkies
4039,schlank::A,тонкий,bievrek
4040,schlank::A,тонкий,njuorro
4041,schlank::A,тонкий,seaggi
4042,schlank::A,тонкий,šoođbâs
4043,schlank::A,тонкий,seä´ǧ'ǧ
4044,schlank::A,тонкий,се̄ӈькесь
4045,schlank::A,стрункий,siegkies
4046,schlank::A,стрункий,bievrek
4047,schlank::A,стрункий,njuorro
4048,schlank::A,стрункий,seaggi
4049,schlank::A,стрункий,šoođbâs
4050,schlank::A,стрункий,seä´ǧ'ǧ
4051,schlank::A,стрункий,се̄ӈькесь
4052,hübsch::A,чарівний,faavroes
4053,hübsch::A,чарівний,fávrro
4054,hübsch::A,чарівний,fávru
4055,hübsch::A,чарівний,muččâd
4056,hübsch::A,чарівний,mooččâd
4057,hübsch::A,чарівний,мо̄джесь
4058,böse::A,злий,vesties
4059,böse::A,злий,bahá
4060,böse::A,злий,bahá
4061,böse::A,злий,paa
4062,böse::A,злий,ilbâd
4063,böse::A,злий,paas
4064,böse::A,злий,ilbbâd
4065,böse::A,злий,поасс
4066,böse::A,злий,кэ̄рряй
4067,böse::A,лихий,vesties
4068,böse::A,лихий,bahá
4069,böse::A,лихий,bahá
4070,böse::A,лихий,paa
4071,böse::A,лихий,ilbâd
4072,böse::A,лихий,paas
4073,böse::A,лихий,ilbbâd
4074,böse::A,лихий,поасс
4075,böse::A,лихий,кэ̄рряй
4076,dumm::A,дурний,gåffoeh
4077,dumm::A,дурний,jalla
4078,dumm::A,дурний,doavki
4079,dumm::A,дурний,tuhme
4080,dumm::A,дурний,tu´hmm
4081,dumm::A,дурний,о̄менэш
4082,dumm::A,дурний,то̄ӆӆкхем
4083,faul::A,ледачий,aeblehts
4084,faul::A,ледачий,lájkke
4085,faul::A,ледачий,láiki
4086,faul::A,ледачий,läški
4087,faul::A,ледачий,lä´šǩǩ
4088,faul::A,ледачий,ла̄шькесь
4089,fleißig::A,старанний,rudtjege
4090,fleißig::A,старанний,vïssjeles
4091,fleißig::A,старанний,vissjal
4092,fleißig::A,старанний,viššal
4093,fleißig::A,старанний,doaimmalaš
4094,fleißig::A,старанний,viššâl
4095,fleißig::A,старанний,re´ttev
4096,geizig::A,скупий,saejkies
4097,geizig::A,скупий,hánes
4098,geizig::A,скупий,gáhcci
4099,geizig::A,скупий,gárži
4100,geizig::A,скупий,käcci
4101,geizig::A,скупий,häänis
4102,geizig::A,скупий,kä´cc
4103,geizig::A,скупий,сыннҍ
4104,geizig::A,скупий,скухьпесь
4105,klug::A,мудрий,vihtehks
4106,klug::A,мудрий,vijses
4107,klug::A,мудрий,jiermmá
4108,klug::A,мудрий,fihtolaš
4109,klug::A,мудрий,jiä'rmálâš
4110,klug::A,мудрий,hitrai
4111,klug::A,мудрий,то̄ӆӆкэш
4112,klug::A,мудрий,вӣллвэсь
4113,klug::A,розумний,vihtehks
4114,klug::A,розумний,vijses
4115,klug::A,розумний,jiermmá
4116,klug::A,розумний,fihtolaš
4117,klug::A,розумний,jiä'rmálâš
4118,klug::A,розумний,hitrai
4119,klug::A,розумний,то̄ӆӆкэш
4120,klug::A,розумний,вӣллвэсь
4121,geschickt::A,умілий,tjiehpies
4122,geschickt::A,умілий,tjiehppe
4123,geschickt::A,умілий,čeahppi
4124,geschickt::A,умілий,čeppi
4125,geschickt::A,умілий,čeä´p'p
4126,geschickt::A,умілий,чепесь
4127,lieb::A,милий,boerehks
4128,lieb::A,милий,lådje
4129,lieb::A,милий,gieres
4130,lieb::A,милий,ráhkis
4131,lieb::A,милий,láđis
4132,lieb::A,милий,räähis
4133,lieb::A,милий,pue´rr
4134,lieb::A,милий,rää´ǩǩes
4135,lieb::A,милий,мӣлса
4136,lustig::A,веселий,lustes
4137,lustig::A,веселий,suohtas
4138,lustig::A,веселий,hávski
4139,lustig::A,веселий,hitruu
4140,lustig::A,веселий,iilooš
4141,lustig::A,веселий,hää´sǩ
4142,lustig::A,веселий,viä´s'sel
4143,lustig::A,веселий,руэняс
4144,sanft::A,лагідний,lïemkeds
4145,sanft::A,лагідний,lines
4146,sanft::A,лагідний,lágŋet
4147,sanft::A,лагідний,linis
4148,sanft::A,лагідний,láđis
4149,sanft::A,лагідний,liägus
4150,sanft::A,лагідний,pivvâl
4151,sanft::A,лагідний,heä´nn
4152,sanft::A,лагідний,э̄йвсесь
4153,hungrig::A,голодний,nælggomin
4154,hungrig::A,голодний,nealggas
4155,hungrig::A,голодний,neälǥlaž
4156,hungrig::A,голодний,не̄лльк
4157,krank::A,слабий,skïemtje
4158,krank::A,слабий,skibás
4159,krank::A,слабий,buohcci
4160,krank::A,слабий,pyec'cee
4161,krank::A,слабий,puõcci
4162,krank::A,слабий,panntiõrvas
4163,krank::A,слабий,кэ̄бп
4164,nackt::A,голий,båadtsoeh
4165,nackt::A,голий,rihtso
4166,nackt::A,голий,álás
4167,nackt::A,голий,pie'tittem
4168,nackt::A,голий,piät'táá
4169,nackt::A,голий,päälljas
4170,nackt::A,голий,пефта
4171,nackt::A,голий,па̄льяс
4172,traurig::A,сумний,håjnoes
4173,traurig::A,сумний,suohtas
4174,traurig::A,сумний,hådje
4175,traurig::A,сумний,ahkit
4176,traurig::A,сумний,ahheev
4177,traurig::A,сумний,â´ǩǩed
4178,traurig::A,сумний,чуэввесь
4179,lebendig::A,живий,jielije
4180,lebendig::A,живий,viesso
4181,lebendig::A,живий,ealli
4182,lebendig::A,живий,eeleev
4183,lebendig::A,живий,jie´lli
4184,lebendig::A,живий,е̄лльгденҍ
4185,gut::A,добрий,buerie
4186,gut::A,добрий,buorre
4187,gut::A,добрий,buorre
4188,gut::A,добрий,pyeṛi
4189,gut::A,добрий,šiõǥǥ
4190,gut::A,добрий,pue´rr
4191,gut::A,добрий,шувв
4192,gut::A,добрий,пуррь
4193,schlecht::A,поганий,nåake
4194,schlecht::A,поганий,skraape
4195,schlecht::A,поганий,mådtan
4196,schlecht::A,поганий,nievrre
4197,schlecht::A,поганий,headju
4198,schlecht::A,поганий,heittot
4199,schlecht::A,поганий,hyeṇi
4200,schlecht::A,поганий,niev'ri
4201,schlecht::A,поганий,hue´nn
4202,schlecht::A,поганий,нюэссь
4203,schlecht::A,поганий,ню̄э̄зесь
4204,schlecht::A,кепський,nåake
4205,schlecht::A,кепський,skraape
4206,schlecht::A,кепський,mådtan
4207,schlecht::A,кепський,nievrre
4208,schlecht::A,кепський,headju
4209,schlecht::A,кепський,heittot
4210,schlecht::A,кепський,hyeṇi
4211,schlecht::A,кепський,niev'ri
4212,schlecht::A,кепський,hue´nn
4213,schlecht::A,кепський,нюэссь
4214,schlecht::A,кепський,ню̄э̄зесь
4215,richtig::A,правильний,rïekte
4216,richtig::A,правильний,duolla
4217,richtig::A,правильний,rievtes
4218,richtig::A,правильний,riekta
4219,richtig::A,правильний,vuoi'gâ
4220,richtig::A,правильний,vuõiǥâs
4221,richtig::A,правильний,вӯййк
4222,richtig::A,правильний,вӯйкэсс
4223,schlimm::A,бридкий,nåake
4224,schlimm::A,бридкий,bahá
4225,schlimm::A,бридкий,vearrái
4226,schlimm::A,бридкий,niev'ri
4227,schlimm::A,бридкий,neu´rr
4228,schlimm::A,бридкий,ню̄э̄зесь
4229,wahr::A,справжній,saetnies
4230,wahr::A,справжній,sádnes
4231,wahr::A,справжній,duohta
4232,wahr::A,справжній,tuotâ
4233,wahr::A,справжній,tuõtt
4234,wahr::A,справжній,вӯйкас
4235,alt::A,старий,båeries
4236,alt::A,старий,oames
4237,alt::A,старий,boaris
4238,alt::A,старий,uámis
4239,alt::A,старий,vuä´mes
4240,alt::A,старий,вуэммь
4241,neu::A,новий,orre
4242,neu::A,новий,ådås
4243,neu::A,новий,ođas
4244,neu::A,новий,uuđâs
4245,neu::A,новий,oođâs
4246,neu::A,новий,о̄дт
4247,ehemalig::A,колишній,evtebe
4248,ehemalig::A,колишній,åvdep
4249,ehemalig::A,колишній,dološ
4250,ehemalig::A,колишній,oovdiš
4251,ehemalig::A,колишній,tuâl'jõž
4252,ehemalig::A,колишній,туллъя
4253,ehemalig::A,колишній,э̄ввтлэсь
4254,alt[Lebewesen]::A,старий,voeres
4255,alt[Lebewesen]::A,старий,vuoras
4256,alt[Lebewesen]::A,старий,boares
4257,alt[Lebewesen]::A,старий,vuoras
4258,alt[Lebewesen]::A,старий,puáris
4259,alt[Lebewesen]::A,старий,puä´res
4260,alt[Lebewesen]::A,старий,пуэресь
4261,jung::A,молодий,noere
4262,jung::A,молодий,nuorra
4263,jung::A,молодий,nuorra
4264,jung::A,молодий,nuoṛâ
4265,jung::A,молодий,nuõrr
4266,jung::A,молодий,нӯрр
4267,arm::A,бідний,giefies
4268,arm::A,бідний,hædjo
4269,arm::A,бідний,geafi
4270,arm::A,бідний,kevhi
4271,arm::A,бідний,ǩeeu´h
4272,arm::A,бідний,ва̄йваш
4273,reich::A,багатий,ræjhkoes
4274,reich::A,багатий,boanndá
4275,reich::A,багатий,rikkis
4276,reich::A,багатий,riges
4277,reich::A,багатий,ree´ǧǧes
4278,reich::A,багатий,ва̄птэк
4279,bekannt::A,знайомий,åehpies
4280,bekannt::A,знайомий,oahpes
4281,bekannt::A,знайомий,dieđus
4282,bekannt::A,знайомий,uápis
4283,bekannt::A,знайомий,tuubdâs
4284,bekannt::A,знайомий,toobdâs
4285,bekannt::A,знайомий,томтас
4286,berühmt::A,славетний,byögke
4287,berühmt::A,славетний,mihtos
4288,berühmt::A,славетний,beakkán
4289,berühmt::A,славетний,beakkálmas
4290,berühmt::A,славетний,mááinuh
4291,berühmt::A,славетний,peeggâlm
4292,berühmt::A,славетний,snäätnai
4293,berühmt::A,славетний,куллъей
4294,fremd::A,чужий,ammes
4295,fremd::A,чужий,amás
4296,fremd::A,чужий,vieres
4297,fremd::A,чужий,amas
4298,fremd::A,чужий,vie'res
4299,fremd::A,чужий,puigâ
4300,fremd::A,чужий,vee´res
4301,fremd::A,чужий,е̄ххк
4302,fremd::A,чужий,вӣресь
4303,verschieden::A,різний,ovmese
4304,verschieden::A,різний,moattelágásj
4305,verschieden::A,різний,iesjgeŋgalágásj
4306,verschieden::A,різний,eará
4307,verschieden::A,різний,eresláván
4308,verschieden::A,різний,jee´res
4309,verschieden::A,різний,jee´resnallšem
4310,verschieden::A,різний,югке
4311,verschieden::A,різний,югкеналшэм
4312,nah::A,близький,gietskies
4313,nah::A,близький,lahka
4314,nah::A,близький,lagas
4315,nah::A,близький,a'ldemuš
4316,nah::A,близький,âlddlõs
4317,nah::A,близький,альтэсь
4318,fern::A,далекий,gahkese
4319,fern::A,далекий,guhkken
4320,fern::A,далекий,gáiddus
4321,fern::A,далекий,kuhás
4322,fern::A,далекий,ku´ǩes
4323,fern::A,далекий,туммплэсь
4324,linker::A,лівий,gårroeh
4325,linker::A,лівий,gåro
4326,linker::A,лівий,gurut
4327,linker::A,лівий,čižet
4328,linker::A,лівий,či´ǯǯ
4329,linker::A,лівий,чинч
4330,rechter::A,правий,åelkies
4331,rechter::A,правий,oalges
4332,rechter::A,правий,olgeš
4333,rechter::A,правий,uál'gis
4334,rechter::A,правий,vuõiǥâs
4335,rechter::A,правий,вуэлькесь
4336,anderer::A,інакший,jeatjebe
4337,anderer::A,інакший,nubbe
4338,anderer::A,інакший,eará
4339,anderer::A,інакший,nubbi
4340,anderer::A,інакший,nubbe
4341,anderer::A,інакший,nu´bb
4342,anderer::A,інакший,jee´res
4343,anderer::A,інакший,мудта
4344,anderer::A,інакший,е̄ресь
4345,erster::A,перший,voestes
4346,erster::A,перший,vuostasj
4347,erster::A,перший,vuosttaš
4348,erster::A,перший,vuos'muš
4349,erster::A,перший,vuõs's
4350,erster::A,перший,õõu´dmõs
4351,erster::A,перший,авьтмусс
4352,zweiter::A,другий,mubpie
4353,zweiter::A,другий,nubbe
4354,zweiter::A,другий,nubbi
4355,zweiter::A,другий,nubbe
4356,zweiter::A,другий,nu´bb
4357,zweiter::A,другий,ныммьп
4358,dritter::A,третій,gåalmede
4359,dritter::A,третій,goalmát
4360,dritter::A,третій,goalmmát
4361,dritter::A,третій,kuálmád
4362,dritter::A,третій,kuälmad
4363,dritter::A,третій,кӯа̄ллмант
4364,letzter::A,останній,minngemes
4365,letzter::A,останній,maŋemus
4366,letzter::A,останній,maŋimus
4367,letzter::A,останній,majemuš
4368,letzter::A,останній,mââi´mõs
4369,letzter::A,останній,маӈьмусс
4370,allein::ADV,сам,oktegh
4371,allein::ADV,сам,oktegimse
4372,allein::ADV,сам,oktebisnie
4373,allein::ADV,сам,aktu
4374,allein::ADV,сам,okto
4375,allein::ADV,сам,ohtuu
4376,allein::ADV,сам,õhttu
4377,allein::ADV,сам,о̄ххтэ
4378,allein::ADV,один,oktegh
4379,allein::ADV,один,oktegimse
4380,allein::ADV,один,oktebisnie
4381,allein::ADV,один,aktu
4382,allein::ADV,один,okto
4383,allein::ADV,один,ohtuu
4384,allein::ADV,один,õhttu
4385,allein::ADV,один,о̄ххтэ
4386,auf einmal::ADV,відразу,avtatrajes
4387,auf einmal::ADV,відразу,hávális
4388,auf einmal::ADV,відразу,hávil
4389,auf einmal::ADV,відразу,tove
4390,auf einmal::ADV,відразу,аххтан
4391,zusammen::ADV,разом,ektine
4392,zusammen::ADV,разом,ektesne
4393,zusammen::ADV,разом,tjåenghkesne
4394,zusammen::ADV,разом,siegen
4395,zusammen::ADV,разом,oktan
4396,zusammen::ADV,разом,ovttas
4397,zusammen::ADV,разом,čoahkis
4398,zusammen::ADV,разом,oovtâst
4399,zusammen::ADV,разом,õõutsââ´jest
4400,zusammen::ADV,разом,аххтан
4401,zusammen::ADV,разом,эфтэсьт
4402,zusammen::ADV,спільно,ektine
4403,zusammen::ADV,спільно,ektesne
4404,zusammen::ADV,спільно,tjåenghkesne
4405,zusammen::ADV,спільно,siegen
4406,zusammen::ADV,спільно,oktan
4407,zusammen::ADV,спільно,ovttas
4408,zusammen::ADV,спільно,čoahkis
4409,zusammen::ADV,спільно,oovtâst
4410,zusammen::ADV,спільно,õõutsââ´jest
4411,zusammen::ADV,спільно,аххтан
4412,zusammen::ADV,спільно,эфтэсьт
4413,lange::ADV,довго,guhkiem
4414,lange::ADV,довго,guhkev
4415,lange::ADV,довго,mælggadav
4416,lange::ADV,довго,guhká
4417,lange::ADV,довго,kuhe
4418,lange::ADV,довго,kuhháá
4419,lange::ADV,довго,kuu´ǩǩ
4420,lange::ADV,довго,кугкь
4421,plötzlich::ADV,раптом,faahketji
4422,plötzlich::ADV,раптом,hæhkkat
4423,plötzlich::ADV,раптом,fáhkkestaga
4424,plötzlich::ADV,раптом,fakkist
4425,plötzlich::ADV,раптом,kruu´ta
4426,plötzlich::ADV,раптом,а̄йнханна
4427,sofort::ADV,зараз,dallegh
4428,sofort::ADV,зараз,dalá
4429,sofort::ADV,зараз,dalánagi
4430,sofort::ADV,зараз,dakkavide
4431,sofort::ADV,зараз,dakkaviđe
4432,sofort::ADV,зараз,tállán
4433,sofort::ADV,зараз,naraaz
4434,sofort::ADV,зараз,атть
4435,später::ADV,пізніше,mænngan 
4436,später::ADV,пізніше,maŋŋebut
4437,später::ADV,пізніше,maŋŋel
4438,später::ADV,пізніше,maŋ̣eláá
4439,später::ADV,пізніше,mâ´ŋŋlakast
4440,später::ADV,пізніше,маӈӈа
4441,jetzt::ADV,тепер,daelie
4442,jetzt::ADV,тепер,dal
4443,jetzt::ADV,тепер,dal
4444,jetzt::ADV,тепер,tääl
4445,jetzt::ADV,тепер,ââ´n
4446,jetzt::ADV,тепер,атть
4447,heute::ADV,сьогодні,daenbien
4448,heute::ADV,сьогодні,uddni
4449,heute::ADV,сьогодні,odne
4450,heute::ADV,сьогодні,onne
4451,heute::ADV,сьогодні,tä´bbe
4452,heute::ADV,сьогодні,та̄ррьм
4453,morgen::ADV,завтра,jirreden
4454,morgen::ADV,завтра,idet
4455,morgen::ADV,завтра,ihttin
4456,morgen::ADV,завтра,itten
4457,morgen::ADV,завтра,jâđđa
4458,morgen::ADV,завтра,янта
4459,bald::ADV,незабаром,varke
4460,bald::ADV,незабаром,ruvva
4461,bald::ADV,незабаром,farga
4462,bald::ADV,незабаром,vorgâ
4463,bald::ADV,незабаром,sõrgg
4464,bald::ADV,незабаром,вэхтэнне
4465,dann::ADV,потім,die
4466,dann::ADV,потім,dalloj
4467,dann::ADV,потім,de
4468,dann::ADV,потім,te
4469,dann::ADV,потім,de
4470,dann::ADV,потім,teä
4471,dann::ADV,потім,â´tte
4472,dann::ADV,потім,те
4473,gestern::ADV,вчора,jååktan
4474,gestern::ADV,вчора,iektu
4475,gestern::ADV,вчора,ikte
4476,gestern::ADV,вчора,jieh't
4477,gestern::ADV,вчора,jåhtta
4478,gestern::ADV,вчора,яххта
4479,einst::ADV,колись,dejpeli
4480,einst::ADV,колись,åvdebut
4481,einst::ADV,колись,áigi
4482,einst::ADV,колись,dolin
4483,einst::ADV,колись,tovle
4484,einst::ADV,колись,tuu´l
4485,einst::ADV,колись,э̄ххьтэшьт
4486,damals::ADV,тоді,aejkien
4487,damals::ADV,тоді,dalloj
4488,damals::ADV,тоді,dalle
4489,damals::ADV,тоді,talle
4490,damals::ADV,тоді,te´l
4491,damals::ADV,тоді,teä´l
4492,damals::ADV,тоді,танна
4493,danach::ADV,згодом,mïnngesne
4494,danach::ADV,згодом,dan maŋŋela
4495,danach::ADV,згодом,maŋŋil
4496,danach::ADV,згодом,das maŋŋá
4497,danach::ADV,згодом,maŋ̣a
4498,danach::ADV,згодом,mâ´ŋŋlest
4499,danach::ADV,згодом,маӈӈа
4500,vorher::ADV,раніше,aarebi
4501,vorher::ADV,раніше,åvddål
4502,vorher::ADV,раніше,árat
4503,vorher::ADV,раніше,ovdâl
4504,vorher::ADV,раніше,ouddâl
4505,vorher::ADV,раніше,а̄йка
4506,zuerst::ADV,спершу,voestegh
4507,zuerst::ADV,спершу,álgon
4508,zuerst::ADV,спершу,vuos
4509,zuerst::ADV,спершу,vuohččan
4510,zuerst::ADV,спершу,vuoč'čin
4511,zuerst::ADV,спершу,vuõ´ste
4512,zuerst::ADV,спершу,vuõs'smõõssân
4513,zuerst::ADV,спершу,э̄ввтла
4514,zuerst::ADV,спершу,э̄ввтэль
4515,zuerst::ADV,спочатку,voestegh
4516,zuerst::ADV,спочатку,álgon
4517,zuerst::ADV,спочатку,vuos
4518,zuerst::ADV,спочатку,vuohččan
4519,zuerst::ADV,спочатку,vuoč'čin
4520,zuerst::ADV,спочатку,vuõ´ste
4521,zuerst::ADV,спочатку,vuõs'smõõssân
4522,zuerst::ADV,спочатку,э̄ввтла
4523,zuerst::ADV,спочатку,э̄ввтэль
4524,einmal::ADV,один раз,ikth
4525,einmal::ADV,один раз,akti
4526,einmal::ADV,один раз,okte
4527,einmal::ADV,один раз,ohtii
4528,einmal::ADV,один раз,kojo
4529,einmal::ADV,один раз,måttmešt
4530,einmal::ADV,один раз,э̄фт вэ̄рр
4531,manchmal::ADV,іноді,muvhtene
4532,manchmal::ADV,іноді,muhttijn
4533,manchmal::ADV,іноді,duolla dálla
4534,manchmal::ADV,іноді,muhtumin
4535,manchmal::ADV,іноді,kuásnii
4536,manchmal::ADV,іноді,måttmešt
4537,manchmal::ADV,іноді,kuä´ss-ne
4538,manchmal::ADV,іноді,мудта вэ̄р
4539,manchmal::ADV,інколи,muvhtene
4540,manchmal::ADV,інколи,muhttijn
4541,manchmal::ADV,інколи,duolla dálla
4542,manchmal::ADV,інколи,muhtumin
4543,manchmal::ADV,інколи,kuásnii
4544,manchmal::ADV,інколи,måttmešt
4545,manchmal::ADV,інколи,kuä´ss-ne
4546,manchmal::ADV,інколи,мудта вэ̄р
4547,oft::ADV,часто,daamtaj
4548,oft::ADV,часто,álu
4549,oft::ADV,часто,ábaj
4550,oft::ADV,часто,dájvvá
4551,oft::ADV,часто,dávjá
4552,oft::ADV,часто,távjá
4553,oft::ADV,часто,täujja
4554,oft::ADV,часто,то̄а̄ййв
4555,immer::ADV,завжди,iktesth
4556,immer::ADV,завжди,eejnegen
4557,immer::ADV,завжди,agev
4558,immer::ADV,завжди,álo
4559,immer::ADV,завжди,ain
4560,immer::ADV,завжди,ovttuu
4561,immer::ADV,завжди,pâi
4562,immer::ADV,завжди,пай
4563,niemals::ADV,ніколи,ij gåessie
4564,niemals::ADV,ніколи,ij goassak
4565,niemals::ADV,ніколи,ij ihkenis
4566,niemals::ADV,ніколи,ii goassege
4567,niemals::ADV,ніколи,ij kuás'sin
4568,niemals::ADV,ніколи,ij ni kuä´ss
4569,niemals::ADV,ніколи,эйй никуэссь
4570,hier::ADV,тут,daagkoe
4571,hier::ADV,тут,dála
4572,hier::ADV,тут,dánna
4573,hier::ADV,тут,dá
4574,hier::ADV,тут,dás
4575,hier::ADV,тут,taa
4576,hier::ADV,тут,tää
4577,hier::ADV,тут,ta´ltte
4578,hier::ADV,тут,тала
4579,hier::ADV,тут,тэста
4580,hierhin::ADV,сюди,diekie
4581,hierhin::ADV,сюди,dási
4582,hierhin::ADV,сюди,diehki
4583,hierhin::ADV,сюди,deike
4584,hierhin::ADV,сюди,teehi
4585,hierhin::ADV,сюди,tii´ǩ
4586,hierhin::ADV,сюди,тӣге
4587,von hier::ADV,звідси,daebpede
4588,von hier::ADV,звідси,dássta
4589,von hier::ADV,звідси,dáppelt
4590,von hier::ADV,звідси,dáppe
4591,von hier::ADV,звідси,tástán
4592,von hier::ADV,звідси,tääiǥ
4593,von hier::ADV,звідси,tääi´ben
4594,von hier::ADV,звідси,тэста
4595,dort::ADV,там,dagkoe
4596,dort::ADV,там,dale
4597,dort::ADV,там,dakko
4598,dort::ADV,там,tuo
4599,dort::ADV,там,tovben
4600,dort::ADV,там,to´ben
4601,dort::ADV,там,тёллэ
4602,dort::ADV,там,тамьпе
4603,dorthin::ADV,туди,dahkoe
4604,dorthin::ADV,туди,dåhku
4605,dorthin::ADV,туди,dohko
4606,dorthin::ADV,туди,diehko
4607,dorthin::ADV,туди,tuohu
4608,dorthin::ADV,туди,tok
4609,dorthin::ADV,туди,tok-aa
4610,dorthin::ADV,туди,то̄гэ
4611,geradeaus::ADV,прямо,njuolgga
4612,geradeaus::ADV,прямо,njuolga
4613,geradeaus::ADV,прямо,njuol'gist
4614,geradeaus::ADV,прямо,vuoi'gist
4615,geradeaus::ADV,прямо,vui´jǧǧest
4616,geradeaus::ADV,прямо,вӯййкесьт
4617,vorwärts::ADV,вперед,fraamme
4618,vorwärts::ADV,вперед,åvddån
4619,vorwärts::ADV,вперед,ovddas
4620,vorwärts::ADV,вперед,oovdâs
4621,vorwärts::ADV,вперед,ooudâs
4622,vorwärts::ADV,вперед,ooudårra
4623,vorwärts::ADV,вперед,эвтэс
4624,rückwärts::ADV,назад,mænngese
4625,rückwärts::ADV,назад,ruoptobadáj
4626,rückwärts::ADV,назад,maŋás
4627,rückwärts::ADV,назад,majaskulij
4628,rückwärts::ADV,назад,mââjas
4629,rückwärts::ADV,назад,mâ´ŋŋla
4630,rückwärts::ADV,назад,мо̄а̄з
4631,rückwärts::ADV,назад,мо̄а̄ст
4632,zurück::ADV,назад,bååstede
4633,zurück::ADV,назад,ruoptus
4634,zurück::ADV,назад,maŋus
4635,zurück::ADV,назад,ruoktot
4636,zurück::ADV,назад,maassâd
4637,zurück::ADV,назад,vä´st
4638,zurück::ADV,назад,mååusat
4639,zurück::ADV,назад,мо̄а̄з
4640,zurück::ADV,назад,мо̄а̄ст
4641,unten::ADV,внизу,vuelnie
4642,unten::ADV,внизу,vuollen
4643,unten::ADV,внизу,vuollin
4644,unten::ADV,внизу,vyellin
4645,unten::ADV,внизу,vue´llen
4646,unten::ADV,внизу,вӯлльн
4647,hinab::ADV,вниз,våålese
4648,hinab::ADV,вниз,vuolus
4649,hinab::ADV,вниз,vulos
4650,hinab::ADV,вниз,vuá'lás
4651,hinab::ADV,вниз,vuâlas
4652,hinab::ADV,вниз,валас
4653,oben::ADV,вгорі,bijjene
4654,oben::ADV,вгорі,baddjen
4655,oben::ADV,вгорі,badjin
4656,oben::ADV,вгорі,paijeen
4657,oben::ADV,вгорі,pâ´jjen
4658,oben::ADV,вгорі,tunââ´lmest
4659,oben::ADV,вгорі,пайенҍ
4660,hinauf::ADV,вгору,bæjjese
4661,hinauf::ADV,вгору,bajás
4662,hinauf::ADV,вгору,bajás
4663,hinauf::ADV,вгору,pajas
4664,hinauf::ADV,вгору,pââjas
4665,hinauf::ADV,вгору,пайяс
4666,überall::ADV,скрізь,gaajhkene lehkesne
4667,überall::ADV,скрізь,juohkka sajen
4668,überall::ADV,скрізь,juohke sajis
4669,überall::ADV,скрізь,jya'hisaajeest
4670,überall::ADV,скрізь,vee´zz
4671,überall::ADV,скрізь,pukvee´zz
4672,überall::ADV,скрізь,пугквесь
4673,nicht::ADV,не,ij
4674,nicht::ADV,не,ij
4675,nicht::ADV,не,ii
4676,nicht::ADV,не,ij
4677,nicht::ADV,не,ij
4678,nicht::ADV,не,эйй
4679,ein wenig::ADV,трохи,ånnetje
4680,ein wenig::ADV,трохи,ahtjetje
4681,ein wenig::ADV,трохи,binná
4682,ein wenig::ADV,трохи,veahá
4683,ein wenig::ADV,трохи,ucánjii
4684,ein wenig::ADV,трохи,occanj
4685,ein wenig::ADV,трохи,simmna
4686,ein wenig::ADV,трохи,сада
4687,ein wenig::ADV,трохи,садаматта
4688,ein wenig::ADV,небагато,ånnetje
4689,ein wenig::ADV,небагато,ahtjetje
4690,ein wenig::ADV,небагато,binná
4691,ein wenig::ADV,небагато,veahá
4692,ein wenig::ADV,небагато,ucánjii
4693,ein wenig::ADV,небагато,occanj
4694,ein wenig::ADV,небагато,simmna
4695,ein wenig::ADV,небагато,сада
4696,ein wenig::ADV,небагато,садаматта
4697,kaum::ADV,ледве,jallan
4698,kaum::ADV,ледве,vánet
4699,kaum::ADV,ледве,báljo
4700,kaum::ADV,ледве,illá
4701,kaum::ADV,ледве,illvaa
4702,kaum::ADV,ледве,мале
4703,kaum::ADV,ледве,элэлэ
4704,sehr::ADV,дуже,sagk
4705,sehr::ADV,дуже,riek
4706,sehr::ADV,дуже,sieldes
4707,sehr::ADV,дуже,hui
4708,sehr::ADV,дуже,ollu
4709,sehr::ADV,дуже,čuuvtij
4710,sehr::ADV,дуже,sami
4711,sehr::ADV,дуже,čuu´t
4712,sehr::ADV,дуже,пэре
4713,sehr::ADV,дуже,чофта
4714,so::ADV,так,numhtie
4715,so::ADV,так,nav
4716,so::ADV,так,nuov
4717,so::ADV,так,nåv
4718,so::ADV,так,nu
4719,so::ADV,так,näävt
4720,so::ADV,так,de
4721,so::ADV,так,nu´t
4722,so::ADV,так,nääi´t
4723,so::ADV,так,те̄льнэ
4724,noch::ADV,ще,annje
4725,noch::ADV,ще,ájn
4726,noch::ADV,ще,vilá
4727,noch::ADV,ще,ain
4728,noch::ADV,ще,vela
4729,noch::ADV,ще,võl
4730,noch::ADV,ще,veâl
4731,noch::ADV,ще,вя̄л
4732,nur::ADV,лише,ajve
4733,nur::ADV,лише,barre
4734,nur::ADV,лише,dåssjå
4735,nur::ADV,лише,dušše
4736,nur::ADV,лише,váá
4737,nur::ADV,лише,pâi
4738,nur::ADV,лише,leša
4739,nur::ADV,лише,tåå´lǩ
